sw2957A-ms98-a-0001,0.790000,1.040000,yes,B,o,u-1-1
sw2957A-ms98-a-0047,263.148750,263.298750,they,I,sd,u-43-1
sw2957A-ms98-a-0047,263.298750,264.071625,buy,I,sd,u-43-1
sw2957A-ms98-a-0047,264.071625,264.667125,and,I,sd,u-43-1
sw2957A-ms98-a-0047,264.667125,264.994750,and,I,sd,u-43-1
sw2957A-ms98-a-0047,264.994750,265.194125,how,I,sd,u-43-1
sw2957A-ms98-a-0047,265.194125,265.348750,much,I,sd,u-43-1
sw2957A-ms98-a-0047,265.348750,265.448750,it,I,sd,u-43-1
sw2957A-ms98-a-0047,265.448750,265.888750,costs,I,sd,u-43-1
sw2957A-ms98-a-0047,265.888750,266.158750,them,I,sd,u-43-1
sw2957A-ms98-a-0047,266.158750,266.298750,to,I,sd,u-43-1
sw2957A-ms98-a-0047,266.298750,266.668750,buy,I,sd,u-43-1
sw2957A-ms98-a-0047,266.668750,267.138750,fast,I,sd,u-43-1
sw2957A-ms98-a-0047,267.138750,267.835000,food,I,sd,u-43-1
sw2957A-ms98-a-0047,268.218750,268.288750,on,I,sd,u-43-1
sw2957A-ms98-a-0047,268.288750,268.348750,the,I,sd,u-43-1
sw2957A-ms98-a-0047,268.348750,268.558750,way,I,sd,u-43-1
sw2957A-ms98-a-0047,268.558750,269.118750,home,I,sd,u-43-1
sw2957A-ms98-a-0048,269.837250,270.087250,i'm,B,+,u-45-1
sw2957A-ms98-a-0048,270.087250,270.507250,sure,I,+,u-45-1
sw2957A-ms98-a-0048,270.507250,270.727250,that,I,+,u-45-1
sw2957A-ms98-a-0048,270.727250,270.877250,they're,I,+,u-45-1
sw2957A-ms98-a-0048,270.877250,271.087500,not,I,+,u-45-1
sw2957A-ms98-a-0048,271.332250,271.981500,making,I,+,u-45-1
sw2957A-ms98-a-0048,272.098375,272.387250,quote,I,+,u-45-1
sw2957A-ms98-a-0048,272.387250,272.747250,making,I,+,u-45-1
sw2957A-ms98-a-0048,272.747250,273.077250,money,I,+,u-45-1
sw2957A-ms98-a-0048,273.077250,273.197250,for,I,+,u-45-1
sw2957A-ms98-a-0048,273.197250,273.267250,the,I,+,u-45-1
sw2957A-ms98-a-0048,273.267250,273.757250,family,I,+,u-45-1
sw2957A-ms98-a-0048,273.757250,273.897250,on,I,+,u-45-1
sw2957A-ms98-a-0048,273.897250,274.353750,this,I,+,u-45-1
sw2957A-ms98-a-0049,275.419875,275.879875,and,B,sv,u-47-1
sw2957A-ms98-a-0049,275.879875,276.089875,and,I,sv,u-47-1
sw2957A-ms98-a-0049,276.089875,276.619875,probably,I,sv,u-47-1
sw2957A-ms98-a-0049,276.619875,276.769875,you're,I,sv,u-47-1
sw2957A-ms98-a-0049,276.769875,277.209875,right,I,sv,u-47-1
sw2957A-ms98-a-0051,280.473125,280.613125,well,B,ar,u-49-1
sw2957A-ms98-a-0051,280.613125,280.833125,no,I,ar,u-49-1
sw2957A-ms98-a-0051,280.833125,281.193125,even,B,sd,u-49-2
sw2957A-ms98-a-0051,281.193125,281.543125,families,I,sd,u-49-2
sw2957A-ms98-a-0051,281.543125,281.673125,that,I,sd,u-49-2
sw2957A-ms98-a-0051,281.673125,281.903125,don't,I,sd,u-49-2
sw2957A-ms98-a-0051,281.903125,282.063125,have,I,sd,u-49-2
sw2957A-ms98-a-0051,282.063125,282.423125,child,I,sd,u-49-2
sw2957A-ms98-a-0051,282.423125,282.643125,care,I,sd,u-49-2
sw2957A-ms98-a-0051,282.643125,282.713125,i,B,sd,u-49-3
sw2957A-ms98-a-0051,282.713125,282.953125,mean,I,sd,u-49-3
sw2957A-ms98-a-0051,282.953125,283.053125,you,I,sd,u-49-3
sw2957A-ms98-a-0051,283.053125,283.223125,know,I,sd,u-49-3
sw2957A-ms98-a-0051,283.223125,283.353125,when,I,sd,u-49-3
sw2957A-ms98-a-0051,283.353125,283.473125,i,I,sd,u-49-3
sw2957A-ms98-a-0051,283.473125,283.723125,think,I,sd,u-49-3
sw2957A-ms98-a-0051,283.723125,283.973125,of,I,sd,u-49-3
sw2957A-ms98-a-0051,283.973125,284.143125,this,I,sd,u-49-3
sw2957A-ms98-a-0051,284.143125,284.403125,one,I,sd,u-49-3
sw2957A-ms98-a-0051,284.403125,284.733125,friend,I,sd,u-49-3
sw2957A-ms98-a-0051,284.733125,284.853125,who,I,sd,u-49-3
sw2957A-ms98-a-0051,284.853125,285.163125,makes,I,sd,u-49-3
sw2957A-ms98-a-0051,285.163125,285.543125,probably,I,sd,u-49-3
sw2957A-ms98-a-0051,285.543125,285.773125,twenty,I,sd,u-49-3
sw2957A-ms98-a-0051,285.773125,286.113125,thousand,I,sd,u-49-3
sw2957A-ms98-a-0051,286.113125,286.413125,dollars,I,sd,u-49-3
sw2957A-ms98-a-0051,286.413125,286.443125,a,I,sd,u-49-3
sw2957A-ms98-a-0051,286.443125,286.863125,year,I,sd,u-49-3
sw2957A-ms98-a-0051,286.863125,287.171750,and,I,sd,u-49-3
sw2957A-ms98-a-0051,287.528375,287.675250,i'm,I,sd,u-49-3
sw2957A-ms98-a-0051,287.675250,287.893125,sure,I,sd,u-49-3
sw2957A-ms98-a-0051,287.893125,288.043125,she,I,sd,u-49-3
sw2957A-ms98-a-0051,288.043125,288.663125,spends,I,sd,u-49-3
sw2957A-ms98-a-0051,288.663125,288.793125,at,I,sd,u-49-3
sw2957A-ms98-a-0051,288.793125,289.013125,least,I,sd,u-49-3
sw2957A-ms98-a-0051,289.013125,289.183125,that,I,sd,u-49-3
sw2957A-ms98-a-0051,289.183125,289.293125,in,I,sd,u-49-3
sw2957A-ms98-a-0051,289.293125,289.967250,clothes,I,sd,u-49-3
sw2957A-ms98-a-0051,290.355125,290.703125,plus,I,sd,u-49-3
sw2957A-ms98-a-0051,290.703125,290.833125,you,I,sd,u-49-3
sw2957A-ms98-a-0051,290.833125,291.013125,know,I,sd,u-49-3
sw2957A-ms98-a-0051,291.013125,291.373125,fast,I,sd,u-49-3
sw2957A-ms98-a-0051,291.373125,291.733125,food,I,sd,u-49-3
sw2957A-ms98-a-0051,291.733125,291.993125,every,I,sd,u-49-3
sw2957A-ms98-a-0051,291.993125,292.293125,day,I,sd,u-49-3
sw2957A-ms98-a-0051,292.293125,292.513125,and,I,sd,u-49-3
sw2957A-ms98-a-0051,292.513125,292.713125,out,I,sd,u-49-3
sw2957A-ms98-a-0051,292.713125,292.823125,to,I,sd,u-49-3
sw2957A-ms98-a-0051,292.823125,293.335875,lunch,I,sd,u-49-3
sw2957A-ms98-a-0051,293.512875,293.723125,every,I,sd,u-49-3
sw2957A-ms98-a-0051,293.723125,294.132000,day,I,sd,u-49-3
sw2957A-ms98-a-0052,294.839875,295.430875,and,B,%,u-51-1
sw2957A-ms98-a-0052,295.931125,296.809875,[laughter],O,,
sw2957A-ms98-a-0054,300.595625,301.535875,exactly,B,aa,u-53-1
sw2957A-ms98-a-0054,301.535875,301.935875,and,B,sd,u-53-2
sw2957A-ms98-a-0054,301.935875,302.025875,i,I,sd,u-53-2
sw2957A-ms98-a-0054,302.025875,302.535875,mean,I,sd,u-53-2
sw2957A-ms98-a-0054,302.535875,302.675875,you,I,sd,u-53-2
sw2957A-ms98-a-0054,302.675875,303.041500,know,I,sd,u-53-2
sw2957A-ms98-a-0054,303.644125,303.915875,even,I,sd,u-53-2
sw2957A-ms98-a-0054,303.915875,304.055875,though,I,sd,u-53-2
sw2957A-ms98-a-0054,304.055875,304.175875,they,I,sd,u-53-2
sw2957A-ms98-a-0054,304.175875,304.375875,don't,I,sd,u-53-2
sw2957A-ms98-a-0054,304.375875,304.525875,have,I,sd,u-53-2
sw2957A-ms98-a-0054,304.525875,305.255875,children,I,sd,u-53-2
sw2957A-ms98-a-0054,305.355875,305.705875,they,I,sd,u-53-2
sw2957A-ms98-a-0054,305.705875,305.875875,they,I,sd,u-53-2
sw2957A-ms98-a-0054,305.875875,306.045875,have,I,sd,u-53-2
sw2957A-ms98-a-0054,306.045875,306.705875,relatives,I,sd,u-53-2
sw2957A-ms98-a-0054,306.705875,306.945875,and,B,sd,u-53-3
sw2957A-ms98-a-0054,306.945875,307.035875,you,I,sd,u-53-3
sw2957A-ms98-a-0054,307.035875,307.225875,know,I,sd,u-53-3
sw2957A-ms98-a-0054,307.225875,307.335875,the,I,sd,u-53-3
sw2957A-ms98-a-0054,307.335875,307.875875,husband,I,sd,u-53-3
sw2957A-ms98-a-0054,308.115875,308.245875,would,I,sd,u-53-3
sw2957A-ms98-a-0054,308.245875,308.535875,certainly,I,sd,u-53-3
sw2957A-ms98-a-0054,308.535875,308.785875,like,I,sd,u-53-3
sw2957A-ms98-a-0054,308.785875,308.825875,a,I,sd,u-53-3
sw2957A-ms98-a-0054,308.825875,309.005875,lot,I,sd,u-53-3
sw2957A-ms98-a-0054,309.005875,309.175875,more,I,sd,u-53-3
sw2957A-ms98-a-0054,309.175875,309.795875,attention,I,sd,u-53-3
sw2957A-ms98-a-0054,309.795875,310.115875,and,B,sd,u-53-4
sw2957A-ms98-a-0054,310.115875,310.365875,and,I,sd,u-53-4
sw2957A-ms98-a-0054,310.365875,310.465875,she,I,sd,u-53-4
sw2957A-ms98-a-0054,310.465875,310.665875,wouldn't,I,sd,u-53-4
sw2957A-ms98-a-0054,310.665875,310.835875,have,I,sd,u-53-4
sw2957A-ms98-a-0054,310.835875,310.905875,to,I,sd,u-53-4
sw2957A-ms98-a-0054,310.905875,311.275875,hire,I,sd,u-53-4
sw2957A-ms98-a-0054,311.275875,311.665875,somebody,I,sd,u-53-4
sw2957A-ms98-a-0054,311.665875,311.735875,to,I,sd,u-53-4
sw2957A-ms98-a-0054,311.735875,311.985875,clean,I,sd,u-53-4
sw2957A-ms98-a-0054,311.985875,312.085875,the,I,sd,u-53-4
sw2957A-ms98-a-0054,312.085875,312.555875,house,I,sd,u-53-4
sw2957A-ms98-a-0054,312.665875,312.895875,and,I,sd,u-53-4
sw2957A-ms98-a-0055,314.057375,314.197375,do,I,sd,u-53-4
sw2957A-ms98-a-0055,314.197375,314.277375,the,I,sd,u-53-4
sw2957A-ms98-a-0055,314.277375,315.414125,[laughter-gardening],O,,
sw2957A-ms98-a-0055,315.414125,315.684375,[laughter-and],O,,
sw2957A-ms98-a-0055,316.555125,316.817375,so,B,sv,u-53-5
sw2957A-ms98-a-0055,316.817375,317.107375,i-,I,sv,u-53-5
sw2957A-ms98-a-0055,317.107375,317.381375,i,I,sv,u-53-5
sw2957A-ms98-a-0055,317.381375,317.607375,guess,I,sv,u-53-5
sw2957A-ms98-a-0055,317.607375,317.767375,you're,I,sv,u-53-5
sw2957A-ms98-a-0055,317.767375,318.037375,right,I,sv,u-53-5
sw2957A-ms98-a-0055,318.037375,318.377375,it's,B,%,u-53-6
sw2957A-ms98-a-0055,318.377375,318.577375,it's,I,%,u-53-6
sw2957A-ms98-a-0055,318.577375,318.737375,our,B,sv,u-53-7
sw2957A-ms98-a-0055,318.737375,319.420000,society,I,sv,u-53-7
sw2957A-ms98-a-0055,319.694875,320.507375,demands,I,sv,u-53-7
sw2957A-ms98-a-0055,320.737375,321.097375,women,I,sv,u-53-7
sw2957A-ms98-a-0055,321.097375,321.217375,to,I,sv,u-53-7
sw2957A-ms98-a-0055,321.217375,321.507375,work,I,sv,u-53-7
sw2957A-ms98-a-0055,321.507375,321.657375,if,I,sv,u-53-7
sw2957A-ms98-a-0055,321.657375,321.777375,they're,I,sv,u-53-7
sw2957A-ms98-a-0055,321.777375,322.047375,going,I,sv,u-53-7
sw2957A-ms98-a-0055,322.047375,322.137375,to,I,sv,u-53-7
sw2957A-ms98-a-0055,322.137375,322.257375,be,I,sv,u-53-7
sw2957A-ms98-a-0055,322.257375,323.067375,respected,I,sv,u-53-7
sw2957A-ms98-a-0057,325.521375,325.841375,really,B,sv,u-55-1
sw2957A-ms98-a-0057,325.841375,326.207750,sad,I,sv,u-55-1
sw2957A-ms98-a-0057,326.207750,326.661500,[laughter],O,,
sw2957A-ms98-a-0059,329.793625,329.913625,oh,B,ba,u-57-1
sw2957A-ms98-a-0059,329.913625,330.253625,that's,I,ba,u-57-1
sw2957A-ms98-a-0059,330.253625,330.593625,true,I,ba,u-57-1
sw2957A-ms98-a-0061,349.906375,350.336375,um-hum,B,b,u-59-1
sw2957A-ms98-a-0063,371.205125,371.465125,um-hum,B,b,u-61-1
sw2957A-ms98-a-0063,371.765125,371.905125,so,B,sv,u-61-2
sw2957A-ms98-a-0063,371.905125,372.115125,that,I,sv,u-61-2
sw2957A-ms98-a-0063,372.115125,372.400875,might,I,sv,u-61-2
sw2957A-ms98-a-0063,372.400875,372.849125,be,I,sv,u-61-2
sw2957A-ms98-a-0063,372.849125,373.293000,of,I,sv,u-61-2
sw2957A-ms98-a-0063,373.421000,373.525125,a,I,sv,u-61-2
sw2957A-ms98-a-0063,373.525125,374.145125,positive,I,sv,u-61-2
sw2957A-ms98-a-0063,374.145125,374.545125,change,I,sv,u-61-2
sw2957A-ms98-a-0063,374.545125,374.705125,in,I,sv,u-61-2
sw2957A-ms98-a-0063,374.705125,375.395125,society,I,sv,u-61-2
sw2957A-ms98-a-0065,380.764375,381.095250,um-hum,B,b,u-63-1
sw2957A-ms98-a-0065,381.283000,381.623875,um-hum,B,b^r,u-63-2
sw2957A-ms98-a-0067,383.649875,383.729250,i,B,sd,u-63-3
sw2957A-ms98-a-0067,383.729250,383.868625,guess,I,sd,u-63-3
sw2957A-ms98-a-0067,383.868625,384.010250,i,I,sd,u-63-3
sw2957A-ms98-a-0067,384.010250,384.309875,haven't,I,sd,u-63-3
sw2957A-ms98-a-0067,384.309875,384.579875,seen,I,sd,u-63-3
sw2957A-ms98-a-0067,384.579875,384.869875,that,I,sd,u-63-3
sw2957A-ms98-a-0067,384.869875,385.059875,as,I,sd,u-63-3
sw2957A-ms98-a-0067,385.059875,385.299875,much,I,sd,u-63-3
sw2957A-ms98-a-0067,385.299875,385.429875,in,I,sd,u-63-3
sw2957A-ms98-a-0067,385.429875,385.659875,this,I,sd,u-63-3
sw2957A-ms98-a-0067,385.659875,386.089875,area,I,sd,u-63-3
sw2957A-ms98-a-0067,386.319875,386.750000,although,I,sd,u-63-3
sw2957A-ms98-a-0067,387.013625,387.239875,every,I,sd,u-63-3
sw2957A-ms98-a-0067,387.239875,387.409875,now,I,sd,u-63-3
sw2957A-ms98-a-0067,387.409875,387.519875,and,I,sd,u-63-3
sw2957A-ms98-a-0067,387.519875,387.639875,then,I,sd,u-63-3
sw2957A-ms98-a-0067,387.639875,387.779875,you,I,sd,u-63-3
sw2957A-ms98-a-0067,387.779875,388.109875,hear,I,sd,u-63-3
sw2957A-ms98-a-0067,388.109875,388.479875,about,I,sd,u-63-3
sw2957A-ms98-a-0067,388.479875,388.709875,it,I,sd,u-63-3
sw2957A-ms98-a-0068,389.731250,390.207250,um,B,sv,u-65-1
sw2957A-ms98-a-0069,391.471750,391.721750,but,I,sv,u-65-1
sw2957A-ms98-a-0069,391.721750,392.121750,among,I,sv,u-65-1
sw2957A-ms98-a-0069,392.341750,392.421750,you,I,sv,u-65-1
sw2957A-ms98-a-0069,392.421750,392.571750,know,I,sv,u-65-1
sw2957A-ms98-a-0069,392.571750,392.941750,people,I,sv,u-65-1
sw2957A-ms98-a-0069,392.941750,393.011750,i,I,sv,u-65-1
sw2957A-ms98-a-0069,393.011750,393.361750,know,I,sv,u-65-1
sw2957A-ms98-a-0069,393.361750,393.468125,i,I,sv,u-65-1
sw2957A-ms98-a-0069,393.468125,393.701750,don't,I,sv,u-65-1
sw2957A-ms98-a-0069,393.701750,394.091750,see,I,sv,u-65-1
sw2957A-ms98-a-0069,394.091750,394.221750,a,I,sv,u-65-1
sw2957A-ms98-a-0069,394.221750,394.581750,great,I,sv,u-65-1
sw2957A-ms98-a-0069,395.421750,395.531750,you,I,sv,u-65-1
sw2957A-ms98-a-0069,395.531750,395.691750,know,I,sv,u-65-1
sw2957A-ms98-a-0069,395.691750,395.931750,there,B,sv,u-65-2
sw2957A-ms98-a-0069,395.931750,396.041750,are,I,sv,u-65-2
sw2957A-ms98-a-0069,396.041750,396.291750,those,I,sv,u-65-2
sw2957A-ms98-a-0069,396.291750,396.651750,people,I,sv,u-65-2
sw2957A-ms98-a-0069,396.651750,396.831750,who,I,sv,u-65-2
sw2957A-ms98-a-0069,396.831750,397.254625,have,I,sv,u-65-2
sw2957A-ms98-a-0069,397.390250,397.741750,have,I,sv,u-65-2
sw2957A-ms98-a-0069,397.741750,398.001750,had,I,sv,u-65-2
sw2957A-ms98-a-0069,398.001750,398.361750,serious,I,sv,u-65-2
sw2957A-ms98-a-0069,398.361750,398.831750,questions,I,sv,u-65-2
sw2957A-ms98-a-0069,398.831750,399.001750,all,I,sv,u-65-2
sw2957A-ms98-a-0069,399.001750,399.641750,along,I,sv,u-65-2
sw2957A-ms98-a-0069,399.641750,400.110500,and,I,sv,u-65-2
sw2957A-ms98-a-0069,400.461750,400.521750,you,I,sv,u-65-2
sw2957A-ms98-a-0069,400.521750,400.651750,know,I,sv,u-65-2
sw2957A-ms98-a-0069,400.651750,400.831750,are,I,sv,u-65-2
sw2957A-ms98-a-0069,400.831750,401.081750,sort,I,sv,u-65-2
sw2957A-ms98-a-0069,401.081750,401.181750,of,I,sv,u-65-2
sw2957A-ms98-a-0069,401.401750,401.961750,pursuing,I,sv,u-65-2
sw2957A-ms98-a-0069,401.961750,402.141750,it,I,sv,u-65-2
sw2957A-ms98-a-0069,402.191750,402.471750,but,B,sv,u-67-1
sw2957A-ms98-a-0070,403.334375,403.784375,um,I,sv,u-67-1
sw2957A-ms98-a-0070,403.784375,403.864375,the,I,sv,u-67-1
sw2957A-ms98-a-0070,403.864375,404.274375,churches,I,sv,u-67-1
sw2957A-ms98-a-0070,404.274375,404.474375,here,I,sv,u-67-1
sw2957A-ms98-a-0070,404.474375,404.564375,are,I,sv,u-67-1
sw2957A-ms98-a-0070,404.564375,405.140625,growing,I,sv,u-67-1
sw2957A-ms98-a-0070,405.310125,405.654375,leaps,I,sv,u-67-1
sw2957A-ms98-a-0070,405.654375,405.781250,and,I,sv,u-67-1
sw2957A-ms98-a-0070,405.781250,406.466750,bounds,I,sv,u-67-1
sw2957A-ms98-a-0070,406.466750,406.812000,and,B,sv,u-67-2
sw2957A-ms98-a-0070,407.530250,407.694375,i,I,sv,u-67-2
sw2957A-ms98-a-0070,407.694375,407.944375,thought,I,sv,u-67-2
sw2957A-ms98-a-0070,407.944375,408.034375,it,I,sv,u-67-2
sw2957A-ms98-a-0070,408.034375,408.334375,was,I,sv,u-67-2
sw2957A-ms98-a-0070,408.334375,408.884375,more,I,sv,u-67-2
sw2957A-ms98-a-0070,409.594375,410.094375,because,I,sv,u-67-2
sw2957A-ms98-a-0070,410.094375,410.354375,of,I,sv,u-67-2
sw2957A-ms98-a-0070,410.354375,411.014375,the,I,sv,u-67-2
sw2957A-ms98-a-0071,412.290125,412.453000,the,I,sv,u-67-2
sw2957A-ms98-a-0071,412.453000,412.830125,very,I,sv,u-67-2
sw2957A-ms98-a-0071,412.830125,413.760125,transient,I,sv,u-67-2
sw2957A-ms98-a-0071,413.760125,414.120125,nature,I,sv,u-67-2
sw2957A-ms98-a-0071,414.120125,414.230125,of,I,sv,u-67-2
sw2957A-ms98-a-0071,414.230125,414.390125,the,I,sv,u-67-2
sw2957A-ms98-a-0071,414.390125,414.945500,area,I,sv,u-67-2
sw2957A-ms98-a-0071,415.695000,415.850125,and,B,+,u-69-1
sw2957A-ms98-a-0071,415.850125,415.970125,that,I,+,u-69-1
sw2957A-ms98-a-0071,415.970125,416.340125,people,I,+,u-69-1
sw2957A-ms98-a-0071,416.340125,416.460125,were,I,+,u-69-1
sw2957A-ms98-a-0071,416.460125,416.900125,going,I,+,u-69-1
sw2957A-ms98-a-0071,416.900125,417.470125,basically,I,+,u-69-1
sw2957A-ms98-a-0071,417.470125,417.883125,just,I,+,u-69-1
sw2957A-ms98-a-0071,418.161875,418.310125,as,I,+,u-69-1
sw2957A-ms98-a-0071,418.310125,418.420125,you,I,+,u-69-1
sw2957A-ms98-a-0071,418.420125,418.700125,said,I,+,u-69-1
sw2957A-ms98-a-0071,418.700125,418.850125,as,I,+,u-69-1
sw2957A-ms98-a-0071,418.850125,418.920125,a,I,+,u-69-1
sw2957A-ms98-a-0071,418.920125,419.561625,social,I,+,u-69-1
sw2957A-ms98-a-0071,419.980000,420.100125,to,I,+,u-69-1
sw2957A-ms98-a-0071,420.100125,420.350125,meet,I,+,u-69-1
sw2957A-ms98-a-0071,420.350125,420.760125,people,I,+,u-69-1
sw2957A-ms98-a-0071,420.760125,420.890125,and,I,+,u-69-1
sw2957A-ms98-a-0071,420.890125,421.140125,that,I,+,u-69-1
sw2957A-ms98-a-0072,422.477875,422.847875,but,B,sv,u-69-2
sw2957A-ms98-a-0072,422.847875,423.127875,um,I,sv,u-69-2
sw2957A-ms98-a-0072,423.267875,423.377875,it's,I,sv,u-69-2
sw2957A-ms98-a-0072,423.377875,423.597875,hard,I,sv,u-69-2
sw2957A-ms98-a-0072,423.597875,423.677875,to,I,sv,u-69-2
sw2957A-ms98-a-0072,423.677875,424.237875,judge,I,sv,u-69-2
sw2957A-ms98-a-0073,425.336375,425.487000,and,B,sv,u-69-3
sw2957A-ms98-a-0073,425.487000,425.690500,there,I,sv,u-69-3
sw2957A-ms98-a-0073,425.989875,426.102750,a,I,sv,u-69-3
sw2957A-ms98-a-0073,426.102750,426.353000,lot,I,sv,u-69-3
sw2957A-ms98-a-0073,426.353000,426.463000,of,I,sv,u-69-3
sw2957A-ms98-a-0073,426.463000,426.733000,things,I,sv,u-69-3
sw2957A-ms98-a-0073,426.733000,427.193000,changing,I,sv,u-69-3
sw2957A-ms98-a-0073,427.193000,427.343000,[laughter-i],O,,
sw2957A-ms98-a-0073,427.343000,427.779125,[laughter-suppose],O,,
sw2957A-ms98-a-0075,430.064000,430.524000,just,B,sv,u-71-1
sw2957A-ms98-a-0075,430.524000,430.644000,you,I,sv,u-71-1
sw2957A-ms98-a-0075,430.644000,430.804000,know,I,sv,u-71-1
sw2957A-ms98-a-0075,430.804000,430.924000,the,I,sv,u-71-1
sw2957A-ms98-a-0075,430.924000,431.504000,whole,I,sv,u-71-1
sw2957A-ms98-a-0075,431.504000,431.634000,the,I,sv,u-71-1
sw2957A-ms98-a-0075,431.634000,432.084000,whole,I,sv,u-71-1
sw2957A-ms98-a-0075,432.084000,432.964000,environment,I,sv,u-71-1
sw2957A-ms98-a-0075,432.964000,433.104250,i,I,sv,u-71-1
sw2957A-ms98-a-0075,433.104250,433.695750,find,I,sv,u-71-1
sw2957A-ms98-a-0076,434.673375,435.173375,um,B,+,u-73-1
sw2957A-ms98-a-0077,436.626750,436.916750,sort,I,+,u-73-1
sw2957A-ms98-a-0077,436.916750,437.169375,of,I,+,u-73-1
sw2957A-ms98-a-0077,437.496750,437.606750,you,I,+,u-73-1
sw2957A-ms98-a-0077,437.606750,437.786750,know,I,+,u-73-1
sw2957A-ms98-a-0077,437.786750,437.846750,i,B,sd,u-73-2
sw2957A-ms98-a-0077,437.846750,438.480875,wonder,I,sd,u-73-2
sw2957A-ms98-a-0077,438.605250,438.868750,with,I,sd,u-73-2
sw2957A-ms98-a-0077,439.027000,439.216750,with,I,sd,u-73-2
sw2957A-ms98-a-0077,439.216750,439.426750,all,I,sd,u-73-2
sw2957A-ms98-a-0077,439.426750,439.566750,our,I,sd,u-73-2
sw2957A-ms98-a-0077,439.566750,440.256750,chemicals,I,sd,u-73-2
sw2957A-ms98-a-0077,440.256750,440.636750,and,I,sd,u-73-2
sw2957A-ms98-a-0077,440.636750,440.846750,and,I,sd,u-73-2
sw2957A-ms98-a-0077,440.846750,441.156750,that,I,sd,u-73-2
sw2957A-ms98-a-0077,441.156750,441.486750,and,I,sd,u-73-2
sw2957A-ms98-a-0077,441.486750,441.636750,and,I,sd,u-73-2
sw2957A-ms98-a-0077,441.636750,441.696750,the,I,sd,u-73-2
sw2957A-ms98-a-0077,441.696750,442.066750,foods,I,sd,u-73-2
sw2957A-ms98-a-0077,442.066750,442.166750,we,I,sd,u-73-2
sw2957A-ms98-a-0077,442.166750,442.466750,eat,I,sd,u-73-2
sw2957A-ms98-a-0077,442.466750,442.716750,and,B,sd,u-73-3
sw2957A-ms98-a-0077,443.216750,443.286750,you,I,sd,u-73-3
sw2957A-ms98-a-0077,443.286750,443.416750,know,I,sd,u-73-3
sw2957A-ms98-a-0077,443.416750,443.916750,young,I,sd,u-73-3
sw2957A-ms98-a-0077,443.916750,444.246750,people,I,sd,u-73-3
sw2957A-ms98-a-0077,444.246750,444.366750,that,I,sd,u-73-3
sw2957A-ms98-a-0077,444.366750,444.436750,i,I,sd,u-73-3
sw2957A-ms98-a-0077,444.436750,444.776750,know,I,sd,u-73-3
sw2957A-ms98-a-0077,444.776750,444.886750,are,I,sd,u-73-3
sw2957A-ms98-a-0077,444.886750,445.236750,getting,I,sd,u-73-3
sw2957A-ms98-a-0077,445.386750,445.626750,very,I,sd,u-73-3
sw2957A-ms98-a-0077,445.626750,446.066750,serious,I,sd,u-73-3
sw2957A-ms98-a-0077,446.066750,447.016750,diseases,I,sd,u-73-3
sw2957A-ms98-a-0077,447.016750,447.256750,and,B,%,u-73-4
sw2957A-ms98-a-0078,448.868375,449.068375,you,O,,
sw2957A-ms98-a-0080,451.026375,451.654750,probably,B,b,u-75-1
sw2957A-ms98-a-0082,454.973500,455.264125,well,B,%,u-77-1
sw2957A-ms98-a-0082,455.264125,455.424125,it's,I,%,u-77-1
sw2957A-ms98-a-0082,455.424125,455.674125,just,I,%,u-77-1
sw2957A-ms98-a-0082,455.674125,456.064125,it's,B,sv,u-77-2
sw2957A-ms98-a-0082,456.464125,456.714125,maybe,I,sv,u-77-2
sw2957A-ms98-a-0082,456.714125,456.844125,it's,I,sv,u-77-2
sw2957A-ms98-a-0082,456.844125,457.084125,more,I,sv,u-77-2
sw2957A-ms98-a-0082,457.084125,457.723500,unusual,I,sv,u-77-2
sw2957A-ms98-a-0082,457.723500,458.243250,now,I,sv,u-77-2
sw2957A-ms98-a-0082,458.243250,458.624125,when,I,sv,u-77-2
sw2957A-ms98-a-0082,458.624125,458.724125,you,I,sv,u-77-2
sw2957A-ms98-a-0082,458.724125,458.874125,know,I,sv,u-77-2
sw2957A-ms98-a-0082,458.874125,459.307000,somebody,I,sv,u-77-2
sw2957A-ms98-a-0082,459.484000,459.754125,quite,I,sv,u-77-2
sw2957A-ms98-a-0082,459.754125,460.154125,young,I,sv,u-77-2
sw2957A-ms98-a-0082,460.154125,460.464125,gets,I,sv,u-77-2
sw2957A-ms98-a-0082,460.744125,460.974125,certain,I,sv,u-77-2
sw2957A-ms98-a-0082,460.974125,461.194125,kinds,I,sv,u-77-2
sw2957A-ms98-a-0082,461.194125,461.284125,of,I,sv,u-77-2
sw2957A-ms98-a-0082,461.284125,461.874125,cancer,I,sv,u-77-2
sw2957A-ms98-a-0082,461.874125,462.044125,and,B,sv,u-77-3
sw2957A-ms98-a-0082,462.044125,462.134125,in,I,sv,u-77-3
sw2957A-ms98-a-0082,462.134125,462.194125,the,I,sv,u-77-3
sw2957A-ms98-a-0082,462.194125,462.634125,past,I,sv,u-77-3
sw2957A-ms98-a-0082,462.634125,463.147125,maybe,I,sv,u-77-3
sw2957A-ms98-a-0082,463.847625,463.944125,the,I,sv,u-77-3
sw2957A-ms98-a-0082,463.944125,464.214125,same,I,sv,u-77-3
sw2957A-ms98-a-0082,464.214125,464.734125,percentage,I,sv,u-77-3
sw2957A-ms98-a-0082,464.734125,464.984125,got,I,sv,u-77-3
sw2957A-ms98-a-0082,464.984125,465.134125,them_1,O,,
