sw2061B-ms98-a-0003,3.458250,3.918250,hello,B,fp,u-2-1
sw2061B-ms98-a-0067,178.574125,178.944125,people,I,sd,u-84-3
sw2061B-ms98-a-0067,178.944125,178.984125,a,I,sd,u-84-3
sw2061B-ms98-a-0067,178.984125,179.314125,year,I,sd,u-84-3
sw2061B-ms98-a-0067,179.314125,179.494125,go,I,sd,u-84-3
sw2061B-ms98-a-0067,179.494125,179.914125,[vocalized-noise],I,sd,u-84-3
sw2061B-ms98-a-0067,179.914125,180.054125,get,I,sd,u-84-3
sw2061B-ms98-a-0067,180.054125,180.164125,their,I,sd,u-84-3
sw2061B-ms98-a-0067,180.164125,180.872625,PhD,O,,
sw2061B-ms98-a-0069,185.437500,185.709000,yeah,B,b,u-86-1
sw2061B-ms98-a-0069,186.101500,186.287500,they,B,qr,u-86-2
sw2061B-ms98-a-0069,186.287500,186.767500,civilians,I,qr,u-86-2
sw2061B-ms98-a-0069,186.767500,186.987500,or,I,qr,u-86-2
sw2061B-ms98-a-0069,186.987500,187.057500,uh,I,qr,u-86-2
sw2061B-ms98-a-0069,187.057500,187.587500,military,I,qr,u-86-2
sw2061B-ms98-a-0071,190.105500,190.487375,uh-huh,B,b,u-88-1
sw2061B-ms98-a-0073,192.246875,192.616000,uh-huh,B,b,u-90-1
sw2061B-ms98-a-0075,196.123500,196.476125,um-hum,B,b,u-92-1
sw2061B-ms98-a-0077,201.075625,201.419125,yeah,B,b,u-94-1
sw2061B-ms98-a-0079,204.184750,204.506750,um-hum,B,b,u-96-1
sw2061B-ms98-a-0081,206.680000,206.962500,yeah,B,b,u-98-1
sw2061B-ms98-a-0083,211.658500,211.988250,um-hum,B,b,u-100-1
sw2061B-ms98-a-0085,220.865875,221.194500,um-hum,B,b,u-102-1
sw2061B-ms98-a-0087,223.836125,224.026125,[vocalized-noise],O,,
sw2061B-ms98-a-0088,224.705125,224.865125,well,B,sv,u-104-1
sw2061B-ms98-a-0088,224.865125,224.895125,a,I,sv,u-104-1
sw2061B-ms98-a-0088,224.895125,225.095125,lot,I,sv,u-104-1
sw2061B-ms98-a-0088,225.095125,225.165125,of,I,sv,u-104-1
sw2061B-ms98-a-0088,225.165125,225.475125,times,I,sv,u-104-1
sw2061B-ms98-a-0088,225.475125,225.656750,it's,I,sv,u-104-1
sw2061B-ms98-a-0088,225.656750,225.777375,you,I,sv,u-104-1
sw2061B-ms98-a-0088,225.777375,226.061875,know,I,sv,u-104-1
sw2061B-ms98-a-0088,226.169625,226.297750,a,I,sv,u-104-1
sw2061B-ms98-a-0088,226.297750,226.485125,lot,I,sv,u-104-1
sw2061B-ms98-a-0088,226.485125,226.545125,of,I,sv,u-104-1
sw2061B-ms98-a-0088,226.545125,226.715125,times,I,sv,u-104-1
sw2061B-ms98-a-0088,226.715125,226.865125,it's,I,sv,u-104-1
sw2061B-ms98-a-0088,226.865125,227.055125,not,I,sv,u-104-1
sw2061B-ms98-a-0088,227.055125,227.115125,the,I,sv,u-104-1
sw2061B-ms98-a-0088,227.115125,227.375125,money,I,sv,u-104-1
sw2061B-ms98-a-0088,227.375125,227.506250,that,I,sv,u-104-1
sw2061B-ms98-a-0088,227.506250,227.672000,keeps,I,sv,u-104-1
sw2061B-ms98-a-0088,227.672000,227.925125,peo[ple]-,I,sv,u-104-1
sw2061B-ms98-a-0088,227.925125,228.055125,that,I,sv,u-104-1
sw2061B-ms98-a-0088,228.055125,228.275125,keeps,I,sv,u-104-1
sw2061B-ms98-a-0088,228.275125,228.827625,people,I,sv,u-104-1
sw2061B-ms98-a-0089,229.259500,229.349500,you,O,,
sw2061B-ms98-a-0089,229.349500,229.409500,know,O,,
sw2061B-ms98-a-0089,229.409500,229.579500,they,B,sv,u-106-1
sw2061B-ms98-a-0089,229.579500,229.699500,they,I,sv,u-106-1
sw2061B-ms98-a-0089,229.699500,229.909500,like,I,sv,u-106-1
sw2061B-ms98-a-0089,229.909500,230.019500,what,I,sv,u-106-1
sw2061B-ms98-a-0089,230.019500,230.139500,they're,I,sv,u-106-1
sw2061B-ms98-a-0089,230.139500,230.539500,doing,I,sv,u-106-1
sw2061B-ms98-a-0089,230.539500,230.659500,they,B,sv,u-106-2
sw2061B-ms98-a-0089,230.659500,230.879500,you,I,sv,u-106-2
sw2061B-ms98-a-0089,230.879500,231.099500,know,I,sv,u-106-2
sw2061B-ms98-a-0089,231.099500,231.219500,they,I,sv,u-106-2
sw2061B-ms98-a-0089,231.219500,231.449500,feel,I,sv,u-106-2
sw2061B-ms98-a-0089,231.449500,231.609500,good,I,sv,u-106-2
sw2061B-ms98-a-0089,231.609500,231.819500,about,I,sv,u-106-2
sw2061B-ms98-a-0089,231.819500,231.959500,what,I,sv,u-106-2
sw2061B-ms98-a-0089,231.959500,232.079500,they're,I,sv,u-106-2
sw2061B-ms98-a-0089,232.079500,232.379500,doing,I,sv,u-106-2
sw2061B-ms98-a-0089,232.379500,232.549500,that,B,h,u-106-3
sw2061B-ms98-a-0089,232.549500,232.729500,type,I,h,u-106-3
sw2061B-ms98-a-0089,232.729500,232.829500,of,I,h,u-106-3
sw2061B-ms98-a-0089,232.829500,233.009500,thing,I,h,u-106-3
sw2061B-ms98-a-0089,233.009500,233.189500,it's,B,%,u-106-4
sw2061B-ms98-a-0089,233.189500,233.584625,more,I,%,u-106-4
sw2061B-ms98-a-0091,239.449750,239.750250,um-hum,B,b,u-108-1
sw2061B-ms98-a-0092,240.422750,240.572750,oh,B,aa,u-110-1
sw2061B-ms98-a-0092,240.572750,241.032750,easily,I,aa,u-110-1
sw2061B-ms98-a-0092,241.032750,241.172750,i'm,B,sv,u-110-2
sw2061B-ms98-a-0092,241.172750,241.573625,sure,I,sv,u-110-2
sw2061B-ms98-a-0094,243.165625,243.503250,no,B,aa,u-112-1
sw2061B-ms98-a-0094,243.932000,244.027250,well,B,arp,u-112-2
sw2061B-ms98-a-0094,244.027250,244.087250,it,I,arp,u-112-2
sw2061B-ms98-a-0094,244.087250,244.377250,depends,I,arp,u-112-2
sw2061B-ms98-a-0094,244.377250,244.477250,on,I,arp,u-112-2
sw2061B-ms98-a-0094,244.477250,244.677250,what,I,arp,u-112-2
sw2061B-ms98-a-0094,244.677250,244.897250,rank,I,arp,u-112-2
sw2061B-ms98-a-0094,244.897250,245.037250,you,I,arp,u-112-2
sw2061B-ms98-a-0094,245.037250,245.167250,are,I,arp,u-112-2
sw2061B-ms98-a-0094,245.167250,245.257250,of,I,arp,u-112-2
sw2061B-ms98-a-0094,245.257250,245.700625,course,I,arp,u-112-2
sw2061B-ms98-a-0095,246.979250,247.149250,well,O,,
sw2061B-ms98-a-0095,247.149250,247.189250,i,B,sd,u-114-1
sw2061B-ms98-a-0095,247.189250,247.369250,mean,I,sd,u-114-1
sw2061B-ms98-a-0095,247.369250,247.529250,like,I,sd,u-114-1
sw2061B-ms98-a-0095,247.529250,247.559250,i,I,sd,u-114-1
sw2061B-ms98-a-0095,247.559250,247.699250,say,I,sd,u-114-1
sw2061B-ms98-a-0095,247.699250,247.779250,if,I,sd,u-114-1
sw2061B-ms98-a-0095,247.779250,247.879250,you're,I,sd,u-114-1
sw2061B-ms98-a-0095,247.879250,247.979250,if,I,sd,u-114-1
sw2061B-ms98-a-0095,247.979250,248.389250,you're,I,sd,u-114-1
sw2061B-ms98-a-0095,248.389250,248.479250,you,I,sd,u-114-1
sw2061B-ms98-a-0095,248.479250,248.559250,know,I,sd,u-114-1
sw2061B-ms98-a-0095,248.559250,248.659250,if,I,sd,u-114-1
sw2061B-ms98-a-0095,248.659250,248.981500,you're,I,sd,u-114-1
sw2061B-ms98-a-0095,248.981500,249.113250,at,I,sd,u-114-1
sw2061B-ms98-a-0095,249.113250,249.215375,an,I,sd,u-114-1
sw2061B-ms98-a-0095,249.215375,249.419250,upper,I,sd,u-114-1
sw2061B-ms98-a-0095,249.419250,249.759250,level,I,sd,u-114-1
sw2061B-ms98-a-0095,249.759250,249.839250,in,I,sd,u-114-1
sw2061B-ms98-a-0095,249.839250,249.899250,the,I,sd,u-114-1
sw2061B-ms98-a-0095,249.899250,250.189250,rank,I,sd,u-114-1
sw2061B-ms98-a-0095,250.189250,250.739250,category,I,sd,u-114-1
sw2061B-ms98-a-0095,250.739250,250.799250,you,I,sd,u-114-1
sw2061B-ms98-a-0095,250.799250,250.889250,know,I,sd,u-114-1
sw2061B-ms98-a-0095,250.889250,251.019250,you're,I,sd,u-114-1
sw2061B-ms98-a-0095,251.019250,251.279250,probably,I,sd,u-114-1
sw2061B-ms98-a-0095,251.279250,251.549250,pulling,I,sd,u-114-1
sw2061B-ms98-a-0095,251.549250,251.739250,down,I,sd,u-114-1
sw2061B-ms98-a-0095,251.739250,251.979250,close,I,sd,u-114-1
sw2061B-ms98-a-0095,251.979250,252.059250,to,I,sd,u-114-1
sw2061B-ms98-a-0095,252.059250,252.349250,seventy,I,sd,u-114-1
sw2061B-ms98-a-0095,252.349250,252.599250,grand,I,sd,u-114-1
sw2061B-ms98-a-0095,252.599250,252.629250,a,I,sd,u-114-1
sw2061B-ms98-a-0095,252.629250,252.919250,year,I,sd,u-114-1
sw2061B-ms98-a-0097,255.510250,255.660250,yeah,B,b,u-116-1
sw2061B-ms98-a-0097,255.660250,255.850250,those,B,sd,u-116-2
sw2061B-ms98-a-0097,255.850250,255.940250,are,I,sd,u-116-2
sw2061B-ms98-a-0097,255.940250,256.120250,few,I,sd,u-116-2
sw2061B-ms98-a-0097,256.120250,256.210250,and,I,sd,u-116-2
sw2061B-ms98-a-0097,256.210250,256.380250,far,I,sd,u-116-2
sw2061B-ms98-a-0097,256.380250,256.750250,between,I,sd,u-116-2
sw2061B-ms98-a-0097,256.750250,256.950250,though,I,sd,u-116-2
sw2061B-ms98-a-0098,257.347250,258.070000,[laughter],O,,
sw2061B-ms98-a-0100,261.370000,261.730000,um-hum,B,b,u-120-1
sw2061B-ms98-a-0102,267.746125,268.070125,yeah,B,b,u-122-1
sw2061B-ms98-a-0102,268.070125,268.176000,i,B,sv,u-122-2
sw2061B-ms98-a-0102,268.176000,268.536125,imagine,I,sv,u-122-2
sw2061B-ms98-a-0102,268.536125,268.626125,it's,I,sv,u-122-2
sw2061B-ms98-a-0102,268.626125,268.826125,really,I,sv,u-122-2
sw2061B-ms98-a-0102,268.826125,269.326125,competitive,I,sv,u-122-2
sw2061B-ms98-a-0104,279.002125,279.311875,um-hum,B,b,u-124-1
sw2061B-ms98-a-0106,283.068375,283.356875,uh-huh,B,b,u-126-1
sw2061B-ms98-a-0108,290.741375,291.121375,yeah,B,b,u-128-1
sw2061B-ms98-a-0110,297.627500,298.527500,[laughter],O,,
sw2061B-ms98-a-0112,303.737625,305.173500,[laughter],O,,
sw2061B-ms98-a-0113,306.179750,306.504125,yeah,B,b,u-134-1
sw2061B-ms98-a-0115,308.704750,308.794750,too,B,bf,u-136-1
sw2061B-ms98-a-0115,308.794750,308.944750,many,I,bf,u-136-1
sw2061B-ms98-a-0115,308.944750,309.234750,chiefs,I,bf,u-136-1
sw2061B-ms98-a-0115,309.234750,309.324750,and,I,bf,u-136-1
sw2061B-ms98-a-0115,309.324750,309.444750,not,I,bf,u-136-1
sw2061B-ms98-a-0115,309.444750,309.664750,enough,I,bf,u-136-1
sw2061B-ms98-a-0115,309.664750,310.084750,Indians,I,bf,u-136-1
sw2061B-ms98-a-0116,310.573250,310.693250,yeah,B,b,u-138-1
sw2061B-ms98-a-0116,310.693250,311.043250,oh,O,,
sw2061B-ms98-a-0116,311.043250,311.193250,that,B,sv,u-138-3
sw2061B-ms98-a-0116,311.193250,311.303250,can,I,sv,u-138-3
sw2061B-ms98-a-0116,311.303250,311.393250,be,I,sv,u-138-3
sw2061B-ms98-a-0116,311.393250,311.633250,that,I,sv,u-138-3
sw2061B-ms98-a-0116,311.633250,311.893250,that,I,sv,u-138-3
sw2061B-ms98-a-0116,311.893250,312.023250,can,I,sv,u-138-3
sw2061B-ms98-a-0116,312.023250,312.243250,really,I,sv,u-138-3
sw2061B-ms98-a-0116,312.243250,312.453250,slow,I,sv,u-138-3
sw2061B-ms98-a-0116,312.453250,312.533250,you,I,sv,u-138-3
sw2061B-ms98-a-0116,312.533250,312.833250,down,I,sv,u-138-3
sw2061B-ms98-a-0118,315.443500,315.660500,yeah,O,,
sw2061B-ms98-a-0120,318.442125,318.607500,i,B,sd,u-140-1
sw2061B-ms98-a-0120,318.607500,318.802125,didn't,I,sd,u-140-1
sw2061B-ms98-a-0120,318.802125,319.172125,realize,I,sd,u-140-1
sw2061B-ms98-a-0120,319.172125,319.462125,that,I,sd,u-140-1
sw2061B-ms98-a-0122,324.055750,324.351500,um-hum,B,b,u-142-1
sw2061B-ms98-a-0124,329.338625,329.602000,yeah,O,,
sw2061B-ms98-a-0124,329.680375,329.868625,push,B,^2,u-144-1
sw2061B-ms98-a-0124,329.868625,330.148625,paper,I,^2,u-144-1
sw2061B-ms98-a-0124,330.148625,330.358625,around,I,^2,u-144-1
sw2061B-ms98-a-0126,335.588375,335.959750,uh-huh,B,ny,u-146-1
sw2061B-ms98-a-0128,351.609000,352.019000,um-hum,B,b,u-150-1
sw2061B-ms98-a-0130,360.868125,361.188125,yeah,B,aa,u-152-1
sw2061B-ms98-a-0131,362.663500,362.792875,oh,B,aa^r,u-152-2
sw2061B-ms98-a-0131,362.792875,362.905125,yeah,I,aa^r,u-152-2
sw2061B-ms98-a-0131,362.905125,363.053500,they've,B,sv,u-152-3
sw2061B-ms98-a-0131,363.053500,363.283500,got,I,sv,u-152-3
sw2061B-ms98-a-0131,363.283500,363.323500,a,I,sv,u-152-3
sw2061B-ms98-a-0131,363.323500,363.483500,they've,I,sv,u-152-3
sw2061B-ms98-a-0131,363.483500,363.663500,got,I,sv,u-152-3
sw2061B-ms98-a-0131,363.733500,364.303500,basically,I,sv,u-152-3
sw2061B-ms98-a-0131,364.303500,364.653500,a,I,sv,u-152-3
sw2061B-ms98-a-0131,364.653500,364.713500,uh,I,sv,u-152-3
sw2061B-ms98-a-0131,364.713500,364.823500,you,I,sv,u-152-3
sw2061B-ms98-a-0131,364.823500,365.023500,know,I,sv,u-152-3
sw2061B-ms98-a-0131,365.023500,365.053500,a,I,sv,u-152-3
sw2061B-ms98-a-0131,365.053500,365.353500,lock,I,sv,u-152-3
sw2061B-ms98-a-0131,365.353500,365.443500,on,I,sv,u-152-3
sw2061B-ms98-a-0131,365.443500,365.513500,a,I,sv,u-152-3
sw2061B-ms98-a-0131,365.513500,365.703500,lot,I,sv,u-152-3
sw2061B-ms98-a-0131,365.703500,365.763500,of,I,sv,u-152-3
sw2061B-ms98-a-0131,365.763500,365.823500,the,I,sv,u-152-3
sw2061B-ms98-a-0131,365.823500,366.303500,market,I,sv,u-152-3
sw2061B-ms98-a-0132,366.732750,367.012750,and,B,sv,u-154-1
sw2061B-ms98-a-0132,367.012750,367.042750,a,I,sv,u-154-1
sw2061B-ms98-a-0132,367.042750,367.202750,lot,I,sv,u-154-1
sw2061B-ms98-a-0132,367.202750,367.262750,of,I,sv,u-154-1
sw2061B-ms98-a-0132,367.262750,367.452750,times,I,sv,u-154-1
sw2061B-ms98-a-0132,367.452750,367.652750,you,I,sv,u-154-1
sw2061B-ms98-a-0132,367.652750,367.952750,figure,I,sv,u-154-1
sw2061B-ms98-a-0132,367.952750,368.142750,you,I,sv,u-154-1
sw2061B-ms98-a-0132,368.142750,368.212750,know,I,sv,u-154-1
sw2061B-ms98-a-0132,368.212750,368.352750,with,I,sv,u-154-1
sw2061B-ms98-a-0132,368.352750,368.432750,the,I,sv,u-154-1
sw2061B-ms98-a-0132,368.432750,368.842750,support,I,sv,u-154-1
sw2061B-ms98-a-0132,368.842750,368.969375,that,I,sv,u-154-1
sw2061B-ms98-a-0132,368.969375,369.112500,they,I,sv,u-154-1
sw2061B-ms98-a-0132,369.112500,369.572750,provide,I,sv,u-154-1
sw2061B-ms98-a-0132,370.122750,370.182750,you,I,sv,u-154-1
sw2061B-ms98-a-0132,370.182750,370.336625,know,I,sv,u-154-1
sw2061B-ms98-a-0132,370.630375,370.962750,people,B,sv,u-154-2
sw2061B-ms98-a-0132,370.962750,371.312750,generally,I,sv,u-154-2
sw2061B-ms98-a-0132,371.312750,371.462750,go,I,sv,u-154-2
sw2061B-ms98-a-0132,371.462750,371.632750,with,I,sv,u-154-2
sw2061B-ms98-a-0132,371.632750,371.782750,that,I,sv,u-154-2
sw2061B-ms98-a-0132,371.782750,372.032750,because,I,sv,u-154-2
sw2061B-ms98-a-0132,372.032750,372.142750,they,I,sv,u-154-2
sw2061B-ms98-a-0132,372.142750,372.542750,figure,I,sv,u-154-2
sw2061B-ms98-a-0132,372.542750,372.742750,that,I,sv,u-154-2
sw2061B-ms98-a-0132,372.742750,372.925625,the,I,sv,u-154-2
sw2061B-ms98-a-0132,372.925625,373.083875,you,I,sv,u-154-2
sw2061B-ms98-a-0132,373.083875,373.122750,y[ou]-,I,sv,u-154-2
sw2061B-ms98-a-0132,373.122750,373.202750,you,I,sv,u-154-2
sw2061B-ms98-a-0132,373.202750,373.502750,probably,I,sv,u-154-2
sw2061B-ms98-a-0132,373.502750,373.642750,won't,I,sv,u-154-2
sw2061B-ms98-a-0132,373.642750,373.782750,get,I,sv,u-154-2
sw2061B-ms98-a-0132,373.782750,374.082750,fired,I,sv,u-154-2
sw2061B-ms98-a-0132,374.082750,374.212750,for,I,sv,u-154-2
sw2061B-ms98-a-0132,374.212750,374.432750,getting,I,sv,u-154-2
sw2061B-ms98-a-0132,374.432750,374.822750,IBM,I,sv,u-154-2
sw2061B-ms98-a-0132,374.822750,375.283500,material,I,sv,u-154-2
sw2061B-ms98-a-0132,375.769375,375.982750,where's,O,,
sw2061B-ms98-a-0132,375.982750,376.072750,if,B,sv(^q),u-154-3
sw2061B-ms98-a-0132,376.072750,376.132750,you,I,sv(^q),u-154-3
sw2061B-ms98-a-0132,376.132750,376.402750,try,I,sv(^q),u-154-3
sw2061B-ms98-a-0132,376.402750,376.762750,something,I,sv(^q),u-154-3
sw2061B-ms98-a-0132,376.762750,377.211250,different,I,sv(^q),u-154-3
sw2061B-ms98-a-0133,377.954125,378.154125,they'll,I,sv(^q),u-154-3
sw2061B-ms98-a-0133,378.584125,378.694125,they'll,B,+,u-156-1
sw2061B-ms98-a-0133,378.694125,378.874125,say,I,+,u-156-1
sw2061B-ms98-a-0133,378.874125,379.054125,yeah,I,+,u-156-1
sw2061B-ms98-a-0133,379.054125,379.224125,why,B,^q,u-156-2
sw2061B-ms98-a-0133,379.224125,379.414125,didn't,I,^q,u-156-2
sw2061B-ms98-a-0133,379.414125,379.504125,you,I,^q,u-156-2
sw2061B-ms98-a-0133,379.504125,379.744125,buy,I,^q,u-156-2
sw2061B-ms98-a-0133,379.744125,379.894125,why,I,^q,u-156-2
sw2061B-ms98-a-0133,379.894125,380.104125,didn't,I,^q,u-156-2
sw2061B-ms98-a-0133,380.104125,380.164125,you,I,^q,u-156-2
sw2061B-ms98-a-0133,380.164125,380.314125,try,I,^q,u-156-2
sw2061B-ms98-a-0133,380.314125,380.664125,something,I,^q,u-156-2
sw2061B-ms98-a-0133,380.664125,380.984125,more,I,^q,u-156-2
sw2061B-ms98-a-0133,380.984125,381.404125,mainline,I,^q,u-156-2
sw2061B-ms98-a-0135,383.737250,384.037250,no,B,aa,u-158-1
sw2061B-ms98-a-0137,387.768375,388.108375,um-hum,B,b,u-160-1
sw2061B-ms98-a-0139,392.665125,393.212625,uh,B,b,u-162-1
sw2061B-ms98-a-0141,397.750000,397.954750,i[llegal]-,O,,
sw2061B-ms98-a-0141,397.954750,398.440000,illegal,B,bf,u-164-1
sw2061B-ms98-a-0141,398.440000,398.510000,or,I,bf,u-164-1
sw2061B-ms98-a-0141,398.510000,398.750000,something,I,bf,u-164-1
sw2061B-ms98-a-0141,398.750000,398.900000,like,I,bf,u-164-1
sw2061B-ms98-a-0141,398.900000,399.150000,that,I,bf,u-164-1
sw2061B-ms98-a-0141,399.150000,399.532500,yeah,B,b,u-164-2
sw2061B-ms98-a-0143,402.186750,402.671750,uh-huh,B,b,u-166-1
sw2061B-ms98-a-0145,408.012625,408.302625,uh-huh,B,b,u-168-1
sw2061B-ms98-a-0147,414.645625,414.955625,um-hum,B,b,u-170-1
sw2061B-ms98-a-0149,417.742875,417.852875,so,B,bf,u-172-1
sw2061B-ms98-a-0149,417.852875,417.912875,in,I,bf,u-172-1
sw2061B-ms98-a-0149,417.912875,418.012875,other,I,bf,u-172-1
sw2061B-ms98-a-0149,418.012875,418.192875,words,I,bf,u-172-1
sw2061B-ms98-a-0149,418.192875,418.342875,that's,I,bf,u-172-1
sw2061B-ms98-a-0149,418.342875,418.402875,the,I,bf,u-172-1
sw2061B-ms98-a-0149,418.402875,418.502875,way,I,bf,u-172-1
sw2061B-ms98-a-0149,418.502875,418.622875,they,I,bf,u-172-1
sw2061B-ms98-a-0149,418.622875,418.902875,force,I,bf,u-172-1
sw2061B-ms98-a-0149,418.902875,419.222875,people,B,+,u-174-1
sw2061B-ms98-a-0149,419.222875,419.415250,out,I,+,u-174-1
sw2061B-ms98-a-0150,420.302875,420.492875,that's,B,sd(^q),u-174-2
sw2061B-ms98-a-0150,420.492875,420.592875,why,I,sd(^q),u-174-2
sw2061B-ms98-a-0150,420.592875,420.712875,they,I,sd(^q),u-174-2
sw2061B-ms98-a-0150,420.712875,420.862875,can,I,sd(^q),u-174-2
sw2061B-ms98-a-0150,420.862875,421.072875,say,I,sd(^q),u-174-2
sw2061B-ms98-a-0150,421.072875,421.192875,you,I,sd(^q),u-174-2
sw2061B-ms98-a-0150,421.192875,421.272875,know,I,sd(^q),u-174-2
sw2061B-ms98-a-0150,421.272875,421.502875,there's,I,sd(^q),u-174-2
sw2061B-ms98-a-0150,421.502875,421.612875,no,I,sd(^q),u-174-2
sw2061B-ms98-a-0150,421.612875,422.012875,layoff,I,sd(^q),u-174-2
sw2061B-ms98-a-0150,422.012875,422.469750,policy,B,+,u-176-1
sw2061B-ms98-a-0151,423.016625,423.196625,but,B,sd,u-176-2
sw2061B-ms98-a-0151,423.306625,423.456625,it,I,sd,u-176-2
sw2061B-ms98-a-0151,423.456625,423.606625,does[n't]-,I,sd,u-176-2
sw2061B-ms98-a-0151,423.606625,423.706625,they,I,sd,u-176-2
sw2061B-ms98-a-0151,423.706625,423.906625,don't,I,sd,u-176-2
sw2061B-ms98-a-0151,423.906625,424.176625,really,I,sd,u-176-2
sw2061B-ms98-a-0151,424.176625,424.396625,say,I,sd,u-176-2
sw2061B-ms98-a-0151,424.396625,424.646625,that,I,sd,u-176-2
sw2061B-ms98-a-0151,424.646625,424.716625,you,I,sd,u-176-2
sw2061B-ms98-a-0151,424.716625,424.846625,know,I,sd,u-176-2
sw2061B-ms98-a-0151,424.846625,425.056625,you're,B,^q,u-176-3
sw2061B-ms98-a-0151,425.056625,425.176625,you're,I,^q,u-176-3
sw2061B-ms98-a-0151,425.176625,425.386625,always,I,^q,u-176-3
sw2061B-ms98-a-0151,425.386625,425.506625,going,I,^q,u-176-3
sw2061B-ms98-a-0151,425.506625,425.566625,to,I,^q,u-176-3
sw2061B-ms98-a-0151,425.566625,425.746625,have,I,^q,u-176-3
sw2061B-ms98-a-0151,425.746625,425.956625,great,I,^q,u-176-3
sw2061B-ms98-a-0151,425.956625,426.216625,career,I,^q,u-176-3
sw2061B-ms98-a-0151,426.216625,426.840125,conditions,B,+,u-178-1
sw2061B-ms98-a-0152,427.493375,427.653375,yeah,O,,
sw2061B-ms98-a-0152,427.653375,427.713375,hey,B,sv,u-178-2
sw2061B-ms98-a-0152,427.713375,428.063375,that's,I,sv,u-178-2
sw2061B-ms98-a-0152,428.063375,428.253375,kind,I,sv,u-178-2
sw2061B-ms98-a-0152,428.253375,428.313375,of,I,sv,u-178-2
sw2061B-ms98-a-0152,428.313375,428.754500,sad,I,sv,u-178-2
sw2061B-ms98-a-0154,439.570875,439.851250,no,B,aa,u-180-1
sw2061B-ms98-a-0155,440.725750,440.895750,well,B,sv,u-182-1
sw2061B-ms98-a-0155,440.895750,441.025750,they're,I,sv,u-182-1
sw2061B-ms98-a-0155,441.025750,441.135750,the,I,sv,u-182-1
sw2061B-ms98-a-0155,441.135750,441.615750,standard,I,sv,u-182-1
sw2061B-ms98-a-0155,441.615750,441.805750,right,I,sv,u-182-1
sw2061B-ms98-a-0155,441.805750,441.895750,now,I,sv,u-182-1
sw2061B-ms98-a-0155,441.895750,442.075750,or,B,sv,u-182-2
sw2061B-ms98-a-0155,442.075750,442.195750,as,I,sv,u-182-2
sw2061B-ms98-a-0155,442.195750,442.405750,far,I,sv,u-182-2
sw2061B-ms98-a-0155,442.405750,442.515750,as,I,sv,u-182-2
sw2061B-ms98-a-0155,442.515750,442.695750,that,I,sv,u-182-2
sw2061B-ms98-a-0155,442.695750,442.895750,goes,I,sv,u-182-2
sw2061B-ms98-a-0155,442.895750,442.955750,you,I,sv,u-182-2
sw2061B-ms98-a-0155,442.955750,443.025750,know,I,sv,u-182-2
sw2061B-ms98-a-0155,443.025750,443.315750,people,I,sv,u-182-2
sw2061B-ms98-a-0155,443.315750,443.505750,think,I,sv,u-182-2
sw2061B-ms98-a-0155,443.505750,443.585750,of,I,sv,u-182-2
sw2061B-ms98-a-0155,443.585750,444.035750,computers,I,sv,u-182-2
sw2061B-ms98-a-0155,444.035750,444.095750,they,I,sv,u-182-2
sw2061B-ms98-a-0155,444.095750,444.275750,think,I,sv,u-182-2
sw2061B-ms98-a-0155,444.275750,444.355750,of,I,sv,u-182-2
sw2061B-ms98-a-0155,444.355750,444.795750,IBM,I,sv,u-182-2
sw2061B-ms98-a-0155,444.795750,444.835750,a,I,sv,u-182-2
sw2061B-ms98-a-0155,444.835750,445.015750,lot,I,sv,u-182-2
sw2061B-ms98-a-0155,445.015750,445.125750,of,I,sv,u-182-2
sw2061B-ms98-a-0155,445.125750,445.305750,times,I,sv,u-182-2
sw2061B-ms98-a-0155,445.305750,445.445750,and,B,%,u-182-3
sw2061B-ms98-a-0155,445.445750,445.505750,the,I,%,u-182-3
sw2061B-ms98-a-0155,445.505750,445.855750,main,I,%,u-182-3
sw2061B-ms98-a-0157,450.804625,451.129500,um-hum,B,b,u-186-1
sw2061B-ms98-a-0158,452.808750,452.948750,yeah,B,aa,u-188-1
sw2061B-ms98-a-0158,452.948750,453.228750,well,B,sv,u-188-2
sw2061B-ms98-a-0158,453.228750,453.288750,you,I,sv,u-188-2
sw2061B-ms98-a-0158,453.288750,453.388750,know,I,sv,u-188-2
sw2061B-ms98-a-0158,453.388750,453.798750,that's,I,sv,u-188-2
sw2061B-ms98-a-0158,453.798750,454.018750,that's,I,sv,u-188-2
sw2061B-ms98-a-0158,454.018750,454.168750,a,I,sv,u-188-2
sw2061B-ms98-a-0158,454.168750,454.338750,that's,I,sv,u-188-2
sw2061B-ms98-a-0158,454.338750,454.408750,a,I,sv,u-188-2
sw2061B-ms98-a-0158,454.408750,454.598750,big,I,sv,u-188-2
sw2061B-ms98-a-0158,454.598750,454.918750,thing,I,sv,u-188-2
sw2061B-ms98-a-0160,458.219500,458.426500,yeah,B,ny,u-190-1
sw2061B-ms98-a-0160,458.580125,458.679500,they,B,qy^g,u-190-2
sw2061B-ms98-a-0160,458.679500,458.829500,are,I,qy^g,u-190-2
sw2061B-ms98-a-0160,458.829500,458.889500,out,I,qy^g,u-190-2
sw2061B-ms98-a-0160,458.889500,458.949500,of,I,qy^g,u-190-2
sw2061B-ms98-a-0160,458.949500,459.299500,Korea,I,qy^g,u-190-2
sw2061B-ms98-a-0160,459.299500,459.559500,right,I,qy^g,u-190-2
sw2061B-ms98-a-0161,460.816000,461.126000,leading,B,sd,u-192-1
