sw3142A-ms98-a-0002,15.418625,15.868625,uh-huh,B,b,u-2-1
sw3142A-ms98-a-0052,255.328625,255.528625,usually,I,sd,u-66-2
sw3142A-ms98-a-0052,255.528625,255.718625,send,I,sd,u-66-2
sw3142A-ms98-a-0052,255.718625,255.838625,out,I,sd,u-66-2
sw3142A-ms98-a-0052,255.838625,256.348625,coupons,I,sd,u-66-2
sw3142A-ms98-a-0052,256.898625,256.988625,and,B,sd(^q),u-68-1
sw3142A-ms98-a-0052,256.988625,257.058625,you,I,sd(^q),u-68-1
sw3142A-ms98-a-0052,257.058625,257.128625,know,I,sd(^q),u-68-1
sw3142A-ms98-a-0052,257.128625,257.228625,when,I,sd(^q),u-68-1
sw3142A-ms98-a-0052,257.228625,257.328625,they,I,sd(^q),u-68-1
sw3142A-ms98-a-0052,257.328625,257.568625,say,I,sd(^q),u-68-1
sw3142A-ms98-a-0052,257.568625,257.658625,you,I,sd(^q),u-68-1
sw3142A-ms98-a-0052,257.658625,257.910000,know,I,sd(^q),u-68-1
sw3142A-ms98-a-0052,258.177500,258.378625,buy,I,sd(^q),u-68-1
sw3142A-ms98-a-0052,258.378625,258.538625,one,I,sd(^q),u-68-1
sw3142A-ms98-a-0052,258.538625,258.678625,get,I,sd(^q),u-68-1
sw3142A-ms98-a-0052,258.678625,258.848625,one,I,sd(^q),u-68-1
sw3142A-ms98-a-0052,258.848625,259.330125,free,I,sd(^q),u-68-1
sw3142A-ms98-a-0053,260.370625,260.570625,it's,B,+,u-70-1
sw3142A-ms98-a-0053,260.570625,260.780625,hard,I,+,u-70-1
sw3142A-ms98-a-0053,260.780625,260.850625,to,I,+,u-70-1
sw3142A-ms98-a-0053,260.850625,261.210625,resist,I,+,u-70-1
sw3142A-ms98-a-0053,261.210625,261.330625,so,B,sd,u-72-1
sw3142A-ms98-a-0053,261.330625,261.470625,we'll,I,sd,u-72-1
sw3142A-ms98-a-0053,261.470625,261.670625,go,I,sd,u-72-1
sw3142A-ms98-a-0053,261.670625,261.920625,in,I,sd,u-72-1
sw3142A-ms98-a-0053,261.920625,262.380625,and,B,sd,u-72-2
sw3142A-ms98-a-0053,262.420625,262.700625,very,I,sd,u-72-2
sw3142A-ms98-a-0053,262.700625,263.120625,often,I,sd,u-72-2
sw3142A-ms98-a-0053,263.120625,263.460625,we'll,I,sd,u-72-2
sw3142A-ms98-a-0053,263.460625,263.890625,find,B,+,u-74-1
sw3142A-ms98-a-0053,263.890625,263.930625,a,I,+,u-74-1
sw3142A-ms98-a-0053,263.930625,264.280625,place,I,+,u-74-1
sw3142A-ms98-a-0053,264.280625,264.390625,that,I,+,u-74-1
sw3142A-ms98-a-0053,264.390625,264.530625,we,I,+,u-74-1
sw3142A-ms98-a-0053,264.530625,264.830625,like,I,+,u-74-1
sw3142A-ms98-a-0053,264.830625,264.920625,and,B,sd,u-74-2
sw3142A-ms98-a-0053,264.920625,265.040625,we'll,I,sd,u-74-2
sw3142A-ms98-a-0053,265.040625,265.330625,stick,I,sd,u-74-2
sw3142A-ms98-a-0053,265.330625,265.530625,with,I,sd,u-74-2
sw3142A-ms98-a-0053,265.530625,265.640625,it,I,sd,u-74-2
sw3142A-ms98-a-0053,265.640625,265.870625,once,B,sd,u-74-3
sw3142A-ms98-a-0053,265.870625,266.040625,they,I,sd,u-74-3
sw3142A-ms98-a-0053,266.470625,266.650625,give,I,sd,u-74-3
sw3142A-ms98-a-0053,266.710625,266.849250,they,I,sd,u-74-3
sw3142A-ms98-a-0053,267.133125,267.261125,they,I,sd,u-74-3
sw3142A-ms98-a-0053,267.261125,267.380625,no,I,sd,u-74-3
sw3142A-ms98-a-0053,267.380625,267.640625,longer,I,sd,u-74-3
sw3142A-ms98-a-0053,267.640625,267.800625,give,I,sd,u-74-3
sw3142A-ms98-a-0053,267.800625,268.270625,coupons,I,sd,u-74-3
sw3142A-ms98-a-0053,268.270625,268.404750,we'll,I,sd,u-74-3
sw3142A-ms98-a-0053,268.530625,268.870625,we'll,I,sd,u-74-3
sw3142A-ms98-a-0053,268.870625,269.070625,uh,I,sd,u-74-3
sw3142A-ms98-a-0053,269.370625,269.560625,we'll,I,sd,u-74-3
sw3142A-ms98-a-0053,269.560625,269.860625,stay,I,sd,u-74-3
sw3142A-ms98-a-0053,269.860625,270.080625,there,I,sd,u-74-3
sw3142A-ms98-a-0054,271.223875,271.441500,but,B,sd,u-76-1
sw3142A-ms98-a-0054,271.441500,271.621500,we've,I,sd,u-76-1
sw3142A-ms98-a-0054,271.621500,272.021500,found,I,sd,u-76-1
sw3142A-ms98-a-0054,272.021500,272.341500,probably,I,sd,u-76-1
sw3142A-ms98-a-0054,272.341500,272.631500,half,I,sd,u-76-1
sw3142A-ms98-a-0054,272.631500,272.731500,of,I,sd,u-76-1
sw3142A-ms98-a-0054,272.731500,272.931500,our,I,sd,u-76-1
sw3142A-ms98-a-0054,272.931500,273.161500,sort,I,sd,u-76-1
sw3142A-ms98-a-0054,273.161500,273.281500,of,I,sd,u-76-1
sw3142A-ms98-a-0054,273.281500,273.621500,regular,I,sd,u-76-1
sw3142A-ms98-a-0054,273.621500,274.091500,restaurants,I,sd,u-76-1
sw3142A-ms98-a-0054,274.091500,274.221500,through,I,sd,u-76-1
sw3142A-ms98-a-0054,274.221500,274.671500,coupons,I,sd,u-76-1
sw3142A-ms98-a-0054,274.671500,274.761500,and,B,+,u-78-1
sw3142A-ms98-a-0054,274.761500,274.821500,the,I,+,u-78-1
sw3142A-ms98-a-0054,274.821500,274.931500,other,I,+,u-78-1
sw3142A-ms98-a-0054,274.931500,275.242750,half,I,+,u-78-1
sw3142A-ms98-a-0054,275.242750,275.510125,through,I,+,u-78-1
sw3142A-ms98-a-0054,275.510125,275.629625,the,I,+,u-78-1
sw3142A-ms98-a-0054,275.629625,275.821750,news[paper]-,I,+,u-78-1
sw3142A-ms98-a-0054,275.821750,276.021500,through,I,+,u-78-1
sw3142A-ms98-a-0054,276.021500,276.131500,the,I,+,u-78-1
sw3142A-ms98-a-0054,276.131500,276.601500,newspaper,I,+,u-78-1
sw3142A-ms98-a-0054,276.601500,276.991500,reviews,I,+,u-78-1
sw3142A-ms98-a-0056,281.939375,282.049375,i,B,sd,u-80-1
sw3142A-ms98-a-0056,282.049375,282.219375,mean,I,sd,u-80-1
sw3142A-ms98-a-0056,282.219375,282.359375,it's,I,sd,u-80-1
sw3142A-ms98-a-0056,282.359375,282.709375,wonderful,I,sd,u-80-1
sw3142A-ms98-a-0056,282.709375,283.079375,particularly,I,sd,u-80-1
sw3142A-ms98-a-0056,283.079375,283.139375,if,I,sd,u-80-1
sw3142A-ms98-a-0056,283.139375,283.199375,you,I,sd,u-80-1
sw3142A-ms98-a-0056,283.199375,283.289375,have,I,sd,u-80-1
sw3142A-ms98-a-0056,283.289375,283.459375,more,I,sd,u-80-1
sw3142A-ms98-a-0056,283.459375,283.569375,than,I,sd,u-80-1
sw3142A-ms98-a-0056,283.569375,283.739375,two,I,sd,u-80-1
sw3142A-ms98-a-0056,283.739375,284.099375,people,I,sd,u-80-1
sw3142A-ms98-a-0056,284.099375,284.189375,and,I,sd,u-80-1
sw3142A-ms98-a-0056,284.189375,284.279375,you've,I,sd,u-80-1
sw3142A-ms98-a-0056,284.279375,284.519375,got,I,sd,u-80-1
sw3142A-ms98-a-0056,284.519375,284.679375,say,I,sd,u-80-1
sw3142A-ms98-a-0056,284.679375,284.999375,four,I,sd,u-80-1
sw3142A-ms98-a-0056,284.999375,285.129375,or,I,sd,u-80-1
sw3142A-ms98-a-0056,285.129375,285.409375,something,I,sd,u-80-1
sw3142A-ms98-a-0056,285.409375,285.579375,like,I,sd,u-80-1
sw3142A-ms98-a-0056,285.579375,285.829375,that,I,sd,u-80-1
sw3142A-ms98-a-0057,286.705375,286.892875,it's,B,sv,u-80-2
sw3142A-ms98-a-0057,286.892875,287.267375,very,I,sv,u-80-2
sw3142A-ms98-a-0057,287.267375,287.737375,expensive,I,sv,u-80-2
sw3142A-ms98-a-0057,287.737375,287.817375,to,I,sv,u-80-2
sw3142A-ms98-a-0057,287.817375,287.927375,go,I,sv,u-80-2
sw3142A-ms98-a-0057,287.927375,288.067375,out,I,sv,u-80-2
sw3142A-ms98-a-0057,288.067375,288.137375,to,I,sv,u-80-2
sw3142A-ms98-a-0057,288.137375,288.447375,eat,I,sv,u-80-2
sw3142A-ms98-a-0059,290.704000,290.954000,so,B,b,u-82-1
sw3142A-ms98-a-0059,290.954000,291.144000,yeah,I,b,u-82-1
sw3142A-ms98-a-0059,291.144000,291.394000,that,B,sd,u-82-2
sw3142A-ms98-a-0059,291.394000,291.534000,that,I,sd,u-82-2
sw3142A-ms98-a-0059,291.534000,291.714000,is,I,sd,u-82-2
sw3142A-ms98-a-0059,291.714000,291.904000,really,I,sd,u-82-2
sw3142A-ms98-a-0059,291.904000,292.064000,one,I,sd,u-82-2
sw3142A-ms98-a-0059,292.064000,292.164000,of,I,sd,u-82-2
sw3142A-ms98-a-0059,292.164000,292.334000,our,I,sd,u-82-2
sw3142A-ms98-a-0059,292.334000,292.464000,it's,B,sd,u-82-3
sw3142A-ms98-a-0059,292.464000,292.744000,almost,I,sd,u-82-3
sw3142A-ms98-a-0059,292.744000,292.794000,a,I,sd,u-82-3
sw3142A-ms98-a-0059,292.794000,293.172750,hobby,I,sd,u-82-3
sw3142A-ms98-a-0059,293.172750,293.314750,with,I,sd,u-82-3
sw3142A-ms98-a-0059,293.314750,293.524000,us,I,sd,u-82-3
sw3142A-ms98-a-0061,297.374500,298.061125,[laughter],O,,
sw3142A-ms98-a-0063,300.912500,301.209375,yeah,O,,
sw3142A-ms98-a-0065,304.559250,304.951500,yes,B,b,u-88-1
sw3142A-ms98-a-0067,307.447375,307.637500,uh,B,b,u-92-1
sw3142A-ms98-a-0069,311.884000,312.212000,uh-huh,O,,
sw3142A-ms98-a-0071,315.506125,315.676125,oh,B,aa,u-94-1
sw3142A-ms98-a-0071,315.676125,316.365000,absolutely,I,aa,u-94-1
sw3142A-ms98-a-0072,317.182000,317.282000,and,B,^2,u-96-1
sw3142A-ms98-a-0072,317.282000,317.412000,do,I,^2,u-96-1
sw3142A-ms98-a-0072,317.412000,317.482000,the,I,^2,u-96-1
sw3142A-ms98-a-0072,317.482000,317.822000,dishes,I,^2,u-96-1
sw3142A-ms98-a-0073,317.935625,318.542250,[laughter],O,,
sw3142A-ms98-a-0075,329.578375,329.707000,oh,B,aa,u-98-1
sw3142A-ms98-a-0075,329.707000,330.088375,yes,I,aa,u-98-1
sw3142A-ms98-a-0077,332.914625,333.109250,oh,O,,
sw3142A-ms98-a-0077,333.109250,333.432250,m[y]-,O,,
sw3142A-ms98-a-0077,333.432250,333.676000,m[y]-,O,,
sw3142A-ms98-a-0077,333.676000,333.984000,my,B,sd,u-100-1
sw3142A-ms98-a-0077,333.984000,334.484625,sister,I,sd,u-100-1
sw3142A-ms98-a-0077,334.484625,334.604625,who,I,sd,u-100-1
sw3142A-ms98-a-0077,334.604625,334.914625,also,I,sd,u-100-1
sw3142A-ms98-a-0077,334.914625,335.114625,lives,I,sd,u-100-1
sw3142A-ms98-a-0077,335.114625,335.264625,here,I,sd,u-100-1
sw3142A-ms98-a-0077,335.264625,335.324625,in,I,sd,u-100-1
sw3142A-ms98-a-0077,335.324625,335.794625,Dallas,I,sd,u-100-1
sw3142A-ms98-a-0077,335.794625,335.988375,uh,I,sd,u-100-1
sw3142A-ms98-a-0077,336.350000,336.624625,tends,I,sd,u-100-1
sw3142A-ms98-a-0077,336.624625,336.994625,to,I,sd,u-100-1
sw3142A-ms98-a-0077,336.994625,337.054625,uh,I,sd,u-100-1
sw3142A-ms98-a-0077,337.054625,337.414625,chat,I,sd,u-100-1
sw3142A-ms98-a-0077,337.414625,337.564625,with,I,sd,u-100-1
sw3142A-ms98-a-0077,337.564625,337.834625,waiters,I,sd,u-100-1
sw3142A-ms98-a-0077,337.834625,337.934625,and,I,sd,u-100-1
sw3142A-ms98-a-0077,337.934625,338.404625,waitresses,I,sd,u-100-1
sw3142A-ms98-a-0077,338.404625,338.494625,and,I,sd,u-100-1
sw3142A-ms98-a-0077,338.494625,338.814625,become,I,sd,u-100-1
sw3142A-ms98-a-0077,338.814625,338.944625,their,I,sd,u-100-1
sw3142A-ms98-a-0077,338.944625,339.204625,best,I,sd,u-100-1
sw3142A-ms98-a-0077,339.204625,339.504625,friends,I,sd,u-100-1
sw3142A-ms98-a-0077,339.504625,339.674625,during,I,sd,u-100-1
sw3142A-ms98-a-0077,339.674625,339.734625,the,I,sd,u-100-1
sw3142A-ms98-a-0077,339.734625,339.914625,course,I,sd,u-100-1
sw3142A-ms98-a-0077,339.914625,340.004625,of,I,sd,u-100-1
sw3142A-ms98-a-0077,340.004625,340.174625,dinner,I,sd,u-100-1
sw3142A-ms98-a-0077,340.174625,340.374625,which,I,sd,u-100-1
sw3142A-ms98-a-0077,340.374625,340.904625,drives,I,sd,u-100-1
sw3142A-ms98-a-0077,340.904625,341.194625,me,I,sd,u-100-1
sw3142A-ms98-a-0077,341.194625,341.794625,absolutely,I,sd,u-100-1
sw3142A-ms98-a-0077,342.014625,342.382125,batty,I,sd,u-100-1
sw3142A-ms98-a-0079,346.249125,346.388375,but,B,%,u-102-1
sw3142A-ms98-a-0081,349.792375,349.942375,what's,B,qw,u-104-1
sw3142A-ms98-a-0081,349.942375,350.032375,your,I,qw,u-104-1
sw3142A-ms98-a-0081,350.032375,350.342375,favorite,I,qw,u-104-1
sw3142A-ms98-a-0081,350.342375,350.748750,restaurant,I,qw,u-104-1
sw3142A-ms98-a-0083,357.352750,357.642250,uh-huh,B,b,u-106-1
sw3142A-ms98-a-0085,360.936375,361.359750,sure,B,b,u-108-1
sw3142A-ms98-a-0087,368.601875,368.661875,you,B,sd,u-110-1
sw3142A-ms98-a-0087,368.661875,368.761875,know,I,sd,u-110-1
sw3142A-ms98-a-0087,368.761875,368.891875,we've,I,sd,u-110-1
sw3142A-ms98-a-0087,368.891875,369.101875,never,I,sd,u-110-1
sw3142A-ms98-a-0087,369.101875,369.321875,been,I,sd,u-110-1
sw3142A-ms98-a-0087,369.321875,369.551000,there,I,sd,u-110-1
sw3142A-ms98-a-0087,369.972875,370.104625,and,B,sd,u-112-1
sw3142A-ms98-a-0087,370.104625,370.244000,that's,I,sd,u-112-1
sw3142A-ms98-a-0087,370.244000,370.439125,supposed,I,sd,u-112-1
sw3142A-ms98-a-0087,370.439125,370.510875,to,I,sd,u-112-1
sw3142A-ms98-a-0087,370.510875,370.537250,be,I,sd,u-112-1
sw3142A-ms98-a-0087,370.537250,371.082125,wonderful,I,sd,u-112-1
sw3142A-ms98-a-0088,372.212375,372.742375,um,B,%,u-114-1
sw3142A-ms98-a-0090,374.698000,375.108000,uh-huh,B,b,u-116-1
sw3142A-ms98-a-0092,388.265125,388.635125,ooh,B,ba,u-118-1
sw3142A-ms98-a-0094,399.771875,400.091875,uh-huh,B,b,u-120-1
sw3142A-ms98-a-0096,403.588500,403.778500,i,B,sd,u-122-1
sw3142A-ms98-a-0096,403.778500,403.948500,would,I,sd,u-122-1
sw3142A-ms98-a-0096,403.948500,404.298500,probably,I,sd,u-122-1
sw3142A-ms98-a-0096,404.298500,404.528500,like,I,sd,u-122-1
sw3142A-ms98-a-0096,404.528500,404.711375,that,I,sd,u-122-1
sw3142A-ms98-a-0096,404.888500,405.068500,one,B,sd,u-122-2
sw3142A-ms98-a-0096,405.068500,405.128500,or,I,sd,u-122-2
sw3142A-ms98-a-0096,405.128500,405.268500,two,I,sd,u-122-2
sw3142A-ms98-a-0096,405.268500,405.588500,times,I,sd,u-122-2
sw3142A-ms98-a-0096,405.588500,405.648500,in,I,sd,u-122-2
sw3142A-ms98-a-0096,405.648500,405.718500,my,I,sd,u-122-2
sw3142A-ms98-a-0096,405.718500,405.948500,life,I,sd,u-122-2
sw3142A-ms98-a-0096,405.948500,406.068500,i've,I,sd,u-122-2
sw3142A-ms98-a-0096,406.068500,406.238500,ever,I,sd,u-122-2
sw3142A-ms98-a-0096,406.238500,406.418500,had,I,sd,u-122-2
sw3142A-ms98-a-0096,406.418500,406.808500,venison,I,sd,u-122-2
sw3142A-ms98-a-0096,406.808500,406.988500,i've,I,sd,u-122-2
sw3142A-ms98-a-0096,406.988500,407.328500,loved,I,sd,u-122-2
sw3142A-ms98-a-0096,407.328500,407.498500,it,I,sd,u-122-2
sw3142A-ms98-a-0096,407.498500,407.668500,but,B,sd,u-122-3
sw3142A-ms98-a-0096,407.668500,407.748500,you,I,sd,u-122-3
sw3142A-ms98-a-0096,407.748500,407.918500,know,I,sd,u-122-3
sw3142A-ms98-a-0096,407.918500,408.588500,just,I,sd,u-122-3
sw3142A-ms98-a-0096,408.588500,408.768500,it's,I,sd,u-122-3
sw3142A-ms98-a-0096,408.768500,408.948500,just,I,sd,u-122-3
sw3142A-ms98-a-0096,408.948500,409.178500,not,I,sd,u-122-3
sw3142A-ms98-a-0096,409.178500,409.228500,i,B,sd,u-122-4
sw3142A-ms98-a-0096,409.228500,409.398500,don't,I,sd,u-122-4
sw3142A-ms98-a-0096,409.398500,409.488500,know,I,sd,u-122-4
sw3142A-ms98-a-0096,409.488500,409.898500,people,I,sd,u-122-4
sw3142A-ms98-a-0096,409.898500,409.958500,who,I,sd,u-122-4
sw3142A-ms98-a-0096,409.958500,410.128500,hunt,I,sd,u-122-4
sw3142A-ms98-a-0096,410.128500,410.388500,so,B,%,u-122-5
sw3142A-ms98-a-0097,410.979875,411.356125,[laughter],O,,
sw3142A-ms98-a-0098,411.869000,412.277500,uh,B,%,u-124-1
sw3142A-ms98-a-0098,412.579000,412.827500,God,O,,
sw3142A-ms98-a-0098,412.827500,413.140125,that's,B,sd,u-126-1
sw3142A-ms98-a-0098,413.140125,413.429000,that's,I,sd,u-126-1
sw3142A-ms98-a-0098,413.429000,413.629000,supposed,I,sd,u-126-1
sw3142A-ms98-a-0098,413.629000,413.689000,to,I,sd,u-126-1
sw3142A-ms98-a-0098,413.689000,413.769000,be,I,sd,u-126-1
sw3142A-ms98-a-0098,413.769000,413.839000,a,I,sd,u-126-1
sw3142A-ms98-a-0098,413.839000,414.239000,wonderful,I,sd,u-126-1
sw3142A-ms98-a-0098,414.239000,414.559000,place,I,sd,u-126-1
sw3142A-ms98-a-0098,414.559000,414.679000,w[ell]-,O,,
sw3142A-ms98-a-0098,414.679000,414.889000,uh,B,sd,u-126-2
sw3142A-ms98-a-0098,414.889000,414.999000,uh,I,sd,u-126-2
sw3142A-ms98-a-0098,414.999000,415.160625,uh,I,sd,u-126-2
sw3142A-ms98-a-0098,415.160625,415.349000,here,I,sd,u-126-2
sw3142A-ms98-a-0098,415.349000,415.429000,in,I,sd,u-126-2
sw3142A-ms98-a-0098,415.429000,416.109000,Plano,I,sd,u-126-2
sw3142A-ms98-a-0099,417.242625,417.772625,well,I,sd,u-126-2
sw3142A-ms98-a-0099,418.202625,418.312625,we,I,sd,u-126-2
sw3142A-ms98-a-0099,418.312625,418.512625,tend,I,sd,u-126-2
sw3142A-ms98-a-0099,418.512625,418.572625,to,I,sd,u-126-2
sw3142A-ms98-a-0099,418.572625,418.672625,go,I,sd,u-126-2
sw3142A-ms98-a-0099,418.672625,418.732625,to,I,sd,u-126-2
sw3142A-ms98-a-0099,418.732625,419.252625,Momo's,I,sd,u-126-2
sw3142A-ms98-a-0099,419.252625,419.342625,a,I,sd,u-126-2
sw3142A-ms98-a-0099,419.342625,419.462625,l[ot]-,I,sd,u-126-2
sw3142A-ms98-a-0099,419.892625,420.222625,fairly,I,sd,u-126-2
sw3142A-ms98-a-0099,420.222625,420.709375,often,I,sd,u-126-2
sw3142A-ms98-a-0099,421.402625,421.962625,and,B,sd,u-126-3
sw3142A-ms98-a-0099,421.962625,422.362625,uh,I,sd,u-126-3
sw3142A-ms98-a-0101,424.626750,425.076750,sometimes,I,sd,u-126-3
sw3142A-ms98-a-0101,425.076750,425.246750,we'll,I,sd,u-126-3
sw3142A-ms98-a-0101,425.246750,425.526750,go,I,sd,u-126-3
sw3142A-ms98-a-0101,425.526750,425.686750,you,I,sd,u-126-3
sw3142A-ms98-a-0101,425.686750,425.807250,know,I,sd,u-126-3
sw3142A-ms98-a-0101,425.807250,425.976750,we,B,sd,u-126-4
sw3142A-ms98-a-0101,425.976750,426.116750,we,I,sd,u-126-4
sw3142A-ms98-a-0101,426.116750,426.356750,also,I,sd,u-126-4
sw3142A-ms98-a-0101,426.356750,426.456750,go,I,sd,u-126-4
sw3142A-ms98-a-0101,426.456750,426.546750,to,I,sd,u-126-4
sw3142A-ms98-a-0101,426.546750,427.166750,Chili's,I,sd,u-126-4
sw3142A-ms98-a-0101,427.986750,428.486750,and,I,sd,u-126-4
sw3142A-ms98-a-0101,428.486750,428.675250,uh,I,sd,u-126-4
sw3142A-ms98-a-0101,428.675250,429.116750,Colter's,I,sd,u-126-4
sw3142A-ms98-a-0101,429.116750,429.246750,Bar,I,sd,u-126-4
sw3142A-ms98-a-0101,429.246750,429.476750,B,I,sd,u-126-4
sw3142A-ms98-a-0101,429.476750,429.966750,Q,I,sd,u-126-4
sw3142A-ms98-a-0101,429.966750,430.306750,and,B,sd,u-126-5
sw3142A-ms98-a-0101,430.306750,430.756750,and,I,sd,u-126-5
sw3142A-ms98-a-0101,430.756750,431.036750,uh,I,sd,u-126-5
sw3142A-ms98-a-0102,432.296625,432.526625,we,I,sd,u-126-5
sw3142A-ms98-a-0102,432.526625,432.686625,go,I,sd,u-126-5
sw3142A-ms98-a-0102,432.686625,432.836625,to,I,sd,u-126-5
sw3142A-ms98-a-0102,432.836625,433.036625,li[ttle]-,I,sd,u-126-5
sw3142A-ms98-a-0102,433.036625,433.136625,there,I,sd,u-126-5
sw3142A-ms98-a-0102,433.136625,433.196625,is,I,sd,u-126-5
sw3142A-ms98-a-0102,433.196625,433.226625,a,I,sd,u-126-5
sw3142A-ms98-a-0102,433.226625,433.386625,little,I,sd,u-126-5
sw3142A-ms98-a-0102,433.836625,434.357000,Thai,I,sd,u-126-5
sw3142A-ms98-a-0102,434.729875,435.006625,place,I,sd,u-126-5
sw3142A-ms98-a-0102,435.006625,435.216625,that's,I,sd,u-126-5
sw3142A-ms98-a-0102,435.216625,435.476625,over,I,sd,u-126-5
sw3142A-ms98-a-0102,435.476625,435.658375,on,I,sd,u-126-5
sw3142A-ms98-a-0102,435.797750,436.146625,park,I,sd,u-126-5
sw3142A-ms98-a-0102,436.146625,436.256625,that,I,sd,u-126-5
sw3142A-ms98-a-0102,436.536625,436.666625,we,I,sd,u-126-5
sw3142A-ms98-a-0102,436.666625,436.887125,go,I,sd,u-126-5
sw3142A-ms98-a-0102,436.887125,437.036625,to,I,sd,u-126-5
sw3142A-ms98-a-0102,437.036625,437.156625,my,B,sd,u-126-6
sw3142A-ms98-a-0102,437.156625,437.446625,husband,I,sd,u-126-6
sw3142A-ms98-a-0102,437.446625,437.846625,particularly,I,sd,u-126-6
sw3142A-ms98-a-0102,437.846625,438.056625,likes,I,sd,u-126-6
sw3142A-ms98-a-0102,438.056625,438.196625,that,I,sd,u-126-6
sw3142A-ms98-a-0103,438.514375,438.614375,we,B,sd,u-126-7
sw3142A-ms98-a-0103,438.614375,438.784375,go,I,sd,u-126-7
sw3142A-ms98-a-0103,438.784375,438.944375,into,I,sd,u-126-7
sw3142A-ms98-a-0103,438.944375,439.364375,Dallas,I,sd,u-126-7
sw3142A-ms98-a-0103,439.364375,439.414375,a,B,+,u-128-1
sw3142A-ms98-a-0103,439.414375,439.744375,lot,I,+,u-128-1
sw3142A-ms98-a-0103,439.864375,440.164375,and,I,+,u-128-1
sw3142A-ms98-a-0103,440.164375,440.394375,because,I,+,u-128-1
sw3142A-ms98-a-0103,440.394375,440.514375,we're,I,+,u-128-1
sw3142A-ms98-a-0103,440.514375,440.814375,both,I,+,u-128-1
sw3142A-ms98-a-0103,440.814375,440.904375,were,I,+,u-128-1
sw3142A-ms98-a-0103,440.904375,441.144375,from,I,+,u-128-1
sw3142A-ms98-a-0103,441.144375,441.320750,the,I,+,u-128-1
sw3142A-ms98-a-0103,441.561875,442.004375,Richardson,I,+,u-128-1
sw3142A-ms98-a-0103,442.004375,442.224375,North,I,+,u-128-1
sw3142A-ms98-a-0103,442.224375,442.584375,Dallas,I,+,u-128-1
sw3142A-ms98-a-0103,442.584375,442.794375,area,I,+,u-128-1
sw3142A-ms98-a-0103,442.794375,442.864375,up,I,+,u-128-1
sw3142A-ms98-a-0103,442.864375,443.084375,until,I,+,u-128-1
sw3142A-ms98-a-0103,443.084375,443.394375,fairly,I,+,u-128-1
sw3142A-ms98-a-0103,443.394375,443.814375,recently,I,+,u-128-1
sw3142A-ms98-a-0103,444.584375,445.014375,and,B,sd,u-128-2
sw3142A-ms98-a-0103,445.014375,445.335750,uh,I,sd,u-128-2
sw3142A-ms98-a-0103,446.204375,446.314375,we'll,I,sd,u-128-2
sw3142A-ms98-a-0103,446.314375,446.474375,go,I,sd,u-128-2
sw3142A-ms98-a-0103,446.474375,446.704375,down,I,sd,u-128-2
sw3142A-ms98-a-0103,446.704375,446.834375,to,I,sd,u-128-2
sw3142A-ms98-a-0103,446.944375,447.094375,uh,I,sd,u-128-2
sw3142A-ms98-a-0103,447.094375,447.294375,Blue,I,sd,u-128-2
sw3142A-ms98-a-0103,447.294375,447.614375,Mesa,I,sd,u-128-2
sw3142A-ms98-a-0103,447.614375,447.824375,Grill,I,sd,u-128-2
sw3142A-ms98-a-0103,447.824375,447.954375,for,I,sd,u-128-2
sw3142A-ms98-a-0103,447.954375,448.446500,Mexican,I,sd,u-128-2
sw3142A-ms98-a-0103,448.446500,448.872125,food,I,sd,u-128-2
sw3142A-ms98-a-0103,448.872125,449.284375,and,B,%,u-128-3
sw3142A-ms98-a-0104,450.464000,450.669875,oh,O,,
