sw2105A-ms98-a-0002,8.648125,9.257250,uh-huh,B,b,u-2-1
sw2105A-ms98-a-0048,226.510125,227.288875,no,B,aa^r,u-88-2
sw2105A-ms98-a-0048,227.631625,227.963250,no,B,%,u-88-3
sw2105A-ms98-a-0048,227.963250,228.240125,like,I,%,u-88-3
sw2105A-ms98-a-0048,228.240125,228.533250,that,I,%,u-88-3
sw2105A-ms98-a-0048,228.533250,228.773250,Joe,I,%,u-88-3
sw2105A-ms98-a-0048,228.773250,229.023625,Jo[se]-,I,%,u-88-3
sw2105A-ms98-a-0048,229.023625,229.882875,[-[Can]sego/Canseco],I,%,u-88-3
sw2105A-ms98-a-0048,229.882875,230.401875,[laughter],I,%,u-88-3
sw2105A-ms98-a-0048,230.401875,230.522250,you,I,%,u-88-3
sw2105A-ms98-a-0048,230.522250,230.811750,know,I,%,u-88-3
sw2105A-ms98-a-0048,231.260000,231.503250,i,B,%,u-90-1
sw2105A-ms98-a-0048,231.503250,231.696000,mean,I,%,u-90-1
sw2105A-ms98-a-0048,231.696000,232.509125,oh,I,%,u-90-1
sw2105A-ms98-a-0050,235.496500,235.776250,i,B,no,u-92-1
sw2105A-ms98-a-0050,235.776250,236.106250,hadn't,I,no,u-92-1
sw2105A-ms98-a-0050,236.106250,236.743375,heard,I,no,u-92-1
sw2105A-ms98-a-0050,236.743375,237.032000,i-,O,,
sw2105A-ms98-a-0050,237.032000,237.212500,i,B,sd,u-94-1
sw2105A-ms98-a-0050,237.212500,237.526250,really,I,sd,u-94-1
sw2105A-ms98-a-0050,237.526250,238.424750,haven't,I,sd,u-94-1
sw2105A-ms98-a-0050,238.424750,238.839125,um,I,sd,u-94-1
sw2105A-ms98-a-0052,242.939625,243.323750,oh,B,b,u-96-1
sw2105A-ms98-a-0052,243.323750,244.026625,yeah,I,b,u-96-1
sw2105A-ms98-a-0054,247.807125,247.953250,well,B,sd,u-98-1
sw2105A-ms98-a-0054,247.953250,248.052500,i,I,sd,u-98-1
sw2105A-ms98-a-0054,248.052500,248.352125,hadn't,I,sd,u-98-1
sw2105A-ms98-a-0054,248.352125,249.197750,either,I,sd,u-98-1
sw2105A-ms98-a-0054,249.197750,249.317750,we,B,%,u-100-1
sw2105A-ms98-a-0054,249.317750,249.687750,hadn't,I,%,u-100-1
sw2105A-ms98-a-0054,249.687750,249.777750,you,I,%,u-100-1
sw2105A-ms98-a-0054,249.777750,249.997750,know,I,%,u-100-1
sw2105A-ms98-a-0054,249.997750,250.213125,like,B,%,u-100-2
sw2105A-ms98-a-0054,250.213125,250.329875,i,I,%,u-100-2
sw2105A-ms98-a-0054,250.329875,250.467750,said,I,%,u-100-2
sw2105A-ms98-a-0054,250.467750,250.660625,we,I,%,u-100-2
sw2105A-ms98-a-0054,250.660625,250.769875,ha[dn't]-,O,,
sw2105A-ms98-a-0054,250.769875,250.887750,i,B,sv,u-100-3
sw2105A-ms98-a-0054,250.887750,251.017750,don't,I,sv,u-100-3
sw2105A-ms98-a-0054,251.017750,251.137750,even,I,sv,u-100-3
sw2105A-ms98-a-0054,251.137750,251.517000,guess,I,sv,u-100-3
sw2105A-ms98-a-0054,251.871125,252.167750,they've,I,sv,u-100-3
sw2105A-ms98-a-0054,252.167750,252.447750,even,I,sv,u-100-3
sw2105A-ms98-a-0054,252.447750,252.687750,thought,I,sv,u-100-3
sw2105A-ms98-a-0054,252.687750,253.088500,about,I,sv,u-100-3
sw2105A-ms98-a-0054,253.088500,253.437750,sending,I,sv,u-100-3
sw2105A-ms98-a-0054,253.437750,253.952000,schedules,I,sv,u-100-3
sw2105A-ms98-a-0054,253.952000,254.247750,out,I,sv,u-100-3
sw2105A-ms98-a-0054,254.247750,254.862250,yet,I,sv,u-100-3
sw2105A-ms98-a-0055,255.584250,255.929000,yeah,B,b,u-102-1
sw2105A-ms98-a-0055,255.929000,256.076125,because_1,O,,
sw2105A-ms98-a-0055,256.076125,256.236125,we,B,sd,u-102-2
sw2105A-ms98-a-0055,256.236125,256.566125,usually,I,sd,u-102-2
sw2105A-ms98-a-0055,256.566125,256.836125,get,I,sd,u-102-2
sw2105A-ms98-a-0055,256.836125,257.116125,one,I,sd,u-102-2
sw2105A-ms98-a-0055,257.116125,257.276125,we,B,sd,u-102-3
sw2105A-ms98-a-0055,257.276125,257.556125,usually,I,sd,u-102-3
sw2105A-ms98-a-0055,257.556125,257.786125,order,I,sd,u-102-3
sw2105A-ms98-a-0055,257.786125,257.906125,our,I,sd,u-102-3
sw2105A-ms98-a-0055,257.906125,258.376125,tickets,I,sd,u-102-3
sw2105A-ms98-a-0055,258.376125,258.566125,way,I,sd,u-102-3
sw2105A-ms98-a-0055,258.566125,258.666125,in,I,sd,u-102-3
sw2105A-ms98-a-0055,258.666125,259.541625,advance,I,sd,u-102-3
sw2105A-ms98-a-0055,259.995125,260.269625,we,B,sd,u-104-1
sw2105A-ms98-a-0055,260.510625,260.656125,we,I,sd,u-104-1
sw2105A-ms98-a-0055,260.656125,260.886125,try,I,sd,u-104-1
sw2105A-ms98-a-0055,260.886125,260.996125,to,I,sd,u-104-1
sw2105A-ms98-a-0055,260.996125,261.280750,go,I,sd,u-104-1
sw2105A-ms98-a-0055,261.280750,261.456125,so,I,sd,u-104-1
sw2105A-ms98-a-0055,261.456125,262.141375,often,I,sd,u-104-1
sw2105A-ms98-a-0057,265.329625,265.491375,oh,B,aa,u-106-1
sw2105A-ms98-a-0057,265.491375,265.630500,they,I,aa,u-106-1
sw2105A-ms98-a-0057,265.630500,266.377375,do,I,aa,u-106-1
sw2105A-ms98-a-0057,267.061250,267.297500,well,B,fc,u-108-1
sw2105A-ms98-a-0057,267.297500,267.530500,i've,I,fc,u-108-1
sw2105A-ms98-a-0057,267.530500,267.910500,enjoyed,I,fc,u-108-1
sw2105A-ms98-a-0057,267.910500,268.370500,talking,I,fc,u-108-1
sw2105A-ms98-a-0057,268.370500,268.679875,to,I,fc,u-108-1
sw2105A-ms98-a-0057,268.679875,269.058750,you,I,fc,u-108-1
sw2105A-ms98-a-0057,269.442875,270.001000,and,B,fc,u-110-1
sw2105A-ms98-a-0057,270.001000,270.294750,[vocalized-noise],I,fc,u-110-1
sw2105A-ms98-a-0057,270.294750,270.770500,hopefully,I,fc,u-110-1
sw2105A-ms98-a-0057,270.770500,270.990500,we'll,I,fc,u-110-1
sw2105A-ms98-a-0057,270.990500,271.170500,get,I,fc,u-110-1
sw2105A-ms98-a-0057,271.170500,271.423500,talk,I,fc,u-110-1
sw2105A-ms98-a-0057,271.423500,272.474375,again,I,fc,u-110-1
sw2105A-ms98-a-0057,272.474375,272.893125,okay,B,b,u-112-1
sw2105A-ms98-a-0057,272.893125,273.411375,bye-bye,O,,
