sw2253A-ms98-a-0001,0.568500,0.760000,yeah,B,o,u-1-1
sw2253A-ms98-a-0058,257.990875,258.100875,and,I,sv,u-67-2
sw2253A-ms98-a-0058,258.100875,258.140875,a,I,sv,u-67-2
sw2253A-ms98-a-0058,258.140875,258.500875,handful,I,sv,u-67-2
sw2253A-ms98-a-0058,258.500875,258.580875,of,I,sv,u-67-2
sw2253A-ms98-a-0058,258.580875,258.830875,guys,I,sv,u-67-2
sw2253A-ms98-a-0058,258.830875,259.080875,managed,I,sv,u-67-2
sw2253A-ms98-a-0058,259.080875,259.220875,to,I,sv,u-67-2
sw2253A-ms98-a-0058,259.220875,259.530875,hold,I,sv,u-67-2
sw2253A-ms98-a-0058,259.530875,259.734750,off,I,sv,u-67-2
sw2253A-ms98-a-0058,259.975875,260.080875,the,I,sv,u-67-2
sw2253A-ms98-a-0058,260.080875,260.320875,whole,I,sv,u-67-2
sw2253A-ms98-a-0058,260.320875,260.913375,Union,I,sv,u-67-2
sw2253A-ms98-a-0059,261.475500,261.868500,navy,I,sv,u-67-2
sw2253A-ms98-a-0059,261.868500,262.018500,for,I,sv,u-67-2
sw2253A-ms98-a-0059,262.018500,262.078500,a,I,sv,u-67-2
sw2253A-ms98-a-0059,262.078500,262.318500,while,I,sv,u-67-2
sw2253A-ms98-a-0059,262.318500,262.458500,from,I,sv,u-67-2
sw2253A-ms98-a-0059,262.458500,262.788500,coming,I,sv,u-67-2
sw2253A-ms98-a-0059,262.788500,262.908500,up,I,sv,u-67-2
sw2253A-ms98-a-0059,262.908500,262.978500,the,I,sv,u-67-2
sw2253A-ms98-a-0059,262.978500,263.378500,Sabine,I,sv,u-67-2
sw2253A-ms98-a-0059,263.378500,263.728500,River,I,sv,u-67-2
sw2253A-ms98-a-0059,263.728500,263.988500,which,I,sv,u-67-2
sw2253A-ms98-a-0059,263.988500,264.108500,was,I,sv,u-67-2
sw2253A-ms98-a-0059,264.108500,264.238500,of,I,sv,u-67-2
sw2253A-ms98-a-0059,264.238500,264.398500,no,I,sv,u-67-2
sw2253A-ms98-a-0059,264.398500,265.198500,consequence,I,sv,u-67-2
sw2253A-ms98-a-0059,265.198500,265.329625,but,I,sv,u-67-2
sw2253A-ms98-a-0059,265.653500,266.031375,still,I,sv,u-67-2
sw2253A-ms98-a-0059,266.185750,266.328500,is,I,sv,u-67-2
sw2253A-ms98-a-0059,266.328500,266.408500,an,I,sv,u-67-2
sw2253A-ms98-a-0059,266.408500,266.848500,interesting,I,sv,u-67-2
sw2253A-ms98-a-0059,266.848500,267.318875,story,I,sv,u-67-2
sw2253A-ms98-a-0061,272.673625,273.143875,[laughter],O,,
sw2253A-ms98-a-0061,273.143875,273.343875,that,B,am,u-69-1
sw2253A-ms98-a-0061,273.343875,273.553875,could,I,am,u-69-1
sw2253A-ms98-a-0061,273.553875,273.763875,be,I,am,u-69-1
sw2253A-ms98-a-0061,273.763875,273.923750,it,I,am,u-69-1
sw2253A-ms98-a-0061,273.923750,274.432250,[laughter],I,am,u-69-1
sw2253A-ms98-a-0061,274.432250,274.633875,could,I,am,u-69-1
sw2253A-ms98-a-0061,274.633875,274.833875,be,I,am,u-69-1
sw2253A-ms98-a-0061,274.833875,275.010500,it,I,am,u-69-1
sw2253A-ms98-a-0061,275.010500,275.342250,[laughter],O,,
sw2253A-ms98-a-0062,276.078625,277.572375,[laughter],O,,
sw2253A-ms98-a-0063,278.432250,278.622250,and,B,sd,u-71-1
sw2253A-ms98-a-0063,278.622250,278.752250,then,I,sd,u-71-1
sw2253A-ms98-a-0063,278.752250,278.832250,the,I,sd,u-71-1
sw2253A-ms98-a-0063,278.832250,279.182250,last,I,sd,u-71-1
sw2253A-ms98-a-0063,279.182250,279.462250,Civil,I,sd,u-71-1
sw2253A-ms98-a-0063,279.462250,279.672250,War,I,sd,u-71-1
sw2253A-ms98-a-0063,279.672250,280.143875,battle,I,sd,u-71-1
sw2253A-ms98-a-0063,280.268250,280.422250,was,I,sd,u-71-1
sw2253A-ms98-a-0063,280.422250,280.682250,fought,I,sd,u-71-1
sw2253A-ms98-a-0063,280.682250,280.772250,at,I,sd,u-71-1
sw2253A-ms98-a-0063,280.772250,280.982250,Val,I,sd,u-71-1
sw2253A-ms98-a-0063,280.982250,281.321625,Verde,I,sd,u-71-1
sw2253A-ms98-a-0063,281.321625,281.412250,you,I,sd,u-71-1
sw2253A-ms98-a-0063,281.412250,281.552250,know,I,sd,u-71-1
sw2253A-ms98-a-0063,281.552250,281.652250,over,B,sd,u-71-2
sw2253A-ms98-a-0063,281.652250,281.762250,there,I,sd,u-71-2
sw2253A-ms98-a-0063,281.762250,281.852250,on,I,sd,u-71-2
sw2253A-ms98-a-0063,281.852250,281.912250,the,I,sd,u-71-2
sw2253A-ms98-a-0063,281.912250,282.282250,Texas,I,sd,u-71-2
sw2253A-ms98-a-0063,282.282250,282.552250,border,I,sd,u-71-2
sw2253A-ms98-a-0063,282.552250,282.652250,you,I,sd,u-71-2
sw2253A-ms98-a-0063,282.652250,282.762250,had,I,sd,u-71-2
sw2253A-ms98-a-0063,282.762250,282.812250,a,I,sd,u-71-2
sw2253A-ms98-a-0063,282.812250,282.992250,lot,I,sd,u-71-2
sw2253A-ms98-a-0063,282.992250,283.142000,of,I,sd,u-71-2
sw2253A-ms98-a-0064,283.811875,284.099625,of,I,sd,u-71-2
sw2253A-ms98-a-0064,284.099625,284.399625,groups,I,sd,u-71-2
sw2253A-ms98-a-0064,284.399625,284.689625,heading,I,sd,u-71-2
sw2253A-ms98-a-0064,284.689625,284.829625,for,I,sd,u-71-2
sw2253A-ms98-a-0064,284.829625,285.528000,Mexico,I,sd,u-71-2
sw2253A-ms98-a-0064,285.528000,285.809625,and,B,sd,u-71-3
sw2253A-ms98-a-0064,285.809625,285.899625,they,I,sd,u-71-3
sw2253A-ms98-a-0064,285.899625,286.019625,were,I,sd,u-71-3
sw2253A-ms98-a-0064,286.019625,286.299625,cut,I,sd,u-71-3
sw2253A-ms98-a-0064,286.299625,286.449625,off,I,sd,u-71-3
sw2253A-ms98-a-0064,286.449625,286.609625,at,I,sd,u-71-3
sw2253A-ms98-a-0064,286.609625,286.669625,the,I,sd,u-71-3
sw2253A-ms98-a-0064,286.669625,287.019625,pass,I,sd,u-71-3
sw2253A-ms98-a-0064,287.019625,287.159625,more,I,sd,u-71-3
sw2253A-ms98-a-0064,287.159625,287.239625,or,I,sd,u-71-3
sw2253A-ms98-a-0064,287.239625,287.489625,less,I,sd,u-71-3
sw2253A-ms98-a-0064,287.489625,287.589625,at,I,sd,u-71-3
sw2253A-ms98-a-0064,287.589625,287.769625,Eagle,I,sd,u-71-3
sw2253A-ms98-a-0064,287.769625,288.132000,Pass,I,sd,u-71-3
sw2253A-ms98-a-0065,288.785625,288.921000,and,B,sd,u-71-4
sw2253A-ms98-a-0065,288.921000,288.991000,they,I,sd,u-71-4
sw2253A-ms98-a-0065,288.991000,289.221000,didn't,I,sd,u-71-4
sw2253A-ms98-a-0065,289.221000,289.321000,get,I,sd,u-71-4
sw2253A-ms98-a-0065,289.321000,289.701000,across,I,sd,u-71-4
sw2253A-ms98-a-0065,289.701000,289.781000,the,I,sd,u-71-4
sw2253A-ms98-a-0065,289.781000,290.051000,river,I,sd,u-71-4
sw2253A-ms98-a-0065,290.051000,290.241000,there,I,sd,u-71-4
sw2253A-ms98-a-0065,290.241000,290.341000,so,B,%,u-71-5
sw2253A-ms98-a-0065,290.341000,290.771000,they're,I,%,u-71-5
sw2253A-ms98-a-0065,290.771000,290.948000,the,I,%,u-71-5
sw2253A-ms98-a-0065,290.948000,291.411000,last,I,%,u-71-5
sw2253A-ms98-a-0065,291.411000,291.511000,and,B,sd,u-71-6
sw2253A-ms98-a-0065,291.511000,291.641000,that,I,sd,u-71-6
sw2253A-ms98-a-0065,291.641000,291.731000,was,I,sd,u-71-6
sw2253A-ms98-a-0065,291.731000,292.091000,actually,I,sd,u-71-6
sw2253A-ms98-a-0065,292.091000,292.321000,after,I,sd,u-71-6
sw2253A-ms98-a-0065,292.321000,292.381000,the,I,sd,u-71-6
sw2253A-ms98-a-0065,292.381000,292.551000,war,I,sd,u-71-6
sw2253A-ms98-a-0065,292.551000,292.681000,was,I,sd,u-71-6
sw2253A-ms98-a-0065,292.681000,292.961000,over,I,sd,u-71-6
sw2253A-ms98-a-0065,292.961000,293.081000,but,B,sd,u-71-7
sw2253A-ms98-a-0065,293.081000,293.161000,it,I,sd,u-71-7
sw2253A-ms98-a-0065,293.161000,293.301000,was,I,sd,u-71-7
sw2253A-ms98-a-0065,293.301000,293.413750,the,I,sd,u-71-7
sw2253A-ms98-a-0065,293.413750,293.780625,last,I,sd,u-71-7
sw2253A-ms98-a-0066,294.352250,294.914875,organized,B,+,u-73-1
sw2253A-ms98-a-0066,294.914875,295.194875,battle,I,+,u-73-1
sw2253A-ms98-a-0066,295.194875,295.544875,between,I,+,u-73-1
sw2253A-ms98-a-0066,295.544875,295.614875,the,I,+,u-73-1
sw2253A-ms98-a-0066,295.614875,296.070125,two,I,+,u-73-1
sw2253A-ms98-a-0066,296.360125,296.734875,units,I,+,u-73-1
sw2253A-ms98-a-0066,296.734875,296.874875,was,I,+,u-73-1
sw2253A-ms98-a-0066,296.874875,297.004875,in,I,+,u-73-1
sw2253A-ms98-a-0066,297.004875,297.514875,Texas,I,+,u-73-1
sw2253A-ms98-a-0066,297.514875,297.754375,so,B,%,u-73-2
sw2253A-ms98-a-0067,298.402000,298.554125,yeah,B,b,u-75-1
sw2253A-ms98-a-0067,298.554125,298.974125,Texas,B,sv,u-75-2
sw2253A-ms98-a-0067,298.974125,299.724125,participation,I,sv,u-75-2
sw2253A-ms98-a-0067,299.724125,299.804125,in,I,sv,u-75-2
sw2253A-ms98-a-0067,299.804125,299.874125,the,I,sv,u-75-2
sw2253A-ms98-a-0067,299.874125,300.224125,Civil,I,sv,u-75-2
sw2253A-ms98-a-0067,300.224125,300.584125,War,I,sv,u-75-2
sw2253A-ms98-a-0067,300.584125,300.894125,was,I,sv,u-75-2
sw2253A-ms98-a-0067,300.894125,301.129750,uh,I,sv,u-75-2
sw2253A-ms98-a-0067,301.747500,302.438000,minor,I,sv,u-75-2
sw2253A-ms98-a-0067,302.720375,303.154125,at,I,sv,u-75-2
sw2253A-ms98-a-0067,303.154125,303.413500,uh,I,sv,u-75-2
sw2253A-ms98-a-0067,303.601875,303.892250,[laughter],O,,
sw2253A-ms98-a-0068,304.506125,304.726500,at,O,,
sw2253A-ms98-a-0068,304.726500,305.008000,best,O,,
sw2253A-ms98-a-0068,305.742500,306.115875,yeah,B,aa,u-77-1
sw2253A-ms98-a-0070,308.893500,309.192625,yeah,B,b,u-79-1
sw2253A-ms98-a-0070,309.192625,309.301750,well,B,sd,u-79-2
sw2253A-ms98-a-0070,309.301750,309.421750,my,I,sd,u-79-2
sw2253A-ms98-a-0070,309.421750,309.671750,wife's,I,sd,u-79-2
sw2253A-ms98-a-0070,309.671750,309.831750,from,I,sd,u-79-2
sw2253A-ms98-a-0070,309.831750,310.441750,Galveston,I,sd,u-79-2
sw2253A-ms98-a-0070,310.441750,310.681750,so,B,%,u-79-3
sw2253A-ms98-a-0071,311.657000,312.091375,yeah,B,b,u-81-1
sw2253A-ms98-a-0071,312.091375,312.288000,Well,B,sd,u-81-2
sw2253A-ms98-a-0071,312.288000,312.368000,i'm,I,sd,u-81-2
sw2253A-ms98-a-0071,312.368000,312.538000,from,I,sd,u-81-2
sw2253A-ms98-a-0071,312.538000,312.638625,New,I,sd,u-81-2
sw2253A-ms98-a-0071,312.638625,313.230000,Mexico,I,sd,u-81-2
sw2253A-ms98-a-0071,313.230000,313.508000,so,B,%,u-81-3
sw2253A-ms98-a-0071,313.508000,313.628000,you,I,%,u-81-3
sw2253A-ms98-a-0071,313.628000,313.728000,know,I,%,u-81-3
sw2253A-ms98-a-0071,313.728000,313.858750,i,I,%,u-81-3
sw2253A-ms98-a-0071,313.858750,314.138000,was,I,%,u-81-3
sw2253A-ms98-a-0071,314.138000,314.803250,[laughter],O,,
sw2253A-ms98-a-0072,314.985625,315.561250,[laughter],O,,
sw2253A-ms98-a-0073,318.230750,318.535875,um-hum,O,,
sw2253A-ms98-a-0075,325.561625,325.681625,it,B,sv,u-87-1
sw2253A-ms98-a-0075,325.681625,325.901625,sounds,I,sv,u-87-1
sw2253A-ms98-a-0075,325.901625,326.031625,like,I,sv,u-87-1
sw2253A-ms98-a-0075,326.031625,326.381625,Iowa,I,sv,u-87-1
sw2253A-ms98-a-0075,326.381625,326.511625,or,I,sv,u-87-1
sw2253A-ms98-a-0075,326.511625,326.811625,something,I,sv,u-87-1
sw2253A-ms98-a-0076,327.802625,328.253250,um-hum,B,b,u-89-1
sw2253A-ms98-a-0078,332.314750,332.663000,hum,O,,
sw2253A-ms98-a-0080,335.522375,335.931750,yeah,B,b,u-93-1
sw2253A-ms98-a-0080,336.061125,336.359000,on,B,%,u-93-2
sw2253A-ms98-a-0080,336.417875,336.715250,yeah,B,b^r,u-93-3
sw2253A-ms98-a-0081,337.344500,337.424625,oh,B,sd,u-95-1
sw2253A-ms98-a-0081,337.424625,337.584625,well,I,sd,u-95-1
sw2253A-ms98-a-0081,337.584625,337.714625,my,I,sd,u-95-1
sw2253A-ms98-a-0081,337.714625,338.114625,sister's,I,sd,u-95-1
sw2253A-ms98-a-0081,338.114625,338.374625,living,I,sd,u-95-1
sw2253A-ms98-a-0081,338.374625,338.464625,in,I,sd,u-95-1
sw2253A-ms98-a-0081,338.464625,338.894625,Illinois,I,sd,u-95-1
sw2253A-ms98-a-0081,338.894625,339.114625,right,I,sd,u-95-1
sw2253A-ms98-a-0081,339.114625,339.400125,now,I,sd,u-95-1
sw2253A-ms98-a-0081,339.400125,339.641875,so,B,%,u-95-2
sw2253A-ms98-a-0081,339.641875,340.040625,[laughter],O,,
sw2253A-ms98-a-0083,342.756125,343.048000,yeah,B,b,u-97-1
sw2253A-ms98-a-0085,348.416250,348.666250,um-hum,B,b,u-99-1
sw2253A-ms98-a-0087,350.609250,350.763500,i've,B,sd,u-101-1
sw2253A-ms98-a-0087,350.763500,350.933500,always,I,sd,u-101-1
sw2253A-ms98-a-0087,350.933500,351.163500,kind,I,sd,u-101-1
sw2253A-ms98-a-0087,351.163500,351.243500,of,I,sd,u-101-1
sw2253A-ms98-a-0087,351.243500,351.633500,enjoyed,I,sd,u-101-1
sw2253A-ms98-a-0087,351.633500,351.803750,it,I,sd,u-101-1
sw2253A-ms98-a-0087,352.514375,352.672625,i-,O,,
sw2253A-ms98-a-0087,352.672625,352.843500,i,B,sd,u-101-2
sw2253A-ms98-a-0087,352.843500,353.013500,used,I,sd,u-101-2
sw2253A-ms98-a-0087,353.013500,353.113500,to,I,sd,u-101-2
sw2253A-ms98-a-0087,353.113500,353.313500,read,I,sd,u-101-2
sw2253A-ms98-a-0087,353.313500,353.373500,a,I,sd,u-101-2
sw2253A-ms98-a-0087,353.373500,353.623500,lot,I,sd,u-101-2
sw2253A-ms98-a-0087,353.623500,353.803500,more,I,sd,u-101-2
sw2253A-ms98-a-0087,353.803500,353.933500,than,I,sd,u-101-2
sw2253A-ms98-a-0087,353.933500,353.973500,i,I,sd,u-101-2
sw2253A-ms98-a-0087,353.973500,354.173500,do,I,sd,u-101-2
sw2253A-ms98-a-0087,354.173500,354.523500,now,I,sd,u-101-2
sw2253A-ms98-a-0089,359.878750,360.182375,um-hum,B,b,u-103-1
sw2253A-ms98-a-0091,366.020625,366.337125,yeah,B,b,u-105-1
sw2253A-ms98-a-0093,370.930375,371.343875,um,B,b,u-107-1
sw2253A-ms98-a-0095,374.697250,374.832375,i,B,sd,u-109-1
sw2253A-ms98-a-0095,374.832375,375.086000,just,I,sd,u-109-1
sw2253A-ms98-a-0095,375.086000,375.346000,turned,I,sd,u-109-1
sw2253A-ms98-a-0095,375.346000,375.766000,around,I,sd,u-109-1
sw2253A-ms98-a-0095,375.766000,375.992625,and,I,sd,u-109-1
sw2253A-ms98-a-0095,376.083000,376.276000,looked,I,sd,u-109-1
sw2253A-ms98-a-0095,376.276000,376.346000,at,I,sd,u-109-1
sw2253A-ms98-a-0095,376.346000,376.486000,my,I,sd,u-109-1
sw2253A-ms98-a-0095,376.486000,376.835625,brief,I,sd,u-109-1
sw2253A-ms98-a-0095,376.835625,376.936000,at,I,sd,u-109-1
sw2253A-ms98-a-0095,376.936000,377.303375,my,I,sd,u-109-1
sw2253A-ms98-a-0095,377.303375,377.796000,briefcase,I,sd,u-109-1
sw2253A-ms98-a-0095,377.796000,378.066000,my,I,sd,u-109-1
sw2253A-ms98-a-0095,378.066000,378.283125,uh,I,sd,u-109-1
sw2253A-ms98-a-0095,378.283125,378.746000,bookcase,I,sd,u-109-1
sw2253A-ms98-a-0095,378.746000,378.886000,up,I,sd,u-109-1
sw2253A-ms98-a-0095,378.886000,379.036000,here,I,sd,u-109-1
sw2253A-ms98-a-0095,379.036000,379.146000,and,B,sd,u-109-2
sw2253A-ms98-a-0095,379.146000,379.206000,i,I,sd,u-109-2
sw2253A-ms98-a-0095,379.206000,379.456000,see,I,sd,u-109-2
sw2253A-ms98-a-0095,379.456000,380.116000,Armageddon,I,sd,u-109-2
sw2253A-ms98-a-0095,380.116000,380.306000,up,I,sd,u-109-2
sw2253A-ms98-a-0095,380.306000,380.645750,there,I,sd,u-109-2
sw2253A-ms98-a-0096,381.428375,382.071750,and,B,sd,u-109-3
sw2253A-ms98-a-0096,382.071750,382.322250,uh,I,sd,u-109-3
sw2253A-ms98-a-0096,382.526625,382.628375,the,I,sd,u-109-3
sw2253A-ms98-a-0096,382.628375,383.091750,Shadow,I,sd,u-109-3
sw2253A-ms98-a-0096,383.091750,383.181750,of,I,sd,u-109-3
sw2253A-ms98-a-0096,383.181750,383.581750,Blooming,I,sd,u-109-3
sw2253A-ms98-a-0096,383.581750,384.286875,Grove,I,sd,u-109-3
sw2253A-ms98-a-0097,385.145875,385.397375,and,I,sd,u-109-3
sw2253A-ms98-a-0097,385.397375,385.557375,Two,I,sd,u-109-3
sw2253A-ms98-a-0097,385.557375,385.997375,Thousand,I,sd,u-109-3
sw2253A-ms98-a-0097,385.997375,386.147375,and,I,sd,u-109-3
sw2253A-ms98-a-0097,386.147375,386.687375,Ten,I,sd,u-109-3
sw2253A-ms98-a-0097,386.687375,386.777375,and,I,sd,u-109-3
sw2253A-ms98-a-0097,386.777375,387.137375,Grant,I,sd,u-109-3
sw2253A-ms98-a-0097,387.137375,387.397375,Takes,I,sd,u-109-3
sw2253A-ms98-a-0097,387.397375,388.067375,Command,I,sd,u-109-3
sw2253A-ms98-a-0097,388.067375,388.157375,and,I,sd,u-109-3
sw2253A-ms98-a-0097,388.157375,388.217375,The,I,sd,u-109-3
sw2253A-ms98-a-0097,388.217375,388.547375,War,I,sd,u-109-3
sw2253A-ms98-a-0097,388.547375,388.617375,in,I,sd,u-109-3
sw2253A-ms98-a-0097,388.617375,388.823500,the,I,sd,u-109-3
sw2253A-ms98-a-0097,388.823500,389.335750,[laughter-Year],I,sd,u-109-3
sw2253A-ms98-a-0097,389.673375,389.850625,oh,I,sd,u-109-3
sw2253A-ms98-a-0097,389.850625,390.467875,Space,I,sd,u-109-3
sw2253A-ms98-a-0097,390.467875,390.727375,gee,I,sd,u-109-3
sw2253A-ms98-a-0097,390.727375,390.927375,that,I,sd,u-109-3
sw2253A-ms98-a-0097,390.927375,391.067375,was,I,sd,u-109-3
sw2253A-ms98-a-0097,391.067375,391.127375,the,I,sd,u-109-3
sw2253A-ms98-a-0097,391.127375,391.367375,one,I,sd,u-109-3
sw2253A-ms98-a-0097,391.367375,391.447375,i,I,sd,u-109-3
sw2253A-ms98-a-0097,391.447375,391.587375,was,I,sd,u-109-3
sw2253A-ms98-a-0097,391.587375,391.877375,trying,I,sd,u-109-3
sw2253A-ms98-a-0097,391.877375,391.937375,to,I,sd,u-109-3
sw2253A-ms98-a-0097,391.937375,392.297375,wade,I,sd,u-109-3
sw2253A-ms98-a-0097,392.297375,392.507375,through,I,sd,u-109-3
sw2253A-ms98-a-0097,392.507375,392.677375,was,I,sd,u-109-3
sw2253A-ms98-a-0097,392.677375,393.177375,Space,I,sd,u-109-3
sw2253A-ms98-a-0097,393.177375,393.477375,James,I,sd,u-109-3
sw2253A-ms98-a-0097,393.477375,393.939625,Michener,I,sd,u-109-3
sw2253A-ms98-a-0098,394.578625,394.778750,didn't,I,sd,u-109-3
sw2253A-ms98-a-0098,394.778750,394.908750,get,I,sd,u-109-3
sw2253A-ms98-a-0098,394.908750,395.108750,very,I,sd,u-109-3
sw2253A-ms98-a-0098,395.108750,395.468750,far,I,sd,u-109-3
sw2253A-ms98-a-0098,395.468750,395.608750,on,I,sd,u-109-3
sw2253A-ms98-a-0098,395.608750,395.998750,that,I,sd,u-109-3
sw2253A-ms98-a-0099,397.757500,398.148750,yeah,B,b,u-111-1
sw2253A-ms98-a-0100,399.892500,400.271375,yeah,B,b,u-113-1
sw2253A-ms98-a-0102,413.350375,413.678125,yeah,B,b,u-115-1
sw2253A-ms98-a-0104,419.130750,419.510625,yeah,B,b,u-117-1
sw2253A-ms98-a-0104,419.574125,419.879000,it,B,%,u-117-2
sw2253A-ms98-a-0104,419.879000,420.299000,really,I,%,u-117-2
sw2253A-ms98-a-0104,420.299000,420.539000,the,B,sv,u-117-3
sw2253A-ms98-a-0104,420.539000,420.659000,the,I,sv,u-117-3
sw2253A-ms98-a-0104,420.659000,420.979000,books,I,sv,u-117-3
sw2253A-ms98-a-0104,420.979000,421.039000,are,I,sv,u-117-3
sw2253A-ms98-a-0104,421.039000,421.289000,kind,I,sv,u-117-3
sw2253A-ms98-a-0104,421.289000,421.529000,of,I,sv,u-117-3
sw2253A-ms98-a-0104,421.529000,421.786250,uh,I,sv,u-117-3
sw2253A-ms98-a-0104,422.268250,422.939000,imposing,I,sv,u-117-3
sw2253A-ms98-a-0104,422.939000,423.019000,to,I,sv,u-117-3
sw2253A-ms98-a-0104,423.019000,423.169000,say,I,sv,u-117-3
sw2253A-ms98-a-0104,423.169000,423.259000,the,I,sv,u-117-3
sw2253A-ms98-a-0104,423.259000,423.519500,least,I,sv,u-117-3
sw2253A-ms98-a-0105,424.263875,424.400375,no,B,^h,u-119-1
sw2253A-ms98-a-0105,424.400375,424.630375,let's,B,^h,u-119-2
sw2253A-ms98-a-0105,424.630375,424.770375,see,I,^h,u-119-2
sw2253A-ms98-a-0105,424.770375,424.940375,here's,B,sd,u-119-3
sw2253A-ms98-a-0105,424.940375,425.160375,one,I,sd,u-119-3
sw2253A-ms98-a-0105,425.160375,425.510375,called,I,sd,u-119-3
sw2253A-ms98-a-0105,425.510375,425.800375,Ghost,I,sd,u-119-3
sw2253A-ms98-a-0105,425.800375,426.120375,Towns,I,sd,u-119-3
sw2253A-ms98-a-0105,426.120375,426.250375,and,I,sd,u-119-3
sw2253A-ms98-a-0105,426.250375,426.580375,Mining,I,sd,u-119-3
sw2253A-ms98-a-0105,426.580375,426.960375,Camps,I,sd,u-119-3
sw2253A-ms98-a-0105,426.960375,427.070375,of,I,sd,u-119-3
sw2253A-ms98-a-0105,427.070375,427.150375,New,I,sd,u-119-3
sw2253A-ms98-a-0105,427.150375,427.680375,Mexico,I,sd,u-119-3
sw2253A-ms98-a-0105,427.680375,427.901250,now,B,sv,u-119-4
sw2253A-ms98-a-0105,427.901250,428.174375,not,I,sv,u-119-4
sw2253A-ms98-a-0105,428.362750,428.500375,too,I,sv,u-119-4
sw2253A-ms98-a-0105,428.500375,428.730375,many,I,sv,u-119-4
sw2253A-ms98-a-0105,428.730375,429.110375,people,I,sv,u-119-4
sw2253A-ms98-a-0105,429.110375,429.220375,have,I,sv,u-119-4
sw2253A-ms98-a-0105,429.220375,429.490375,read,I,sv,u-119-4
sw2253A-ms98-a-0105,429.490375,429.720375,that,I,sv,u-119-4
sw2253A-ms98-a-0105,429.720375,429.860375,one,I,sv,u-119-4
sw2253A-ms98-a-0105,429.860375,429.910375,i,B,sv,u-119-5
sw2253A-ms98-a-0105,429.910375,430.080375,don't,I,sv,u-119-5
sw2253A-ms98-a-0105,430.080375,430.324375,think,I,sv,u-119-5
sw2253A-ms98-a-0106,431.390375,431.520375,and,B,sd,u-121-1
sw2253A-ms98-a-0106,431.520375,431.660375,there's,I,sd,u-121-1
sw2253A-ms98-a-0106,431.660375,431.740375,The,I,sd,u-121-1
sw2253A-ms98-a-0106,431.740375,432.110375,History,I,sd,u-121-1
sw2253A-ms98-a-0106,432.110375,432.190375,of,I,sd,u-121-1
sw2253A-ms98-a-0106,432.190375,432.560375,Yoakum,I,sd,u-121-1
sw2253A-ms98-a-0106,432.560375,432.900375,County,I,sd,u-121-1
sw2253A-ms98-a-0106,432.900375,433.470375,Texas,I,sd,u-121-1
sw2253A-ms98-a-0106,433.470375,433.904375,there,I,sd,u-121-1
sw2253A-ms98-a-0107,434.894750,435.053750,i've,B,%,u-123-1
sw2253A-ms98-a-0107,435.053750,435.143750,got,I,%,u-123-1
sw2253A-ms98-a-0107,435.143750,435.290500,uh,I,%,u-123-1
sw2253A-ms98-a-0108,435.953875,436.163875,yeah,B,ny,u-125-1
sw2253A-ms98-a-0108,436.163875,436.263875,and,B,sd^e,u-125-2
sw2253A-ms98-a-0108,436.263875,436.363875,i've,I,sd^e,u-125-2
sw2253A-ms98-a-0108,436.363875,436.563875,got,I,sd^e,u-125-2
sw2253A-ms98-a-0108,436.563875,436.869375,yeah,I,sd^e,u-125-2
sw2253A-ms98-a-0108,437.004875,437.173875,and,I,sd^e,u-125-2
sw2253A-ms98-a-0108,437.173875,437.273875,i've,I,sd^e,u-125-2
sw2253A-ms98-a-0108,437.273875,437.473875,got,I,sd^e,u-125-2
sw2253A-ms98-a-0108,437.473875,437.667875,a,I,sd^e,u-125-2
sw2253A-ms98-a-0108,437.871250,438.443875,History,I,sd^e,u-125-2
sw2253A-ms98-a-0108,438.443875,438.553875,of,I,sd^e,u-125-2
sw2253A-ms98-a-0108,438.553875,439.063875,Kingsley,I,sd^e,u-125-2
sw2253A-ms98-a-0108,439.063875,439.732875,Iowa,I,sd^e,u-125-2
sw2253A-ms98-a-0109,441.522000,441.802000,well,B,sd,u-127-1
sw2253A-ms98-a-0109,441.802000,441.982000,because_1,I,sd,u-127-1
sw2253A-ms98-a-0109,441.982000,442.172000,that's,I,sd,u-127-1
sw2253A-ms98-a-0109,442.172000,442.262000,where,I,sd,u-127-1
sw2253A-ms98-a-0109,442.262000,442.382000,my,I,sd,u-127-1
sw2253A-ms98-a-0109,442.382000,442.752000,folks,I,sd,u-127-1
sw2253A-ms98-a-0109,442.752000,442.912000,all,I,sd,u-127-1
sw2253A-ms98-a-0109,442.912000,443.182000,came,I,sd,u-127-1
sw2253A-ms98-a-0109,443.182000,443.572375,from,I,sd,u-127-1
sw2253A-ms98-a-0109,443.814000,444.752000,[laughter],O,,
sw2253A-ms98-a-0109,444.752000,444.852000,and,B,sd,u-129-1
sw2253A-ms98-a-0109,444.852000,444.922000,they,I,sd,u-129-1
sw2253A-ms98-a-0109,444.922000,445.052000,had,I,sd,u-129-1
sw2253A-ms98-a-0109,445.052000,445.112000,a,I,sd,u-129-1
sw2253A-ms98-a-0109,445.112000,445.652000,centennial,I,sd,u-129-1
sw2253A-ms98-a-0109,445.652000,445.762000,here,I,sd,u-129-1
sw2253A-ms98-a-0109,445.762000,446.073000,awhile,I,sd,u-129-1
sw2253A-ms98-a-0109,446.073000,446.205375,back,I,sd,u-129-1
sw2253A-ms98-a-0110,447.051500,447.286375,i,B,sd,u-129-2
sw2253A-ms98-a-0110,447.286375,447.515500,read,I,sd,u-129-2
