sw2585B-ms98-a-0002,1.583250,1.922625,hello,B,fp,u-2-1
sw2585B-ms98-a-0046,384.287625,384.747625,center,I,sd,u-108-3
sw2585B-ms98-a-0046,384.747625,384.949875,that,I,sd,u-108-3
sw2585B-ms98-a-0046,385.319000,385.467625,a,I,sd,u-108-3
sw2585B-ms98-a-0046,385.467625,385.757625,Doctor,I,sd,u-108-3
sw2585B-ms98-a-0046,385.757625,386.178250,Falk,I,sd,u-108-3
sw2585B-ms98-a-0046,386.178250,386.357625,has,I,sd,u-108-3
sw2585B-ms98-a-0046,386.357625,386.727625,started,I,sd,u-108-3
sw2585B-ms98-a-0046,386.727625,386.827625,that,I,sd,u-108-3
sw2585B-ms98-a-0046,386.827625,387.087625,works,I,sd,u-108-3
sw2585B-ms98-a-0046,387.087625,387.257625,with,I,sd,u-108-3
sw2585B-ms98-a-0046,387.257625,387.337625,the,I,sd,u-108-3
sw2585B-ms98-a-0046,387.337625,387.637625,school,I,sd,u-108-3
sw2585B-ms98-a-0046,387.637625,388.208500,district,I,sd,u-108-3
sw2585B-ms98-a-0046,388.656625,388.936750,and,B,sd,u-110-1
sw2585B-ms98-a-0046,388.936750,389.337625,doing,I,sd,u-110-1
sw2585B-ms98-a-0046,389.337625,389.547625,what,I,sd,u-110-1
sw2585B-ms98-a-0047,390.254125,390.504125,trying,I,sd,u-110-1
sw2585B-ms98-a-0047,390.504125,390.564125,to,I,sd,u-110-1
sw2585B-ms98-a-0047,390.564125,390.724125,get,I,sd,u-110-1
sw2585B-ms98-a-0047,390.724125,390.884750,them,I,sd,u-110-1
sw2585B-ms98-a-0047,390.884750,391.144125,set,I,sd,u-110-1
sw2585B-ms98-a-0047,391.144125,391.674125,and,O,,
sw2585B-ms98-a-0047,391.674125,392.708625,{inculturated},O,,
sw2585B-ms98-a-0048,393.176125,393.736125,into,B,+,u-112-1
sw2585B-ms98-a-0048,393.736125,394.126125,the,I,+,u-112-1
sw2585B-ms98-a-0048,394.126125,394.376125,system,I,+,u-112-1
sw2585B-ms98-a-0048,394.376125,394.496125,i,B,sd,u-114-1
sw2585B-ms98-a-0048,394.496125,394.966125,thought,I,sd,u-114-1
sw2585B-ms98-a-0048,394.966125,395.126125,that,I,sd,u-114-1
sw2585B-ms98-a-0048,395.126125,395.236125,would,I,sd,u-114-1
sw2585B-ms98-a-0048,395.236125,395.496875,be,I,sd,u-114-1
sw2585B-ms98-a-0048,395.496875,395.756125,good,I,sd,u-114-1
sw2585B-ms98-a-0048,395.756125,396.436125,experience,I,sd,u-114-1
sw2585B-ms98-a-0048,396.436125,396.636125,for,I,sd,u-114-1
sw2585B-ms98-a-0048,396.636125,396.827250,me,I,sd,u-114-1
sw2585B-ms98-a-0048,397.109750,397.296125,and,B,sd,u-116-1
sw2585B-ms98-a-0048,397.296125,397.366125,i've,I,sd,u-116-1
sw2585B-ms98-a-0048,397.366125,397.816125,applied,I,sd,u-116-1
sw2585B-ms98-a-0048,397.816125,397.926125,at,I,sd,u-116-1
sw2585B-ms98-a-0048,397.926125,398.332750,another,I,sd,u-116-1
sw2585B-ms98-a-0048,398.332750,398.936125,district,I,sd,u-116-1
sw2585B-ms98-a-0048,398.936125,399.319500,where,I,sd,u-116-1
sw2585B-ms98-a-0048,399.669875,400.026125,many,I,sd,u-116-1
sw2585B-ms98-a-0048,400.026125,400.116125,of,I,sd,u-116-1
sw2585B-ms98-a-0048,400.116125,400.346625,the,I,sd,u-116-1
sw2585B-ms98-a-0048,400.346625,400.796125,children,I,sd,u-116-1
sw2585B-ms98-a-0048,400.796125,401.016125,are,I,sd,u-116-1
sw2585B-ms98-a-0048,401.016125,401.666125,Asian,I,sd,u-116-1
sw2585B-ms98-a-0050,404.100000,404.294375,and,B,sd,u-118-1
sw2585B-ms98-a-0050,404.294375,404.344375,i,I,sd,u-118-1
sw2585B-ms98-a-0050,404.344375,404.524375,think,I,sd,u-118-1
sw2585B-ms98-a-0050,404.524375,404.624375,that,I,sd,u-118-1
sw2585B-ms98-a-0050,404.624375,404.724375,would,I,sd,u-118-1
sw2585B-ms98-a-0050,404.724375,404.824375,be,I,sd,u-118-1
sw2585B-ms98-a-0050,404.824375,405.237000,wonderful,I,sd,u-118-1
sw2585B-ms98-a-0050,405.237000,405.829750,too,I,sd,u-118-1
sw2585B-ms98-a-0052,427.024125,427.738500,right,B,b,u-120-1
sw2585B-ms98-a-0054,445.399875,445.929875,well,B,sv,u-122-1
sw2585B-ms98-a-0054,445.929875,446.029875,and,I,sv,u-122-1
sw2585B-ms98-a-0054,446.029875,446.339875,times,I,sv,u-122-1
sw2585B-ms98-a-0054,446.339875,446.419875,were,I,sv,u-122-1
sw2585B-ms98-a-0054,446.419875,446.819875,different,I,sv,u-122-1
sw2585B-ms98-a-0054,446.819875,447.122375,too,I,sv,u-122-1
sw2585B-ms98-a-0056,450.263125,450.423125,my,B,sd,u-124-1
sw2585B-ms98-a-0056,450.423125,451.103125,neighbor,I,sd,u-124-1
sw2585B-ms98-a-0056,451.103125,451.283125,let's,I,sd,u-124-1
sw2585B-ms98-a-0056,451.283125,451.463125,see,I,sd,u-124-1
sw2585B-ms98-a-0056,451.463125,451.603125,is,I,sd,u-124-1
sw2585B-ms98-a-0056,451.603125,452.163125,Jewish,I,sd,u-124-1
sw2585B-ms98-a-0056,452.163125,452.253125,and,B,sd,u-124-2
sw2585B-ms98-a-0056,452.253125,452.473125,he's,I,sd,u-124-2
sw2585B-ms98-a-0056,452.473125,452.743125,going,I,sd,u-124-2
sw2585B-ms98-a-0056,452.743125,452.973125,through,I,sd,u-124-2
sw2585B-ms98-a-0056,452.973125,453.198875,the,I,sd,u-124-2
sw2585B-ms98-a-0056,453.756250,453.923125,i,I,sd,u-124-2
sw2585B-ms98-a-0056,453.923125,454.123125,don't,I,sd,u-124-2
sw2585B-ms98-a-0056,454.123125,454.263125,know,I,sd,u-124-2
sw2585B-ms98-a-0056,454.263125,454.653125,Jewish,I,sd,u-124-2
sw2585B-ms98-a-0056,454.653125,454.993125,League,I,sd,u-124-2
sw2585B-ms98-a-0056,454.993125,455.073125,or,I,sd,u-124-2
sw2585B-ms98-a-0056,455.073125,455.634375,something,I,sd,u-124-2
sw2585B-ms98-a-0056,455.883000,456.053125,and,B,+,u-126-1
sw2585B-ms98-a-0056,456.053125,456.473125,helping,I,+,u-126-1
sw2585B-ms98-a-0056,456.473125,456.513125,a,I,+,u-126-1
sw2585B-ms98-a-0056,456.513125,457.033125,family,I,+,u-126-1
sw2585B-ms98-a-0056,457.033125,457.303125,that's,I,+,u-126-1
sw2585B-ms98-a-0056,457.303125,457.903125,come,I,+,u-126-1
sw2585B-ms98-a-0056,457.903125,458.223125,over,I,+,u-126-1
sw2585B-ms98-a-0056,458.223125,458.393125,from,I,+,u-126-1
sw2585B-ms98-a-0056,458.393125,459.053750,Russia,I,+,u-126-1
sw2585B-ms98-a-0057,459.531500,459.942125,and,B,sd,u-128-1
sw2585B-ms98-a-0057,459.942125,460.032125,he,I,sd,u-128-1
sw2585B-ms98-a-0057,460.032125,460.567250,spends,I,sd,u-128-1
sw2585B-ms98-a-0057,460.902500,461.202125,well,B,sd,u-128-2
sw2585B-ms98-a-0057,461.202125,461.382125,right,I,sd,u-128-2
sw2585B-ms98-a-0057,461.382125,461.532125,now,I,sd,u-128-2
sw2585B-ms98-a-0057,461.532125,461.692125,he's,I,sd,u-128-2
sw2585B-ms98-a-0057,461.692125,461.852125,down,I,sd,u-128-2
sw2585B-ms98-a-0057,461.852125,461.952125,to,I,sd,u-128-2
sw2585B-ms98-a-0057,461.952125,462.152125,like,I,sd,u-128-2
sw2585B-ms98-a-0057,462.152125,462.422125,once,I,sd,u-128-2
sw2585B-ms98-a-0057,462.422125,462.512125,a,I,sd,u-128-2
sw2585B-ms98-a-0057,462.512125,462.692125,week,I,sd,u-128-2
sw2585B-ms98-a-0057,462.692125,462.782125,but,B,sd,u-128-3
sw2585B-ms98-a-0057,462.782125,462.842125,he,I,sd,u-128-3
sw2585B-ms98-a-0057,462.842125,463.042125,was,I,sd,u-128-3
sw2585B-ms98-a-0057,463.042125,463.232125,going,I,sd,u-128-3
sw2585B-ms98-a-0057,463.232125,463.322125,over,I,sd,u-128-3
sw2585B-ms98-a-0057,463.322125,463.442125,there,I,sd,u-128-3
sw2585B-ms98-a-0057,463.442125,463.832125,several,I,sd,u-128-3
sw2585B-ms98-a-0057,463.832125,464.172125,times,I,sd,u-128-3
sw2585B-ms98-a-0057,464.172125,464.262125,a,I,sd,u-128-3
sw2585B-ms98-a-0057,464.262125,464.482125,week,I,sd,u-128-3
sw2585B-ms98-a-0057,464.482125,464.582125,to,I,sd,u-128-3
sw2585B-ms98-a-0057,464.582125,464.702125,meet,I,sd,u-128-3
sw2585B-ms98-a-0057,464.702125,464.962125,with,I,sd,u-128-3
sw2585B-ms98-a-0057,464.962125,465.062125,the,I,sd,u-128-3
sw2585B-ms98-a-0057,465.062125,465.406875,family,I,sd,u-128-3
sw2585B-ms98-a-0057,465.817500,465.932125,and,B,+,u-130-1
sw2585B-ms98-a-0057,465.932125,466.122125,help,I,+,u-130-1
sw2585B-ms98-a-0057,466.122125,466.272125,them,I,+,u-130-1
sw2585B-ms98-a-0057,466.272125,466.392125,with,I,+,u-130-1
sw2585B-ms98-a-0057,466.392125,466.502125,the,I,+,u-130-1
sw2585B-ms98-a-0057,466.502125,466.859750,language,I,+,u-130-1
sw2585B-ms98-a-0057,466.859750,467.023000,and,B,sd,u-130-2
sw2585B-ms98-a-0057,467.023000,467.335250,he,I,sd,u-130-2
sw2585B-ms98-a-0057,467.632750,467.992125,thoroughly,I,sd,u-130-2
sw2585B-ms98-a-0057,467.992125,468.415625,enjoyed,I,sd,u-130-2
sw2585B-ms98-a-0057,468.415625,468.716000,it,I,sd,u-130-2
sw2585B-ms98-a-0059,479.938250,480.760750,no,B,aa,u-132-1
sw2585B-ms98-a-0061,483.540000,484.317750,um-hum,B,b,u-134-1
sw2585B-ms98-a-0063,493.833375,494.545375,uh-huh,B,b,u-136-1
sw2585B-ms98-a-0063,494.545375,495.108750,what's,B,sd,u-136-2
sw2585B-ms98-a-0063,495.108750,495.361625,so,I,sd,u-136-2
sw2585B-ms98-a-0063,495.361625,495.461625,sad,I,sd,u-136-2
sw2585B-ms98-a-0063,495.461625,495.691625,about,I,sd,u-136-2
sw2585B-ms98-a-0063,495.691625,495.901625,this,I,sd,u-136-2
sw2585B-ms98-a-0063,495.901625,496.061625,is,I,sd,u-136-2
sw2585B-ms98-a-0063,496.061625,496.311625,both,I,sd,u-136-2
sw2585B-ms98-a-0063,496.541625,496.621625,of,I,sd,u-136-2
sw2585B-ms98-a-0063,496.621625,496.791625,the,I,sd,u-136-2
sw2585B-ms98-a-0063,496.791625,496.921625,the,I,sd,u-136-2
sw2585B-ms98-a-0063,496.921625,497.271625,man,I,sd,u-136-2
sw2585B-ms98-a-0063,497.271625,497.491625,and,I,sd,u-136-2
sw2585B-ms98-a-0063,497.491625,497.551625,the,I,sd,u-136-2
sw2585B-ms98-a-0063,497.551625,498.021625,woman,I,sd,u-136-2
sw2585B-ms98-a-0063,498.021625,498.241625,had,I,sd,u-136-2
sw2585B-ms98-a-0063,498.241625,498.281625,a,I,sd,u-136-2
sw2585B-ms98-a-0063,498.281625,499.054375,degree,I,sd,u-136-2
sw2585B-ms98-a-0064,499.684000,499.924000,having,I,sd,u-136-2
sw2585B-ms98-a-0064,499.924000,500.014000,to,I,sd,u-136-2
sw2585B-ms98-a-0064,500.014000,500.214000,do,I,sd,u-136-2
sw2585B-ms98-a-0064,500.214000,500.364000,with,I,sd,u-136-2
sw2585B-ms98-a-0064,500.364000,501.164000,computers,I,sd,u-136-2
sw2585B-ms98-a-0064,501.164000,501.434000,but,B,sd,u-136-3
sw2585B-ms98-a-0064,501.434000,501.594000,their,B,+,u-138-1
sw2585B-ms98-a-0064,501.594000,502.344375,training,I,+,u-138-1
sw2585B-ms98-a-0064,502.344375,502.884000,isn't,I,+,u-138-1
sw2585B-ms98-a-0064,502.884000,503.114000,what,I,+,u-138-1
sw2585B-ms98-a-0064,503.114000,503.234000,we,I,+,u-138-1
sw2585B-ms98-a-0064,503.234000,503.504000,need,I,+,u-138-1
sw2585B-ms98-a-0064,503.504000,503.664000,in,I,+,u-138-1
sw2585B-ms98-a-0064,503.664000,503.884000,this,I,+,u-138-1
sw2585B-ms98-a-0064,503.884000,504.473125,country,I,+,u-138-1
sw2585B-ms98-a-0064,504.473125,504.824000,and,B,sd,u-140-1
sw2585B-ms98-a-0064,504.824000,505.194000,because,I,sd,u-140-1
sw2585B-ms98-a-0064,505.194000,505.384000,they're,I,sd,u-140-1
sw2585B-ms98-a-0064,505.384000,505.694000,so,I,sd,u-140-1
sw2585B-ms98-a-0064,505.694000,506.274000,deficient,I,sd,u-140-1
sw2585B-ms98-a-0064,506.274000,506.627125,in,I,sd,u-140-1
sw2585B-ms98-a-0064,506.627125,507.174000,English,I,sd,u-140-1
sw2585B-ms98-a-0064,507.174000,507.284000,they,I,sd,u-140-1
sw2585B-ms98-a-0064,507.284000,507.484000,haven't,I,sd,u-140-1
sw2585B-ms98-a-0064,507.484000,507.604000,been,I,sd,u-140-1
sw2585B-ms98-a-0064,507.604000,507.754000,able,I,sd,u-140-1
sw2585B-ms98-a-0064,507.754000,507.844000,to,I,sd,u-140-1
sw2585B-ms98-a-0064,507.844000,508.014000,get,I,sd,u-140-1
sw2585B-ms98-a-0064,508.014000,508.652625,jobs,I,sd,u-140-1
sw2585B-ms98-a-0065,509.331000,509.738625,so,B,sd,u-142-1
sw2585B-ms98-a-0065,509.738625,509.878625,they'll,I,sd,u-142-1
sw2585B-ms98-a-0065,509.878625,510.028625,have,I,sd,u-142-1
sw2585B-ms98-a-0065,510.028625,510.138625,to,I,sd,u-142-1
sw2585B-ms98-a-0065,510.138625,510.248625,go,I,sd,u-142-1
sw2585B-ms98-a-0065,510.248625,510.498625,back,I,sd,u-142-1
sw2585B-ms98-a-0065,510.498625,510.588625,and,I,sd,u-142-1
sw2585B-ms98-a-0065,510.588625,510.768625,get,I,sd,u-142-1
sw2585B-ms98-a-0065,510.768625,510.808625,a,I,sd,u-142-1
sw2585B-ms98-a-0065,510.808625,511.278625,degree,I,sd,u-142-1
sw2585B-ms98-a-0065,511.278625,511.893125,here,I,sd,u-142-1
sw2585B-ms98-a-0065,511.893125,512.148625,you,I,sd,u-142-1
sw2585B-ms98-a-0065,512.148625,512.288625,know,I,sd,u-142-1
sw2585B-ms98-a-0065,512.288625,512.518625,almost,I,sd,u-142-1
sw2585B-ms98-a-0065,512.518625,512.748625,start,I,sd,u-142-1
sw2585B-ms98-a-0065,512.748625,512.878625,all,I,sd,u-142-1
sw2585B-ms98-a-0065,512.878625,513.311125,over,I,sd,u-142-1
sw2585B-ms98-a-0067,524.380125,525.124625,no,B,aa,u-144-1
sw2585B-ms98-a-0067,525.124625,525.702625,no,B,aa^r,u-144-2
sw2585B-ms98-a-0067,526.447625,526.771625,and,B,sd,u-144-3
sw2585B-ms98-a-0067,526.771625,526.967500,this,I,sd,u-144-3
sw2585B-ms98-a-0067,526.967500,527.277500,woman,I,sd,u-144-3
sw2585B-ms98-a-0067,527.277500,527.547500,was,I,sd,u-144-3
sw2585B-ms98-a-0067,527.547500,527.804125,um,I,sd,u-144-3
sw2585B-ms98-a-0067,527.804125,528.377500,stocking,I,sd,u-144-3
sw2585B-ms98-a-0067,528.377500,528.497875,the,I,sd,u-144-3
sw2585B-ms98-a-0067,528.497875,528.977500,shelves,I,sd,u-144-3
sw2585B-ms98-a-0067,528.977500,529.107500,in,I,sd,u-144-3
sw2585B-ms98-a-0067,529.107500,529.167500,a,I,sd,u-144-3
sw2585B-ms98-a-0067,529.167500,530.088750,drugstore,I,sd,u-144-3
sw2585B-ms98-a-0069,533.146375,533.396375,feel,B,sd,u-146-1
sw2585B-ms98-a-0069,533.396375,533.736375,sorry,I,sd,u-146-1
sw2585B-ms98-a-0069,533.736375,534.016375,for,I,sd,u-146-1
sw2585B-ms98-a-0069,534.016375,534.209875,her,I,sd,u-146-1
sw2585B-ms98-a-0071,538.509125,539.304000,well,B,ft,u-148-1
sw2585B-ms98-a-0071,539.586500,539.929125,same,O,,
sw2585B-ms98-a-0071,539.929125,540.267250,here,O,,
sw2585B-ms98-a-0071,540.267250,540.539125,have,B,fc,u-150-1
sw2585B-ms98-a-0071,540.539125,540.619125,a,I,fc,u-150-1
sw2585B-ms98-a-0071,540.619125,540.849125,good,I,fc,u-150-1
sw2585B-ms98-a-0071,540.849125,541.159125,night,I,fc,u-150-1
sw2585B-ms98-a-0071,541.159125,541.249125,[laughter-okay],O,,
sw2585B-ms98-a-0071,541.249125,541.349125,yes,B,aa,u-152-2
sw2585B-ms98-a-0071,541.349125,541.379125,i,B,sd,u-152-3
sw2585B-ms98-a-0071,541.379125,541.439125,do,I,sd,u-152-3
sw2585B-ms98-a-0071,541.439125,545.925125,[laughter],O,,
sw2585B-ms98-a-0071,545.925125,546.548125,okay,B,fc,u-154-1
sw2585B-ms98-a-0071,546.548125,546.789000,bye,B,fc,u-154-2
