sw2283B-ms98-a-0003,6.337750,6.607750,yeah,B,ny,u-2-1
sw2283B-ms98-a-0042,219.175125,219.345125,it,O,,
sw2283B-ms98-a-0042,219.345125,219.805125,especially,B,sv,u-40-6
sw2283B-ms98-a-0042,219.805125,219.945125,up,I,sv,u-40-6
sw2283B-ms98-a-0042,219.945125,220.065125,in,I,sv,u-40-6
sw2283B-ms98-a-0042,220.065125,220.565125,Vermont,I,sv,u-40-6
sw2283B-ms98-a-0042,220.565125,220.735125,there,I,sv,u-40-6
sw2283B-ms98-a-0042,220.735125,220.984250,you,I,sv,u-40-6
sw2283B-ms98-a-0042,221.168750,221.475125,should,I,sv,u-40-6
sw2283B-ms98-a-0042,221.475125,221.725125,have,I,sv,u-40-6
sw2283B-ms98-a-0042,221.725125,221.943250,uh,I,sv,u-40-6
sw2283B-ms98-a-0042,222.206875,222.465125,some,I,sv,u-40-6
sw2283B-ms98-a-0042,222.465125,222.705125,really,I,sv,u-40-6
sw2283B-ms98-a-0042,222.705125,223.055125,nice,I,sv,u-40-6
sw2283B-ms98-a-0042,223.055125,223.476250,soil,I,sv,u-40-6
sw2283B-ms98-a-0044,227.905875,228.235875,uh-huh,B,b,u-42-1
sw2283B-ms98-a-0046,238.283625,238.717500,yeah,B,b,u-44-1
sw2283B-ms98-a-0048,244.350125,244.720125,um-hum,B,b,u-46-1
sw2283B-ms98-a-0050,251.234500,251.651750,uh-huh,B,b,u-48-1
sw2283B-ms98-a-0052,263.134000,263.517125,uh-huh,B,b,u-50-1
sw2283B-ms98-a-0054,279.424750,279.634750,oh,B,bh,u-52-1
sw2283B-ms98-a-0054,279.634750,279.884750,really,I,bh,u-52-1
sw2283B-ms98-a-0054,279.884750,279.954750,is,O,,
sw2283B-ms98-a-0054,279.954750,280.204750,because_1,O,,
sw2283B-ms98-a-0054,280.204750,280.314750,of,B,qy^d,u-52-2
sw2283B-ms98-a-0054,280.314750,280.534750,like,I,qy^d,u-52-2
sw2283B-ms98-a-0054,280.534750,280.604750,the,I,qy^d,u-52-2
sw2283B-ms98-a-0054,280.604750,280.954750,cross,I,qy^d,u-52-2
sw2283B-ms98-a-0054,280.954750,281.684750,pollination,I,qy^d,u-52-2
sw2283B-ms98-a-0054,281.684750,281.934750,or,B,%,u-52-3
sw2283B-ms98-a-0056,295.190125,295.625625,huh,B,%,u-54-1
sw2283B-ms98-a-0058,299.643750,299.863750,what,O,,
sw2283B-ms98-a-0060,302.815375,303.144625,huh,B,sd,u-56-1
sw2283B-ms98-a-0060,303.536250,303.698250,my,I,sd,u-56-1
sw2283B-ms98-a-0060,303.698250,304.056875,mom,I,sd,u-56-1
sw2283B-ms98-a-0060,304.056875,304.415375,uh,I,sd,u-56-1
sw2283B-ms98-a-0061,305.120375,305.550375,put,I,sd,u-56-1
sw2283B-ms98-a-0061,305.550375,305.937875,uh,I,sd,u-56-1
sw2283B-ms98-a-0061,306.288125,307.170375,cantaloupes,I,sd,u-56-1
sw2283B-ms98-a-0061,307.170375,307.330375,and,I,sd,u-56-1
sw2283B-ms98-a-0061,307.330375,308.103750,cucumbers,I,sd,u-56-1
sw2283B-ms98-a-0062,308.811250,309.101250,near,I,sd,u-56-1
sw2283B-ms98-a-0062,309.101250,309.261250,each,I,sd,u-56-1
sw2283B-ms98-a-0062,309.261250,309.511250,other,I,sd,u-56-1
sw2283B-ms98-a-0062,309.511250,309.821250,once,I,sd,u-56-1
sw2283B-ms98-a-0062,309.821250,310.001250,and,B,sd,u-56-2
sw2283B-ms98-a-0062,310.001250,310.111250,they,I,sd,u-56-2
sw2283B-ms98-a-0062,310.111250,310.331250,got,I,sd,u-56-2
sw2283B-ms98-a-0062,310.331250,310.691250,cross,I,sd,u-56-2
sw2283B-ms98-a-0062,310.691250,311.421250,pollinated,I,sd,u-56-2
sw2283B-ms98-a-0062,311.421250,311.601250,by,I,sd,u-56-2
sw2283B-ms98-a-0062,311.601250,311.731250,the,I,sd,u-56-2
sw2283B-ms98-a-0062,311.731250,312.245250,bees,I,sd,u-56-2
sw2283B-ms98-a-0063,313.121875,313.461875,and,B,sd,u-58-1
sw2283B-ms98-a-0063,313.461875,313.641875,we,I,sd,u-58-1
sw2283B-ms98-a-0063,313.641875,313.881875,ended,I,sd,u-58-1
sw2283B-ms98-a-0063,313.881875,314.061875,up,I,sd,u-58-1
sw2283B-ms98-a-0063,314.061875,314.231875,with,I,sd,u-58-1
sw2283B-ms98-a-0063,314.231875,314.691000,these,I,sd,u-58-1
sw2283B-ms98-a-0063,315.200000,316.291875,these,I,sd,u-58-1
sw2283B-ms98-a-0063,316.291875,316.581875,like,I,sd,u-58-1
sw2283B-ms98-a-0064,317.643625,318.020250,things,I,sd,u-58-1
sw2283B-ms98-a-0064,318.020250,318.290250,on,I,sd,u-58-1
sw2283B-ms98-a-0064,318.290250,318.576625,the,I,sd,u-58-1
sw2283B-ms98-a-0064,318.746125,319.430250,cantaloupe,I,sd,u-58-1
sw2283B-ms98-a-0064,319.430250,319.840250,vines,I,sd,u-58-1
sw2283B-ms98-a-0064,319.840250,320.050250,that,I,sd,u-58-1
sw2283B-ms98-a-0064,320.500250,320.570250,i,I,sd,u-58-1
sw2283B-ms98-a-0064,320.570250,320.800250,mean,I,sd,u-58-1
sw2283B-ms98-a-0064,320.800250,321.077500,were,I,sd,u-58-1
sw2283B-ms98-a-0064,321.495500,321.820250,looked,I,sd,u-58-1
sw2283B-ms98-a-0064,321.820250,322.190250,like,I,sd,u-58-1
sw2283B-ms98-a-0064,322.190250,322.819125,round,I,sd,u-58-1
sw2283B-ms98-a-0064,323.086625,323.330250,big,I,sd,u-58-1
sw2283B-ms98-a-0064,323.330250,323.640250,huge,I,sd,u-58-1
sw2283B-ms98-a-0064,323.640250,323.980250,round,I,sd,u-58-1
sw2283B-ms98-a-0064,324.110250,324.880250,cucumbers,I,sd,u-58-1
sw2283B-ms98-a-0065,325.457875,325.597875,and,O,,
sw2283B-ms98-a-0066,326.276750,326.456750,and,O,,
sw2283B-ms98-a-0066,326.456750,326.696750,yeah,B,aa,u-60-1
sw2283B-ms98-a-0066,326.696750,326.766750,i,B,sv,u-60-2
sw2283B-ms98-a-0066,326.766750,326.946750,mean,I,sv,u-60-2
sw2283B-ms98-a-0066,326.946750,327.156750,there,I,sv,u-60-2
sw2283B-ms98-a-0066,327.156750,327.336750,these,I,sv,u-60-2
sw2283B-ms98-a-0066,327.336750,327.536750,were,I,sv,u-60-2
sw2283B-ms98-a-0066,327.536750,327.816750,like,I,sv,u-60-2
sw2283B-ms98-a-0066,327.816750,328.056750,some,I,sv,u-60-2
sw2283B-ms98-a-0066,328.056750,328.645500,mutant,I,sv,u-60-2
sw2283B-ms98-a-0066,329.099875,329.593500,[laughter],O,,
sw2283B-ms98-a-0068,339.126875,339.488000,huh,B,%,u-62-1
sw2283B-ms98-a-0070,345.096500,345.376500,no,B,aa,u-64-1
sw2283B-ms98-a-0070,345.376500,345.616500,it's,B,sd,u-64-2
sw2283B-ms98-a-0070,345.616500,345.806500,just,I,sd,u-64-2
sw2283B-ms98-a-0070,345.806500,346.036500,the,I,sd,u-64-2
sw2283B-ms98-a-0070,346.036500,346.306500,like,I,sd,u-64-2
sw2283B-ms98-a-0070,346.306500,346.406500,the,I,sd,u-64-2
sw2283B-ms98-a-0070,346.406500,346.786500,bees,I,sd,u-64-2
sw2283B-ms98-a-0070,346.786500,346.936500,and,I,sd,u-64-2
sw2283B-ms98-a-0070,346.936500,347.696500,insects,I,sd,u-64-2
sw2283B-ms98-a-0070,347.696500,347.906500,will,I,sd,u-64-2
sw2283B-ms98-a-0070,347.906500,348.116500,do,I,sd,u-64-2
sw2283B-ms98-a-0070,348.116500,348.256500,it,I,sd,u-64-2
sw2283B-ms98-a-0071,349.097000,349.357000,um,O,,
sw2283B-ms98-a-0071,349.357000,349.637000,either,B,sd,u-66-1
sw2283B-ms98-a-0071,349.637000,349.847000,that,I,sd,u-66-1
sw2283B-ms98-a-0071,349.847000,349.937000,or,I,sd,u-66-1
sw2283B-ms98-a-0071,349.937000,350.097000,my,I,sd,u-66-1
sw2283B-ms98-a-0071,350.097000,350.347000,mom,I,sd,u-66-1
sw2283B-ms98-a-0071,350.347000,350.547000,just,I,sd,u-66-1
sw2283B-ms98-a-0071,350.547000,350.717000,had,I,sd,u-66-1
sw2283B-ms98-a-0071,350.717000,351.042000,some,I,sd,u-66-1
sw2283B-ms98-a-0071,351.388625,351.657000,bad,I,sd,u-66-1
sw2283B-ms98-a-0071,351.657000,352.027000,seed,I,sd,u-66-1
sw2283B-ms98-a-0071,352.027000,352.147000,or,I,sd,u-66-1
sw2283B-ms98-a-0071,352.147000,352.775750,something,I,sd,u-66-1
sw2283B-ms98-a-0072,353.928500,354.298500,yeah,B,aa,u-68-1
sw2283B-ms98-a-0074,359.113250,359.466750,uh-huh,B,b,u-70-1
sw2283B-ms98-a-0076,367.907500,368.295125,oh,B,b,u-72-1
sw2283B-ms98-a-0076,368.295125,368.691750,well,I,b,u-72-1
sw2283B-ms98-a-0078,370.484875,370.812125,yeah,B,b,u-74-1
sw2283B-ms98-a-0078,371.123500,371.254875,when,B,%,u-74-2
sw2283B-ms98-a-0078,371.254875,371.466125,i,I,%,u-74-2
sw2283B-ms98-a-0078,371.778750,372.354875,uh,O,,
sw2283B-ms98-a-0079,372.879875,373.009875,my,B,sd,u-74-3
sw2283B-ms98-a-0079,373.009875,373.359875,family,I,sd,u-74-3
sw2283B-ms98-a-0079,373.359875,373.519875,used,I,sd,u-74-3
sw2283B-ms98-a-0079,373.519875,373.589875,to,I,sd,u-74-3
sw2283B-ms98-a-0079,373.589875,373.739875,live,I,sd,u-74-3
sw2283B-ms98-a-0079,373.739875,373.859875,in,I,sd,u-74-3
sw2283B-ms98-a-0079,373.859875,374.249875,Littleton,I,sd,u-74-3
sw2283B-ms98-a-0079,374.249875,375.019875,Massachusetts,I,sd,u-74-3
sw2283B-ms98-a-0079,375.019875,375.179875,and,B,sd,u-74-4
sw2283B-ms98-a-0079,375.179875,375.309875,when,I,sd,u-74-4
sw2283B-ms98-a-0079,375.309875,375.409875,we,I,sd,u-74-4
sw2283B-ms98-a-0079,375.409875,375.689875,moved,I,sd,u-74-4
sw2283B-ms98-a-0079,375.689875,375.829875,in,I,sd,u-74-4
sw2283B-ms98-a-0079,375.829875,376.019875,there,I,sd,u-74-4
sw2283B-ms98-a-0079,376.019875,376.139875,we,I,sd,u-74-4
sw2283B-ms98-a-0079,376.139875,376.309875,had,I,sd,u-74-4
sw2283B-ms98-a-0079,376.309875,376.456625,a,I,sd,u-74-4
sw2283B-ms98-a-0079,377.066750,377.499875,uh,I,sd,u-74-4
sw2283B-ms98-a-0079,377.499875,377.899875,really,I,sd,u-74-4
sw2283B-ms98-a-0079,377.899875,378.349875,wet,I,sd,u-74-4
sw2283B-ms98-a-0080,379.122500,379.774500,backyard,I,sd,u-74-4
sw2283B-ms98-a-0080,379.774500,380.128500,and,B,sd,u-74-5
sw2283B-ms98-a-0080,380.128500,380.382500,uh,I,sd,u-74-5
sw2283B-ms98-a-0080,380.382500,380.572500,my,I,sd,u-74-5
sw2283B-ms98-a-0080,380.572500,380.872500,mom,I,sd,u-74-5
sw2283B-ms98-a-0080,380.872500,381.102500,wanted,I,sd,u-74-5
sw2283B-ms98-a-0080,381.102500,381.152500,a,I,sd,u-74-5
sw2283B-ms98-a-0080,381.152500,381.612500,vegetable,I,sd,u-74-5
sw2283B-ms98-a-0080,381.612500,381.852500,garden,I,sd,u-74-5
sw2283B-ms98-a-0080,381.852500,381.952500,so,B,sd,u-74-6
sw2283B-ms98-a-0080,381.952500,382.032500,we,I,sd,u-74-6
sw2283B-ms98-a-0080,382.032500,382.482500,trucked,I,sd,u-74-6
sw2283B-ms98-a-0080,382.482500,382.760250,in,I,sd,u-74-6
sw2283B-ms98-a-0080,383.389250,383.883500,uh,I,sd,u-74-6
sw2283B-ms98-a-0081,384.666750,384.708750,i,B,sv,u-74-7
sw2283B-ms98-a-0081,384.708750,384.805750,think,I,sv,u-74-7
sw2283B-ms98-a-0081,384.805750,384.905750,it,I,sv,u-74-7
sw2283B-ms98-a-0081,384.905750,384.995750,was,I,sv,u-74-7
sw2283B-ms98-a-0081,384.995750,385.625750,seven,I,sv,u-74-7
sw2283B-ms98-a-0082,386.772000,386.972000,what,I,sv,u-74-7
sw2283B-ms98-a-0082,386.972000,387.072000,was,I,sv,u-74-7
sw2283B-ms98-a-0082,387.072000,387.252000,it,I,sv,u-74-7
sw2283B-ms98-a-0082,387.932000,388.422000,cubic,I,sv,u-74-7
sw2283B-ms98-a-0082,388.422000,388.752000,seven,I,sv,u-74-7
sw2283B-ms98-a-0082,388.752000,389.252000,yards,I,sv,u-74-7
sw2283B-ms98-a-0082,389.252000,389.592000,cubic,I,sv,u-74-7
sw2283B-ms98-a-0082,389.592000,389.962000,yards,I,sv,u-74-7
sw2283B-ms98-a-0082,389.962000,390.012000,i,B,sv,u-74-8
sw2283B-ms98-a-0082,390.012000,390.222000,think,I,sv,u-74-8
sw2283B-ms98-a-0082,390.222000,390.382000,that's,I,sv,u-74-8
sw2283B-ms98-a-0082,390.382000,390.512000,how,I,sv,u-74-8
sw2283B-ms98-a-0082,390.512000,390.622000,they,I,sv,u-74-8
sw2283B-ms98-a-0082,390.622000,391.082000,measure,I,sv,u-74-8
sw2283B-ms98-a-0082,391.082000,391.548000,dirt,I,sv,u-74-8
sw2283B-ms98-a-0082,392.060125,392.275375,but,O,,
sw2283B-ms98-a-0083,392.877625,393.219125,yeah,B,aa^m,u-76-1
sw2283B-ms98-a-0083,393.498375,393.847625,seven,B,sd,u-76-2
sw2283B-ms98-a-0083,393.847625,394.167625,yards,I,sd,u-76-2
sw2283B-ms98-a-0083,394.167625,394.247625,of,I,sd,u-76-2
sw2283B-ms98-a-0083,394.247625,394.851000,sand,I,sd,u-76-2
sw2283B-ms98-a-0083,395.333125,395.487625,i,B,sd,u-76-3
sw2283B-ms98-a-0083,395.487625,395.637625,got,I,sd,u-76-3
sw2283B-ms98-a-0083,395.637625,395.727625,to,I,sd,u-76-3
sw2283B-ms98-a-0083,395.727625,396.177625,shovel,I,sd,u-76-3
sw2283B-ms98-a-0083,396.177625,396.267625,it,I,sd,u-76-3
sw2283B-ms98-a-0083,396.267625,396.677625,all,I,sd,u-76-3
sw2283B-ms98-a-0084,397.284000,397.574000,lots,I,sd,u-76-3
sw2283B-ms98-a-0084,397.574000,397.687875,of,I,sd,u-76-3
sw2283B-ms98-a-0084,397.687875,398.044250,fun,I,sd,u-76-3
sw2283B-ms98-a-0084,398.044250,398.414000,[laughter],O,,
sw2283B-ms98-a-0086,404.963375,405.375500,uh-huh,B,b,u-78-1
sw2283B-ms98-a-0088,411.485000,411.925875,sure,B,b,u-80-1
sw2283B-ms98-a-0090,418.544625,418.939125,right,B,b,u-82-1
sw2283B-ms98-a-0091,419.800000,419.940000,well,B,sv,u-84-1
sw2283B-ms98-a-0091,419.940000,420.010000,it,I,sv,u-84-1
sw2283B-ms98-a-0091,420.010000,420.390000,seems,I,sv,u-84-1
sw2283B-ms98-a-0092,421.648625,421.797875,i've,B,sd,u-86-1
sw2283B-ms98-a-0092,421.797875,421.951625,[vocalized-noise],I,sd,u-86-1
sw2283B-ms98-a-0092,421.951625,422.178625,seen,I,sd,u-86-1
sw2283B-ms98-a-0092,422.178625,422.238625,a,I,sd,u-86-1
sw2283B-ms98-a-0092,422.238625,422.368625,lot,I,sd,u-86-1
sw2283B-ms98-a-0092,422.368625,422.438625,of,I,sd,u-86-1
sw2283B-ms98-a-0092,422.438625,422.718625,people,I,sd,u-86-1
sw2283B-ms98-a-0092,422.718625,422.984750,use,I,sd,u-86-1
sw2283B-ms98-a-0092,422.984750,423.255875,them_1,I,sd,u-86-1
sw2283B-ms98-a-0092,423.255875,423.388625,you,I,sd,u-86-1
sw2283B-ms98-a-0092,423.388625,423.518625,know,I,sd,u-86-1
sw2283B-ms98-a-0092,423.518625,423.688625,for,I,sd,u-86-1
sw2283B-ms98-a-0092,423.688625,424.338625,flowerbeds,O,,
sw2283B-ms98-a-0092,424.338625,424.478625,but,B,sd,u-86-2
sw2283B-ms98-a-0092,424.478625,424.518625,i,I,sd,u-86-2
sw2283B-ms98-a-0092,424.518625,424.752625,don't,I,sd,u-86-2
sw2283B-ms98-a-0092,424.858000,425.048625,know,I,sd,u-86-2
sw2283B-ms98-a-0092,425.048625,425.248625,what,I,sd,u-86-2
sw2283B-ms98-a-0092,425.428625,425.708625,whether,I,sd,u-86-2
sw2283B-ms98-a-0092,425.708625,425.888625,they'd,I,sd,u-86-2
sw2283B-ms98-a-0092,425.888625,426.220875,have,I,sd,u-86-2
sw2283B-ms98-a-0092,426.710500,427.358625,creosote,I,sd,u-86-2
sw2283B-ms98-a-0092,427.358625,427.603500,would,I,sd,u-86-2
sw2283B-ms98-a-0093,428.268750,428.498750,do,I,sd,u-86-2
sw2283B-ms98-a-0093,428.498750,429.037250,anything,I,sd,u-86-2
sw2283B-ms98-a-0093,429.273250,429.348750,i,B,%,u-86-3
sw2283B-ms98-a-0093,429.348750,429.604000,mean,I,%,u-86-3
sw2283B-ms98-a-0095,434.973625,435.333625,um-hum,B,b,u-88-1
sw2283B-ms98-a-0097,443.882500,444.012500,well,B,co,u-90-1
sw2283B-ms98-a-0097,444.012500,444.152500,you,I,co,u-90-1
sw2283B-ms98-a-0097,444.152500,444.332500,can,I,co,u-90-1
sw2283B-ms98-a-0097,444.332500,444.502500,get,I,co,u-90-1
sw2283B-ms98-a-0097,444.502500,444.752500,um,I,co,u-90-1
sw2283B-ms98-a-0097,445.073375,445.148750,you,I,co,u-90-1
sw2283B-ms98-a-0097,445.148750,445.239875,can,I,co,u-90-1
sw2283B-ms98-a-0097,445.239875,445.392500,get,I,co,u-90-1
sw2283B-ms98-a-0097,445.392500,446.072500,pressurized,I,co,u-90-1
sw2283B-ms98-a-0097,446.072500,446.462500,lumber,I,co,u-90-1
sw2283B-ms98-a-0098,447.821125,448.021125,oh,B,aa,u-92-1
sw2283B-ms98-a-0098,448.021125,448.241125,that's,I,aa,u-92-1
sw2283B-ms98-a-0098,448.241125,448.431125,right,I,aa,u-92-1
sw2283B-ms98-a-0098,448.431125,448.611125,there's,B,sd,u-94-1
sw2283B-ms98-a-0098,448.611125,449.051125,even,I,sd,u-94-1
sw2283B-ms98-a-0098,449.051125,449.321125,there's,I,sd,u-94-1
sw2283B-ms98-a-0098,449.321125,449.591125,bad,I,sd,u-94-1
sw2283B-ms98-a-0098,449.591125,450.051125,chemicals,I,sd,u-94-1
sw2283B-ms98-a-0098,450.051125,450.151125,in,I,sd,u-94-1
sw2283B-ms98-a-0098,450.151125,450.401125,those,I,sd,u-94-1
sw2283B-ms98-a-0098,450.401125,450.743500,too,I,sd,u-94-1
sw2283B-ms98-a-0100,459.296250,459.681625,alright,O,,
sw2283B-ms98-a-0100,459.681625,459.921625,[laughter],O,,
sw2283B-ms98-a-0102,466.795125,467.115125,right,B,b,u-98-1
sw2283B-ms98-a-0104,472.672875,472.873250,well,B,sv,u-100-1
sw2283B-ms98-a-0104,472.873250,473.018250,it's,I,sv,u-100-1
sw2283B-ms98-a-0104,473.018250,473.181875,not,I,sv,u-100-1
sw2283B-ms98-a-0104,473.181875,473.324250,that,I,sv,u-100-1
sw2283B-ms98-a-0104,473.324250,473.471125,you,I,sv,u-100-1
sw2283B-ms98-a-0104,473.471125,473.682875,can,I,sv,u-100-1
sw2283B-ms98-a-0104,473.682875,473.922875,see,I,sv,u-100-1
sw2283B-ms98-a-0104,473.922875,474.022875,it,I,sv,u-100-1
sw2283B-ms98-a-0104,474.022875,474.102875,a,I,sv,u-100-1
sw2283B-ms98-a-0104,474.102875,474.282875,little,I,sv,u-100-1
sw2283B-ms98-a-0104,474.282875,474.522875,better,I,sv,u-100-1
sw2283B-ms98-a-0104,474.522875,474.622875,and,B,sv,u-100-2
sw2283B-ms98-a-0104,474.622875,474.722875,it,I,sv,u-100-2
sw2283B-ms98-a-0104,474.722875,475.142875,stands,I,sv,u-100-2
sw2283B-ms98-a-0104,475.142875,475.481250,out,I,sv,u-100-2
sw2283B-ms98-a-0106,480.729000,481.052000,[laughter],O,,
sw2283B-ms98-a-0108,493.276500,493.580875,oh,B,ba@,u-104-1
sw2283B-ms98-a-0108,493.580875,494.210875,geez,O,,
sw2283B-ms98-a-0110,497.472250,497.901875,yeah,B,+@,u-106-1
sw2283B-ms98-a-0112,506.434125,506.684125,rub,B,b^m,u-108-1
sw2283B-ms98-a-0112,506.684125,506.884125,up,I,b^m,u-108-1
sw2283B-ms98-a-0112,506.884125,507.364125,against,I,b^m,u-108-1
sw2283B-ms98-a-0112,507.364125,507.487125,the,I,b^m,u-108-1
sw2283B-ms98-a-0112,507.487125,508.101000,siding,I,b^m,u-108-1
sw2283B-ms98-a-0112,508.101000,508.394125,uh,I,b^m,u-108-1
sw2283B-ms98-a-0114,522.929625,523.499625,um-hum,B,b,u-110-1
sw2283B-ms98-a-0116,529.393500,529.960875,[laughter-right],O,,
sw2283B-ms98-a-0117,531.006750,531.426750,right,B,b,u-114-1
sw2283B-ms98-a-0119,541.321375,541.760125,uh-huh,B,b,u-116-1
sw2283B-ms98-a-0121,552.695750,553.035750,yeah,B,aa,u-118-1
sw2283B-ms98-a-0121,553.035750,553.175750,because_1,O,,
sw2283B-ms98-a-0121,553.175750,553.275750,it,O,,
sw2283B-ms98-a-0121,553.275750,553.457750,like,B,sd,u-118-2
sw2283B-ms98-a-0121,553.853250,554.085750,i-,O,,
sw2283B-ms98-a-0121,554.085750,554.115750,i,B,sd,u-118-3
sw2283B-ms98-a-0121,554.115750,554.355750,think,I,sd,u-118-3
sw2283B-ms98-a-0121,554.355750,554.455750,i've,I,sd,u-118-3
sw2283B-ms98-a-0121,554.455750,554.745750,seen,I,sd,u-118-3
sw2283B-ms98-a-0121,554.745750,554.955750,those,I,sd,u-118-3
sw2283B-ms98-a-0121,554.955750,555.295750,before,I,sd,u-118-3
sw2283B-ms98-a-0121,555.295750,555.415750,but,B,sd,u-118-4
sw2283B-ms98-a-0121,555.415750,555.465750,i,I,sd,u-118-4
sw2283B-ms98-a-0121,555.465750,555.625750,don't,I,sd,u-118-4
sw2283B-ms98-a-0121,555.625750,555.925750,remember,I,sd,u-118-4
sw2283B-ms98-a-0121,555.925750,556.095750,what,I,sd,u-118-4
sw2283B-ms98-a-0121,556.095750,556.225750,they,I,sd,u-118-4
sw2283B-ms98-a-0121,556.225750,556.465750,look,I,sd,u-118-4
sw2283B-ms98-a-0121,556.465750,556.693625,like,I,sd,u-118-4
sw2283B-ms98-a-0123,566.050750,566.507000,[vocalized-noise],O,,
sw2283B-ms98-a-0123,566.507000,566.629125,give,B,bf,u-120-1
sw2283B-ms98-a-0123,566.629125,567.006750,you,I,bf,u-120-1
sw2283B-ms98-a-0123,567.006750,567.191625,room,I,bf,u-120-1
sw2283B-ms98-a-0123,567.191625,567.261625,to,I,bf,u-120-1
sw2283B-ms98-a-0123,567.261625,567.411625,get,I,bf,u-120-1
sw2283B-ms98-a-0123,567.411625,567.691625,under,I,bf,u-120-1
sw2283B-ms98-a-0123,567.691625,567.781625,it,I,bf,u-120-1
sw2283B-ms98-a-0123,567.921625,568.287125,sure,B,aa,u-120-2
sw2283B-ms98-a-0125,572.262125,572.642875,yeah,B,b,u-122-1
sw2283B-ms98-a-0127,575.354750,575.598125,hm,B,%,u-124-1
sw2283B-ms98-a-0129,578.342500,578.522500,oh,B,sv,u-126-1
sw2283B-ms98-a-0129,578.522500,578.662500,a,I,sv,u-126-1
sw2283B-ms98-a-0129,578.662500,579.162500,chainsaw,I,sv,u-126-1
sw2283B-ms98-a-0129,579.162500,579.262500,is,I,sv,u-126-1
sw2283B-ms98-a-0129,579.262500,579.502500,always,I,sv,u-126-1
sw2283B-ms98-a-0129,579.502500,579.852500,something,I,sv,u-126-1
sw2283B-ms98-a-0129,579.852500,580.272500,very,I,sv,u-126-1
sw2283B-ms98-a-0129,580.272500,580.542500,nice,I,sv,u-126-1
sw2283B-ms98-a-0129,580.542500,580.682500,to,I,sv,u-126-1
sw2283B-ms98-a-0129,580.682500,581.059625,have,I,sv,u-126-1
sw2283B-ms98-a-0131,589.217125,589.933000,[laughter],O,,
sw2283B-ms98-a-0132,591.215750,591.355750,then,B,ad,u-128-1
sw2283B-ms98-a-0132,591.355750,591.445750,you,I,ad,u-128-1
sw2283B-ms98-a-0132,591.445750,591.565750,got,I,ad,u-128-1
sw2283B-ms98-a-0132,591.565750,591.645750,to,I,ad,u-128-1
sw2283B-ms98-a-0132,591.645750,591.805750,get,I,ad,u-128-1
sw2283B-ms98-a-0132,591.805750,592.005750,him,I,ad,u-128-1
sw2283B-ms98-a-0132,592.005750,592.307875,to,I,ad,u-128-1
sw2283B-ms98-a-0132,592.616750,592.809000,if,B,sd,u-128-2
sw2283B-ms98-a-0132,592.809000,593.015750,he's,I,sd,u-128-2
sw2283B-ms98-a-0132,593.015750,593.155750,going,I,sd,u-128-2
sw2283B-ms98-a-0132,593.155750,593.305750,to,I,sd,u-128-2
sw2283B-ms98-a-0132,593.305750,593.405750,do,I,sd,u-128-2
sw2283B-ms98-a-0132,593.405750,593.505750,it,I,sd,u-128-2
sw2283B-ms98-a-0132,593.505750,593.595750,you've,I,sd,u-128-2
sw2283B-ms98-a-0132,593.595750,593.685750,got,I,sd,u-128-2
sw2283B-ms98-a-0132,593.685750,593.785750,to,I,sd,u-128-2
sw2283B-ms98-a-0132,594.005750,594.315750,twist,I,sd,u-128-2
sw2283B-ms98-a-0132,594.315750,594.465750,his,I,sd,u-128-2
sw2283B-ms98-a-0132,594.465750,594.685750,arm,I,sd,u-128-2
sw2283B-ms98-a-0132,594.685750,594.775750,to,I,sd,u-128-2
sw2283B-ms98-a-0132,594.775750,594.905750,get,I,sd,u-128-2
sw2283B-ms98-a-0132,594.905750,595.015750,him,I,sd,u-128-2
sw2283B-ms98-a-0132,595.015750,595.085750,to,I,sd,u-128-2
sw2283B-ms98-a-0132,595.085750,595.245750,go,I,sd,u-128-2
sw2283B-ms98-a-0132,595.245750,595.495750,do,I,sd,u-128-2
sw2283B-ms98-a-0132,595.495750,595.585750,it,I,sd,u-128-2
