sw4346B-ms98-a-0002,1.302125,1.522125,okay,B,b^m,u-2-1
sw4346B-ms98-a-0044,272.689375,272.779375,yeah,B,aa^r,u-56-3
sw4346B-ms98-a-0044,272.779375,272.829375,i,B,sd,u-56-4
sw4346B-ms98-a-0044,272.829375,272.969375,know,I,sd,u-56-4
sw4346B-ms98-a-0044,272.969375,273.119375,that,I,sd,u-56-4
sw4346B-ms98-a-0044,273.119375,273.359375,that,I,sd,u-56-4
sw4346B-ms98-a-0044,273.359375,273.519375,that,I,sd,u-56-4
sw4346B-ms98-a-0044,273.519375,273.699375,was,I,sd,u-56-4
sw4346B-ms98-a-0044,273.699375,273.769375,a,I,sd,u-56-4
sw4346B-ms98-a-0044,273.769375,273.979375,big,I,sd,u-56-4
sw4346B-ms98-a-0044,273.979375,274.299375,factor,I,sd,u-56-4
sw4346B-ms98-a-0044,274.299375,274.449375,for,I,sd,u-56-4
sw4346B-ms98-a-0044,274.449375,274.679375,me,I,sd,u-56-4
sw4346B-ms98-a-0044,274.679375,274.832125,i,B,sd,u-56-5
sw4346B-ms98-a-0044,275.046875,275.289375,ended,I,sd,u-56-5
sw4346B-ms98-a-0044,275.289375,275.439375,up,I,sd,u-56-5
sw4346B-ms98-a-0044,275.439375,275.664500,coming,I,sd,u-56-5
sw4346B-ms98-a-0044,275.664500,275.845250,out,I,sd,u-56-5
sw4346B-ms98-a-0044,275.845250,275.949375,of,I,sd,u-56-5
sw4346B-ms98-a-0044,276.169375,276.349375,of,I,sd,u-56-5
sw4346B-ms98-a-0044,276.909375,276.969375,the,I,sd,u-56-5
sw4346B-ms98-a-0044,276.969375,277.259375,public,I,sd,u-56-5
sw4346B-ms98-a-0044,277.259375,277.509375,school,I,sd,u-56-5
sw4346B-ms98-a-0044,277.509375,277.779375,system,I,sd,u-56-5
sw4346B-ms98-a-0044,277.779375,278.049375,very,I,sd,u-56-5
sw4346B-ms98-a-0044,278.049375,278.399375,well,I,sd,u-56-5
sw4346B-ms98-a-0044,278.499375,278.579375,you,O,,
sw4346B-ms98-a-0044,278.579375,278.662625,know,O,,
sw4346B-ms98-a-0044,278.662625,278.801875,with,O,,
sw4346B-ms98-a-0044,278.801875,279.009375,very,B,+,u-58-1
sw4346B-ms98-a-0044,279.009375,279.159375,good,I,+,u-58-1
sw4346B-ms98-a-0044,279.159375,279.788375,education,I,+,u-58-1
sw4346B-ms98-a-0045,280.381875,280.541875,i,O,,
sw4346B-ms98-a-0045,280.541875,280.731875,ended,B,sd,u-58-2
sw4346B-ms98-a-0045,280.731875,280.821875,up,I,sd,u-58-2
sw4346B-ms98-a-0045,280.821875,281.011875,getting,I,sd,u-58-2
sw4346B-ms98-a-0045,281.011875,281.241875,some,I,sd,u-58-2
sw4346B-ms98-a-0045,281.241875,281.891875,scholarships,I,sd,u-58-2
sw4346B-ms98-a-0045,281.891875,282.021875,to,I,sd,u-58-2
sw4346B-ms98-a-0045,282.021875,282.121875,go,I,sd,u-58-2
sw4346B-ms98-a-0045,282.121875,282.235625,to,I,sd,u-58-2
sw4346B-ms98-a-0045,282.235625,283.042250,college,I,sd,u-58-2
sw4346B-ms98-a-0045,283.042250,283.481875,and,I,sd,u-58-2
sw4346B-ms98-a-0045,283.901875,284.181875,which,B,+,u-60-1
sw4346B-ms98-a-0045,284.181875,284.311875,has,I,+,u-60-1
sw4346B-ms98-a-0045,284.311875,284.611875,been,I,+,u-60-1
sw4346B-ms98-a-0045,285.241875,285.301875,you,I,+,u-60-1
sw4346B-ms98-a-0045,285.301875,285.401875,know,I,+,u-60-1
sw4346B-ms98-a-0045,285.401875,285.561875,which,I,+,u-60-1
sw4346B-ms98-a-0045,285.561875,285.661875,is,I,+,u-60-1
sw4346B-ms98-a-0045,285.661875,286.003125,really,I,+,u-60-1
sw4346B-ms98-a-0045,286.297000,286.751875,nice,I,+,u-60-1
sw4346B-ms98-a-0045,286.751875,287.074375,and,B,sv,u-60-2
sw4346B-ms98-a-0045,287.507500,287.611875,i,B,+,u-62-1
sw4346B-ms98-a-0045,287.611875,287.791875,think,I,+,u-62-1
sw4346B-ms98-a-0045,287.791875,287.852125,the,I,+,u-62-1
sw4346B-ms98-a-0045,287.852125,288.663250,difference,I,+,u-62-1
sw4346B-ms98-a-0045,288.862875,289.021875,for,I,+,u-62-1
sw4346B-ms98-a-0045,289.021875,289.221875,me,I,+,u-62-1
sw4346B-ms98-a-0045,289.221875,289.571875,was,I,+,u-62-1
sw4346B-ms98-a-0045,289.651875,289.781875,that,I,+,u-62-1
sw4346B-ms98-a-0045,289.781875,289.891875,my,I,+,u-62-1
sw4346B-ms98-a-0045,289.891875,290.381875,parents,I,+,u-62-1
sw4346B-ms98-a-0045,290.381875,290.571875,were,I,+,u-62-1
sw4346B-ms98-a-0046,291.691125,291.781125,you,I,+,u-62-1
sw4346B-ms98-a-0046,291.781125,291.874375,know,I,+,u-62-1
sw4346B-ms98-a-0046,291.955875,292.061125,they,I,+,u-62-1
sw4346B-ms98-a-0046,292.061125,292.171125,were,I,+,u-62-1
sw4346B-ms98-a-0046,292.171125,292.641125,definitely,I,+,u-62-1
sw4346B-ms98-a-0046,292.641125,292.741125,they,I,+,u-62-1
sw4346B-ms98-a-0046,292.741125,292.871125,were,I,+,u-62-1
sw4346B-ms98-a-0046,292.871125,293.121125,always,I,+,u-62-1
sw4346B-ms98-a-0046,293.121125,293.261125,there,I,+,u-62-1
sw4346B-ms98-a-0046,293.261125,293.441125,was,B,%,u-62-2
sw4346B-ms98-a-0046,293.441125,293.581125,like,I,%,u-62-2
sw4346B-ms98-a-0046,293.691125,293.791125,well,I,%,u-62-2
sw4346B-ms98-a-0046,293.791125,293.931125,yeah,B,^q,u-62-3
sw4346B-ms98-a-0046,293.931125,294.081125,of,B,^q,u-62-4
sw4346B-ms98-a-0046,294.081125,294.301125,course,I,^q,u-62-4
sw4346B-ms98-a-0046,294.301125,294.431125,you're,I,^q,u-62-4
sw4346B-ms98-a-0046,294.431125,294.631125,going,I,^q,u-62-4
sw4346B-ms98-a-0046,294.631125,294.711125,to,I,^q,u-62-4
sw4346B-ms98-a-0046,294.711125,294.991125,study,I,^q,u-62-4
sw4346B-ms98-a-0046,294.991125,295.091125,and,I,^q,u-62-4
sw4346B-ms98-a-0046,295.091125,295.191125,do,I,^q,u-62-4
sw4346B-ms98-a-0046,295.191125,295.441125,well,I,^q,u-62-4
sw4346B-ms98-a-0046,295.441125,295.471125,i,O,,
sw4346B-ms98-a-0046,295.471125,295.591125,mean,O,,
sw4346B-ms98-a-0046,295.591125,295.781125,that's,B,sv,u-62-5
sw4346B-ms98-a-0046,295.781125,295.871125,the,I,sv,u-62-5
sw4346B-ms98-a-0046,295.871125,296.181125,way,I,sv,u-62-5
sw4346B-ms98-a-0046,296.181125,296.241125,of,B,%,u-62-6
sw4346B-ms98-a-0046,296.771125,297.101000,course,I,%,u-62-6
sw4346B-ms98-a-0046,297.101000,297.222500,are,I,%,u-62-6
sw4346B-ms98-a-0046,297.222500,297.262250,you,I,%,u-62-6
sw4346B-ms98-a-0046,297.262250,297.314000,know,O,,
