sw3052A-ms98-a-0003,6.665125,7.008000,um-hum,B,b,u-2-1
sw3052A-ms98-a-0038,193.235125,193.419000,took,I,sd,u-32-2
sw3052A-ms98-a-0038,193.419000,193.519000,my,I,sd,u-32-2
sw3052A-ms98-a-0038,193.519000,193.899000,husband,I,sd,u-32-2
sw3052A-ms98-a-0038,193.899000,194.039000,one,I,sd,u-32-2
sw3052A-ms98-a-0038,194.039000,194.309000,night,I,sd,u-32-2
sw3052A-ms98-a-0038,194.309000,194.399000,to,I,sd,u-32-2
sw3052A-ms98-a-0038,194.399000,194.529000,an,I,sd,u-32-2
sw3052A-ms98-a-0038,194.529000,195.109000,emergency,I,sd,u-32-2
sw3052A-ms98-a-0038,195.109000,195.419000,room,I,sd,u-32-2
sw3052A-ms98-a-0038,195.419000,195.529000,when,I,sd,u-32-2
sw3052A-ms98-a-0038,195.529000,195.639000,he,I,sd,u-32-2
sw3052A-ms98-a-0038,195.639000,195.909000,was,I,sd,u-32-2
sw3052A-ms98-a-0038,195.909000,196.049000,in,I,sd,u-32-2
sw3052A-ms98-a-0038,196.049000,196.149000,an,I,sd,u-32-2
sw3052A-ms98-a-0038,196.149000,196.679000,emergency,I,sd,u-32-2
sw3052A-ms98-a-0038,196.679000,197.329000,situation,I,sd,u-32-2
sw3052A-ms98-a-0038,197.329000,197.527375,and,B,sd,u-32-3
sw3052A-ms98-a-0038,197.824875,197.875750,uh,I,sd,u-32-3
sw3052A-ms98-a-0038,197.875750,198.009000,they,I,sd,u-32-3
sw3052A-ms98-a-0038,198.009000,198.299000,brought,I,sd,u-32-3
sw3052A-ms98-a-0038,198.299000,198.689000,in,I,sd,u-32-3
sw3052A-ms98-a-0038,198.689000,198.739000,a,I,sd,u-32-3
sw3052A-ms98-a-0038,198.739000,199.049000,very,I,sd,u-32-3
sw3052A-ms98-a-0038,199.049000,199.519000,elderly,I,sd,u-32-3
sw3052A-ms98-a-0038,199.519000,200.139000,man,I,sd,u-32-3
sw3052A-ms98-a-0038,200.139000,200.359000,from,I,sd,u-32-3
sw3052A-ms98-a-0038,200.359000,200.409000,a,I,sd,u-32-3
sw3052A-ms98-a-0038,200.409000,200.779000,nursing,I,sd,u-32-3
sw3052A-ms98-a-0038,200.779000,201.159375,home,I,sd,u-32-3
sw3052A-ms98-a-0039,201.758250,201.988250,who,I,sd,u-32-3
sw3052A-ms98-a-0039,201.988250,202.364875,had,I,sd,u-32-3
sw3052A-ms98-a-0039,202.364875,202.778250,had,I,sd,u-32-3
sw3052A-ms98-a-0039,202.778250,203.178875,uh,I,sd,u-32-3
sw3052A-ms98-a-0039,203.178875,203.708250,apparently,I,sd,u-32-3
sw3052A-ms98-a-0039,203.708250,204.158250,inhaled,I,sd,u-32-3
sw3052A-ms98-a-0039,204.158250,204.338250,some,I,sd,u-32-3
sw3052A-ms98-a-0039,204.338250,204.778250,chicken,I,sd,u-32-3
sw3052A-ms98-a-0039,204.778250,204.938250,he,I,sd,u-32-3
sw3052A-ms98-a-0039,204.938250,205.118250,was,I,sd,u-32-3
sw3052A-ms98-a-0039,205.118250,205.522875,eating,I,sd,u-32-3
sw3052A-ms98-a-0039,205.963625,206.507125,and,B,sd,u-34-1
sw3052A-ms98-a-0039,206.710500,207.028250,uh,I,sd,u-34-1
sw3052A-ms98-a-0039,207.028250,207.248250,he,I,sd,u-34-1
sw3052A-ms98-a-0039,207.248250,207.388250,had,I,sd,u-34-1
sw3052A-ms98-a-0039,207.388250,207.848250,apparently,I,sd,u-34-1
sw3052A-ms98-a-0039,207.848250,207.968250,had,I,sd,u-34-1
sw3052A-ms98-a-0039,207.968250,208.168250,not,I,sd,u-34-1
sw3052A-ms98-a-0039,208.168250,208.318250,been,I,sd,u-34-1
sw3052A-ms98-a-0039,208.318250,208.448250,in,I,sd,u-34-1
sw3052A-ms98-a-0039,208.448250,208.558250,the,I,sd,u-34-1
sw3052A-ms98-a-0039,208.558250,208.858250,home,I,sd,u-34-1
sw3052A-ms98-a-0039,208.858250,209.068250,too,I,sd,u-34-1
sw3052A-ms98-a-0039,209.068250,209.438250,long,I,sd,u-34-1
sw3052A-ms98-a-0039,209.438250,209.628250,just,I,sd,u-34-1
sw3052A-ms98-a-0039,209.628250,209.688250,a,I,sd,u-34-1
sw3052A-ms98-a-0039,209.688250,209.958250,week,I,sd,u-34-1
sw3052A-ms98-a-0039,209.958250,210.038250,or,I,sd,u-34-1
sw3052A-ms98-a-0039,210.038250,210.451625,so,I,sd,u-34-1
sw3052A-ms98-a-0039,210.899875,211.258250,but,B,sd,u-34-2
sw3052A-ms98-a-0039,211.258250,211.578250,when,I,sd,u-34-2
sw3052A-ms98-a-0039,211.578250,211.801000,they,I,sd,u-34-2
sw3052A-ms98-a-0039,211.801000,211.914000,br[ought]-,I,sd,u-34-2
sw3052A-ms98-a-0039,211.914000,212.028250,the,I,sd,u-34-2
sw3052A-ms98-a-0039,212.028250,212.568250,family,I,sd,u-34-2
sw3052A-ms98-a-0039,212.568250,212.888250,came,I,sd,u-34-2
sw3052A-ms98-a-0039,212.888250,213.038250,in,I,sd,u-34-2
sw3052A-ms98-a-0039,213.038250,213.138250,to,I,sd,u-34-2
sw3052A-ms98-a-0039,213.138250,213.468250,see,I,sd,u-34-2
sw3052A-ms98-a-0039,213.468250,213.871750,him,I,sd,u-34-2
sw3052A-ms98-a-0040,214.506500,214.877625,they,I,sd,u-34-2
sw3052A-ms98-a-0040,214.877625,215.037625,had,I,sd,u-34-2
sw3052A-ms98-a-0040,215.037625,215.237625,not,I,sd,u-34-2
sw3052A-ms98-a-0040,215.237625,215.417625,been,I,sd,u-34-2
sw3052A-ms98-a-0040,215.417625,215.607625,made,I,sd,u-34-2
sw3052A-ms98-a-0040,215.607625,216.388500,aware,I,sd,u-34-2
sw3052A-ms98-a-0040,216.388500,216.607625,i,B,sd,u-34-3
sw3052A-ms98-a-0040,216.607625,216.787625,was,I,sd,u-34-3
sw3052A-ms98-a-0040,216.787625,216.917625,in,I,sd,u-34-3
sw3052A-ms98-a-0040,216.917625,217.007625,the,I,sd,u-34-3
sw3052A-ms98-a-0040,217.007625,217.217625,room,I,sd,u-34-3
sw3052A-ms98-a-0040,217.217625,217.357625,when,I,sd,u-34-3
sw3052A-ms98-a-0040,217.357625,217.427625,the,I,sd,u-34-3
sw3052A-ms98-a-0040,217.427625,218.047625,emergency,I,sd,u-34-3
sw3052A-ms98-a-0040,218.047625,218.617625,technicians,I,sd,u-34-3
sw3052A-ms98-a-0040,218.617625,218.817625,brought,I,sd,u-34-3
sw3052A-ms98-a-0040,218.817625,218.947625,him,I,sd,u-34-3
sw3052A-ms98-a-0040,218.947625,219.057625,in,I,sd,u-34-3
sw3052A-ms98-a-0040,219.057625,219.217625,from,I,sd,u-34-3
sw3052A-ms98-a-0040,219.217625,219.287625,the,I,sd,u-34-3
sw3052A-ms98-a-0040,219.287625,219.797625,ambulance,I,sd,u-34-3
sw3052A-ms98-a-0040,219.797625,219.897625,and,B,sd,u-34-4
sw3052A-ms98-a-0040,219.897625,219.927625,i,I,sd,u-34-4
sw3052A-ms98-a-0040,219.927625,220.317625,overheard,I,sd,u-34-4
sw3052A-ms98-a-0040,220.317625,220.447625,their,I,sd,u-34-4
sw3052A-ms98-a-0040,220.447625,221.303125,conversation,I,sd,u-34-4
sw3052A-ms98-a-0040,221.618625,221.772375,and,B,sd,u-34-5
sw3052A-ms98-a-0040,221.772375,221.867625,when,I,sd,u-34-5
sw3052A-ms98-a-0040,221.867625,221.927625,the,I,sd,u-34-5
sw3052A-ms98-a-0040,221.927625,222.387625,family,I,sd,u-34-5
sw3052A-ms98-a-0040,222.387625,222.697625,walked,I,sd,u-34-5
sw3052A-ms98-a-0040,222.697625,222.817625,in,I,sd,u-34-5
sw3052A-ms98-a-0040,222.817625,222.977625,his,I,sd,u-34-5
sw3052A-ms98-a-0040,222.977625,223.447625,wife,I,sd,u-34-5
sw3052A-ms98-a-0040,223.447625,223.676375,and,I,sd,u-34-5
sw3052A-ms98-a-0040,224.026625,224.377625,daughter,I,sd,u-34-5
sw3052A-ms98-a-0040,224.377625,224.487625,and,I,sd,u-34-5
sw3052A-ms98-a-0040,224.487625,225.042625,son-in-law,I,sd,u-34-5
sw3052A-ms98-a-0040,225.328875,225.507625,they,I,sd,u-34-5
sw3052A-ms98-a-0040,225.507625,225.657625,were,I,sd,u-34-5
sw3052A-ms98-a-0040,225.657625,225.877625,not,I,sd,u-34-5
sw3052A-ms98-a-0040,225.877625,226.087625,even,I,sd,u-34-5
sw3052A-ms98-a-0040,226.087625,226.517625,aware,I,sd,u-34-5
sw3052A-ms98-a-0040,226.517625,226.727625,of,I,sd,u-34-5
sw3052A-ms98-a-0040,226.727625,226.877625,what,I,sd,u-34-5
sw3052A-ms98-a-0040,226.877625,227.047625,had,I,sd,u-34-5
sw3052A-ms98-a-0040,227.047625,227.704875,happened,I,sd,u-34-5
sw3052A-ms98-a-0041,228.436125,228.655500,so,B,sd,u-36-1
sw3052A-ms98-a-0041,228.655500,228.765500,i,I,sd,u-36-1
sw3052A-ms98-a-0041,228.765500,229.095500,told,I,sd,u-36-1
sw3052A-ms98-a-0041,229.095500,229.235500,them,I,sd,u-36-1
sw3052A-ms98-a-0041,229.235500,229.385500,he,I,sd,u-36-1
sw3052A-ms98-a-0041,229.385500,230.055500,strangled,I,sd,u-36-1
sw3052A-ms98-a-0041,230.055500,230.305500,on,I,sd,u-36-1
sw3052A-ms98-a-0041,230.305500,230.475500,some,I,sd,u-36-1
sw3052A-ms98-a-0041,230.475500,230.989000,chicken,I,sd,u-36-1
sw3052A-ms98-a-0042,231.700500,232.203000,and,B,sd,u-36-2
sw3052A-ms98-a-0042,232.203000,232.643875,uh,I,sd,u-36-2
sw3052A-ms98-a-0042,233.107125,233.383000,they,I,sd,u-36-2
sw3052A-ms98-a-0042,233.383000,233.766375,said,I,sd,u-36-2
sw3052A-ms98-a-0042,233.887000,234.033000,the,I,sd,u-36-2
sw3052A-ms98-a-0042,234.033000,234.373000,the,I,sd,u-36-2
sw3052A-ms98-a-0042,234.373000,234.958750,woman,I,sd,u-36-2
sw3052A-ms98-a-0042,234.958750,235.113000,the,I,sd,u-36-2
sw3052A-ms98-a-0042,235.113000,235.473000,wife,I,sd,u-36-2
sw3052A-ms98-a-0042,235.473000,235.854875,said,I,sd,u-36-2
sw3052A-ms98-a-0042,236.408625,236.613000,he,I,sd,u-36-2
sw3052A-ms98-a-0042,236.613000,236.843000,was,I,sd,u-36-2
sw3052A-ms98-a-0042,236.843000,236.943000,not,I,sd,u-36-2
sw3052A-ms98-a-0042,236.943000,237.173000,even,I,sd,u-36-2
sw3052A-ms98-a-0042,237.173000,237.603000,supposed,I,sd,u-36-2
sw3052A-ms98-a-0042,237.603000,237.673000,to,I,sd,u-36-2
sw3052A-ms98-a-0042,237.673000,237.873000,be,I,sd,u-36-2
sw3052A-ms98-a-0042,237.873000,238.323000,eating,I,sd,u-36-2
sw3052A-ms98-a-0042,238.323000,238.603000,any,I,sd,u-36-2
sw3052A-ms98-a-0042,238.603000,239.212375,food,I,sd,u-36-2
sw3052A-ms98-a-0042,239.212375,239.593000,like,I,sd,u-36-2
sw3052A-ms98-a-0042,239.593000,239.893000,that,I,sd,u-36-2
sw3052A-ms98-a-0042,239.893000,240.023000,that,I,sd,u-36-2
sw3052A-ms98-a-0042,240.023000,240.173000,would,I,sd,u-36-2
sw3052A-ms98-a-0042,240.173000,240.803000,require,I,sd,u-36-2
sw3052A-ms98-a-0042,240.803000,241.253000,chewing,I,sd,u-36-2
sw3052A-ms98-a-0042,241.253000,241.556250,or,I,sd,u-36-2
sw3052A-ms98-a-0043,242.210500,243.011625,so,B,+,u-38-1
sw3052A-ms98-a-0043,243.365750,243.506250,you,I,+,u-38-1
sw3052A-ms98-a-0043,243.506250,243.606250,know,I,+,u-38-1
sw3052A-ms98-a-0043,243.606250,243.766250,and,B,%,u-38-2
sw3052A-ms98-a-0043,243.766250,243.883000,i,I,%,u-38-2
sw3052A-ms98-a-0043,243.883000,244.379000,[laughter-thought],O,,
sw3052A-ms98-a-0045,247.720000,248.295250,right,B,aa,u-40-1
sw3052A-ms98-a-0045,248.772500,249.259750,right,B,aa^r,u-40-2
sw3052A-ms98-a-0047,251.045250,251.215250,and,B,sd,u-42-1
sw3052A-ms98-a-0047,251.215250,251.395250,then,I,sd,u-42-1
sw3052A-ms98-a-0047,251.395250,251.595250,she,I,sd,u-42-1
sw3052A-ms98-a-0047,251.595250,251.825250,was,I,sd,u-42-1
sw3052A-ms98-a-0047,251.825250,252.335250,upset,I,sd,u-42-1
sw3052A-ms98-a-0047,252.335250,252.485250,he,B,sd,u-42-2
sw3052A-ms98-a-0047,252.485250,252.665250,had,I,sd,u-42-2
sw3052A-ms98-a-0047,252.665250,252.835250,on,I,sd,u-42-2
sw3052A-ms98-a-0047,252.835250,253.055250,two,I,sd,u-42-2
sw3052A-ms98-a-0047,253.055250,253.425250,different,I,sd,u-42-2
sw3052A-ms98-a-0047,253.425250,253.984625,shoes,I,sd,u-42-2
sw3052A-ms98-a-0047,254.327375,254.625250,one,I,sd,u-42-2
sw3052A-ms98-a-0047,254.625250,254.765250,of,I,sd,u-42-2
sw3052A-ms98-a-0047,254.765250,254.985250,which,I,sd,u-42-2
sw3052A-ms98-a-0047,254.985250,255.175250,was,I,sd,u-42-2
sw3052A-ms98-a-0047,255.175250,255.275250,not,I,sd,u-42-2
sw3052A-ms98-a-0047,255.275250,255.455250,even,I,sd,u-42-2
sw3052A-ms98-a-0047,255.455250,255.815250,his,I,sd,u-42-2
sw3052A-ms98-a-0047,255.815250,255.925250,he,B,sd,u-42-3
sw3052A-ms98-a-0047,255.925250,256.085250,had,I,sd,u-42-3
sw3052A-ms98-a-0047,256.085250,256.235250,on,I,sd,u-42-3
sw3052A-ms98-a-0047,256.235250,256.275250,a,I,sd,u-42-3
sw3052A-ms98-a-0047,256.275250,256.475250,pair,I,sd,u-42-3
sw3052A-ms98-a-0047,256.475250,256.535250,of,B,+,u-44-1
sw3052A-ms98-a-0047,256.535250,257.135250,slacks,I,+,u-44-1
sw3052A-ms98-a-0047,257.391375,257.515250,and,B,sd(^q),u-44-2
sw3052A-ms98-a-0047,257.515250,257.585250,the,I,sd(^q),u-44-2
sw3052A-ms98-a-0047,257.585250,257.855250,wife,I,sd(^q),u-44-2
sw3052A-ms98-a-0047,257.855250,258.145250,said,I,sd(^q),u-44-2
sw3052A-ms98-a-0047,258.145250,258.315250,these,I,sd(^q),u-44-2
sw3052A-ms98-a-0047,258.315250,258.415250,are,I,sd(^q),u-44-2
sw3052A-ms98-a-0047,258.415250,258.685250,not,I,sd(^q),u-44-2
sw3052A-ms98-a-0047,258.685250,258.835250,his,I,sd(^q),u-44-2
sw3052A-ms98-a-0047,258.835250,259.478125,slacks,I,sd(^q),u-44-2
sw3052A-ms98-a-0047,259.851000,260.035250,and,B,sd(^q),u-44-3
sw3052A-ms98-a-0047,260.035250,260.135250,she,I,sd(^q),u-44-3
sw3052A-ms98-a-0047,260.135250,260.315250,said,I,sd(^q),u-44-3
sw3052A-ms98-a-0047,260.315250,260.465250,i,I,sd(^q),u-44-3
sw3052A-ms98-a-0047,260.465250,260.805250,just,I,sd(^q),u-44-3
sw3052A-ms98-a-0047,260.805250,261.355250,took,I,sd(^q),u-44-3
sw3052A-ms98-a-0047,261.355250,261.545250,two,I,sd(^q),u-44-3
sw3052A-ms98-a-0047,261.545250,261.825250,pair,I,sd(^q),u-44-3
sw3052A-ms98-a-0047,261.825250,262.265250,over,I,sd(^q),u-44-3
sw3052A-ms98-a-0047,262.265250,263.046750,yesterday,I,sd(^q),u-44-3
sw3052A-ms98-a-0047,263.547375,263.715250,for,I,sd(^q),u-44-3
sw3052A-ms98-a-0047,263.715250,264.273250,him,I,sd(^q),u-44-3
sw3052A-ms98-a-0048,264.982500,265.188125,that,I,sd(^q),u-44-3
sw3052A-ms98-a-0048,265.188125,265.770375,clean,I,sd(^q),u-44-3
sw3052A-ms98-a-0048,266.233750,266.769125,and,B,%,u-44-4
sw3052A-ms98-a-0049,267.496000,268.200125,right,B,b,u-46-1
sw3052A-ms98-a-0049,268.200125,268.652750,right,B,aa,u-48-1
sw3052A-ms98-a-0049,268.901375,269.108875,well,B,sd,u-48-2
sw3052A-ms98-a-0049,269.108875,269.412875,i,I,sd,u-48-2
sw3052A-ms98-a-0049,269.635125,269.958875,this,I,sd,u-48-2
sw3052A-ms98-a-0049,269.958875,270.118875,was,I,sd,u-48-2
sw3052A-ms98-a-0049,270.118875,270.583500,just,I,sd,u-48-2
sw3052A-ms98-a-0050,271.087125,271.683875,something,I,sd,u-48-2
sw3052A-ms98-a-0050,271.683875,271.813875,that,I,sd,u-48-2
sw3052A-ms98-a-0050,271.813875,272.011375,i,I,sd,u-48-2
sw3052A-ms98-a-0050,272.011375,272.256125,was,I,sd,u-48-2
sw3052A-ms98-a-0050,272.256125,272.553875,i,B,+,u-50-1
sw3052A-ms98-a-0050,272.553875,273.163875,witnessed,I,+,u-50-1
sw3052A-ms98-a-0050,273.163875,273.509625,to,I,+,u-50-1
sw3052A-ms98-a-0050,273.765750,274.223875,and,B,sd,u-52-1
sw3052A-ms98-a-0050,274.223875,274.553875,and,I,sd,u-52-1
sw3052A-ms98-a-0050,274.553875,274.854625,uh,I,sd,u-52-1
sw3052A-ms98-a-0050,275.284000,275.723875,at,I,sd,u-52-1
sw3052A-ms98-a-0050,275.723875,275.883875,no,I,sd,u-52-1
sw3052A-ms98-a-0050,275.883875,276.253875,point,I,sd,u-52-1
sw3052A-ms98-a-0050,276.253875,276.403875,did,I,sd,u-52-1
sw3052A-ms98-a-0050,276.403875,276.883875,anybody,I,sd,u-52-1
sw3052A-ms98-a-0050,276.883875,277.073875,from,I,sd,u-52-1
sw3052A-ms98-a-0050,277.073875,277.133875,the,I,sd,u-52-1
sw3052A-ms98-a-0050,277.133875,277.513875,nursing,I,sd,u-52-1
sw3052A-ms98-a-0050,277.513875,277.723875,home,I,sd,u-52-1
sw3052A-ms98-a-0050,277.723875,277.998250,come,I,sd,u-52-1
sw3052A-ms98-a-0050,277.998250,278.201500,in,I,sd,u-52-1
sw3052A-ms98-a-0050,278.563000,278.815250,and,B,sd,u-52-2
sw3052A-ms98-a-0050,278.815250,278.983875,we,I,sd,u-52-2
sw3052A-ms98-a-0050,278.983875,279.151000,were,I,sd,u-52-2
sw3052A-ms98-a-0050,279.151000,279.623750,there,I,sd,u-52-2
sw3052A-ms98-a-0050,280.000375,280.117125,in,I,sd,u-52-2
sw3052A-ms98-a-0050,280.117125,280.163875,the,I,sd,u-52-2
sw3052A-ms98-a-0050,280.163875,280.473875,same,I,sd,u-52-2
sw3052A-ms98-a-0050,280.473875,280.633875,room,I,sd,u-52-2
sw3052A-ms98-a-0050,280.633875,280.763875,with,I,sd,u-52-2
sw3052A-ms98-a-0050,280.763875,280.833875,the,I,sd,u-52-2
sw3052A-ms98-a-0050,280.833875,281.113875,man,I,sd,u-52-2
sw3052A-ms98-a-0050,281.113875,281.243875,for,I,sd,u-52-2
sw3052A-ms98-a-0050,281.243875,281.273875,a,I,sd,u-52-2
sw3052A-ms98-a-0050,281.273875,281.546750,half,I,sd,u-52-2
sw3052A-ms98-a-0050,281.546750,282.164625,[laughter-hour],O,,
sw3052A-ms98-a-0051,282.557250,283.174125,and,B,sd,u-54-1
sw3052A-ms98-a-0051,283.174125,283.512000,with,I,sd,u-54-1
sw3052A-ms98-a-0051,283.512000,283.712000,just,I,sd,u-54-1
sw3052A-ms98-a-0051,283.712000,283.772000,a,I,sd,u-54-1
sw3052A-ms98-a-0051,283.772000,284.192000,curtain,I,sd,u-54-1
sw3052A-ms98-a-0051,284.192000,284.262000,of,I,sd,u-54-1
sw3052A-ms98-a-0051,284.262000,284.542000,course,I,sd,u-54-1
sw3052A-ms98-a-0051,284.542000,284.952000,between,I,sd,u-54-1
sw3052A-ms98-a-0051,284.952000,285.272000,us,I,sd,u-54-1
sw3052A-ms98-a-0051,285.272000,285.682000,and,I,sd,u-54-1
sw3052A-ms98-a-0051,285.682000,286.032000,and,I,sd,u-54-1
sw3052A-ms98-a-0051,286.032000,286.351125,uh,I,sd,u-54-1
sw3052A-ms98-a-0052,287.347250,287.826125,th[ey]-,O,,
sw3052A-ms98-a-0052,287.826125,288.189250,they,B,sd,u-56-1
sw3052A-ms98-a-0052,288.189250,288.377750,re[vived]-,I,sd,u-56-1
sw3052A-ms98-a-0052,288.377750,288.719125,re[vived]-,I,sd,u-56-1
sw3052A-ms98-a-0052,288.719125,288.888500,the,I,sd,u-56-1
sw3052A-ms98-a-0052,288.888500,289.492625,revived,I,sd,u-56-1
sw3052A-ms98-a-0052,289.492625,289.552625,the,I,sd,u-56-1
sw3052A-ms98-a-0052,289.552625,289.912625,man,I,sd,u-56-1
sw3052A-ms98-a-0052,289.912625,290.251500,and,I,sd,u-56-1
sw3052A-ms98-a-0052,290.251500,290.602625,cleared,I,sd,u-56-1
sw3052A-ms98-a-0052,290.602625,290.772625,out,I,sd,u-56-1
sw3052A-ms98-a-0052,290.772625,291.042625,his,I,sd,u-56-1
sw3052A-ms98-a-0052,291.042625,291.492625,airway,I,sd,u-56-1
sw3052A-ms98-a-0052,291.492625,291.652625,and,I,sd,u-56-1
sw3052A-ms98-a-0052,291.652625,291.847375,so,I,sd,u-56-1
sw3052A-ms98-a-0052,291.847375,292.341625,forth,I,sd,u-56-1
sw3052A-ms98-a-0052,292.703250,292.872625,and,B,sd,u-56-2
sw3052A-ms98-a-0052,292.872625,293.052625,he,I,sd,u-56-2
sw3052A-ms98-a-0052,293.052625,293.502625,was,I,sd,u-56-2
sw3052A-ms98-a-0052,293.502625,294.042625,definitely,I,sd,u-56-2
sw3052A-ms98-a-0052,294.042625,294.252625,just,B,sd,u-56-3
sw3052A-ms98-a-0052,294.252625,294.352625,by,I,sd,u-56-3
sw3052A-ms98-a-0052,294.352625,294.732625,looking,I,sd,u-56-3
sw3052A-ms98-a-0052,294.732625,294.842625,at,I,sd,u-56-3
sw3052A-ms98-a-0052,294.842625,294.952625,him,I,sd,u-56-3
sw3052A-ms98-a-0052,294.952625,295.052625,and,I,sd,u-56-3
sw3052A-ms98-a-0052,295.052625,295.112625,the,I,sd,u-56-3
sw3052A-ms98-a-0052,295.112625,295.282625,way,I,sd,u-56-3
sw3052A-ms98-a-0052,295.282625,295.442625,he,I,sd,u-56-3
sw3052A-ms98-a-0052,295.442625,295.802625,acted,I,sd,u-56-3
sw3052A-ms98-a-0052,295.802625,295.912625,you,I,sd,u-56-3
sw3052A-ms98-a-0052,295.912625,296.072625,could,I,sd,u-56-3
sw3052A-ms98-a-0052,296.072625,296.312625,tell,I,sd,u-56-3
sw3052A-ms98-a-0052,296.312625,296.412625,he,I,sd,u-56-3
sw3052A-ms98-a-0052,296.412625,296.582625,was,I,sd,u-56-3
sw3052A-ms98-a-0052,296.582625,296.702625,in,I,sd,u-56-3
sw3052A-ms98-a-0052,296.702625,296.952625,need,I,sd,u-56-3
sw3052A-ms98-a-0052,296.952625,297.259875,of,I,sd,u-56-3
sw3052A-ms98-a-0053,297.753750,297.851750,of,I,sd,u-56-3
sw3052A-ms98-a-0053,297.851750,298.241750,nursing,I,sd,u-56-3
sw3052A-ms98-a-0053,298.241750,298.451750,home,I,sd,u-56-3
sw3052A-ms98-a-0053,298.451750,298.801750,care,I,sd,u-56-3
sw3052A-ms98-a-0053,298.801750,299.020125,but,B,sd,u-56-4
sw3052A-ms98-a-0053,299.475875,299.915500,the,I,sd,u-56-4
sw3052A-ms98-a-0053,300.231875,300.861750,family,I,sd,u-56-4
sw3052A-ms98-a-0053,300.861750,301.231750,were,I,sd,u-56-4
sw3052A-ms98-a-0053,301.231750,301.411750,all,I,sd,u-56-4
sw3052A-ms98-a-0053,301.411750,301.831750,talking,I,sd,u-56-4
sw3052A-ms98-a-0053,301.831750,302.280500,about,I,sd,u-56-4
sw3052A-ms98-a-0053,302.280500,302.628500,um,I,sd,u-56-4
sw3052A-ms98-a-0054,303.501125,303.800375,putting,I,sd,u-56-4
sw3052A-ms98-a-0054,303.800375,304.040375,him,I,sd,u-56-4
sw3052A-ms98-a-0054,304.040375,304.150375,in,I,sd,u-56-4
sw3052A-ms98-a-0054,304.150375,304.480375,another,I,sd,u-56-4
sw3052A-ms98-a-0054,304.480375,304.902375,home,I,sd,u-56-4
sw3052A-ms98-a-0054,304.902375,305.110375,they,B,sd,u-56-5
sw3052A-ms98-a-0054,305.110375,305.493875,said,I,sd,u-56-5
sw3052A-ms98-a-0054,305.493875,305.900375,he,I,sd,u-56-5
sw3052A-ms98-a-0054,305.900375,306.180375,will,I,sd,u-56-5
sw3052A-ms98-a-0054,306.180375,306.470375,not,I,sd,u-56-5
sw3052A-ms98-a-0054,306.470375,306.627500,go,I,sd,u-56-5
sw3052A-ms98-a-0054,306.627500,307.142750,back,I,sd,u-56-5
sw3052A-ms98-a-0055,307.995125,308.225500,to,B,+,u-58-1
sw3052A-ms98-a-0055,308.225500,308.494250,that,I,+,u-58-1
sw3052A-ms98-a-0055,308.776750,309.591750,one,I,+,u-58-1
sw3052A-ms98-a-0056,310.212250,310.690375,i'm,B,sd,u-60-1
sw3052A-ms98-a-0056,310.690375,310.930375,glad,I,sd,u-60-1
sw3052A-ms98-a-0056,310.930375,311.224000,they,I,sd,u-60-1
sw3052A-ms98-a-0056,311.224000,311.321875,the,I,sd,u-60-1
sw3052A-ms98-a-0056,311.321875,311.895375,option,I,sd,u-60-1
sw3052A-ms98-a-0057,312.889250,313.283500,i-,O,,
sw3052A-ms98-a-0057,313.283500,313.404125,i,B,sd,u-62-1
sw3052A-ms98-a-0057,313.404125,313.564125,would,I,sd,u-62-1
sw3052A-ms98-a-0057,313.564125,313.804125,hate,I,sd,u-62-1
sw3052A-ms98-a-0057,313.804125,313.874125,to,I,sd,u-62-1
sw3052A-ms98-a-0057,313.874125,314.164125,be,I,sd,u-62-1
sw3052A-ms98-a-0057,314.164125,314.284125,in,I,sd,u-62-1
sw3052A-ms98-a-0057,314.284125,314.344125,a,I,sd,u-62-1
sw3052A-ms98-a-0057,314.344125,314.904125,position,I,sd,u-62-1
sw3052A-ms98-a-0057,314.904125,315.261000,where,I,sd,u-62-1
sw3052A-ms98-a-0058,315.939125,316.205500,that,I,sd,u-62-1
sw3052A-ms98-a-0058,316.205500,316.345500,was,I,sd,u-62-1
sw3052A-ms98-a-0058,316.345500,316.625500,all,I,sd,u-62-1
sw3052A-ms98-a-0058,316.625500,316.685500,i,I,sd,u-62-1
sw3052A-ms98-a-0058,316.685500,316.855500,could,I,sd,u-62-1
sw3052A-ms98-a-0058,316.855500,317.365500,afford,I,sd,u-62-1
sw3052A-ms98-a-0058,317.365500,317.545500,and,B,sd,u-62-2
sw3052A-ms98-a-0058,317.545500,317.675500,there,I,sd,u-62-2
sw3052A-ms98-a-0058,317.675500,318.036625,weren't,I,sd,u-62-2
sw3052A-ms98-a-0058,318.036625,318.255500,there,I,sd,u-62-2
sw3052A-ms98-a-0058,318.255500,318.445500,was,I,sd,u-62-2
sw3052A-ms98-a-0058,318.445500,318.593750,no,I,sd,u-62-2
sw3052A-ms98-a-0058,318.593750,319.099500,choice,I,sd,u-62-2
sw3052A-ms98-a-0060,329.360750,329.646375,oh,B,ba,u-64-1
sw3052A-ms98-a-0060,329.646375,329.984750,my,I,ba,u-64-1
sw3052A-ms98-a-0062,338.997375,339.575500,um,B,b,u-66-1
sw3052A-ms98-a-0064,347.883000,348.654875,um-hum,B,aa,u-68-1
sw3052A-ms98-a-0064,348.654875,349.049000,um-hum,B,aa^r,u-68-2
