sw2155B-ms98-a-0003,2.055375,2.392750,okay,B,b^m,u-2-1
sw2155B-ms98-a-0029,175.994500,176.174500,more,I,sd,u-30-6
sw2155B-ms98-a-0029,176.174500,176.744500,expensive,I,sd,u-30-6
sw2155B-ms98-a-0029,176.744500,176.834500,and,B,sd,u-30-7
sw2155B-ms98-a-0029,176.834500,176.894500,the,I,sd,u-30-7
sw2155B-ms98-a-0029,176.894500,177.224500,people,I,sd,u-30-7
sw2155B-ms98-a-0029,177.224500,177.344500,who,I,sd,u-30-7
sw2155B-ms98-a-0029,177.344500,177.714500,probably,I,sd,u-30-7
sw2155B-ms98-a-0029,177.714500,177.774500,are,I,sd,u-30-7
sw2155B-ms98-a-0029,177.774500,178.034500,living,I,sd,u-30-7
sw2155B-ms98-a-0029,178.034500,178.194500,there,I,sd,u-30-7
sw2155B-ms98-a-0029,178.194500,178.314500,have,I,sd,u-30-7
sw2155B-ms98-a-0029,178.314500,178.514500,had,I,sd,u-30-7
sw2155B-ms98-a-0029,178.514500,178.674500,more,I,sd,u-30-7
sw2155B-ms98-a-0029,178.674500,179.153500,money,I,sd,u-30-7
sw2155B-ms98-a-0029,179.439750,179.614500,in,I,sd,u-30-7
sw2155B-ms98-a-0029,179.614500,179.764500,their,I,sd,u-30-7
sw2155B-ms98-a-0029,179.764500,179.974500,life,I,sd,u-30-7
sw2155B-ms98-a-0029,179.974500,180.297250,but,B,sd,u-30-8
sw2155B-ms98-a-0029,180.553375,180.754500,but,I,sd,u-30-8
sw2155B-ms98-a-0029,180.754500,180.964500,things,I,sd,u-30-8
sw2155B-ms98-a-0029,180.964500,181.104500,that,I,sd,u-30-8
sw2155B-ms98-a-0029,181.104500,181.394500,people,I,sd,u-30-8
sw2155B-ms98-a-0029,181.394500,181.484500,where,I,sd,u-30-8
sw2155B-ms98-a-0029,181.484500,181.544500,they,I,sd,u-30-8
sw2155B-ms98-a-0029,181.544500,181.714500,have,I,sd,u-30-8
sw2155B-ms98-a-0029,181.714500,182.144500,similar,I,sd,u-30-8
sw2155B-ms98-a-0029,182.144500,182.594625,interests,I,sd,u-30-8
sw2155B-ms98-a-0030,183.100625,183.313375,like,B,sd,u-32-1
sw2155B-ms98-a-0030,183.313375,183.403375,you're,I,sd,u-32-1
sw2155B-ms98-a-0030,183.403375,183.573375,saying,I,sd,u-32-1
sw2155B-ms98-a-0030,183.573375,183.693375,and,B,sd,u-32-2
sw2155B-ms98-a-0030,183.693375,183.753375,the,I,sd,u-32-2
sw2155B-ms98-a-0030,183.753375,184.303375,programs,I,sd,u-32-2
sw2155B-ms98-a-0030,184.303375,184.443375,that,I,sd,u-32-2
sw2155B-ms98-a-0030,184.443375,184.553375,they,I,sd,u-32-2
sw2155B-ms98-a-0030,184.553375,184.793375,have,I,sd,u-32-2
sw2155B-ms98-a-0030,184.793375,185.093375,where,I,sd,u-32-2
sw2155B-ms98-a-0030,185.093375,185.313375,where,I,sd,u-32-2
sw2155B-ms98-a-0030,185.313375,185.463375,some,I,sd,u-32-2
sw2155B-ms98-a-0030,185.463375,185.563375,of,I,sd,u-32-2
sw2155B-ms98-a-0030,185.563375,185.653375,them,I,sd,u-32-2
sw2155B-ms98-a-0030,185.653375,185.753375,will,I,sd,u-32-2
sw2155B-ms98-a-0030,185.753375,186.031250,have,I,sd,u-32-2
sw2155B-ms98-a-0030,186.031250,186.593375,dances,I,sd,u-32-2
sw2155B-ms98-a-0030,186.593375,186.833375,once,I,sd,u-32-2
sw2155B-ms98-a-0030,186.833375,186.903375,a,I,sd,u-32-2
sw2155B-ms98-a-0030,186.903375,187.303375,week,I,sd,u-32-2
sw2155B-ms98-a-0030,187.303375,187.513375,and,B,sd,u-34-1
sw2155B-ms98-a-0030,187.513375,187.913375,some,I,sd,u-34-1
sw2155B-ms98-a-0030,187.913375,187.983375,of,I,sd,u-34-1
sw2155B-ms98-a-0030,187.983375,188.203375,them,I,sd,u-34-1
sw2155B-ms98-a-0030,188.203375,188.623375,sponsor,I,sd,u-34-1
sw2155B-ms98-a-0030,188.623375,188.923375,different,I,sd,u-34-1
sw2155B-ms98-a-0030,188.923375,189.353375,crafts,I,sd,u-34-1
sw2155B-ms98-a-0030,189.353375,189.443375,and,B,sd,u-34-2
sw2155B-ms98-a-0030,189.443375,189.553375,they,I,sd,u-34-2
sw2155B-ms98-a-0030,189.553375,189.916125,go,I,sd,u-34-2
sw2155B-ms98-a-0030,190.160875,190.333375,to,I,sd,u-34-2
sw2155B-ms98-a-0030,190.333375,190.433375,the,I,sd,u-34-2
sw2155B-ms98-a-0030,190.433375,191.103375,arboretum,I,sd,u-34-2
sw2155B-ms98-a-0030,191.103375,191.243375,to,I,sd,u-34-2
sw2155B-ms98-a-0030,191.243375,191.483375,see,I,sd,u-34-2
sw2155B-ms98-a-0030,191.483375,191.893375,things,I,sd,u-34-2
sw2155B-ms98-a-0030,191.893375,191.993375,and,B,sd,u-34-3
sw2155B-ms98-a-0030,191.993375,192.073375,they,I,sd,u-34-3
sw2155B-ms98-a-0030,192.073375,192.253375,make,I,sd,u-34-3
sw2155B-ms98-a-0030,192.253375,192.473375,sure,I,sd,u-34-3
sw2155B-ms98-a-0030,192.473375,192.753375,that,I,sd,u-34-3
sw2155B-ms98-a-0030,192.753375,192.913375,if,I,sd,u-34-3
sw2155B-ms98-a-0030,192.913375,192.993375,they,I,sd,u-34-3
sw2155B-ms98-a-0030,192.993375,193.183375,want,I,sd,u-34-3
sw2155B-ms98-a-0030,193.183375,193.243375,to,I,sd,u-34-3
sw2155B-ms98-a-0030,193.243375,193.333375,go,I,sd,u-34-3
sw2155B-ms98-a-0030,193.333375,193.433375,to,I,sd,u-34-3
sw2155B-ms98-a-0030,193.433375,193.773375,church,I,sd,u-34-3
sw2155B-ms98-a-0030,193.773375,193.963375,there's,I,sd,u-34-3
sw2155B-ms98-a-0030,193.963375,194.023375,a,I,sd,u-34-3
sw2155B-ms98-a-0030,194.023375,194.353375,bus,I,sd,u-34-3
sw2155B-ms98-a-0030,194.353375,194.770875,there,I,sd,u-34-3
sw2155B-ms98-a-0031,195.317375,195.824750,and,B,sd,u-36-1
sw2155B-ms98-a-0031,195.824750,196.097375,it'll,I,sd,u-36-1
sw2155B-ms98-a-0031,196.097375,196.575875,or,I,sd,u-36-1
sw2155B-ms98-a-0031,196.575875,196.707375,you,I,sd,u-36-1
sw2155B-ms98-a-0031,196.707375,196.817375,know,I,sd,u-36-1
sw2155B-ms98-a-0031,196.817375,196.927375,or,I,sd,u-36-1
sw2155B-ms98-a-0031,196.927375,197.207375,someone,I,sd,u-36-1
sw2155B-ms98-a-0031,197.207375,197.307375,will,I,sd,u-36-1
sw2155B-ms98-a-0031,197.307375,197.807375,transport,I,sd,u-36-1
sw2155B-ms98-a-0031,197.807375,197.907375,them,I,sd,u-36-1
sw2155B-ms98-a-0031,197.907375,198.037375,to,I,sd,u-36-1
sw2155B-ms98-a-0031,198.037375,198.087375,a,I,sd,u-36-1
sw2155B-ms98-a-0031,198.087375,198.557375,specific,I,sd,u-36-1
sw2155B-ms98-a-0031,198.557375,198.897375,church,I,sd,u-36-1
sw2155B-ms98-a-0031,198.897375,199.147375,even,I,sd,u-36-1
sw2155B-ms98-a-0031,199.147375,199.307375,though,I,sd,u-36-1
sw2155B-ms98-a-0031,199.307375,199.606875,it's,I,sd,u-36-1
sw2155B-ms98-a-0032,200.266125,200.406125,you,I,sd,u-36-1
sw2155B-ms98-a-0032,200.406125,200.476125,know,I,sd,u-36-1
sw2155B-ms98-a-0032,200.476125,200.706125,maybe,I,sd,u-36-1
sw2155B-ms98-a-0032,200.706125,200.806125,it's,I,sd,u-36-1
sw2155B-ms98-a-0032,200.806125,201.056125,thirty,I,sd,u-36-1
sw2155B-ms98-a-0032,201.056125,201.376125,minutes,I,sd,u-36-1
sw2155B-ms98-a-0032,201.376125,201.891125,away,I,sd,u-36-1
sw2155B-ms98-a-0032,202.132250,202.466125,because,B,sd,u-36-2
sw2155B-ms98-a-0032,202.466125,202.616125,it's,I,sd,u-36-2
sw2155B-ms98-a-0032,202.616125,202.696125,a,I,sd,u-36-2
sw2155B-ms98-a-0032,202.696125,202.996125,big,I,sd,u-36-2
sw2155B-ms98-a-0032,202.996125,203.076125,you,I,sd,u-36-2
sw2155B-ms98-a-0032,203.076125,203.480875,know,I,sd,u-36-2
sw2155B-ms98-a-0032,203.480875,203.986125,Dallas,I,sd,u-36-2
sw2155B-ms98-a-0032,203.986125,204.286125,area,I,sd,u-36-2
sw2155B-ms98-a-0032,204.286125,204.366125,is,I,sd,u-36-2
sw2155B-ms98-a-0032,204.366125,204.426125,a,I,sd,u-36-2
sw2155B-ms98-a-0032,204.426125,204.606125,big,I,sd,u-36-2
sw2155B-ms98-a-0032,204.606125,205.206125,metropolitan,I,sd,u-36-2
sw2155B-ms98-a-0032,205.206125,205.642125,area,I,sd,u-36-2
sw2155B-ms98-a-0032,205.996250,206.329125,but,B,sd,u-38-1
sw2155B-ms98-a-0032,206.329125,206.466125,a,I,sd,u-38-1
sw2155B-ms98-a-0032,206.466125,206.676125,lot,I,sd,u-38-1
sw2155B-ms98-a-0032,206.676125,206.736125,of,I,sd,u-38-1
sw2155B-ms98-a-0032,206.736125,206.876125,these,I,sd,u-38-1
sw2155B-ms98-a-0032,206.876125,207.346125,places,I,sd,u-38-1
sw2155B-ms98-a-0032,207.346125,207.834000,have,I,sd,u-38-1
sw2155B-ms98-a-0032,208.090125,208.356125,have,I,sd,u-38-1
sw2155B-ms98-a-0032,208.356125,208.776125,churches,I,sd,u-38-1
sw2155B-ms98-a-0032,208.776125,208.876125,or,I,sd,u-38-1
sw2155B-ms98-a-0032,208.876125,209.183875,have,I,sd,u-38-1
sw2155B-ms98-a-0032,209.425000,209.636125,have,I,sd,u-38-1
sw2155B-ms98-a-0032,209.636125,210.136125,individual,I,sd,u-38-1
sw2155B-ms98-a-0032,210.136125,210.786125,transportation,I,sd,u-38-1
sw2155B-ms98-a-0032,210.786125,211.304250,that's,B,sd,u-38-2
sw2155B-ms98-a-0032,211.304250,211.486125,that's,I,sd,u-38-2
sw2155B-ms98-a-0032,211.486125,211.726125,something,I,sd,u-38-2
sw2155B-ms98-a-0032,211.726125,211.916125,i'd,I,sd,u-38-2
sw2155B-ms98-a-0032,211.916125,212.076125,look,I,sd,u-38-2
sw2155B-ms98-a-0032,212.076125,212.316125,for,I,sd,u-38-2
sw2155B-ms98-a-0032,212.316125,212.616125,something,I,sd,u-38-2
sw2155B-ms98-a-0032,212.616125,212.706125,that,I,sd,u-38-2
sw2155B-ms98-a-0032,212.706125,212.806125,would,I,sd,u-38-2
sw2155B-ms98-a-0032,212.806125,213.026125,make,I,sd,u-38-2
sw2155B-ms98-a-0032,213.026125,213.276125,me,I,sd,u-38-2
sw2155B-ms98-a-0032,213.276125,213.793875,happy,I,sd,u-38-2
sw2155B-ms98-a-0033,214.258875,214.798875,personally,I,sd,u-38-2
sw2155B-ms98-a-0033,214.798875,214.908875,if,I,sd,u-38-2
sw2155B-ms98-a-0033,214.908875,215.018875,i,I,sd,u-38-2
sw2155B-ms98-a-0033,215.018875,215.218875,had,I,sd,u-38-2
sw2155B-ms98-a-0033,215.218875,215.328875,to,I,sd,u-38-2
sw2155B-ms98-a-0033,215.328875,215.538875,live,I,sd,u-38-2
sw2155B-ms98-a-0033,215.538875,215.879125,there,I,sd,u-38-2
sw2155B-ms98-a-0033,216.636125,216.968875,because,B,sv,u-40-1
sw2155B-ms98-a-0033,216.968875,217.038875,i,I,sv,u-40-1
sw2155B-ms98-a-0033,217.038875,217.218875,don't,I,sv,u-40-1
sw2155B-ms98-a-0033,217.218875,217.408875,think,I,sv,u-40-1
sw2155B-ms98-a-0033,217.408875,217.468875,a,I,sv,u-40-1
sw2155B-ms98-a-0033,217.468875,217.668875,lot,I,sv,u-40-1
sw2155B-ms98-a-0033,217.668875,217.728875,of,I,sv,u-40-1
sw2155B-ms98-a-0033,217.728875,218.088875,people,I,sv,u-40-1
sw2155B-ms98-a-0033,218.088875,218.528875,really,I,sv,u-40-1
sw2155B-ms98-a-0033,218.528875,218.708875,even,I,sv,u-40-1
sw2155B-ms98-a-0033,218.708875,218.838875,in,I,sv,u-40-1
sw2155B-ms98-a-0033,218.838875,218.898875,the,I,sv,u-40-1
sw2155B-ms98-a-0033,218.898875,219.288875,nice,I,sv,u-40-1
sw2155B-ms98-a-0033,219.288875,219.696875,ones,I,sv,u-40-1
sw2155B-ms98-a-0033,219.855000,220.008875,and,I,sv,u-40-1
sw2155B-ms98-a-0033,220.008875,220.198875,even,I,sv,u-40-1
sw2155B-ms98-a-0033,220.198875,220.268875,in,I,sv,u-40-1
sw2155B-ms98-a-0033,220.268875,220.378875,the,I,sv,u-40-1
sw2155B-ms98-a-0033,220.378875,220.568875,ones,I,sv,u-40-1
sw2155B-ms98-a-0033,220.568875,220.658875,where,I,sv,u-40-1
sw2155B-ms98-a-0033,220.658875,220.738875,they,I,sv,u-40-1
sw2155B-ms98-a-0033,220.738875,220.898875,can,I,sv,u-40-1
sw2155B-ms98-a-0033,220.898875,221.088875,live,I,sv,u-40-1
sw2155B-ms98-a-0033,221.088875,221.418875,fairly,I,sv,u-40-1
sw2155B-ms98-a-0033,221.418875,221.948875,independently,I,sv,u-40-1
sw2155B-ms98-a-0033,221.948875,222.118875,they,I,sv,u-40-1
sw2155B-ms98-a-0033,222.118875,222.358875,really,I,sv,u-40-1
sw2155B-ms98-a-0033,222.358875,222.612625,don't,I,sv,u-40-1
sw2155B-ms98-a-0033,222.861125,223.518875,necessarily,I,sv,u-40-1
sw2155B-ms98-a-0033,223.518875,223.828875,like,I,sv,u-40-1
sw2155B-ms98-a-0033,223.828875,224.019625,it,I,sv,u-40-1
sw2155B-ms98-a-0033,224.253125,225.048875,because,B,+,u-42-1
sw2155B-ms98-a-0033,225.048875,225.218875,they're,I,+,u-42-1
sw2155B-ms98-a-0033,225.218875,225.518875,not,I,+,u-42-1
sw2155B-ms98-a-0033,225.518875,225.658875,in,I,+,u-42-1
sw2155B-ms98-a-0033,225.658875,225.828875,their,I,+,u-42-1
sw2155B-ms98-a-0033,225.828875,226.008875,own,I,+,u-42-1
sw2155B-ms98-a-0033,226.008875,226.560375,home,I,+,u-42-1
sw2155B-ms98-a-0034,227.233875,227.353875,so,B,sv,u-44-1
sw2155B-ms98-a-0034,227.353875,227.403875,i,I,sv,u-44-1
sw2155B-ms98-a-0034,227.403875,227.793875,think,I,sv,u-44-1
sw2155B-ms98-a-0034,227.793875,227.993875,those,I,sv,u-44-1
sw2155B-ms98-a-0034,227.993875,228.363875,kinds,I,sv,u-44-1
sw2155B-ms98-a-0034,228.363875,228.493875,of,I,sv,u-44-1
sw2155B-ms98-a-0034,228.493875,228.863875,things,I,sv,u-44-1
sw2155B-ms98-a-0034,228.863875,229.023875,to,I,sv,u-44-1
sw2155B-ms98-a-0034,229.023875,229.253875,make,I,sv,u-44-1
sw2155B-ms98-a-0034,229.253875,229.343875,it,I,sv,u-44-1
sw2155B-ms98-a-0034,229.343875,229.643875,more,I,sv,u-44-1
sw2155B-ms98-a-0034,229.643875,229.913875,home,I,sv,u-44-1
sw2155B-ms98-a-0034,229.913875,230.233875,like,I,sv,u-44-1
sw2155B-ms98-a-0034,230.233875,230.343875,and,I,sv,u-44-1
sw2155B-ms98-a-0034,230.343875,230.453875,to,I,sv,u-44-1
sw2155B-ms98-a-0034,230.453875,230.663875,make,I,sv,u-44-1
sw2155B-ms98-a-0034,230.663875,230.863875,it,I,sv,u-44-1
sw2155B-ms98-a-0034,230.863875,231.275250,more,I,sv,u-44-1
sw2155B-ms98-a-0034,231.854250,232.455000,um,I,sv,u-44-1
sw2155B-ms98-a-0035,232.933500,233.551500,enjoyable,I,sv,u-44-1
sw2155B-ms98-a-0035,233.551500,233.711500,for,I,sv,u-44-1
sw2155B-ms98-a-0035,233.711500,233.881500,them,I,sv,u-44-1
sw2155B-ms98-a-0035,233.881500,234.181500,that'd,I,sv,u-44-1
sw2155B-ms98-a-0035,234.181500,234.381500,that'd,I,sv,u-44-1
sw2155B-ms98-a-0035,234.381500,234.716625,be,I,sv,u-44-1
sw2155B-ms98-a-0035,234.927500,235.231500,one,I,sv,u-44-1
sw2155B-ms98-a-0035,235.231500,235.441500,thing,I,sv,u-44-1
sw2155B-ms98-a-0035,235.441500,235.571500,i'd,I,sv,u-44-1
sw2155B-ms98-a-0035,235.571500,235.741500,look,I,sv,u-44-1
sw2155B-ms98-a-0035,235.741500,236.061500,for,I,sv,u-44-1
sw2155B-ms98-a-0035,236.061500,236.361500,along,I,sv,u-44-1
sw2155B-ms98-a-0035,236.361500,236.635375,with,I,sv,u-44-1
sw2155B-ms98-a-0035,236.876375,237.528625,the,I,sv,u-44-1
sw2155B-ms98-a-0035,237.528625,237.601500,uh,I,sv,u-44-1
sw2155B-ms98-a-0035,237.601500,237.801500,health,I,sv,u-44-1
sw2155B-ms98-a-0035,237.801500,238.011500,care,I,sv,u-44-1
sw2155B-ms98-a-0035,238.011500,238.491500,aspects,I,sv,u-44-1
sw2155B-ms98-a-0035,238.491500,238.591500,to,B,+,u-46-1
sw2155B-ms98-a-0035,238.591500,238.741500,make,I,+,u-46-1
sw2155B-ms98-a-0035,238.741500,238.891500,sure,I,+,u-46-1
sw2155B-ms98-a-0035,238.891500,239.021500,they,I,+,u-46-1
sw2155B-ms98-a-0035,239.021500,239.318125,had,I,+,u-46-1
sw2155B-ms98-a-0035,239.510250,239.591500,you,I,+,u-46-1
sw2155B-ms98-a-0035,239.591500,239.651500,know,I,+,u-46-1
sw2155B-ms98-a-0035,239.651500,239.741500,that,I,+,u-46-1
sw2155B-ms98-a-0035,239.741500,239.801500,it,I,+,u-46-1
sw2155B-ms98-a-0035,239.801500,239.911500,was,I,+,u-46-1
sw2155B-ms98-a-0035,239.911500,240.481500,clean,I,+,u-46-1
sw2155B-ms98-a-0035,240.481500,240.779000,and,I,+,u-46-1
sw2155B-ms98-a-0035,241.091625,241.271500,that,I,+,u-46-1
sw2155B-ms98-a-0035,241.271500,241.361500,they,I,+,u-46-1
sw2155B-ms98-a-0035,241.361500,241.715875,had,I,+,u-46-1
sw2155B-ms98-a-0035,241.715875,242.031500,good,I,+,u-46-1
sw2155B-ms98-a-0035,242.031500,242.441500,doctors,I,+,u-46-1
sw2155B-ms98-a-0035,242.441500,242.611500,and,I,+,u-46-1
sw2155B-ms98-a-0035,242.611500,243.193250,nurses,I,+,u-46-1
sw2155B-ms98-a-0037,255.214375,255.616875,uh-huh,B,b,u-48-1
sw2155B-ms98-a-0039,267.273750,267.806125,uh-huh,B,b,u-50-1
sw2155B-ms98-a-0041,274.303375,275.161875,yeah,B,b,u-52-1
sw2155B-ms98-a-0042,276.118625,276.252250,are,B,^2,u-54-1
sw2155B-ms98-a-0042,276.252250,277.162250,overmedicated,I,^2,u-54-1
sw2155B-ms98-a-0042,277.162250,277.689750,too,I,^2,u-54-1
sw2155B-ms98-a-0044,288.082250,288.825375,uh-huh,B,b,u-56-1
sw2155B-ms98-a-0044,289.684000,289.909000,yeah,B,b,u-56-2
sw2155B-ms98-a-0044,289.909000,290.149000,that's,B,sv,u-56-3
sw2155B-ms98-a-0044,290.149000,290.279000,one,I,sv,u-56-3
sw2155B-ms98-a-0044,290.279000,290.349000,of,I,sv,u-56-3
sw2155B-ms98-a-0044,290.349000,290.419000,the,I,sv,u-56-3
sw2155B-ms98-a-0044,290.419000,290.769000,things,I,sv,u-56-3
sw2155B-ms98-a-0044,290.769000,290.999000,that,I,sv,u-56-3
sw2155B-ms98-a-0044,290.999000,291.169000,that,I,sv,u-56-3
sw2155B-ms98-a-0044,291.169000,291.269000,we,I,sv,u-56-3
sw2155B-ms98-a-0044,291.269000,291.469000,don't,I,sv,u-56-3
sw2155B-ms98-a-0044,291.469000,291.689000,think,I,sv,u-56-3
sw2155B-ms98-a-0044,291.689000,291.979000,about,I,sv,u-56-3
sw2155B-ms98-a-0044,291.979000,292.119000,as,I,sv,u-56-3
sw2155B-ms98-a-0044,292.119000,292.229000,we,I,sv,u-56-3
sw2155B-ms98-a-0044,292.229000,292.469000,get,I,sv,u-56-3
sw2155B-ms98-a-0044,292.469000,292.885000,older,I,sv,u-56-3
sw2155B-ms98-a-0044,293.314375,293.529000,and,I,sv,u-56-3
sw2155B-ms98-a-0044,293.529000,293.669000,the,I,sv,u-56-3
sw2155B-ms98-a-0044,293.669000,293.839000,the,I,sv,u-56-3
sw2155B-ms98-a-0044,293.839000,294.179000,money,I,sv,u-56-3
sw2155B-ms98-a-0044,294.179000,294.319000,that,I,sv,u-56-3
sw2155B-ms98-a-0044,294.319000,294.429000,it,I,sv,u-56-3
sw2155B-ms98-a-0044,294.429000,294.609000,now,I,sv,u-56-3
sw2155B-ms98-a-0044,294.609000,295.422875,requires,I,sv,u-56-3
sw2155B-ms98-a-0045,295.753750,296.093750,to,I,sv,u-56-3
sw2155B-ms98-a-0045,296.093750,296.193750,uh,I,sv,u-56-3
sw2155B-ms98-a-0045,296.193750,296.333750,be,I,sv,u-56-3
sw2155B-ms98-a-0045,296.333750,296.453750,in,I,sv,u-56-3
sw2155B-ms98-a-0045,296.453750,296.553750,one,I,sv,u-56-3
sw2155B-ms98-a-0045,296.553750,296.623750,of,I,sv,u-56-3
sw2155B-ms98-a-0045,296.623750,296.733750,these,I,sv,u-56-3
sw2155B-ms98-a-0045,296.733750,297.203750,places,I,sv,u-56-3
sw2155B-ms98-a-0045,297.203750,297.433750,because,B,sv,u-56-4
sw2155B-ms98-a-0045,297.433750,297.563750,some,I,sv,u-56-4
sw2155B-ms98-a-0045,297.563750,297.623750,of,I,sv,u-56-4
sw2155B-ms98-a-0045,297.623750,297.733750,these,I,sv,u-56-4
sw2155B-ms98-a-0045,297.733750,298.277125,people,I,sv,u-56-4
sw2155B-ms98-a-0045,298.277125,298.390125,that,I,sv,u-56-4
sw2155B-ms98-a-0045,298.390125,298.463750,are,I,sv,u-56-4
sw2155B-ms98-a-0045,298.463750,298.743750,just,I,sv,u-56-4
sw2155B-ms98-a-0045,298.743750,298.943750,on,I,sv,u-56-4
sw2155B-ms98-a-0045,298.943750,299.183750,social,I,sv,u-56-4
sw2155B-ms98-a-0045,299.183750,299.728750,security,I,sv,u-56-4
sw2155B-ms98-a-0045,300.007500,300.173750,and,B,sv,u-56-5
sw2155B-ms98-a-0045,300.173750,300.293750,if,I,sv,u-56-5
sw2155B-ms98-a-0045,300.293750,300.363750,they,I,sv,u-56-5
sw2155B-ms98-a-0045,300.363750,300.573750,don't,I,sv,u-56-5
sw2155B-ms98-a-0045,300.573750,300.733750,have,I,sv,u-56-5
sw2155B-ms98-a-0045,300.733750,301.023750,any,I,sv,u-56-5
sw2155B-ms98-a-0045,301.023750,301.293750,living,I,sv,u-56-5
sw2155B-ms98-a-0045,301.293750,301.753750,relatives,I,sv,u-56-5
sw2155B-ms98-a-0045,301.753750,302.103750,perhaps,B,sv,u-56-6
sw2155B-ms98-a-0045,302.103750,302.183750,they,I,sv,u-56-6
sw2155B-ms98-a-0045,302.183750,302.383750,never,I,sv,u-56-6
sw2155B-ms98-a-0045,302.383750,302.613750,had,I,sv,u-56-6
sw2155B-ms98-a-0045,302.613750,302.963750,children,I,sv,u-56-6
sw2155B-ms98-a-0045,302.963750,303.073750,or,B,sv,u-56-7
sw2155B-ms98-a-0045,303.073750,303.183750,if,I,sv,u-56-7
sw2155B-ms98-a-0045,303.183750,303.293750,their,I,sv,u-56-7
sw2155B-ms98-a-0045,303.293750,303.943750,children,I,sv,u-56-7
sw2155B-ms98-a-0045,303.943750,304.083750,you,I,sv,u-56-7
sw2155B-ms98-a-0045,304.083750,304.233750,know,I,sv,u-56-7
sw2155B-ms98-a-0045,304.233750,304.563750,passed,I,sv,u-56-7
sw2155B-ms98-a-0045,304.563750,304.713750,away,I,sv,u-56-7
sw2155B-ms98-a-0045,304.713750,305.043750,before,I,sv,u-56-7
sw2155B-ms98-a-0045,305.043750,305.223750,they,I,sv,u-56-7
sw2155B-ms98-a-0045,305.223750,305.604125,did,I,sv,u-56-7
sw2155B-ms98-a-0045,306.131500,306.473750,they,B,+,u-58-1
sw2155B-ms98-a-0045,306.473750,306.643750,can,I,+,u-58-1
sw2155B-ms98-a-0045,306.643750,306.763750,be,I,+,u-58-1
sw2155B-ms98-a-0045,306.763750,306.853750,in,I,+,u-58-1
sw2155B-ms98-a-0045,306.853750,307.043750,some,I,+,u-58-1
sw2155B-ms98-a-0045,307.043750,307.433750,places,I,+,u-58-1
sw2155B-ms98-a-0045,307.433750,307.583750,that,I,+,u-58-1
sw2155B-ms98-a-0045,307.583750,307.953375,are,I,+,u-58-1
sw2155B-ms98-a-0046,308.767750,309.027750,you,I,+,u-58-1
sw2155B-ms98-a-0046,309.027750,309.286250,know,I,+,u-58-1
sw2155B-ms98-a-0046,309.286250,309.651625,that,I,+,u-58-1
sw2155B-ms98-a-0046,309.651625,310.137750,that,I,+,u-58-1
sw2155B-ms98-a-0046,310.137750,310.227750,are,I,+,u-58-1
sw2155B-ms98-a-0046,310.227750,310.427750,not,I,+,u-58-1
sw2155B-ms98-a-0046,310.427750,310.857125,good,I,+,u-58-1
sw2155B-ms98-a-0046,311.467375,311.657750,where,O,,
sw2155B-ms98-a-0046,311.657750,311.847750,they,B,sv,u-60-1
sw2155B-ms98-a-0046,311.847750,311.967750,they,I,sv,u-60-1
sw2155B-ms98-a-0046,311.967750,312.137750,have,I,sv,u-60-1
sw2155B-ms98-a-0046,312.137750,312.337750,very,I,sv,u-60-1
sw2155B-ms98-a-0046,312.337750,312.930750,minimum,I,sv,u-60-1
sw2155B-ms98-a-0046,312.930750,313.367750,minimal,I,sv,u-60-1
sw2155B-ms98-a-0046,313.367750,313.857750,care,I,sv,u-60-1
sw2155B-ms98-a-0046,313.857750,314.027750,and,B,sv,u-60-2
sw2155B-ms98-a-0046,314.027750,314.187750,the,I,sv,u-60-2
sw2155B-ms98-a-0046,314.187750,314.337750,the,I,sv,u-60-2
sw2155B-ms98-a-0046,314.337750,314.657750,care,I,sv,u-60-2
sw2155B-ms98-a-0046,314.657750,314.797750,that,I,sv,u-60-2
sw2155B-ms98-a-0046,314.797750,314.917750,they,I,sv,u-60-2
sw2155B-ms98-a-0046,314.917750,315.027750,are,I,sv,u-60-2
sw2155B-ms98-a-0046,315.027750,315.317750,getting,I,sv,u-60-2
sw2155B-ms98-a-0046,315.317750,315.377750,the,I,sv,u-60-2
sw2155B-ms98-a-0046,315.377750,315.667750,people,I,sv,u-60-2
sw2155B-ms98-a-0046,315.667750,315.757750,who,I,sv,u-60-2
sw2155B-ms98-a-0046,315.757750,315.837750,are,I,sv,u-60-2
sw2155B-ms98-a-0046,315.837750,316.187750,giving,I,sv,u-60-2
sw2155B-ms98-a-0046,316.187750,316.389625,it,I,sv,u-60-2
sw2155B-ms98-a-0047,317.096750,317.307250,are,I,sv,u-60-2
sw2155B-ms98-a-0047,317.307250,317.467250,pro[bably]-,I,sv,u-60-2
sw2155B-ms98-a-0047,317.467250,317.637250,are,I,sv,u-60-2
sw2155B-ms98-a-0047,317.637250,317.957250,paid,I,sv,u-60-2
sw2155B-ms98-a-0047,317.957250,318.057250,at,I,sv,u-60-2
sw2155B-ms98-a-0047,318.057250,318.107250,a,I,sv,u-60-2
sw2155B-ms98-a-0047,318.107250,318.517250,minimum,I,sv,u-60-2
sw2155B-ms98-a-0047,318.517250,318.787250,wage,I,sv,u-60-2
sw2155B-ms98-a-0047,318.787250,318.877250,and,B,sv,u-60-3
sw2155B-ms98-a-0047,318.877250,318.997250,they,I,sv,u-60-3
sw2155B-ms98-a-0047,318.997250,319.267250,just,I,sv,u-60-3
