sw4123A-ms98-a-0001,0.060000,0.380000,any,O,,
sw4123A-ms98-a-0030,205.340125,206.009000,joke,I,sv,u-45-1
sw4123A-ms98-a-0030,206.009000,206.121875,uh,O,,
sw4123A-ms98-a-0032,215.329000,215.429000,oh,B,aa,u-47-1
sw4123A-ms98-a-0032,215.429000,215.609000,yeah,I,aa,u-47-1
sw4123A-ms98-a-0032,215.609000,215.709000,the,B,sd,u-47-2
sw4123A-ms98-a-0032,215.709000,216.388500,NPR,I,sd,u-47-2
sw4123A-ms98-a-0032,216.388500,216.709000,doing,I,sd,u-47-2
sw4123A-ms98-a-0032,216.709000,217.039000,that,I,sd,u-47-2
sw4123A-ms98-a-0032,217.039000,217.399000,yeah,B,%,u-47-3
sw4123A-ms98-a-0032,217.399000,217.569000,i,B,sd,u-47-4
sw4123A-ms98-a-0032,217.569000,217.879000,know,I,sd,u-47-4
sw4123A-ms98-a-0032,217.879000,218.049000,the,O,,
sw4123A-ms98-a-0032,218.049000,218.159000,i,B,sd,u-47-5
sw4123A-ms98-a-0032,218.159000,218.549000,had,I,sd,u-47-5
sw4123A-ms98-a-0032,218.549000,218.892500,uh,I,sd,u-47-5
sw4123A-ms98-a-0033,219.905125,220.235125,some,I,sd,u-47-5
sw4123A-ms98-a-0033,220.235125,220.665125,visitor,I,sd,u-47-5
sw4123A-ms98-a-0033,220.665125,220.905125,and,B,sd,u-47-6
sw4123A-ms98-a-0033,220.905125,221.035125,he,I,sd,u-47-6
sw4123A-ms98-a-0033,221.035125,221.165125,was,I,sd,u-47-6
sw4123A-ms98-a-0033,221.165125,221.435125,just,I,sd,u-47-6
sw4123A-ms98-a-0033,221.435125,221.755125,in,I,sd,u-47-6
sw4123A-ms98-a-0033,221.986750,222.642125,just,I,sd,u-47-6
sw4123A-ms98-a-0033,222.642125,222.765125,i,I,sd,u-47-6
sw4123A-ms98-a-0033,222.765125,222.915125,don't,I,sd,u-47-6
sw4123A-ms98-a-0033,222.915125,223.253375,know,I,sd,u-47-6
sw4123A-ms98-a-0033,224.074875,224.730625,fixated,I,sd,u-47-6
sw4123A-ms98-a-0033,224.730625,224.935125,on,I,sd,u-47-6
sw4123A-ms98-a-0033,224.935125,225.155125,that,I,sd,u-47-6
sw4123A-ms98-a-0033,225.155125,225.255125,you,I,sd,u-47-6
sw4123A-ms98-a-0033,225.255125,225.375125,know,I,sd,u-47-6
sw4123A-ms98-a-0033,225.375125,225.585125,just,I,sd,u-47-6
sw4123A-ms98-a-0033,225.585125,225.895125,listened,I,sd,u-47-6
sw4123A-ms98-a-0033,225.895125,226.051875,to,I,sd,u-47-6
sw4123A-ms98-a-0033,226.051875,226.255125,it,I,sd,u-47-6
sw4123A-ms98-a-0033,226.255125,227.045125,constantly,B,+,u-49-1
sw4123A-ms98-a-0034,227.944000,228.515250,um,B,sv,u-49-2
sw4123A-ms98-a-0034,228.760000,228.974000,and,I,sv,u-49-2
sw4123A-ms98-a-0034,228.974000,229.054000,i,I,sv,u-49-2
sw4123A-ms98-a-0034,229.054000,229.234000,guess,I,sv,u-49-2
sw4123A-ms98-a-0034,229.234000,229.544000,that's,I,sv,u-49-2
sw4123A-ms98-a-0034,229.544000,229.834000,good,I,sv,u-49-2
sw4123A-ms98-a-0034,229.834000,230.004000,when,I,sv,u-49-2
sw4123A-ms98-a-0034,230.004000,230.204000,it's,I,sv,u-49-2
sw4123A-ms98-a-0034,230.204000,230.994000,live,I,sv,u-49-2
sw4123A-ms98-a-0034,230.994000,231.144000,if,I,sv,u-49-2
sw4123A-ms98-a-0034,231.144000,231.424000,you,I,sv,u-49-2
sw4123A-ms98-a-0034,231.424000,231.554000,if,I,sv,u-49-2
sw4123A-ms98-a-0034,231.554000,231.724000,you'll,I,sv,u-49-2
sw4123A-ms98-a-0034,231.724000,231.954000,really,I,sv,u-49-2
sw4123A-ms98-a-0034,231.954000,232.264000,want,I,sv,u-49-2
sw4123A-ms98-a-0034,232.264000,232.404000,that,I,sv,u-49-2
sw4123A-ms98-a-0034,232.404000,232.534000,but,B,sv,u-49-3
sw4123A-ms98-a-0034,232.534000,232.744000,that's,I,sv,u-49-3
sw4123A-ms98-a-0034,232.744000,232.882625,not,I,sv,u-49-3
sw4123A-ms98-a-0034,232.882625,233.176375,really,I,sv,u-49-3
sw4123A-ms98-a-0034,233.176375,233.774000,providing,I,sv,u-49-3
sw4123A-ms98-a-0034,233.774000,233.894000,you,I,sv,u-49-3
sw4123A-ms98-a-0034,233.894000,234.650250,news,I,sv,u-49-3
sw4123A-ms98-a-0034,234.966625,235.274000,it's,B,sv,u-51-1
sw4123A-ms98-a-0034,235.274000,235.474000,it's,I,sv,u-51-1
sw4123A-ms98-a-0034,235.474000,235.724000,more,I,sv,u-51-1
sw4123A-ms98-a-0034,235.724000,235.984000,like,I,sv,u-51-1
sw4123A-ms98-a-0034,235.984000,236.074000,a,I,sv,u-51-1
sw4123A-ms98-a-0034,236.074000,236.524000,media,I,sv,u-51-1
sw4123A-ms98-a-0034,236.524000,237.004000,event,I,sv,u-51-1
sw4123A-ms98-a-0034,237.004000,237.294000,rather,I,sv,u-51-1
sw4123A-ms98-a-0034,237.294000,237.642500,than,I,sv,u-51-1
sw4123A-ms98-a-0034,238.049250,238.928875,reporting,B,+,u-53-1
sw4123A-ms98-a-0036,247.384750,247.544750,oh,B,bh,u-55-1
sw4123A-ms98-a-0036,247.544750,248.007625,really,I,bh,u-55-1
sw4123A-ms98-a-0036,248.169500,248.564750,that's,B,sd,u-55-2
sw4123A-ms98-a-0036,248.564750,248.794750,kind,I,sd,u-55-2
sw4123A-ms98-a-0036,248.794750,248.934750,of,I,sd,u-55-2
sw4123A-ms98-a-0036,248.934750,249.314750,boring,I,sd,u-55-2
sw4123A-ms98-a-0036,249.314750,249.374750,to,I,sd,u-55-2
sw4123A-ms98-a-0036,249.374750,249.655125,me,I,sd,u-55-2
sw4123A-ms98-a-0036,249.655125,249.790750,i,I,sd,u-55-2
sw4123A-ms98-a-0036,249.790750,250.114750,think,I,sd,u-55-2
sw4123A-ms98-a-0036,250.114750,250.754750,[laughter],O,,
sw4123A-ms98-a-0038,266.033875,266.313875,yeah,B,b,u-57-1
sw4123A-ms98-a-0040,274.986875,275.276875,yeah,B,aa,u-59-1
sw4123A-ms98-a-0040,275.276875,275.356875,i,B,sv,u-59-2
sw4123A-ms98-a-0040,275.356875,275.566875,guess,I,sv,u-59-2
sw4123A-ms98-a-0040,275.566875,275.896875,that's,I,sv,u-59-2
sw4123A-ms98-a-0040,275.896875,276.335125,true,I,sv,u-59-2
sw4123A-ms98-a-0040,276.858750,277.396875,but,B,sd,u-59-3
sw4123A-ms98-a-0040,277.396875,277.426875,uh,I,sd,u-59-3
sw4123A-ms98-a-0040,277.426875,277.706875,one,I,sd,u-59-3
sw4123A-ms98-a-0040,277.706875,277.776875,of,I,sd,u-59-3
sw4123A-ms98-a-0040,277.776875,277.846875,the,I,sd,u-59-3
sw4123A-ms98-a-0040,277.846875,278.176875,ways,I,sd,u-59-3
sw4123A-ms98-a-0040,278.176875,278.336875,that,I,sd,u-59-3
sw4123A-ms98-a-0040,278.336875,278.426875,i,I,sd,u-59-3
sw4123A-ms98-a-0040,278.426875,278.753625,get,I,sd,u-59-3
sw4123A-ms98-a-0040,278.753625,279.566875,information,I,sd,u-59-3
sw4123A-ms98-a-0040,279.566875,279.936875,is,I,sd,u-59-3
sw4123A-ms98-a-0040,279.936875,280.368875,uh,I,sd,u-59-3
sw4123A-ms98-a-0040,280.368875,280.906875,everyday,I,sd,u-59-3
sw4123A-ms98-a-0040,280.906875,281.056875,when,I,sd,u-59-3
sw4123A-ms98-a-0040,281.056875,281.196875,i,I,sd,u-59-3
sw4123A-ms98-a-0040,281.196875,281.526875,log,I,sd,u-59-3
sw4123A-ms98-a-0040,281.526875,281.646875,in,I,sd,u-59-3
sw4123A-ms98-a-0040,281.646875,281.836875,on,I,sd,u-59-3
sw4123A-ms98-a-0040,281.836875,281.896875,the,I,sd,u-59-3
sw4123A-ms98-a-0040,281.896875,282.642625,computer,I,sd,u-59-3
sw4123A-ms98-a-0040,283.199750,283.484000,i,I,sd,u-59-3
sw4123A-ms98-a-0040,283.484000,284.432625,subscribe,I,sd,u-59-3
sw4123A-ms98-a-0040,284.432625,284.786875,to,I,sd,u-59-3
sw4123A-ms98-a-0040,284.786875,285.194500,this,I,sd,u-59-3
sw4123A-ms98-a-0040,285.443000,285.636875,this,I,sd,u-59-3
sw4123A-ms98-a-0040,285.636875,285.906875,thing,I,sd,u-59-3
sw4123A-ms98-a-0040,285.906875,286.096875,it's,B,sd,u-59-4
sw4123A-ms98-a-0040,286.096875,286.506875,free,I,sd,u-59-4
sw4123A-ms98-a-0040,286.506875,286.986875,inside,I,sd,u-59-4
sw4123A-ms98-a-0040,286.986875,287.046875,the,I,sd,u-59-4
sw4123A-ms98-a-0040,287.046875,287.536875,company,I,sd,u-59-4
sw4123A-ms98-a-0040,287.536875,287.757625,and,O,,
sw4123A-ms98-a-0041,288.106125,288.231375,it's,B,sd,u-59-5
sw4123A-ms98-a-0041,288.231375,288.521125,called,I,sd,u-59-5
sw4123A-ms98-a-0041,288.521125,289.106000,Intellect,I,sd,u-59-5
sw4123A-ms98-a-0041,289.106000,289.392250,and,B,sd,u-59-6
sw4123A-ms98-a-0041,289.392250,289.526125,and,I,sd,u-59-6
sw4123A-ms98-a-0041,289.526125,289.616125,they,I,sd,u-59-6
sw4123A-ms98-a-0041,289.616125,290.426125,basically,I,sd,u-59-6
sw4123A-ms98-a-0041,290.426125,290.847125,uh,I,sd,u-59-6
sw4123A-ms98-a-0041,291.318000,291.686125,type,I,sd,u-59-6
sw4123A-ms98-a-0041,291.686125,291.986125,out,I,sd,u-59-6
sw4123A-ms98-a-0041,291.986125,292.776125,abstracts,I,sd,u-59-6
sw4123A-ms98-a-0041,292.776125,292.956125,which,I,sd,u-59-6
sw4123A-ms98-a-0041,292.956125,293.096125,are,I,sd,u-59-6
sw4123A-ms98-a-0041,293.096125,293.146125,r[eally]-,I,sd,u-59-6
sw4123A-ms98-a-0041,293.146125,293.716125,really,I,sd,u-59-6
sw4123A-ms98-a-0041,293.716125,294.466125,literally,I,sd,u-59-6
sw4123A-ms98-a-0042,294.996875,295.272750,i've,B,sd,u-59-7
sw4123A-ms98-a-0042,295.272750,295.512125,i've,I,sd,u-59-7
sw4123A-ms98-a-0042,295.512125,295.886875,actually,I,sd,u-59-7
sw4123A-ms98-a-0042,295.886875,296.066875,read,I,sd,u-59-7
sw4123A-ms98-a-0042,296.066875,296.196875,the,I,sd,u-59-7
sw4123A-ms98-a-0042,296.196875,296.466875,actual,I,sd,u-59-7
sw4123A-ms98-a-0042,296.466875,296.956875,articles,I,sd,u-59-7
sw4123A-ms98-a-0042,296.956875,297.106875,they're,B,sd,u-59-8
sw4123A-ms98-a-0042,297.106875,297.386875,pretty,I,sd,u-59-8
sw4123A-ms98-a-0042,297.386875,297.500375,g[ood]-,O,,
