sw3189A-ms98-a-0002,5.927375,6.368750,yes,B,ny,u-2-1
sw3189A-ms98-a-0033,205.127875,205.320375,it,I,sd,u-76-2
sw3189A-ms98-a-0034,205.737000,206.094125,this,I,sd,u-76-2
sw3189A-ms98-a-0034,206.094125,206.264125,year,I,sd,u-76-2
sw3189A-ms98-a-0034,206.264125,206.374125,and,I,sd,u-76-2
sw3189A-ms98-a-0034,206.374125,206.624125,felt,I,sd,u-76-2
sw3189A-ms98-a-0034,206.624125,206.963375,bad,I,sd,u-76-2
sw3189A-ms98-a-0034,207.050000,207.285500,but,B,sv,u-76-3
sw3189A-ms98-a-0034,207.575500,207.654125,you,I,sv,u-76-3
sw3189A-ms98-a-0034,207.654125,207.924125,can't,I,sv,u-76-3
sw3189A-ms98-a-0034,207.924125,208.044125,go,I,sv,u-76-3
sw3189A-ms98-a-0034,208.044125,208.334125,every,I,sv,u-76-3
sw3189A-ms98-a-0034,208.334125,208.594125,year,I,sv,u-76-3
sw3189A-ms98-a-0034,208.594125,208.734125,you,B,sv,u-76-4
sw3189A-ms98-a-0034,208.734125,209.224125,just,I,sv,u-76-4
sw3189A-ms98-a-0034,209.224125,209.664125,cannot,B,+,u-78-1
sw3189A-ms98-a-0034,209.664125,209.864125,do,I,+,u-78-1
sw3189A-ms98-a-0034,209.864125,210.246875,that,I,+,u-78-1
sw3189A-ms98-a-0034,210.796750,211.553125,um,B,b,u-80-1
sw3189A-ms98-a-0036,214.557250,214.964625,um,B,sd,u-82-1
sw3189A-ms98-a-0036,215.050500,215.737250,basically,I,sd,u-82-1
sw3189A-ms98-a-0036,215.737250,216.164875,they,I,sd,u-82-1
sw3189A-ms98-a-0036,216.390875,216.647250,just,I,sd,u-82-1
sw3189A-ms98-a-0036,216.647250,216.897250,stay,I,sd,u-82-1
sw3189A-ms98-a-0036,216.897250,217.097250,with,I,sd,u-82-1
sw3189A-ms98-a-0036,217.097250,217.317250,each,I,sd,u-82-1
sw3189A-ms98-a-0036,217.317250,217.547250,other,I,sd,u-82-1
sw3189A-ms98-a-0036,217.547250,217.987250,brothers,I,sd,u-82-1
sw3189A-ms98-a-0036,217.987250,218.077250,or,I,sd,u-82-1
sw3189A-ms98-a-0036,218.077250,218.699875,sisters,I,sd,u-82-1
sw3189A-ms98-a-0036,219.035000,219.217250,there,B,sd,u-82-2
sw3189A-ms98-a-0036,219.217250,219.307250,are,I,sd,u-82-2
sw3189A-ms98-a-0036,219.307250,219.677250,enough,I,sd,u-82-2
sw3189A-ms98-a-0036,219.677250,219.797250,in,I,sd,u-82-2
sw3189A-ms98-a-0036,219.797250,219.944250,the,I,sd,u-82-2
sw3189A-ms98-a-0036,219.944250,220.500250,area,I,sd,u-82-2
sw3189A-ms98-a-0036,220.611500,220.839625,to,I,sd,u-82-2
sw3189A-ms98-a-0037,221.178125,221.282375,to,I,sd,u-82-2
sw3189A-ms98-a-0037,221.282375,221.542375,just,I,sd,u-82-2
sw3189A-ms98-a-0037,221.542375,221.792375,kind,I,sd,u-82-2
sw3189A-ms98-a-0037,221.792375,222.019125,of,I,sd,u-82-2
sw3189A-ms98-a-0037,222.105750,222.572375,span,I,sd,u-82-2
sw3189A-ms98-a-0037,222.572375,223.062375,yourself,I,sd,u-82-2
sw3189A-ms98-a-0037,223.062375,223.503250,out,I,sd,u-82-2
sw3189A-ms98-a-0037,224.030500,224.590375,um,O,,
sw3189A-ms98-a-0037,224.699625,225.458750,whoever's,B,sd,u-84-1
sw3189A-ms98-a-0037,225.760125,226.032375,mom,I,sd,u-84-1
sw3189A-ms98-a-0037,226.032375,226.162375,and,I,sd,u-84-1
sw3189A-ms98-a-0037,226.162375,226.462375,dad,I,sd,u-84-1
sw3189A-ms98-a-0037,226.462375,226.622375,it,I,sd,u-84-1
sw3189A-ms98-a-0037,226.622375,226.962375,is,I,sd,u-84-1
sw3189A-ms98-a-0037,226.962375,227.042375,you,I,sd,u-84-1
sw3189A-ms98-a-0037,227.042375,227.352375,usually,I,sd,u-84-1
sw3189A-ms98-a-0037,227.352375,227.522375,go,I,sd,u-84-1
sw3189A-ms98-a-0037,227.522375,227.652375,and,I,sd,u-84-1
sw3189A-ms98-a-0037,227.652375,227.862375,stay,I,sd,u-84-1
sw3189A-ms98-a-0037,227.862375,228.002375,with,I,sd,u-84-1
sw3189A-ms98-a-0037,228.002375,228.242375,them,I,sd,u-84-1
sw3189A-ms98-a-0037,228.242375,228.432375,like,B,sd,u-84-2
sw3189A-ms98-a-0037,228.432375,228.492375,i,I,sd,u-84-2
sw3189A-ms98-a-0037,228.492375,228.642375,go,I,sd,u-84-2
sw3189A-ms98-a-0037,228.642375,228.832375,stay,I,sd,u-84-2
sw3189A-ms98-a-0037,228.832375,228.962375,with,I,sd,u-84-2
sw3189A-ms98-a-0037,228.962375,229.152375,my,I,sd,u-84-2
sw3189A-ms98-a-0037,229.152375,229.542375,mother,I,sd,u-84-2
sw3189A-ms98-a-0037,229.542375,229.720375,and,B,sd,u-84-3
sw3189A-ms98-a-0038,230.106875,230.233000,my,I,sd,u-84-3
sw3189A-ms98-a-0038,230.233000,230.725375,cousins,I,sd,u-84-3
sw3189A-ms98-a-0038,230.725375,230.825375,they,I,sd,u-84-3
sw3189A-ms98-a-0038,230.825375,231.055375,just,I,sd,u-84-3
sw3189A-ms98-a-0038,231.055375,231.155375,go,I,sd,u-84-3
sw3189A-ms98-a-0038,231.155375,231.355375,stay,I,sd,u-84-3
sw3189A-ms98-a-0038,231.355375,231.495375,with,I,sd,u-84-3
sw3189A-ms98-a-0038,231.495375,231.655375,their,I,sd,u-84-3
sw3189A-ms98-a-0038,231.655375,231.905375,mom,I,sd,u-84-3
sw3189A-ms98-a-0038,231.905375,232.025375,and,I,sd,u-84-3
sw3189A-ms98-a-0038,232.025375,232.325375,dad,I,sd,u-84-3
sw3189A-ms98-a-0038,232.325375,232.415375,you,I,sd,u-84-3
sw3189A-ms98-a-0038,232.415375,232.645375,know,I,sd,u-84-3
sw3189A-ms98-a-0038,232.645375,232.975375,kind,B,+,u-86-1
sw3189A-ms98-a-0038,232.975375,233.105375,of,I,+,u-86-1
sw3189A-ms98-a-0038,233.105375,233.412375,thing,I,+,u-86-1
sw3189A-ms98-a-0038,233.917125,234.065375,and,B,sd,u-86-2
sw3189A-ms98-a-0038,234.065375,234.235375,so,I,sd,u-86-2
sw3189A-ms98-a-0038,234.235375,234.465375,it's,I,sd,u-86-2
sw3189A-ms98-a-0038,234.465375,234.605375,not,I,sd,u-86-2
sw3189A-ms98-a-0038,234.605375,234.984375,hard,I,sd,u-86-2
sw3189A-ms98-a-0039,235.438000,235.812750,in,I,sd,u-86-2
sw3189A-ms98-a-0039,235.812750,235.978875,in,I,sd,u-86-2
sw3189A-ms98-a-0039,235.978875,236.318875,that,I,sd,u-86-2
sw3189A-ms98-a-0039,236.318875,236.788875,respect,I,sd,u-86-2
sw3189A-ms98-a-0039,236.788875,237.218875,because,I,sd,u-86-2
sw3189A-ms98-a-0039,237.218875,237.408875,they,I,sd,u-86-2
sw3189A-ms98-a-0039,237.408875,237.708250,all,I,sd,u-86-2
sw3189A-ms98-a-0039,237.708250,237.888875,are,I,sd,u-86-2
sw3189A-ms98-a-0039,237.888875,238.168875,pretty,I,sd,u-86-2
sw3189A-ms98-a-0039,238.168875,238.978875,centralized,I,sd,u-86-2
sw3189A-ms98-a-0039,238.978875,239.208875,in,I,sd,u-86-2
sw3189A-ms98-a-0039,239.208875,239.488125,one,I,sd,u-86-2
sw3189A-ms98-a-0039,239.601125,240.018250,Utah,I,sd,u-86-2
sw3189A-ms98-a-0039,240.018250,240.643250,area,I,sd,u-86-2
sw3189A-ms98-a-0039,241.298625,241.658875,so,B,sd,u-88-1
sw3189A-ms98-a-0039,241.658875,241.988875,that's,I,sd,u-88-1
sw3189A-ms98-a-0039,241.988875,242.220750,not,I,sd,u-88-1
sw3189A-ms98-a-0039,242.220750,242.635000,hard,I,sd,u-88-1
sw3189A-ms98-a-0039,242.912750,243.190250,but,B,sd,u-88-2
sw3189A-ms98-a-0040,244.103875,244.290000,the,B,+,u-90-1
sw3189A-ms98-a-0040,244.290000,244.520000,real,I,+,u-90-1
sw3189A-ms98-a-0040,244.520000,245.330000,planning,I,+,u-90-1
sw3189A-ms98-a-0040,245.330000,245.660000,that's,I,+,u-90-1
sw3189A-ms98-a-0040,245.660000,245.800000,the,I,+,u-90-1
sw3189A-ms98-a-0040,245.800000,246.058000,real,I,+,u-90-1
sw3189A-ms98-a-0040,246.058000,246.613375,key,I,+,u-90-1
sw3189A-ms98-a-0040,246.613375,246.960000,and,B,sd,u-92-1
sw3189A-ms98-a-0040,246.960000,247.090000,they,I,sd,u-92-1
sw3189A-ms98-a-0040,247.090000,247.500000,send,I,sd,u-92-1
sw3189A-ms98-a-0040,247.500000,247.920000,out,I,sd,u-92-1
sw3189A-ms98-a-0040,247.920000,248.090000,my,B,sd,u-92-2
sw3189A-ms98-a-0040,248.090000,248.558500,mom's,I,sd,u-92-2
sw3189A-ms98-a-0040,248.558500,248.880000,family,I,sd,u-92-2
sw3189A-ms98-a-0040,248.880000,249.216625,now,I,sd,u-92-2
sw3189A-ms98-a-0040,249.367250,249.650000,this,B,sd,u-92-3
sw3189A-ms98-a-0040,249.650000,249.790000,is,I,sd,u-92-3
sw3189A-ms98-a-0040,249.790000,249.890000,the,I,sd,u-92-3
sw3189A-ms98-a-0040,249.890000,250.260000,first,I,sd,u-92-3
sw3189A-ms98-a-0040,250.260000,250.720000,reunion,I,sd,u-92-3
sw3189A-ms98-a-0040,250.720000,250.860000,with,I,sd,u-92-3
sw3189A-ms98-a-0040,250.860000,251.060000,my,I,sd,u-92-3
sw3189A-ms98-a-0040,251.060000,251.430000,husband's,I,sd,u-92-3
sw3189A-ms98-a-0040,251.430000,251.810000,family,I,sd,u-92-3
sw3189A-ms98-a-0040,251.810000,251.990000,i've,I,sd,u-92-3
sw3189A-ms98-a-0040,251.990000,252.220000,really,I,sd,u-92-3
sw3189A-ms98-a-0040,252.220000,252.380000,been,I,sd,u-92-3
sw3189A-ms98-a-0040,252.380000,252.840000,involved,I,sd,u-92-3
sw3189A-ms98-a-0040,252.840000,253.090250,with,I,sd,u-92-3
sw3189A-ms98-a-0041,253.822500,253.976250,but,B,sd,u-92-4
sw3189A-ms98-a-0041,253.976250,254.116250,my,I,sd,u-92-4
sw3189A-ms98-a-0041,254.116250,254.506250,mom's,I,sd,u-92-4
sw3189A-ms98-a-0041,254.506250,255.227875,family,I,sd,u-92-4
sw3189A-ms98-a-0041,255.408625,255.686250,each,I,sd,u-92-4
sw3189A-ms98-a-0041,255.686250,255.956250,brother,I,sd,u-92-4
sw3189A-ms98-a-0041,255.956250,256.106250,and,I,sd,u-92-4
sw3189A-ms98-a-0041,256.106250,256.661750,sister,I,sd,u-92-4
sw3189A-ms98-a-0041,256.872625,257.136250,takes,I,sd,u-92-4
sw3189A-ms98-a-0041,257.136250,257.206250,a,I,sd,u-92-4
sw3189A-ms98-a-0041,257.206250,257.646250,turn,I,sd,u-92-4
sw3189A-ms98-a-0041,257.646250,257.856250,one,I,sd,u-92-4
sw3189A-ms98-a-0041,257.856250,258.267875,year,I,sd,u-92-4
sw3189A-ms98-a-0041,258.437375,258.566250,and,B,sd,u-92-5
sw3189A-ms98-a-0041,258.566250,258.856250,that's,I,sd,u-92-5
sw3189A-ms98-a-0041,258.856250,259.016250,how,I,sd,u-92-5
sw3189A-ms98-a-0041,259.016250,259.216250,they,I,sd,u-92-5
sw3189A-ms98-a-0041,259.216250,259.586250,divide,I,sd,u-92-5
sw3189A-ms98-a-0041,259.586250,259.736250,it,I,sd,u-92-5
sw3189A-ms98-a-0041,259.736250,260.123875,up,I,sd,u-92-5
sw3189A-ms98-a-0041,260.903500,261.391250,and,B,o@,u-94-1
sw3189A-ms98-a-0041,261.592625,261.926250,then,I,o@,u-94-1
sw3189A-ms98-a-0043,264.876500,265.628375,uh,B,+@,u-96-1
sw3189A-ms98-a-0043,265.933500,266.154625,she,I,+@,u-96-1
sw3189A-ms98-a-0043,266.154625,266.433375,has,I,+@,u-96-1
sw3189A-ms98-a-0043,266.783625,267.024625,ten,I,+@,u-96-1
sw3189A-ms98-a-0043,267.024625,267.154625,in,I,+@,u-96-1
sw3189A-ms98-a-0043,267.154625,267.334625,that,I,+@,u-96-1
sw3189A-ms98-a-0043,267.334625,267.903750,family,I,+@,u-96-1
sw3189A-ms98-a-0043,268.679625,268.984625,and,B,sd,u-98-1
sw3189A-ms98-a-0043,268.984625,269.294625,each,I,sd,u-98-1
sw3189A-ms98-a-0043,269.294625,269.414625,one,I,sd,u-98-1
sw3189A-ms98-a-0043,269.414625,269.514625,of,I,sd,u-98-1
sw3189A-ms98-a-0043,269.514625,269.674625,them,I,sd,u-98-1
sw3189A-ms98-a-0043,269.674625,269.954625,take,I,sd,u-98-1
sw3189A-ms98-a-0043,269.954625,270.084625,their,I,sd,u-98-1
sw3189A-ms98-a-0043,270.084625,270.551375,turn,I,sd,u-98-1
sw3189A-ms98-a-0043,271.255750,271.424625,and,B,sd,u-100-1
sw3189A-ms98-a-0043,271.424625,271.584625,then,I,sd,u-100-1
sw3189A-ms98-a-0043,271.584625,271.816250,the,I,sd,u-100-1
sw3189A-ms98-a-0043,272.520625,272.774625,the,I,sd,u-100-1
sw3189A-ms98-a-0043,272.774625,273.588375,parent,I,sd,u-100-1
sw3189A-ms98-a-0043,273.953625,274.274625,whose,I,sd,u-100-1
sw3189A-ms98-a-0043,274.274625,274.534625,turn,I,sd,u-100-1
sw3189A-ms98-a-0043,274.534625,274.684625,it,I,sd,u-100-1
sw3189A-ms98-a-0043,274.684625,274.924625,is,I,sd,u-100-1
sw3189A-ms98-a-0043,274.924625,274.994625,the,I,sd,u-100-1
sw3189A-ms98-a-0043,274.994625,275.432375,child,I,sd,u-100-1
sw3189A-ms98-a-0043,275.432375,275.693125,whose,I,sd,u-100-1
sw3189A-ms98-a-0044,276.274750,276.499125,turn,I,sd,u-100-1
sw3189A-ms98-a-0044,276.499125,276.639125,it,I,sd,u-100-1
sw3189A-ms98-a-0044,276.639125,276.974250,is,I,sd,u-100-1
sw3189A-ms98-a-0044,277.237875,277.409125,her,B,+,u-102-1
sw3189A-ms98-a-0044,277.409125,278.029125,children,I,+,u-102-1
sw3189A-ms98-a-0044,278.029125,278.249125,help,I,+,u-102-1
sw3189A-ms98-a-0044,278.249125,278.349125,her,I,+,u-102-1
sw3189A-ms98-a-0044,278.349125,278.549125,like,B,sd,u-102-2
sw3189A-ms98-a-0044,278.549125,278.639125,if,I,sd,u-102-2
sw3189A-ms98-a-0044,278.639125,278.729125,it,I,sd,u-102-2
sw3189A-ms98-a-0044,278.729125,278.859125,was,I,sd,u-102-2
sw3189A-ms98-a-0044,278.859125,278.999125,my,I,sd,u-102-2
sw3189A-ms98-a-0044,278.999125,279.329125,mother's,I,sd,u-102-2
sw3189A-ms98-a-0044,279.329125,279.738750,turn,I,sd,u-102-2
sw3189A-ms98-a-0044,280.224625,280.429125,all,B,+,u-104-1
sw3189A-ms98-a-0044,280.429125,280.559125,of,I,+,u-104-1
sw3189A-ms98-a-0044,280.559125,280.759125,us,I,+,u-104-1
sw3189A-ms98-a-0044,280.759125,281.229125,children,I,+,u-104-1
sw3189A-ms98-a-0044,281.229125,281.449125,would,I,+,u-104-1
sw3189A-ms98-a-0044,281.449125,281.779125,help,I,+,u-104-1
sw3189A-ms98-a-0044,281.779125,281.939125,her,I,+,u-104-1
sw3189A-ms98-a-0044,281.939125,282.159125,put,B,+,u-106-1
sw3189A-ms98-a-0044,282.159125,282.319125,it,I,+,u-106-1
sw3189A-ms98-a-0044,282.319125,282.649125,on,I,+,u-106-1
sw3189A-ms98-a-0044,282.649125,283.079125,kind,B,+,u-108-1
sw3189A-ms98-a-0044,283.079125,283.189125,of,I,+,u-108-1
sw3189A-ms98-a-0044,283.189125,283.419750,thing,I,+,u-108-1
sw3189A-ms98-a-0044,284.602375,284.961125,yeah,B,b,u-110-1
sw3189A-ms98-a-0044,284.961125,285.429125,and,B,sd,u-110-2
sw3189A-ms98-a-0044,285.429125,285.851500,um,I,sd,u-110-2
sw3189A-ms98-a-0044,286.183000,286.380500,the,I,sd,u-110-2
sw3189A-ms98-a-0044,286.380500,286.715750,thing,I,sd,u-110-2
sw3189A-ms98-a-0044,286.715750,286.929125,is,I,sd,u-110-2
sw3189A-ms98-a-0044,286.929125,287.313625,that,I,sd,u-110-2
sw3189A-ms98-a-0044,287.313625,287.778250,um,I,sd,u-110-2
sw3189A-ms98-a-0045,289.230625,289.463750,the,I,sd,u-110-2
sw3189A-ms98-a-0045,290.040125,290.196625,the,I,sd,u-110-2
sw3189A-ms98-a-0045,290.196625,290.346625,real,I,sd,u-110-2
sw3189A-ms98-a-0045,290.346625,290.716625,part,I,sd,u-110-2
sw3189A-ms98-a-0045,290.716625,290.886625,is,I,sd,u-110-2
sw3189A-ms98-a-0045,290.886625,291.026625,there,I,sd,u-110-2
sw3189A-ms98-a-0045,291.026625,291.096625,are,I,sd,u-110-2
sw3189A-ms98-a-0045,291.096625,291.346625,two,I,sd,u-110-2
sw3189A-ms98-a-0045,291.346625,291.886625,mailings,I,sd,u-110-2
sw3189A-ms98-a-0045,291.886625,292.026625,that,I,sd,u-110-2
sw3189A-ms98-a-0045,292.026625,292.226625,go,I,sd,u-110-2
sw3189A-ms98-a-0045,292.226625,292.729875,out,I,sd,u-110-2
sw3189A-ms98-a-0045,293.325000,293.486625,and,B,sd,u-110-3
sw3189A-ms98-a-0045,293.486625,293.546625,the,I,sd,u-110-3
sw3189A-ms98-a-0045,293.546625,293.956625,first,I,sd,u-110-3
sw3189A-ms98-a-0045,293.956625,294.226625,one,I,sd,u-110-3
sw3189A-ms98-a-0045,294.226625,294.426625,is,I,sd,u-110-3
sw3189A-ms98-a-0045,294.426625,294.596625,to,I,sd,u-110-3
sw3189A-ms98-a-0045,294.596625,294.816625,just,I,sd,u-110-3
sw3189A-ms98-a-0045,294.816625,295.066625,kind,I,sd,u-110-3
sw3189A-ms98-a-0045,295.066625,295.294875,of,I,sd,u-110-3
sw3189A-ms98-a-0045,295.294875,295.572625,give,I,sd,u-110-3
sw3189A-ms98-a-0045,295.572625,295.896625,a,I,sd,u-110-3
sw3189A-ms98-a-0045,295.896625,296.046625,an,I,sd,u-110-3
sw3189A-ms98-a-0045,296.046625,296.733500,approximate,I,sd,u-110-3
sw3189A-ms98-a-0045,297.446875,297.733125,date,I,sd,u-110-3
sw3189A-ms98-a-0045,297.842375,298.016625,and,I,sd,u-110-3
sw3189A-ms98-a-0045,298.016625,298.396625,time,I,sd,u-110-3
sw3189A-ms98-a-0045,298.396625,298.526625,so,I,sd,u-110-3
sw3189A-ms98-a-0045,298.526625,298.686625,you,I,sd,u-110-3
sw3189A-ms98-a-0045,298.686625,298.836625,can,I,sd,u-110-3
sw3189A-ms98-a-0045,298.836625,299.116625,start,I,sd,u-110-3
sw3189A-ms98-a-0045,299.116625,299.452250,getting,O,,
