sw2177A-ms98-a-0003,2.772500,3.059500,no,B,nn,u-2-1
sw2177A-ms98-a-0060,200.170875,200.430875,yeah,B,+,u-74-1
sw2177A-ms98-a-0060,200.430875,200.560875,well,B,%,u-74-2
sw2177A-ms98-a-0060,200.560875,200.680875,as,I,%,u-74-2
sw2177A-ms98-a-0060,200.680875,200.830875,far,I,%,u-74-2
sw2177A-ms98-a-0060,200.830875,200.950875,as,I,%,u-74-2
sw2177A-ms98-a-0060,200.950875,201.180875,that,I,%,u-74-2
sw2177A-ms98-a-0060,201.180875,201.410875,goes,I,%,u-74-2
sw2177A-ms98-a-0060,201.410875,201.623875,yeah,B,b,u-74-3
sw2177A-ms98-a-0060,201.623875,201.733125,i,B,sv,u-74-4
sw2177A-ms98-a-0060,201.733125,201.890875,mean,I,sv,u-74-4
sw2177A-ms98-a-0060,201.890875,201.990875,you,I,sv,u-74-4
sw2177A-ms98-a-0060,201.990875,202.200875,wouldn't,I,sv,u-74-4
sw2177A-ms98-a-0060,202.200875,202.336375,like,I,sv,u-74-4
sw2177A-ms98-a-0060,202.336375,202.502000,to,I,sv,u-74-4
sw2177A-ms98-a-0060,202.502000,202.570875,see,I,sv,u-74-4
sw2177A-ms98-a-0060,202.570875,202.906000,anybo[dy]-,I,sv,u-74-4
sw2177A-ms98-a-0060,202.906000,203.189000,anything,I,sv,u-74-4
sw2177A-ms98-a-0060,203.189000,203.560875,happen,I,sv,u-74-4
sw2177A-ms98-a-0060,203.560875,203.660875,to,I,sv,u-74-4
sw2177A-ms98-a-0060,203.660875,204.070875,anybody,I,sv,u-74-4
sw2177A-ms98-a-0060,204.070875,204.250875,but,B,sv,u-74-5
sw2177A-ms98-a-0060,204.250875,204.310875,it,I,sv,u-74-5
sw2177A-ms98-a-0060,204.310875,204.410875,was,I,sv,u-74-5
sw2177A-ms98-a-0060,204.410875,204.628750,just,I,sv,u-74-5
sw2177A-ms98-a-0060,204.628750,204.900875,how,I,sv,u-74-5
sw2177A-ms98-a-0060,204.963750,205.080500,she,I,sv,u-74-5
sw2177A-ms98-a-0060,205.080500,205.240875,got,I,sv,u-74-5
sw2177A-ms98-a-0060,205.300875,205.467375,so,I,sv,u-74-5
sw2177A-ms98-a-0060,205.467375,205.700875,caught,I,sv,u-74-5
sw2177A-ms98-a-0060,205.700875,205.950750,up,I,sv,u-74-5
sw2177A-ms98-a-0060,205.950750,206.111000,her,B,%,u-74-6
sw2177A-ms98-a-0060,206.111000,206.700875,emotions,I,%,u-74-6
sw2177A-ms98-a-0061,207.374125,207.614125,and,B,sd,u-76-1
sw2177A-ms98-a-0061,207.614125,207.744125,you,I,sd,u-76-1
sw2177A-ms98-a-0061,207.744125,208.054125,know,I,sd,u-76-1
sw2177A-ms98-a-0061,208.393125,208.664125,and,I,sd,u-76-1
sw2177A-ms98-a-0061,208.664125,208.914750,and,I,sd,u-76-1
sw2177A-ms98-a-0061,208.914750,209.064125,she,I,sd,u-76-1
sw2177A-ms98-a-0061,209.064125,209.314125,feel,I,sd,u-76-1
sw2177A-ms98-a-0061,209.314125,209.684125,madly,I,sd,u-76-1
sw2177A-ms98-a-0061,209.684125,209.794125,in,I,sd,u-76-1
sw2177A-ms98-a-0061,209.794125,210.044125,love,I,sd,u-76-1
sw2177A-ms98-a-0061,210.044125,210.197250,with,I,sd,u-76-1
sw2177A-ms98-a-0061,210.197250,210.448500,this,I,sd,u-76-1
sw2177A-ms98-a-0061,210.448500,210.955000,writer,I,sd,u-76-1
sw2177A-ms98-a-0061,211.331625,211.624125,and,B,%,u-78-1
sw2177A-ms98-a-0061,211.624125,211.694125,it,I,%,u-78-1
sw2177A-ms98-a-0061,211.694125,211.824125,was,I,%,u-78-1
sw2177A-ms98-a-0061,211.824125,212.014125,just,O,,
sw2177A-ms98-a-0062,213.096375,213.236375,but,B,sd,u-78-2
sw2177A-ms98-a-0062,213.236375,213.346375,she,I,sd,u-78-2
sw2177A-ms98-a-0062,213.346375,213.478125,was,I,sd,u-78-2
sw2177A-ms98-a-0062,213.478125,213.588250,a,I,sd,u-78-2
sw2177A-ms98-a-0062,213.588250,213.966375,killer,I,sd,u-78-2
sw2177A-ms98-a-0062,213.966375,214.106375,and,B,sd,u-78-3
sw2177A-ms98-a-0062,214.106375,214.189250,the,I,sd,u-78-3
sw2177A-ms98-a-0062,214.189250,214.355000,the,I,sd,u-78-3
sw2177A-ms98-a-0062,214.355000,214.836375,character,I,sd,u-78-3
sw2177A-ms98-a-0062,214.836375,215.006375,was,I,sd,u-78-3
sw2177A-ms98-a-0062,215.216375,215.326375,you,I,sd,u-78-3
sw2177A-ms98-a-0062,215.326375,215.560125,know,I,sd,u-78-3
sw2177A-ms98-a-0062,215.906625,216.249375,prior,I,sd,u-78-3
sw2177A-ms98-a-0062,216.249375,216.369875,to,I,sd,u-78-3
sw2177A-ms98-a-0062,216.369875,216.586375,that,I,sd,u-78-3
sw2177A-ms98-a-0062,216.586375,216.744000,had,I,sd,u-78-3
sw2177A-ms98-a-0062,216.879625,217.066375,had,I,sd,u-78-3
sw2177A-ms98-a-0062,217.066375,217.236375,been,I,sd,u-78-3
sw2177A-ms98-a-0062,217.236375,217.466375,someone,I,sd,u-78-3
sw2177A-ms98-a-0062,217.466375,217.556375,that,I,sd,u-78-3
sw2177A-ms98-a-0062,217.556375,217.676375,had,I,sd,u-78-3
sw2177A-ms98-a-0062,217.676375,217.976375,killed,I,sd,u-78-3
sw2177A-ms98-a-0062,217.976375,218.166375,other,I,sd,u-78-3
sw2177A-ms98-a-0062,218.166375,218.654000,people,I,sd,u-78-3
sw2177A-ms98-a-0062,218.865000,219.056375,but,B,sd,u-80-1
sw2177A-ms98-a-0062,219.056375,219.226375,no,I,sd,u-80-1
sw2177A-ms98-a-0062,219.226375,219.376375,one,I,sd,u-80-1
sw2177A-ms98-a-0062,219.376375,219.626375,knew,I,sd,u-80-1
sw2177A-ms98-a-0062,219.626375,219.996375,that,I,sd,u-80-1
sw2177A-ms98-a-0063,220.842250,221.303375,so,B,%,u-82-1
sw2177A-ms98-a-0064,222.355000,222.689875,but,I,%,u-82-1
sw2177A-ms98-a-0064,222.689875,223.639875,[laughter],O,,
sw2177A-ms98-a-0064,223.639875,223.739875,so,B,%,u-82-2
sw2177A-ms98-a-0064,223.739875,223.899875,yeah,I,%,u-82-2
sw2177A-ms98-a-0064,223.899875,223.979875,we,B,sd,u-82-3
sw2177A-ms98-a-0064,223.979875,224.119875,just,I,sd,u-82-3
sw2177A-ms98-a-0064,224.119875,224.339875,haven't,I,sd,u-82-3
sw2177A-ms98-a-0064,224.339875,224.439875,had,I,sd,u-82-3
sw2177A-ms98-a-0064,224.439875,224.526000,the,I,sd,u-82-3
sw2177A-ms98-a-0064,224.526000,224.879875,time,I,sd,u-82-3
sw2177A-ms98-a-0064,224.879875,225.038875,to,I,sd,u-82-3
sw2177A-ms98-a-0064,225.038875,225.327875,go,I,sd,u-82-3
sw2177A-ms98-a-0064,225.327875,225.455875,to,I,sd,u-82-3
sw2177A-ms98-a-0064,225.455875,225.556875,the,I,sd,u-82-3
sw2177A-ms98-a-0064,225.556875,225.790250,movies,I,sd,u-82-3
sw2177A-ms98-a-0064,226.050125,226.519875,lately,I,sd,u-82-3
sw2177A-ms98-a-0066,228.505750,229.019000,uh-huh,B,b,u-84-1
sw2177A-ms98-a-0068,233.706750,234.185375,uh-huh,O,,
sw2177A-ms98-a-0069,235.106875,235.306875,oh,O,,
sw2177A-ms98-a-0070,236.067750,236.703250,right,B,aa,u-86-1
sw2177A-ms98-a-0070,236.703250,236.947750,right,B,aa^r,u-86-2
sw2177A-ms98-a-0070,236.947750,237.087750,now,B,sd,u-86-3
sw2177A-ms98-a-0070,237.087750,237.207000,i,I,sd,u-86-3
sw2177A-ms98-a-0070,237.207000,237.307750,want,I,sd,u-86-3
sw2177A-ms98-a-0070,237.307750,237.367750,to,I,sd,u-86-3
sw2177A-ms98-a-0070,237.367750,237.598875,see,I,sd,u-86-3
sw2177A-ms98-a-0070,237.598875,237.947750,Sleeping,I,sd,u-86-3
sw2177A-ms98-a-0070,237.947750,238.089875,With,I,sd,u-86-3
sw2177A-ms98-a-0070,238.089875,238.221750,The,I,sd,u-86-3
sw2177A-ms98-a-0070,238.221750,238.773125,Enemy,I,sd,u-86-3
sw2177A-ms98-a-0071,239.824125,240.114125,um,B,%@,u-88-1
sw2177A-ms98-a-0071,240.114125,240.386250,that,O,,
sw2177A-ms98-a-0071,240.894125,241.124125,yeah,B,+,u-90-1
sw2177A-ms98-a-0071,241.124125,241.311625,it,O,,
sw2177A-ms98-a-0071,241.311625,241.620500,looks,B,sv,u-90-2
sw2177A-ms98-a-0071,241.620500,242.021750,good,I,sv,u-90-2
sw2177A-ms98-a-0071,242.204125,242.394125,and,B,sd,u-90-3
sw2177A-ms98-a-0071,242.394125,242.484125,there,I,sd,u-90-3
sw2177A-ms98-a-0071,242.484125,242.584125,were,I,sd,u-90-3
sw2177A-ms98-a-0071,242.584125,242.650375,a,I,sd,u-90-3
sw2177A-ms98-a-0071,242.650375,242.964125,couple,I,sd,u-90-3
sw2177A-ms98-a-0071,242.964125,243.253000,others,I,sd,u-90-3
sw2177A-ms98-a-0071,243.253000,243.445125,that,I,sd,u-90-3
sw2177A-ms98-a-0071,243.445125,243.573125,i,I,sd,u-90-3
sw2177A-ms98-a-0071,243.573125,243.744625,just,I,sd,u-90-3
sw2177A-ms98-a-0071,243.744625,244.024125,haven't,I,sd,u-90-3
sw2177A-ms98-a-0071,244.024125,244.143250,had,I,sd,u-90-3
sw2177A-ms98-a-0071,244.248625,244.382250,the,I,sd,u-90-3
sw2177A-ms98-a-0071,244.382250,245.149875,time,I,sd,u-90-3
sw2177A-ms98-a-0071,245.149875,245.370000,now,B,%,u-92-1
sw2177A-ms98-a-0071,245.370000,245.525125,see,I,%,u-92-1
sw2177A-ms98-a-0071,245.525125,245.842125,i,I,%,u-92-1
sw2177A-ms98-a-0072,247.185000,247.521500,yeah,B,b,u-94-1
sw2177A-ms98-a-0072,247.521500,247.647250,i,B,sd,u-94-2
sw2177A-ms98-a-0072,247.647250,247.829500,don't,I,sd,u-94-2
sw2177A-ms98-a-0072,247.829500,247.998000,think,I,sd,u-94-2
sw2177A-ms98-a-0072,247.998000,248.170875,i,I,sd,u-94-2
sw2177A-ms98-a-0072,248.170875,248.298000,want,I,sd,u-94-2
sw2177A-ms98-a-0072,248.298000,248.369375,to,I,sd,u-94-2
sw2177A-ms98-a-0072,248.369375,248.599125,see,I,sd,u-94-2
sw2177A-ms98-a-0072,248.599125,248.775250,that,I,sd,u-94-2
sw2177A-ms98-a-0072,248.775250,249.263000,either,I,sd,u-94-2
sw2177A-ms98-a-0072,249.609500,249.731625,i,B,%,u-94-3
sw2177A-ms98-a-0072,249.731625,250.138375,know,I,%,u-94-3
sw2177A-ms98-a-0072,250.138375,250.267875,i,B,sd,u-94-4
sw2177A-ms98-a-0072,250.267875,250.470000,don't,I,sd,u-94-4
sw2177A-ms98-a-0072,250.707375,250.875875,i,I,sd,u-94-4
sw2177A-ms98-a-0072,250.875875,250.998000,don't,I,sd,u-94-4
sw2177A-ms98-a-0072,250.998000,251.217750,think,I,sd,u-94-4
sw2177A-ms98-a-0072,251.217750,251.330375,i,I,sd,u-94-4
sw2177A-ms98-a-0072,251.330375,251.768000,could,I,sd,u-94-4
sw2177A-ms98-a-0074,255.960000,256.358125,really,B,b,u-96-1
sw2177A-ms98-a-0076,259.209250,259.715125,really,B,b,u-98-1
sw2177A-ms98-a-0078,262.844000,263.311625,uh-huh,B,b,u-100-1
sw2177A-ms98-a-0078,263.771625,264.048125,now,O,,
sw2177A-ms98-a-0078,264.048125,264.277250,suppose,O,,
sw2177A-ms98-a-0078,264.277250,264.574000,that,O,,
sw2177A-ms98-a-0080,265.975625,266.268375,oh,B,sd,u-102-1
sw2177A-ms98-a-0080,266.268375,266.365625,well,I,sd,u-102-1
sw2177A-ms98-a-0080,266.365625,266.484500,i,I,sd,u-102-1
sw2177A-ms98-a-0080,266.484500,266.675625,liked,I,sd,u-102-1
sw2177A-ms98-a-0080,266.675625,266.895625,that,I,sd,u-102-1
sw2177A-ms98-a-0080,266.895625,267.145625,movie,I,sd,u-102-1
sw2177A-ms98-a-0080,267.605625,267.996375,yeah,B,ny,u-104-1
sw2177A-ms98-a-0082,270.395625,270.827625,uh-huh,B,b,u-106-1
sw2177A-ms98-a-0084,275.604750,276.064750,uh-huh,B,b,u-108-1
sw2177A-ms98-a-0085,277.173000,277.593000,hum,O,,
sw2177A-ms98-a-0087,279.011250,279.280875,well,B,fc,u-108-2
sw2177A-ms98-a-0087,279.779750,279.888875,i,I,fc,u-108-2
sw2177A-ms98-a-0087,279.888875,280.211250,guess,I,fc,u-108-2
sw2177A-ms98-a-0087,280.211250,280.441250,that's,I,fc,u-108-2
sw2177A-ms98-a-0087,280.441250,280.708750,about,I,fc,u-108-2
sw2177A-ms98-a-0087,280.708750,281.051875,it,I,fc,u-108-2
sw2177A-ms98-a-0087,281.051875,281.844125,[laughter],O,,
sw2177A-ms98-a-0088,282.379875,282.677125,[laughter],O,,
sw2177A-ms98-a-0088,282.677125,282.747125,it,B,fc,u-108-3
sw2177A-ms98-a-0088,282.747125,282.910000,was,I,fc,u-108-3
sw2177A-ms98-a-0088,282.910000,283.234375,nice,I,fc,u-108-3
sw2177A-ms98-a-0088,283.737125,283.977125,okay,B,fc,u-110-1
sw2177A-ms98-a-0088,283.977125,284.037125,it,B,fc,u-110-2
sw2177A-ms98-a-0088,284.037125,284.137125,was,I,fc,u-110-2
sw2177A-ms98-a-0088,284.137125,284.357125,nice,I,fc,u-110-2
sw2177A-ms98-a-0088,284.357125,284.667875,talking,I,fc,u-110-2
sw2177A-ms98-a-0088,284.667875,284.764625,to,I,fc,u-110-2
sw2177A-ms98-a-0088,284.764625,285.087125,you,I,fc,u-110-2
sw2177A-ms98-a-0088,285.087125,285.435625,bye-bye,O,,
