sw3666A-ms98-a-0003,2.263875,2.792250,hello,B,fp,u-1-1
sw3666A-ms98-a-0113,270.802750,270.942750,it,I,sd,u-161-3
sw3666A-ms98-a-0113,270.942750,271.032750,and,B,sd,u-161-4
sw3666A-ms98-a-0113,271.032750,271.252750,that's,I,sd,u-161-4
sw3666A-ms98-a-0113,271.252750,271.572750,about,I,sd,u-161-4
sw3666A-ms98-a-0113,271.572750,271.822750,it,I,sd,u-161-4
sw3666A-ms98-a-0113,271.822750,271.962750,what,B,qw,u-163-1
sw3666A-ms98-a-0113,271.962750,272.052750,do,I,qw,u-163-1
sw3666A-ms98-a-0113,272.052750,272.132750,i,I,qw,u-163-1
sw3666A-ms98-a-0113,272.132750,272.322750,do,I,qw,u-163-1
sw3666A-ms98-a-0113,272.322750,272.522750,with,I,qw,u-163-1
sw3666A-ms98-a-0113,272.522750,272.690875,it,I,qw,u-163-1
sw3666A-ms98-a-0115,274.870250,275.310250,no,B,aa,u-165-1
sw3666A-ms98-a-0116,276.516250,276.796250,what's,B,qw,u-167-1
sw3666A-ms98-a-0116,276.796250,277.086250,going,I,qw,u-167-1
sw3666A-ms98-a-0116,277.086250,277.376250,on,I,qw,u-167-1
sw3666A-ms98-a-0116,277.376250,277.486250,are,B,qy,u-167-2
sw3666A-ms98-a-0116,277.486250,277.626250,they,I,qy,u-167-2
sw3666A-ms98-a-0116,277.626250,277.836250,gonna,I,qy,u-167-2
sw3666A-ms98-a-0116,277.836250,278.066250,tell,I,qy,u-167-2
sw3666A-ms98-a-0116,278.066250,278.156250,us,I,qy,u-167-2
sw3666A-ms98-a-0116,278.156250,278.336250,to,I,qy,u-167-2
sw3666A-ms98-a-0116,278.336250,278.386250,s[top]-,I,qy,u-167-2
sw3666A-ms98-a-0117,278.586875,278.844875,stop,I,qy,u-167-2
sw3666A-ms98-a-0117,278.844875,279.032125,or,I,qy,u-167-2
sw3666A-ms98-a-0117,279.032125,279.829625,[laughter-what],O,,
sw3666A-ms98-a-0118,281.356375,283.126125,[laughter],O,,
sw3666A-ms98-a-0119,284.041875,284.281875,isn't,B,qy,u-171-1
sw3666A-ms98-a-0119,284.281875,284.381875,it,I,qy,u-171-1
sw3666A-ms98-a-0119,284.381875,284.671875,five,I,qy,u-171-1
sw3666A-ms98-a-0119,284.671875,285.404625,minutes,I,qy,u-171-1
sw3666A-ms98-a-0120,286.005875,286.255000,i,B,sd,u-173-1
sw3666A-ms98-a-0120,286.255000,286.385000,i,I,sd,u-173-1
sw3666A-ms98-a-0120,286.385000,286.565000,mean,I,sd,u-173-1
sw3666A-ms98-a-0120,286.565000,286.815000,i'm,I,sd,u-173-1
sw3666A-ms98-a-0120,286.815000,286.935000,all,I,sd,u-173-1
sw3666A-ms98-a-0120,286.935000,287.315000,talked,I,sd,u-173-1
sw3666A-ms98-a-0120,287.315000,287.555000,out,I,sd,u-173-1
sw3666A-ms98-a-0120,287.555000,287.925000,about,I,sd,u-173-1
sw3666A-ms98-a-0120,287.925000,288.846625,gardens,I,sd,u-173-1
sw3666A-ms98-a-0122,292.361875,292.630250,oh,B,qy^d,u-175-1
sw3666A-ms98-a-0122,292.630250,292.848250,oh,I,qy^d,u-175-1
sw3666A-ms98-a-0122,292.848250,293.161875,it's,I,qy^d,u-175-1
sw3666A-ms98-a-0122,293.161875,293.361875,just,I,qy^d,u-175-1
sw3666A-ms98-a-0122,293.361875,294.081000,suggested,I,qy^d,u-175-1
sw3666A-ms98-a-0123,295.224000,295.837500,what,B,br,u-177-1
sw3666A-ms98-a-0123,295.837500,295.997750,we,B,co,u-179-1
sw3666A-ms98-a-0123,295.997750,296.127750,could,I,co,u-179-1
sw3666A-ms98-a-0123,296.127750,296.372500,talk,I,co,u-179-1
sw3666A-ms98-a-0124,297.487000,297.813750,let's,B,+,u-181-1
sw3666A-ms98-a-0124,297.813750,298.073750,talk,I,+,u-181-1
sw3666A-ms98-a-0124,298.073750,298.413750,about,I,+,u-181-1
sw3666A-ms98-a-0124,298.413750,298.483750,the,I,+,u-181-1
sw3666A-ms98-a-0124,298.483750,299.043750,baby,I,+,u-181-1
sw3666A-ms98-a-0124,299.043750,299.894000,[laughter],O,,
