sw3025B-ms98-a-0002,0.456625,0.575500,yep,O,,
sw3025B-ms98-a-0072,308.497875,308.652750,for,I,sv,u-85-2
sw3025B-ms98-a-0072,308.652750,308.949125,sure,I,sv,u-85-2
sw3025B-ms98-a-0073,310.000875,310.299125,yeah,B,b^m,u-87-1
sw3025B-ms98-a-0075,317.478375,317.607625,hum,O,,
sw3025B-ms98-a-0075,317.736250,317.966000,yeah,B,b,u-89-1
sw3025B-ms98-a-0075,317.966000,317.996000,i,B,sd,u-89-2
sw3025B-ms98-a-0075,317.996000,318.325625,always,I,sd,u-89-2
sw3025B-ms98-a-0075,318.325625,318.506000,put,I,sd,u-89-2
sw3025B-ms98-a-0075,318.506000,318.826000,cheese,I,sd,u-89-2
sw3025B-ms98-a-0075,318.826000,318.946000,on,I,sd,u-89-2
sw3025B-ms98-a-0075,318.946000,319.112500,them,I,sd,u-89-2
sw3025B-ms98-a-0077,323.141875,323.515750,um-hum,B,aa,u-91-1
sw3025B-ms98-a-0078,324.902875,325.328125,yeah,B,aa,u-91-2
sw3025B-ms98-a-0079,326.890375,327.193500,but,B,sv,u-91-3
sw3025B-ms98-a-0079,327.321625,327.550375,you,I,sv,u-91-3
sw3025B-ms98-a-0079,327.550375,327.770375,know,I,sv,u-91-3
sw3025B-ms98-a-0079,327.770375,327.970375,there's,I,sv,u-91-3
sw3025B-ms98-a-0079,328.290375,328.700375,hardly,I,sv,u-91-3
sw3025B-ms98-a-0079,328.700375,328.950375,any,I,sv,u-91-3
sw3025B-ms98-a-0079,328.950375,329.070375,i,I,sv,u-91-3
sw3025B-ms98-a-0079,329.070375,329.270375,guess,I,sv,u-91-3
sw3025B-ms98-a-0079,329.270375,329.440375,there's,I,sv,u-91-3
sw3025B-ms98-a-0079,329.440375,329.790375,hardly,I,sv,u-91-3
sw3025B-ms98-a-0079,329.790375,329.950375,any,I,sv,u-91-3
sw3025B-ms98-a-0079,329.950375,330.550375,protein,I,sv,u-91-3
sw3025B-ms98-a-0079,330.550375,330.710375,it's,B,sv,u-91-4
sw3025B-ms98-a-0079,330.710375,331.070375,mostly,I,sv,u-91-4
sw3025B-ms98-a-0079,331.070375,331.729375,starch,I,sv,u-91-4
sw3025B-ms98-a-0080,332.676625,332.956625,fills,B,sv,u-91-5
sw3025B-ms98-a-0080,332.956625,333.096625,you,I,sv,u-91-5
sw3025B-ms98-a-0080,333.096625,333.376625,up,I,sv,u-91-5
sw3025B-ms98-a-0080,333.376625,333.516625,and,B,sv,u-91-6
sw3025B-ms98-a-0080,333.516625,333.656625,then,I,sv,u-91-6
sw3025B-ms98-a-0080,333.656625,333.846625,the,I,sv,u-91-6
sw3025B-ms98-a-0080,333.846625,334.206625,cheese,I,sv,u-91-6
sw3025B-ms98-a-0080,334.206625,334.386625,has,I,sv,u-91-6
sw3025B-ms98-a-0080,334.386625,334.486625,to,I,sv,u-91-6
sw3025B-ms98-a-0080,334.486625,334.716625,make,I,sv,u-91-6
sw3025B-ms98-a-0080,334.716625,334.866625,up,I,sv,u-91-6
sw3025B-ms98-a-0080,334.866625,335.046625,for,I,sv,u-91-6
sw3025B-ms98-a-0080,335.046625,335.356625,whatever,I,sv,u-91-6
sw3025B-ms98-a-0080,335.356625,335.416625,the,I,sv,u-91-6
sw3025B-ms98-a-0080,335.416625,335.956625,protein,I,sv,u-91-6
sw3025B-ms98-a-0080,335.956625,336.046625,you,I,sv,u-91-6
sw3025B-ms98-a-0080,336.046625,336.230250,get,I,sv,u-91-6
sw3025B-ms98-a-0082,339.083375,339.321750,oh,B,aa,u-93-1
sw3025B-ms98-a-0082,339.321750,339.604375,yeah,I,aa,u-93-1
sw3025B-ms98-a-0082,339.604375,339.704375,it,B,aa,u-93-2
sw3025B-ms98-a-0082,339.704375,339.956000,really,I,aa,u-93-2
sw3025B-ms98-a-0082,339.956000,340.189000,is,I,aa,u-93-2
sw3025B-ms98-a-0083,341.173625,341.336625,then,B,sv,u-95-1
sw3025B-ms98-a-0083,341.336625,341.396625,you,I,sv,u-95-1
sw3025B-ms98-a-0083,341.396625,341.526625,have,I,sv,u-95-1
sw3025B-ms98-a-0083,341.526625,341.606625,to,I,sv,u-95-1
sw3025B-ms98-a-0083,341.606625,341.816625,make,I,sv,u-95-1
sw3025B-ms98-a-0083,341.816625,341.876625,a,I,sv,u-95-1
sw3025B-ms98-a-0083,341.876625,342.346625,salad,I,sv,u-95-1
sw3025B-ms98-a-0083,342.346625,342.516625,or,B,%,u-95-2
sw3025B-ms98-a-0085,350.855375,351.175375,um-hum,B,b,u-97-1
sw3025B-ms98-a-0087,358.823250,359.406875,right,B,b,u-99-1
sw3025B-ms98-a-0089,361.779125,362.109250,um-hum,B,b,u-101-1
sw3025B-ms98-a-0090,363.488750,363.928750,except,B,sv,u-103-1
sw3025B-ms98-a-0090,363.928750,364.088750,you,I,sv,u-103-1
sw3025B-ms98-a-0090,364.088750,364.278750,get,I,sv,u-103-1
sw3025B-ms98-a-0090,364.278750,364.368750,to,I,sv,u-103-1
sw3025B-ms98-a-0090,364.368750,364.708750,taste,I,sv,u-103-1
sw3025B-ms98-a-0090,364.708750,364.768750,the,I,sv,u-103-1
sw3025B-ms98-a-0090,364.768750,365.298750,product,I,sv,u-103-1
sw3025B-ms98-a-0090,365.298750,365.618750,instead,I,sv,u-103-1
sw3025B-ms98-a-0090,365.618750,365.718750,of,O,,
sw3025B-ms98-a-0091,366.762250,367.470000,[laughter],O,,
sw3025B-ms98-a-0092,367.958500,368.416125,foam,O,,
sw3025B-ms98-a-0092,368.416125,368.686125,up,B,sv,u-105-1
sw3025B-ms98-a-0092,368.686125,368.806125,or,B,sv,u-105-2
sw3025B-ms98-a-0092,368.806125,369.123000,blow,I,sv,u-105-2
sw3025B-ms98-a-0092,369.123000,369.426125,up,I,sv,u-105-2
sw3025B-ms98-a-0092,369.426125,369.496125,or,O,,
sw3025B-ms98-a-0092,369.496125,370.285625,[laughter],O,,
sw3025B-ms98-a-0093,371.344625,371.404625,oh,O,,
sw3025B-ms98-a-0093,371.404625,371.774625,yeah,B,aa,u-107-1
sw3025B-ms98-a-0093,371.774625,372.264625,[laughter],O,,
sw3025B-ms98-a-0093,372.264625,372.324625,you,O,,
sw3025B-ms98-a-0093,372.324625,372.508000,kn[ow]-,O,,
sw3025B-ms98-a-0095,391.130625,391.280625,oh,B,b,u-109-1
sw3025B-ms98-a-0095,391.280625,391.630625,yeah,I,b,u-109-1
sw3025B-ms98-a-0097,409.033000,409.556125,[laughter],O,,
sw3025B-ms98-a-0099,413.124250,413.560625,right,B,b,u-115-1
sw3025B-ms98-a-0101,416.449750,416.768500,uh-huh,B,b,u-117-1
sw3025B-ms98-a-0102,417.391125,417.595250,did,B,qy,u-117-2
sw3025B-ms98-a-0102,417.595250,417.735250,you,I,qy,u-117-2
sw3025B-ms98-a-0102,417.735250,417.965375,let,I,qy,u-117-2
sw3025B-ms98-a-0102,417.965375,418.136000,the,I,qy,u-117-2
sw3025B-ms98-a-0102,418.136000,418.475250,can,I,qy,u-117-2
sw3025B-ms98-a-0102,418.475250,418.775250,cool,I,qy,u-117-2
sw3025B-ms98-a-0102,418.775250,419.125375,off,I,qy,u-117-2
sw3025B-ms98-a-0104,425.578875,426.035125,yeah,B,b,u-119-1
sw3025B-ms98-a-0106,430.075875,430.473875,huh,B,b,u-121-1
sw3025B-ms98-a-0106,430.739875,431.078750,yeah,I,b,u-121-1
sw3025B-ms98-a-0108,443.567875,444.128500,right,B,b,u-123-1
