sw3144B-ms98-a-0002,1.193125,1.644125,yeah,B,ny,u-2-1
sw3144B-ms98-a-0030,188.275500,188.525500,hurt,I,sv,u-60-2
sw3144B-ms98-a-0030,188.525500,188.875500,laughing,I,sv,u-60-2
sw3144B-ms98-a-0030,188.875500,189.554000,especially,B,sd,u-60-3
sw3144B-ms98-a-0030,189.972125,190.135500,in,I,sd,u-60-3
sw3144B-ms98-a-0030,190.135500,190.205500,the,I,sd,u-60-3
sw3144B-ms98-a-0030,190.205500,190.745500,theater,I,sd,u-60-3
sw3144B-ms98-a-0030,190.745500,190.995500,it,I,sd,u-60-3
sw3144B-ms98-a-0030,190.995500,191.205500,was,I,sd,u-60-3
sw3144B-ms98-a-0030,191.205500,191.975500,contagious,I,sd,u-60-3
sw3144B-ms98-a-0030,191.975500,192.085500,you,I,sd,u-60-3
sw3144B-ms98-a-0030,192.085500,192.365500,know,I,sd,u-60-3
sw3144B-ms98-a-0030,192.365500,192.837000,i,B,sv,u-62-1
sw3144B-ms98-a-0030,192.991375,193.109250,i,I,sv,u-62-1
sw3144B-ms98-a-0030,193.109250,193.465500,imagine,I,sv,u-62-1
sw3144B-ms98-a-0030,193.465500,193.544750,the,I,sv,u-62-1
sw3144B-ms98-a-0030,193.544750,193.657750,way,I,sv,u-62-1
sw3144B-ms98-a-0030,193.657750,194.225500,Soapdish,I,sv,u-62-1
sw3144B-ms98-a-0030,194.225500,194.545500,was,I,sv,u-62-1
sw3144B-ms98-a-0030,194.545500,194.749375,but,I,sv,u-62-1
sw3144B-ms98-a-0030,195.001625,195.295500,with,I,sv,u-62-1
sw3144B-ms98-a-0030,195.295500,195.795500,everyone,B,+,u-64-1
sw3144B-ms98-a-0030,195.795500,196.386625,laughing,I,+,u-64-1
sw3144B-ms98-a-0032,201.098000,201.293625,well,B,sd,u-66-1
sw3144B-ms98-a-0032,201.293625,201.458000,i'm,I,sd,u-66-1
sw3144B-ms98-a-0032,201.458000,201.728000,glad,I,sd,u-66-1
sw3144B-ms98-a-0032,201.728000,201.828000,you,I,sd,u-66-1
sw3144B-ms98-a-0032,201.828000,202.008000,did,I,sd,u-66-1
sw3144B-ms98-a-0032,202.008000,202.178000,that,I,sd,u-66-1
sw3144B-ms98-a-0032,202.178000,202.538000,before,I,sd,u-66-1
sw3144B-ms98-a-0032,202.538000,202.678000,your,I,sd,u-66-1
sw3144B-ms98-a-0032,202.678000,203.178000,surgery,I,sd,u-66-1
sw3144B-ms98-a-0032,203.178000,203.698750,[laughter],O,,
sw3144B-ms98-a-0034,205.884000,206.204250,yeah,B,b,u-68-1
sw3144B-ms98-a-0034,206.204250,206.479750,[laughter],O,,
sw3144B-ms98-a-0036,209.735250,210.365875,yeah,B,b^r,u-70-1
sw3144B-ms98-a-0038,214.279750,214.679750,oh,B,ba,u-72-1
sw3144B-ms98-a-0038,214.679750,215.394000,gosh,I,ba,u-72-1
sw3144B-ms98-a-0040,229.337250,229.977250,oh,B,b,u-74-1
sw3144B-ms98-a-0042,237.567000,238.309375,yeah,B,b,u-76-1
sw3144B-ms98-a-0044,271.841875,272.362000,yeah,B,b,u-80-1
sw3144B-ms98-a-0046,279.637875,279.640750,[laughter],O,,
sw3144B-ms98-a-0048,298.813000,299.342875,yeah,B,b,u-84-1
sw3144B-ms98-a-0048,299.342875,299.790500,yeah,B,b^r,u-84-2
sw3144B-ms98-a-0050,306.049250,306.554125,yeah,B,b^r,u-86-1
sw3144B-ms98-a-0052,311.096375,311.506375,no,B,nn,u-88-1
sw3144B-ms98-a-0052,311.506375,311.686375,that,B,sd^e,u-88-2
sw3144B-ms98-a-0052,311.686375,311.886375,was,I,sd^e,u-88-2
sw3144B-ms98-a-0052,311.886375,312.196375,one,I,sd^e,u-88-2
sw3144B-ms98-a-0052,312.196375,312.486375,uh,I,sd^e,u-88-2
sw3144B-ms98-a-0052,312.486375,313.104250,Jay,I,sd^e,u-88-2
sw3144B-ms98-a-0052,313.842500,314.146375,got,I,sd^e,u-88-2
sw3144B-ms98-a-0052,314.146375,314.266375,to,I,sd^e,u-88-2
sw3144B-ms98-a-0052,314.266375,314.786375,see,I,sd^e,u-88-2
sw3144B-ms98-a-0052,314.786375,315.336375,[laughter],I,sd^e,u-88-2
sw3144B-ms98-a-0052,315.336375,315.466375,with,I,sd^e,u-88-2
sw3144B-ms98-a-0052,315.466375,315.526375,a,I,sd^e,u-88-2
sw3144B-ms98-a-0052,315.526375,315.846375,friend,I,sd^e,u-88-2
sw3144B-ms98-a-0052,315.846375,316.026375,and,B,%,u-88-3
sw3144B-ms98-a-0052,316.026375,316.326375,so,I,%,u-88-3
sw3144B-ms98-a-0052,316.326375,316.530375,i,I,%,u-88-3
sw3144B-ms98-a-0052,316.658500,316.997125,i-,O,,
sw3144B-ms98-a-0052,317.259375,317.451375,and,B,sd,u-90-1
sw3144B-ms98-a-0052,317.451375,317.600375,to,I,sd,u-90-1
sw3144B-ms98-a-0052,317.600375,317.836375,try,I,sd,u-90-1
sw3144B-ms98-a-0052,317.836375,318.193875,and,I,sd,u-90-1
sw3144B-ms98-a-0052,318.703375,319.175125,uh,I,sd,u-90-1
sw3144B-ms98-a-0053,320.138500,320.338500,try,I,sd,u-90-1
sw3144B-ms98-a-0053,320.338500,320.558500,and,I,sd,u-90-1
sw3144B-ms98-a-0053,320.558500,320.898500,find,I,sd,u-90-1
sw3144B-ms98-a-0053,320.898500,321.388500,time,I,sd,u-90-1
sw3144B-ms98-a-0053,321.388500,321.738500,it's,I,sd,u-90-1
sw3144B-ms98-a-0053,321.738500,322.243375,hard,I,sd,u-90-1
sw3144B-ms98-a-0053,322.243375,322.788500,uh,I,sd,u-90-1
sw3144B-ms98-a-0054,323.579125,323.939125,with,I,sd,u-90-1
sw3144B-ms98-a-0054,323.939125,324.189125,Jim's,I,sd,u-90-1
sw3144B-ms98-a-0054,324.189125,324.679125,schedule,I,sd,u-90-1
sw3144B-ms98-a-0054,324.679125,325.156000,too,I,sd,u-90-1
sw3144B-ms98-a-0054,325.156000,325.429125,just,I,sd,u-90-1
sw3144B-ms98-a-0054,325.429125,325.519125,to,I,sd,u-90-1
sw3144B-ms98-a-0054,325.519125,325.689125,get,I,sd,u-90-1
sw3144B-ms98-a-0054,325.689125,325.739125,a,I,sd,u-90-1
sw3144B-ms98-a-0054,325.739125,326.199125,time,I,sd,u-90-1
sw3144B-ms98-a-0054,326.389125,326.569125,that,I,sd,u-90-1
sw3144B-ms98-a-0054,326.569125,326.669125,we,I,sd,u-90-1
sw3144B-ms98-a-0054,326.669125,326.889125,can,I,sd,u-90-1
sw3144B-ms98-a-0054,326.889125,327.169125,both,I,sd,u-90-1
sw3144B-ms98-a-0054,327.169125,327.429125,go,I,sd,u-90-1
sw3144B-ms98-a-0054,327.429125,327.620875,and,B,sd,u-92-1
sw3144B-ms98-a-0055,327.783625,328.083625,um,I,sd,u-92-1
sw3144B-ms98-a-0055,328.083625,328.303625,i'm,I,sd,u-92-1
sw3144B-ms98-a-0055,328.303625,328.633625,holding,I,sd,u-92-1
sw3144B-ms98-a-0055,328.633625,328.793625,out,I,sd,u-92-1
sw3144B-ms98-a-0055,328.793625,328.963625,for,I,sd,u-92-1
sw3144B-ms98-a-0055,328.963625,329.313625,City,I,sd,u-92-1
sw3144B-ms98-a-0055,329.313625,329.843625,Slickers,I,sd,u-92-1
sw3144B-ms98-a-0055,329.843625,330.003625,for,I,sd,u-92-1
sw3144B-ms98-a-0055,330.003625,330.103625,the,I,sd,u-92-1
sw3144B-ms98-a-0055,330.103625,330.363625,two,I,sd,u-92-1
sw3144B-ms98-a-0055,330.363625,330.473625,of,I,sd,u-92-1
sw3144B-ms98-a-0055,330.473625,330.743625,us,I,sd,u-92-1
sw3144B-ms98-a-0055,330.743625,331.255250,because,I,sd,u-92-1
sw3144B-ms98-a-0055,331.409750,331.653625,uh,I,sd,u-92-1
sw3144B-ms98-a-0055,331.653625,331.823625,we,I,sd,u-92-1
sw3144B-ms98-a-0055,331.823625,331.953625,had,I,sd,u-92-1
sw3144B-ms98-a-0055,331.953625,332.413625,friends,I,sd,u-92-1
sw3144B-ms98-a-0055,332.413625,332.583625,that,I,sd,u-92-1
sw3144B-ms98-a-0055,333.143625,333.303625,went,I,sd,u-92-1
sw3144B-ms98-a-0055,333.303625,333.393625,to,I,sd,u-92-1
sw3144B-ms98-a-0055,333.393625,333.593625,see,I,sd,u-92-1
sw3144B-ms98-a-0055,333.593625,333.783625,that,I,sd,u-92-1
sw3144B-ms98-a-0055,333.783625,333.903625,and,I,sd,u-92-1
sw3144B-ms98-a-0055,333.903625,334.163625,said,I,sd,u-92-1
sw3144B-ms98-a-0055,334.163625,334.243625,you,I,sd,u-92-1
sw3144B-ms98-a-0055,334.243625,334.343625,know,I,sd,u-92-1
sw3144B-ms98-a-0055,334.343625,334.553625,it's,I,sd,u-92-1
sw3144B-ms98-a-0055,334.553625,334.783625,just,I,sd,u-92-1
sw3144B-ms98-a-0055,334.783625,335.193625,perfect,I,sd,u-92-1
sw3144B-ms98-a-0055,335.193625,335.433625,for,I,sd,u-92-1
sw3144B-ms98-a-0055,335.433625,335.593625,our,I,sd,u-92-1
sw3144B-ms98-a-0055,335.593625,335.943625,age,I,sd,u-92-1
sw3144B-ms98-a-0055,335.943625,336.303625,group,I,sd,u-92-1
sw3144B-ms98-a-0055,336.303625,337.383625,[laughter],O,,
sw3144B-ms98-a-0055,337.383625,337.603625,and,B,sv,u-94-1
sw3144B-ms98-a-0055,337.603625,337.923625,because,I,sv,u-94-1
sw3144B-ms98-a-0055,337.923625,338.074750,i,I,sv,u-94-1
sw3144B-ms98-a-0055,338.074750,338.334625,think,I,sv,u-94-1
sw3144B-ms98-a-0055,338.334625,338.593625,he,I,sv,u-94-1
sw3144B-ms98-a-0055,338.593625,338.803625,he,I,sv,u-94-1
sw3144B-ms98-a-0055,338.803625,339.123625,needs,I,sv,u-94-1
sw3144B-ms98-a-0055,339.123625,339.183625,a,I,sv,u-94-1
sw3144B-ms98-a-0055,339.183625,339.673625,comedy,I,sv,u-94-1
sw3144B-ms98-a-0055,339.673625,340.123625,too,I,sv,u-94-1
sw3144B-ms98-a-0055,340.123625,340.623625,um,B,sd,u-94-2
sw3144B-ms98-a-0056,341.307375,341.377375,uh,I,sd,u-94-2
sw3144B-ms98-a-0056,341.377375,341.527375,and,I,sd,u-94-2
sw3144B-ms98-a-0056,341.827375,341.987375,that's,I,sd,u-94-2
sw3144B-ms98-a-0056,341.987375,342.177375,what,I,sd,u-94-2
sw3144B-ms98-a-0056,342.177375,342.307375,he,I,sd,u-94-2
sw3144B-ms98-a-0056,342.307375,342.427375,would,I,sd,u-94-2
sw3144B-ms98-a-0056,342.427375,342.587375,have,I,sd,u-94-2
sw3144B-ms98-a-0056,342.587375,342.777375,liked,I,sd,u-94-2
sw3144B-ms98-a-0056,342.777375,342.837375,to,I,sd,u-94-2
sw3144B-ms98-a-0056,342.837375,342.947375,have,I,sd,u-94-2
sw3144B-ms98-a-0056,342.947375,343.177375,seen,I,sd,u-94-2
sw3144B-ms98-a-0056,343.177375,343.647375,Regarding,I,sd,u-94-2
sw3144B-ms98-a-0056,343.647375,343.957375,Henry,I,sd,u-94-2
sw3144B-ms98-a-0056,343.957375,344.327375,too,I,sd,u-94-2
sw3144B-ms98-a-0056,344.327375,344.587375,but,B,%,u-94-3
sw3144B-ms98-a-0056,344.587375,344.927375,knew,I,%,u-94-3
sw3144B-ms98-a-0056,344.927375,345.237375,that,I,%,u-94-3
sw3144B-ms98-a-0057,345.731625,346.056500,uh,I,%,u-94-3
sw3144B-ms98-a-0057,346.205500,346.485875,we've,B,sv,u-94-4
sw3144B-ms98-a-0057,346.670375,346.941625,we've,I,sv,u-94-4
sw3144B-ms98-a-0057,346.941625,347.141625,got,I,sv,u-94-4
sw3144B-ms98-a-0057,347.141625,347.171625,a,I,sv,u-94-4
sw3144B-ms98-a-0057,347.171625,347.341625,lot,I,sv,u-94-4
sw3144B-ms98-a-0057,347.341625,347.401625,of,I,sv,u-94-4
sw3144B-ms98-a-0057,347.401625,347.851625,company,I,sv,u-94-4
sw3144B-ms98-a-0057,347.851625,348.021625,this,I,sv,u-94-4
sw3144B-ms98-a-0057,348.021625,348.221625,summer,I,sv,u-94-4
sw3144B-ms98-a-0057,348.221625,348.401625,which,I,sv,u-94-4
sw3144B-ms98-a-0057,348.401625,348.541625,is,I,sv,u-94-4
sw3144B-ms98-a-0057,348.541625,349.111625,wonderful,I,sv,u-94-4
sw3144B-ms98-a-0057,349.111625,349.261625,we're,B,sd,u-94-5
sw3144B-ms98-a-0057,349.261625,349.521625,really,I,sd,u-94-5
sw3144B-ms98-a-0057,349.521625,349.991625,enjoying,I,sd,u-94-5
sw3144B-ms98-a-0057,349.991625,350.121625,it,I,sd,u-94-5
sw3144B-ms98-a-0057,350.121625,350.271625,but,B,sd,u-94-6
sw3144B-ms98-a-0057,350.271625,350.501625,some,I,sd,u-94-6
sw3144B-ms98-a-0057,350.501625,350.561625,of,I,sd,u-94-6
sw3144B-ms98-a-0057,350.561625,350.661625,the,I,sd,u-94-6
sw3144B-ms98-a-0057,350.661625,351.001625,different,I,sd,u-94-6
sw3144B-ms98-a-0057,351.001625,351.381625,things,I,sd,u-94-6
sw3144B-ms98-a-0057,351.381625,351.481625,we're,I,sd,u-94-6
sw3144B-ms98-a-0057,351.481625,352.031625,doing,I,sd,u-94-6
sw3144B-ms98-a-0057,352.031625,352.379625,uh,I,sd,u-94-6
sw3144B-ms98-a-0058,352.835750,352.985750,there's,B,+,u-96-1
sw3144B-ms98-a-0058,352.985750,353.265750,just,I,+,u-96-1
sw3144B-ms98-a-0058,353.265750,353.465750,not,I,+,u-96-1
sw3144B-ms98-a-0058,353.465750,353.558250,a,I,+,u-96-1
sw3144B-ms98-a-0058,353.558250,353.885875,time,I,+,u-96-1
sw3144B-ms98-a-0058,353.885875,354.105750,enough,I,+,u-96-1
sw3144B-ms98-a-0058,354.105750,354.395750,time,I,+,u-96-1
sw3144B-ms98-a-0058,354.395750,354.475750,to,I,+,u-96-1
sw3144B-ms98-a-0058,354.475750,354.605750,do,I,+,u-96-1
sw3144B-ms98-a-0058,354.605750,354.735750,it,I,+,u-96-1
sw3144B-ms98-a-0058,354.735750,355.025750,all,I,+,u-96-1
sw3144B-ms98-a-0058,355.025750,355.243375,and,B,sd,u-96-2
sw3144B-ms98-a-0058,355.446750,355.605750,he,I,sd,u-96-2
sw3144B-ms98-a-0058,355.605750,355.845750,said,I,sd,u-96-2
sw3144B-ms98-a-0058,355.845750,356.125750,well,I,sd,u-96-2
sw3144B-ms98-a-0058,356.125750,357.016375,realistically,I,sd,u-96-2
sw3144B-ms98-a-0058,357.016375,358.115750,[laughter],O,,
sw3144B-ms98-a-0058,358.115750,358.215750,you,B,+,u-98-1
sw3144B-ms98-a-0058,358.215750,358.375750,know,I,+,u-98-1
sw3144B-ms98-a-0058,358.375750,358.555750,he,I,+,u-98-1
sw3144B-ms98-a-0058,358.555750,358.705750,knew,I,+,u-98-1
sw3144B-ms98-a-0058,358.705750,358.795750,he,I,+,u-98-1
sw3144B-ms98-a-0058,358.795750,359.105750,couldn't,I,+,u-98-1
sw3144B-ms98-a-0058,359.105750,359.265750,get,I,+,u-98-1
sw3144B-ms98-a-0058,359.265750,359.405750,them,I,+,u-98-1
sw3144B-ms98-a-0058,359.405750,359.645750,all,I,+,u-98-1
sw3144B-ms98-a-0058,359.645750,359.885750,in,I,+,u-98-1
sw3144B-ms98-a-0058,359.885750,360.275750,but,B,sd,u-98-2
sw3144B-ms98-a-0058,360.275750,360.555750,uh,I,sd,u-98-2
sw3144B-ms98-a-0058,360.745750,360.953000,Jay,I,sd,u-98-2
sw3144B-ms98-a-0058,360.953000,361.395750,really,I,sd,u-98-2
sw3144B-ms98-a-0058,361.395750,361.755750,liked,I,sd,u-98-2
sw3144B-ms98-a-0058,361.755750,362.125750,Robin,I,sd,u-98-2
sw3144B-ms98-a-0058,362.125750,362.455750,Hood,I,sd,u-98-2
sw3144B-ms98-a-0058,362.995750,363.348375,um,B,sd,u-98-3
sw3144B-ms98-a-0059,363.752625,364.348750,when,I,sd,u-98-3
sw3144B-ms98-a-0059,364.352500,364.690125,the,I,sd,u-98-3
sw3144B-ms98-a-0059,364.690125,365.012625,choir,I,sd,u-98-3
sw3144B-ms98-a-0059,365.012625,365.312625,group,I,sd,u-98-3
sw3144B-ms98-a-0059,365.312625,365.502625,went,I,sd,u-98-3
sw3144B-ms98-a-0059,365.502625,365.592625,to,I,sd,u-98-3
sw3144B-ms98-a-0059,365.592625,365.762625,see,I,sd,u-98-3
sw3144B-ms98-a-0059,365.762625,366.582625,Backdraft,I,sd,u-98-3
sw3144B-ms98-a-0059,366.582625,366.712625,and,I,sd,u-98-3
sw3144B-ms98-a-0059,366.712625,366.832625,they,I,sd,u-98-3
sw3144B-ms98-a-0059,366.832625,367.252625,thought,I,sd,u-98-3
sw3144B-ms98-a-0059,367.842625,368.102625,that,I,sd,u-98-3
sw3144B-ms98-a-0059,368.102625,368.329500,was,I,sd,u-98-3
sw3144B-ms98-a-0059,368.442625,368.560500,uh,I,sd,u-98-3
sw3144B-ms98-a-0060,368.804625,368.924625,it,I,sd,u-98-3
sw3144B-ms98-a-0060,368.924625,369.064625,was,I,sd,u-98-3
sw3144B-ms98-a-0060,369.064625,369.434625,funny,I,sd,u-98-3
sw3144B-ms98-a-0060,369.434625,369.776625,cause,I,sd,u-98-3
sw3144B-ms98-a-0060,370.012000,370.264625,he,I,sd,u-98-3
sw3144B-ms98-a-0060,370.264625,370.734625,sounded,I,sd,u-98-3
sw3144B-ms98-a-0060,370.734625,370.964625,like,I,sd,u-98-3
sw3144B-ms98-a-0060,370.964625,371.064625,the,I,sd,u-98-3
sw3144B-ms98-a-0060,371.064625,371.564625,critics,I,sd,u-98-3
sw3144B-ms98-a-0060,371.564625,371.704625,he,B,sd,u-98-4
sw3144B-ms98-a-0060,371.704625,371.964625,said,I,sd,u-98-4
sw3144B-ms98-a-0060,372.424625,372.514625,you,I,sd,u-98-4
sw3144B-ms98-a-0060,372.514625,372.624625,know,I,sd,u-98-4
sw3144B-ms98-a-0060,372.624625,372.724625,the,I,sd,u-98-4
sw3144B-ms98-a-0060,372.724625,373.240250,plot,I,sd,u-98-4
sw3144B-ms98-a-0060,373.240250,373.660500,line,I,sd,u-98-4
sw3144B-ms98-a-0060,373.660500,373.916625,and,I,sd,u-98-4
sw3144B-ms98-a-0060,373.916625,374.053750,the,I,sd,u-98-4
sw3144B-ms98-a-0060,374.053750,374.657375,characters,I,sd,u-98-4
sw3144B-ms98-a-0060,374.921000,375.213875,uh,I,sd,u-98-4
sw3144B-ms98-a-0060,375.846625,375.984625,you,I,sd,u-98-4
sw3144B-ms98-a-0060,375.984625,376.104625,know,I,sd,u-98-4
sw3144B-ms98-a-0060,376.104625,376.388875,aren't,I,sd,u-98-4
sw3144B-ms98-a-0060,376.388875,376.789625,real,I,sd,u-98-4
sw3144B-ms98-a-0060,377.075875,377.394625,big,I,sd,u-98-4
sw3144B-ms98-a-0060,377.394625,377.604625,but,B,sd,u-98-5
sw3144B-ms98-a-0060,377.604625,377.813750,the,I,sd,u-98-5
sw3144B-ms98-a-0060,377.984625,378.124625,the,I,sd,u-98-5
sw3144B-ms98-a-0060,378.124625,378.594625,fire,I,sd,u-98-5
sw3144B-ms98-a-0060,378.594625,379.104625,scenes,I,sd,u-98-5
sw3144B-ms98-a-0060,379.104625,379.284625,and,I,sd,u-98-5
sw3144B-ms98-a-0060,379.284625,379.354625,the,I,sd,u-98-5
sw3144B-ms98-a-0060,379.354625,379.775375,dra[fts]-,I,sd,u-98-5
sw3144B-ms98-a-0060,379.775375,380.024625,you,I,sd,u-98-5
sw3144B-ms98-a-0060,380.024625,380.164625,know,I,sd,u-98-5
sw3144B-ms98-a-0060,380.164625,380.584625,that,B,+,u-100-1
sw3144B-ms98-a-0060,380.584625,381.034625,action,I,+,u-100-1
sw3144B-ms98-a-0060,381.034625,381.364625,part,I,+,u-100-1
sw3144B-ms98-a-0060,381.364625,381.764625,is,I,+,u-100-1
sw3144B-ms98-a-0060,381.764625,382.694625,fantastic,I,+,u-100-1
sw3144B-ms98-a-0061,382.818125,382.958125,but,B,sd,u-100-2
sw3144B-ms98-a-0061,383.158125,383.458125,he,I,sd,u-100-2
sw3144B-ms98-a-0061,383.458125,383.688125,thought,I,sd,u-100-2
sw3144B-ms98-a-0061,383.688125,384.028125,Robin,I,sd,u-100-2
sw3144B-ms98-a-0061,384.028125,384.245000,Hood,I,sd,u-100-2
sw3144B-ms98-a-0061,384.245000,384.448125,was,I,sd,u-100-2
sw3144B-ms98-a-0061,384.448125,384.848125,great,I,sd,u-100-2
sw3144B-ms98-a-0061,384.848125,385.008125,it,B,sv,u-100-3
sw3144B-ms98-a-0061,385.008125,385.208125,was,I,sv,u-100-3
sw3144B-ms98-a-0061,385.208125,385.448125,real,I,sv,u-100-3
sw3144B-ms98-a-0061,385.448125,385.968125,different,I,sv,u-100-3
sw3144B-ms98-a-0061,386.658125,386.848125,then,I,sv,u-100-3
sw3144B-ms98-a-0061,386.848125,387.018125,you'd,I,sv,u-100-3
sw3144B-ms98-a-0061,387.018125,387.798125,expect,I,sv,u-100-3
sw3144B-ms98-a-0061,388.098125,388.498125,but,B,sd,u-100-4
sw3144B-ms98-a-0061,388.498125,388.578125,h[e]-,O,,
sw3144B-ms98-a-0061,388.578125,388.758125,but,B,+,u-102-1
sw3144B-ms98-a-0061,388.758125,388.948125,he,I,+,u-102-1
sw3144B-ms98-a-0061,388.948125,389.468125,enjoyed,I,+,u-102-1
sw3144B-ms98-a-0061,389.468125,389.698125,it,I,+,u-102-1
sw3144B-ms98-a-0061,389.698125,389.890875,and,B,%,u-102-2
sw3144B-ms98-a-0061,390.136625,390.378125,so,I,%,u-102-2
sw3144B-ms98-a-0063,392.632875,392.932875,yeah,B,b,u-104-1
sw3144B-ms98-a-0063,392.932875,393.122875,me,B,sd,u-104-2
sw3144B-ms98-a-0063,393.122875,393.703625,too,I,sd,u-104-2
sw3144B-ms98-a-0063,393.844750,394.676500,and,B,b,u-104-3
sw3144B-ms98-a-0063,395.039125,395.622875,yeah,B,+,u-106-1
sw3144B-ms98-a-0063,395.622875,395.672875,i,B,sd,u-106-2
sw3144B-ms98-a-0063,395.672875,396.212875,really,I,sd,u-106-2
sw3144B-ms98-a-0063,396.212875,396.451625,uh,I,sd,u-106-2
sw3144B-ms98-a-0063,396.828250,397.095750,like,I,sd,u-106-2
sw3144B-ms98-a-0063,397.095750,397.212875,him,I,sd,u-106-2
sw3144B-ms98-a-0063,397.212875,397.262875,a,I,sd,u-106-2
sw3144B-ms98-a-0063,397.262875,397.522875,lot,I,sd,u-106-2
sw3144B-ms98-a-0063,397.522875,397.712875,which,I,sd,u-106-2
sw3144B-ms98-a-0063,397.712875,397.862875,is,I,sd,u-106-2
sw3144B-ms98-a-0063,397.862875,398.121875,why,I,sd,u-106-2
sw3144B-ms98-a-0063,398.826250,399.252875,Dances,I,sd,u-106-2
sw3144B-ms98-a-0063,399.252875,399.392875,With,I,sd,u-106-2
sw3144B-ms98-a-0063,399.392875,399.752875,Wolves,I,sd,u-106-2
sw3144B-ms98-a-0063,399.752875,399.952875,was,I,sd,u-106-2
sw3144B-ms98-a-0063,399.952875,400.042875,the,I,sd,u-106-2
sw3144B-ms98-a-0063,400.042875,400.392875,last,I,sd,u-106-2
sw3144B-ms98-a-0063,400.392875,400.702875,movie,I,sd,u-106-2
sw3144B-ms98-a-0063,400.702875,400.792875,we,I,sd,u-106-2
sw3144B-ms98-a-0063,400.792875,400.932875,had,I,sd,u-106-2
sw3144B-ms98-a-0063,400.932875,401.392875,seen,I,sd,u-106-2
sw3144B-ms98-a-0063,401.392875,401.592875,for,B,+,u-108-1
sw3144B-ms98-a-0063,401.592875,402.002875,several,I,+,u-108-1
sw3144B-ms98-a-0063,402.002875,402.442875,months,I,+,u-108-1
sw3144B-ms98-a-0063,402.442875,402.655750,but,B,%,u-108-2
sw3144B-ms98-a-0063,402.776375,402.972875,it,B,aa,u-110-1
sw3144B-ms98-a-0063,402.972875,403.591125,was,I,aa,u-110-1
sw3144B-ms98-a-0063,403.706375,404.052875,i,B,%,u-110-2
sw3144B-ms98-a-0063,404.052875,404.340250,uh,I,%,u-110-2
sw3144B-ms98-a-0064,404.957625,405.070750,in,B,sd,u-110-3
sw3144B-ms98-a-0064,405.070750,405.451875,fact,I,sd,u-110-3
sw3144B-ms98-a-0064,405.583750,405.908375,uh,I,sd,u-110-3
sw3144B-ms98-a-0064,405.908375,406.051750,a,I,sd,u-110-3
sw3144B-ms98-a-0064,406.051750,406.431750,friend,I,sd,u-110-3
sw3144B-ms98-a-0064,406.431750,406.621750,from,I,sd,u-110-3
sw3144B-ms98-a-0064,406.621750,407.051750,Germany,I,sd,u-110-3
sw3144B-ms98-a-0064,407.051750,407.271750,was,I,sd,u-110-3
sw3144B-ms98-a-0064,407.271750,407.731750,visiting,I,sd,u-110-3
sw3144B-ms98-a-0064,407.731750,407.861750,in,I,sd,u-110-3
sw3144B-ms98-a-0064,407.861750,408.271750,March,I,sd,u-110-3
sw3144B-ms98-a-0064,408.271750,408.421750,and,B,sd,u-110-4
sw3144B-ms98-a-0064,408.421750,408.531750,we,I,sd,u-110-4
sw3144B-ms98-a-0064,408.531750,408.921750,wanted,I,sd,u-110-4
sw3144B-ms98-a-0064,409.481750,409.561750,we,I,sd,u-110-4
sw3144B-ms98-a-0064,409.561750,409.816000,didn't,I,sd,u-110-4
sw3144B-ms98-a-0064,409.816000,410.131750,ran,I,sd,u-110-4
sw3144B-ms98-a-0064,410.131750,410.241750,out,I,sd,u-110-4
sw3144B-ms98-a-0064,410.241750,410.311750,of,I,sd,u-110-4
sw3144B-ms98-a-0064,410.311750,410.691750,time,I,sd,u-110-4
sw3144B-ms98-a-0064,410.691750,410.801750,we,I,sd,u-110-4
sw3144B-ms98-a-0064,410.801750,411.121750,wanted,I,sd,u-110-4
sw3144B-ms98-a-0064,411.121750,411.221750,to,I,sd,u-110-4
sw3144B-ms98-a-0064,411.221750,411.491750,take,I,sd,u-110-4
sw3144B-ms98-a-0064,411.491750,411.621750,him,I,sd,u-110-4
sw3144B-ms98-a-0064,411.621750,411.711750,to,I,sd,u-110-4
sw3144B-ms98-a-0064,411.711750,411.951750,see,I,sd,u-110-4
sw3144B-ms98-a-0064,411.951750,412.061750,it,I,sd,u-110-4
sw3144B-ms98-a-0064,412.061750,412.171750,we,B,sd,u-110-5
sw3144B-ms98-a-0064,412.171750,412.291750,were,I,sd,u-110-5
sw3144B-ms98-a-0064,412.291750,412.441750,going,I,sd,u-110-5
sw3144B-ms98-a-0064,412.441750,412.531750,to,I,sd,u-110-5
sw3144B-ms98-a-0064,412.531750,412.771750,sit,I,sd,u-110-5
sw3144B-ms98-a-0064,412.771750,412.911750,through,I,sd,u-110-5
sw3144B-ms98-a-0064,412.911750,413.041750,it,I,sd,u-110-5
sw3144B-ms98-a-0064,413.041750,413.401750,again,I,sd,u-110-5
sw3144B-ms98-a-0064,413.401750,413.611750,because_1,I,sd,u-110-5
sw3144B-ms98-a-0064,413.851750,413.991750,we,I,sd,u-110-5
sw3144B-ms98-a-0064,413.991750,414.271750,really,I,sd,u-110-5
sw3144B-ms98-a-0064,414.271750,414.571750,wanted,I,sd,u-110-5
sw3144B-ms98-a-0064,414.571750,414.771750,him,I,sd,u-110-5
sw3144B-ms98-a-0064,414.771750,414.871750,to,I,sd,u-110-5
sw3144B-ms98-a-0064,414.871750,415.191750,see,I,sd,u-110-5
