sw3085B-ms98-a-0002,1.764000,2.347500,okay,B,b^m,u-2-1
sw3085B-ms98-a-0043,199.975500,200.075500,the,I,sv,u-80-1
sw3085B-ms98-a-0043,200.075500,200.355500,shop,I,sv,u-80-1
sw3085B-ms98-a-0043,200.355500,200.525500,until,I,sv,u-80-1
sw3085B-ms98-a-0043,200.525500,200.585500,the,I,sv,u-80-1
sw3085B-ms98-a-0043,200.585500,200.865500,place,I,sv,u-80-1
sw3085B-ms98-a-0043,200.865500,201.315500,closes,I,sv,u-80-1
sw3085B-ms98-a-0043,201.315500,201.435500,at,I,sv,u-80-1
sw3085B-ms98-a-0043,201.435500,201.685500,six,I,sv,u-80-1
sw3085B-ms98-a-0043,201.685500,201.915500,P,I,sv,u-80-1
sw3085B-ms98-a-0043,201.915500,202.095500,M,I,sv,u-80-1
sw3085B-ms98-a-0043,202.095500,202.315500,and,B,sv,u-80-2
sw3085B-ms98-a-0043,202.315500,202.495500,then,I,sv,u-80-2
sw3085B-ms98-a-0043,202.495500,202.665500,it's,I,sv,u-80-2
sw3085B-ms98-a-0043,202.665500,202.815500,their,I,sv,u-80-2
sw3085B-ms98-a-0043,202.815500,203.465500,responsibility,I,sv,u-80-2
sw3085B-ms98-a-0043,203.465500,203.535500,to,I,sv,u-80-2
sw3085B-ms98-a-0043,203.535500,203.705500,clean,I,sv,u-80-2
sw3085B-ms98-a-0043,203.705500,203.765500,up,I,sv,u-80-2
sw3085B-ms98-a-0043,203.765500,203.865500,and,I,sv,u-80-2
sw3085B-ms98-a-0043,203.865500,203.965500,be,I,sv,u-80-2
sw3085B-ms98-a-0043,203.965500,204.305500,prepared,I,sv,u-80-2
sw3085B-ms98-a-0043,204.305500,204.385500,for,I,sv,u-80-2
sw3085B-ms98-a-0043,204.385500,204.455500,the,I,sv,u-80-2
sw3085B-ms98-a-0043,204.455500,204.695500,next,I,sv,u-80-2
sw3085B-ms98-a-0043,204.695500,204.845500,day,I,sv,u-80-2
sw3085B-ms98-a-0043,204.845500,204.995500,because_1,O,,
sw3085B-ms98-a-0043,204.995500,205.115500,they,B,+,u-82-1
sw3085B-ms98-a-0043,205.115500,205.305500,don't,I,+,u-82-1
sw3085B-ms98-a-0043,205.305500,205.485500,have,I,+,u-82-1
sw3085B-ms98-a-0043,205.485500,205.795500,cleaning,I,+,u-82-1
sw3085B-ms98-a-0043,205.795500,206.075500,crews,I,+,u-82-1
sw3085B-ms98-a-0043,206.075500,206.165500,in,I,+,u-82-1
sw3085B-ms98-a-0043,206.165500,206.425500,most,I,+,u-82-1
sw3085B-ms98-a-0043,206.425500,206.485500,of,I,+,u-82-1
sw3085B-ms98-a-0043,206.485500,206.871125,those,I,+,u-82-1
sw3085B-ms98-a-0044,207.850875,208.390875,and,B,sd,u-84-1
sw3085B-ms98-a-0044,208.390875,208.610875,uh,I,sd,u-84-1
sw3085B-ms98-a-0044,208.610875,208.850875,she,I,sd,u-84-1
sw3085B-ms98-a-0044,208.850875,209.050875,just,I,sd,u-84-1
sw3085B-ms98-a-0044,209.050875,209.180875,had,I,sd,u-84-1
sw3085B-ms98-a-0044,209.180875,209.240875,a,I,sd,u-84-1
sw3085B-ms98-a-0044,209.240875,209.730875,terrible,I,sd,u-84-1
sw3085B-ms98-a-0044,209.730875,210.080875,time,I,sd,u-84-1
sw3085B-ms98-a-0044,210.080875,210.680875,keeping,I,sd,u-84-1
sw3085B-ms98-a-0044,210.790875,211.530875,sincerely,I,sd,u-84-1
sw3085B-ms98-a-0044,211.530875,212.130875,dedicated,I,sd,u-84-1
sw3085B-ms98-a-0044,212.130875,212.500875,people,I,sd,u-84-1
sw3085B-ms98-a-0044,212.500875,212.840875,simply,I,sd,u-84-1
sw3085B-ms98-a-0044,212.840875,213.300875,because,I,sd,u-84-1
sw3085B-ms98-a-0044,213.300875,213.420875,they,I,sd,u-84-1
sw3085B-ms98-a-0044,213.420875,213.730875,could,I,sd,u-84-1
sw3085B-ms98-a-0044,213.730875,214.010875,not,I,sd,u-84-1
sw3085B-ms98-a-0044,214.010875,214.630875,live,I,sd,u-84-1
sw3085B-ms98-a-0044,214.630875,214.790875,with,I,sd,u-84-1
sw3085B-ms98-a-0044,214.790875,214.830875,a,I,sd,u-84-1
sw3085B-ms98-a-0044,214.830875,215.180875,kind,I,sd,u-84-1
sw3085B-ms98-a-0044,215.180875,215.260875,of,I,sd,u-84-1
sw3085B-ms98-a-0044,215.260875,215.650875,hours,I,sd,u-84-1
sw3085B-ms98-a-0044,215.650875,215.770875,and,I,sd,u-84-1
sw3085B-ms98-a-0044,215.770875,215.840875,the,I,sd,u-84-1
sw3085B-ms98-a-0044,215.840875,216.430500,salary,I,sd,u-84-1
sw3085B-ms98-a-0044,217.521375,218.077250,uh,B,%,u-86-1
sw3085B-ms98-a-0044,218.077250,218.235625,and,I,%,u-86-1
sw3085B-ms98-a-0044,218.235625,218.591375,she,I,%,u-86-1
sw3085B-ms98-a-0045,219.707000,220.073375,um-hum,B,b,u-88-1
sw3085B-ms98-a-0045,220.725250,221.057250,um-hum,B,b,u-90-1
sw3085B-ms98-a-0047,227.442250,227.775125,um-hum,B,b,u-92-1
sw3085B-ms98-a-0049,230.610125,230.970125,sure,B,b,u-94-1
sw3085B-ms98-a-0050,231.884750,232.194625,um-hum,B,b,u-96-1
sw3085B-ms98-a-0052,235.338875,235.448875,well,B,sd,u-98-1
sw3085B-ms98-a-0052,235.448875,235.498875,i,I,sd,u-98-1
sw3085B-ms98-a-0052,235.498875,235.668875,know,I,sd,u-98-1
sw3085B-ms98-a-0052,235.668875,235.798875,that,I,sd,u-98-1
sw3085B-ms98-a-0052,235.798875,235.928875,when,I,sd,u-98-1
sw3085B-ms98-a-0052,235.928875,236.088875,my,I,sd,u-98-1
sw3085B-ms98-a-0052,236.088875,236.628875,youngsters,I,sd,u-98-1
sw3085B-ms98-a-0052,236.628875,236.748875,were,I,sd,u-98-1
sw3085B-ms98-a-0052,236.748875,237.188875,small,I,sd,u-98-1
sw3085B-ms98-a-0052,237.188875,237.248875,now,B,sd,u-98-2
sw3085B-ms98-a-0052,237.248875,237.458875,my,I,sd,u-98-2
sw3085B-ms98-a-0052,237.458875,237.678875,older,I,sd,u-98-2
sw3085B-ms98-a-0052,237.678875,237.978875,son,I,sd,u-98-2
sw3085B-ms98-a-0052,237.978875,238.138875,was,I,sd,u-98-2
sw3085B-ms98-a-0052,238.138875,238.678875,adopted,I,sd,u-98-2
sw3085B-ms98-a-0052,238.678875,238.838875,so,B,sd,u-98-3
sw3085B-ms98-a-0052,238.838875,238.998875,he,I,sd,u-98-3
sw3085B-ms98-a-0052,238.998875,239.178875,went,I,sd,u-98-3
sw3085B-ms98-a-0052,239.178875,239.358875,into,I,sd,u-98-3
sw3085B-ms98-a-0052,239.358875,239.708875,child,I,sd,u-98-3
sw3085B-ms98-a-0052,239.708875,239.948875,care,I,sd,u-98-3
sw3085B-ms98-a-0052,239.948875,240.078875,at,I,sd,u-98-3
sw3085B-ms98-a-0052,240.078875,240.218875,two,I,sd,u-98-3
sw3085B-ms98-a-0052,240.218875,240.842250,weeks,I,sd,u-98-3
sw3085B-ms98-a-0052,241.748875,242.208875,and,B,sd,u-100-1
sw3085B-ms98-a-0052,242.208875,242.398875,uh,I,sd,u-100-1
sw3085B-ms98-a-0052,242.398875,242.568875,my,I,sd,u-100-1
sw3085B-ms98-a-0052,242.568875,242.928875,younger,I,sd,u-100-1
sw3085B-ms98-a-0052,242.928875,243.258875,son,I,sd,u-100-1
sw3085B-ms98-a-0052,243.258875,243.408875,went,I,sd,u-100-1
sw3085B-ms98-a-0052,243.408875,243.608875,into,I,sd,u-100-1
sw3085B-ms98-a-0052,243.608875,243.958875,child,I,sd,u-100-1
sw3085B-ms98-a-0052,243.958875,244.208875,care,I,sd,u-100-1
sw3085B-ms98-a-0052,244.208875,244.298875,at,I,sd,u-100-1
sw3085B-ms98-a-0052,244.298875,244.628875,six,I,sd,u-100-1
sw3085B-ms98-a-0052,244.628875,245.088875,weeks,I,sd,u-100-1
sw3085B-ms98-a-0053,245.961625,246.425625,so,B,sd,u-102-1
sw3085B-ms98-a-0053,246.425625,246.761375,they,I,sd,u-102-1
sw3085B-ms98-a-0053,246.761375,246.941375,were,I,sd,u-102-1
sw3085B-ms98-a-0053,246.941375,247.171375,in,I,sd,u-102-1
sw3085B-ms98-a-0053,247.171375,247.351375,that,I,sd,u-102-1
sw3085B-ms98-a-0053,247.351375,248.131375,environment,I,sd,u-102-1
sw3085B-ms98-a-0053,248.131375,248.801375,actually,I,sd,u-102-1
sw3085B-ms98-a-0053,248.801375,249.051375,up,I,sd,u-102-1
sw3085B-ms98-a-0053,249.051375,249.671375,until,I,sd,u-102-1
sw3085B-ms98-a-0053,250.061375,250.241375,they,I,sd,u-102-1
sw3085B-ms98-a-0053,250.241375,251.051375,became,I,sd,u-102-1
sw3085B-ms98-a-0053,251.161375,251.761375,uh,I,sd,u-102-1
sw3085B-ms98-a-0054,252.401000,252.811000,seven,I,sd,u-102-1
sw3085B-ms98-a-0054,252.811000,252.931000,and,I,sd,u-102-1
sw3085B-ms98-a-0054,252.931000,253.361000,nine,I,sd,u-102-1
sw3085B-ms98-a-0055,253.979875,254.119875,and,B,sd(^q),u-104-1
sw3085B-ms98-a-0055,254.119875,254.229875,at,I,sd(^q),u-104-1
sw3085B-ms98-a-0055,254.229875,254.449875,that,I,sd(^q),u-104-1
sw3085B-ms98-a-0055,254.449875,254.949875,point,I,sd(^q),u-104-1
sw3085B-ms98-a-0055,254.949875,255.059875,i,I,sd(^q),u-104-1
sw3085B-ms98-a-0055,255.059875,255.379875,said,I,sd(^q),u-104-1
sw3085B-ms98-a-0055,255.379875,255.863125,look,I,sd(^q),u-104-1
sw3085B-ms98-a-0055,256.199875,256.339875,they,I,sd(^q),u-104-1
sw3085B-ms98-a-0055,256.339875,256.529875,have,I,sd(^q),u-104-1
sw3085B-ms98-a-0055,256.529875,256.749875,been,I,sd(^q),u-104-1
sw3085B-ms98-a-0055,256.749875,257.049875,given,I,sd(^q),u-104-1
sw3085B-ms98-a-0055,257.049875,257.109875,the,I,sd(^q),u-104-1
sw3085B-ms98-a-0055,257.109875,257.709875,custodial,I,sd(^q),u-104-1
sw3085B-ms98-a-0055,257.709875,258.029875,care,I,sd(^q),u-104-1
sw3085B-ms98-a-0055,258.029875,258.179875,that,I,sd(^q),u-104-1
sw3085B-ms98-a-0055,258.179875,258.319875,they,I,sd(^q),u-104-1
sw3085B-ms98-a-0055,258.319875,258.885875,need,I,sd(^q),u-104-1
sw3085B-ms98-a-0055,258.885875,259.160750,and,B,^q,u-104-2
sw3085B-ms98-a-0055,259.160750,259.398250,the,I,^q,u-104-2
sw3085B-ms98-a-0055,259.398250,259.775250,after,I,^q,u-104-2
sw3085B-ms98-a-0055,259.775250,260.242250,hours,I,^q,u-104-2
sw3085B-ms98-a-0055,260.242250,260.639875,care,I,^q,u-104-2
sw3085B-ms98-a-0055,260.639875,260.949875,has,I,^q,u-104-2
sw3085B-ms98-a-0055,260.949875,261.283875,been,I,^q,u-104-2
sw3085B-ms98-a-0055,261.617000,262.062625,as,I,^q,u-104-2
sw3085B-ms98-a-0056,262.375375,262.487250,good,I,^q,u-104-2
sw3085B-ms98-a-0056,262.487250,262.537250,a,I,^q,u-104-2
sw3085B-ms98-a-0056,262.537250,263.077250,quality,I,^q,u-104-2
sw3085B-ms98-a-0056,263.077250,263.187250,as,I,^q,u-104-2
sw3085B-ms98-a-0056,263.187250,263.347250,i,I,^q,u-104-2
sw3085B-ms98-a-0056,263.347250,263.517250,can,I,^q,u-104-2
sw3085B-ms98-a-0056,263.517250,263.987250,provide,I,^q,u-104-2
sw3085B-ms98-a-0056,263.987250,264.237250,for,I,^q,u-104-2
sw3085B-ms98-a-0056,264.237250,264.387250,them,I,^q,u-104-2
sw3085B-ms98-a-0056,264.387250,264.837250,however,B,^q,u-104-3
sw3085B-ms98-a-0056,264.837250,264.987250,they're,I,^q,u-104-3
sw3085B-ms98-a-0056,264.987250,265.298500,going,I,^q,u-104-3
sw3085B-ms98-a-0056,265.298500,265.547000,out,I,^q,u-104-3
sw3085B-ms98-a-0056,265.547000,265.829500,into,I,^q,u-104-3
sw3085B-ms98-a-0056,265.829500,265.977250,the,I,^q,u-104-3
sw3085B-ms98-a-0056,265.977250,266.227250,school,I,^q,u-104-3
sw3085B-ms98-a-0056,266.227250,266.777250,environment,I,^q,u-104-3
sw3085B-ms98-a-0056,266.777250,267.090875,now,I,^q,u-104-3
sw3085B-ms98-a-0056,267.467250,267.637250,they're,B,^q,u-104-4
sw3085B-ms98-a-0056,267.637250,267.857250,under,I,^q,u-104-4
sw3085B-ms98-a-0056,267.857250,267.957250,a,I,^q,u-104-4
sw3085B-ms98-a-0056,267.957250,268.247250,lot,I,^q,u-104-4
sw3085B-ms98-a-0056,268.247250,268.317250,of,I,^q,u-104-4
sw3085B-ms98-a-0056,268.317250,268.517250,other,I,^q,u-104-4
sw3085B-ms98-a-0056,268.517250,269.261250,influences,I,^q,u-104-4
sw3085B-ms98-a-0056,269.411875,269.557250,i,B,^q,u-104-5
sw3085B-ms98-a-0056,269.557250,269.987250,need,I,^q,u-104-5
sw3085B-ms98-a-0056,269.987250,270.087250,to,I,^q,u-104-5
sw3085B-ms98-a-0056,270.087250,270.307250,be,I,^q,u-104-5
sw3085B-ms98-a-0056,270.307250,270.527250,here,I,^q,u-104-5
sw3085B-ms98-a-0056,270.527250,270.727250,for,I,^q,u-104-5
sw3085B-ms98-a-0056,270.727250,271.007250,them,I,^q,u-104-5
sw3085B-ms98-a-0056,271.007250,271.057250,i,B,^q,u-104-6
sw3085B-ms98-a-0056,271.057250,271.237250,need,I,^q,u-104-6
sw3085B-ms98-a-0056,271.237250,271.317250,to,I,^q,u-104-6
sw3085B-ms98-a-0056,271.317250,271.427250,be,I,^q,u-104-6
sw3085B-ms98-a-0056,271.427250,271.877250,involved,I,^q,u-104-6
sw3085B-ms98-a-0056,271.877250,271.947250,in,I,^q,u-104-6
sw3085B-ms98-a-0056,271.947250,272.057250,their,I,^q,u-104-6
sw3085B-ms98-a-0056,272.057250,272.442000,school,I,^q,u-104-6
sw3085B-ms98-a-0056,272.442000,272.781000,because,I,^q,u-104-6
sw3085B-ms98-a-0056,272.781000,273.077250,i,I,^q,u-104-6
sw3085B-ms98-a-0056,273.077250,273.257250,want,I,^q,u-104-6
sw3085B-ms98-a-0056,273.257250,273.317250,to,I,^q,u-104-6
sw3085B-ms98-a-0056,273.317250,273.447250,be,I,^q,u-104-6
sw3085B-ms98-a-0056,273.447250,273.517250,the,I,^q,u-104-6
sw3085B-ms98-a-0056,273.517250,274.017250,one,I,^q,u-104-6
sw3085B-ms98-a-0057,274.442125,274.596750,who,B,+,u-106-1
sw3085B-ms98-a-0057,274.596750,275.346750,influences,I,+,u-106-1
sw3085B-ms98-a-0057,275.346750,275.426750,the,I,+,u-106-1
sw3085B-ms98-a-0057,275.426750,275.596750,way,I,+,u-106-1
sw3085B-ms98-a-0057,275.596750,275.706750,they,I,+,u-106-1
sw3085B-ms98-a-0057,275.706750,276.026750,develop,I,+,u-106-1
sw3085B-ms98-a-0057,276.026750,276.256750,so,B,sd,u-106-2
sw3085B-ms98-a-0057,276.256750,276.408250,i,I,sd,u-106-2
sw3085B-ms98-a-0057,276.408250,276.636750,quit,I,sd,u-106-2
sw3085B-ms98-a-0057,276.636750,277.049250,working,I,sd,u-106-2
sw3085B-ms98-a-0057,277.327875,277.776750,after,B,+,u-108-1
sw3085B-ms98-a-0057,277.776750,277.944125,my,I,+,u-108-1
sw3085B-ms98-a-0057,277.944125,278.445000,kids,I,+,u-108-1
sw3085B-ms98-a-0057,278.445000,278.796750,started,I,+,u-108-1
sw3085B-ms98-a-0057,278.796750,278.906750,to,I,+,u-108-1
sw3085B-ms98-a-0057,278.906750,279.349875,school,I,+,u-108-1
sw3085B-ms98-a-0057,279.914875,280.086750,and,B,+,u-110-1
sw3085B-ms98-a-0057,280.086750,280.306750,got,I,+,u-110-1
sw3085B-ms98-a-0057,280.306750,280.926750,involved,I,+,u-110-1
sw3085B-ms98-a-0057,280.926750,281.046750,in,I,+,u-110-1
sw3085B-ms98-a-0057,281.046750,281.646750,volunteer,I,+,u-110-1
sw3085B-ms98-a-0057,281.646750,281.946750,work,I,+,u-110-1
sw3085B-ms98-a-0057,281.946750,282.056750,in,I,+,u-110-1
sw3085B-ms98-a-0057,282.056750,282.209000,their,I,+,u-110-1
sw3085B-ms98-a-0057,282.209000,282.570625,private,I,+,u-110-1
sw3085B-ms98-a-0057,282.570625,283.056750,school,I,+,u-110-1
sw3085B-ms98-a-0057,283.056750,283.309500,so,I,+,u-110-1
sw3085B-ms98-a-0057,283.309500,283.471375,that,I,+,u-110-1
sw3085B-ms98-a-0057,283.471375,283.720500,i,I,+,u-110-1
sw3085B-ms98-a-0057,283.720500,283.882500,could,I,+,u-110-1
sw3085B-ms98-a-0057,284.099000,284.516750,help,I,+,u-110-1
sw3085B-ms98-a-0057,284.646750,285.448875,direct,I,+,u-110-1
sw3085B-ms98-a-0057,286.059500,286.493375,their,I,+,u-110-1
sw3085B-ms98-a-0057,286.651500,286.826750,their,I,+,u-110-1
sw3085B-ms98-a-0057,286.826750,287.156750,learning,I,+,u-110-1
sw3085B-ms98-a-0057,287.156750,287.856750,experiences,I,+,u-110-1
sw3085B-ms98-a-0057,287.856750,287.946750,and,I,+,u-110-1
sw3085B-ms98-a-0057,287.946750,288.046750,their,I,+,u-110-1
sw3085B-ms98-a-0057,288.046750,288.582000,development,I,+,u-110-1
sw3085B-ms98-a-0058,289.406625,289.767250,i-,O,,
sw3085B-ms98-a-0058,289.767250,290.074500,i,B,sd,u-112-1
sw3085B-ms98-a-0058,290.074500,290.346625,felt,I,sd,u-112-1
sw3085B-ms98-a-0058,290.346625,290.716625,like,I,sd,u-112-1
sw3085B-ms98-a-0058,290.716625,290.946625,that,I,sd,u-112-1
sw3085B-ms98-a-0058,290.946625,291.486625,anybody,I,sd,u-112-1
sw3085B-ms98-a-0058,291.486625,291.626625,who,I,sd,u-112-1
sw3085B-ms98-a-0058,291.626625,292.026625,cared,I,sd,u-112-1
sw3085B-ms98-a-0058,292.026625,292.136625,and,I,sd,u-112-1
sw3085B-ms98-a-0058,292.136625,292.583125,loved,I,sd,u-112-1
sw3085B-ms98-a-0058,292.745125,292.894000,the,I,sd,u-112-1
sw3085B-ms98-a-0058,292.894000,293.474375,kids,I,sd,u-112-1
sw3085B-ms98-a-0058,293.942500,294.371500,could,I,sd,u-112-1
sw3085B-ms98-a-0058,294.766625,295.116625,change,I,sd,u-112-1
sw3085B-ms98-a-0058,295.116625,295.246625,their,I,sd,u-112-1
sw3085B-ms98-a-0058,295.246625,295.766625,diapers,I,sd,u-112-1
sw3085B-ms98-a-0058,295.766625,295.896625,and,I,sd,u-112-1
sw3085B-ms98-a-0058,295.896625,296.196625,feed,I,sd,u-112-1
sw3085B-ms98-a-0058,296.196625,296.386625,them,I,sd,u-112-1
sw3085B-ms98-a-0058,296.386625,296.576625,and,I,sd,u-112-1
sw3085B-ms98-a-0058,296.576625,296.896625,bathe,I,sd,u-112-1
sw3085B-ms98-a-0058,296.896625,297.106625,them,I,sd,u-112-1
sw3085B-ms98-a-0059,297.414625,297.574625,and,B,+,u-114-1
sw3085B-ms98-a-0059,297.574625,297.894625,hold,I,+,u-114-1
sw3085B-ms98-a-0059,297.894625,298.084625,them,I,+,u-114-1
sw3085B-ms98-a-0059,298.794625,299.234625,but,B,sd,u-116-1
sw3085B-ms98-a-0059,299.234625,299.434625,when,I,sd,u-116-1
sw3085B-ms98-a-0059,299.434625,299.824625,time,I,sd,u-116-1
sw3085B-ms98-a-0059,299.824625,300.264625,came,I,sd,u-116-1
sw3085B-ms98-a-0059,300.264625,300.444625,to,I,sd,u-116-1
sw3085B-ms98-a-0059,300.724625,301.214625,direct,I,sd,u-116-1
sw3085B-ms98-a-0059,301.214625,301.364625,their,I,sd,u-116-1
sw3085B-ms98-a-0059,301.364625,301.844625,ability,I,sd,u-116-1
sw3085B-ms98-a-0059,301.844625,301.924625,to,I,sd,u-116-1
sw3085B-ms98-a-0059,301.924625,302.134625,make,I,sd,u-116-1
sw3085B-ms98-a-0059,302.134625,302.833500,choices,I,sd,u-116-1
sw3085B-ms98-a-0060,303.798875,303.928875,to,B,+,u-118-1
sw3085B-ms98-a-0060,303.928875,304.655375,develop,I,+,u-118-1
sw3085B-ms98-a-0060,304.839875,304.998875,the,I,+,u-118-1
sw3085B-ms98-a-0060,304.998875,305.498875,kinds,I,+,u-118-1
sw3085B-ms98-a-0060,305.498875,305.598875,of,I,+,u-118-1
sw3085B-ms98-a-0060,305.598875,306.088875,things,I,+,u-118-1
sw3085B-ms98-a-0060,306.168875,306.388875,that,I,+,u-118-1
sw3085B-ms98-a-0060,306.678875,306.838875,that,I,+,u-118-1
sw3085B-ms98-a-0060,306.838875,306.938875,they're,I,+,u-118-1
sw3085B-ms98-a-0060,306.938875,307.078875,going,I,+,u-118-1
sw3085B-ms98-a-0060,307.078875,307.148875,to,I,+,u-118-1
sw3085B-ms98-a-0060,307.148875,307.360375,need,I,+,u-118-1
sw3085B-ms98-a-0060,307.360375,307.499750,to,I,+,u-118-1
sw3085B-ms98-a-0060,307.499750,307.958875,interact,I,+,u-118-1
sw3085B-ms98-a-0060,307.958875,308.098875,with,I,+,u-118-1
sw3085B-ms98-a-0060,308.098875,308.248875,other,I,+,u-118-1
sw3085B-ms98-a-0060,308.248875,308.858875,people,I,+,u-118-1
sw3085B-ms98-a-0060,308.858875,308.938875,i,I,+,u-118-1
sw3085B-ms98-a-0060,308.938875,309.138875,felt,I,+,u-118-1
sw3085B-ms98-a-0060,309.138875,309.258875,like,I,+,u-118-1
sw3085B-ms98-a-0060,309.258875,309.338875,i,I,+,u-118-1
sw3085B-ms98-a-0060,309.338875,309.608875,needed,I,+,u-118-1
sw3085B-ms98-a-0060,309.608875,309.758875,some,I,+,u-118-1
sw3085B-ms98-a-0060,309.758875,310.088875,strong,I,+,u-118-1
sw3085B-ms98-a-0060,310.088875,310.558875,influence,I,+,u-118-1
sw3085B-ms98-a-0060,310.558875,310.838875,there,I,+,u-118-1
sw3085B-ms98-a-0061,311.692500,312.077375,so,B,%,u-120-1
sw3085B-ms98-a-0061,312.172500,312.435250,i,I,%,u-120-1
sw3085B-ms98-a-0061,312.435250,312.605750,di[d]-,O,,
sw3085B-ms98-a-0062,313.709750,313.926125,i,B,aa,u-122-1
sw3085B-ms98-a-0062,313.926125,314.284500,know,I,aa,u-122-1
sw3085B-ms98-a-0063,316.047750,316.397750,that's,B,aa,u-124-1
sw3085B-ms98-a-0063,316.397750,316.737750,right,I,aa,u-124-1
sw3085B-ms98-a-0063,316.737750,316.907750,once,B,sv,u-124-2
sw3085B-ms98-a-0063,316.907750,317.027750,they,I,sv,u-124-2
sw3085B-ms98-a-0063,317.027750,317.147750,get,I,sv,u-124-2
sw3085B-ms98-a-0063,317.147750,317.257750,up,I,sv,u-124-2
sw3085B-ms98-a-0063,317.257750,317.327750,in,I,sv,u-124-2
sw3085B-ms98-a-0063,317.327750,317.514875,sch[ool]-,O,,
sw3085B-ms98-a-0063,317.817750,318.117750,um-hum,B,b,u-126-1
sw3085B-ms98-a-0064,319.063125,319.372750,um-hum,B,aa,u-128-1
sw3085B-ms98-a-0064,319.762375,320.051750,um-hum,B,aa^r,u-128-2
sw3085B-ms98-a-0065,320.991000,321.181000,well,B,sd,u-130-1
sw3085B-ms98-a-0065,321.181000,321.311000,i,I,sd,u-130-1
sw3085B-ms98-a-0065,321.311000,321.541000,just,I,sd,u-130-1
sw3085B-ms98-a-0065,321.541000,321.721000,felt,I,sd,u-130-1
sw3085B-ms98-a-0065,321.721000,321.901000,very,I,sd,u-130-1
sw3085B-ms98-a-0065,321.901000,322.281000,strongly,I,sd,u-130-1
sw3085B-ms98-a-0065,322.281000,322.541000,about,I,sd,u-130-1
sw3085B-ms98-a-0065,322.541000,322.741000,that,I,sd,u-130-1
sw3085B-ms98-a-0065,322.741000,322.891000,and,B,sd,u-130-2
sw3085B-ms98-a-0065,322.891000,323.147875,i-,I,sd,u-130-2
sw3085B-ms98-a-0065,323.147875,323.385125,i,I,sd,u-130-2
sw3085B-ms98-a-0065,323.385125,323.551000,did,I,sd,u-130-2
sw3085B-ms98-a-0065,323.551000,323.821000,not,I,sd,u-130-2
sw3085B-ms98-a-0065,323.821000,324.261000,work,I,sd,u-130-2
sw3085B-ms98-a-0065,324.261000,324.431000,as,I,sd,u-130-2
sw3085B-ms98-a-0065,324.431000,324.471000,a,I,sd,u-130-2
sw3085B-ms98-a-0065,324.471000,324.721000,matter,I,sd,u-130-2
sw3085B-ms98-a-0065,324.721000,324.791000,of,I,sd,u-130-2
sw3085B-ms98-a-0065,324.791000,325.211000,fact,I,sd,u-130-2
sw3085B-ms98-a-0065,325.211000,325.361000,my,B,sd,u-130-3
sw3085B-ms98-a-0065,325.361000,325.551000,son,I,sd,u-130-3
sw3085B-ms98-a-0065,325.551000,325.691000,was,I,sd,u-130-3
sw3085B-ms98-a-0065,325.691000,325.751000,in,I,sd,u-130-3
sw3085B-ms98-a-0065,325.751000,325.871000,the,I,sd,u-130-3
sw3085B-ms98-a-0065,325.871000,326.241000,second,I,sd,u-130-3
sw3085B-ms98-a-0065,326.241000,326.611000,grade,I,sd,u-130-3
sw3085B-ms98-a-0065,326.611000,326.771000,and,B,sd(^q),u-130-4
sw3085B-ms98-a-0065,326.771000,326.901000,when,I,sd(^q),u-130-4
sw3085B-ms98-a-0065,326.901000,327.051000,he,I,sd(^q),u-130-4
sw3085B-ms98-a-0065,327.051000,327.710625,started,I,sd(^q),u-130-4
sw3085B-ms98-a-0066,328.335625,328.775500,uh,I,sd(^q),u-130-4
sw3085B-ms98-a-0066,328.870750,329.005625,at,I,sd(^q),u-130-4
sw3085B-ms98-a-0066,329.005625,329.495625,Skyline,I,sd(^q),u-130-4
sw3085B-ms98-a-0066,329.495625,329.800250,High,I,sd(^q),u-130-4
sw3085B-ms98-a-0066,329.800250,330.237250,School,I,sd(^q),u-130-4
sw3085B-ms98-a-0066,330.237250,330.405625,i,I,sd(^q),u-130-4
sw3085B-ms98-a-0066,330.405625,330.785625,asked,I,sd(^q),u-130-4
sw3085B-ms98-a-0066,330.785625,330.915625,him,I,sd(^q),u-130-4
sw3085B-ms98-a-0066,330.915625,331.345625,son,I,sd(^q),u-130-4
sw3085B-ms98-a-0066,331.345625,331.795625,when,I,sd(^q),u-130-4
sw3085B-ms98-a-0066,331.795625,332.055625,uh,I,sd(^q),u-130-4
sw3085B-ms98-a-0067,332.669875,332.874125,you,I,sd(^q),u-130-4
sw3085B-ms98-a-0067,332.874125,333.016625,know,I,sd(^q),u-130-4
sw3085B-ms98-a-0067,333.016625,333.249875,where,I,sd(^q),u-130-4
sw3085B-ms98-a-0067,333.249875,333.339875,do,I,sd(^q),u-130-4
sw3085B-ms98-a-0067,333.339875,333.459875,i,I,sd(^q),u-130-4
sw3085B-ms98-a-0067,333.459875,333.639875,go,I,sd(^q),u-130-4
sw3085B-ms98-a-0067,333.639875,333.739875,to,I,sd(^q),u-130-4
sw3085B-ms98-a-0067,333.739875,333.979875,sign,I,sd(^q),u-130-4
sw3085B-ms98-a-0067,333.979875,334.099875,up,I,sd(^q),u-130-4
sw3085B-ms98-a-0067,334.099875,334.169875,for,I,sd(^q),u-130-4
sw3085B-ms98-a-0067,334.169875,334.229875,the,I,sd(^q),u-130-4
sw3085B-ms98-a-0067,334.229875,334.769875,PTA,O,,
sw3085B-ms98-a-0067,334.769875,334.889875,and,B,sd(^q),u-130-5
