sw3057A-ms98-a-0002,0.939750,1.137125,hi,B,fp,u-1-1
sw3057A-ms98-a-0128,346.878625,347.028625,he,I,sd,u-185-4
sw3057A-ms98-a-0128,347.028625,347.238625,did,I,sd,u-185-4
sw3057A-ms98-a-0128,347.238625,347.498625,fine,I,sd,u-185-4
sw3057A-ms98-a-0128,347.498625,347.648625,at,B,+,u-187-1
sw3057A-ms98-a-0128,347.648625,347.908625,home,I,+,u-187-1
sw3057A-ms98-a-0128,347.908625,348.008625,they,B,sd,u-187-2
sw3057A-ms98-a-0128,348.008625,348.238625,lived,I,sd,u-187-2
sw3057A-ms98-a-0128,348.238625,348.348625,on,I,sd,u-187-2
sw3057A-ms98-a-0128,348.348625,348.458625,a,I,sd,u-187-2
sw3057A-ms98-a-0128,348.458625,348.830875,farm,I,sd,u-187-2
sw3057A-ms98-a-0129,349.334250,349.431875,but,B,sd,u-189-1
sw3057A-ms98-a-0129,349.431875,349.669375,she,I,sd,u-189-1
sw3057A-ms98-a-0129,349.669375,349.909375,made,I,sd,u-189-1
sw3057A-ms98-a-0129,349.909375,350.649375,arrangements,I,sd,u-189-1
sw3057A-ms98-a-0129,350.649375,350.789375,so,I,sd,u-189-1
sw3057A-ms98-a-0129,350.789375,350.949375,that,I,sd,u-189-1
sw3057A-ms98-a-0129,351.320750,351.467625,when,I,sd,u-189-1
sw3057A-ms98-a-0129,351.467625,351.689375,she,I,sd,u-189-1
sw3057A-ms98-a-0129,351.689375,351.919375,was,I,sd,u-189-1
sw3057A-ms98-a-0129,351.919375,352.322000,gone,I,sd,u-189-1
sw3057A-ms98-a-0129,352.495250,352.619375,she,B,+,u-191-1
sw3057A-ms98-a-0129,352.619375,352.829375,didn't,I,+,u-191-1
sw3057A-ms98-a-0129,352.829375,352.999375,want,I,+,u-191-1
sw3057A-ms98-a-0129,352.999375,353.279375,her,I,+,u-191-1
sw3057A-ms98-a-0129,353.619375,353.749375,her,I,+,u-191-1
sw3057A-ms98-a-0129,353.749375,354.289375,children,I,+,u-191-1
sw3057A-ms98-a-0129,354.849375,354.935750,her,B,+,u-193-1
sw3057A-ms98-a-0129,354.935750,355.109000,other,I,+,u-193-1
sw3057A-ms98-a-0129,355.109000,355.599375,children,I,+,u-193-1
sw3057A-ms98-a-0129,356.279375,356.660625,burdened,I,+,u-193-1
sw3057A-ms98-a-0129,356.826375,357.029375,with,I,+,u-193-1
sw3057A-ms98-a-0129,357.029375,357.179375,his,I,+,u-193-1
sw3057A-ms98-a-0129,357.179375,357.614875,care,I,+,u-193-1
sw3057A-ms98-a-0130,358.331125,358.558250,so,B,sd,u-195-1
sw3057A-ms98-a-0130,358.558250,359.066625,he,I,sd,u-195-1
sw3057A-ms98-a-0130,359.066625,359.282875,they,I,sd,u-195-1
sw3057A-ms98-a-0130,359.282875,359.471125,ha[d]-,I,sd,u-195-1
sw3057A-ms98-a-0130,359.471125,359.734625,he'd,I,sd,u-195-1
sw3057A-ms98-a-0130,359.734625,359.964625,made,I,sd,u-195-1
sw3057A-ms98-a-0130,359.964625,360.624625,arrangements,I,sd,u-195-1
sw3057A-ms98-a-0130,360.624625,360.742875,that,I,sd,u-195-1
sw3057A-ms98-a-0130,360.742875,360.930875,when,I,sd,u-195-1
sw3057A-ms98-a-0130,360.930875,361.188250,she,I,sd,u-195-1
sw3057A-ms98-a-0130,361.783375,362.034625,she,I,sd,u-195-1
sw3057A-ms98-a-0130,362.034625,362.214625,was,I,sd,u-195-1
sw3057A-ms98-a-0130,362.214625,362.604625,gone,I,sd,u-195-1
sw3057A-ms98-a-0130,362.604625,362.724625,that,I,sd,u-195-1
sw3057A-ms98-a-0130,362.724625,362.864625,he,I,sd,u-195-1
sw3057A-ms98-a-0130,362.864625,363.014625,would,I,sd,u-195-1
sw3057A-ms98-a-0130,363.014625,363.124625,go,I,sd,u-195-1
sw3057A-ms98-a-0130,363.124625,363.384625,into,I,sd,u-195-1
sw3057A-ms98-a-0130,363.384625,363.464625,the,I,sd,u-195-1
sw3057A-ms98-a-0130,363.464625,363.974625,nursing,I,sd,u-195-1
sw3057A-ms98-a-0130,363.974625,364.174625,home,I,sd,u-195-1
sw3057A-ms98-a-0131,364.644500,364.941375,and,B,sd,u-197-1
sw3057A-ms98-a-0131,364.941375,365.391000,he's,I,sd,u-197-1
sw3057A-ms98-a-0131,365.391000,365.678250,i,I,sd,u-197-1
sw3057A-ms98-a-0131,365.678250,365.908250,would,I,sd,u-197-1
sw3057A-ms98-a-0131,365.908250,366.088250,say,I,sd,u-197-1
sw3057A-ms98-a-0131,366.088250,366.228250,he,I,sd,u-197-1
sw3057A-ms98-a-0131,366.228250,366.708250,adjusted,I,sd,u-197-1
sw3057A-ms98-a-0131,366.708250,366.998250,very,I,sd,u-197-1
sw3057A-ms98-a-0131,366.998250,367.478250,well,I,sd,u-197-1
sw3057A-ms98-a-0131,367.478250,367.908250,and,B,sd,u-197-2
sw3057A-ms98-a-0131,367.908250,368.166750,uh,I,sd,u-197-2
sw3057A-ms98-a-0131,369.190875,369.659875,he,I,sd,u-197-2
sw3057A-ms98-a-0131,369.659875,369.894500,he,I,sd,u-197-2
sw3057A-ms98-a-0131,370.169375,370.443750,he's,I,sd,u-197-2
sw3057A-ms98-a-0131,370.552875,370.718250,been,I,sd,u-197-2
sw3057A-ms98-a-0131,370.718250,370.888250,there,I,sd,u-197-2
sw3057A-ms98-a-0131,371.277250,371.525875,quite,I,sd,u-197-2
sw3057A-ms98-a-0131,371.525875,371.638250,a,I,sd,u-197-2
sw3057A-ms98-a-0131,371.638250,371.908250,long,I,sd,u-197-2
sw3057A-ms98-a-0131,371.908250,372.447500,time,I,sd,u-197-2
sw3057A-ms98-a-0132,373.226000,373.637750,and,B,sd,u-199-1
sw3057A-ms98-a-0132,373.637750,373.832625,uh,I,sd,u-199-1
sw3057A-ms98-a-0132,374.130125,374.297750,he,I,sd,u-199-1
sw3057A-ms98-a-0132,374.297750,374.547750,don't,I,sd,u-199-1
sw3057A-ms98-a-0132,374.547750,374.767750,know,I,sd,u-199-1
sw3057A-ms98-a-0132,374.767750,375.165625,me,I,sd,u-199-1
sw3057A-ms98-a-0132,375.331375,375.877750,usually,I,sd,u-199-1
sw3057A-ms98-a-0132,375.877750,376.297750,[laughter],O,,
sw3057A-ms98-a-0132,376.297750,376.487750,but,O,,
sw3057A-ms98-a-0132,376.487750,376.657750,he,B,sd,u-201-1
sw3057A-ms98-a-0132,376.657750,376.957750,goes,I,sd,u-201-1
sw3057A-ms98-a-0132,376.957750,377.367750,wheeling,I,sd,u-201-1
sw3057A-ms98-a-0132,377.367750,377.837750,down,I,sd,u-201-1
sw3057A-ms98-a-0132,377.837750,378.067750,uh,I,sd,u-201-1
sw3057A-ms98-a-0132,378.067750,378.337750,the,I,sd,u-201-1
sw3057A-ms98-a-0132,378.337750,378.657750,hall,I,sd,u-201-1
sw3057A-ms98-a-0132,378.657750,378.807750,to,I,sd,u-201-1
sw3057A-ms98-a-0132,378.807750,379.297750,bingo,I,sd,u-201-1
sw3057A-ms98-a-0132,379.297750,379.787750,somebody,B,sd,u-201-2
sw3057A-ms98-a-0132,379.787750,380.067750,else,I,sd,u-201-2
sw3057A-ms98-a-0132,380.067750,380.297750,he's,I,sd,u-201-2
sw3057A-ms98-a-0132,380.297750,380.607750,helping,I,sd,u-201-2
sw3057A-ms98-a-0132,380.607750,380.767750,him,I,sd,u-201-2
sw3057A-ms98-a-0132,380.767750,380.967750,out,I,sd,u-201-2
sw3057A-ms98-a-0133,381.743125,381.868375,you,B,+,u-203-1
sw3057A-ms98-a-0133,381.868375,382.197875,know,I,+,u-203-1
sw3057A-ms98-a-0133,382.410750,382.748375,and,B,sd,u-205-1
sw3057A-ms98-a-0133,382.748375,382.998375,uh,I,sd,u-205-1
sw3057A-ms98-a-0133,382.998375,383.238375,he,I,sd,u-205-1
sw3057A-ms98-a-0133,383.238375,383.478375,has,I,sd,u-205-1
sw3057A-ms98-a-0133,383.478375,384.008375,adjusted,I,sd,u-205-1
sw3057A-ms98-a-0133,384.008375,384.337000,very,I,sd,u-205-1
sw3057A-ms98-a-0133,384.775875,384.986375,well,I,sd,u-205-1
sw3057A-ms98-a-0135,390.674000,391.056250,um-hum,B,b,u-207-1
sw3057A-ms98-a-0135,391.206125,391.386875,oh,B,aa,u-207-2
sw3057A-ms98-a-0135,391.386875,391.709375,yes,I,aa,u-207-2
sw3057A-ms98-a-0135,392.045500,392.342250,yes,B,aa,u-207-3
sw3057A-ms98-a-0137,395.743375,396.202375,um-hum,B,b,u-209-1
sw3057A-ms98-a-0137,396.428625,396.768250,um-hum,B,b,u-211-1
sw3057A-ms98-a-0137,396.768250,397.428375,[vocalized-noise],O,,
sw3057A-ms98-a-0139,400.605125,401.973625,[laughter],O,,
sw3057A-ms98-a-0141,403.892250,404.233000,uh-huh,B,b,u-215-1
sw3057A-ms98-a-0141,404.300250,404.428500,to,B,^2,u-217-1
sw3057A-ms98-a-0141,404.428500,404.794875,keep,I,^2,u-217-1
sw3057A-ms98-a-0141,404.794875,404.884875,them,I,^2,u-217-1
sw3057A-ms98-a-0141,404.884875,405.104750,there,I,^2,u-217-1
sw3057A-ms98-a-0141,405.533375,405.849625,uh-huh,I,^2,u-217-1
sw3057A-ms98-a-0143,408.250125,408.637375,true,B,ba,u-219-1
sw3057A-ms98-a-0145,412.010875,412.178500,ye[s]-,O,,
sw3057A-ms98-a-0145,412.178500,412.468750,yes,B,b,u-221-1
sw3057A-ms98-a-0145,412.741375,412.906250,but,B,sv,u-221-2
sw3057A-ms98-a-0145,413.158500,413.444750,fo[r]-,O,,
sw3057A-ms98-a-0145,413.444750,413.681375,for,B,+,u-223-1
sw3057A-ms98-a-0145,413.681375,413.887375,some,I,+,u-223-1
sw3057A-ms98-a-0145,413.887375,414.483000,reason,I,+,u-223-1
sw3057A-ms98-a-0146,415.225750,415.522750,people,I,+,u-223-1
sw3057A-ms98-a-0146,415.522750,415.984500,resist,I,+,u-223-1
sw3057A-ms98-a-0146,416.338625,416.860625,uh,I,+,u-223-1
sw3057A-ms98-a-0146,417.097875,417.152750,the,I,+,u-223-1
sw3057A-ms98-a-0146,417.152750,417.502750,fact,I,+,u-223-1
sw3057A-ms98-a-0146,417.502750,417.622750,that,I,+,u-223-1
sw3057A-ms98-a-0146,417.622750,417.762750,they,I,+,u-223-1
sw3057A-ms98-a-0146,417.762750,417.962750,should,I,+,u-223-1
sw3057A-ms98-a-0146,417.962750,418.052750,be,I,+,u-223-1
sw3057A-ms98-a-0146,418.052750,418.402750,paid,I,+,u-223-1
sw3057A-ms98-a-0146,418.402750,418.542750,as,I,+,u-223-1
sw3057A-ms98-a-0146,418.542750,418.842750,well,I,+,u-223-1
sw3057A-ms98-a-0146,418.842750,418.991750,as,I,+,u-223-1
sw3057A-ms98-a-0146,419.206375,419.746875,businesses,I,+,u-223-1
sw3057A-ms98-a-0146,419.871125,419.962750,and,I,+,u-223-1
sw3057A-ms98-a-0146,419.962750,420.212750,that,I,+,u-223-1
sw3057A-ms98-a-0146,420.212750,420.402750,type,I,+,u-223-1
sw3057A-ms98-a-0146,420.402750,420.462750,of,I,+,u-223-1
sw3057A-ms98-a-0146,420.462750,420.753125,thing,I,+,u-223-1
sw3057A-ms98-a-0146,421.187750,421.312875,you,I,+,u-223-1
sw3057A-ms98-a-0146,421.312875,421.442125,know,I,+,u-223-1
sw3057A-ms98-a-0147,422.068250,422.146000,it,B,sv,u-225-1
sw3057A-ms98-a-0147,422.243625,422.443250,seems,I,sv,u-225-1
sw3057A-ms98-a-0147,422.443250,422.543250,to,I,sv,u-225-1
sw3057A-ms98-a-0147,422.543250,422.693250,be,I,sv,u-225-1
sw3057A-ms98-a-0147,422.693250,422.733250,a,I,sv,u-225-1
sw3057A-ms98-a-0147,422.733250,423.480625,resistance,I,sv,u-225-1
sw3057A-ms98-a-0149,425.461750,425.772750,um-hum,B,b,u-227-1
sw3057A-ms98-a-0151,427.437250,427.575375,um-hum,B,b,u-229-1
sw3057A-ms98-a-0153,430.006625,430.366625,right,B,b,u-231-1
sw3057A-ms98-a-0153,430.686625,430.985625,right,B,b^r,u-231-2
sw3057A-ms98-a-0153,431.237875,431.356625,but,B,sv,u-233-1
sw3057A-ms98-a-0153,431.356625,431.536625,there,I,sv,u-233-1
sw3057A-ms98-a-0153,431.536625,431.727000,seems,I,sv,u-233-1
sw3057A-ms98-a-0153,431.881375,431.976625,to,I,sv,u-233-1
sw3057A-ms98-a-0153,431.976625,432.046625,be,I,sv,u-233-1
sw3057A-ms98-a-0153,432.046625,432.076625,a,I,sv,u-233-1
sw3057A-ms98-a-0153,432.076625,432.552625,resistance,I,sv,u-233-1
sw3057A-ms98-a-0154,433.771500,434.059375,yeah,B,b,u-235-1
sw3057A-ms98-a-0154,434.279375,434.616375,yeah,B,b^r,u-235-2
sw3057A-ms98-a-0156,440.808875,441.293250,well,B,sd,u-239-1
sw3057A-ms98-a-0156,441.511750,441.906875,around,I,sd,u-239-1
sw3057A-ms98-a-0156,441.906875,442.266875,here,I,sd,u-239-1
sw3057A-ms98-a-0156,442.266875,442.416875,we,I,sd,u-239-1
sw3057A-ms98-a-0156,442.416875,442.639750,have,I,sd,u-239-1
sw3057A-ms98-a-0156,442.801625,443.252250,some,I,sd,u-239-1
sw3057A-ms98-a-0156,443.357625,443.426875,you,I,sd,u-239-1
sw3057A-ms98-a-0156,443.426875,443.535000,know,I,sd,u-239-1
sw3057A-ms98-a-0156,443.674625,443.716875,the,I,sd,u-239-1
sw3057A-ms98-a-0156,443.716875,444.114625,churches,I,sd,u-239-1
sw3057A-ms98-a-0157,444.558125,445.016250,uh,O,,
sw3057A-ms98-a-0157,445.016250,445.236625,take,B,+,u-241-1
sw3057A-ms98-a-0157,445.236625,445.370375,your,I,+,u-241-1
sw3057A-ms98-a-0157,445.574375,445.711625,the,I,+,u-241-1
sw3057A-ms98-a-0157,445.711625,446.156625,children,I,+,u-241-1
sw3057A-ms98-a-0157,446.156625,446.456625,and,B,sd,u-241-2
sw3057A-ms98-a-0158,446.898375,447.058375,i,B,+,u-243-1
sw3057A-ms98-a-0158,447.058375,447.268375,know,I,+,u-243-1
sw3057A-ms98-a-0158,447.268375,447.458375,our,I,+,u-243-1
sw3057A-ms98-a-0158,447.458375,447.758375,kids,I,+,u-243-1
sw3057A-ms98-a-0158,447.758375,448.252250,thoroughly,I,+,u-243-1
sw3057A-ms98-a-0158,448.252250,448.444250,the,B,sd,u-243-2
sw3057A-ms98-a-0158,448.444250,448.868375,children,I,sd,u-243-2
sw3057A-ms98-a-0158,448.868375,449.288375,thoroughly,I,sd,u-243-2
sw3057A-ms98-a-0158,449.288375,449.700875,enjoy,I,sd,u-243-2
