sw3417A-ms98-a-0002,0.661500,1.280625,yes,B,o,u-1-1
sw3417A-ms98-a-0041,236.784625,237.014625,didn't,I,sd,u-35-1
sw3417A-ms98-a-0041,237.014625,237.174625,pick,I,sd,u-35-1
sw3417A-ms98-a-0041,237.174625,237.414625,it,I,sd,u-35-1
sw3417A-ms98-a-0041,237.414625,237.984625,uh,I,sd,u-35-1
sw3417A-ms98-a-0042,238.960000,239.390875,i,B,sd,u-37-1
sw3417A-ms98-a-0042,239.390875,239.698375,um,I,sd,u-37-1
sw3417A-ms98-a-0042,239.890500,240.230000,i,I,sd,u-37-1
sw3417A-ms98-a-0042,240.230000,240.445250,like,I,sd,u-37-1
sw3417A-ms98-a-0042,240.637250,240.800000,i,I,sd,u-37-1
sw3417A-ms98-a-0042,240.800000,241.020000,don't,I,sd,u-37-1
sw3417A-ms98-a-0042,241.020000,241.170000,really,I,sd,u-37-1
sw3417A-ms98-a-0042,241.170000,241.400000,recall,I,sd,u-37-1
sw3417A-ms98-a-0042,241.400000,241.500000,what,O,,
sw3417A-ms98-a-0042,241.500000,241.550000,i,B,sd,u-37-2
sw3417A-ms98-a-0042,241.550000,241.640000,may,I,sd,u-37-2
sw3417A-ms98-a-0042,241.640000,241.740000,have,I,sd,u-37-2
sw3417A-ms98-a-0042,241.740000,241.950000,filled,I,sd,u-37-2
sw3417A-ms98-a-0042,241.950000,242.030000,out,I,sd,u-37-2
sw3417A-ms98-a-0042,242.030000,242.190000,on,I,sd,u-37-2
sw3417A-ms98-a-0042,242.190000,242.317500,the,I,sd,u-37-2
sw3417A-ms98-a-0042,242.581125,242.730000,on,I,sd,u-37-2
sw3417A-ms98-a-0042,242.730000,242.810000,the,I,sd,u-37-2
sw3417A-ms98-a-0042,242.810000,243.330000,form,I,sd,u-37-2
sw3417A-ms98-a-0042,243.330000,243.440125,but,B,sd,u-37-3
sw3417A-ms98-a-0042,243.831875,244.170000,i-,I,sd,u-37-3
sw3417A-ms98-a-0042,244.170000,244.270000,i,I,sd,u-37-3
sw3417A-ms98-a-0042,244.270000,244.514875,certain[ly]-,I,sd,u-37-3
sw3417A-ms98-a-0042,244.514875,245.070000,think,I,sd,u-37-3
sw3417A-ms98-a-0042,245.070000,245.658625,certainly,I,sd,u-37-3
sw3417A-ms98-a-0042,245.658625,245.870000,been,I,sd,u-37-3
sw3417A-ms98-a-0042,245.870000,246.070000,given,I,sd,u-37-3
sw3417A-ms98-a-0042,246.070000,246.490000,topics,I,sd,u-37-3
sw3417A-ms98-a-0042,246.490000,246.790000,different,I,sd,u-37-3
sw3417A-ms98-a-0042,246.790000,246.910000,from,I,sd,u-37-3
sw3417A-ms98-a-0042,246.910000,246.970000,the,I,sd,u-37-3
sw3417A-ms98-a-0042,246.970000,247.230000,ones,I,sd,u-37-3
sw3417A-ms98-a-0042,247.230000,247.531500,that,I,sd,u-37-3
sw3417A-ms98-a-0042,247.923250,248.000000,i'd,I,sd,u-37-3
sw3417A-ms98-a-0042,248.000000,248.240000,mentioned,I,sd,u-37-3
sw3417A-ms98-a-0042,248.240000,248.847375,before,I,sd,u-37-3
sw3417A-ms98-a-0044,252.340750,252.680750,yes,B,ny,u-39-1
sw3417A-ms98-a-0044,252.680750,252.900750,yes,B,ny^r,u-39-2
sw3417A-ms98-a-0044,252.900750,252.990750,when,B,sd^e,u-39-3
sw3417A-ms98-a-0044,252.990750,253.050750,you,I,sd^e,u-39-3
sw3417A-ms98-a-0044,253.050750,253.240750,place,I,sd^e,u-39-3
sw3417A-ms98-a-0044,253.240750,253.360750,a,I,sd^e,u-39-3
sw3417A-ms98-a-0044,253.360750,253.833000,call,I,sd^e,u-39-3
sw3417A-ms98-a-0044,254.315125,254.620750,topic,B,+,u-41-1
sw3417A-ms98-a-0044,254.620750,254.690750,is,I,+,u-41-1
sw3417A-ms98-a-0044,254.690750,254.840750,given,I,+,u-41-1
sw3417A-ms98-a-0044,254.840750,254.920750,to,I,+,u-41-1
sw3417A-ms98-a-0044,254.920750,255.176375,you,I,+,u-41-1
sw3417A-ms98-a-0046,259.908625,260.357125,oh,B,ad,u-43-1
sw3417A-ms98-a-0046,260.357125,260.417125,you,I,ad,u-43-1
sw3417A-ms98-a-0046,260.417125,260.547125,should,I,ad,u-43-1
sw3417A-ms98-a-0046,260.547125,260.827125,try,I,ad,u-43-1
sw3417A-ms98-a-0046,260.827125,261.054500,it,I,ad,u-43-1
sw3417A-ms98-a-0048,264.735000,265.113500,hm,B,sd,u-45-1
sw3417A-ms98-a-0050,275.130750,275.770250,uh,I,sd,u-45-1
sw3417A-ms98-a-0050,276.018875,276.268625,many,I,sd,u-45-1
sw3417A-ms98-a-0050,276.268625,276.328625,of,I,sd,u-45-1
sw3417A-ms98-a-0050,276.328625,276.388625,the,I,sd,u-45-1
sw3417A-ms98-a-0050,276.388625,276.858625,subjects,I,sd,u-45-1
sw3417A-ms98-a-0050,276.858625,277.169625,are,I,sd,u-45-1
sw3417A-ms98-a-0050,277.899250,278.765250,uh,I,sd,u-45-1
sw3417A-ms98-a-0052,283.253750,283.608750,and,I,sd,u-45-1
sw3417A-ms98-a-0052,283.608750,284.385625,taxes,I,sd,u-45-1
sw3417A-ms98-a-0053,285.738625,286.143000,taxes,I,sd,u-45-1
sw3417A-ms98-a-0053,286.143000,286.823000,especially,I,sd,u-45-1
sw3417A-ms98-a-0053,286.823000,287.854250,um,B,sv,u-45-2
sw3417A-ms98-a-0053,288.505000,288.792375,one,I,sv,u-45-2
sw3417A-ms98-a-0053,288.792375,289.052500,thing,I,sv,u-45-2
sw3417A-ms98-a-0053,289.052500,289.313000,that,I,sv,u-45-2
sw3417A-ms98-a-0053,289.313000,289.433000,has,I,sv,u-45-2
sw3417A-ms98-a-0053,289.433000,289.473000,k[ept]-,I,sv,u-45-2
sw3417A-ms98-a-0053,289.473000,289.723000,kept,I,sv,u-45-2
sw3417A-ms98-a-0053,289.723000,289.783000,our,I,sv,u-45-2
sw3417A-ms98-a-0053,289.783000,290.073000,tax,I,sv,u-45-2
sw3417A-ms98-a-0053,290.073000,290.323000,burden,I,sv,u-45-2
sw3417A-ms98-a-0053,290.323000,290.553000,high,I,sv,u-45-2
sw3417A-ms98-a-0053,290.553000,290.855875,and,I,sv,u-45-2
sw3417A-ms98-a-0053,290.995250,291.173000,this,I,sv,u-45-2
sw3417A-ms98-a-0053,291.173000,291.263000,will,I,sv,u-45-2
sw3417A-ms98-a-0053,291.263000,291.553000,change,I,sv,u-45-2
sw3417A-ms98-a-0053,291.553000,291.938000,somewhat,I,sv,u-45-2
sw3417A-ms98-a-0053,292.205375,292.353000,in,I,sv,u-45-2
sw3417A-ms98-a-0053,292.353000,292.413000,the,I,sv,u-45-2
sw3417A-ms98-a-0053,292.413000,292.613000,next,I,sv,u-45-2
sw3417A-ms98-a-0053,292.613000,292.743000,few,I,sv,u-45-2
sw3417A-ms98-a-0053,292.743000,292.953000,years,I,sv,u-45-2
sw3417A-ms98-a-0053,292.953000,293.093000,is,I,sv,u-45-2
sw3417A-ms98-a-0053,293.093000,293.305250,the,I,sv,u-45-2
sw3417A-ms98-a-0053,293.802375,294.033000,is,I,sv,u-45-2
sw3417A-ms98-a-0053,294.033000,294.113000,the,I,sv,u-45-2
sw3417A-ms98-a-0053,294.113000,294.383000,level,I,sv,u-45-2
sw3417A-ms98-a-0053,294.383000,294.473000,of,I,sv,u-45-2
sw3417A-ms98-a-0053,294.473000,294.743000,defen[se]-,I,sv,u-45-2
sw3417A-ms98-a-0053,294.743000,294.842125,of,I,sv,u-45-2
sw3417A-ms98-a-0053,294.842125,295.135000,the,I,sv,u-45-2
sw3417A-ms98-a-0053,295.135000,295.613000,defense,I,sv,u-45-2
sw3417A-ms98-a-0053,295.613000,296.055500,budget,I,sv,u-45-2
sw3417A-ms98-a-0054,296.847125,297.068625,and,B,%,u-47-1
sw3417A-ms98-a-0054,297.068625,297.564000,that's,I,%,u-47-1
sw3417A-ms98-a-0054,297.758000,297.948625,that,I,%,u-47-1
sw3417A-ms98-a-0054,297.948625,298.188625,same,I,%,u-47-1
sw3417A-ms98-a-0054,298.188625,298.466000,subject,I,%,u-47-1
