sw2471B-ms98-a-0002,33.820750,34.030750,no,B,nn,u-2-1
sw2471B-ms98-a-0042,293.343500,293.503500,them,I,sv,u-50-1
sw2471B-ms98-a-0042,293.503500,293.593500,you,B,sv,u-50-2
sw2471B-ms98-a-0042,293.593500,293.693500,know,I,sv,u-50-2
sw2471B-ms98-a-0042,293.693500,293.863500,when,I,sv,u-50-2
sw2471B-ms98-a-0042,293.863500,293.963500,they,I,sv,u-50-2
sw2471B-ms98-a-0042,293.963500,294.313500,found,I,sv,u-50-2
sw2471B-ms98-a-0042,294.313500,294.623500,oil,I,sv,u-50-2
sw2471B-ms98-a-0042,294.623500,294.763500,in,I,sv,u-50-2
sw2471B-ms98-a-0042,294.763500,295.323500,Mexico,I,sv,u-50-2
sw2471B-ms98-a-0042,295.323500,295.533500,then,I,sv,u-50-2
sw2471B-ms98-a-0042,295.533500,295.653500,we,I,sv,u-50-2
sw2471B-ms98-a-0042,295.653500,295.853500,got,I,sv,u-50-2
sw2471B-ms98-a-0042,295.853500,296.243500,very,I,sv,u-50-2
sw2471B-ms98-a-0042,296.243500,296.603500,friendly,I,sv,u-50-2
sw2471B-ms98-a-0042,296.603500,296.813500,with,I,sv,u-50-2
sw2471B-ms98-a-0042,296.813500,296.933500,them,I,sv,u-50-2
sw2471B-ms98-a-0042,296.933500,297.249250,again,I,sv,u-50-2
sw2471B-ms98-a-0043,298.893625,299.274000,yeah,B,b,u-52-1
sw2471B-ms98-a-0045,303.492875,303.892125,hm,B,%,u-54-1
sw2471B-ms98-a-0047,306.960000,307.352250,okay,B,aa,u-56-1
sw2471B-ms98-a-0048,308.627500,308.859875,sure,B,ba,u-58-1
sw2471B-ms98-a-0048,308.859875,309.269750,did,I,ba,u-58-1
sw2471B-ms98-a-0050,315.984625,316.598375,always,B,aa,u-60-1
sw2471B-ms98-a-0050,316.598375,316.878375,yes,B,ba,u-60-2
sw2471B-ms98-a-0050,316.878375,317.186250,ma'am,I,ba,u-60-2
sw2471B-ms98-a-0051,318.956875,319.044625,you,B,fc,u-62-1
sw2471B-ms98-a-0051,319.044625,319.204625,too,I,fc,u-62-1
sw2471B-ms98-a-0051,319.204625,319.494875,dear,I,fc,u-62-1
sw2471B-ms98-a-0051,319.796250,320.081625,bye,B,fc,u-64-1
