sw4611B-ms98-a-0002,0.774250,0.970125,hi,B,fp,u-2-1
sw4611B-ms98-a-0029,212.303875,212.783875,start,I,sv,u-46-1
sw4611B-ms98-a-0029,212.783875,212.953875,and,B,sd,u-46-2
sw4611B-ms98-a-0029,212.953875,213.073875,for,I,sd,u-46-2
sw4611B-ms98-a-0029,213.073875,213.573875,awhile,I,sd,u-46-2
sw4611B-ms98-a-0029,213.573875,213.613875,i,I,sd,u-46-2
sw4611B-ms98-a-0029,213.613875,213.923875,didn't,I,sd,u-46-2
sw4611B-ms98-a-0029,213.923875,214.043875,read,I,sd,u-46-2
sw4611B-ms98-a-0029,214.043875,214.123875,a,I,sd,u-46-2
sw4611B-ms98-a-0029,214.123875,214.798875,newspaper,I,sd,u-46-2
sw4611B-ms98-a-0029,215.122750,215.253875,when,I,sd,u-46-2
sw4611B-ms98-a-0029,215.253875,215.333875,i,I,sd,u-46-2
sw4611B-ms98-a-0029,215.333875,215.583875,came,I,sd,u-46-2
sw4611B-ms98-a-0029,215.583875,215.733875,out,I,sd,u-46-2
sw4611B-ms98-a-0029,215.733875,215.953875,here,I,sd,u-46-2
sw4611B-ms98-a-0029,215.953875,216.243875,because,I,sd,u-46-2
sw4611B-ms98-a-0029,216.243875,216.293875,i,I,sd,u-46-2
sw4611B-ms98-a-0029,216.293875,216.493875,didn't,I,sd,u-46-2
sw4611B-ms98-a-0029,216.493875,216.723875,find,I,sd,u-46-2
sw4611B-ms98-a-0029,216.723875,216.923875,one,I,sd,u-46-2
sw4611B-ms98-a-0029,216.923875,217.043875,that,I,sd,u-46-2
sw4611B-ms98-a-0029,217.043875,217.142250,i,I,sd,u-46-2
sw4611B-ms98-a-0029,217.142250,217.495375,liked,I,sd,u-46-2
sw4611B-ms98-a-0030,218.246000,218.837250,um,B,sd,u-46-3
sw4611B-ms98-a-0030,219.040625,219.528000,and,I,sd,u-46-3
sw4611B-ms98-a-0030,220.010125,220.206000,if,I,sd,u-46-3
sw4611B-ms98-a-0030,220.206000,220.526000,something,I,sd,u-46-3
sw4611B-ms98-a-0030,220.526000,221.006000,important,I,sd,u-46-3
sw4611B-ms98-a-0030,221.006000,221.366000,happened,I,sd,u-46-3
sw4611B-ms98-a-0030,221.366000,221.446000,it,I,sd,u-46-3
sw4611B-ms98-a-0030,221.446000,221.576000,was,I,sd,u-46-3
sw4611B-ms98-a-0030,221.576000,221.926000,covered,I,sd,u-46-3
sw4611B-ms98-a-0030,221.926000,222.046000,on,I,sd,u-46-3
sw4611B-ms98-a-0030,222.046000,222.386000,TV,O,,
sw4611B-ms98-a-0030,222.386000,222.496000,and,B,sd,u-46-4
sw4611B-ms98-a-0030,222.496000,222.566000,i,I,sd,u-46-4
sw4611B-ms98-a-0030,222.566000,222.746000,could,I,sd,u-46-4
sw4611B-ms98-a-0030,222.746000,222.926000,then,I,sd,u-46-4
sw4611B-ms98-a-0030,222.926000,223.146000,go,I,sd,u-46-4
sw4611B-ms98-a-0030,223.146000,223.336000,and,I,sd,u-46-4
sw4611B-ms98-a-0030,223.336000,223.476000,and,I,sd,u-46-4
sw4611B-ms98-a-0030,223.476000,223.666000,pick,I,sd,u-46-4
sw4611B-ms98-a-0030,223.666000,223.836000,up,I,sd,u-46-4
sw4611B-ms98-a-0030,223.836000,224.516000,newspapers,I,sd,u-46-4
sw4611B-ms98-a-0030,224.516000,224.726000,if,I,sd,u-46-4
sw4611B-ms98-a-0030,224.726000,224.926000,if,I,sd,u-46-4
sw4611B-ms98-a-0030,224.926000,225.006000,it,I,sd,u-46-4
sw4611B-ms98-a-0030,225.006000,225.253875,were,I,sd,u-46-4
sw4611B-ms98-a-0030,225.382000,225.776000,important,I,sd,u-46-4
sw4611B-ms98-a-0030,225.776000,225.986000,enough,I,sd,u-46-4
sw4611B-ms98-a-0030,225.986000,226.106000,to,I,sd,u-46-4
sw4611B-ms98-a-0030,226.106000,226.276000,read,I,sd,u-46-4
sw4611B-ms98-a-0030,226.276000,226.545375,about,I,sd,u-46-4
sw4611B-ms98-a-0031,227.522625,227.761375,and,B,sv,u-48-1
sw4611B-ms98-a-0031,227.761375,227.829500,i,I,sv,u-48-1
sw4611B-ms98-a-0031,227.829500,228.212625,imagine,I,sv,u-48-1
sw4611B-ms98-a-0031,228.212625,228.352625,you,I,sv,u-48-1
sw4611B-ms98-a-0031,228.352625,228.532625,get,I,sv,u-48-1
sw4611B-ms98-a-0031,228.532625,228.602625,the,I,sv,u-48-1
sw4611B-ms98-a-0031,228.602625,229.075875,same,I,sv,u-48-1
sw4611B-ms98-a-0031,229.584375,230.022625,level,I,sv,u-48-1
sw4611B-ms98-a-0031,230.022625,230.122625,of,I,sv,u-48-1
sw4611B-ms98-a-0031,230.122625,230.342625,thing,I,sv,u-48-1
sw4611B-ms98-a-0031,230.342625,230.462625,that,I,sv,u-48-1
sw4611B-ms98-a-0031,230.462625,230.542625,if,I,sv,u-48-1
sw4611B-ms98-a-0031,230.542625,231.022625,{somethings},I,sv,u-48-1
sw4611B-ms98-a-0031,231.022625,231.142625,that,I,sv,u-48-1
sw4611B-ms98-a-0031,231.142625,231.262625,you,I,sv,u-48-1
sw4611B-ms98-a-0031,231.262625,231.642625,cared,I,sv,u-48-1
sw4611B-ms98-a-0031,231.642625,231.983000,about,I,sv,u-48-1
sw4611B-ms98-a-0031,232.107250,232.657375,happened,I,sv,u-48-1
sw4611B-ms98-a-0031,233.060375,233.202625,you'd,I,sv,u-48-1
sw4611B-ms98-a-0031,233.202625,233.482625,find,I,sv,u-48-1
sw4611B-ms98-a-0031,233.482625,233.642625,out,I,sv,u-48-1
sw4611B-ms98-a-0031,233.642625,233.832625,from,I,sv,u-48-1
sw4611B-ms98-a-0031,233.832625,234.162625,friends,I,sv,u-48-1
sw4611B-ms98-a-0031,234.162625,234.252625,or,I,sv,u-48-1
sw4611B-ms98-a-0031,234.252625,234.472625,other,I,sv,u-48-1
sw4611B-ms98-a-0031,234.472625,234.869500,channels,I,sv,u-48-1
sw4611B-ms98-a-0031,234.869500,235.096250,[laughter],O,,
sw4611B-ms98-a-0033,247.312625,247.742625,Clarence,B,bf,u-50-1
sw4611B-ms98-a-0033,247.742625,248.282625,Thomas,I,bf,u-50-1
sw4611B-ms98-a-0033,248.282625,248.442625,or,I,bf,u-50-1
sw4611B-ms98-a-0034,250.212125,250.492125,right,B,b,u-52-1
sw4611B-ms98-a-0036,255.567125,255.846875,uh-huh,B,b,u-54-1
sw4611B-ms98-a-0038,278.857375,278.996875,yeah,B,b,u-56-1
sw4611B-ms98-a-0038,278.996875,279.174500,i,B,sd,u-56-2
sw4611B-ms98-a-0038,279.174500,279.388500,stayed,I,sd,u-56-2
sw4611B-ms98-a-0038,279.388500,279.659625,[laughter-as],I,sd,u-56-2
sw4611B-ms98-a-0038,279.659625,279.867375,[laughter-far],I,sd,u-56-2
sw4611B-ms98-a-0038,279.867375,280.107375,[laughter-away],I,sd,u-56-2
sw4611B-ms98-a-0038,280.107375,280.397375,[laughter-from],I,sd,u-56-2
sw4611B-ms98-a-0038,280.397375,280.682625,[laughter-those],I,sd,u-56-2
sw4611B-ms98-a-0038,280.682625,280.844500,as,I,sd,u-56-2
sw4611B-ms98-a-0038,280.844500,280.977375,i,I,sd,u-56-2
sw4611B-ms98-a-0038,280.977375,281.337375,could,I,sd,u-56-2
sw4611B-ms98-a-0038,281.337375,281.377375,i,B,sd,u-58-1
sw4611B-ms98-a-0038,281.377375,281.887375,decided,I,sd,u-58-1
sw4611B-ms98-a-0038,281.887375,281.917375,i,I,sd,u-58-1
sw4611B-ms98-a-0038,281.917375,282.207375,didn't,I,sd,u-58-1
sw4611B-ms98-a-0038,282.207375,282.357375,want,I,sd,u-58-1
sw4611B-ms98-a-0038,282.357375,282.417375,to,I,sd,u-58-1
sw4611B-ms98-a-0038,282.417375,282.642500,waste,I,sd,u-58-1
sw4611B-ms98-a-0038,283.086875,283.177375,the,I,sd,u-58-1
sw4611B-ms98-a-0038,283.177375,283.447375,time,I,sd,u-58-1
sw4611B-ms98-a-0038,283.447375,283.537375,i,B,sv,u-58-2
sw4611B-ms98-a-0038,283.537375,283.769500,had,I,sv,u-58-2
sw4611B-ms98-a-0038,284.225250,284.307375,i,I,sv,u-58-2
sw4611B-ms98-a-0038,284.307375,284.467375,guess,I,sv,u-58-2
sw4611B-ms98-a-0038,284.467375,284.777375,five,I,sv,u-58-2
sw4611B-ms98-a-0038,284.777375,284.985000,years,I,sv,u-58-2
sw4611B-ms98-a-0038,284.985000,285.248625,ago,I,sv,u-58-2
sw4611B-ms98-a-0038,285.248625,285.556375,now,I,sv,u-58-2
sw4611B-ms98-a-0038,285.801125,286.157375,wasted,I,sv,u-58-2
sw4611B-ms98-a-0038,286.157375,286.347375,that,I,sv,u-58-2
sw4611B-ms98-a-0038,286.347375,286.607375,kind,I,sv,u-58-2
sw4611B-ms98-a-0038,286.607375,286.687375,of,I,sv,u-58-2
sw4611B-ms98-a-0038,286.687375,286.997375,time,I,sv,u-58-2
sw4611B-ms98-a-0038,286.997375,287.145375,with,I,sv,u-58-2
sw4611B-ms98-a-0038,287.341250,287.697375,Oliver,I,sv,u-58-2
sw4611B-ms98-a-0038,287.697375,288.077375,North,I,sv,u-58-2
sw4611B-ms98-a-0038,288.237375,288.869750,hearings,I,sv,u-58-2
sw4611B-ms98-a-0038,289.408250,289.837375,and,B,+,u-60-1
sw4611B-ms98-a-0038,289.927375,290.567375,afterwards,I,+,u-60-1
sw4611B-ms98-a-0038,290.567375,291.137375,decided,I,+,u-60-1
sw4611B-ms98-a-0038,291.187375,291.348125,that,I,+,u-60-1
sw4611B-ms98-a-0039,292.250500,292.429375,what,I,+,u-60-1
sw4611B-ms98-a-0039,292.429375,292.478625,i,I,+,u-60-1
sw4611B-ms98-a-0039,292.478625,292.590500,had,I,+,u-60-1
sw4611B-ms98-a-0039,292.590500,292.860500,gotten,I,+,u-60-1
sw4611B-ms98-a-0039,292.860500,293.000500,out,I,+,u-60-1
sw4611B-ms98-a-0039,293.000500,293.100500,of,I,+,u-60-1
sw4611B-ms98-a-0039,293.100500,293.180500,it,I,+,u-60-1
sw4611B-ms98-a-0039,293.180500,293.400500,just,I,+,u-60-1
sw4611B-ms98-a-0039,293.400500,293.690500,wasn't,I,+,u-60-1
sw4611B-ms98-a-0039,293.690500,293.870500,worth,I,+,u-60-1
sw4611B-ms98-a-0039,293.870500,293.940500,the,I,+,u-60-1
sw4611B-ms98-a-0039,293.940500,294.210500,time,I,+,u-60-1
sw4611B-ms98-a-0039,294.210500,294.320750,i,I,+,u-60-1
sw4611B-ms98-a-0039,294.320750,294.471375,put,I,+,u-60-1
sw4611B-ms98-a-0039,294.471375,294.736250,in,I,+,u-60-1
sw4611B-ms98-a-0039,295.252250,295.390500,and,B,+,u-62-1
sw4611B-ms98-a-0039,295.390500,295.510500,that,I,+,u-62-1
sw4611B-ms98-a-0039,295.510500,295.670500,these,I,+,u-62-1
sw4611B-ms98-a-0039,295.670500,295.970500,things,I,+,u-62-1
sw4611B-ms98-a-0039,295.970500,296.030500,are,I,+,u-62-1
sw4611B-ms98-a-0039,296.030500,296.250500,just,I,+,u-62-1
sw4611B-ms98-a-0039,296.250500,296.500500,very,I,+,u-62-1
sw4611B-ms98-a-0039,296.500500,296.920500,slow,I,+,u-62-1
sw4611B-ms98-a-0039,296.920500,297.250500,[laughter-ways],I,+,u-62-1
sw4611B-ms98-a-0039,297.250500,297.370500,[laughter-of],I,+,u-62-1
sw4611B-ms98-a-0039,297.370500,297.760500,seeing,I,+,u-62-1
sw4611B-ms98-a-0039,297.760500,298.410500,information,I,+,u-62-1
sw4611B-ms98-a-0039,298.410500,298.630500,come,B,+,u-64-1
sw4611B-ms98-a-0039,298.630500,298.760750,out,I,+,u-64-1
sw4611B-ms98-a-0039,299.290500,299.529750,think,O,,
