sw3012B-ms98-a-0002,1.022125,1.372125,hello,B,fp,u-1-1
sw3012B-ms98-a-0023,143.690000,143.840000,you,I,sv,u-25-1
sw3012B-ms98-a-0023,143.840000,144.040000,know,I,sv,u-25-1
sw3012B-ms98-a-0023,144.040000,144.410000,trying,I,sv,u-25-1
sw3012B-ms98-a-0023,144.410000,144.470000,to,I,sv,u-25-1
sw3012B-ms98-a-0023,144.470000,144.740000,put,I,sv,u-25-1
sw3012B-ms98-a-0023,144.740000,144.890000,like,I,sv,u-25-1
sw3012B-ms98-a-0023,144.890000,144.950000,a,I,sv,u-25-1
sw3012B-ms98-a-0023,144.950000,145.230000,square,I,sv,u-25-1
sw3012B-ms98-a-0023,145.230000,145.480000,peg,I,sv,u-25-1
sw3012B-ms98-a-0023,145.480000,145.560000,in,I,sv,u-25-1
sw3012B-ms98-a-0023,145.560000,145.590000,a,I,sv,u-25-1
sw3012B-ms98-a-0023,145.590000,145.860000,round,I,sv,u-25-1
sw3012B-ms98-a-0023,145.860000,146.210000,hole,I,sv,u-25-1
sw3012B-ms98-a-0023,146.210000,146.410000,is,I,sv,u-25-1
sw3012B-ms98-a-0023,146.410000,146.820000,just,I,sv,u-25-1
sw3012B-ms98-a-0023,146.820000,146.900000,you,I,sv,u-25-1
sw3012B-ms98-a-0023,146.900000,147.081375,know,I,sv,u-25-1
sw3012B-ms98-a-0023,147.081375,147.269625,i[t]-,O,,
sw3012B-ms98-a-0023,147.269625,147.564250,i,B,sv,u-25-2
sw3012B-ms98-a-0023,147.722375,148.010000,don't,I,sv,u-25-2
sw3012B-ms98-a-0023,148.010000,148.280000,think,I,sv,u-25-2
sw3012B-ms98-a-0023,148.280000,148.420000,that,I,sv,u-25-2
sw3012B-ms98-a-0023,148.420000,148.780000,that's,I,sv,u-25-2
sw3012B-ms98-a-0023,148.780000,148.870000,the,I,sv,u-25-2
sw3012B-ms98-a-0023,148.870000,149.120000,way,I,sv,u-25-2
sw3012B-ms98-a-0023,149.120000,149.230000,to,I,sv,u-25-2
sw3012B-ms98-a-0023,149.230000,149.550000,go,I,sv,u-25-2
sw3012B-ms98-a-0023,149.550000,149.700000,in,I,sv,u-25-2
sw3012B-ms98-a-0023,149.700000,150.042250,this,I,sv,u-25-2
sw3012B-ms98-a-0023,150.498000,151.060000,and,B,h,u-25-3
sw3012B-ms98-a-0023,151.060000,151.425875,um,I,h,u-25-3
sw3012B-ms98-a-0023,151.885375,152.050000,you,I,h,u-25-3
sw3012B-ms98-a-0023,152.050000,152.250000,know,I,h,u-25-3
sw3012B-ms98-a-0023,152.250000,152.420000,it,I,h,u-25-3
sw3012B-ms98-a-0023,152.420000,152.640000,it,I,h,u-25-3
sw3012B-ms98-a-0024,153.594750,153.724750,oh,I,h,u-25-3
sw3012B-ms98-a-0024,153.724750,154.004750,well,I,h,u-25-3
sw3012B-ms98-a-0024,154.184750,154.504750,that's,I,h,u-25-3
sw3012B-ms98-a-0024,154.504750,154.724750,that's,I,h,u-25-3
sw3012B-ms98-a-0024,154.724750,154.774750,a,I,h,u-25-3
sw3012B-ms98-a-0024,154.774750,155.124750,couple,I,h,u-25-3
sw3012B-ms98-a-0024,155.124750,155.584750,thoughts,I,h,u-25-3
sw3012B-ms98-a-0024,155.584750,155.804750,on,I,h,u-25-3
sw3012B-ms98-a-0024,155.804750,155.943500,it,I,h,u-25-3
sw3012B-ms98-a-0024,155.943500,156.237625,i,B,ad,u-27-1
sw3012B-ms98-a-0024,156.237625,156.407125,i,I,ad,u-27-1
sw3012B-ms98-a-0024,156.407125,156.724750,guess,I,ad,u-27-1
sw3012B-ms98-a-0024,156.724750,156.834750,you,I,ad,u-27-1
sw3012B-ms98-a-0024,156.834750,157.024750,know,I,ad,u-27-1
sw3012B-ms98-a-0024,157.024750,157.154750,i'd,I,ad,u-27-1
sw3012B-ms98-a-0024,157.684750,157.951750,like,I,ad,u-27-1
sw3012B-ms98-a-0024,157.951750,158.072375,you,I,ad,u-27-1
sw3012B-ms98-a-0024,158.072375,158.334000,to,I,ad,u-27-1
sw3012B-ms98-a-0024,158.465875,158.864750,maybe,I,ad,u-27-1
sw3012B-ms98-a-0024,158.864750,159.284750,express,I,ad,u-27-1
sw3012B-ms98-a-0024,159.284750,159.644750,[laughter-something],I,ad,u-27-1
sw3012B-ms98-a-0024,159.644750,159.896875,here,I,ad,u-27-1
sw3012B-ms98-a-0026,167.687000,168.217000,yeah,B,b,u-29-1
sw3012B-ms98-a-0028,176.863625,177.483625,that's,B,%,u-31-1
sw3012B-ms98-a-0028,177.483625,177.903625,yeah,B,b,u-31-2
sw3012B-ms98-a-0030,215.054625,215.539625,well,B,%,u-33-1
sw3012B-ms98-a-0030,215.696375,215.853125,ye[ah]-,O,,
sw3012B-ms98-a-0030,215.853125,216.414250,well,B,b,u-33-2
sw3012B-ms98-a-0030,216.414250,216.993000,yeah,I,b,u-33-2
sw3012B-ms98-a-0030,216.993000,217.487375,um,B,sv,u-33-3
sw3012B-ms98-a-0030,217.675625,217.940250,i,I,sv,u-33-3
sw3012B-ms98-a-0030,218.060750,218.164625,i,I,sv,u-33-3
sw3012B-ms98-a-0030,218.164625,218.524625,guess,I,sv,u-33-3
sw3012B-ms98-a-0030,218.524625,218.684625,we,I,sv,u-33-3
sw3012B-ms98-a-0030,218.684625,218.924625,could,I,sv,u-33-3
sw3012B-ms98-a-0030,218.924625,219.134625,be,I,sv,u-33-3
sw3012B-ms98-a-0030,219.134625,219.174625,a,I,sv,u-33-3
sw3012B-ms98-a-0030,219.174625,220.214625,catalyst,I,sv,u-33-3
sw3012B-ms98-a-0030,220.214625,220.314625,for,I,sv,u-33-3
sw3012B-ms98-a-0030,220.314625,220.514625,their,I,sv,u-33-3
sw3012B-ms98-a-0030,220.514625,221.064625,change,I,sv,u-33-3
sw3012B-ms98-a-0030,221.064625,221.345625,i,B,%,u-33-4
sw3012B-ms98-a-0030,221.775000,222.184625,um,I,%,u-33-4
sw3012B-ms98-a-0030,222.184625,222.314625,the,B,sv,u-33-5
sw3012B-ms98-a-0030,222.314625,222.504625,war,I,sv,u-33-5
sw3012B-ms98-a-0030,222.504625,222.614625,has,I,sv,u-33-5
sw3012B-ms98-a-0030,222.614625,223.174625,certainly,I,sv,u-33-5
sw3012B-ms98-a-0030,223.174625,223.448500,sort,I,sv,u-33-5
sw3012B-ms98-a-0030,223.448500,223.621750,of,I,sv,u-33-5
sw3012B-ms98-a-0030,223.621750,223.944625,set,I,sv,u-33-5
sw3012B-ms98-a-0030,223.944625,224.234625,things,I,sv,u-33-5
sw3012B-ms98-a-0030,224.234625,224.474625,on,I,sv,u-33-5
sw3012B-ms98-a-0030,224.474625,224.724625,end,I,sv,u-33-5
sw3012B-ms98-a-0030,224.724625,224.954625,over,I,sv,u-33-5
sw3012B-ms98-a-0030,224.954625,225.264625,there,I,sv,u-33-5
sw3012B-ms98-a-0030,225.264625,225.404625,and,B,sv,u-33-6
sw3012B-ms98-a-0030,225.404625,225.504625,i,I,sv,u-33-6
sw3012B-ms98-a-0030,225.504625,225.694625,don't,I,sv,u-33-6
sw3012B-ms98-a-0030,225.694625,225.964625,think,I,sv,u-33-6
sw3012B-ms98-a-0030,225.964625,226.174625,we'd,I,sv,u-33-6
sw3012B-ms98-a-0030,226.174625,226.523500,be,I,sv,u-33-6
sw3012B-ms98-a-0030,226.843625,227.294625,talking,I,sv,u-33-6
sw3012B-ms98-a-0030,227.294625,227.704625,about,I,sv,u-33-6
sw3012B-ms98-a-0030,227.704625,228.264625,this,I,sv,u-33-6
sw3012B-ms98-a-0031,228.566750,228.726750,you,I,sv,u-33-6
sw3012B-ms98-a-0031,228.726750,228.966750,know,I,sv,u-33-6
sw3012B-ms98-a-0031,228.966750,229.076750,the,I,sv,u-33-6
sw3012B-ms98-a-0031,229.076750,229.656750,Israeli,I,sv,u-33-6
sw3012B-ms98-a-0031,229.656750,230.376750,situation,I,sv,u-33-6
sw3012B-ms98-a-0031,230.376750,231.096750,Palestinian,I,sv,u-33-6
sw3012B-ms98-a-0031,231.096750,231.899625,situation,I,sv,u-33-6
sw3012B-ms98-a-0031,232.469125,232.886750,um,I,sv,u-33-6
sw3012B-ms98-a-0031,233.106750,233.326750,sort,I,sv,u-33-6
sw3012B-ms98-a-0031,233.326750,233.386750,of,I,sv,u-33-6
sw3012B-ms98-a-0031,233.386750,233.656750,came,I,sv,u-33-6
sw3012B-ms98-a-0031,233.656750,233.756750,to,I,sv,u-33-6
sw3012B-ms98-a-0031,233.756750,233.856750,a,I,sv,u-33-6
sw3012B-ms98-a-0031,233.856750,234.238875,head,I,sv,u-33-6
sw3012B-ms98-a-0031,234.657000,234.946750,um,I,sv,u-33-6
sw3012B-ms98-a-0031,234.946750,235.256750,unless,I,sv,u-33-6
sw3012B-ms98-a-0031,235.256750,235.416750,there,I,sv,u-33-6
sw3012B-ms98-a-0031,235.416750,235.666750,had,I,sv,u-33-6
sw3012B-ms98-a-0031,235.666750,235.846750,been,I,sv,u-33-6
sw3012B-ms98-a-0031,235.846750,235.972875,a,I,sv,u-33-6
sw3012B-ms98-a-0031,235.972875,236.304375,war,I,sv,u-33-6
sw3012B-ms98-a-0031,236.304375,236.376750,i,B,sd,u-33-7
sw3012B-ms98-a-0031,236.376750,236.536750,mean,I,sd,u-33-7
sw3012B-ms98-a-0031,236.536750,236.706750,that,I,sd,u-33-7
sw3012B-ms98-a-0031,236.706750,237.094750,was,I,sd,u-33-7
sw3012B-ms98-a-0032,237.762875,238.012875,one,I,sd,u-33-7
sw3012B-ms98-a-0032,238.012875,238.312875,thing,I,sd,u-33-7
sw3012B-ms98-a-0032,238.312875,238.442875,that,B,+,u-35-1
sw3012B-ms98-a-0032,238.442875,238.682875,came,I,+,u-35-1
sw3012B-ms98-a-0032,238.682875,238.892875,out,I,+,u-35-1
sw3012B-ms98-a-0032,238.892875,239.012875,of,I,+,u-35-1
sw3012B-ms98-a-0032,239.012875,239.172875,it,I,+,u-35-1
sw3012B-ms98-a-0032,239.172875,239.362875,good,I,+,u-35-1
sw3012B-ms98-a-0032,239.362875,239.472875,or,I,+,u-35-1
sw3012B-ms98-a-0032,239.472875,239.859000,bad,I,+,u-35-1
sw3012B-ms98-a-0032,239.859000,240.171625,i,B,sd,u-35-2
sw3012B-ms98-a-0032,240.171625,240.352875,i,I,sd,u-35-2
sw3012B-ms98-a-0032,240.352875,240.632875,don't,I,sd,u-35-2
sw3012B-ms98-a-0032,240.822875,241.142875,judge,I,sd,u-35-2
sw3012B-ms98-a-0032,241.142875,241.392875,any,I,sd,u-35-2
sw3012B-ms98-a-0032,241.392875,241.692875,war,I,sd,u-35-2
sw3012B-ms98-a-0032,241.692875,241.842875,as,I,sd,u-35-2
sw3012B-ms98-a-0032,241.842875,242.012875,good,I,sd,u-35-2
sw3012B-ms98-a-0032,242.012875,242.092875,or,I,sd,u-35-2
sw3012B-ms98-a-0032,242.092875,242.402875,bad,I,sd,u-35-2
sw3012B-ms98-a-0032,242.402875,242.562875,it's,B,sv,u-35-3
sw3012B-ms98-a-0032,242.562875,242.732875,just,I,sv,u-35-3
sw3012B-ms98-a-0032,242.732875,242.842875,a,I,sv,u-35-3
sw3012B-ms98-a-0032,242.842875,243.222875,war,I,sv,u-35-3
sw3012B-ms98-a-0032,243.222875,244.102875,[laughter],O,,
sw3012B-ms98-a-0032,244.102875,244.292875,and,B,sv,u-37-1
sw3012B-ms98-a-0032,244.292875,244.382875,i,I,sv,u-37-1
sw3012B-ms98-a-0032,244.382875,244.592875,don't,I,sv,u-37-1
sw3012B-ms98-a-0032,244.592875,244.762875,see,I,sv,u-37-1
sw3012B-ms98-a-0032,244.762875,244.952875,any,I,sv,u-37-1
sw3012B-ms98-a-0032,244.952875,245.372875,winners,I,sv,u-37-1
sw3012B-ms98-a-0032,245.372875,245.492875,or,I,sv,u-37-1
sw3012B-ms98-a-0032,245.492875,245.942875,losers,I,sv,u-37-1
sw3012B-ms98-a-0032,245.942875,246.062875,i,B,sv,u-37-2
sw3012B-ms98-a-0032,246.062875,246.302875,just,I,sv,u-37-2
sw3012B-ms98-a-0032,246.302875,246.532875,see,I,sv,u-37-2
sw3012B-ms98-a-0032,246.532875,246.842875,dead,I,sv,u-37-2
sw3012B-ms98-a-0032,246.842875,247.292875,bodies,I,sv,u-37-2
sw3012B-ms98-a-0032,247.292875,247.462875,i'm,B,sv,u-37-3
sw3012B-ms98-a-0032,247.462875,247.862875,sorry,I,sv,u-37-3
sw3012B-ms98-a-0032,247.862875,248.622875,[laughter],I,sv,u-37-3
sw3012B-ms98-a-0032,248.622875,248.772875,you,I,sv,u-37-3
sw3012B-ms98-a-0032,248.772875,248.932875,know,I,sv,u-37-3
sw3012B-ms98-a-0032,248.932875,249.312875,but,B,sv,u-37-4
sw3012B-ms98-a-0032,249.312875,249.755875,um,I,sv,u-37-4
sw3012B-ms98-a-0033,250.534125,250.810875,i-,I,sv,u-37-4
sw3012B-ms98-a-0033,251.124750,251.568250,i,I,sv,u-37-4
sw3012B-ms98-a-0033,251.568250,251.869625,i,I,sv,u-37-4
sw3012B-ms98-a-0033,251.869625,252.137250,just,I,sv,u-37-4
sw3012B-ms98-a-0033,252.137250,252.841000,think,I,sv,u-37-4
sw3012B-ms98-a-0033,254.137250,254.287250,you,I,sv,u-37-4
sw3012B-ms98-a-0033,254.287250,254.557250,know,I,sv,u-37-4
sw3012B-ms98-a-0033,254.557250,254.907250,you're,I,sv,u-37-4
sw3012B-ms98-a-0033,254.907250,255.277250,right,I,sv,u-37-4
sw3012B-ms98-a-0033,255.277250,255.417250,and,B,sv,u-37-5
sw3012B-ms98-a-0033,255.417250,255.556000,i,I,sv,u-37-5
sw3012B-ms98-a-0033,255.556000,255.849750,think,I,sv,u-37-5
sw3012B-ms98-a-0033,255.849750,256.197250,maybe,I,sv,u-37-5
sw3012B-ms98-a-0033,256.197250,256.357250,it's,I,sv,u-37-5
sw3012B-ms98-a-0033,256.357250,256.467250,at,I,sv,u-37-5
sw3012B-ms98-a-0033,256.467250,256.527250,a,I,sv,u-37-5
sw3012B-ms98-a-0033,256.527250,256.817250,whole,I,sv,u-37-5
sw3012B-ms98-a-0033,256.817250,257.297250,different,I,sv,u-37-5
sw3012B-ms98-a-0033,257.297250,257.886875,level,I,sv,u-37-5
sw3012B-ms98-a-0033,258.369000,258.657250,of,I,sv,u-37-5
sw3012B-ms98-a-0033,258.657250,258.947250,them,I,sv,u-37-5
sw3012B-ms98-a-0033,258.947250,259.247250,trying,I,sv,u-37-5
sw3012B-ms98-a-0033,259.247250,259.327250,to,I,sv,u-37-5
sw3012B-ms98-a-0033,259.327250,260.057250,cooperate,I,sv,u-37-5
sw3012B-ms98-a-0033,260.057250,260.147250,and,I,sv,u-37-5
sw3012B-ms98-a-0033,260.147250,260.297250,get,I,sv,u-37-5
sw3012B-ms98-a-0033,260.297250,260.927250,along,I,sv,u-37-5
sw3012B-ms98-a-0034,261.359125,261.639125,it's,B,sv,u-37-6
sw3012B-ms98-a-0034,261.639125,261.859125,not,I,sv,u-37-6
sw3012B-ms98-a-0034,261.859125,261.989125,going,I,sv,u-37-6
sw3012B-ms98-a-0034,261.989125,262.069125,to,I,sv,u-37-6
sw3012B-ms98-a-0034,262.069125,262.279125,be,I,sv,u-37-6
sw3012B-ms98-a-0034,262.279125,262.439125,that,I,sv,u-37-6
sw3012B-ms98-a-0034,262.439125,262.689125,we're,I,sv,u-37-6
sw3012B-ms98-a-0034,262.689125,262.998875,going,I,sv,u-37-6
sw3012B-ms98-a-0034,262.998875,263.356625,to,I,sv,u-37-6
sw3012B-ms98-a-0034,263.356625,263.711750,uh,I,sv,u-37-6
sw3012B-ms98-a-0034,263.952750,264.089125,you,I,sv,u-37-6
sw3012B-ms98-a-0034,264.089125,264.309125,know,I,sv,u-37-6
sw3012B-ms98-a-0034,264.309125,264.579125,sort,I,sv,u-37-6
sw3012B-ms98-a-0034,264.579125,264.669125,of,I,sv,u-37-6
sw3012B-ms98-a-0034,266.179125,266.439125,tell,I,sv,u-37-6
sw3012B-ms98-a-0034,266.439125,266.569125,them,I,sv,u-37-6
sw3012B-ms98-a-0034,266.569125,266.649125,to,I,sv,u-37-6
sw3012B-ms98-a-0034,266.649125,266.839125,go,I,sv,u-37-6
sw3012B-ms98-a-0034,266.839125,266.909125,to,I,sv,u-37-6
sw3012B-ms98-a-0034,266.909125,267.139125,their,I,sv,u-37-6
sw3012B-ms98-a-0034,267.139125,267.519125,room,I,sv,u-37-6
sw3012B-ms98-a-0034,267.519125,267.619125,and,B,sv,u-37-7
sw3012B-ms98-a-0034,267.619125,267.849125,that's,I,sv,u-37-7
sw3012B-ms98-a-0034,267.849125,267.989125,going,I,sv,u-37-7
sw3012B-ms98-a-0034,267.989125,268.069125,to,I,sv,u-37-7
sw3012B-ms98-a-0034,268.069125,268.559125,solve,I,sv,u-37-7
sw3012B-ms98-a-0034,268.559125,268.659125,the,I,sv,u-37-7
sw3012B-ms98-a-0034,268.659125,268.909125,whole,I,sv,u-37-7
sw3012B-ms98-a-0034,268.909125,269.599125,problem,I,sv,u-37-7
sw3012B-ms98-a-0034,269.599125,269.829125,it's,B,sv,u-39-1
sw3012B-ms98-a-0034,269.829125,269.979125,going,I,sv,u-39-1
sw3012B-ms98-a-0034,269.979125,270.099125,to,I,sv,u-39-1
sw3012B-ms98-a-0034,270.099125,270.309125,be,I,sv,u-39-1
sw3012B-ms98-a-0034,270.309125,270.846250,them,I,sv,u-39-1
sw3012B-ms98-a-0035,272.768000,273.546750,yeah,B,b,u-41-1
sw3012B-ms98-a-0037,276.267750,276.617750,and,B,%,u-43-1
sw3012B-ms98-a-0037,276.617750,276.817750,you,I,%,u-43-1
sw3012B-ms98-a-0037,276.817750,277.211375,know,I,%,u-43-1
sw3012B-ms98-a-0039,281.611500,282.006750,it's,B,%,u-45-1
sw3012B-ms98-a-0040,282.875750,283.195750,yeah,B,aa,u-47-1
sw3012B-ms98-a-0040,283.195750,283.495750,that,B,sv,u-47-2
sw3012B-ms98-a-0040,283.495750,283.795750,that's,I,sv,u-47-2
sw3012B-ms98-a-0040,283.795750,283.995750,true,I,sv,u-47-2
sw3012B-ms98-a-0040,283.995750,284.345750,too,I,sv,u-47-2
sw3012B-ms98-a-0040,284.345750,284.665000,i,B,%,u-47-3
sw3012B-ms98-a-0040,285.238500,285.755750,um,I,%,u-47-3
sw3012B-ms98-a-0042,289.914500,290.074500,oh,B,b,u-49-1
sw3012B-ms98-a-0042,290.074500,290.354500,well,I,b,u-49-1
sw3012B-ms98-a-0042,290.354500,290.644500,yeah,I,b,u-49-1
sw3012B-ms98-a-0042,290.644500,290.844500,they,B,sv,u-49-2
sw3012B-ms98-a-0042,290.844500,291.034500,they,I,sv,u-49-2
sw3012B-ms98-a-0042,291.034500,291.564500,understand,I,sv,u-49-2
sw3012B-ms98-a-0042,291.564500,292.104500,violence,I,sv,u-49-2
sw3012B-ms98-a-0042,292.104500,292.634500,[laughter],O,,
sw3012B-ms98-a-0042,292.634500,292.874500,they,B,sv,u-51-1
sw3012B-ms98-a-0042,292.874500,293.154500,love,I,sv,u-51-1
sw3012B-ms98-a-0042,293.154500,293.634500,violent,I,sv,u-51-1
sw3012B-ms98-a-0042,293.634500,294.164500,leaders,I,sv,u-51-1
sw3012B-ms98-a-0042,294.164500,294.314500,to,I,sv,u-51-1
sw3012B-ms98-a-0042,294.314500,294.534500,you,I,sv,u-51-1
sw3012B-ms98-a-0042,294.534500,294.694500,know,I,sv,u-51-1
sw3012B-ms98-a-0042,294.694500,294.754500,i,B,ad,u-51-2
sw3012B-ms98-a-0042,294.754500,294.904500,mean,I,ad,u-51-2
sw3012B-ms98-a-0042,294.904500,295.124500,look,I,ad,u-51-2
sw3012B-ms98-a-0042,295.124500,295.244500,at,I,ad,u-51-2
sw3012B-ms98-a-0042,295.484500,295.574500,you,I,ad,u-51-2
sw3012B-ms98-a-0042,295.574500,295.884500,know,I,ad,u-51-2
sw3012B-ms98-a-0042,295.884500,296.114500,the,I,ad,u-51-2
sw3012B-ms98-a-0042,296.114500,296.424500,leader,I,ad,u-51-2
sw3012B-ms98-a-0042,296.424500,296.634500,they,I,ad,u-51-2
sw3012B-ms98-a-0042,296.634500,297.054500,had,I,ad,u-51-2
sw3012B-ms98-a-0042,297.054500,297.284500,they,B,sv,u-51-3
sw3012B-ms98-a-0042,297.284500,297.484500,they,I,sv,u-51-3
sw3012B-ms98-a-0042,297.484500,297.844500,just,I,sv,u-51-3
sw3012B-ms98-a-0042,297.844500,298.374500,adored,I,sv,u-51-3
sw3012B-ms98-a-0042,298.374500,298.624500,him,I,sv,u-51-3
sw3012B-ms98-a-0042,298.624500,298.964500,because,B,+,u-53-1
sw3012B-ms98-a-0042,298.964500,299.074500,he,I,+,u-53-1
sw3012B-ms98-a-0042,299.074500,299.244500,was,I,+,u-53-1
sw3012B-ms98-a-0042,299.244500,299.434500,so,I,+,u-53-1
sw3012B-ms98-a-0042,299.434500,299.874500,strict,I,+,u-53-1
sw3012B-ms98-a-0042,299.874500,300.014500,and,I,+,u-53-1
sw3012B-ms98-a-0042,300.014500,300.444500,cruel,I,+,u-53-1
sw3012B-ms98-a-0042,300.444500,300.684500,and,B,sd,u-53-2
sw3012B-ms98-a-0042,301.134500,301.264500,you,I,sd,u-53-2
sw3012B-ms98-a-0042,301.264500,301.564500,know,I,sd,u-53-2
sw3012B-ms98-a-0042,301.564500,301.774500,for,I,sd,u-53-2
sw3012B-ms98-a-0042,301.774500,301.864500,a,I,sd,u-53-2
sw3012B-ms98-a-0042,301.864500,302.264500,while,I,sd,u-53-2
sw3012B-ms98-a-0042,302.264500,302.504500,there,I,sd,u-53-2
sw3012B-ms98-a-0042,302.504500,302.684500,he,I,sd,u-53-2
sw3012B-ms98-a-0042,302.684500,302.924500,had,I,sd,u-53-2
sw3012B-ms98-a-0042,302.924500,303.233625,them_1,O,,
sw3012B-ms98-a-0042,303.620750,304.044500,[vocalized-noise],O,,
sw3012B-ms98-a-0043,305.072000,305.684000,well,B,sv,u-55-1
sw3012B-ms98-a-0043,305.684000,305.936375,it,I,sv,u-55-1
sw3012B-ms98-a-0043,305.936375,306.231375,has,I,sv,u-55-1
sw3012B-ms98-a-0043,306.231375,306.301375,a,I,sv,u-55-1
sw3012B-ms98-a-0043,306.301375,306.591375,lot,I,sv,u-55-1
sw3012B-ms98-a-0043,306.681375,306.801375,to,I,sv,u-55-1
sw3012B-ms98-a-0043,306.801375,306.971375,do,I,sv,u-55-1
sw3012B-ms98-a-0043,306.971375,307.151375,with,I,sv,u-55-1
sw3012B-ms98-a-0043,307.151375,307.303250,their,I,sv,u-55-1
sw3012B-ms98-a-0043,307.303250,307.875750,religion,I,sv,u-55-1
sw3012B-ms98-a-0043,307.875750,307.981375,i,B,sd,u-55-2
sw3012B-ms98-a-0043,307.981375,308.211375,got,I,sd,u-55-2
sw3012B-ms98-a-0043,308.211375,308.311375,to,I,sd,u-55-2
sw3012B-ms98-a-0043,308.311375,308.641375,say,I,sd,u-55-2
sw3012B-ms98-a-0043,308.641375,308.851375,that,B,+,u-57-1
sw3012B-ms98-a-0043,308.851375,309.141375,over,I,+,u-57-1
sw3012B-ms98-a-0043,309.141375,309.707500,there,I,+,u-57-1
sw3012B-ms98-a-0043,310.133125,310.732625,um,I,+,u-57-1
sw3012B-ms98-a-0043,311.082875,311.241375,and,B,sd,u-57-2
sw3012B-ms98-a-0043,311.241375,311.291375,i,I,sd,u-57-2
sw3012B-ms98-a-0043,311.291375,311.651375,know,I,sd,u-57-2
sw3012B-ms98-a-0043,311.651375,312.101375,this,I,sd,u-57-2
sw3012B-ms98-a-0044,312.714000,313.014000,only,I,sd,u-57-2
sw3012B-ms98-a-0044,313.014000,313.494000,because,I,sd,u-57-2
sw3012B-ms98-a-0044,313.494000,313.664000,from,I,sd,u-57-2
sw3012B-ms98-a-0044,313.664000,314.174000,personal,I,sd,u-57-2
sw3012B-ms98-a-0044,314.174000,314.744000,experience,I,sd,u-57-2
sw3012B-ms98-a-0044,314.744000,314.914000,that,I,sd,u-57-2
sw3012B-ms98-a-0044,314.914000,315.034000,i'm,I,sd,u-57-2
sw3012B-ms98-a-0044,315.034000,315.534000,speaking,I,sd,u-57-2
sw3012B-ms98-a-0044,315.534000,315.654000,of,I,sd,u-57-2
sw3012B-ms98-a-0044,315.654000,315.994000,this,I,sd,u-57-2
sw3012B-ms98-a-0044,315.994000,316.636375,because,B,sd,u-57-3
sw3012B-ms98-a-0044,316.994250,317.154000,i've,I,sd,u-57-3
sw3012B-ms98-a-0044,317.374000,317.644000,i've,I,sd,u-57-3
sw3012B-ms98-a-0044,317.754000,317.894000,you,I,sd,u-57-3
sw3012B-ms98-a-0044,317.894000,318.178125,know,I,sd,u-57-3
sw3012B-ms98-a-0044,318.347625,318.784000,traveled,I,sd,u-57-3
sw3012B-ms98-a-0044,318.784000,319.054000,around,I,sd,u-57-3
sw3012B-ms98-a-0044,319.054000,319.324000,town,I,sd,u-57-3
sw3012B-ms98-a-0044,319.324000,319.414000,with,I,sd,u-57-3
sw3012B-ms98-a-0044,319.414000,319.704000,different,I,sd,u-57-3
sw3012B-ms98-a-0044,319.704000,319.974000,cab,I,sd,u-57-3
sw3012B-ms98-a-0044,319.974000,320.484000,drivers,I,sd,u-57-3
sw3012B-ms98-a-0044,320.484000,320.664000,in,I,sd,u-57-3
sw3012B-ms98-a-0044,320.664000,320.704000,a,I,sd,u-57-3
sw3012B-ms98-a-0044,320.704000,321.244000,situation,I,sd,u-57-3
sw3012B-ms98-a-0044,321.244000,321.334000,where,I,sd,u-57-3
sw3012B-ms98-a-0044,321.334000,321.454000,i've,I,sd,u-57-3
sw3012B-ms98-a-0044,321.454000,321.704000,done,I,sd,u-57-3
sw3012B-ms98-a-0044,321.704000,321.974000,that,I,sd,u-57-3
sw3012B-ms98-a-0044,322.384000,322.790000,and,B,sd,u-57-4
sw3012B-ms98-a-0044,323.153750,323.537875,o[ne]-,I,sd,u-57-4
sw3012B-ms98-a-0044,323.537875,323.784000,one,I,sd,u-57-4
sw3012B-ms98-a-0044,323.784000,323.874000,of,I,sd,u-57-4
sw3012B-ms98-a-0044,323.874000,323.944000,the,I,sd,u-57-4
sw3012B-ms98-a-0044,323.944000,324.534000,kindest,I,sd,u-57-4
sw3012B-ms98-a-0044,324.534000,324.844000,people,I,sd,u-57-4
sw3012B-ms98-a-0044,324.844000,325.034000,i've,I,sd,u-57-4
sw3012B-ms98-a-0044,325.034000,325.274000,ever,I,sd,u-57-4
sw3012B-ms98-a-0044,325.274000,325.484000,met,I,sd,u-57-4
sw3012B-ms98-a-0044,325.484000,325.544000,in,I,sd,u-57-4
sw3012B-ms98-a-0044,325.544000,325.624000,my,I,sd,u-57-4
sw3012B-ms98-a-0044,325.624000,325.894000,whole,I,sd,u-57-4
sw3012B-ms98-a-0044,325.894000,326.334750,life,I,sd,u-57-4
sw3012B-ms98-a-0045,326.815125,327.325750,um,I,sd,u-57-4
sw3012B-ms98-a-0045,327.578250,327.845125,is,I,sd,u-57-4
sw3012B-ms98-a-0045,327.845125,328.065125,from,I,sd,u-57-4
sw3012B-ms98-a-0045,328.065125,328.255125,that,I,sd,u-57-4
sw3012B-ms98-a-0045,328.255125,328.425125,area,I,sd,u-57-4
sw3012B-ms98-a-0045,328.425125,328.535125,of,I,sd,u-57-4
sw3012B-ms98-a-0045,328.535125,328.595125,the,I,sd,u-57-4
sw3012B-ms98-a-0045,328.595125,329.146250,country,I,sd,u-57-4
sw3012B-ms98-a-0045,329.492750,329.645125,and,B,sd,u-57-5
sw3012B-ms98-a-0045,329.645125,329.715125,i,I,sd,u-57-5
