sw2568A-ms98-a-0002,2.063500,2.718625,okay,B,b^m,u-2-1
sw2568A-ms98-a-0052,228.829375,229.197625,is,I,sd^e,u-60-2
sw2568A-ms98-a-0054,232.360375,232.717125,and,B,sd,u-62-1
sw2568A-ms98-a-0054,233.429000,233.513250,a,I,sd,u-62-1
sw2568A-ms98-a-0054,233.513250,233.713250,lot,I,sd,u-62-1
sw2568A-ms98-a-0054,233.713250,233.793250,of,I,sd,u-62-1
sw2568A-ms98-a-0054,233.793250,234.153250,times,I,sd,u-62-1
sw2568A-ms98-a-0054,234.153250,234.293250,what,I,sd,u-62-1
sw2568A-ms98-a-0054,234.293250,234.403250,i,I,sd,u-62-1
sw2568A-ms98-a-0054,234.403250,234.693250,wind,I,sd,u-62-1
sw2568A-ms98-a-0054,234.693250,234.833250,up,I,sd,u-62-1
sw2568A-ms98-a-0054,234.833250,235.298125,doing,I,sd,u-62-1
sw2568A-ms98-a-0054,235.633375,236.213250,is,I,sd,u-62-1
sw2568A-ms98-a-0054,236.213250,237.113250,picking,I,sd,u-62-1
sw2568A-ms98-a-0054,237.113250,237.613250,say,I,sd,u-62-1
sw2568A-ms98-a-0054,237.613250,237.733250,an,I,sd,u-62-1
sw2568A-ms98-a-0054,237.733250,238.113250,actor,I,sd,u-62-1
sw2568A-ms98-a-0054,238.113250,238.303250,or,I,sd,u-62-1
sw2568A-ms98-a-0054,238.303250,238.383250,an,I,sd,u-62-1
sw2568A-ms98-a-0054,238.383250,239.064875,actress,I,sd,u-62-1
sw2568A-ms98-a-0055,239.843250,240.552250,and,B,+,u-64-1
sw2568A-ms98-a-0055,240.552250,240.952250,seeing,I,+,u-64-1
sw2568A-ms98-a-0055,240.952250,241.162250,like,I,+,u-64-1
sw2568A-ms98-a-0055,241.162250,241.282250,all,I,+,u-64-1
sw2568A-ms98-a-0055,241.282250,241.452250,i've,B,sd,u-64-2
sw2568A-ms98-a-0055,241.452250,241.672250,seen,I,sd,u-64-2
sw2568A-ms98-a-0055,241.672250,241.842250,all,I,sd,u-64-2
sw2568A-ms98-a-0055,241.842250,241.912250,of,I,sd,u-64-2
sw2568A-ms98-a-0055,241.912250,242.282250,James,I,sd,u-64-2
sw2568A-ms98-a-0055,242.282250,242.682250,Dean's,I,sd,u-64-2
sw2568A-ms98-a-0055,242.682250,243.382250,movies,I,sd,u-64-2
sw2568A-ms98-a-0056,243.999500,244.550875,uh,B,+,u-66-1
sw2568A-ms98-a-0056,244.550875,244.960875,all,I,+,u-66-1
sw2568A-ms98-a-0056,244.960875,245.130875,of,I,+,u-66-1
sw2568A-ms98-a-0056,245.130875,245.350875,Mae,I,+,u-66-1
sw2568A-ms98-a-0056,245.350875,245.800875,West's,I,+,u-66-1
sw2568A-ms98-a-0056,245.800875,246.483375,movies,I,+,u-66-1
sw2568A-ms98-a-0057,247.143375,247.333375,and,B,sd,u-66-2
sw2568A-ms98-a-0057,247.333375,247.513375,just,I,sd,u-66-2
sw2568A-ms98-a-0057,247.513375,247.723375,kind,I,sd,u-66-2
sw2568A-ms98-a-0057,247.723375,247.899875,of,I,sd,u-66-2
sw2568A-ms98-a-0057,248.208750,248.373375,kind,I,sd,u-66-2
sw2568A-ms98-a-0057,248.373375,248.713375,of,I,sd,u-66-2
sw2568A-ms98-a-0057,248.713375,248.963375,go,I,sd,u-66-2
sw2568A-ms98-a-0057,248.963375,249.413375,out,I,sd,u-66-2
sw2568A-ms98-a-0057,249.413375,249.903375,and,I,sd,u-66-2
sw2568A-ms98-a-0057,249.903375,250.169625,uh,I,sd,u-66-2
sw2568A-ms98-a-0057,250.455875,250.743375,rent,I,sd,u-66-2
sw2568A-ms98-a-0057,250.743375,250.973375,all,I,sd,u-66-2
sw2568A-ms98-a-0057,250.973375,251.043375,the,I,sd,u-66-2
sw2568A-ms98-a-0057,251.043375,251.779500,movies,I,sd,u-66-2
sw2568A-ms98-a-0057,252.099625,253.287750,and,I,sd,u-66-2
sw2568A-ms98-a-0057,253.697125,254.452500,uh,I,sd,u-66-2
sw2568A-ms98-a-0059,255.605000,255.893000,uh,I,sd,u-66-2
sw2568A-ms98-a-0059,255.893000,255.987750,you,I,sd,u-66-2
sw2568A-ms98-a-0059,255.987750,256.167750,know,I,sd,u-66-2
sw2568A-ms98-a-0059,256.167750,256.578500,just,I,sd,u-66-2
sw2568A-ms98-a-0059,257.064375,257.237750,kind,I,sd,u-66-2
sw2568A-ms98-a-0059,257.237750,257.327750,of,I,sd,u-66-2
sw2568A-ms98-a-0059,257.327750,257.794125,go,I,sd,u-66-2
sw2568A-ms98-a-0059,258.069125,258.127750,i,B,sv,u-66-3
sw2568A-ms98-a-0059,258.127750,258.317750,guess,I,sv,u-66-3
sw2568A-ms98-a-0059,258.317750,258.397750,you,I,sv,u-66-3
sw2568A-ms98-a-0059,258.397750,258.557750,could,I,sv,u-66-3
sw2568A-ms98-a-0059,258.557750,258.687750,do,I,sv,u-66-3
sw2568A-ms98-a-0059,258.687750,258.857750,that,I,sv,u-66-3
sw2568A-ms98-a-0059,258.857750,258.937750,you,I,sv,u-66-3
sw2568A-ms98-a-0059,258.937750,259.153000,know,I,sv,u-66-3
sw2568A-ms98-a-0059,259.371500,259.477750,get,I,sv,u-66-3
sw2568A-ms98-a-0059,259.477750,259.637750,all,I,sv,u-66-3
sw2568A-ms98-a-0059,259.637750,259.747750,of,I,sv,u-66-3
sw2568A-ms98-a-0059,259.747750,260.057750,David,I,sv,u-66-3
sw2568A-ms98-a-0059,260.057750,260.607750,Carradine's,I,sv,u-66-3
sw2568A-ms98-a-0059,260.607750,261.147750,movies,I,sv,u-66-3
sw2568A-ms98-a-0059,261.147750,261.407750,or,B,+,u-68-1
sw2568A-ms98-a-0059,261.407750,261.636500,uh,I,+,u-68-1
sw2568A-ms98-a-0059,261.986750,262.653625,um,I,+,u-68-1
sw2568A-ms98-a-0059,263.056625,263.724250,Segal,I,+,u-68-1
sw2568A-ms98-a-0059,263.927750,264.212125,to,B,%,u-68-2
sw2568A-ms98-a-0059,264.212125,264.417750,what's,B,qw,u-68-3
sw2568A-ms98-a-0059,264.417750,264.557750,his,I,qw,u-68-3
sw2568A-ms98-a-0059,264.557750,264.817750,first,I,qw,u-68-3
sw2568A-ms98-a-0059,264.817750,264.990625,name,I,qw,u-68-3
sw2568A-ms98-a-0060,266.525500,266.620875,i,B,sd,u-68-4
sw2568A-ms98-a-0060,266.620875,266.815500,can't,I,sd,u-68-4
sw2568A-ms98-a-0060,266.815500,267.175500,remember,I,sd,u-68-4
sw2568A-ms98-a-0060,267.175500,267.345500,his,I,sd,u-68-4
sw2568A-ms98-a-0060,267.345500,267.637375,first,I,sd,u-68-4
sw2568A-ms98-a-0060,267.637375,267.864750,name,I,sd,u-68-4
sw2568A-ms98-a-0061,269.086000,269.141875,is,B,qy,u-70-1
sw2568A-ms98-a-0061,269.141875,269.201875,it,I,qy,u-70-1
sw2568A-ms98-a-0061,269.201875,269.491875,David,I,qy,u-70-1
sw2568A-ms98-a-0061,269.491875,269.952875,Segal,I,qy,u-70-1
sw2568A-ms98-a-0062,270.731500,270.790125,i,B,h,u-70-2
sw2568A-ms98-a-0062,270.790125,270.910125,don't,I,h,u-70-2
sw2568A-ms98-a-0062,270.910125,270.970125,know,I,h,u-70-2
sw2568A-ms98-a-0062,270.970125,271.140125,he,B,sd,u-70-3
sw2568A-ms98-a-0062,271.140125,271.310125,was,I,sd,u-70-3
sw2568A-ms98-a-0062,271.310125,271.610125,on,I,sd,u-70-3
sw2568A-ms98-a-0062,271.610125,272.316125,uh,I,sd,u-70-3
sw2568A-ms98-a-0062,272.316125,272.770125,on,I,sd,u-70-3
sw2568A-ms98-a-0062,272.770125,273.134375,uh,I,sd,u-70-3
sw2568A-ms98-a-0062,273.692875,274.276625,uh,I,sd,u-70-3
sw2568A-ms98-a-0062,274.276625,275.023750,Arsenio,I,sd,u-70-3
sw2568A-ms98-a-0063,275.822750,276.072875,just,I,sd,u-70-3
sw2568A-ms98-a-0063,276.072875,276.668125,recently,I,sd,u-70-3
sw2568A-ms98-a-0065,278.573375,278.702500,it,B,sd,u-72-1
sw2568A-ms98-a-0065,278.702500,278.892500,was,I,sd,u-72-1
sw2568A-ms98-a-0065,278.892500,279.122500,really,I,sd,u-72-1
sw2568A-ms98-a-0065,279.122500,279.362500,kind,I,sd,u-72-1
sw2568A-ms98-a-0065,279.362500,279.452500,of,I,sd,u-72-1
sw2568A-ms98-a-0065,279.452500,279.982500,interesting,I,sd,u-72-1
sw2568A-ms98-a-0065,279.982500,280.332500,because,I,sd,u-72-1
sw2568A-ms98-a-0065,280.332500,280.892500,Arsenio,B,+,u-74-1
sw2568A-ms98-a-0065,280.892500,281.062500,was,I,+,u-74-1
sw2568A-ms98-a-0065,281.062500,281.462500,asking,I,+,u-74-1
sw2568A-ms98-a-0065,281.462500,281.710000,him,I,+,u-74-1
sw2568A-ms98-a-0065,282.056500,282.541375,about,I,+,u-74-1
sw2568A-ms98-a-0065,282.541375,283.082750,uh,I,+,u-74-1
sw2568A-ms98-a-0066,283.743000,283.878000,what,I,+,u-74-1
sw2568A-ms98-a-0066,283.878000,283.988000,he,I,+,u-74-1
sw2568A-ms98-a-0066,283.988000,284.428000,thought,I,+,u-74-1
sw2568A-ms98-a-0066,284.428000,284.728000,of,I,+,u-74-1
sw2568A-ms98-a-0066,284.728000,284.968000,uh,I,+,u-74-1
sw2568A-ms98-a-0066,284.968000,285.208000,one,I,+,u-74-1
sw2568A-ms98-a-0066,285.208000,285.358000,of,I,+,u-74-1
sw2568A-ms98-a-0066,285.358000,285.448000,the,I,+,u-74-1
sw2568A-ms98-a-0066,285.448000,285.808000,other,I,+,u-74-1
sw2568A-ms98-a-0066,285.808000,286.198000,action,I,+,u-74-1
sw2568A-ms98-a-0066,286.198000,286.750125,guys,I,+,u-74-1
sw2568A-ms98-a-0066,287.273625,287.378000,God,B,sd,u-74-2
sw2568A-ms98-a-0066,287.378000,287.418000,i,I,sd,u-74-2
sw2568A-ms98-a-0066,287.418000,287.638000,can't,I,sd,u-74-2
sw2568A-ms98-a-0066,287.638000,287.758000,even,I,sd,u-74-2
sw2568A-ms98-a-0066,287.758000,288.088000,remember,I,sd,u-74-2
sw2568A-ms98-a-0066,288.088000,288.188000,the,I,sd,u-74-2
sw2568A-ms98-a-0066,288.188000,288.598875,name,I,sd,u-74-2
sw2568A-ms98-a-0066,289.039625,289.128000,he,B,sd,u-74-3
sw2568A-ms98-a-0066,289.128000,289.348000,said,I,sd,u-74-3
sw2568A-ms98-a-0066,289.348000,289.618000,well,I,sd,u-74-3
sw2568A-ms98-a-0066,289.618000,289.758000,he,I,sd,u-74-3
sw2568A-ms98-a-0066,289.758000,290.048000,wouldn't,I,sd,u-74-3
sw2568A-ms98-a-0066,290.048000,290.525000,really,I,sd,u-74-3
sw2568A-ms98-a-0067,291.264875,291.502000,talk,I,sd,u-74-3
sw2568A-ms98-a-0067,291.502000,291.842000,about,I,sd,u-74-3
sw2568A-ms98-a-0067,291.842000,291.935750,it,I,sd,u-74-3
sw2568A-ms98-a-0067,292.252125,292.412000,didn't,B,sd,u-74-4
sw2568A-ms98-a-0067,292.412000,292.592000,want,I,sd,u-74-4
sw2568A-ms98-a-0067,292.592000,292.652000,to,I,sd,u-74-4
sw2568A-ms98-a-0067,292.652000,292.822000,talk,I,sd,u-74-4
sw2568A-ms98-a-0067,292.822000,293.092000,about,I,sd,u-74-4
sw2568A-ms98-a-0067,293.092000,293.332000,him,I,sd,u-74-4
sw2568A-ms98-a-0067,293.332000,293.532000,because,I,sd,u-74-4
sw2568A-ms98-a-0067,293.532000,293.622000,he,I,sd,u-74-4
sw2568A-ms98-a-0067,293.622000,293.872000,didn't,I,sd,u-74-4
sw2568A-ms98-a-0067,293.872000,294.052000,think,I,sd,u-74-4
sw2568A-ms98-a-0067,294.052000,294.122000,he,I,sd,u-74-4
sw2568A-ms98-a-0067,294.122000,294.282000,was,I,sd,u-74-4
sw2568A-ms98-a-0067,294.282000,294.532000,such,I,sd,u-74-4
sw2568A-ms98-a-0067,294.532000,294.701500,a,I,sd,u-74-4
sw2568A-ms98-a-0067,295.112000,295.349125,uh,I,sd,u-74-4
sw2568A-ms98-a-0067,295.349125,295.442000,a,I,sd,u-74-4
sw2568A-ms98-a-0067,295.442000,295.652000,good,I,sd,u-74-4
sw2568A-ms98-a-0067,295.652000,296.082000,action,I,sd,u-74-4
sw2568A-ms98-a-0067,296.082000,296.348250,guy,I,sd,u-74-4
sw2568A-ms98-a-0068,297.500000,297.621125,it,B,sd,u-76-1
sw2568A-ms98-a-0068,297.621125,297.891125,wasn't,I,sd,u-76-1
sw2568A-ms98-a-0068,297.891125,298.571125,Stallone,I,sd,u-76-1
sw2568A-ms98-a-0068,298.571125,298.681125,it,B,%,u-76-2
sw2568A-ms98-a-0068,298.681125,299.051125,was,I,%,u-76-2
sw2568A-ms98-a-0068,299.051125,299.518000,uh,I,%,u-76-2
sw2568A-ms98-a-0069,300.358750,300.453250,i,B,sd,u-76-3
sw2568A-ms98-a-0069,300.453250,300.655750,can't,I,sd,u-76-3
sw2568A-ms98-a-0069,300.655750,301.367875,remember,I,sd,u-76-3
sw2568A-ms98-a-0070,302.344875,302.926375,shoot,B,sd,u-76-4
sw2568A-ms98-a-0071,304.122500,304.146750,i,I,sd,u-76-4
sw2568A-ms98-a-0071,304.146750,304.213625,can't,I,sd,u-76-4
sw2568A-ms98-a-0071,304.213625,304.513625,remember,I,sd,u-76-4
sw2568A-ms98-a-0071,304.513625,304.573625,the,I,sd,u-76-4
sw2568A-ms98-a-0071,304.573625,304.953625,guys,I,sd,u-76-4
sw2568A-ms98-a-0071,304.953625,305.331875,name,I,sd,u-76-4
sw2568A-ms98-a-0072,306.759875,306.821125,but,B,sd,u-76-5
sw2568A-ms98-a-0072,306.821125,306.903125,i,I,sd,u-76-5
sw2568A-ms98-a-0072,306.903125,307.143125,like,I,sd,u-76-5
sw2568A-ms98-a-0072,307.143125,307.353125,all,I,sd,u-76-5
sw2568A-ms98-a-0072,307.353125,307.643125,the,I,sd,u-76-5
sw2568A-ms98-a-0072,307.643125,307.843125,the,I,sd,u-76-5
sw2568A-ms98-a-0072,307.843125,308.249750,Rambo,I,sd,u-76-5
sw2568A-ms98-a-0072,308.249750,308.887000,movies,I,sd,u-76-5
sw2568A-ms98-a-0074,318.248500,318.551500,yeah,B,b,u-78-1
sw2568A-ms98-a-0076,326.918250,327.517875,yo,B,^q,u-80-1
sw2568A-ms98-a-0076,327.517875,328.022750,Adrian,I,^q,u-80-1
sw2568A-ms98-a-0078,329.710000,331.065125,[laughter],O,,
sw2568A-ms98-a-0080,339.139125,339.338375,no,B,b,u-84-1
sw2568A-ms98-a-0080,339.338375,339.538375,we,B,sd,u-84-2
sw2568A-ms98-a-0080,339.538375,339.928375,we,I,sd,u-84-2
sw2568A-ms98-a-0080,339.928375,341.018625,actually,I,sd,u-84-2
sw2568A-ms98-a-0080,341.018625,341.773375,rent,I,sd,u-84-2
sw2568A-ms98-a-0080,342.138750,342.488375,uh,I,sd,u-84-2
sw2568A-ms98-a-0080,342.488375,343.338375,probably,I,sd,u-84-2
sw2568A-ms98-a-0080,343.338375,343.478375,a,I,sd,u-84-2
sw2568A-ms98-a-0080,343.478375,343.736750,goo[d]-,I,sd,u-84-2
sw2568A-ms98-a-0080,343.736750,343.978375,good,I,sd,u-84-2
sw2568A-ms98-a-0080,343.978375,344.708375,combination,I,sd,u-84-2
sw2568A-ms98-a-0080,344.708375,344.798375,of,I,sd,u-84-2
sw2568A-ms98-a-0080,344.798375,345.407250,movies,I,sd,u-84-2
sw2568A-ms98-a-0080,345.678500,345.798375,with,I,sd,u-84-2
sw2568A-ms98-a-0080,345.798375,345.858375,the,I,sd,u-84-2
sw2568A-ms98-a-0080,345.858375,346.328375,exception,I,sd,u-84-2
sw2568A-ms98-a-0080,346.328375,346.448375,of,I,sd,u-84-2
sw2568A-ms98-a-0080,346.448375,346.778375,horror,I,sd,u-84-2
sw2568A-ms98-a-0080,346.778375,347.418500,films,I,sd,u-84-2
sw2568A-ms98-a-0081,348.410125,348.626250,don't,B,sd,u-86-1
sw2568A-ms98-a-0081,348.626250,349.092500,watch,I,sd,u-86-1
sw2568A-ms98-a-0081,349.337375,349.736250,really,I,sd,u-86-1
sw2568A-ms98-a-0081,349.736250,350.036250,very,I,sd,u-86-1
sw2568A-ms98-a-0081,350.036250,350.306250,many,I,sd,u-86-1
sw2568A-ms98-a-0081,350.306250,350.626250,horror,I,sd,u-86-1
sw2568A-ms98-a-0081,350.626250,351.036250,films,I,sd,u-86-1
sw2568A-ms98-a-0081,351.036250,351.136250,at,I,sd,u-86-1
sw2568A-ms98-a-0081,351.136250,351.441875,all,I,sd,u-86-1
sw2568A-ms98-a-0082,352.513750,352.591125,you,B,h,u-88-1
sw2568A-ms98-a-0082,352.591125,352.831125,know,I,h,u-88-1
sw2568A-ms98-a-0082,352.831125,352.941125,i,I,h,u-88-1
sw2568A-ms98-a-0082,352.941125,353.091125,don't,I,h,u-88-1
sw2568A-ms98-a-0082,353.091125,353.191125,know,I,h,u-88-1
sw2568A-ms98-a-0082,353.191125,353.431125,there's,B,sd,u-88-2
sw2568A-ms98-a-0082,353.431125,353.791125,something,I,sd,u-88-2
sw2568A-ms98-a-0082,353.791125,354.251125,about,I,sd,u-88-2
sw2568A-ms98-a-0082,354.251125,354.651125,people,I,sd,u-88-2
sw2568A-ms98-a-0082,354.651125,354.921125,coming,I,sd,u-88-2
sw2568A-ms98-a-0082,354.921125,355.061125,up,I,sd,u-88-2
sw2568A-ms98-a-0082,355.061125,355.221125,through,I,sd,u-88-2
sw2568A-ms98-a-0082,355.221125,355.321125,the,I,sd,u-88-2
sw2568A-ms98-a-0082,355.321125,355.851125,sofa,I,sd,u-88-2
sw2568A-ms98-a-0082,355.851125,355.971125,to,I,sd,u-88-2
sw2568A-ms98-a-0082,355.971125,356.201125,get,I,sd,u-88-2
sw2568A-ms98-a-0082,356.201125,356.411125,you,I,sd,u-88-2
sw2568A-ms98-a-0082,356.411125,356.481125,or,I,sd,u-88-2
sw2568A-ms98-a-0082,356.481125,356.851125,something,I,sd,u-88-2
sw2568A-ms98-a-0082,356.851125,356.951125,you,I,sd,u-88-2
sw2568A-ms98-a-0082,356.951125,357.081125,know,I,sd,u-88-2
sw2568A-ms98-a-0082,357.081125,357.301125,it's,O,,
sw2568A-ms98-a-0082,357.301125,357.526875,just,O,,
sw2568A-ms98-a-0082,358.093875,358.152250,you,O,,
sw2568A-ms98-a-0082,358.152250,358.400125,know,O,,
sw2568A-ms98-a-0083,358.899250,359.130000,coming,B,+,u-90-1
sw2568A-ms98-a-0083,359.130000,359.270000,out,I,+,u-90-1
sw2568A-ms98-a-0083,359.270000,359.370000,of,I,+,u-90-1
sw2568A-ms98-a-0083,359.370000,359.430000,the,I,+,u-90-1
sw2568A-ms98-a-0083,359.430000,360.020000,TV,I,+,u-90-1
sw2568A-ms98-a-0083,360.020000,360.180000,that,I,+,u-90-1
sw2568A-ms98-a-0083,360.180000,360.490000,just,I,+,u-90-1
sw2568A-ms98-a-0083,360.490000,360.860000,doesn't,I,+,u-90-1
sw2568A-ms98-a-0083,360.860000,361.070000,make,I,+,u-90-1
sw2568A-ms98-a-0083,361.070000,361.190000,my,I,+,u-90-1
sw2568A-ms98-a-0083,361.190000,361.570000,day,I,+,u-90-1
sw2568A-ms98-a-0083,361.570000,361.750000,you,I,+,u-90-1
sw2568A-ms98-a-0083,361.750000,362.132375,know,I,+,u-90-1
sw2568A-ms98-a-0085,374.681750,374.972250,yeah,B,b,u-92-1
sw2568A-ms98-a-0087,378.488750,378.754625,yeah,B,b,u-94-1
sw2568A-ms98-a-0089,392.143750,392.208500,i,B,sd,u-96-1
sw2568A-ms98-a-0089,392.208500,392.420500,just,I,sd,u-96-1
sw2568A-ms98-a-0089,392.420500,392.730500,saw,I,sd,u-96-1
sw2568A-ms98-a-0089,392.730500,393.048750,uh,I,sd,u-96-1
sw2568A-ms98-a-0089,393.048750,393.210500,uh,I,sd,u-96-1
sw2568A-ms98-a-0089,393.210500,393.330500,a,I,sd,u-96-1
sw2568A-ms98-a-0089,393.330500,393.820500,really,I,sd,u-96-1
sw2568A-ms98-a-0089,393.820500,394.380500,interesting,I,sd,u-96-1
sw2568A-ms98-a-0089,394.380500,394.986125,movie,I,sd,u-96-1
sw2568A-ms98-a-0089,394.986125,395.500500,called,I,sd,u-96-1
sw2568A-ms98-a-0089,395.500500,395.917500,uh,I,sd,u-96-1
sw2568A-ms98-a-0089,395.917500,396.913000,Flatliners,I,sd,u-96-1
sw2568A-ms98-a-0091,400.104125,401.240375,[laughter],O,,
sw2568A-ms98-a-0093,403.633250,404.295875,yeah,B,b,u-100-1
sw2568A-ms98-a-0095,411.840250,412.052250,yeah,B,b,u-102-1
sw2568A-ms98-a-0097,415.027500,415.153375,it,B,sv,u-104-1
sw2568A-ms98-a-0097,415.153375,415.303375,was,I,sv,u-104-1
sw2568A-ms98-a-0097,415.303375,415.533375,just,I,sv,u-104-1
sw2568A-ms98-a-0097,415.533375,416.043375,crazy,I,sv,u-104-1
sw2568A-ms98-a-0097,416.043375,416.423375,enough,I,sv,u-104-1
sw2568A-ms98-a-0097,416.423375,416.967625,for,I,sv,u-104-1
sw2568A-ms98-a-0097,416.967625,417.236000,th[e]-,O,,
sw2568A-ms98-a-0097,417.578750,417.653375,you,B,sv,u-104-2
sw2568A-ms98-a-0097,417.653375,417.978500,know,I,sv,u-104-2
sw2568A-ms98-a-0097,418.298625,418.753375,students,I,sv,u-104-2
sw2568A-ms98-a-0097,418.753375,419.033375,might,I,sv,u-104-2
sw2568A-ms98-a-0097,419.033375,419.213375,try,I,sv,u-104-2
sw2568A-ms98-a-0097,419.213375,419.303375,to,I,sv,u-104-2
sw2568A-ms98-a-0097,419.303375,419.493375,do,I,sv,u-104-2
sw2568A-ms98-a-0097,419.493375,419.614375,it,I,sv,u-104-2
sw2568A-ms98-a-0098,420.347000,420.392750,you,B,sd,u-104-3
sw2568A-ms98-a-0098,420.392750,420.482750,know,I,sd,u-104-3
sw2568A-ms98-a-0098,420.482750,420.522750,i,I,sd,u-104-3
sw2568A-ms98-a-0098,420.522750,420.722750,mean,I,sd,u-104-3
sw2568A-ms98-a-0098,420.722750,420.992750,and,I,sd,u-104-3
sw2568A-ms98-a-0098,420.992750,421.182750,it's,I,sd,u-104-3
sw2568A-ms98-a-0098,421.182750,421.382750,not,I,sd,u-104-3
sw2568A-ms98-a-0098,421.382750,421.582750,like,I,sd,u-104-3
sw2568A-ms98-a-0098,421.582750,421.732750,there's,I,sd,u-104-3
sw2568A-ms98-a-0098,421.732750,421.792750,a,I,sd,u-104-3
sw2568A-ms98-a-0098,421.792750,421.962750,lot,I,sd,u-104-3
sw2568A-ms98-a-0098,421.962750,422.022750,of,I,sd,u-104-3
sw2568A-ms98-a-0098,422.022750,422.652750,scientific,I,sd,u-104-3
sw2568A-ms98-a-0098,422.652750,423.012750,data,I,sd,u-104-3
sw2568A-ms98-a-0098,423.012750,423.242750,on,I,sd,u-104-3
sw2568A-ms98-a-0098,423.242750,423.352750,it,I,sd,u-104-3
sw2568A-ms98-a-0100,438.251375,438.558250,yeah,B,b,u-106-1
sw2568A-ms98-a-0102,444.418875,444.879375,yeah,B,b,u-108-1
sw2568A-ms98-a-0104,451.090000,451.492500,oh,B,aa,u-110-1
sw2568A-ms98-a-0104,451.492500,451.992500,yeah,I,aa,u-110-1
sw2568A-ms98-a-0104,451.992500,452.172500,that,B,aa,u-110-2
sw2568A-ms98-a-0104,452.172500,452.312500,was,I,aa,u-110-2
sw2568A-ms98-a-0104,452.312500,452.422500,a,I,aa,u-110-2
sw2568A-ms98-a-0104,452.422500,452.772500,great,I,aa,u-110-2
sw2568A-ms98-a-0104,452.772500,453.344500,movie,I,aa,u-110-2
sw2568A-ms98-a-0106,456.224250,456.436625,yeah,B,b,u-112-1
sw2568A-ms98-a-0108,458.323625,458.447250,uh,B,qy,u-114-1
sw2568A-ms98-a-0108,458.447250,458.577250,have,I,qy,u-114-1
sw2568A-ms98-a-0108,458.577250,458.687250,you,I,qy,u-114-1
sw2568A-ms98-a-0108,458.687250,459.007250,seen,I,qy,u-114-1
sw2568A-ms98-a-0108,459.007250,459.387250,Shrimp,I,qy,u-114-1
sw2568A-ms98-a-0108,459.387250,459.497250,on,I,qy,u-114-1
sw2568A-ms98-a-0108,459.497250,459.609500,the,I,qy,u-114-1
sw2568A-ms98-a-0108,459.609500,460.141125,Barbie,O,,
sw2568A-ms98-a-0110,461.567250,461.831625,[laughter],O,,
sw2568A-ms98-a-0111,462.575000,463.695250,[laughter],O,,
sw2568A-ms98-a-0111,463.695250,463.957750,yeah,B,b,u-116-1
sw2568A-ms98-a-0111,464.300500,464.525250,it's,B,%,u-116-2
sw2568A-ms98-a-0111,464.525250,464.801500,got,I,%,u-116-2
sw2568A-ms98-a-0113,466.878500,467.395875,no,B,nn,u-118-1
sw2568A-ms98-a-0114,468.090625,468.913500,no,B,nn,u-120-1
sw2568A-ms98-a-0114,469.403125,469.798250,uh,B,qy,u-122-1
sw2568A-ms98-a-0114,469.798250,470.278750,Hogan,I,qy,u-122-1
sw2568A-ms98-a-0114,470.870125,471.153750,yeah,O,,
sw2568A-ms98-a-0114,471.153750,471.539375,no,B,nn,u-124-1
sw2568A-ms98-a-0114,471.837000,472.319250,no,B,nn,u-126-1
sw2568A-ms98-a-0115,473.180625,473.670000,no,O,,
sw2568A-ms98-a-0115,473.670000,473.970000,it's,B,sd^e,u-126-2
sw2568A-ms98-a-0115,473.970000,474.344750,got,I,sd^e,u-126-2
sw2568A-ms98-a-0115,474.344750,474.803125,uh,I,sd^e,u-126-2
sw2568A-ms98-a-0115,475.226875,475.580000,uh,I,sd^e,u-126-2
sw2568A-ms98-a-0115,475.580000,475.960000,Cheech,I,sd^e,u-126-2
sw2568A-ms98-a-0115,475.960000,476.483250,Marin,I,sd^e,u-126-2
sw2568A-ms98-a-0116,477.898750,478.297500,yeah,B,ny,u-128-1
sw2568A-ms98-a-0118,480.507125,481.096625,yeah,O,,
sw2568A-ms98-a-0118,481.096625,481.207625,it,B,sd^e,u-128-2
sw2568A-ms98-a-0118,481.207625,481.480375,is,I,sd^e,u-128-2
sw2568A-ms98-a-0118,481.480375,481.847625,it's,B,sd,u-128-3
sw2568A-ms98-a-0118,481.847625,482.207625,kind,I,sd,u-128-3
sw2568A-ms98-a-0118,482.207625,482.387625,of,I,sd,u-128-3
sw2568A-ms98-a-0118,482.387625,483.860000,uh,I,sd,u-128-3
sw2568A-ms98-a-0118,483.860000,484.137625,kind,I,sd,u-128-3
sw2568A-ms98-a-0118,484.137625,484.257625,of,I,sd,u-128-3
sw2568A-ms98-a-0118,484.257625,484.357625,a,I,sd,u-128-3
sw2568A-ms98-a-0118,484.357625,484.707625,poor,I,sd,u-128-3
sw2568A-ms98-a-0118,484.707625,485.187625,man's,I,sd,u-128-3
sw2568A-ms98-a-0118,485.187625,485.497625,Pretty,I,sd,u-128-3
sw2568A-ms98-a-0118,485.497625,485.927625,Woman,I,sd,u-128-3
sw2568A-ms98-a-0118,485.927625,486.087625,in,I,sd,u-128-3
sw2568A-ms98-a-0118,486.087625,486.704375,reverse,I,sd,u-128-3
sw2568A-ms98-a-0119,487.678125,487.772250,but,B,sd,u-130-1
sw2568A-ms98-a-0119,487.772250,487.862250,it,I,sd,u-130-1
sw2568A-ms98-a-0119,487.862250,488.042250,was,I,sd,u-130-1
sw2568A-ms98-a-0119,488.042250,488.322250,kind,I,sd,u-130-1
sw2568A-ms98-a-0119,488.322250,488.402250,of,I,sd,u-130-1
