sw4339A-ms98-a-0001,0.113625,0.210000,yeah,B,o,u-1-1
sw4339A-ms98-a-0054,227.210875,227.472750,uh,I,sd,u-49-1
sw4339A-ms98-a-0054,228.120625,228.524250,van,I,sd,u-49-1
sw4339A-ms98-a-0054,228.987625,229.320875,or,B,+,u-51-1
sw4339A-ms98-a-0054,229.320875,229.390875,you,I,+,u-51-1
sw4339A-ms98-a-0054,229.390875,229.530875,know,I,+,u-51-1
sw4339A-ms98-a-0054,229.530875,229.612375,uh,I,+,u-51-1
sw4339A-ms98-a-0054,229.744250,229.881250,uh,I,+,u-51-1
sw4339A-ms98-a-0054,230.069500,230.190875,that,I,+,u-51-1
sw4339A-ms98-a-0054,230.190875,230.450875,same,I,+,u-51-1
sw4339A-ms98-a-0054,230.450875,230.660875,type,I,+,u-51-1
sw4339A-ms98-a-0054,230.660875,230.740875,of,I,+,u-51-1
sw4339A-ms98-a-0054,230.740875,230.960875,thing,I,+,u-51-1
sw4339A-ms98-a-0054,230.960875,231.020875,the,I,+,u-51-1
sw4339A-ms98-a-0054,231.020875,231.580875,Voyager,I,+,u-51-1
sw4339A-ms98-a-0054,231.580875,231.640875,i,I,+,u-51-1
sw4339A-ms98-a-0054,231.640875,231.930875,guess,I,+,u-51-1
sw4339A-ms98-a-0055,232.563625,232.993625,and,B,sd,u-53-1
sw4339A-ms98-a-0055,232.993625,233.289625,uh,I,sd,u-53-1
sw4339A-ms98-a-0055,233.768000,233.883625,they,I,sd,u-53-1
sw4339A-ms98-a-0055,233.883625,234.053625,have,I,sd,u-53-1
sw4339A-ms98-a-0055,234.053625,234.433625,a,I,sd,u-53-1
sw4339A-ms98-a-0055,234.433625,234.473625,a,I,sd,u-53-1
sw4339A-ms98-a-0055,234.523625,234.913625,child,I,sd,u-53-1
sw4339A-ms98-a-0055,234.913625,235.233625,that's,I,sd,u-53-1
sw4339A-ms98-a-0055,235.233625,235.493625,five,I,sd,u-53-1
sw4339A-ms98-a-0055,235.493625,235.673625,years,I,sd,u-53-1
sw4339A-ms98-a-0055,235.673625,235.863625,old,I,sd,u-53-1
sw4339A-ms98-a-0055,235.863625,235.953625,and,B,sd,u-53-2
sw4339A-ms98-a-0055,235.953625,236.083625,it's,I,sd,u-53-2
sw4339A-ms98-a-0055,236.083625,236.343625,really,I,sd,u-53-2
sw4339A-ms98-a-0055,236.343625,236.583625,handy,I,sd,u-53-2
sw4339A-ms98-a-0055,236.583625,236.793625,for,I,sd,u-53-2
sw4339A-ms98-a-0055,236.793625,237.218125,hauling,I,sd,u-53-2
sw4339A-ms98-a-0055,237.753000,237.883625,him,I,sd,u-53-2
sw4339A-ms98-a-0055,237.883625,238.393625,around,I,sd,u-53-2
sw4339A-ms98-a-0055,238.393625,238.703625,and,I,sd,u-53-2
sw4339A-ms98-a-0055,238.703625,238.933625,and,I,sd,u-53-2
sw4339A-ms98-a-0055,238.933625,239.093625,their,I,sd,u-53-2
sw4339A-ms98-a-0055,239.093625,239.523625,stuff,I,sd,u-53-2
sw4339A-ms98-a-0055,239.523625,239.613625,and,B,sv,u-53-3
sw4339A-ms98-a-0055,239.613625,239.683625,of,I,sv,u-53-3
sw4339A-ms98-a-0055,239.683625,239.953625,course,I,sv,u-53-3
sw4339A-ms98-a-0055,239.953625,240.083625,as,I,sv,u-53-3
sw4339A-ms98-a-0055,240.083625,240.283625,he,I,sv,u-53-3
sw4339A-ms98-a-0055,240.443625,240.663625,gets,I,sv,u-53-3
sw4339A-ms98-a-0055,240.663625,241.083625,friends,I,sv,u-53-3
sw4339A-ms98-a-0055,241.083625,241.213625,i'm,I,sv,u-53-3
sw4339A-ms98-a-0055,241.213625,241.433625,sure,I,sv,u-53-3
sw4339A-ms98-a-0055,241.433625,241.713625,that'll,I,sv,u-53-3
sw4339A-ms98-a-0056,242.766125,242.870000,be,I,sv,u-53-3
sw4339A-ms98-a-0056,242.870000,243.090000,even,I,sv,u-53-3
sw4339A-ms98-a-0056,243.090000,243.620000,handier,I,sv,u-53-3
sw4339A-ms98-a-0056,243.620000,244.010000,so,B,sd,u-53-4
sw4339A-ms98-a-0056,244.010000,244.250000,i,I,sd,u-53-4
sw4339A-ms98-a-0056,244.250000,244.470000,know,I,sd,u-53-4
sw4339A-ms98-a-0056,244.470000,244.890000,if,I,sd,u-53-4
sw4339A-ms98-a-0056,244.890000,245.040000,we,I,sd,u-53-4
sw4339A-ms98-a-0056,245.040000,245.330375,were,I,sd,u-53-4
sw4339A-ms98-a-0056,245.821875,245.960000,if,I,sd,u-53-4
sw4339A-ms98-a-0056,245.960000,246.070000,we,I,sd,u-53-4
sw4339A-ms98-a-0056,246.070000,246.260000,had,I,sd,u-53-4
sw4339A-ms98-a-0056,246.260000,246.560000,kids,I,sd,u-53-4
sw4339A-ms98-a-0056,246.560000,246.740000,still,I,sd,u-53-4
sw4339A-ms98-a-0056,246.740000,246.870000,at,I,sd,u-53-4
sw4339A-ms98-a-0056,246.870000,247.170000,home,I,sd,u-53-4
sw4339A-ms98-a-0056,247.300000,247.490000,we're,I,sd,u-53-4
sw4339A-ms98-a-0056,247.490000,247.550000,in,I,sd,u-53-4
sw4339A-ms98-a-0056,247.550000,247.670000,our,I,sd,u-53-4
sw4339A-ms98-a-0056,247.670000,248.120000,fifties,I,sd,u-53-4
sw4339A-ms98-a-0056,248.120000,248.320000,now,I,sd,u-53-4
sw4339A-ms98-a-0056,248.320000,248.410000,but,I,sd,u-53-4
sw4339A-ms98-a-0056,248.410000,248.500000,if,I,sd,u-53-4
sw4339A-ms98-a-0056,248.500000,248.570000,we,I,sd,u-53-4
sw4339A-ms98-a-0056,248.570000,248.720000,had,I,sd,u-53-4
sw4339A-ms98-a-0056,248.720000,249.010000,kids,I,sd,u-53-4
sw4339A-ms98-a-0056,249.010000,249.190000,still,I,sd,u-53-4
sw4339A-ms98-a-0056,249.190000,249.260000,at,I,sd,u-53-4
sw4339A-ms98-a-0056,249.260000,249.480000,home,I,sd,u-53-4
sw4339A-ms98-a-0056,249.480000,249.650000,we'd,I,sd,u-53-4
sw4339A-ms98-a-0056,249.650000,250.072875,certainly,I,sd,u-53-4
sw4339A-ms98-a-0056,250.766000,250.957875,have,I,sd,u-53-4
sw4339A-ms98-a-0056,250.957875,251.120000,to,I,sd,u-53-4
sw4339A-ms98-a-0056,251.120000,251.770000,seriously,I,sd,u-53-4
sw4339A-ms98-a-0056,251.770000,252.210000,consider,I,sd,u-53-4
sw4339A-ms98-a-0056,252.210000,252.270000,a,I,sd,u-53-4
sw4339A-ms98-a-0056,252.270000,252.600000,van,I,sd,u-53-4
sw4339A-ms98-a-0056,252.600000,252.840000,just,I,sd,u-53-4
sw4339A-ms98-a-0056,252.840000,252.940000,for,I,sd,u-53-4
sw4339A-ms98-a-0056,252.940000,253.220000,their,I,sd,u-53-4
sw4339A-ms98-a-0056,253.220000,253.881875,functional,I,sd,u-53-4
sw4339A-ms98-a-0056,254.492125,254.940000,value,I,sd,u-53-4
sw4339A-ms98-a-0058,264.256500,264.427625,uh,O,,
sw4339A-ms98-a-0058,264.780250,264.956125,what,B,qw,u-55-1
sw4339A-ms98-a-0058,264.956125,265.356125,about,I,qw,u-55-1
sw4339A-ms98-a-0058,265.356125,265.786125,uh,I,qw,u-55-1
sw4339A-ms98-a-0058,265.786125,266.006125,all,I,qw,u-55-1
sw4339A-ms98-a-0058,266.006125,266.206125,wheel,I,qw,u-55-1
sw4339A-ms98-a-0058,266.206125,266.616125,drive,I,qw,u-55-1
sw4339A-ms98-a-0058,266.616125,266.716125,is,B,qy,u-55-2
sw4339A-ms98-a-0058,266.716125,266.856125,that,I,qy,u-55-2
sw4339A-ms98-a-0058,266.856125,267.206125,something,I,qy,u-55-2
sw4339A-ms98-a-0058,267.206125,267.346125,that,I,qy,u-55-2
sw4339A-ms98-a-0058,267.346125,267.663500,you'd,I,qy,u-55-2
sw4339A-ms98-a-0058,268.036375,268.106125,be,I,qy,u-55-2
sw4339A-ms98-a-0058,268.106125,268.496125,interested,I,qy,u-55-2
sw4339A-ms98-a-0058,268.496125,268.656125,in,I,qy,u-55-2
sw4339A-ms98-a-0058,268.656125,268.806125,or,B,%,u-55-3
sw4339A-ms98-a-0058,268.806125,268.866125,is,I,%,u-55-3
sw4339A-ms98-a-0058,268.866125,268.956125,that,I,%,u-55-3
sw4339A-ms98-a-0058,268.956125,269.006125,a,O,,
sw4339A-ms98-a-0058,269.006125,269.157375,not,O,,
sw4339A-ms98-a-0058,269.454875,269.612125,an,O,,
sw4339A-ms98-a-0058,269.879500,270.368000,issue,O,,
sw4339A-ms98-a-0060,276.167750,276.547750,um-hum,B,b,u-57-1
sw4339A-ms98-a-0062,282.709500,283.039500,uh-huh,B,b,u-59-1
sw4339A-ms98-a-0064,290.041375,290.318625,right,B,b,u-61-1
