sw3077A-ms98-a-0003,16.927000,17.598625,okay,B,b,u-2-1
sw3077A-ms98-a-0061,308.071625,308.420875,work,I,sv,u-96-2
sw3077A-ms98-a-0063,322.688875,323.109875,uh-huh,B,b,u-98-1
sw3077A-ms98-a-0065,336.606625,337.090375,[laughter],O,,
sw3077A-ms98-a-0065,337.090375,337.300375,i,B,aa,u-100-1
sw3077A-ms98-a-0065,337.300375,337.610375,agree,I,aa,u-100-1
sw3077A-ms98-a-0065,337.610375,337.800375,with,I,aa,u-100-1
sw3077A-ms98-a-0065,337.800375,337.990375,you,I,aa,u-100-1
sw3077A-ms98-a-0065,337.990375,338.050375,i,B,sv,u-100-2
sw3077A-ms98-a-0065,338.050375,338.300375,do,I,sv,u-100-2
sw3077A-ms98-a-0065,338.300375,338.500375,think,I,sv,u-100-2
sw3077A-ms98-a-0065,338.500375,338.640375,it's,I,sv,u-100-2
sw3077A-ms98-a-0065,338.640375,338.700375,a,I,sv,u-100-2
sw3077A-ms98-a-0065,338.700375,338.920375,lot,I,sv,u-100-2
sw3077A-ms98-a-0065,338.920375,339.010375,of,I,sv,u-100-2
sw3077A-ms98-a-0065,339.010375,339.280375,luck,I,sv,u-100-2
sw3077A-ms98-a-0065,339.280375,339.420375,and,B,sd,u-100-3
sw3077A-ms98-a-0065,339.420375,339.500375,i,I,sd,u-100-3
sw3077A-ms98-a-0065,339.500375,339.750375,don't,I,sd,u-100-3
sw3077A-ms98-a-0065,339.750375,339.980375,like,I,sd,u-100-3
sw3077A-ms98-a-0065,339.980375,340.230375,that,I,sd,u-100-3
sw3077A-ms98-a-0065,340.230375,340.560375,part,I,sd,u-100-3
sw3077A-ms98-a-0065,340.560375,340.720375,of,I,sd,u-100-3
sw3077A-ms98-a-0065,340.720375,340.900375,the,I,sd,u-100-3
sw3077A-ms98-a-0065,340.900375,341.656125,finance,I,sd,u-100-3
sw3077A-ms98-a-0065,341.742750,341.860375,you,I,sd,u-100-3
sw3077A-ms98-a-0065,341.860375,342.090375,know,I,sd,u-100-3
sw3077A-ms98-a-0065,342.090375,342.921500,whatsoever,B,+,u-102-1
sw3077A-ms98-a-0066,343.366625,343.459125,i,B,h,u-104-1
sw3077A-ms98-a-0066,343.459125,343.649125,don't,I,h,u-104-1
sw3077A-ms98-a-0066,343.649125,343.899125,know,I,h,u-104-1
sw3077A-ms98-a-0066,343.899125,344.079125,but,B,sv,u-104-2
sw3077A-ms98-a-0066,344.079125,344.249125,like,I,sv,u-104-2
sw3077A-ms98-a-0066,344.249125,344.419125,what,I,sv,u-104-2
sw3077A-ms98-a-0066,344.419125,344.449125,i,I,sv,u-104-2
sw3077A-ms98-a-0066,344.449125,344.579125,was,I,sv,u-104-2
sw3077A-ms98-a-0066,344.579125,344.809125,saying,I,sv,u-104-2
sw3077A-ms98-a-0066,344.809125,345.009125,about,I,sv,u-104-2
sw3077A-ms98-a-0066,345.009125,345.089125,the,I,sv,u-104-2
sw3077A-ms98-a-0066,345.089125,345.349125,social,I,sv,u-104-2
sw3077A-ms98-a-0066,345.349125,345.867000,security,I,sv,u-104-2
sw3077A-ms98-a-0066,346.582625,346.849125,that's,I,sv,u-104-2
sw3077A-ms98-a-0066,346.849125,347.109125,real,I,sv,u-104-2
sw3077A-ms98-a-0066,347.109125,347.219125,you,I,sv,u-104-2
sw3077A-ms98-a-0066,347.219125,347.644125,know,I,sv,u-104-2
sw3077A-ms98-a-0066,347.953000,348.079125,it,B,sd,u-104-3
sw3077A-ms98-a-0066,348.079125,348.599125,never,I,sd,u-104-3
sw3077A-ms98-a-0066,348.599125,348.979125,bothered,I,sd,u-104-3
sw3077A-ms98-a-0066,348.979125,349.099125,me,I,sd,u-104-3
sw3077A-ms98-a-0066,349.099125,349.279125,until,I,sd,u-104-3
sw3077A-ms98-a-0066,349.279125,349.369125,we,I,sd,u-104-3
sw3077A-ms98-a-0066,349.369125,349.639125,started,I,sd,u-104-3
sw3077A-ms98-a-0066,349.639125,350.019125,talking,I,sd,u-104-3
sw3077A-ms98-a-0066,350.019125,350.269125,about,I,sd,u-104-3
sw3077A-ms98-a-0066,350.269125,350.369125,it,I,sd,u-104-3
sw3077A-ms98-a-0066,350.369125,350.459125,in,I,sd,u-104-3
sw3077A-ms98-a-0066,350.459125,350.654500,my,I,sd,u-104-3
sw3077A-ms98-a-0066,350.654500,351.333000,classes,I,sd,u-104-3
sw3077A-ms98-a-0067,351.704500,351.794500,and,B,sd,u-106-1
sw3077A-ms98-a-0067,351.794500,351.924500,then,I,sd,u-106-1
sw3077A-ms98-a-0067,351.924500,351.984500,the,I,sd,u-106-1
sw3077A-ms98-a-0067,351.984500,352.204500,more,I,sd,u-106-1
sw3077A-ms98-a-0067,352.204500,352.324500,i,I,sd,u-106-1
sw3077A-ms98-a-0067,352.324500,352.644500,think,I,sd,u-106-1
sw3077A-ms98-a-0067,352.644500,352.874500,about,I,sd,u-106-1
sw3077A-ms98-a-0067,352.874500,352.974500,it,I,sd,u-106-1
sw3077A-ms98-a-0067,352.974500,353.044500,the,I,sd,u-106-1
sw3077A-ms98-a-0067,353.044500,353.254500,more,I,sd,u-106-1
sw3077A-ms98-a-0067,353.254500,353.384500,i,I,sd,u-106-1
sw3077A-ms98-a-0067,353.384500,353.644500,think,I,sd,u-106-1
sw3077A-ms98-a-0067,353.644500,353.867500,i'm,I,sd,u-106-1
sw3077A-ms98-a-0067,353.867500,354.184500,paying,I,sd,u-106-1
sw3077A-ms98-a-0067,354.184500,354.334500,in,I,sd,u-106-1
sw3077A-ms98-a-0067,354.334500,354.454500,to,I,sd,u-106-1
sw3077A-ms98-a-0067,354.454500,354.794500,something,I,sd,u-106-1
sw3077A-ms98-a-0067,354.794500,355.014375,that,I,sd,u-106-1
sw3077A-ms98-a-0067,355.387250,355.554500,i,I,sd,u-106-1
sw3077A-ms98-a-0067,355.554500,356.134500,granted,B,sd,u-106-2
sw3077A-ms98-a-0067,356.134500,356.214500,you,I,sd,u-106-2
sw3077A-ms98-a-0067,356.214500,356.394500,know,I,sd,u-106-2
sw3077A-ms98-a-0067,356.394500,356.504500,i'm,I,sd,u-106-2
sw3077A-ms98-a-0067,356.504500,356.824500,paying,I,sd,u-106-2
sw3077A-ms98-a-0067,356.824500,356.934500,for,I,sd,u-106-2
sw3077A-ms98-a-0067,356.934500,357.194500,my,I,sd,u-106-2
sw3077A-ms98-a-0067,357.194500,357.894500,grandparents,I,sd,u-106-2
sw3077A-ms98-a-0067,357.894500,358.100500,but,B,sv,u-108-1
sw3077A-ms98-a-0067,358.496000,358.634500,i'm,I,sv,u-108-1
sw3077A-ms98-a-0067,358.634500,358.944500,never,I,sv,u-108-1
sw3077A-ms98-a-0067,358.944500,359.074500,going,I,sv,u-108-1
sw3077A-ms98-a-0067,359.074500,359.204500,to,I,sv,u-108-1
sw3077A-ms98-a-0067,359.204500,359.394500,see,I,sv,u-108-1
sw3077A-ms98-a-0067,359.394500,359.788000,that,I,sv,u-108-1
sw3077A-ms98-a-0067,360.277750,360.614500,social,B,sv,u-110-1
sw3077A-ms98-a-0067,360.614500,361.094500,security,I,sv,u-110-1
sw3077A-ms98-a-0067,361.094500,361.214500,is,I,sv,u-110-1
sw3077A-ms98-a-0067,361.214500,361.384500,going,I,sv,u-110-1
sw3077A-ms98-a-0067,361.384500,361.484500,to,I,sv,u-110-1
sw3077A-ms98-a-0067,361.484500,361.664500,be,I,sv,u-110-1
sw3077A-ms98-a-0067,361.664500,362.114500,gone,I,sv,u-110-1
sw3077A-ms98-a-0067,362.114500,362.454500,before,I,sv,u-110-1
sw3077A-ms98-a-0067,362.454500,362.574500,i,I,sv,u-110-1
sw3077A-ms98-a-0067,362.574500,362.844500,ever,I,sv,u-110-1
sw3077A-ms98-a-0067,362.844500,363.044500,get,I,sv,u-110-1
sw3077A-ms98-a-0067,363.044500,363.264875,any,I,sv,u-110-1
sw3077A-ms98-a-0069,367.157375,367.573000,um-hum,B,b,u-112-1
sw3077A-ms98-a-0071,369.138000,369.429125,right,B,b,u-114-1
sw3077A-ms98-a-0071,369.429125,369.539125,they're,B,^2,u-114-2
sw3077A-ms98-a-0071,369.539125,369.659125,going,I,^2,u-114-2
sw3077A-ms98-a-0071,369.659125,369.749125,to,I,^2,u-114-2
sw3077A-ms98-a-0071,369.749125,369.949125,pay,I,^2,u-114-2
sw3077A-ms98-a-0071,369.949125,370.141125,me,I,^2,u-114-2
sw3077A-ms98-a-0071,370.141125,370.399125,fifty,B,+,u-116-1
sw3077A-ms98-a-0071,370.399125,370.759125,dollars,I,+,u-116-1
sw3077A-ms98-a-0071,370.759125,370.809125,a,I,+,u-116-1
sw3077A-ms98-a-0071,370.809125,371.132625,month,I,+,u-116-1
sw3077A-ms98-a-0071,371.132625,371.640375,[laughter-well],O,,
sw3077A-ms98-a-0072,372.020250,372.773250,[laughter],O,,
sw3077A-ms98-a-0073,373.225500,373.461500,i'm,B,sv,u-118-1
sw3077A-ms98-a-0073,373.461500,373.811500,sorry,I,sv,u-118-1
sw3077A-ms98-a-0073,373.811500,374.035125,i,B,sv,u-118-2
sw3077A-ms98-a-0073,374.035125,374.201500,put,I,sv,u-118-2
sw3077A-ms98-a-0073,374.201500,374.341500,in,I,sv,u-118-2
sw3077A-ms98-a-0073,374.341500,374.601500,much,I,sv,u-118-2
sw3077A-ms98-a-0073,374.601500,374.881500,more,I,sv,u-118-2
sw3077A-ms98-a-0073,374.881500,375.041500,than,I,sv,u-118-2
sw3077A-ms98-a-0073,375.041500,375.311500,that,I,sv,u-118-2
sw3077A-ms98-a-0073,375.311500,375.401500,you,I,sv,u-118-2
sw3077A-ms98-a-0073,375.401500,375.760500,know,I,sv,u-118-2
sw3077A-ms98-a-0075,387.998250,388.340250,uh-huh,B,b,u-120-1
sw3077A-ms98-a-0077,393.210625,393.648500,right,B,b,u-122-1
sw3077A-ms98-a-0078,394.907000,395.384750,uh-huh,B,b,u-124-1
sw3077A-ms98-a-0080,403.707750,404.066625,oh,B,ny,u-126-1
sw3077A-ms98-a-0080,404.066625,404.519125,yeah,I,ny,u-126-1
sw3077A-ms98-a-0082,410.161750,410.471750,yeah,B,b,u-128-1
sw3077A-ms98-a-0082,410.471750,410.631750,yeah,B,b^r,u-128-2
sw3077A-ms98-a-0082,410.631750,410.781750,you,B,^2,u-130-1
sw3077A-ms98-a-0082,410.781750,410.971750,you,I,^2,u-130-1
sw3077A-ms98-a-0082,410.971750,411.151750,got,I,^2,u-130-1
sw3077A-ms98-a-0082,411.151750,411.291750,to,I,^2,u-130-1
sw3077A-ms98-a-0082,411.291750,411.591750,look,I,^2,u-130-1
sw3077A-ms98-a-0082,411.591750,411.731750,to,I,^2,u-130-1
sw3077A-ms98-a-0082,411.731750,411.921750,what,I,^2,u-130-1
sw3077A-ms98-a-0082,411.921750,412.100625,they,I,^2,u-130-1
sw3077A-ms98-a-0082,412.100625,412.319125,put,I,^2,u-130-1
sw3077A-ms98-a-0082,412.319125,412.431750,you,I,^2,u-130-1
sw3077A-ms98-a-0082,412.431750,412.721750,know,I,^2,u-130-1
sw3077A-ms98-a-0082,412.721750,413.109875,you,B,sv,u-132-1
sw3077A-ms98-a-0082,413.109875,413.501750,have,I,sv,u-132-1
sw3077A-ms98-a-0082,413.501750,413.826125,decent,I,sv,u-132-1
sw3077A-ms98-a-0082,413.826125,414.191750,roads,I,sv,u-132-1
sw3077A-ms98-a-0082,414.191750,414.321750,at,I,sv,u-132-1
sw3077A-ms98-a-0082,414.321750,414.641750,least,I,sv,u-132-1
sw3077A-ms98-a-0082,414.641750,415.331875,[laughter],O,,
sw3077A-ms98-a-0084,417.603875,418.197250,yeah,B,b,u-134-1
sw3077A-ms98-a-0086,424.979125,425.393625,uh-huh,B,b,u-136-1
sw3077A-ms98-a-0088,432.736750,433.081625,that's,B,ba,u-138-1
sw3077A-ms98-a-0088,433.081625,433.419500,true,I,ba,u-138-1
sw3077A-ms98-a-0090,435.641625,436.404250,[laughter],O,,
sw3077A-ms98-a-0090,436.404250,436.718125,it's,B,sv,u-140-2
sw3077A-ms98-a-0090,436.718125,436.868125,how,I,sv,u-140-2
sw3077A-ms98-a-0090,436.868125,437.018125,you,I,sv,u-140-2
sw3077A-ms98-a-0090,437.018125,437.238125,look,I,sv,u-140-2
sw3077A-ms98-a-0090,437.238125,437.418125,at,I,sv,u-140-2
sw3077A-ms98-a-0090,437.418125,437.548125,it,I,sv,u-140-2
sw3077A-ms98-a-0090,437.548125,437.813500,too,I,sv,u-140-2
sw3077A-ms98-a-0090,437.813500,438.364375,[laughter],O,,
sw3077A-ms98-a-0091,439.260625,439.360875,i,B,%,u-142-1
sw3077A-ms98-a-0091,439.360875,439.580875,like,I,%,u-142-1
sw3077A-ms98-a-0091,439.580875,439.840875,to,I,%,u-142-1
sw3077A-ms98-a-0091,439.840875,440.200875,instead,B,sd,u-142-2
sw3077A-ms98-a-0091,440.200875,440.290875,of,I,sd,u-142-2
sw3077A-ms98-a-0091,440.290875,440.660875,thinking,I,sd,u-142-2
sw3077A-ms98-a-0091,440.660875,440.770875,how,I,sd,u-142-2
sw3077A-ms98-a-0091,440.770875,441.150875,much,I,sd,u-142-2
sw3077A-ms98-a-0091,441.150875,441.260875,you,I,sd,u-142-2
sw3077A-ms98-a-0091,441.260875,441.520875,know,I,sd,u-142-2
sw3077A-ms98-a-0091,441.520875,441.819625,that,I,sd,u-142-2
sw3077A-ms98-a-0091,442.121000,442.370875,i'm,I,sd,u-142-2
sw3077A-ms98-a-0091,442.370875,442.730875,paying,I,sd,u-142-2
sw3077A-ms98-a-0091,442.730875,442.900875,out,I,sd,u-142-2
sw3077A-ms98-a-0091,442.900875,442.980875,i,I,sd,u-142-2
sw3077A-ms98-a-0091,442.980875,443.220875,like,I,sd,u-142-2
sw3077A-ms98-a-0091,443.220875,443.491125,to,I,sd,u-142-2
sw3077A-ms98-a-0091,443.732125,443.980875,just,I,sd,u-142-2
sw3077A-ms98-a-0091,443.980875,444.140875,look,I,sd,u-142-2
sw3077A-ms98-a-0091,444.140875,444.260875,at,I,sd,u-142-2
sw3077A-ms98-a-0091,444.260875,444.320875,it,I,sd,u-142-2
sw3077A-ms98-a-0091,444.320875,444.440875,and,I,sd,u-142-2
sw3077A-ms98-a-0091,444.440875,444.600875,say,I,sd,u-142-2
sw3077A-ms98-a-0091,444.600875,444.700875,oh,I,sd,u-142-2
sw3077A-ms98-a-0091,444.700875,444.880875,well,I,sd,u-142-2
sw3077A-ms98-a-0091,444.880875,445.260875,everyone,I,sd,u-142-2
sw3077A-ms98-a-0091,445.260875,445.480875,else,I,sd,u-142-2
sw3077A-ms98-a-0091,445.480875,445.610875,is,I,sd,u-142-2
sw3077A-ms98-a-0091,445.610875,445.850875,doing,I,sd,u-142-2
sw3077A-ms98-a-0091,445.850875,445.962500,it,I,sd,u-142-2
sw3077A-ms98-a-0091,445.962500,446.240875,too,I,sd,u-142-2
sw3077A-ms98-a-0091,446.240875,446.440875,you,I,sd,u-142-2
sw3077A-ms98-a-0091,446.440875,446.786500,[laughter-know],O,,
sw3077A-ms98-a-0092,447.154875,447.726875,[laughter],O,,
