sw2151A-ms98-a-0003,1.703000,2.240125,okay,B,b^m,u-2-1
sw2151A-ms98-a-0025,160.775375,161.015375,both,I,sv,u-44-1
sw2151A-ms98-a-0025,161.015375,161.325375,agree,I,sv,u-44-1
sw2151A-ms98-a-0025,161.325375,161.515375,that,I,sv,u-44-1
sw2151A-ms98-a-0025,161.515375,161.685375,it's,I,sv,u-44-1
sw2151A-ms98-a-0025,161.685375,161.755375,a,I,sv,u-44-1
sw2151A-ms98-a-0025,161.755375,161.930625,good,I,sv,u-44-1
sw2151A-ms98-a-0025,162.043625,162.265375,thing,I,sv,u-44-1
sw2151A-ms98-a-0025,162.265375,162.405375,that,B,+,u-46-1
sw2151A-ms98-a-0025,162.405375,162.545375,they,I,+,u-46-1
sw2151A-ms98-a-0025,162.545375,162.765375,should,I,+,u-46-1
sw2151A-ms98-a-0025,162.765375,162.905375,do,I,+,u-46-1
sw2151A-ms98-a-0025,162.905375,163.597750,sometime,I,+,u-46-1
sw2151A-ms98-a-0025,163.985375,164.085375,well,B,fc,u-48-1
sw2151A-ms98-a-0025,164.085375,164.225375,you,I,fc,u-48-1
sw2151A-ms98-a-0025,164.225375,164.455375,take,I,fc,u-48-1
sw2151A-ms98-a-0025,164.455375,164.755375,care,I,fc,u-48-1
sw2151A-ms98-a-0025,164.755375,165.005375,and,B,fc,u-48-2
sw2151A-ms98-a-0025,165.005375,165.377375,and,I,fc,u-48-2
sw2151A-ms98-a-0025,165.377375,165.725375,enjoy,B,+,u-50-1
sw2151A-ms98-a-0025,165.725375,165.855375,the,I,+,u-50-1
sw2151A-ms98-a-0025,165.855375,166.118500,day,I,+,u-50-1
sw2151A-ms98-a-0025,166.815250,166.995375,thank,B,ft,u-52-1
sw2151A-ms98-a-0025,166.995375,167.075375,you,I,ft,u-52-1
sw2151A-ms98-a-0025,167.075375,167.293125,ma'am,I,ft,u-52-1
sw2151A-ms98-a-0025,167.440000,167.874125,bye-bye,O,,
