sw3134B-ms98-a-0003,7.377500,7.946250,no,B,nn,u-2-1
sw3134B-ms98-a-0031,228.249750,228.319750,the,I,sd,u-62-1
sw3134B-ms98-a-0031,228.319750,228.699750,kids,I,sd,u-62-1
sw3134B-ms98-a-0031,228.699750,228.939750,up,I,sd,u-62-1
sw3134B-ms98-a-0031,228.939750,229.219750,so,I,sd,u-62-1
sw3134B-ms98-a-0031,229.219750,229.575500,that,I,sd,u-62-1
sw3134B-ms98-a-0031,230.099000,230.189750,a,I,sd,u-62-1
sw3134B-ms98-a-0031,230.189750,230.739750,counselor,I,sd,u-62-1
sw3134B-ms98-a-0031,230.739750,231.339750,stays,I,sd,u-62-1
sw3134B-ms98-a-0031,231.339750,231.479750,with,I,sd,u-62-1
sw3134B-ms98-a-0031,231.479750,231.609750,her,I,sd,u-62-1
sw3134B-ms98-a-0031,231.609750,231.849750,group,I,sd,u-62-1
sw3134B-ms98-a-0031,231.849750,231.929750,of,I,sd,u-62-1
sw3134B-ms98-a-0031,231.929750,232.865375,counselees,I,sd,u-62-1
sw3134B-ms98-a-0032,233.974750,234.427500,through,B,+,u-64-1
sw3134B-ms98-a-0032,235.162000,235.291250,you,B,+,u-66-1
sw3134B-ms98-a-0032,235.291250,235.409875,know,I,+,u-66-1
sw3134B-ms98-a-0032,235.409875,235.659875,through,I,+,u-66-1
sw3134B-ms98-a-0032,235.659875,235.949875,all,I,+,u-66-1
sw3134B-ms98-a-0032,235.949875,236.189875,three,I,+,u-66-1
sw3134B-ms98-a-0032,236.189875,236.469875,years,I,+,u-66-1
sw3134B-ms98-a-0032,236.469875,236.529875,of,I,+,u-66-1
sw3134B-ms98-a-0032,236.529875,236.739875,middle,I,+,u-66-1
sw3134B-ms98-a-0032,236.739875,237.182750,school,I,+,u-66-1
sw3134B-ms98-a-0032,237.329625,237.519875,and,B,sv,u-68-1
sw3134B-ms98-a-0032,237.519875,237.639875,i,I,sv,u-68-1
sw3134B-ms98-a-0032,237.639875,237.894500,think,I,sv,u-68-1
sw3134B-ms98-a-0032,238.066875,238.469875,that,I,sv,u-68-1
sw3134B-ms98-a-0033,239.290875,239.480875,would,I,sv,u-68-1
sw3134B-ms98-a-0033,239.480875,239.680875,give,I,sv,u-68-1
sw3134B-ms98-a-0033,239.680875,239.820875,them,I,sv,u-68-1
sw3134B-ms98-a-0033,239.820875,239.970875,more,I,sv,u-68-1
sw3134B-ms98-a-0033,239.970875,240.520875,security,I,sv,u-68-1
sw3134B-ms98-a-0033,240.520875,240.640875,in,I,sv,u-68-1
sw3134B-ms98-a-0033,240.640875,240.940875,going,I,sv,u-68-1
sw3134B-ms98-a-0033,240.940875,241.020875,to,I,sv,u-68-1
sw3134B-ms98-a-0033,241.020875,241.100875,the,I,sv,u-68-1
sw3134B-ms98-a-0033,241.100875,241.630875,counselor,I,sv,u-68-1
sw3134B-ms98-a-0033,242.289375,242.632125,if,B,sv,u-70-1
sw3134B-ms98-a-0033,242.632125,242.821500,they,I,sv,u-70-1
sw3134B-ms98-a-0033,242.821500,243.050875,have,I,sv,u-70-1
sw3134B-ms98-a-0033,243.050875,243.130875,a,I,sv,u-70-1
sw3134B-ms98-a-0033,243.130875,243.500875,rapport,I,sv,u-70-1
sw3134B-ms98-a-0033,243.500875,243.610875,with,I,sv,u-70-1
sw3134B-ms98-a-0033,243.610875,243.700875,their,I,sv,u-70-1
sw3134B-ms98-a-0033,243.700875,244.160875,counselor,I,sv,u-70-1
sw3134B-ms98-a-0033,244.160875,244.330875,now,B,sd,u-70-2
sw3134B-ms98-a-0033,244.330875,244.410875,if,I,sd,u-70-2
sw3134B-ms98-a-0033,244.410875,244.540875,they,I,sd,u-70-2
sw3134B-ms98-a-0033,244.540875,245.144375,don't,I,sd,u-70-2
sw3134B-ms98-a-0034,245.791750,245.871750,i,B,+,u-72-1
sw3134B-ms98-a-0034,245.871750,246.041750,hope,I,+,u-72-1
sw3134B-ms98-a-0034,246.041750,246.171750,they,I,+,u-72-1
sw3134B-ms98-a-0034,246.171750,246.361750,have,I,+,u-72-1
sw3134B-ms98-a-0034,246.361750,246.441750,the,I,+,u-72-1
sw3134B-ms98-a-0034,246.441750,247.211750,flexibility,I,+,u-72-1
sw3134B-ms98-a-0034,247.211750,247.301750,to,I,+,u-72-1
sw3134B-ms98-a-0034,247.301750,247.401750,be,I,+,u-72-1
sw3134B-ms98-a-0034,247.401750,247.591750,able,I,+,u-72-1
sw3134B-ms98-a-0034,247.591750,247.761750,to,I,+,u-72-1
sw3134B-ms98-a-0034,247.761750,248.599750,change,I,+,u-72-1
sw3134B-ms98-a-0034,249.047125,249.161750,a,B,+,u-74-1
sw3134B-ms98-a-0034,249.161750,249.760875,child,I,+,u-74-1
sw3134B-ms98-a-0034,249.930375,250.101750,that,I,+,u-74-1
sw3134B-ms98-a-0034,250.101750,250.391750,really,I,+,u-74-1
sw3134B-ms98-a-0034,250.391750,250.501750,is,I,+,u-74-1
sw3134B-ms98-a-0034,250.501750,250.611750,in,I,+,u-74-1
sw3134B-ms98-a-0034,250.611750,250.791750,need,I,+,u-74-1
sw3134B-ms98-a-0034,250.791750,250.871750,of,I,+,u-74-1
sw3134B-ms98-a-0034,250.871750,251.401750,counseling,I,+,u-74-1
sw3134B-ms98-a-0034,251.401750,251.751750,help,I,+,u-74-1
sw3134B-ms98-a-0034,251.751750,251.921750,if,I,+,u-74-1
sw3134B-ms98-a-0034,251.921750,252.275125,they,I,+,u-74-1
sw3134B-ms98-a-0034,252.746000,253.471750,absolutely,I,+,u-74-1
sw3134B-ms98-a-0034,253.807000,254.201750,refuse,I,+,u-74-1
sw3134B-ms98-a-0034,254.201750,254.351750,to,I,+,u-74-1
sw3134B-ms98-a-0034,254.351750,254.601750,work,I,+,u-74-1
sw3134B-ms98-a-0034,254.601750,254.771750,with,I,+,u-74-1
sw3134B-ms98-a-0034,254.771750,255.031750,them,I,+,u-74-1
sw3134B-ms98-a-0034,255.031750,255.201750,on,O,,
sw3134B-ms98-a-0034,255.201750,255.351750,and,B,sd,u-74-2
sw3134B-ms98-a-0034,255.351750,255.851750,occasionally,I,sd,u-74-2
sw3134B-ms98-a-0034,255.851750,256.041750,that,I,sd,u-74-2
sw3134B-ms98-a-0034,256.041750,256.577250,happens,I,sd,u-74-2
sw3134B-ms98-a-0035,257.769000,258.113125,but,B,sv,u-76-1
sw3134B-ms98-a-0035,258.908125,259.025250,it,I,sv,u-76-1
sw3134B-ms98-a-0035,259.025250,259.434500,is,I,sv,u-76-1
sw3134B-ms98-a-0035,260.181000,260.659750,frightening,I,sv,u-76-1
sw3134B-ms98-a-0035,261.093250,261.288875,b[ut]-,O,,
sw3134B-ms98-a-0036,262.338250,263.007500,because,B,+,u-78-1
sw3134B-ms98-a-0036,263.007500,263.364750,um,I,+,u-78-1
sw3134B-ms98-a-0036,263.745125,264.427500,education,I,+,u-78-1
sw3134B-ms98-a-0036,264.427500,264.587500,is,I,+,u-78-1
sw3134B-ms98-a-0036,264.587500,264.667500,the,I,+,u-78-1
sw3134B-ms98-a-0036,264.667500,264.987500,key,I,+,u-78-1
sw3134B-ms98-a-0036,264.987500,265.067500,to,I,+,u-78-1
sw3134B-ms98-a-0036,265.067500,265.227500,our,I,+,u-78-1
sw3134B-ms98-a-0036,265.227500,265.667500,future,I,+,u-78-1
sw3134B-ms98-a-0036,265.667500,266.037500,and,B,qh,u-78-2
sw3134B-ms98-a-0036,266.037500,266.277500,uh,I,qh,u-78-2
sw3134B-ms98-a-0036,266.277500,266.577500,if,I,qh,u-78-2
sw3134B-ms98-a-0036,266.577500,266.787500,we,I,qh,u-78-2
sw3134B-ms98-a-0036,266.787500,267.017500,have,I,qh,u-78-2
sw3134B-ms98-a-0036,267.017500,267.477500,children,I,qh,u-78-2
sw3134B-ms98-a-0036,267.477500,267.918750,who,I,qh,u-78-2
sw3134B-ms98-a-0036,268.717375,268.845375,are,I,qh,u-78-2
sw3134B-ms98-a-0036,268.845375,269.047500,not,I,qh,u-78-2
sw3134B-ms98-a-0036,269.047500,269.386625,getting,I,qh,u-78-2
sw3134B-ms98-a-0036,269.571250,269.697500,their,I,qh,u-78-2
sw3134B-ms98-a-0036,269.697500,270.515375,education,I,qh,u-78-2
sw3134B-ms98-a-0036,270.707500,270.837500,for,I,qh,u-78-2
sw3134B-ms98-a-0036,270.837500,271.047500,one,I,qh,u-78-2
sw3134B-ms98-a-0036,271.047500,271.297500,reason,I,qh,u-78-2
sw3134B-ms98-a-0036,271.297500,271.357500,or,I,qh,u-78-2
sw3134B-ms98-a-0036,271.357500,271.715250,another,I,qh,u-78-2
sw3134B-ms98-a-0037,273.467375,273.609000,than,I,qh,u-78-2
sw3134B-ms98-a-0037,273.609000,273.729000,what,I,qh,u-78-2
sw3134B-ms98-a-0037,273.729000,273.789000,are,I,qh,u-78-2
sw3134B-ms98-a-0037,273.789000,273.869000,we,I,qh,u-78-2
sw3134B-ms98-a-0037,273.869000,273.999000,going,I,qh,u-78-2
sw3134B-ms98-a-0037,273.999000,274.069000,to,I,qh,u-78-2
sw3134B-ms98-a-0037,274.069000,274.251500,do,I,qh,u-78-2
sw3134B-ms98-a-0037,274.251500,274.383250,with,I,qh,u-78-2
sw3134B-ms98-a-0037,274.383250,274.523625,them,I,qh,u-78-2
sw3134B-ms98-a-0037,274.949250,275.089000,what's,B,qh,u-80-1
sw3134B-ms98-a-0037,275.089000,275.209000,going,I,qh,u-80-1
sw3134B-ms98-a-0037,275.209000,275.269000,to,I,qh,u-80-1
sw3134B-ms98-a-0037,275.269000,275.599000,happen,I,qh,u-80-1
sw3134B-ms98-a-0037,275.599000,275.769000,to,I,qh,u-80-1
sw3134B-ms98-a-0037,275.769000,275.939000,them,I,qh,u-80-1
sw3134B-ms98-a-0037,275.939000,276.069000,are,B,qh,u-80-2
sw3134B-ms98-a-0037,276.069000,276.199000,they,I,qh,u-80-2
sw3134B-ms98-a-0037,276.199000,276.349000,going,I,qh,u-80-2
sw3134B-ms98-a-0037,276.349000,276.449000,to,I,qh,u-80-2
sw3134B-ms98-a-0037,276.449000,276.699000,be,I,qh,u-80-2
sw3134B-ms98-a-0038,277.195250,277.495250,able,I,qh,u-80-2
sw3134B-ms98-a-0038,277.495250,277.731750,to,I,qh,u-80-2
sw3134B-ms98-a-0038,277.731750,278.047375,uh,I,qh,u-80-2
sw3134B-ms98-a-0038,278.047375,278.335250,work,I,qh,u-80-2
sw3134B-ms98-a-0038,278.335250,278.435250,at,I,qh,u-80-2
sw3134B-ms98-a-0038,278.435250,278.685250,other,I,qh,u-80-2
sw3134B-ms98-a-0038,278.685250,278.905250,kind,I,qh,u-80-2
sw3134B-ms98-a-0038,278.905250,278.965250,of,I,qh,u-80-2
sw3134B-ms98-a-0038,278.965250,279.325250,menial,I,qh,u-80-2
sw3134B-ms98-a-0038,279.325250,279.735250,jobs,I,qh,u-80-2
sw3134B-ms98-a-0038,279.735250,279.975250,or,B,qh,u-80-3
sw3134B-ms98-a-0038,279.975250,280.145250,are,I,qh,u-80-3
sw3134B-ms98-a-0038,280.145250,280.265250,they,I,qh,u-80-3
sw3134B-ms98-a-0038,280.265250,280.405250,going,I,qh,u-80-3
sw3134B-ms98-a-0038,280.405250,280.505250,to,I,qh,u-80-3
sw3134B-ms98-a-0038,280.505250,280.775250,be,I,qh,u-80-3
sw3134B-ms98-a-0038,280.775250,281.010375,the,I,qh,u-80-3
sw3134B-ms98-a-0038,281.307875,281.675250,thieves,I,qh,u-80-3
sw3134B-ms98-a-0038,281.675250,281.835250,and,I,qh,u-80-3
sw3134B-ms98-a-0038,281.835250,282.004375,the,I,qh,u-80-3
sw3134B-ms98-a-0038,282.279250,282.545250,people,I,qh,u-80-3
sw3134B-ms98-a-0038,282.545250,282.655250,in,B,+,u-82-1
sw3134B-ms98-a-0038,282.655250,283.095250,prison,I,+,u-82-1
sw3134B-ms98-a-0038,283.095250,283.225250,and,B,sd,u-82-2
sw3134B-ms98-a-0038,283.225250,283.335250,our,I,sd,u-82-2
sw3134B-ms98-a-0038,283.335250,283.815250,prisons,I,sd,u-82-2
sw3134B-ms98-a-0038,283.815250,283.967500,are,I,sd,u-82-2
sw3134B-ms98-a-0038,284.453375,284.745250,filling,I,sd,u-82-2
sw3134B-ms98-a-0038,284.745250,284.915250,up,I,sd,u-82-2
sw3134B-ms98-a-0038,284.915250,285.245250,faster,I,sd,u-82-2
sw3134B-ms98-a-0038,285.245250,285.445250,then,I,sd,u-82-2
sw3134B-ms98-a-0038,285.445250,285.545250,we,I,sd,u-82-2
sw3134B-ms98-a-0038,285.545250,285.725250,can,I,sd,u-82-2
sw3134B-ms98-a-0038,285.725250,285.965250,build,I,sd,u-82-2
sw3134B-ms98-a-0038,285.965250,286.345250,them,I,sd,u-82-2
sw3134B-ms98-a-0038,286.345250,286.745250,that's,B,sv,u-84-1
sw3134B-ms98-a-0038,286.745250,286.915250,no,I,sv,u-84-1
sw3134B-ms98-a-0038,286.915250,287.242500,good,I,sv,u-84-1
sw3134B-ms98-a-0040,294.247750,294.667750,uh-huh,B,b,u-86-1
sw3134B-ms98-a-0042,317.339750,317.955875,[laughter],O,,
sw3134B-ms98-a-0044,337.213750,337.420875,well,B,sv,u-92-1
sw3134B-ms98-a-0044,337.420875,337.548375,i,I,sv,u-92-1
sw3134B-ms98-a-0044,337.548375,337.861000,think,I,sv,u-92-1
sw3134B-ms98-a-0044,337.861000,338.080875,uh,I,sv,u-92-1
sw3134B-ms98-a-0044,338.080875,338.420875,one,I,sv,u-92-1
sw3134B-ms98-a-0044,338.420875,338.610875,thing,I,sv,u-92-1
sw3134B-ms98-a-0044,338.610875,338.720875,that,I,sv,u-92-1
sw3134B-ms98-a-0044,338.720875,338.830875,we'll,I,sv,u-92-1
sw3134B-ms98-a-0044,338.830875,339.160875,see,I,sv,u-92-1
sw3134B-ms98-a-0044,339.160875,339.260875,is,I,sv,u-92-1
sw3134B-ms98-a-0044,339.260875,339.450875,that,I,sv,u-92-1
sw3134B-ms98-a-0044,339.450875,339.610875,we,I,sv,u-92-1
sw3134B-ms98-a-0044,339.610875,339.800875,won't,I,sv,u-92-1
sw3134B-ms98-a-0044,339.800875,339.930875,be,I,sv,u-92-1
sw3134B-ms98-a-0044,339.930875,340.410875,educating,I,sv,u-92-1
sw3134B-ms98-a-0044,340.410875,340.963500,everybody,I,sv,u-92-1
sw3134B-ms98-a-0044,341.200875,341.300875,there,B,sv,u-94-1
sw3134B-ms98-a-0044,341.300875,341.390875,will,I,sv,u-94-1
sw3134B-ms98-a-0044,341.390875,341.450875,be,I,sv,u-94-1
sw3134B-ms98-a-0044,341.450875,341.480875,a,I,sv,u-94-1
sw3134B-ms98-a-0044,341.480875,341.600875,lot,I,sv,u-94-1
sw3134B-ms98-a-0044,341.600875,341.670875,of,I,sv,u-94-1
sw3134B-ms98-a-0044,341.670875,341.980875,people,I,sv,u-94-1
sw3134B-ms98-a-0044,341.980875,342.080875,who,I,sv,u-94-1
sw3134B-ms98-a-0044,342.080875,342.190875,will,I,sv,u-94-1
sw3134B-ms98-a-0044,342.190875,342.400875,not,I,sv,u-94-1
sw3134B-ms98-a-0044,342.400875,342.540875,get,I,sv,u-94-1
sw3134B-ms98-a-0044,342.540875,342.750875,even,I,sv,u-94-1
sw3134B-ms98-a-0044,342.750875,342.810875,a,I,sv,u-94-1
sw3134B-ms98-a-0044,342.810875,343.200875,menial,I,sv,u-94-1
sw3134B-ms98-a-0044,343.200875,343.750875,education,I,sv,u-94-1
sw3134B-ms98-a-0044,343.750875,344.020875,like,I,sv,u-94-1
sw3134B-ms98-a-0044,344.020875,344.160875,in,I,sv,u-94-1
sw3134B-ms98-a-0044,344.160875,344.320875,other,I,sv,u-94-1
sw3134B-ms98-a-0044,344.320875,344.700875,countries,I,sv,u-94-1
sw3134B-ms98-a-0044,344.700875,344.760875,of,I,sv,u-94-1
sw3134B-ms98-a-0044,344.760875,344.820875,the,I,sv,u-94-1
sw3134B-ms98-a-0044,344.820875,345.112625,world,I,sv,u-94-1
sw3134B-ms98-a-0045,346.042375,346.235625,where,B,+,u-96-1
sw3134B-ms98-a-0045,346.235625,346.375625,they,I,+,u-96-1
sw3134B-ms98-a-0045,346.375625,346.625625,don't,I,+,u-96-1
sw3134B-ms98-a-0045,346.625625,346.835625,try,I,+,u-96-1
sw3134B-ms98-a-0045,346.835625,346.965625,to,I,+,u-96-1
sw3134B-ms98-a-0045,346.965625,347.405625,educate,I,+,u-96-1
sw3134B-ms98-a-0045,347.405625,347.855625,everyone,I,+,u-96-1
sw3134B-ms98-a-0045,348.015625,348.265625,that's,B,sd,u-98-1
sw3134B-ms98-a-0045,348.265625,348.435625,one,I,sd,u-98-1
sw3134B-ms98-a-0045,348.435625,348.495625,of,I,sd,u-98-1
sw3134B-ms98-a-0045,348.495625,348.595625,the,I,sd,u-98-1
sw3134B-ms98-a-0045,348.595625,348.845625,things,I,sd,u-98-1
sw3134B-ms98-a-0045,348.845625,348.995625,that,I,sd,u-98-1
sw3134B-ms98-a-0045,348.995625,349.175625,we,I,sd,u-98-1
sw3134B-ms98-a-0045,349.175625,349.485625,do,I,sd,u-98-1
sw3134B-ms98-a-0045,349.485625,349.675625,we,B,sd,u-98-2
sw3134B-ms98-a-0045,349.675625,349.965625,try,I,sd,u-98-2
sw3134B-ms98-a-0045,349.965625,350.155625,to,I,sd,u-98-2
sw3134B-ms98-a-0045,350.155625,350.725625,educate,I,sd,u-98-2
sw3134B-ms98-a-0045,350.725625,351.383250,everyone,I,sd,u-98-2
sw3134B-ms98-a-0046,352.135500,352.225500,we're,B,sd,u-100-1
sw3134B-ms98-a-0046,352.225500,352.285500,the,I,sd,u-100-1
sw3134B-ms98-a-0046,352.285500,352.485500,only,I,sd,u-100-1
sw3134B-ms98-a-0046,352.485500,352.805500,country,I,sd,u-100-1
sw3134B-ms98-a-0046,352.805500,352.875500,in,I,sd,u-100-1
sw3134B-ms98-a-0046,352.875500,352.936750,the,I,sd,u-100-1
sw3134B-ms98-a-0046,352.936750,353.132375,world,I,sd,u-100-1
sw3134B-ms98-a-0046,353.132375,353.237375,that,I,sd,u-100-1
sw3134B-ms98-a-0046,353.237375,353.665500,does,I,sd,u-100-1
sw3134B-ms98-a-0047,354.996375,355.126375,and,B,sd,u-102-1
sw3134B-ms98-a-0047,355.126375,355.306375,let,I,sd,u-102-1
sw3134B-ms98-a-0047,355.306375,355.816375,everyone,I,sd,u-102-1
sw3134B-ms98-a-0047,355.816375,356.036375,have,I,sd,u-102-1
sw3134B-ms98-a-0047,356.036375,356.106375,an,I,sd,u-102-1
sw3134B-ms98-a-0047,356.106375,356.766375,opportunity,I,sd,u-102-1
sw3134B-ms98-a-0047,356.766375,356.856375,to,I,sd,u-102-1
sw3134B-ms98-a-0047,356.856375,357.086375,reach,I,sd,u-102-1
sw3134B-ms98-a-0047,357.086375,357.366375,higher,I,sd,u-102-1
sw3134B-ms98-a-0047,357.366375,357.936375,education,I,sd,u-102-1
sw3134B-ms98-a-0047,357.936375,358.056375,if,B,+,u-104-1
sw3134B-ms98-a-0047,358.056375,358.236375,they're,I,+,u-104-1
sw3134B-ms98-a-0047,358.236375,358.618375,willing,I,+,u-104-1
sw3134B-ms98-a-0047,359.183375,359.246375,you,I,+,u-104-1
sw3134B-ms98-a-0047,359.246375,359.336375,know,I,+,u-104-1
sw3134B-ms98-a-0047,359.336375,359.476375,to,I,+,u-104-1
sw3134B-ms98-a-0047,359.476375,359.986375,work,I,+,u-104-1
sw3134B-ms98-a-0047,359.986375,360.136375,and,B,+,u-106-1
sw3134B-ms98-a-0047,360.136375,360.451250,have,I,+,u-106-1
sw3134B-ms98-a-0047,360.741375,360.946375,uh,I,+,u-106-1
sw3134B-ms98-a-0047,360.946375,361.176375,some,I,+,u-106-1
sw3134B-ms98-a-0047,361.176375,361.794375,ability,I,+,u-106-1
sw3134B-ms98-a-0047,362.502500,362.626375,they,B,sd,u-106-2
sw3134B-ms98-a-0047,362.626375,362.836375,can,I,sd,u-106-2
sw3134B-ms98-a-0047,362.836375,363.126375,do,I,sd,u-106-2
sw3134B-ms98-a-0047,363.126375,363.301875,that,I,sd,u-106-2
sw3134B-ms98-a-0049,380.944875,381.051000,but,O,,
sw3134B-ms98-a-0049,381.051000,381.120500,you,B,sv,u-110-1
sw3134B-ms98-a-0049,381.120500,381.190500,know,I,sv,u-110-1
sw3134B-ms98-a-0049,381.190500,381.300500,if,I,sv,u-110-1
sw3134B-ms98-a-0049,381.300500,381.380500,we,I,sv,u-110-1
sw3134B-ms98-a-0049,381.380500,381.570500,can,I,sv,u-110-1
sw3134B-ms98-a-0049,381.570500,381.820500,keep,I,sv,u-110-1
sw3134B-ms98-a-0049,381.820500,381.960500,them,I,sv,u-110-1
sw3134B-ms98-a-0049,381.960500,382.090500,in,I,sv,u-110-1
sw3134B-ms98-a-0049,382.090500,382.550500,school,I,sv,u-110-1
sw3134B-ms98-a-0051,384.942375,385.106000,then,B,sv,u-114-1
sw3134B-ms98-a-0051,385.106000,385.358250,that,I,sv,u-114-1
sw3134B-ms98-a-0051,385.746250,385.896000,that,I,sv,u-114-1
sw3134B-ms98-a-0051,385.896000,386.146000,helps,I,sv,u-114-1
sw3134B-ms98-a-0051,386.146000,386.206000,a,I,sv,u-114-1
sw3134B-ms98-a-0051,386.206000,386.610875,lot,I,sv,u-114-1
sw3134B-ms98-a-0051,386.983750,387.126000,i,B,sv,u-116-1
sw3134B-ms98-a-0051,387.126000,387.336000,think,I,sv,u-116-1
sw3134B-ms98-a-0051,387.336000,387.416000,the,I,sv,u-116-1
sw3134B-ms98-a-0051,387.416000,387.716000,gang,I,sv,u-116-1
sw3134B-ms98-a-0051,387.716000,388.156000,violence,I,sv,u-116-1
sw3134B-ms98-a-0051,388.156000,388.256000,is,I,sv,u-116-1
sw3134B-ms98-a-0051,388.256000,388.616000,scaring,I,sv,u-116-1
sw3134B-ms98-a-0051,388.616000,388.946000,everyone,I,sv,u-116-1
sw3134B-ms98-a-0051,388.946000,389.016000,to,I,sv,u-116-1
sw3134B-ms98-a-0051,389.016000,389.326000,death,I,sv,u-116-1
sw3134B-ms98-a-0051,389.326000,389.683000,too,I,sv,u-116-1
sw3134B-ms98-a-0052,390.717625,390.847625,it's,B,sd,u-118-1
sw3134B-ms98-a-0052,390.847625,391.137625,scary,I,sd,u-118-1
sw3134B-ms98-a-0052,391.137625,391.207625,to,I,sd,u-118-1
sw3134B-ms98-a-0052,391.207625,391.567625,me,I,sd,u-118-1
sw3134B-ms98-a-0054,395.757625,396.025000,i,B,aa,u-120-1
sw3134B-ms98-a-0056,399.672875,399.822500,we,B,+,u-122-1
sw3134B-ms98-a-0056,399.822500,400.054500,are,I,+,u-122-1
sw3134B-ms98-a-0058,422.867500,423.017500,um,B,sv^t,u-124-1
sw3134B-ms98-a-0058,423.017500,423.156875,i,I,sv^t,u-124-1
sw3134B-ms98-a-0058,423.340125,423.447500,would,I,sv^t,u-124-1
sw3134B-ms98-a-0058,423.447500,423.887500,imagine,I,sv^t,u-124-1
sw3134B-ms98-a-0058,423.887500,424.137500,that,I,sv^t,u-124-1
sw3134B-ms98-a-0058,424.137500,424.347500,we've,I,sv^t,u-124-1
sw3134B-ms98-a-0058,424.347500,424.847500,talked,I,sv^t,u-124-1
sw3134B-ms98-a-0058,424.847500,425.029875,the,I,sv^t,u-124-1
sw3134B-ms98-a-0058,425.444250,425.707500,amount,I,sv^t,u-124-1
sw3134B-ms98-a-0058,425.707500,425.767500,of,I,sv^t,u-124-1
sw3134B-ms98-a-0058,425.767500,426.117500,time,I,sv^t,u-124-1
sw3134B-ms98-a-0058,426.117500,426.700250,necessary,I,sv^t,u-124-1
sw3134B-ms98-a-0059,427.620250,428.020250,okay,B,b,u-126-1
sw3134B-ms98-a-0060,429.751500,429.921500,all,O,,
sw3134B-ms98-a-0060,429.921500,430.061500,right,O,,
sw3134B-ms98-a-0060,430.061500,430.221500,we,B,sd,u-128-2
sw3134B-ms98-a-0060,430.221500,430.351500,were,I,sd,u-128-2
sw3134B-ms98-a-0060,430.351500,430.751500,in,I,sd,u-128-2
sw3134B-ms98-a-0060,430.751500,430.911500,uh,I,sd,u-128-2
sw3134B-ms98-a-0060,431.311500,431.711500,Austin,I,sd,u-128-2
sw3134B-ms98-a-0060,431.711500,432.368000,yesterday,I,sd,u-128-2
sw3134B-ms98-a-0060,433.176250,433.271500,the,O,,
sw3134B-ms98-a-0060,433.271500,433.638125,reason,O,,
sw3134B-ms98-a-0060,433.638125,433.807625,that,O,,
sw3134B-ms98-a-0060,434.298500,434.406375,i,O,,
sw3134B-ms98-a-0060,434.406375,434.541500,was,O,,
sw3134B-ms98-a-0060,434.541500,434.601500,in,O,,
sw3134B-ms98-a-0060,434.601500,434.711500,the,O,,
sw3134B-ms98-a-0060,434.711500,435.197875,church,O,,
sw3134B-ms98-a-0061,436.106625,436.552750,and,O,,
sw3134B-ms98-a-0061,436.651375,436.781375,uh,O,,
sw3134B-ms98-a-0062,437.605750,437.722250,we,O,,
sw3134B-ms98-a-0062,437.722250,437.892250,went,O,,
sw3134B-ms98-a-0062,437.892250,438.067125,to,O,,
sw3134B-ms98-a-0062,438.067125,438.345875,hear,O,,
sw3134B-ms98-a-0062,438.345875,438.652250,uh,O,,
sw3134B-ms98-a-0062,438.652250,439.112250,James,O,,
sw3134B-ms98-a-0062,439.112250,439.352250,Win,O,,
sw3134B-ms98-a-0062,439.352250,439.782250,ensemble,O,,
sw3134B-ms98-a-0062,439.782250,440.292250,concert,O,,
sw3134B-ms98-a-0062,440.292250,440.522250,they,O,,
sw3134B-ms98-a-0062,440.522250,440.822250,left,O,,
sw3134B-ms98-a-0062,440.822250,441.022250,this,O,,
sw3134B-ms98-a-0062,441.022250,441.382250,morning,O,,
sw3134B-ms98-a-0062,441.382250,441.808750,for,O,,
sw3134B-ms98-a-0062,442.018625,442.201125,uh,O,,
sw3134B-ms98-a-0062,442.201125,442.593250,England,O,,
sw3134B-ms98-a-0063,444.141625,444.373375,isn't,O,,
sw3134B-ms98-a-0063,444.373375,444.541500,that,B,na^m,u-134-1
sw3134B-ms98-a-0063,444.541500,445.021500,wonderful,O,,
sw3134B-ms98-a-0064,446.429750,446.854375,uh-huh,O,,
sw3134B-ms98-a-0064,447.306375,447.649750,and,O,,
sw3134B-ms98-a-0064,447.649750,447.839750,uh,O,,
sw3134B-ms98-a-0064,447.839750,447.919750,the,O,,
sw3134B-ms98-a-0064,447.919750,448.604625,university,O,,
