sw2483B-ms98-a-0002,1.825500,1.985500,no,B,nn,u-3-1
sw2483B-ms98-a-0033,265.723250,266.043250,the,I,+,u-37-1
sw2483B-ms98-a-0033,266.043250,266.173250,from,I,+,u-37-1
sw2483B-ms98-a-0033,266.173250,266.273250,a,I,+,u-37-1
sw2483B-ms98-a-0033,266.273250,266.923250,journalistic,I,+,u-37-1
sw2483B-ms98-a-0033,266.923250,267.493250,perspective,I,+,u-37-1
sw2483B-ms98-a-0033,267.493250,267.893250,current,I,+,u-37-1
sw2483B-ms98-a-0033,267.893250,268.943250,events,I,+,u-37-1
sw2483B-ms98-a-0033,268.943250,269.063250,i've,B,sv,u-37-2
sw2483B-ms98-a-0033,269.063250,269.353250,always,I,sv,u-37-2
sw2483B-ms98-a-0033,269.353250,269.583250,said,I,sv,u-37-2
sw2483B-ms98-a-0033,269.583250,269.783250,that,I,sv,u-37-2
sw2483B-ms98-a-0033,269.783250,269.883250,it,I,sv,u-37-2
sw2483B-ms98-a-0033,270.283250,270.463250,it's,I,sv,u-37-2
sw2483B-ms98-a-0033,270.463250,270.653250,really,I,sv,u-37-2
sw2483B-ms98-a-0033,270.653250,270.863250,not,I,sv,u-37-2
sw2483B-ms98-a-0033,270.863250,271.363250,interesting,I,sv,u-37-2
sw2483B-ms98-a-0033,271.363250,271.643250,unless,I,sv,u-37-2
sw2483B-ms98-a-0033,271.643250,271.853250,it's,I,sv,u-37-2
sw2483B-ms98-a-0033,271.853250,272.093250,three,I,sv,u-37-2
sw2483B-ms98-a-0033,272.093250,272.343250,weeks,I,sv,u-37-2
sw2483B-ms98-a-0033,272.343250,272.603250,old,I,sv,u-37-2
sw2483B-ms98-a-0033,272.603250,272.793250,and,I,sv,u-37-2
sw2483B-ms98-a-0033,272.793250,272.903250,and,I,sv,u-37-2
sw2483B-ms98-a-0033,272.903250,273.143250,found,I,sv,u-37-2
sw2483B-ms98-a-0033,273.143250,273.303250,its,I,sv,u-37-2
sw2483B-ms98-a-0033,273.303250,273.523250,way,I,sv,u-37-2
sw2483B-ms98-a-0033,273.523250,274.053250,into,I,sv,u-37-2
sw2483B-ms98-a-0033,274.053250,274.083250,a,I,sv,u-37-2
sw2483B-ms98-a-0033,274.083250,274.113250,a,I,sv,u-37-2
sw2483B-ms98-a-0033,274.113250,274.243250,news,I,sv,u-37-2
sw2483B-ms98-a-0033,274.243250,274.673250,weekly,I,sv,u-37-2
sw2483B-ms98-a-0033,274.673250,275.253250,headline,I,sv,u-37-2
sw2483B-ms98-a-0034,275.942750,276.302750,uh,B,sd,u-39-1
sw2483B-ms98-a-0034,276.302750,276.442750,other,I,sd,u-39-1
sw2483B-ms98-a-0034,276.442750,276.562750,than,I,sd,u-39-1
sw2483B-ms98-a-0034,276.562750,276.772750,that,I,sd,u-39-1
sw2483B-ms98-a-0034,276.772750,276.862750,it,I,sd,u-39-1
sw2483B-ms98-a-0034,276.862750,277.062750,was,I,sd,u-39-1
sw2483B-ms98-a-0034,277.062750,277.205250,a,I,sd,u-39-1
sw2483B-ms98-a-0034,277.205250,277.592750,[vocalized-noise],I,sd,u-39-1
sw2483B-ms98-a-0034,277.592750,277.732750,at,I,sd,u-39-1
sw2483B-ms98-a-0034,277.732750,278.104625,best,I,sd,u-39-1
sw2483B-ms98-a-0034,278.639500,278.968375,uh,B,sd,u-41-1
sw2483B-ms98-a-0034,279.544625,279.852750,we're,I,sd,u-41-1
sw2483B-ms98-a-0034,279.852750,280.429125,probably,I,sd,u-41-1
sw2483B-ms98-a-0034,280.707875,280.952750,not,I,sd,u-41-1
sw2483B-ms98-a-0034,280.952750,281.352750,thrilled,I,sd,u-41-1
sw2483B-ms98-a-0034,281.352750,281.562750,with,I,sd,u-41-1
sw2483B-ms98-a-0034,281.562750,281.742750,our,I,sd,u-41-1
sw2483B-ms98-a-0034,281.742750,282.092750,only,I,sd,u-41-1
sw2483B-ms98-a-0034,282.092750,282.622750,newspaper,I,sd,u-41-1
sw2483B-ms98-a-0034,282.622750,282.742750,that,I,sd,u-41-1
sw2483B-ms98-a-0034,282.742750,282.852750,we,I,sd,u-41-1
sw2483B-ms98-a-0034,282.852750,283.062750,have,I,sd,u-41-1
sw2483B-ms98-a-0034,283.062750,283.212750,in,I,sd,u-41-1
sw2483B-ms98-a-0034,283.212750,283.692750,Raleigh,I,sd,u-41-1
sw2483B-ms98-a-0034,283.692750,283.922750,there,B,%,u-41-2
sw2483B-ms98-a-0034,283.922750,284.132750,there,I,%,u-41-2
sw2483B-ms98-a-0034,284.132750,284.342750,are,I,%,u-41-2
sw2483B-ms98-a-0034,284.342750,284.742750,other,I,%,u-41-2
sw2483B-ms98-a-0034,284.942750,285.282750,uh,I,%,u-41-2
sw2483B-ms98-a-0035,286.288625,286.538625,i'm,B,sd,u-41-3
sw2483B-ms98-a-0035,286.538625,286.708625,not,I,sd,u-41-3
sw2483B-ms98-a-0035,286.708625,286.828625,sure,I,sd,u-41-3
sw2483B-ms98-a-0035,286.828625,286.938625,what,I,sd,u-41-3
sw2483B-ms98-a-0035,286.938625,287.048625,you,I,sd,u-41-3
sw2483B-ms98-a-0035,287.048625,287.138625,would,I,sd,u-41-3
sw2483B-ms98-a-0035,287.138625,287.418625,call,I,sd,u-41-3
sw2483B-ms98-a-0035,287.418625,287.558625,them,I,sd,u-41-3
sw2483B-ms98-a-0035,287.558625,287.648625,they,I,sd,u-41-3
sw2483B-ms98-a-0035,287.648625,287.898625,com[peting]-,I,sd,u-41-3
sw2483B-ms98-a-0035,288.038625,288.228625,the,I,sd,u-41-3
sw2483B-ms98-a-0035,288.228625,288.358625,the,I,sd,u-41-3
sw2483B-ms98-a-0035,288.358625,289.158625,small,I,sd,u-41-3
sw2483B-ms98-a-0035,289.158625,289.348625,uh,I,sd,u-41-3
sw2483B-ms98-a-0035,289.348625,290.078625,competing,I,sd,u-41-3
sw2483B-ms98-a-0035,290.078625,290.638625,independent,I,sd,u-41-3
sw2483B-ms98-a-0035,290.638625,290.828625,sort,I,sd,u-41-3
sw2483B-ms98-a-0035,290.828625,290.898625,of,I,sd,u-41-3
sw2483B-ms98-a-0035,290.898625,291.507125,newspapers,I,sd,u-41-3
sw2483B-ms98-a-0035,291.914000,292.178625,little,B,sd,u-41-4
sw2483B-ms98-a-0035,292.338625,292.708625,small,I,sd,u-41-4
sw2483B-ms98-a-0035,292.708625,293.048625,weekly,I,sd,u-41-4
sw2483B-ms98-a-0035,293.048625,293.358625,things,I,sd,u-41-4
sw2483B-ms98-a-0035,293.358625,293.478625,but,B,sd,u-41-5
sw2483B-ms98-a-0035,293.478625,293.628625,there's,I,sd,u-41-5
sw2483B-ms98-a-0035,293.628625,293.798625,only,I,sd,u-41-5
sw2483B-ms98-a-0035,293.798625,294.068625,one,I,sd,u-41-5
sw2483B-ms98-a-0035,294.068625,294.548625,daily,I,sd,u-41-5
sw2483B-ms98-a-0035,294.658625,294.888625,uh,I,sd,u-41-5
sw2483B-ms98-a-0035,294.888625,294.988625,it's,I,sd,u-41-5
sw2483B-ms98-a-0035,294.988625,295.188625,called,I,sd,u-41-5
sw2483B-ms98-a-0035,295.188625,295.248625,the,I,sd,u-41-5
sw2483B-ms98-a-0035,295.248625,295.488625,News,I,sd,u-41-5
sw2483B-ms98-a-0035,295.488625,295.578625,and,I,sd,u-41-5
sw2483B-ms98-a-0035,295.578625,296.011500,Observer,I,sd,u-41-5
sw2483B-ms98-a-0035,296.557625,296.938625,fondly,I,sd,u-41-5
sw2483B-ms98-a-0035,296.938625,297.318625,referred,I,sd,u-41-5
sw2483B-ms98-a-0035,297.318625,297.438625,to,I,sd,u-41-5
sw2483B-ms98-a-0035,297.438625,297.668625,here,I,sd,u-41-5
sw2483B-ms98-a-0035,297.668625,297.818625,by,I,sd,u-41-5
sw2483B-ms98-a-0035,297.818625,298.118625,some,I,sd,u-41-5
sw2483B-ms98-a-0035,298.118625,298.479625,as,I,sd,u-41-5
sw2483B-ms98-a-0035,298.479625,298.773375,the,I,sd,u-41-5
sw2483B-ms98-a-0035,298.773375,299.087625,uh,I,sd,u-41-5
sw2483B-ms98-a-0035,299.922875,300.407875,uh,I,sd,u-41-5
sw2483B-ms98-a-0036,301.320000,301.770000,sometimes,I,sd,u-41-5
sw2483B-ms98-a-0036,301.770000,301.840000,the,I,sd,u-41-5
sw2483B-ms98-a-0036,301.840000,302.200000,noise,I,sd,u-41-5
sw2483B-ms98-a-0036,302.200000,302.300000,and,I,sd,u-41-5
sw2483B-ms98-a-0036,302.300000,302.801500,observer,I,sd,u-41-5
sw2483B-ms98-a-0036,302.989750,303.270000,uh,B,sd,u-43-1
sw2483B-ms98-a-0036,303.270000,303.380000,it,I,sd,u-43-1
sw2483B-ms98-a-0036,303.380000,303.870000,depends,I,sd,u-43-1
sw2483B-ms98-a-0036,303.870000,304.110000,it,B,sv,u-43-2
sw2483B-ms98-a-0036,304.110000,304.930000,it's,I,sv,u-43-2
sw2483B-ms98-a-0036,304.930000,305.020000,it,I,sv,u-43-2
sw2483B-ms98-a-0036,305.020000,305.230000,has,I,sv,u-43-2
sw2483B-ms98-a-0036,305.230000,305.730000,decent,I,sv,u-43-2
sw2483B-ms98-a-0036,305.730000,306.230000,national,I,sv,u-43-2
sw2483B-ms98-a-0036,306.230000,306.690000,coverage,I,sv,u-43-2
sw2483B-ms98-a-0036,306.690000,306.850000,but,I,sv,u-43-2
sw2483B-ms98-a-0036,306.850000,307.210000,has,I,sv,u-43-2
sw2483B-ms98-a-0036,307.210000,307.430000,an,I,sv,u-43-2
sw2483B-ms98-a-0036,307.430000,308.470000,extremely,I,sv,u-43-2
sw2483B-ms98-a-0037,308.938500,309.787375,focused,I,sv,u-43-2
sw2483B-ms98-a-0037,309.787375,310.537375,political,I,sv,u-43-2
sw2483B-ms98-a-0037,310.537375,311.087375,coverage,I,sv,u-43-2
sw2483B-ms98-a-0037,311.087375,311.597375,probably,I,sv,u-43-2
sw2483B-ms98-a-0037,311.597375,312.097375,steeped,I,sv,u-43-2
sw2483B-ms98-a-0037,312.097375,312.387375,in,I,sv,u-43-2
sw2483B-ms98-a-0037,312.387375,312.457375,the,B,+,u-45-1
sw2483B-ms98-a-0037,312.457375,312.887375,southern,I,+,u-45-1
sw2483B-ms98-a-0037,312.887375,313.337375,history,I,+,u-45-1
sw2483B-ms98-a-0037,313.337375,313.447375,and,I,+,u-45-1
sw2483B-ms98-a-0037,313.447375,313.507375,the,I,+,u-45-1
sw2483B-ms98-a-0037,313.507375,313.827375,fact,I,+,u-45-1
sw2483B-ms98-a-0037,313.827375,313.957375,that,I,+,u-45-1
sw2483B-ms98-a-0037,314.127375,314.277375,that,I,+,u-45-1
sw2483B-ms98-a-0037,314.277375,314.467375,this,I,+,u-45-1
sw2483B-ms98-a-0037,314.467375,314.577375,is,I,+,u-45-1
sw2483B-ms98-a-0037,314.577375,314.627375,a,I,+,u-45-1
sw2483B-ms98-a-0037,314.627375,315.247375,Democratic,I,+,u-45-1
sw2483B-ms98-a-0037,315.367375,316.397375,State,I,+,u-45-1
sw2483B-ms98-a-0037,316.397375,316.767375,and,B,sv,u-45-2
sw2483B-ms98-a-0037,316.767375,317.007375,uh,I,sv,u-45-2
sw2483B-ms98-a-0037,317.427375,318.397375,consequently,I,sv,u-45-2
sw2483B-ms98-a-0037,318.397375,318.827375,everything,I,sv,u-45-2
sw2483B-ms98-a-0037,318.827375,318.937375,is,I,sv,u-45-2
sw2483B-ms98-a-0037,318.937375,319.437375,filtered,I,sv,u-45-2
sw2483B-ms98-a-0037,319.437375,319.847375,through,I,sv,u-45-2
sw2483B-ms98-a-0037,319.847375,320.137375,that,I,sv,u-45-2
sw2483B-ms98-a-0037,320.437375,320.617375,Repu[blic]-,I,sv,u-45-2
sw2483B-ms98-a-0037,320.617375,320.827375,uh,I,sv,u-45-2
sw2483B-ms98-a-0037,320.827375,321.427375,Republican,I,sv,u-45-2
sw2483B-ms98-a-0037,321.427375,322.087375,Democratic,I,sv,u-45-2
sw2483B-ms98-a-0037,322.087375,322.367375,sort,I,sv,u-45-2
sw2483B-ms98-a-0037,322.367375,322.557375,of,I,sv,u-45-2
sw2483B-ms98-a-0038,323.087500,323.697500,glass,B,+,u-47-1
sw2483B-ms98-a-0038,323.817500,324.007500,uh,I,+,u-47-1
sw2483B-ms98-a-0038,324.007500,324.367500,almost,I,+,u-47-1
sw2483B-ms98-a-0038,324.367500,325.217500,unnecessarily,I,+,u-47-1
sw2483B-ms98-a-0038,325.217500,325.457500,f[or]-,O,,
sw2483B-ms98-a-0038,325.457500,325.791875,so,B,%,u-47-2
sw2483B-ms98-a-0038,326.389875,326.717125,uh,O,,
sw2483B-ms98-a-0040,335.656250,335.826250,yeah,B,ny,u-49-1
sw2483B-ms98-a-0040,335.826250,336.126250,we,B,%,u-49-2
sw2483B-ms98-a-0040,336.126250,336.296250,we,I,%,u-49-2
sw2483B-ms98-a-0040,336.296250,336.838750,have,I,%,u-49-2
sw2483B-ms98-a-0040,336.838750,337.006250,that,B,%,u-49-3
sw2483B-ms98-a-0040,337.006250,337.126250,is,I,%,u-49-3
sw2483B-ms98-a-0040,337.126250,337.443625,uh,I,%,u-49-3
sw2483B-ms98-a-0040,337.805250,337.956250,as,B,sd,u-49-4
sw2483B-ms98-a-0040,337.956250,338.006250,a,I,sd,u-49-4
sw2483B-ms98-a-0040,338.006250,338.156250,matter,I,sd,u-49-4
sw2483B-ms98-a-0040,338.156250,338.216250,of,I,sd,u-49-4
sw2483B-ms98-a-0040,338.216250,338.446250,fact,I,sd,u-49-4
sw2483B-ms98-a-0040,338.446250,338.526250,they,I,sd,u-49-4
sw2483B-ms98-a-0040,338.526250,338.836250,update,I,sd,u-49-4
sw2483B-ms98-a-0040,338.836250,338.936250,it,I,sd,u-49-4
sw2483B-ms98-a-0040,338.936250,339.186250,once,I,sd,u-49-4
sw2483B-ms98-a-0040,339.186250,339.256250,a,I,sd,u-49-4
sw2483B-ms98-a-0040,339.256250,339.556250,week,I,sd,u-49-4
sw2483B-ms98-a-0040,339.556250,339.686250,with,I,sd,u-49-4
sw2483B-ms98-a-0040,339.686250,339.736250,a,I,sd,u-49-4
sw2483B-ms98-a-0040,339.736250,340.116250,special,I,sd,u-49-4
sw2483B-ms98-a-0040,340.116250,340.586250,section,I,sd,u-49-4
sw2483B-ms98-a-0040,340.586250,340.846250,and,O,,
sw2483B-ms98-a-0040,340.846250,340.946250,and,B,sd,u-49-5
sw2483B-ms98-a-0040,340.946250,341.086250,we,I,sd,u-49-5
sw2483B-ms98-a-0040,341.436250,341.616250,pay,I,sd,u-49-5
sw2483B-ms98-a-0040,341.616250,341.806250,it,I,sd,u-49-5
sw2483B-ms98-a-0040,341.806250,341.976250,sort,I,sd,u-49-5
sw2483B-ms98-a-0040,341.976250,342.106250,of,I,sd,u-49-5
sw2483B-ms98-a-0040,342.106250,342.606250,glancing,I,sd,u-49-5
sw2483B-ms98-a-0040,342.606250,343.006250,nod,I,sd,u-49-5
sw2483B-ms98-a-0040,343.506250,343.796250,we,B,sd,u-49-6
sw2483B-ms98-a-0040,343.796250,344.063875,uh,I,sd,u-49-6
sw2483B-ms98-a-0040,344.308750,344.506250,have,I,sd,u-49-6
sw2483B-ms98-a-0040,344.506250,344.616250,a,I,sd,u-49-6
sw2483B-ms98-a-0040,345.106250,345.326250,very,I,sd,u-49-6
sw2483B-ms98-a-0040,345.326250,345.496250,good,I,sd,u-49-6
sw2483B-ms98-a-0040,345.496250,345.956250,friend,I,sd,u-49-6
sw2483B-ms98-a-0040,345.956250,346.216250,who,I,sd,u-49-6
sw2483B-ms98-a-0040,346.216250,346.451750,is,I,sd,u-49-6
sw2483B-ms98-a-0041,347.088625,347.398625,uh,I,sd,u-49-6
sw2483B-ms98-a-0041,347.398625,347.818625,tapped,I,sd,u-49-6
sw2483B-ms98-a-0041,347.818625,348.178625,into,I,sd,u-49-6
sw2483B-ms98-a-0041,348.178625,348.388625,the,I,sd,u-49-6
sw2483B-ms98-a-0041,348.388625,348.718625,city,I,sd,u-49-6
sw2483B-ms98-a-0041,348.718625,349.398625,planning,I,sd,u-49-6
sw2483B-ms98-a-0041,349.398625,349.918625,structure,I,sd,u-49-6
sw2483B-ms98-a-0041,350.548625,350.808625,uh,I,sd,u-49-6
sw2483B-ms98-a-0041,350.808625,350.848625,a,I,sd,u-49-6
sw2483B-ms98-a-0041,350.848625,351.478625,developer,I,sd,u-49-6
sw2483B-ms98-a-0041,351.478625,352.136250,architect,I,sd,u-49-6
sw2483B-ms98-a-0041,352.136250,352.578625,friend,I,sd,u-49-6
sw2483B-ms98-a-0041,352.981000,353.355625,and,B,%,u-49-7
sw2483B-ms98-a-0042,354.381000,354.841000,right,B,aa,u-51-1
sw2483B-ms98-a-0042,354.841000,355.061000,so,B,sv,u-51-2
sw2483B-ms98-a-0042,355.061000,355.171000,i,I,sv,u-51-2
sw2483B-ms98-a-0042,355.171000,355.561000,think,I,sv,u-51-2
sw2483B-ms98-a-0042,355.561000,355.701000,we,I,sv,u-51-2
sw2483B-ms98-a-0042,355.701000,356.331000,find,I,sv,u-51-2
sw2483B-ms98-a-0042,356.331000,356.481000,out,I,sv,u-51-2
sw2483B-ms98-a-0042,356.481000,356.661000,what's,I,sv,u-51-2
sw2483B-ms98-a-0042,356.661000,357.011000,happening,I,sv,u-51-2
sw2483B-ms98-a-0042,357.011000,357.111000,in,I,sv,u-51-2
sw2483B-ms98-a-0042,357.111000,357.201000,the,I,sv,u-51-2
sw2483B-ms98-a-0042,357.201000,357.867125,city,I,sv,u-51-2
sw2483B-ms98-a-0042,358.251375,358.331000,uh,I,sv,u-51-2
sw2483B-ms98-a-0042,358.331000,358.691000,on,I,sv,u-51-2
sw2483B-ms98-a-0042,358.691000,358.741000,a,I,sv,u-51-2
sw2483B-ms98-a-0042,358.741000,359.081000,fairly,I,sv,u-51-2
sw2483B-ms98-a-0042,359.081000,359.481000,frequent,I,sv,u-51-2
sw2483B-ms98-a-0042,359.481000,359.871000,basis,I,sv,u-51-2
sw2483B-ms98-a-0042,359.871000,360.451000,over,I,sv,u-51-2
sw2483B-ms98-a-0042,360.451000,360.481000,a,I,sv,u-51-2
sw2483B-ms98-a-0042,360.481000,360.681000,over,I,sv,u-51-2
sw2483B-ms98-a-0042,360.681000,360.741000,a,I,sv,u-51-2
sw2483B-ms98-a-0042,360.741000,360.911000,gin,I,sv,u-51-2
sw2483B-ms98-a-0042,360.911000,361.041000,and,I,sv,u-51-2
sw2483B-ms98-a-0042,361.041000,361.471000,tonic,I,sv,u-51-2
sw2483B-ms98-a-0042,361.471000,361.661000,sort,I,sv,u-51-2
sw2483B-ms98-a-0042,361.661000,361.741000,of,I,sv,u-51-2
sw2483B-ms98-a-0042,361.741000,362.150750,thing,I,sv,u-51-2
sw2483B-ms98-a-0042,362.783500,363.231000,uh,B,sv,u-53-1
sw2483B-ms98-a-0042,363.231000,363.401000,and,I,sv,u-53-1
sw2483B-ms98-a-0042,363.401000,363.571000,that,I,sv,u-53-1
sw2483B-ms98-a-0042,363.571000,364.031000,probably,I,sv,u-53-1
sw2483B-ms98-a-0042,364.031000,364.211000,gives,I,sv,u-53-1
sw2483B-ms98-a-0042,364.211000,364.371000,us,I,sv,u-53-1
sw2483B-ms98-a-0042,364.371000,364.441000,a,I,sv,u-53-1
sw2483B-ms98-a-0042,364.441000,364.731000,better,I,sv,u-53-1
sw2483B-ms98-a-0042,364.731000,365.141000,insight,I,sv,u-53-1
sw2483B-ms98-a-0042,365.141000,365.291000,as,I,sv,u-53-1
sw2483B-ms98-a-0042,365.291000,365.431000,to,I,sv,u-53-1
sw2483B-ms98-a-0042,365.431000,365.531000,the,I,sv,u-53-1
sw2483B-ms98-a-0042,365.531000,365.821000,city,I,sv,u-53-1
sw2483B-ms98-a-0042,365.821000,365.921000,of,I,sv,u-53-1
sw2483B-ms98-a-0042,365.921000,366.291000,Raleigh,I,sv,u-53-1
sw2483B-ms98-a-0042,366.291000,366.541000,than,I,sv,u-53-1
sw2483B-ms98-a-0042,366.541000,366.701000,than,I,sv,u-53-1
sw2483B-ms98-a-0042,366.701000,366.761000,the,I,sv,u-53-1
sw2483B-ms98-a-0042,366.761000,367.111000,paper,I,sv,u-53-1
sw2483B-ms98-a-0042,367.111000,367.291000,would,I,sv,u-53-1
sw2483B-ms98-a-0042,367.291000,367.541000,have,I,sv,u-53-1
sw2483B-ms98-a-0042,367.541000,368.061000,anyway,I,sv,u-53-1
sw2483B-ms98-a-0044,396.451750,396.831750,um-hum,B,b,u-55-1
sw2483B-ms98-a-0046,406.591125,406.971125,um-hum,B,b,u-57-1
sw2483B-ms98-a-0048,409.983875,410.063875,is,B,qy,u-61-1
sw2483B-ms98-a-0048,410.063875,410.263875,that,I,qy,u-61-1
sw2483B-ms98-a-0048,410.263875,410.593875,right,I,qy,u-61-1
sw2483B-ms98-a-0048,410.593875,410.718000,i,B,o@,u-61-2
sw2483B-ms98-a-0048,410.872500,411.043875,i,O,,
sw2483B-ms98-a-0048,411.043875,411.283875,heard,B,+,u-63-1
sw2483B-ms98-a-0048,411.283875,411.403875,that,I,+,u-63-1
sw2483B-ms98-a-0048,411.403875,411.523875,there,I,+,u-63-1
sw2483B-ms98-a-0048,411.523875,411.663875,was,I,+,u-63-1
sw2483B-ms98-a-0048,411.663875,411.893875,some,I,+,u-63-1
sw2483B-ms98-a-0048,411.893875,412.213875,stuff,I,+,u-63-1
sw2483B-ms98-a-0048,412.213875,412.363875,on,I,+,u-63-1
sw2483B-ms98-a-0048,412.363875,412.533875,the,I,+,u-63-1
sw2483B-ms98-a-0048,412.533875,412.633875,on,I,+,u-63-1
sw2483B-ms98-a-0048,412.633875,412.713875,the,I,+,u-63-1
sw2483B-ms98-a-0048,412.713875,413.083875,radio,I,+,u-63-1
sw2483B-ms98-a-0048,413.083875,413.213875,that,I,+,u-63-1
sw2483B-ms98-a-0048,413.213875,413.373875,was,I,+,u-63-1
sw2483B-ms98-a-0048,413.373875,413.833875,equivalent,I,+,u-63-1
sw2483B-ms98-a-0048,413.833875,413.913875,to,I,+,u-63-1
sw2483B-ms98-a-0048,413.913875,414.493875,CNN,O,,
sw2483B-ms98-a-0050,416.462500,416.952500,okay,B,b,u-65-1
sw2483B-ms98-a-0052,423.029375,423.449375,okay,B,b,u-67-1
sw2483B-ms98-a-0054,439.780625,440.323250,[laughter],O,,
sw2483B-ms98-a-0056,443.907000,444.673875,oh,B,b,u-71-1
sw2483B-ms98-a-0056,445.393750,445.515750,that,B,%,u-73-1
sw2483B-ms98-a-0056,445.515750,445.815750,didn't,I,%,u-73-1
sw2483B-ms98-a-0056,445.815750,446.041500,uh,I,%,u-73-1
sw2483B-ms98-a-0058,450.885375,451.176375,um-hum,B,b,u-75-1
sw2483B-ms98-a-0060,472.139625,472.513375,um,B,sd,u-77-1
sw2483B-ms98-a-0060,473.140125,474.253500,we,I,sd,u-77-1
sw2483B-ms98-a-0060,474.253500,474.803500,probably,I,sd,u-77-1
sw2483B-ms98-a-0060,475.193500,475.323500,were,I,sd,u-77-1
sw2483B-ms98-a-0060,475.563500,475.873500,listening,I,sd,u-77-1
sw2483B-ms98-a-0060,475.873500,475.943500,to,I,sd,u-77-1
sw2483B-ms98-a-0060,475.943500,476.580250,CNN,I,sd,u-77-1
sw2483B-ms98-a-0060,476.832625,477.073500,fairly,I,sd,u-77-1
sw2483B-ms98-a-0060,477.073500,477.613500,heavily,I,sd,u-77-1
sw2483B-ms98-a-0060,477.613500,478.143500,before,I,sd,u-77-1
sw2483B-ms98-a-0060,478.143500,478.223500,the,I,sd,u-77-1
sw2483B-ms98-a-0060,478.223500,478.503500,war,I,sd,u-77-1
sw2483B-ms98-a-0060,478.503500,479.133500,broadcast,I,sd,u-77-1
sw2483B-ms98-a-0060,479.133500,479.573500,began,I,sd,u-77-1
sw2483B-ms98-a-0061,480.133375,480.683375,uh,B,sd,u-77-2
sw2483B-ms98-a-0061,480.683375,480.833375,we,I,sd,u-77-2
sw2483B-ms98-a-0061,480.833375,481.193375,almost,I,sd,u-77-2
sw2483B-ms98-a-0061,481.193375,481.423375,lived,I,sd,u-77-2
sw2483B-ms98-a-0061,481.493375,481.853375,and,I,sd,u-77-2
sw2483B-ms98-a-0061,481.853375,482.023375,and,I,sd,u-77-2
sw2483B-ms98-a-0061,482.023375,482.403375,breathed,I,sd,u-77-2
sw2483B-ms98-a-0061,482.403375,482.523375,it,I,sd,u-77-2
sw2483B-ms98-a-0061,482.743375,483.293375,for,I,sd,u-77-2
sw2483B-ms98-a-0061,483.293375,483.893375,because,I,sd,u-77-2
sw2483B-ms98-a-0061,483.893375,484.343375,during,I,sd,u-77-2
sw2483B-ms98-a-0061,484.343375,484.403375,the,I,sd,u-77-2
sw2483B-ms98-a-0061,484.403375,484.633375,war,I,sd,u-77-2
sw2483B-ms98-a-0061,484.633375,484.993375,itself,I,sd,u-77-2
sw2483B-ms98-a-0061,484.993375,485.093375,to,I,sd,u-77-2
sw2483B-ms98-a-0061,485.093375,485.203375,the,I,sd,u-77-2
sw2483B-ms98-a-0061,485.203375,485.433375,point,I,sd,u-77-2
sw2483B-ms98-a-0061,485.433375,485.553375,where,I,sd,u-77-2
sw2483B-ms98-a-0061,485.553375,485.683375,we,I,sd,u-77-2
sw2483B-ms98-a-0061,485.683375,486.053375,began,I,sd,u-77-2
sw2483B-ms98-a-0061,486.053375,486.364625,to,I,sd,u-77-2
sw2483B-ms98-a-0062,486.926125,487.116125,sort,I,sd,u-77-2
sw2483B-ms98-a-0062,487.116125,487.206125,of,I,sd,u-77-2
sw2483B-ms98-a-0062,487.206125,487.436125,have,I,sd,u-77-2
sw2483B-ms98-a-0062,487.436125,487.966125,household,I,sd,u-77-2
sw2483B-ms98-a-0062,487.966125,488.416125,pact,I,sd,u-77-2
sw2483B-ms98-a-0062,488.416125,488.606125,of,I,sd,u-77-2
sw2483B-ms98-a-0062,488.606125,488.796125,let's,I,sd,u-77-2
sw2483B-ms98-a-0062,488.796125,489.036125,turn,I,sd,u-77-2
sw2483B-ms98-a-0062,489.036125,489.106125,the,I,sd,u-77-2
sw2483B-ms98-a-0062,489.106125,489.316125,war,I,sd,u-77-2
sw2483B-ms98-a-0062,489.316125,489.556125,off,I,sd,u-77-2
sw2483B-ms98-a-0062,489.556125,489.796125,and,I,sd,u-77-2
sw2483B-ms98-a-0062,489.796125,489.906125,and,I,sd,u-77-2
sw2483B-ms98-a-0062,489.906125,490.046125,get,I,sd,u-77-2
sw2483B-ms98-a-0062,490.046125,490.366125,something,I,sd,u-77-2
sw2483B-ms98-a-0062,490.366125,490.776125,done,I,sd,u-77-2
sw2483B-ms98-a-0063,491.422875,491.602875,uh,B,%,u-79-1
sw2483B-ms98-a-0063,491.602875,491.992875,almost,I,%,u-79-1
sw2483B-ms98-a-0063,491.992875,492.082875,an,I,%,u-79-1
sw2483B-ms98-a-0063,492.082875,492.592875,addiction,I,%,u-79-1
sw2483B-ms98-a-0063,492.782875,493.152875,uh,I,%,u-79-1
sw2483B-ms98-a-0063,493.152875,493.412875,and,B,sd,u-79-2
sw2483B-ms98-a-0063,493.412875,493.512875,and,I,sd,u-79-2
sw2483B-ms98-a-0063,493.512875,493.622875,we,I,sd,u-79-2
sw2483B-ms98-a-0063,493.622875,493.812875,could,I,sd,u-79-2
sw2483B-ms98-a-0063,493.812875,494.382875,equate,I,sd,u-79-2
sw2483B-ms98-a-0063,494.792875,495.002875,or,I,sd,u-79-2
sw2483B-ms98-a-0063,495.002875,495.392875,relate,I,sd,u-79-2
sw2483B-ms98-a-0063,495.592875,495.912875,well,I,sd,u-79-2
sw2483B-ms98-a-0063,495.912875,496.062875,to,I,sd,u-79-2
