sw3682A-ms98-a-0002,0.687875,1.091375,okay,B,b,u-2-1
sw3682A-ms98-a-0066,234.801875,235.312125,flavor,B,^2,u-112-2
sw3682A-ms98-a-0066,235.688750,236.041250,um-hum,B,b,u-114-1
sw3682A-ms98-a-0067,237.104250,237.497375,yeah,B,b,u-114-2
sw3682A-ms98-a-0068,238.654125,239.138625,uh-huh,B,b,u-116-1
sw3682A-ms98-a-0068,240.128875,240.665625,um,B,^h,u-118-1
sw3682A-ms98-a-0068,240.902875,241.091625,let's,I,^h,u-118-1
sw3682A-ms98-a-0068,241.091625,241.231625,see,I,^h,u-118-1
sw3682A-ms98-a-0068,241.231625,241.261625,i,B,sd,u-118-2
sw3682A-ms98-a-0068,241.261625,241.501625,think,I,sd,u-118-2
sw3682A-ms98-a-0068,241.501625,241.601625,it,I,sd,u-118-2
sw3682A-ms98-a-0068,241.601625,241.731625,was,I,sd,u-118-2
sw3682A-ms98-a-0068,241.731625,241.851625,an,I,sd,u-118-2
sw3682A-ms98-a-0068,241.851625,242.071625,hour,I,sd,u-118-2
sw3682A-ms98-a-0068,242.071625,242.161625,i've,B,sd,u-118-3
sw3682A-ms98-a-0068,242.161625,242.371625,done,I,sd,u-118-3
sw3682A-ms98-a-0068,242.371625,242.431625,it,I,sd,u-118-3
sw3682A-ms98-a-0068,242.431625,242.491625,in,I,sd,u-118-3
sw3682A-ms98-a-0068,242.491625,242.551625,the,I,sd,u-118-3
sw3682A-ms98-a-0068,242.551625,243.121625,microwave,I,sd,u-118-3
sw3682A-ms98-a-0068,243.121625,243.341625,so,I,sd,u-118-3
sw3682A-ms98-a-0068,243.341625,243.681625,often,I,sd,u-118-3
sw3682A-ms98-a-0068,243.681625,244.126250,lately,I,sd,u-118-3
sw3682A-ms98-a-0068,244.126250,244.431625,because,I,sd,u-118-3
sw3682A-ms98-a-0068,244.431625,244.897000,it's,I,sd,u-118-3
sw3682A-ms98-a-0068,244.897000,245.166000,it's,I,sd,u-118-3
sw3682A-ms98-a-0068,245.166000,245.433500,really,I,sd,u-118-3
sw3682A-ms98-a-0068,245.433500,245.929875,easy,I,sd,u-118-3
sw3682A-ms98-a-0068,245.929875,247.152250,[laughter],O,,
sw3682A-ms98-a-0068,247.152250,247.634000,yeah,B,b,u-120-1
sw3682A-ms98-a-0069,248.506375,248.755750,but,B,sd^r,u-120-2
sw3682A-ms98-a-0069,248.755750,248.785750,i,I,sd^r,u-120-2
sw3682A-ms98-a-0069,248.785750,248.975750,think,I,sd^r,u-120-2
sw3682A-ms98-a-0069,248.975750,249.115750,it's,I,sd^r,u-120-2
sw3682A-ms98-a-0069,249.115750,249.385750,about,I,sd^r,u-120-2
sw3682A-ms98-a-0069,249.385750,249.525750,an,I,sd^r,u-120-2
sw3682A-ms98-a-0069,249.525750,249.900625,hour,I,sd^r,u-120-2
sw3682A-ms98-a-0069,250.575000,250.669250,or,B,sd,u-122-1
sw3682A-ms98-a-0069,250.669250,250.925750,maybe,I,sd,u-122-1
sw3682A-ms98-a-0069,250.925750,251.055750,it's,I,sd,u-122-1
sw3682A-ms98-a-0069,251.055750,251.295750,only,I,sd,u-122-1
sw3682A-ms98-a-0069,251.295750,251.560500,half,I,sd,u-122-1
sw3682A-ms98-a-0069,251.560500,251.864375,hour,I,sd,u-122-1
sw3682A-ms98-a-0069,252.434625,252.693375,hm,B,%,u-124-1
sw3682A-ms98-a-0069,253.454125,254.042875,um,I,%,u-124-1
sw3682A-ms98-a-0070,255.119625,255.220625,you,I,%,u-124-1
sw3682A-ms98-a-0070,255.220625,255.450000,just,I,%,u-124-1
sw3682A-ms98-a-0070,255.450000,256.049875,until,B,sd,u-124-2
sw3682A-ms98-a-0070,256.178000,256.310625,the,I,sd,u-124-2
sw3682A-ms98-a-0070,256.310625,256.640625,rice,I,sd,u-124-2
sw3682A-ms98-a-0070,256.640625,257.050625,looks,I,sd,u-124-2
sw3682A-ms98-a-0070,257.050625,257.560625,fluffy,I,sd,u-124-2
sw3682A-ms98-a-0070,257.560625,257.908625,and,I,sd,u-124-2
sw3682A-ms98-a-0070,257.908625,258.150625,and,B,+,u-126-1
sw3682A-ms98-a-0070,258.150625,258.330625,not,I,+,u-126-1
sw3682A-ms98-a-0070,258.330625,258.869250,overdone,I,+,u-126-1
sw3682A-ms98-a-0070,259.264750,259.370625,you,B,+,u-128-1
sw3682A-ms98-a-0070,259.370625,259.578625,know,I,+,u-128-1
sw3682A-ms98-a-0070,259.740625,260.010625,before,I,+,u-128-1
sw3682A-ms98-a-0070,260.010625,260.080625,it,I,+,u-128-1
sw3682A-ms98-a-0070,260.080625,260.310625,gets,I,+,u-128-1
sw3682A-ms98-a-0070,260.310625,260.740625,overdone,I,+,u-128-1
sw3682A-ms98-a-0072,263.082750,263.462250,yeah,B,ny,u-130-1
sw3682A-ms98-a-0072,264.017625,264.442375,yeah,O,,
sw3682A-ms98-a-0072,265.333250,265.639375,um,B,sd,u-132-1
sw3682A-ms98-a-0072,265.639375,265.819375,i'd,I,sd,u-132-1
sw3682A-ms98-a-0072,265.819375,265.939375,let,I,sd,u-132-1
sw3682A-ms98-a-0072,265.939375,266.019375,it,I,sd,u-132-1
sw3682A-ms98-a-0072,266.019375,266.219375,cook,I,sd,u-132-1
sw3682A-ms98-a-0072,266.219375,266.449375,just,I,sd,u-132-1
sw3682A-ms98-a-0072,266.449375,266.499375,a,I,sd,u-132-1
sw3682A-ms98-a-0072,266.499375,266.799375,little,I,sd,u-132-1
sw3682A-ms98-a-0072,266.799375,267.007000,bit,I,sd,u-132-1
sw3682A-ms98-a-0072,267.229125,267.499375,just,B,+,u-134-1
sw3682A-ms98-a-0072,267.499375,267.649375,so,I,+,u-134-1
sw3682A-ms98-a-0072,267.649375,267.907625,that,I,+,u-134-1
sw3682A-ms98-a-0072,267.907625,268.019375,the,I,+,u-134-1
sw3682A-ms98-a-0072,268.019375,268.339375,cooking,I,+,u-134-1
sw3682A-ms98-a-0072,268.339375,268.629375,goes,I,+,u-134-1
sw3682A-ms98-a-0072,268.629375,268.679375,a,I,+,u-134-1
sw3682A-ms98-a-0072,268.679375,268.839375,little,I,+,u-134-1
sw3682A-ms98-a-0072,268.839375,269.380000,faster,I,+,u-134-1
sw3682A-ms98-a-0072,270.148375,270.306250,but,O,,
sw3682A-ms98-a-0073,271.131000,272.074250,[laughter-yeah],O,,
sw3682A-ms98-a-0073,272.074250,272.164125,well,O,,
sw3682A-ms98-a-0073,272.164125,272.244125,i,B,sd,u-136-2
sw3682A-ms98-a-0073,272.244125,272.504125,liked,I,sd,u-136-2
sw3682A-ms98-a-0073,272.504125,272.604125,it,I,sd,u-136-2
sw3682A-ms98-a-0073,272.604125,272.844125,your,I,sd,u-136-2
sw3682A-ms98-a-0073,272.844125,273.214125,idea,I,sd,u-136-2
sw3682A-ms98-a-0073,273.214125,273.452750,too,I,sd,u-136-2
sw3682A-ms98-a-0073,273.452750,273.725250,there,I,sd,u-136-2
sw3682A-ms98-a-0075,280.843625,281.188875,uh-huh,B,b,u-138-1
sw3682A-ms98-a-0076,282.705250,282.978875,yeah,B,b,u-140-1
sw3682A-ms98-a-0078,288.003250,288.374250,uh-huh,B,b,u-142-1
sw3682A-ms98-a-0080,291.783125,292.145125,uh-huh,B,b,u-144-1
sw3682A-ms98-a-0082,294.381500,295.041000,[laughter],O,,
