sw2180B-ms98-a-0002,3.055625,3.454125,okay,B,aa,u-2-1
sw2180B-ms98-a-0046,388.973750,389.361125,in,I,sv,u-52-2
sw2180B-ms98-a-0046,389.361125,389.479125,you,I,sv,u-52-2
sw2180B-ms98-a-0046,389.479125,389.639125,know,I,sv,u-52-2
sw2180B-ms98-a-0046,389.639125,389.999125,the,I,sv,u-52-2
sw2180B-ms98-a-0046,389.999125,390.169125,the,I,sv,u-52-2
sw2180B-ms98-a-0046,390.169125,390.599125,level,I,sv,u-52-2
sw2180B-ms98-a-0046,390.599125,390.699125,of,I,sv,u-52-2
sw2180B-ms98-a-0046,390.699125,391.179125,evidence,I,sv,u-52-2
sw2180B-ms98-a-0046,391.179125,391.309125,that,I,sv,u-52-2
sw2180B-ms98-a-0046,391.309125,391.419125,they,I,sv,u-52-2
sw2180B-ms98-a-0046,391.419125,391.659125,come,I,sv,u-52-2
sw2180B-ms98-a-0046,391.659125,391.849125,up,I,sv,u-52-2
sw2180B-ms98-a-0046,391.849125,392.109125,with,I,sv,u-52-2
sw2180B-ms98-a-0046,392.109125,392.429125,now,I,sv,u-52-2
sw2180B-ms98-a-0046,392.429125,392.499125,i,I,sv,u-52-2
sw2180B-ms98-a-0046,392.499125,392.719125,mean,I,sv,u-52-2
sw2180B-ms98-a-0046,392.719125,392.809125,you,I,sv,u-52-2
sw2180B-ms98-a-0046,392.809125,392.969125,know,I,sv,u-52-2
sw2180B-ms98-a-0046,392.969125,393.089125,when,I,sv,u-52-2
sw2180B-ms98-a-0046,393.089125,393.149125,you,I,sv,u-52-2
sw2180B-ms98-a-0046,393.149125,393.429125,start,I,sv,u-52-2
sw2180B-ms98-a-0046,393.429125,393.709125,thinking,I,sv,u-52-2
sw2180B-ms98-a-0046,393.709125,394.049125,about,I,sv,u-52-2
sw2180B-ms98-a-0046,394.049125,394.149125,well,I,sv,u-52-2
sw2180B-ms98-a-0046,394.149125,394.329125,they've,I,sv,u-52-2
sw2180B-ms98-a-0046,394.329125,394.559125,got,I,sv,u-52-2
sw2180B-ms98-a-0046,394.559125,395.379125,videotape,I,sv,u-52-2
sw2180B-ms98-a-0046,395.379125,395.684000,and,I,sv,u-52-2
sw2180B-ms98-a-0047,396.144500,396.398250,and,I,sv,u-52-2
sw2180B-ms98-a-0047,396.398250,396.731625,audio,I,sv,u-52-2
sw2180B-ms98-a-0047,396.731625,397.221625,tapes,I,sv,u-52-2
sw2180B-ms98-a-0047,397.221625,397.411625,and,B,sv,u-52-3
sw2180B-ms98-a-0047,397.411625,397.661625,they've,I,sv,u-52-3
sw2180B-ms98-a-0047,397.661625,397.871625,they've,I,sv,u-52-3
sw2180B-ms98-a-0047,397.871625,398.291625,got,I,sv,u-52-3
sw2180B-ms98-a-0047,398.291625,398.391625,you,I,sv,u-52-3
sw2180B-ms98-a-0047,398.391625,398.511625,know,I,sv,u-52-3
sw2180B-ms98-a-0047,398.511625,398.671625,they've,I,sv,u-52-3
sw2180B-ms98-a-0047,398.671625,398.871625,got,I,sv,u-52-3
sw2180B-ms98-a-0047,398.871625,399.211625,ways,I,sv,u-52-3
sw2180B-ms98-a-0047,399.211625,399.341625,to,I,sv,u-52-3
sw2180B-ms98-a-0047,399.341625,399.691625,nail,I,sv,u-52-3
sw2180B-ms98-a-0047,399.691625,400.118500,people,I,sv,u-52-3
sw2180B-ms98-a-0047,400.118500,400.721125,[laughter],O,,
sw2180B-ms98-a-0047,400.721125,400.811625,to,B,+,u-54-1
sw2180B-ms98-a-0047,400.811625,400.881625,the,I,+,u-54-1
sw2180B-ms98-a-0047,400.881625,401.211625,point,I,+,u-54-1
sw2180B-ms98-a-0047,401.211625,401.331625,where,I,+,u-54-1
sw2180B-ms98-a-0047,401.331625,401.591625,they,I,+,u-54-1
sw2180B-ms98-a-0047,401.734750,401.831625,they,I,+,u-54-1
sw2180B-ms98-a-0047,401.831625,402.251625,really,I,+,u-54-1
sw2180B-ms98-a-0047,402.251625,402.501625,shouldn't,I,+,u-54-1
sw2180B-ms98-a-0047,402.501625,402.681625,even,I,+,u-54-1
sw2180B-ms98-a-0047,402.681625,402.761625,be,I,+,u-54-1
sw2180B-ms98-a-0047,402.761625,403.061625,going,I,+,u-54-1
sw2180B-ms98-a-0047,403.061625,403.131625,to,I,+,u-54-1
sw2180B-ms98-a-0047,403.131625,403.541625,trial,I,+,u-54-1
sw2180B-ms98-a-0049,408.615375,409.133750,yes,B,aa,u-56-1
sw2180B-ms98-a-0051,418.324500,418.538500,that,B,sv,u-58-1
sw2180B-ms98-a-0051,418.538500,418.648500,was,I,sv,u-58-1
sw2180B-ms98-a-0051,418.648500,419.312250,horrible,I,sv,u-58-1
sw2180B-ms98-a-0052,420.558250,420.727125,that,B,%,u-60-1
sw2180B-ms98-a-0052,420.727125,420.795375,it,I,%,u-60-1
sw2180B-ms98-a-0054,437.576000,437.894000,yeah,B,b,u-62-1
sw2180B-ms98-a-0056,447.405000,447.714000,yes,B,aa,u-64-1
sw2180B-ms98-a-0056,447.714000,447.794000,i,B,aa,u-64-2
sw2180B-ms98-a-0056,447.794000,448.138250,know,I,aa,u-64-2
sw2180B-ms98-a-0056,448.254875,448.367875,i,B,sd,u-64-3
sw2180B-ms98-a-0056,448.367875,448.514000,mean,I,sd,u-64-3
sw2180B-ms98-a-0056,448.514000,448.644000,i,I,sd,u-64-3
sw2180B-ms98-a-0056,448.644000,448.814000,only,I,sd,u-64-3
sw2180B-ms98-a-0056,448.814000,448.964000,heard,I,sd,u-64-3
sw2180B-ms98-a-0056,448.964000,449.504000,portions,I,sd,u-64-3
sw2180B-ms98-a-0056,449.504000,449.564000,of,I,sd,u-64-3
sw2180B-ms98-a-0056,449.564000,449.754000,that,I,sd,u-64-3
sw2180B-ms98-a-0056,449.754000,449.854000,but,B,sv,u-64-4
sw2180B-ms98-a-0056,449.854000,449.984000,it's,I,sv,u-64-4
sw2180B-ms98-a-0056,449.984000,450.884000,absolutely,I,sv,u-64-4
sw2180B-ms98-a-0056,450.884000,451.352250,terrible,B,+,u-66-1
sw2180B-ms98-a-0056,451.780000,451.908000,and,B,sd,u-66-2
sw2180B-ms98-a-0056,451.908000,452.024000,you,I,sd,u-66-2
sw2180B-ms98-a-0056,452.024000,452.314000,know,I,sd,u-66-2
sw2180B-ms98-a-0056,452.314000,452.484000,if,I,sd,u-66-2
sw2180B-ms98-a-0056,452.484000,452.554000,you,I,sd,u-66-2
sw2180B-ms98-a-0056,452.554000,452.764000,beat,I,sd,u-66-2
sw2180B-ms98-a-0056,452.764000,452.814000,a,I,sd,u-66-2
sw2180B-ms98-a-0056,452.814000,453.184000,dog,I,sd,u-66-2
sw2180B-ms98-a-0056,453.184000,453.394000,like,I,sd,u-66-2
sw2180B-ms98-a-0056,453.394000,453.574000,that,I,sd,u-66-2
sw2180B-ms98-a-0056,453.574000,453.684000,they'll,I,sd,u-66-2
sw2180B-ms98-a-0056,453.684000,453.904000,put,I,sd,u-66-2
sw2180B-ms98-a-0056,453.904000,454.004000,you,I,sd,u-66-2
sw2180B-ms98-a-0056,454.004000,454.134000,in,B,+,u-68-1
sw2180B-ms98-a-0056,454.134000,454.564750,jail,I,+,u-68-1
sw2180B-ms98-a-0057,455.732625,455.801500,you,B,+,u-70-1
sw2180B-ms98-a-0057,455.801500,456.001625,know,I,+,u-70-1
sw2180B-ms98-a-0059,476.340250,476.955000,jeez,B,ba,u-72-1
sw2180B-ms98-a-0061,494.345625,494.564250,uh,O,,
sw2180B-ms98-a-0063,506.364000,506.845625,yes,B,aa,u-76-1
sw2180B-ms98-a-0063,507.075375,507.321500,i-,O,,
sw2180B-ms98-a-0063,507.611500,507.769125,i,B,+,u-78-1
sw2180B-ms98-a-0063,507.769125,508.089125,believe,I,+,u-78-1
sw2180B-ms98-a-0063,508.089125,508.349125,that,I,+,u-78-1
sw2180B-ms98-a-0063,508.349125,508.588000,too,I,+,u-78-1
sw2180B-ms98-a-0065,511.959375,512.121000,well,B,fc,u-80-1
sw2180B-ms98-a-0065,512.121000,512.251000,it's,I,fc,u-80-1
sw2180B-ms98-a-0065,512.251000,512.351000,been,I,fc,u-80-1
sw2180B-ms98-a-0065,512.351000,512.521000,nice,I,fc,u-80-1
sw2180B-ms98-a-0065,512.521000,512.821000,talking,I,fc,u-80-1
sw2180B-ms98-a-0065,512.821000,512.931000,with,I,fc,u-80-1
sw2180B-ms98-a-0065,512.931000,513.193375,you,I,fc,u-80-1
sw2180B-ms98-a-0067,516.966750,517.391250,okay,B,fc,u-82-1
sw2180B-ms98-a-0067,517.391250,517.641250,thank,B,ft,u-82-2
sw2180B-ms98-a-0067,517.641250,517.781250,you,I,ft,u-82-2
sw2180B-ms98-a-0067,517.781250,517.891250,you,B,fc,u-82-3
sw2180B-ms98-a-0067,517.891250,518.031250,do,I,fc,u-82-3
sw2180B-ms98-a-0067,518.031250,518.121250,the,I,fc,u-82-3
sw2180B-ms98-a-0067,518.121250,518.411250,same,I,fc,u-82-3
sw2180B-ms98-a-0067,518.411250,518.775750,bye-bye,O,,
