sw2780A-ms98-a-0001,0.670000,0.869500,yeah,B,o,u-1-1
sw2780A-ms98-a-0030,164.515125,164.926625,here,I,+,u-37-1
sw2780A-ms98-a-0030,165.164000,165.455125,in,I,+,u-37-1
sw2780A-ms98-a-0030,165.455125,165.655125,gun,I,+,u-37-1
sw2780A-ms98-a-0030,165.655125,166.075125,control,I,+,u-37-1
sw2780A-ms98-a-0030,166.075125,166.585125,avenues,I,+,u-37-1
sw2780A-ms98-a-0030,166.585125,166.825125,and,B,%@,u-37-2
sw2780A-ms98-a-0030,166.825125,167.005125,um,I,%@,u-37-2
sw2780A-ms98-a-0032,169.553750,169.673750,you,B,qy^d,u-41-1
sw2780A-ms98-a-0032,169.673750,169.783750,have,I,qy^d,u-41-1
sw2780A-ms98-a-0032,169.783750,169.843750,the,I,qy^d,u-41-1
sw2780A-ms98-a-0032,169.843750,170.143750,seven,I,qy^d,u-41-1
sw2780A-ms98-a-0032,170.143750,170.253750,day,I,qy^d,u-41-1
sw2780A-ms98-a-0032,170.253750,170.603750,waiting,I,qy^d,u-41-1
sw2780A-ms98-a-0032,170.603750,171.053750,period,I,qy^d,u-41-1
sw2780A-ms98-a-0033,172.178375,172.388375,yeah,B,b,u-43-1
sw2780A-ms98-a-0033,172.388375,172.638375,that's,B,%,u-45-1
sw2780A-ms98-a-0033,172.638375,172.738375,uh,B,+,u-47-1
sw2780A-ms98-a-0033,172.738375,173.035000,that's,I,+,u-47-1
sw2780A-ms98-a-0035,176.338000,176.624250,yeah,B,b,u-49-1
sw2780A-ms98-a-0037,187.667500,187.857500,yeah,B,aa,u-51-1
sw2780A-ms98-a-0037,187.857500,188.037500,that's,B,aa,u-51-2
sw2780A-ms98-a-0037,188.037500,188.357500,true,I,aa,u-51-2
sw2780A-ms98-a-0037,188.357500,188.587500,that's,B,aa^r,u-51-3
sw2780A-ms98-a-0037,188.587500,188.767500,very,I,aa^r,u-51-3
sw2780A-ms98-a-0037,188.767500,189.095375,true,I,aa^r,u-51-3
sw2780A-ms98-a-0037,189.217500,189.436875,that's,B,sv,u-51-4
sw2780A-ms98-a-0037,189.767500,189.857500,and,I,sv,u-51-4
sw2780A-ms98-a-0037,189.857500,190.077500,that's,I,sv,u-51-4
sw2780A-ms98-a-0037,190.077500,190.147500,the,I,sv,u-51-4
sw2780A-ms98-a-0037,190.147500,190.467500,way,B,+,u-53-1
sw2780A-ms98-a-0037,190.467500,190.627500,m[ost]-,I,+,u-53-1
sw2780A-ms98-a-0037,190.627500,190.707500,i,I,+,u-53-1
sw2780A-ms98-a-0037,190.707500,190.947500,guess,I,+,u-53-1
sw2780A-ms98-a-0037,190.947500,191.277500,most,I,+,u-53-1
sw2780A-ms98-a-0037,191.277500,191.388125,of,I,+,u-53-1
sw2780A-ms98-a-0037,191.388125,191.537500,the,I,+,u-53-1
sw2780A-ms98-a-0037,191.537500,191.924125,um,I,+,u-53-1
sw2780A-ms98-a-0038,192.760625,192.869125,the,I,+,u-53-1
sw2780A-ms98-a-0038,192.869125,193.220625,political,B,+,u-55-1
sw2780A-ms98-a-0038,193.220625,193.960625,organizations,I,+,u-55-1
sw2780A-ms98-a-0038,193.960625,194.320625,work,I,+,u-55-1
sw2780A-ms98-a-0038,194.320625,194.400625,you,I,+,u-55-1
sw2780A-ms98-a-0038,194.400625,194.630625,know,I,+,u-55-1
sw2780A-ms98-a-0038,194.630625,194.760625,the,B,sv,u-55-2
sw2780A-ms98-a-0038,194.760625,195.116750,same,I,sv,u-55-2
sw2780A-ms98-a-0038,195.470750,195.566000,i,I,sv,u-55-2
sw2780A-ms98-a-0038,195.566000,195.863375,know,I,sv,u-55-2
sw2780A-ms98-a-0038,195.863375,196.089375,the,I,sv,u-55-2
sw2780A-ms98-a-0038,196.089375,196.590625,abortion,I,sv,u-55-2
sw2780A-ms98-a-0038,196.590625,196.860625,issue,I,sv,u-55-2
sw2780A-ms98-a-0038,196.860625,197.180625,with,I,sv,u-55-2
sw2780A-ms98-a-0038,197.180625,197.410625,right,I,sv,u-55-2
sw2780A-ms98-a-0038,197.410625,197.510625,to,I,sv,u-55-2
sw2780A-ms98-a-0038,197.510625,197.850625,life,I,sv,u-55-2
sw2780A-ms98-a-0038,197.850625,197.990625,and,I,sv,u-55-2
sw2780A-ms98-a-0038,197.990625,198.200625,right,I,sv,u-55-2
sw2780A-ms98-a-0038,198.200625,198.310625,to,I,sv,u-55-2
sw2780A-ms98-a-0038,198.310625,198.830625,choose,I,sv,u-55-2
sw2780A-ms98-a-0038,198.830625,199.050625,and,B,sv,u-57-1
sw2780A-ms98-a-0039,199.298625,199.628625,and,I,sv,u-57-1
sw2780A-ms98-a-0039,199.838625,200.118625,both,I,sv,u-57-1
sw2780A-ms98-a-0039,200.118625,200.208625,of,I,sv,u-57-1
sw2780A-ms98-a-0039,200.208625,200.433625,them,I,sv,u-57-1
sw2780A-ms98-a-0039,200.433625,200.667125,are,B,+,u-59-1
sw2780A-ms98-a-0039,200.667125,200.798625,uh,I,+,u-59-1
sw2780A-ms98-a-0039,200.798625,201.178625,both,I,+,u-59-1
sw2780A-ms98-a-0039,201.178625,201.600500,want,I,+,u-59-1
sw2780A-ms98-a-0039,201.738625,201.828625,the,I,+,u-59-1
sw2780A-ms98-a-0039,201.828625,202.768625,extent,I,+,u-59-1
sw2780A-ms98-a-0039,202.768625,202.838625,of,I,+,u-59-1
sw2780A-ms98-a-0039,202.838625,203.738625,extremes,I,+,u-59-1
sw2780A-ms98-a-0039,203.738625,204.038625,so,I,+,u-59-1
sw2780A-ms98-a-0039,204.038625,204.428625,that,I,+,u-59-1
sw2780A-ms98-a-0039,204.748625,204.848625,they,I,+,u-59-1
sw2780A-ms98-a-0039,204.848625,205.108625,don't,I,+,u-59-1
sw2780A-ms98-a-0039,205.108625,205.318625,give,I,+,u-59-1
sw2780A-ms98-a-0039,205.318625,206.068625,anything,I,+,u-59-1
sw2780A-ms98-a-0039,206.068625,206.328625,for,I,+,u-59-1
sw2780A-ms98-a-0039,206.328625,206.388625,a,I,+,u-59-1
sw2780A-ms98-a-0039,206.388625,207.098625,balance,I,+,u-59-1
sw2780A-ms98-a-0039,207.098625,207.218625,you,B,+,u-61-1
sw2780A-ms98-a-0039,207.218625,207.348625,know,I,+,u-61-1
sw2780A-ms98-a-0039,207.348625,207.578625,there's,B,sv,u-61-2
sw2780A-ms98-a-0039,207.708625,207.928625,there's,I,sv,u-61-2
sw2780A-ms98-a-0039,207.928625,208.354250,always,I,sv,u-61-2
sw2780A-ms98-a-0039,208.718625,208.938625,that,I,sv,u-61-2
sw2780A-ms98-a-0039,208.938625,209.578625,difficulty,I,sv,u-61-2
sw2780A-ms98-a-0042,212.484125,212.944125,um,B,na,u-67-1
sw2780A-ms98-a-0042,212.944125,213.104125,i,I,na,u-67-1
sw2780A-ms98-a-0042,213.104125,213.294125,would,I,na,u-67-1
sw2780A-ms98-a-0042,213.294125,213.594125,say,I,na,u-67-1
sw2780A-ms98-a-0042,213.594125,213.764125,i'm,I,na,u-67-1
sw2780A-ms98-a-0042,213.764125,214.304125,probably,I,na,u-67-1
sw2780A-ms98-a-0042,214.304125,214.614125,liberal,I,na,u-67-1
sw2780A-ms98-a-0042,214.614125,214.882625,yeah,B,ny,u-67-2
sw2780A-ms98-a-0043,215.758875,216.032500,yeah,B,b,u-69-1
sw2780A-ms98-a-0044,217.010250,217.431500,sure,B,aa,u-71-1
sw2780A-ms98-a-0046,225.095500,225.355500,well,B,^h,u-73-1
sw2780A-ms98-a-0046,225.355500,225.435500,i'll,I,^h,u-73-1
sw2780A-ms98-a-0046,225.435500,225.615500,tell,I,^h,u-73-1
sw2780A-ms98-a-0046,225.615500,225.799000,you,I,^h,u-73-1
sw2780A-ms98-a-0047,226.676500,226.836500,i,B,sv,u-73-2
sw2780A-ms98-a-0047,226.836500,226.999000,i,I,sv,u-73-2
sw2780A-ms98-a-0047,226.999000,227.294500,think,I,sv,u-73-2
sw2780A-ms98-a-0047,227.381125,227.505250,you,I,sv,u-73-2
sw2780A-ms98-a-0047,227.505250,227.780125,know,I,sv,u-73-2
sw2780A-ms98-a-0047,227.780125,227.966500,if,I,sv,u-73-2
sw2780A-ms98-a-0047,227.966500,228.314375,they,I,sv,u-73-2
sw2780A-ms98-a-0047,228.457500,228.606500,if,I,sv,u-73-2
sw2780A-ms98-a-0047,228.606500,228.706500,they,I,sv,u-73-2
sw2780A-ms98-a-0047,228.706500,228.916500,didn't,I,sv,u-73-2
sw2780A-ms98-a-0047,228.916500,229.046500,give,I,sv,u-73-2
sw2780A-ms98-a-0047,229.046500,229.156500,as,I,sv,u-73-2
sw2780A-ms98-a-0047,229.156500,229.396500,much,I,sv,u-73-2
sw2780A-ms98-a-0047,229.396500,230.086500,coverage,I,sv,u-73-2
sw2780A-ms98-a-0047,230.086500,230.276500,to,I,sv,u-73-2
sw2780A-ms98-a-0047,230.276500,230.506500,these,I,sv,u-73-2
sw2780A-ms98-a-0047,230.506500,231.026500,idiots,I,sv,u-73-2
sw2780A-ms98-a-0047,231.026500,231.176500,that,I,sv,u-73-2
sw2780A-ms98-a-0047,231.176500,231.396500,burn,I,sv,u-73-2
sw2780A-ms98-a-0047,231.396500,231.456500,the,I,sv,u-73-2
sw2780A-ms98-a-0047,231.456500,231.982875,flag,I,sv,u-73-2
sw2780A-ms98-a-0048,232.933875,233.103875,it,I,sv,u-73-2
sw2780A-ms98-a-0048,233.103875,233.233875,would,I,sv,u-73-2
sw2780A-ms98-a-0048,233.233875,233.483875,never,I,sv,u-73-2
sw2780A-ms98-a-0048,233.483875,233.913875,happen,I,sv,u-73-2
sw2780A-ms98-a-0048,234.035000,234.115750,do,B,qh,u-73-3
sw2780A-ms98-a-0048,234.115750,234.151000,you,I,qh,u-73-3
sw2780A-ms98-a-0048,234.151000,234.220125,know,I,qh,u-73-3
sw2780A-ms98-a-0048,234.220125,234.263875,what,I,qh,u-73-3
sw2780A-ms98-a-0048,234.263875,234.293875,i,I,qh,u-73-3
sw2780A-ms98-a-0048,234.293875,234.673875,mean,I,qh,u-73-3
sw2780A-ms98-a-0049,234.985125,235.135125,it's,B,sv,u-75-1
sw2780A-ms98-a-0049,235.135125,235.295125,only,I,sv,u-75-1
sw2780A-ms98-a-0049,235.295125,235.625125,because,I,sv,u-75-1
sw2780A-ms98-a-0049,235.625125,235.745125,they,I,sv,u-75-1
sw2780A-ms98-a-0049,235.745125,235.945125,make,I,sv,u-75-1
sw2780A-ms98-a-0049,235.945125,236.015125,a,I,sv,u-75-1
sw2780A-ms98-a-0049,236.015125,236.185125,big,I,sv,u-75-1
sw2780A-ms98-a-0049,236.185125,236.525125,stink,I,sv,u-75-1
sw2780A-ms98-a-0049,236.525125,236.755125,over,I,sv,u-75-1
sw2780A-ms98-a-0049,236.755125,236.855125,it,I,sv,u-75-1
sw2780A-ms98-a-0049,237.185125,237.300500,but,B,sv,u-75-2
sw2780A-ms98-a-0049,237.300500,237.436000,i,I,sv,u-75-2
sw2780A-ms98-a-0049,237.436000,237.555125,i,I,sv,u-75-2
sw2780A-ms98-a-0049,237.555125,237.805125,guess,I,sv,u-75-2
sw2780A-ms98-a-0049,237.805125,238.125125,actually,I,sv,u-75-2
sw2780A-ms98-a-0049,238.125125,238.235125,i,I,sv,u-75-2
sw2780A-ms98-a-0049,238.235125,238.625125,believe,I,sv,u-75-2
sw2780A-ms98-a-0049,238.625125,238.765125,that,I,sv,u-75-2
sw2780A-ms98-a-0049,238.765125,238.845125,if,I,sv,u-75-2
sw2780A-ms98-a-0049,238.845125,239.215125,somebody,I,sv,u-75-2
sw2780A-ms98-a-0049,239.215125,239.495125,wants,I,sv,u-75-2
sw2780A-ms98-a-0049,239.495125,239.615125,to,I,sv,u-75-2
sw2780A-ms98-a-0049,239.615125,239.855125,burn,I,sv,u-75-2
sw2780A-ms98-a-0049,239.855125,239.915125,the,I,sv,u-75-2
sw2780A-ms98-a-0049,239.915125,240.485125,flag,I,sv,u-75-2
sw2780A-ms98-a-0049,240.485125,240.595125,i,I,sv,u-75-2
sw2780A-ms98-a-0049,240.595125,240.895125,guess,I,sv,u-75-2
sw2780A-ms98-a-0049,240.895125,241.155125,that's,I,sv,u-75-2
sw2780A-ms98-a-0049,241.155125,241.335125,their,I,sv,u-75-2
sw2780A-ms98-a-0049,241.335125,242.085125,opportunity,I,sv,u-75-2
sw2780A-ms98-a-0049,242.085125,242.375125,their,O,,
sw2780A-ms98-a-0049,242.375125,242.659375,their,O,,
sw2780A-ms98-a-0049,242.764875,243.015125,their,O,,
sw2780A-ms98-a-0049,243.015125,243.385125,right,B,sv,u-75-3
sw2780A-ms98-a-0049,243.385125,243.455125,in,I,sv,u-75-3
sw2780A-ms98-a-0049,243.455125,243.515125,the,I,sv,u-75-3
sw2780A-ms98-a-0049,243.515125,243.805125,sense,I,sv,u-75-3
sw2780A-ms98-a-0049,243.805125,243.865125,of,I,sv,u-75-3
sw2780A-ms98-a-0049,243.865125,244.195125,freedom,I,sv,u-75-3
sw2780A-ms98-a-0049,244.195125,244.265125,of,I,sv,u-75-3
sw2780A-ms98-a-0049,244.265125,244.695125,speech,I,sv,u-75-3
sw2780A-ms98-a-0049,245.115125,245.525125,but,B,sd,u-75-4
sw2780A-ms98-a-0049,245.525125,245.595125,i-,I,sd,u-75-4
sw2780A-ms98-a-0049,245.595125,245.895125,i,I,sd,u-75-4
sw2780A-ms98-a-0049,245.895125,246.135125,would,I,sd,u-75-4
sw2780A-ms98-a-0049,246.135125,246.568875,never,I,sd,u-75-4
sw2780A-ms98-a-0050,247.164375,247.388750,yeah,B,aa,u-77-1
sw2780A-ms98-a-0052,251.460500,251.797500,yeah,B,b,u-81-1
sw2780A-ms98-a-0053,252.723750,252.933750,well,B,%,u-83-1
sw2780A-ms98-a-0053,252.933750,253.183750,it's,I,%,u-83-1
sw2780A-ms98-a-0053,253.183750,253.463750,free[dom]-,O,,
sw2780A-ms98-a-0053,253.463750,253.663750,that,B,%,u-85-1
sw2780A-ms98-a-0053,253.762500,253.973375,they,I,%,u-85-1
sw2780A-ms98-a-0053,253.973375,254.162375,i,B,sv,u-85-2
sw2780A-ms98-a-0053,254.162375,254.418500,think,I,sv,u-85-2
sw2780A-ms98-a-0053,254.418500,254.633750,the,I,sv,u-85-2
sw2780A-ms98-a-0053,254.633750,254.973750,idea,I,sv,u-85-2
sw2780A-ms98-a-0053,254.973750,255.103750,of,I,sv,u-85-2
sw2780A-ms98-a-0053,255.103750,255.393750,freedom,I,sv,u-85-2
sw2780A-ms98-a-0053,255.393750,255.453750,of,I,sv,u-85-2
sw2780A-ms98-a-0053,255.453750,255.923750,speech,I,sv,u-85-2
sw2780A-ms98-a-0053,255.923750,256.223750,goes,I,sv,u-85-2
sw2780A-ms98-a-0053,256.223750,256.595375,back,I,sv,u-85-2
sw2780A-ms98-a-0053,256.595375,256.764625,to,I,sv,u-85-2
sw2780A-ms98-a-0053,256.764625,256.847500,and,B,sv,u-85-3
sw2780A-ms98-a-0053,256.847500,257.053750,i,I,sv,u-85-3
sw2780A-ms98-a-0053,257.053750,257.273750,uh,I,sv,u-85-3
sw2780A-ms98-a-0053,257.273750,257.523750,uh,I,sv,u-85-3
sw2780A-ms98-a-0053,257.523750,257.783750,the,I,sv,u-85-3
sw2780A-ms98-a-0053,257.783750,258.013750,the,I,sv,u-85-3
sw2780A-ms98-a-0053,258.253750,258.343750,the,I,sv,u-85-3
sw2780A-ms98-a-0053,258.343750,258.543750,whole,I,sv,u-85-3
sw2780A-ms98-a-0053,258.543750,258.953750,aspect,I,sv,u-85-3
sw2780A-ms98-a-0053,258.953750,259.033750,of,B,+,u-87-1
sw2780A-ms98-a-0053,259.033750,259.213750,being,I,+,u-87-1
sw2780A-ms98-a-0053,259.213750,259.363750,able,I,+,u-87-1
sw2780A-ms98-a-0053,259.363750,259.423750,to,I,+,u-87-1
sw2780A-ms98-a-0053,259.423750,260.123750,display,I,+,u-87-1
sw2780A-ms98-a-0053,260.123750,260.693750,your,I,+,u-87-1
sw2780A-ms98-a-0054,261.578875,262.026125,uh,I,+,u-87-1
sw2780A-ms98-a-0055,262.789500,263.316000,your,I,+,u-87-1
sw2780A-ms98-a-0055,263.316000,264.149500,ideas,B,+,u-89-1
sw2780A-ms98-a-0055,264.149500,264.209500,you,I,+,u-89-1
sw2780A-ms98-a-0055,264.209500,264.339500,know,I,+,u-89-1
sw2780A-ms98-a-0055,264.339500,264.429500,the,B,sv,u-89-2
sw2780A-ms98-a-0055,264.429500,264.669500,what,I,sv,u-89-2
sw2780A-ms98-a-0055,264.669500,264.729500,the,I,sv,u-89-2
sw2780A-ms98-a-0055,264.729500,265.109500,country,I,sv,u-89-2
sw2780A-ms98-a-0055,265.109500,265.579500,stands,I,sv,u-89-2
sw2780A-ms98-a-0055,265.579500,265.739500,on,I,sv,u-89-2
sw2780A-ms98-a-0055,265.739500,266.039500,America,I,sv,u-89-2
sw2780A-ms98-a-0055,266.039500,266.399500,stands,I,sv,u-89-2
sw2780A-ms98-a-0055,266.399500,266.579500,on,I,sv,u-89-2
sw2780A-ms98-a-0055,266.579500,266.689500,is,I,sv,u-89-2
sw2780A-ms98-a-0055,266.689500,266.859500,that,I,sv,u-89-2
sw2780A-ms98-a-0055,266.859500,266.979500,they,I,sv,u-89-2
sw2780A-ms98-a-0055,266.979500,267.159500,can,I,sv,u-89-2
sw2780A-ms98-a-0055,267.159500,267.379500,do,I,sv,u-89-2
sw2780A-ms98-a-0055,267.379500,267.713500,that,I,sv,u-89-2
sw2780A-ms98-a-0056,268.084500,268.300000,uh,I,sv,u-89-2
sw2780A-ms98-a-0056,268.300000,268.504000,though,B,sd,u-89-3
sw2780A-ms98-a-0056,268.504000,268.574000,i,I,sd,u-89-3
sw2780A-ms98-a-0056,268.574000,268.754000,would,I,sd,u-89-3
sw2780A-ms98-a-0056,268.754000,269.024000,never,I,sd,u-89-3
sw2780A-ms98-a-0056,269.024000,269.482875,even,I,sd,u-89-3
sw2780A-ms98-a-0056,269.744000,270.304000,consider,I,sd,u-89-3
sw2780A-ms98-a-0056,270.304000,270.444000,it,B,+,u-91-1
sw2780A-ms98-a-0056,270.444000,270.574000,in,I,+,u-91-1
sw2780A-ms98-a-0056,270.574000,270.614000,a,I,+,u-91-1
sw2780A-ms98-a-0056,270.614000,270.944000,million,I,+,u-91-1
sw2780A-ms98-a-0056,270.944000,271.224000,years,I,+,u-91-1
sw2780A-ms98-a-0056,271.224000,271.344000,to,I,+,u-91-1
sw2780A-ms98-a-0056,271.344000,271.484000,do,I,+,u-91-1
sw2780A-ms98-a-0056,271.484000,271.554000,it,I,+,u-91-1
sw2780A-ms98-a-0056,271.554000,272.134000,myself,I,+,u-91-1
sw2780A-ms98-a-0056,272.134000,272.284000,i,B,sv,u-91-2
sw2780A-ms98-a-0056,272.284000,272.482500,i,I,sv,u-91-2
sw2780A-ms98-a-0056,272.914000,272.992875,i,I,sv,u-91-2
sw2780A-ms98-a-0056,272.992875,273.214000,think,I,sv,u-91-2
sw2780A-ms98-a-0056,273.214000,273.486875,uh,I,sv,u-91-2
sw2780A-ms98-a-0057,273.838000,273.991500,you,I,sv,u-91-2
sw2780A-ms98-a-0057,273.991500,274.091500,know,B,+,u-93-1
sw2780A-ms98-a-0057,274.091500,274.441500,but,B,%,u-93-2
sw2780A-ms98-a-0057,274.441500,274.651500,i,I,%,u-93-2
sw2780A-ms98-a-0057,274.651500,274.751500,i,I,%,u-93-2
sw2780A-ms98-a-0057,274.751500,275.138125,still,I,%,u-93-2
sw2780A-ms98-a-0057,275.217250,275.441500,what,B,sv,u-93-3
sw2780A-ms98-a-0057,275.441500,275.511500,the,I,sv,u-93-3
sw2780A-ms98-a-0057,275.511500,275.851500,stan[ds]-,I,sv,u-93-3
sw2780A-ms98-a-0057,275.851500,276.171500,flag,I,sv,u-93-3
sw2780A-ms98-a-0057,276.171500,276.614000,stands,I,sv,u-93-3
sw2780A-ms98-a-0057,276.614000,276.990500,for,I,sv,u-93-3
sw2780A-ms98-a-0057,276.990500,277.129875,i,I,sv,u-93-3
sw2780A-ms98-a-0057,277.129875,277.311500,guess,I,sv,u-93-3
sw2780A-ms98-a-0057,277.311500,277.541500,to,I,sv,u-93-3
sw2780A-ms98-a-0057,277.541500,277.847500,me,I,sv,u-93-3
sw2780A-ms98-a-0057,278.280625,278.505125,is,I,sv,u-93-3
sw2780A-ms98-a-0057,278.505125,278.783875,that,B,+,u-95-1
sw2780A-ms98-a-0057,278.783875,279.001500,if,I,+,u-95-1
sw2780A-ms98-a-0057,279.001500,279.351500,somebody,I,+,u-95-1
sw2780A-ms98-a-0057,279.351500,279.601500,wants,I,+,u-95-1
sw2780A-ms98-a-0057,279.601500,279.751500,to,I,+,u-95-1
sw2780A-ms98-a-0057,279.751500,280.101500,voice,I,+,u-95-1
sw2780A-ms98-a-0057,280.101500,280.191500,their,I,+,u-95-1
sw2780A-ms98-a-0057,280.191500,280.601500,opinion,I,+,u-95-1
sw2780A-ms98-a-0057,280.601500,280.761500,or,I,+,u-95-1
sw2780A-ms98-a-0057,280.761500,281.241500,display,I,+,u-95-1
sw2780A-ms98-a-0057,281.241500,281.391500,their,I,+,u-95-1
sw2780A-ms98-a-0057,281.391500,281.781500,opinion,I,+,u-95-1
sw2780A-ms98-a-0057,281.781500,282.211500,openly,I,+,u-95-1
sw2780A-ms98-a-0057,282.211500,282.341500,and,I,+,u-95-1
sw2780A-ms98-a-0057,282.341500,282.481500,if,I,+,u-95-1
sw2780A-ms98-a-0057,282.481500,282.671500,that,I,+,u-95-1
sw2780A-ms98-a-0057,282.671500,282.811500,is,I,+,u-95-1
sw2780A-ms98-a-0057,282.811500,283.011500,a,I,+,u-95-1
sw2780A-ms98-a-0057,283.011500,283.081500,a,I,+,u-95-1
sw2780A-ms98-a-0057,283.081500,283.271500,way,I,+,u-95-1
sw2780A-ms98-a-0057,283.271500,283.401500,that,I,+,u-95-1
sw2780A-ms98-a-0057,283.401500,283.531500,they,I,+,u-95-1
sw2780A-ms98-a-0057,283.531500,283.738875,can,I,+,u-95-1
sw2780A-ms98-a-0057,284.111500,284.541500,show,I,+,u-95-1
sw2780A-ms98-a-0057,284.541500,284.961500,their,B,+,u-97-1
sw2780A-ms98-a-0057,284.961500,285.619000,opinion,I,+,u-97-1
sw2780A-ms98-a-0057,285.931625,286.393625,then,I,+,u-97-1
sw2780A-ms98-a-0057,286.890750,287.011500,they,I,+,u-97-1
sw2780A-ms98-a-0057,287.011500,287.231500,should,I,+,u-97-1
sw2780A-ms98-a-0057,287.231500,287.341500,be,I,+,u-97-1
sw2780A-ms98-a-0057,287.341500,287.707625,allowed,I,+,u-97-1
sw2780A-ms98-a-0058,288.709375,289.072875,uh,B,b,u-97-2
sw2780A-ms98-a-0059,290.038875,290.398875,unless,B,sd,u-99-1
sw2780A-ms98-a-0059,290.398875,290.508875,the,B,+,u-101-1
sw2780A-ms98-a-0059,290.508875,290.788875,bur[ning]-,O,,
sw2780A-ms98-a-0059,290.788875,291.098875,unless,B,+,u-105-1
sw2780A-ms98-a-0059,291.098875,291.228875,the,I,+,u-105-1
sw2780A-ms98-a-0059,291.228875,291.558000,actual,I,+,u-105-1
sw2780A-ms98-a-0059,291.558000,292.239625,fire,I,+,u-105-1
sw2780A-ms98-a-0059,292.239625,292.704125,hinders,I,+,u-105-1
sw2780A-ms98-a-0059,292.704125,293.374500,somebody's,I,+,u-105-1
sw2780A-ms98-a-0059,293.374500,293.718875,health,I,+,u-105-1
sw2780A-ms98-a-0059,293.718875,293.868875,and,I,+,u-105-1
sw2780A-ms98-a-0059,293.868875,294.428875,well-being,I,+,u-105-1
sw2780A-ms98-a-0059,294.428875,294.538875,you,I,+,u-105-1
sw2780A-ms98-a-0059,294.538875,294.708875,know,I,+,u-105-1
sw2780A-ms98-a-0059,294.708875,294.908875,but,B,sd,u-105-2
sw2780A-ms98-a-0059,295.268875,295.408875,i,I,sd,u-105-2
sw2780A-ms98-a-0059,295.408875,295.568875,i,I,sd,u-105-2
sw2780A-ms98-a-0059,295.568875,295.918875,think,I,sd,u-105-2
sw2780A-ms98-a-0059,295.918875,296.338875,that's,I,sd,u-105-2
sw2780A-ms98-a-0059,296.498875,296.588875,i,I,sd,u-105-2
sw2780A-ms98-a-0059,296.588875,296.758875,guess,B,+,u-107-1
sw2780A-ms98-a-0059,296.758875,296.945125,that's,I,+,u-107-1
sw2780A-ms98-a-0059,296.945125,297.118375,i,I,+,u-107-1
sw2780A-ms98-a-0059,297.118375,297.338875,thin[k]-,I,+,u-107-1
sw2780A-ms98-a-0059,297.338875,297.588875,that's,I,+,u-107-1
sw2780A-ms98-a-0059,297.588875,297.798875,my,I,+,u-107-1
sw2780A-ms98-a-0059,297.798875,298.178875,opinion,I,+,u-107-1
sw2780A-ms98-a-0059,298.178875,298.408875,yeah,B,%,u-107-2
sw2780A-ms98-a-0059,298.408875,298.488875,i,B,qy^d,u-107-3
sw2780A-ms98-a-0059,298.488875,298.668875,guess,I,qy^d,u-107-3
sw2780A-ms98-a-0059,298.668875,298.778875,you,I,qy^d,u-107-3
sw2780A-ms98-a-0059,298.778875,298.948875,feel,I,qy^d,u-107-3
sw2780A-ms98-a-0059,298.948875,299.508875,differently,I,qy^d,u-107-3
sw2780A-ms98-a-0061,303.032125,303.242125,uh,B,nn,u-109-1
sw2780A-ms98-a-0061,303.242125,303.552125,no,B,+,u-111-1
sw2780A-ms98-a-0061,303.552125,303.722125,but,B,sv^e,u-111-2
sw2780A-ms98-a-0061,303.722125,303.792125,i,I,sv^e,u-111-2
sw2780A-ms98-a-0061,303.792125,304.032125,think,I,sv^e,u-111-2
sw2780A-ms98-a-0061,304.032125,304.362125,that's,I,sv^e,u-111-2
sw2780A-ms98-a-0061,304.362125,304.642125,that's,I,sv^e,u-111-2
sw2780A-ms98-a-0061,304.642125,304.844250,the,I,sv^e,u-111-2
sw2780A-ms98-a-0061,305.019875,305.382125,it's,I,sv^e,u-111-2
sw2780A-ms98-a-0061,305.382125,305.692125,that's,I,sv^e,u-111-2
sw2780A-ms98-a-0061,305.812125,306.482125,taxpayer's,I,sv^e,u-111-2
sw2780A-ms98-a-0061,306.482125,306.831000,money,I,sv^e,u-111-2
sw2780A-ms98-a-0061,307.172125,307.252125,if,B,sv,u-111-3
sw2780A-ms98-a-0061,307.252125,307.572125,somebody,I,sv,u-111-3
sw2780A-ms98-a-0061,307.572125,307.962125,buys,B,+,u-113-1
sw2780A-ms98-a-0061,307.962125,308.132125,their,I,+,u-113-1
sw2780A-ms98-a-0061,308.132125,308.372125,own,I,+,u-113-1
sw2780A-ms98-a-0061,308.372125,308.996875,flag,I,+,u-113-1
sw2780A-ms98-a-0061,309.462125,309.672125,and,I,+,u-113-1
sw2780A-ms98-a-0061,309.672125,309.862125,and,I,+,u-113-1
sw2780A-ms98-a-0061,309.862125,310.152125,burns,I,+,u-113-1
sw2780A-ms98-a-0061,310.152125,310.292125,it,I,+,u-113-1
sw2780A-ms98-a-0061,310.292125,310.522125,that's,I,+,u-113-1
sw2780A-ms98-a-0061,310.522125,310.882125,fine,I,+,u-113-1
sw2780A-ms98-a-0061,310.882125,311.042125,but,B,sv,u-113-2
sw2780A-ms98-a-0061,311.042125,311.292125,that,I,sv,u-113-2
sw2780A-ms98-a-0061,311.292125,311.606500,that's,I,sv,u-113-2
sw2780A-ms98-a-0061,311.889000,311.982125,you,I,sv,u-113-2
sw2780A-ms98-a-0061,311.982125,312.052125,know,I,sv,u-113-2
sw2780A-ms98-a-0061,312.052125,312.332125,that's,I,sv,u-113-2
sw2780A-ms98-a-0061,312.332125,313.016625,destruction,I,sv,u-113-2
