sw3658A-ms98-a-0002,0.470250,1.948000,okay,B,b^m,u-2-1
sw3658A-ms98-a-0050,286.046875,286.196875,their,I,sd,u-68-2
sw3658A-ms98-a-0050,286.196875,286.496875,health,I,sd,u-68-2
sw3658A-ms98-a-0050,286.496875,286.896875,care,I,sd,u-68-2
sw3658A-ms98-a-0051,287.659250,288.000125,and,B,sd,u-68-3
sw3658A-ms98-a-0051,288.000125,288.100125,i,I,sd,u-68-3
sw3658A-ms98-a-0051,288.100125,288.340125,work,I,sd,u-68-3
sw3658A-ms98-a-0051,288.340125,288.410125,in,I,sd,u-68-3
sw3658A-ms98-a-0051,288.410125,288.470125,the,I,sd,u-68-3
sw3658A-ms98-a-0051,288.470125,288.860125,children's,I,sd,u-68-3
sw3658A-ms98-a-0051,288.860125,289.264375,Parkland,I,sd,u-68-3
sw3658A-ms98-a-0051,289.264375,289.650125,system,I,sd,u-68-3
sw3658A-ms98-a-0051,289.650125,289.790125,and,B,sd,u-68-4
sw3658A-ms98-a-0051,289.790125,290.011875,it's,I,sd,u-68-4
sw3658A-ms98-a-0051,290.682250,290.950125,pretty,I,sd,u-68-4
sw3658A-ms98-a-0051,290.950125,291.550125,overwhelming,I,sd,u-68-4
sw3658A-ms98-a-0051,291.550125,291.710125,to,I,sd,u-68-4
sw3658A-ms98-a-0051,291.710125,292.090125,me,I,sd,u-68-4
sw3658A-ms98-a-0052,293.317125,293.763625,but,B,sd,u-70-1
sw3658A-ms98-a-0052,293.763625,294.159500,um,I,sd,u-70-1
sw3658A-ms98-a-0052,294.359500,294.529500,it's,I,sd,u-70-1
sw3658A-ms98-a-0052,294.529500,294.749500,pretty,I,sd,u-70-1
sw3658A-ms98-a-0052,294.749500,294.979500,hard,I,sd,u-70-1
sw3658A-ms98-a-0052,294.979500,295.049500,to,I,sd,u-70-1
sw3658A-ms98-a-0052,295.049500,295.312625,be,I,sd,u-70-1
sw3658A-ms98-a-0052,295.312625,295.918000,indigent,I,sd,u-70-1
sw3658A-ms98-a-0052,296.290875,296.489500,and,I,sd,u-70-1
sw3658A-ms98-a-0052,296.489500,296.569500,to,I,sd,u-70-1
sw3658A-ms98-a-0052,296.569500,296.729500,be,I,sd,u-70-1
sw3658A-ms98-a-0052,296.729500,297.149500,dependent,I,sd,u-70-1
sw3658A-ms98-a-0052,297.149500,297.399500,upon,I,sd,u-70-1
sw3658A-ms98-a-0052,297.399500,297.769500,indigent,I,sd,u-70-1
sw3658A-ms98-a-0052,297.769500,297.919500,health,I,sd,u-70-1
sw3658A-ms98-a-0052,297.919500,298.109500,care,I,sd,u-70-1
sw3658A-ms98-a-0052,298.109500,298.604375,systems,I,sd,u-70-1
sw3658A-ms98-a-0052,298.604375,298.729500,in,I,sd,u-70-1
sw3658A-ms98-a-0052,298.729500,299.069500,Dallas,I,sd,u-70-1
sw3658A-ms98-a-0052,299.069500,299.349500,county,I,sd,u-70-1
