sw3062A-ms98-a-0003,12.127375,12.559000,uh-huh,B,b,u-2-1
sw3062A-ms98-a-0071,322.738750,322.798750,of,I,sv,u-106-1
sw3062A-ms98-a-0071,322.798750,322.858750,the,I,sv,u-106-1
sw3062A-ms98-a-0071,322.858750,323.238750,public,I,sv,u-106-1
sw3062A-ms98-a-0071,323.238750,323.688750,schools,I,sv,u-106-1
sw3062A-ms98-a-0071,323.808750,323.948750,and,I,sv,u-106-1
sw3062A-ms98-a-0071,323.948750,324.338750,tested,I,sv,u-106-1
sw3062A-ms98-a-0071,324.338750,324.658500,them,I,sv,u-106-1
sw3062A-ms98-a-0071,325.076625,325.198750,and,I,sv,u-106-1
sw3062A-ms98-a-0071,325.198750,325.328750,then,I,sv,u-106-1
sw3062A-ms98-a-0071,325.328750,325.878750,compared,I,sv,u-106-1
sw3062A-ms98-a-0071,325.878750,326.118750,them,I,sv,u-106-1
sw3062A-ms98-a-0071,326.118750,326.408750,to,I,sv,u-106-1
sw3062A-ms98-a-0071,326.408750,326.539750,the,I,sv,u-106-1
sw3062A-ms98-a-0071,326.539750,326.924000,pri[vate]-,I,sv,u-106-1
sw3062A-ms98-a-0071,326.924000,327.028750,to,I,sv,u-106-1
sw3062A-ms98-a-0071,327.028750,327.108750,the,I,sv,u-106-1
sw3062A-ms98-a-0071,327.108750,327.608750,private,I,sv,u-106-1
sw3062A-ms98-a-0071,327.608750,327.918750,school,I,sv,u-106-1
sw3062A-ms98-a-0071,327.918750,328.398125,group,I,sv,u-106-1
sw3062A-ms98-a-0071,329.053500,329.208750,then,I,sv,u-106-1
sw3062A-ms98-a-0071,329.208750,329.288750,i,I,sv,u-106-1
sw3062A-ms98-a-0071,329.288750,329.558750,think,I,sv,u-106-1
sw3062A-ms98-a-0071,329.558750,329.658750,you,I,sv,u-106-1
sw3062A-ms98-a-0071,329.658750,329.788750,would,I,sv,u-106-1
sw3062A-ms98-a-0071,329.788750,329.978750,have,I,sv,u-106-1
sw3062A-ms98-a-0071,329.978750,330.058750,a,I,sv,u-106-1
sw3062A-ms98-a-0071,330.058750,330.499500,more,I,sv,u-106-1
sw3062A-ms98-a-0071,331.053125,331.688750,equitable,I,sv,u-106-1
sw3062A-ms98-a-0072,332.708625,332.888625,way,B,+,u-108-1
sw3062A-ms98-a-0072,332.888625,333.108625,and,B,sd,u-108-2
sw3062A-ms98-a-0072,333.108625,333.238625,i,I,sd,u-108-2
sw3062A-ms98-a-0072,333.238625,333.418625,have,I,sd,u-108-2
sw3062A-ms98-a-0072,333.418625,333.488625,a,I,sd,u-108-2
sw3062A-ms98-a-0072,333.488625,333.928625,problem,I,sd,u-108-2
sw3062A-ms98-a-0072,333.928625,334.038625,when,I,sd,u-108-2
sw3062A-ms98-a-0072,334.038625,334.138625,they,I,sd,u-108-2
sw3062A-ms98-a-0072,334.138625,334.588625,compare,I,sd,u-108-2
sw3062A-ms98-a-0072,334.588625,334.658625,the,I,sd,u-108-2
sw3062A-ms98-a-0072,334.658625,335.008625,kids,I,sd,u-108-2
sw3062A-ms98-a-0072,335.008625,335.128625,in,I,sd,u-108-2
sw3062A-ms98-a-0072,335.128625,335.638625,Japan,I,sd,u-108-2
sw3062A-ms98-a-0072,335.638625,335.728625,or,I,sd,u-108-2
sw3062A-ms98-a-0072,335.728625,336.328625,Germany,I,sd,u-108-2
sw3062A-ms98-a-0072,336.328625,336.478625,to,I,sd,u-108-2
sw3062A-ms98-a-0072,336.478625,336.538625,the,I,sd,u-108-2
sw3062A-ms98-a-0072,336.538625,336.848625,kids,I,sd,u-108-2
sw3062A-ms98-a-0072,336.848625,337.054625,here,I,sd,u-108-2
sw3062A-ms98-a-0072,337.386125,337.509000,in,B,sd,u-108-3
sw3062A-ms98-a-0072,337.509000,337.913250,in,I,sd,u-108-3
sw3062A-ms98-a-0072,337.913250,338.180500,in,I,sd,u-108-3
sw3062A-ms98-a-0072,338.180500,338.535375,uh,I,sd,u-108-3
sw3062A-ms98-a-0072,338.535375,338.723625,ho[nesty]-,I,sd,u-108-3
sw3062A-ms98-a-0072,338.723625,339.403875,honesty,I,sd,u-108-3
sw3062A-ms98-a-0072,339.701375,339.768625,the,I,sd,u-108-3
sw3062A-ms98-a-0072,339.768625,340.118625,kids,I,sd,u-108-3
sw3062A-ms98-a-0072,340.118625,340.298625,in,I,sd,u-108-3
sw3062A-ms98-a-0072,340.298625,341.098625,Japan,I,sd,u-108-3
sw3062A-ms98-a-0072,341.098625,341.407125,are,I,sd,u-108-3
sw3062A-ms98-a-0072,341.859125,342.018625,they,I,sd,u-108-3
sw3062A-ms98-a-0072,342.018625,342.238625,have,I,sd,u-108-3
sw3062A-ms98-a-0072,342.238625,342.378625,to,I,sd,u-108-3
sw3062A-ms98-a-0072,342.378625,342.708625,try,I,sd,u-108-3
sw3062A-ms98-a-0072,342.708625,342.908625,out,I,sd,u-108-3
sw3062A-ms98-a-0072,342.908625,342.978625,to,I,sd,u-108-3
sw3062A-ms98-a-0072,342.978625,343.178625,even,I,sd,u-108-3
sw3062A-ms98-a-0072,343.178625,343.318625,get,I,sd,u-108-3
sw3062A-ms98-a-0072,343.318625,343.515250,into,I,sd,u-108-3
sw3062A-ms98-a-0072,343.635875,343.788625,to,I,sd,u-108-3
sw3062A-ms98-a-0072,343.788625,343.978625,which,I,sd,u-108-3
sw3062A-ms98-a-0072,343.978625,344.568625,kindergarten,I,sd,u-108-3
sw3062A-ms98-a-0072,344.568625,344.678625,they're,I,sd,u-108-3
sw3062A-ms98-a-0072,344.678625,344.808625,going,I,sd,u-108-3
sw3062A-ms98-a-0072,344.808625,344.868625,to,I,sd,u-108-3
sw3062A-ms98-a-0072,344.868625,345.008625,get,I,sd,u-108-3
sw3062A-ms98-a-0072,345.008625,345.416625,into,I,sd,u-108-3
sw3062A-ms98-a-0073,345.839750,345.999750,and,B,%,u-110-1
sw3062A-ms98-a-0073,345.999750,346.239750,then,I,%,u-110-1
sw3062A-ms98-a-0073,346.239750,346.712125,after,I,%,u-110-1
sw3062A-ms98-a-0073,346.983375,347.519750,uh,I,%,u-110-1
sw3062A-ms98-a-0073,347.519750,347.736125,and,B,%,u-110-2
sw3062A-ms98-a-0073,347.736125,347.920625,if,I,%,u-110-2
sw3062A-ms98-a-0073,347.920625,348.139750,if,I,%,u-110-2
sw3062A-ms98-a-0073,348.139750,348.229750,you,I,%,u-110-2
sw3062A-ms98-a-0073,348.229750,348.479750,only,I,%,u-110-2
sw3062A-ms98-a-0073,348.879750,348.969750,the,B,sd,u-110-3
sw3062A-ms98-a-0073,348.969750,349.379750,in,I,sd,u-110-3
sw3062A-ms98-a-0073,349.379750,349.709750,fact,I,sd,u-110-3
sw3062A-ms98-a-0073,349.709750,349.869750,they've,I,sd,u-110-3
sw3062A-ms98-a-0073,349.869750,350.159750,had,I,sd,u-110-3
sw3062A-ms98-a-0073,350.159750,350.629750,cases,I,sd,u-110-3
sw3062A-ms98-a-0073,350.629750,350.719750,in,I,sd,u-110-3
sw3062A-ms98-a-0073,350.719750,350.789750,the,I,sd,u-110-3
sw3062A-ms98-a-0073,350.789750,351.219750,past,I,sd,u-110-3
sw3062A-ms98-a-0073,351.219750,351.309750,where,I,sd,u-110-3
sw3062A-ms98-a-0073,351.309750,351.619750,parents,I,sd,u-110-3
sw3062A-ms98-a-0073,351.619750,351.709750,have,I,sd,u-110-3
sw3062A-ms98-a-0073,351.709750,352.139750,committed,I,sd,u-110-3
sw3062A-ms98-a-0073,352.139750,352.775125,suicide,I,sd,u-110-3
sw3062A-ms98-a-0074,353.200125,353.527625,because,I,sd,u-110-3
sw3062A-ms98-a-0074,353.527625,353.717625,their,I,sd,u-110-3
sw3062A-ms98-a-0074,353.717625,354.107625,child,I,sd,u-110-3
sw3062A-ms98-a-0074,354.107625,354.217625,has,I,sd,u-110-3
sw3062A-ms98-a-0074,354.217625,354.477625,not,I,sd,u-110-3
sw3062A-ms98-a-0074,354.477625,354.771250,gotten,I,sd,u-110-3
sw3062A-ms98-a-0074,354.771250,355.083875,into,I,sd,u-110-3
sw3062A-ms98-a-0074,355.083875,355.187625,the,I,sd,u-110-3
sw3062A-ms98-a-0074,355.187625,355.587625,top,I,sd,u-110-3
sw3062A-ms98-a-0074,355.587625,356.147625,kindergarten,I,sd,u-110-3
sw3062A-ms98-a-0074,356.147625,356.377625,which,I,sd,u-110-3
sw3062A-ms98-a-0074,356.377625,356.657625,means,I,sd,u-110-3
sw3062A-ms98-a-0074,356.657625,356.777625,they,I,sd,u-110-3
sw3062A-ms98-a-0074,356.777625,357.317625,probably,I,sd,u-110-3
sw3062A-ms98-a-0074,357.317625,357.567625,won't,I,sd,u-110-3
sw3062A-ms98-a-0074,357.567625,357.717625,get,I,sd,u-110-3
sw3062A-ms98-a-0074,357.717625,357.967625,into,I,sd,u-110-3
sw3062A-ms98-a-0074,357.967625,358.037625,the,I,sd,u-110-3
sw3062A-ms98-a-0074,358.037625,358.425000,top,I,sd,u-110-3
sw3062A-ms98-a-0074,358.794125,359.487625,elementary,I,sd,u-110-3
sw3062A-ms98-a-0074,359.487625,359.747625,and,I,sd,u-110-3
sw3062A-ms98-a-0074,359.747625,359.917625,and,I,sd,u-110-3
sw3062A-ms98-a-0074,359.917625,360.107625,high,I,sd,u-110-3
sw3062A-ms98-a-0074,360.107625,360.534000,school,I,sd,u-110-3
sw3062A-ms98-a-0074,360.805250,360.967625,and,B,sd,u-112-1
sw3062A-ms98-a-0074,360.967625,361.077625,if,I,sd,u-112-1
sw3062A-ms98-a-0074,361.077625,361.217625,they,I,sd,u-112-1
sw3062A-ms98-a-0074,361.217625,361.587625,don't,I,sd,u-112-1
sw3062A-ms98-a-0074,361.587625,361.857625,then,I,sd,u-112-1
sw3062A-ms98-a-0074,361.857625,362.047625,af[ter]-,I,sd,u-112-1
sw3062A-ms98-a-0074,362.047625,362.167625,when,I,sd,u-112-1
sw3062A-ms98-a-0074,362.167625,362.277625,they,I,sd,u-112-1
sw3062A-ms98-a-0074,362.277625,362.567625,reach,I,sd,u-112-1
sw3062A-ms98-a-0074,362.567625,362.627625,a,I,sd,u-112-1
sw3062A-ms98-a-0074,362.627625,362.997625,certain,I,sd,u-112-1
sw3062A-ms98-a-0074,362.997625,363.327625,age,I,sd,u-112-1
sw3062A-ms98-a-0074,363.327625,363.487625,they,I,sd,u-112-1
sw3062A-ms98-a-0074,363.487625,363.857625,just,I,sd,u-112-1
sw3062A-ms98-a-0074,363.857625,364.107625,that's,I,sd,u-112-1
sw3062A-ms98-a-0074,364.107625,364.187625,the,I,sd,u-112-1
sw3062A-ms98-a-0074,364.187625,364.347625,end,I,sd,u-112-1
sw3062A-ms98-a-0074,364.347625,364.407625,of,I,sd,u-112-1
sw3062A-ms98-a-0074,364.407625,364.547625,their,I,sd,u-112-1
sw3062A-ms98-a-0074,364.547625,365.115125,schooling,I,sd,u-112-1
sw3062A-ms98-a-0075,365.651625,366.061625,and,B,sd,u-114-1
sw3062A-ms98-a-0075,366.061625,366.401625,and,I,sd,u-114-1
sw3062A-ms98-a-0075,366.401625,366.581625,uh,I,sd,u-114-1
sw3062A-ms98-a-0075,366.581625,366.841625,they,I,sd,u-114-1
sw3062A-ms98-a-0075,366.841625,367.081625,don't,I,sd,u-114-1
sw3062A-ms98-a-0075,367.081625,367.421625,ever,I,sd,u-114-1
sw3062A-ms98-a-0075,367.421625,367.691625,really,I,sd,u-114-1
sw3062A-ms98-a-0075,367.691625,368.161625,go,I,sd,u-114-1
sw3062A-ms98-a-0075,368.161625,368.431625,on,I,sd,u-114-1
sw3062A-ms98-a-0075,368.431625,368.631625,it's,B,sv,u-114-2
sw3062A-ms98-a-0075,368.631625,368.921625,only,I,sv,u-114-2
sw3062A-ms98-a-0075,368.921625,369.111625,their,I,sv,u-114-2
sw3062A-ms98-a-0075,369.111625,369.491625,top,I,sv,u-114-2
sw3062A-ms98-a-0075,369.491625,369.691625,ones,I,sv,u-114-2
sw3062A-ms98-a-0075,369.691625,369.861625,that,I,sv,u-114-2
sw3062A-ms98-a-0075,369.861625,370.211625,go,I,sv,u-114-2
sw3062A-ms98-a-0075,370.211625,370.491625,on,I,sv,u-114-2
sw3062A-ms98-a-0075,370.491625,370.711625,like,I,sv,u-114-2
sw3062A-ms98-a-0075,370.711625,371.031625,ours,I,sv,u-114-2
sw3062A-ms98-a-0075,371.031625,371.302125,do,I,sv,u-114-2
sw3062A-ms98-a-0076,371.830875,372.230875,and,B,sv,u-116-1
sw3062A-ms98-a-0076,372.230875,372.590875,and,I,sv,u-116-1
sw3062A-ms98-a-0076,372.590875,372.866250,uh,I,sv,u-116-1
sw3062A-ms98-a-0076,373.378375,373.580875,so,I,sv,u-116-1
sw3062A-ms98-a-0076,373.580875,373.991375,that,I,sv,u-116-1
sw3062A-ms98-a-0076,374.149625,374.470875,that,I,sv,u-116-1
sw3062A-ms98-a-0076,374.470875,375.219500,creates,I,sv,u-116-1
sw3062A-ms98-a-0076,375.569750,375.670875,a,I,sv,u-116-1
sw3062A-ms98-a-0076,375.670875,376.188375,problem,I,sv,u-116-1
sw3062A-ms98-a-0076,376.482125,376.930875,and,B,sv,u-116-2
sw3062A-ms98-a-0076,376.930875,377.340875,and,B,+,u-118-1
sw3062A-ms98-a-0076,377.340875,377.460875,you,I,+,u-118-1
sw3062A-ms98-a-0076,377.460875,377.760875,can't,I,+,u-118-1
sw3062A-ms98-a-0076,377.760875,378.370875,compare,I,+,u-118-1
sw3062A-ms98-a-0076,378.730875,379.010875,because,I,+,u-118-1
sw3062A-ms98-a-0076,379.010875,379.130875,they,I,+,u-118-1
sw3062A-ms98-a-0076,379.130875,379.250875,go,I,+,u-118-1
sw3062A-ms98-a-0076,379.250875,379.440875,so,I,+,u-118-1
sw3062A-ms98-a-0076,379.440875,379.640875,many,I,+,u-118-1
sw3062A-ms98-a-0076,379.640875,379.880875,more,I,+,u-118-1
sw3062A-ms98-a-0076,379.880875,380.290875,hours,I,+,u-118-1
sw3062A-ms98-a-0077,380.632250,380.772250,the,B,sd,u-118-2
sw3062A-ms98-a-0077,380.772250,380.882250,other,I,sd,u-118-2
sw3062A-ms98-a-0077,380.882250,381.192250,thing,I,sd,u-118-2
sw3062A-ms98-a-0077,381.192250,381.452250,is,I,sd,u-118-2
sw3062A-ms98-a-0077,381.452250,381.654000,that,I,sd,u-118-2
sw3062A-ms98-a-0077,382.132375,382.372250,the,I,sd,u-118-2
sw3062A-ms98-a-0077,382.372250,383.332250,priority,I,sd,u-118-2
sw3062A-ms98-a-0077,383.332250,383.392250,in,I,sd,u-118-2
sw3062A-ms98-a-0077,383.392250,383.452250,the,I,sd,u-118-2
sw3062A-ms98-a-0077,383.452250,383.922250,family,I,sd,u-118-2
sw3062A-ms98-a-0077,383.922250,384.072250,is,I,sd,u-118-2
sw3062A-ms98-a-0077,384.072250,384.262250,that,I,sd,u-118-2
sw3062A-ms98-a-0077,384.262250,384.602250,child's,I,sd,u-118-2
sw3062A-ms98-a-0077,384.602250,385.262500,education,I,sd,u-118-2
sw3062A-ms98-a-0077,385.465875,385.581375,and,B,+,u-120-1
sw3062A-ms98-a-0077,385.581375,385.842250,is,I,+,u-120-1
sw3062A-ms98-a-0077,385.842250,386.092250,that,I,+,u-120-1
sw3062A-ms98-a-0077,386.092250,386.622250,child,I,+,u-120-1
sw3062A-ms98-a-0079,387.966250,388.373500,that's,B,aa,u-122-1
sw3062A-ms98-a-0079,388.373500,388.804500,right,I,aa,u-122-1
sw3062A-ms98-a-0081,401.444875,401.656250,that's,B,aa,u-124-1
sw3062A-ms98-a-0081,401.656250,401.943875,right,I,aa,u-124-1
sw3062A-ms98-a-0081,402.245125,402.476250,that's,B,aa^r,u-124-2
sw3062A-ms98-a-0081,402.476250,402.726250,right,I,aa^r,u-124-2
sw3062A-ms98-a-0083,412.494750,412.764750,better,B,^2,u-126-1
sw3062A-ms98-a-0083,412.764750,413.204750,coping,I,^2,u-126-1
sw3062A-ms98-a-0083,413.204750,413.664750,skills,I,^2,u-126-1
sw3062A-ms98-a-0083,413.964750,414.394625,yes,B,aa,u-128-1
sw3062A-ms98-a-0085,421.528875,422.103125,right,B,b,u-130-1
sw3062A-ms98-a-0087,427.094625,427.400500,right,B,b,u-132-1
sw3062A-ms98-a-0089,431.334875,431.584875,well,B,sv,u-134-1
sw3062A-ms98-a-0089,431.584875,431.694875,and,I,sv,u-134-1
sw3062A-ms98-a-0089,431.694875,431.794875,you,I,sv,u-134-1
sw3062A-ms98-a-0089,431.794875,432.004875,don't,I,sv,u-134-1
sw3062A-ms98-a-0089,432.004875,432.134875,you,I,sv,u-134-1
sw3062A-ms98-a-0089,432.134875,432.404875,don't,I,sv,u-134-1
sw3062A-ms98-a-0089,432.404875,432.933750,see,I,sv,u-134-1
sw3062A-ms98-a-0089,433.167250,433.264875,the,I,sv,u-134-1
sw3062A-ms98-a-0089,433.264875,433.874875,parents,I,sv,u-134-1
sw3062A-ms98-a-0089,434.034875,434.484750,uh,I,sv,u-134-1
sw3062A-ms98-a-0089,434.720375,435.771250,encouraging,I,sv,u-134-1
sw3062A-ms98-a-0089,435.771250,436.194875,those,I,sv,u-134-1
sw3062A-ms98-a-0089,436.194875,436.604875,students,I,sv,u-134-1
sw3062A-ms98-a-0089,436.604875,436.704875,to,I,sv,u-134-1
sw3062A-ms98-a-0089,436.704875,436.857125,get,I,sv,u-134-1
sw3062A-ms98-a-0089,436.857125,437.218625,on,I,sv,u-134-1
sw3062A-ms98-a-0089,437.218625,437.734875,athletic,I,sv,u-134-1
sw3062A-ms98-a-0089,437.734875,438.254875,teams,I,sv,u-134-1
sw3062A-ms98-a-0089,438.254875,438.334875,or,I,sv,u-134-1
sw3062A-ms98-a-0089,438.334875,438.674875,drill,B,+,u-136-1
sw3062A-ms98-a-0089,438.674875,439.084875,teams,I,+,u-136-1
sw3062A-ms98-a-0089,439.084875,439.174875,or,I,+,u-136-1
sw3062A-ms98-a-0089,439.174875,439.604875,band,I,+,u-136-1
sw3062A-ms98-a-0090,439.832000,440.012000,it's,B,sv,u-138-1
sw3062A-ms98-a-0090,440.012000,440.502000,strictly,I,sv,u-138-1
sw3062A-ms98-a-0090,440.502000,440.835875,stick,I,sv,u-138-1
sw3062A-ms98-a-0090,440.835875,441.016625,to,I,sv,u-138-1
sw3062A-ms98-a-0090,441.016625,441.172000,the,I,sv,u-138-1
sw3062A-ms98-a-0090,441.172000,441.878500,educational,I,sv,u-138-1
sw3062A-ms98-a-0090,442.153375,442.242500,and,B,sv,u-138-2
sw3062A-ms98-a-0090,442.242500,442.422000,it's,I,sv,u-138-2
sw3062A-ms98-a-0090,442.422000,442.932000,interesting,I,sv,u-138-2
sw3062A-ms98-a-0090,442.932000,443.012000,to,I,sv,u-138-2
sw3062A-ms98-a-0090,443.012000,443.232000,see,I,sv,u-138-2
sw3062A-ms98-a-0090,443.232000,443.392000,them,I,sv,u-138-2
sw3062A-ms98-a-0090,443.392000,443.532000,as,I,sv,u-138-2
sw3062A-ms98-a-0090,443.532000,443.672000,they,I,sv,u-138-2
sw3062A-ms98-a-0090,443.672000,443.842000,get,I,sv,u-138-2
sw3062A-ms98-a-0090,443.842000,444.411750,older,I,sv,u-138-2
sw3062A-ms98-a-0090,444.803500,445.302000,uh,I,sv,u-138-2
sw3062A-ms98-a-0090,445.302000,445.512000,then,I,sv,u-138-2
sw3062A-ms98-a-0090,445.512000,445.722000,that,I,sv,u-138-2
sw3062A-ms98-a-0090,446.202000,446.562000,is,I,sv,u-138-2
sw3062A-ms98-a-0090,446.562000,446.652000,the,I,sv,u-138-2
sw3062A-ms98-a-0090,446.652000,446.962000,type,I,sv,u-138-2
sw3062A-ms98-a-0090,446.962000,447.082000,of,I,sv,u-138-2
sw3062A-ms98-a-0090,447.082000,447.412000,adult,I,sv,u-138-2
sw3062A-ms98-a-0090,447.412000,447.592000,they,I,sv,u-138-2
sw3062A-ms98-a-0090,447.592000,447.852000,are,I,sv,u-138-2
sw3062A-ms98-a-0091,448.516000,449.088875,um,B,b,u-140-1
