sw4127A-ms98-a-0005,3.935625,4.432000,okay,B,b^m,u-3-1
sw4127A-ms98-a-0065,258.315250,258.615250,months,I,sd,u-75-3
sw4127A-ms98-a-0065,258.615250,258.978750,later,I,sd,u-75-3
sw4127A-ms98-a-0065,259.430750,259.675250,because,I,sd,u-75-3
sw4127A-ms98-a-0065,259.675250,259.755250,they,I,sd,u-75-3
sw4127A-ms98-a-0065,259.755250,260.015250,weren't,I,sd,u-75-3
sw4127A-ms98-a-0065,260.015250,260.275250,paying,I,sd,u-75-3
sw4127A-ms98-a-0065,260.275250,260.825250,attention,I,sd,u-75-3
sw4127A-ms98-a-0066,261.798375,262.423375,and,B,%,u-77-1
sw4127A-ms98-a-0068,264.100875,264.677875,[vocalized-noise],O,,
sw4127A-ms98-a-0070,278.015750,278.453125,yeah,B,b,u-81-1
sw4127A-ms98-a-0070,278.893875,279.025750,we,B,sd,u-83-1
sw4127A-ms98-a-0070,279.025750,279.185750,have,I,sd,u-83-1
sw4127A-ms98-a-0070,279.185750,279.255750,the,I,sd,u-83-1
sw4127A-ms98-a-0070,279.255750,279.545750,same,I,sd,u-83-1
sw4127A-ms98-a-0070,279.545750,279.965750,thing,I,sd,u-83-1
sw4127A-ms98-a-0071,281.207250,281.582375,yeah,B,ny,u-85-1
sw4127A-ms98-a-0073,290.094375,290.484375,sure,B,b,u-87-1
