sw2710A-ms98-a-0003,7.767000,8.276250,yes,B,b,u-2-1
sw2710A-ms98-a-0052,247.172625,247.484625,i've,I,sd,u-56-3
sw2710A-ms98-a-0052,247.484625,247.712625,i've,I,sd,u-56-3
sw2710A-ms98-a-0052,247.712625,247.932625,really,I,sd,u-56-3
sw2710A-ms98-a-0052,247.932625,248.352625,started,I,sd,u-56-3
sw2710A-ms98-a-0052,248.352625,248.472625,to,I,sd,u-56-3
sw2710A-ms98-a-0052,248.472625,248.792625,try,I,sd,u-56-3
sw2710A-ms98-a-0052,248.792625,249.052125,to,I,sd,u-56-3
sw2710A-ms98-a-0052,249.052125,249.222625,to,I,sd,u-56-3
sw2710A-ms98-a-0052,249.222625,249.532625,pay,I,sd,u-56-3
sw2710A-ms98-a-0052,249.532625,249.752625,off,I,sd,u-56-3
sw2710A-ms98-a-0052,249.752625,250.092625,mine,I,sd,u-56-3
sw2710A-ms98-a-0052,250.092625,250.252625,and,I,sd,u-56-3
sw2710A-ms98-a-0052,250.252625,250.517625,get,I,sd,u-56-3
sw2710A-ms98-a-0052,250.815125,251.012625,out,I,sd,u-56-3
sw2710A-ms98-a-0052,251.012625,251.162625,of,I,sd,u-56-3
sw2710A-ms98-a-0052,251.162625,251.412625,debt,I,sd,u-56-3
sw2710A-ms98-a-0052,251.412625,251.803875,because,I,sd,u-56-3
sw2710A-ms98-a-0053,252.691500,252.937625,we,I,sd,u-56-3
sw2710A-ms98-a-0053,252.937625,253.255250,never,I,sd,u-56-3
sw2710A-ms98-a-0053,253.255250,253.467625,know,I,sd,u-56-3
sw2710A-ms98-a-0053,253.467625,253.627625,when,I,sd,u-56-3
sw2710A-ms98-a-0053,253.627625,253.727625,we,I,sd,u-56-3
sw2710A-ms98-a-0053,253.727625,254.104625,might,I,sd,u-56-3
sw2710A-ms98-a-0053,254.677125,254.767625,you,I,sd,u-56-3
sw2710A-ms98-a-0053,254.767625,254.907625,know,I,sd,u-56-3
sw2710A-ms98-a-0053,254.907625,255.207625,get,I,sd,u-56-3
sw2710A-ms98-a-0053,255.207625,255.487625,laid,I,sd,u-56-3
sw2710A-ms98-a-0053,255.487625,255.867625,off,I,sd,u-56-3
sw2710A-ms98-a-0053,255.867625,256.209625,or,I,sd,u-56-3
sw2710A-ms98-a-0053,256.209625,256.807625,something,B,+,u-58-1
sw2710A-ms98-a-0053,256.807625,257.327625,especially,B,sd,u-58-2
sw2710A-ms98-a-0053,257.327625,257.607625,me,I,sd,u-58-2
sw2710A-ms98-a-0053,257.607625,257.697625,i,B,sd,u-58-3
sw2710A-ms98-a-0053,257.697625,257.957625,work,I,sd,u-58-3
sw2710A-ms98-a-0053,257.957625,258.127625,for,I,sd,u-58-3
sw2710A-ms98-a-0053,258.127625,258.637625,Texas,I,sd,u-58-3
sw2710A-ms98-a-0053,258.637625,259.277625,Instruments,I,sd,u-58-3
sw2710A-ms98-a-0053,259.277625,259.447625,and,B,sd,u-58-4
sw2710A-ms98-a-0053,259.447625,259.617625,they've,I,sd,u-58-4
sw2710A-ms98-a-0053,259.617625,259.889125,had,I,sd,u-58-4
sw2710A-ms98-a-0053,260.077375,260.307625,had,I,sd,u-58-4
sw2710A-ms98-a-0053,260.307625,260.377625,a,I,sd,u-58-4
sw2710A-ms98-a-0053,260.377625,260.597625,lot,I,sd,u-58-4
sw2710A-ms98-a-0053,260.597625,260.807125,of,I,sd,u-58-4
sw2710A-ms98-a-0053,260.807125,261.057625,of,I,sd,u-58-4
sw2710A-ms98-a-0053,261.057625,261.298500,uh,I,sd,u-58-4
sw2710A-ms98-a-0053,261.761750,261.877625,you,I,sd,u-58-4
sw2710A-ms98-a-0053,261.877625,262.047625,know,I,sd,u-58-4
sw2710A-ms98-a-0053,262.047625,262.527625,layoffs,I,sd,u-58-4
sw2710A-ms98-a-0053,262.527625,263.057625,lately,I,sd,u-58-4
sw2710A-ms98-a-0054,264.811875,265.024625,you,B,bh,u-60-1
sw2710A-ms98-a-0054,265.024625,265.364500,do,I,bh,u-60-1
sw2710A-ms98-a-0056,269.961875,270.223125,where,B,qw,u-62-1
sw2710A-ms98-a-0056,270.223125,270.449375,are,I,qw,u-62-1
sw2710A-ms98-a-0056,270.449375,270.771375,you,I,qw,u-62-1
sw2710A-ms98-a-0058,272.749500,273.109500,Johnson,B,b^m,u-64-1
sw2710A-ms98-a-0058,273.109500,273.369500,City,I,b^m,u-64-1
sw2710A-ms98-a-0058,273.369500,273.754875,uh-huh,B,b,u-64-2
sw2710A-ms98-a-0058,273.909250,273.999500,i,B,sd,u-64-3
sw2710A-ms98-a-0058,273.999500,274.159500,know,B,+,u-66-1
sw2710A-ms98-a-0058,274.159500,274.339500,they're,I,+,u-66-1
sw2710A-ms98-a-0058,274.339500,274.709500,selling,I,+,u-66-1
sw2710A-ms98-a-0058,274.709500,274.989500,out,I,+,u-66-1
sw2710A-ms98-a-0058,274.989500,275.499500,somebody,I,+,u-66-1
sw2710A-ms98-a-0058,275.499500,275.619500,in,I,+,u-66-1
sw2710A-ms98-a-0058,275.619500,276.313500,Colorado,I,+,u-66-1
sw2710A-ms98-a-0058,276.313500,276.959500,Springs,I,+,u-66-1
sw2710A-ms98-a-0060,279.226875,279.748875,yeah,B,ny,u-68-1
sw2710A-ms98-a-0062,284.279500,284.622125,it,B,ba,u-70-1
sw2710A-ms98-a-0062,284.622125,284.782125,it,I,ba,u-70-1
sw2710A-ms98-a-0062,284.782125,285.242125,certainly,I,ba,u-70-1
sw2710A-ms98-a-0062,285.242125,285.720875,is,I,ba,u-70-1
sw2710A-ms98-a-0063,286.948625,287.228625,i've,B,sd,u-70-2
sw2710A-ms98-a-0063,287.228625,287.585000,um,I,sd,u-70-2
sw2710A-ms98-a-0064,288.670750,288.830500,i,I,sd,u-70-2
sw2710A-ms98-a-0064,288.830500,289.191375,have,I,sd,u-70-2
sw2710A-ms98-a-0064,289.191375,289.641375,worked,I,sd,u-70-2
sw2710A-ms98-a-0064,289.641375,289.823875,on,I,sd,u-70-2
sw2710A-ms98-a-0064,289.823875,289.993375,a,I,sd,u-70-2
sw2710A-ms98-a-0064,289.993375,290.401375,part,I,sd,u-70-2
sw2710A-ms98-a-0064,290.401375,290.731375,part,I,sd,u-70-2
sw2710A-ms98-a-0064,290.731375,291.031375,time,I,sd,u-70-2
sw2710A-ms98-a-0064,291.031375,291.514375,job,I,sd,u-70-2
sw2710A-ms98-a-0064,291.514375,291.965875,um,I,sd,u-70-2
sw2710A-ms98-a-0065,292.912000,293.076125,where,I,sd,u-70-2
sw2710A-ms98-a-0065,293.076125,293.156125,i,I,sd,u-70-2
sw2710A-ms98-a-0065,293.156125,293.366125,was,I,sd,u-70-2
sw2710A-ms98-a-0065,293.366125,293.446125,a,I,sd,u-70-2
sw2710A-ms98-a-0065,293.446125,294.293875,collector,I,sd,u-70-2
sw2710A-ms98-a-0065,294.986000,295.395875,for,B,+,u-72-1
sw2710A-ms98-a-0065,295.395875,295.723875,um,I,+,u-72-1
sw2710A-ms98-a-0066,297.025500,297.186375,uh,I,+,u-72-1
sw2710A-ms98-a-0066,297.186375,297.366375,uh,I,+,u-72-1
sw2710A-ms98-a-0066,297.366375,297.436375,a,I,+,u-72-1
sw2710A-ms98-a-0066,297.436375,298.030125,jewelry,I,+,u-72-1
sw2710A-ms98-a-0066,298.146875,298.742625,company,I,+,u-72-1
sw2710A-ms98-a-0067,299.967875,300.506250,[laughter],O,,
sw2710A-ms98-a-0067,300.506250,300.906250,people,B,%,u-72-2
sw2710A-ms98-a-0067,300.906250,301.279500,um,I,%,u-72-2
sw2710A-ms98-a-0068,302.927750,303.359625,that,I,%,u-72-2
sw2710A-ms98-a-0068,303.476375,303.577750,they,B,sd,u-72-3
sw2710A-ms98-a-0068,303.577750,303.777750,just,I,sd,u-72-3
sw2710A-ms98-a-0068,303.777750,304.190750,had,I,sd,u-72-3
sw2710A-ms98-a-0068,304.190750,304.509625,this,I,sd,u-72-3
sw2710A-ms98-a-0068,304.509625,304.987750,jewelry,I,sd,u-72-3
sw2710A-ms98-a-0068,304.987750,305.694750,account,I,sd,u-72-3
sw2710A-ms98-a-0068,306.606000,306.737750,it,B,sd,u-72-4
sw2710A-ms98-a-0068,306.737750,306.957750,was,I,sd,u-72-4
sw2710A-ms98-a-0068,306.957750,307.347750,Zales,I,sd,u-72-4
sw2710A-ms98-a-0068,307.347750,307.727750,Jewelry,I,sd,u-72-4
sw2710A-ms98-a-0068,307.727750,307.857750,in,I,sd,u-72-4
sw2710A-ms98-a-0068,307.857750,308.277750,fact,I,sd,u-72-4
sw2710A-ms98-a-0068,308.277750,308.627750,and,B,sd,u-72-5
sw2710A-ms98-a-0068,308.627750,308.961000,uh,I,sd,u-72-5
sw2710A-ms98-a-0070,311.167000,311.558375,a,I,sd,u-72-5
sw2710A-ms98-a-0070,311.733125,312.009000,whole,I,sd,u-72-5
sw2710A-ms98-a-0070,312.009000,312.309000,bunch,I,sd,u-72-5
sw2710A-ms98-a-0070,312.309000,312.389000,of,I,sd,u-72-5
sw2710A-ms98-a-0070,312.389000,312.674250,peop[le]-,O,,
sw2710A-ms98-a-0070,312.674250,312.889000,i,B,sd,u-72-6
sw2710A-ms98-a-0070,312.889000,313.049000,mean,I,sd,u-72-6
sw2710A-ms98-a-0070,313.049000,313.169000,they,I,sd,u-72-6
sw2710A-ms98-a-0070,313.169000,313.397500,have,I,sd,u-72-6
sw2710A-ms98-a-0071,314.586625,314.846625,about,I,sd,u-72-6
sw2710A-ms98-a-0071,314.846625,314.982125,a,I,sd,u-72-6
sw2710A-ms98-a-0071,314.982125,315.566625,[laughter-thousand],I,sd,u-72-6
sw2710A-ms98-a-0071,315.566625,316.236625,collectors,I,sd,u-72-6
sw2710A-ms98-a-0071,316.236625,316.395125,i,I,sd,u-72-6
sw2710A-ms98-a-0071,316.395125,316.836625,guess,I,sd,u-72-6
sw2710A-ms98-a-0072,317.829250,318.279250,and,B,sd,u-74-1
sw2710A-ms98-a-0072,318.279250,318.733000,uh,I,sd,u-74-1
sw2710A-ms98-a-0073,319.477625,319.773750,there's,I,sd,u-74-1
sw2710A-ms98-a-0073,319.773750,320.006625,just,I,sd,u-74-1
sw2710A-ms98-a-0073,320.006625,320.146625,so,I,sd,u-74-1
sw2710A-ms98-a-0073,320.146625,320.386625,many,I,sd,u-74-1
sw2710A-ms98-a-0073,320.386625,320.896625,people,I,sd,u-74-1
sw2710A-ms98-a-0073,320.896625,321.116625,that,I,sd,u-74-1
sw2710A-ms98-a-0073,321.116625,321.387000,have,I,sd,u-74-1
sw2710A-ms98-a-0073,322.057500,322.446625,bought,I,sd,u-74-1
sw2710A-ms98-a-0073,322.446625,322.976625,jewelry,I,sd,u-74-1
sw2710A-ms98-a-0073,322.976625,323.166625,which,I,sd,u-74-1
sw2710A-ms98-a-0073,323.166625,323.316625,is,I,sd,u-74-1
sw2710A-ms98-a-0073,323.316625,323.606625,really,I,sd,u-74-1
sw2710A-ms98-a-0073,323.606625,323.696625,a,I,sd,u-74-1
sw2710A-ms98-a-0073,323.696625,324.276625,luxury,I,sd,u-74-1
sw2710A-ms98-a-0073,324.276625,324.716625,item,I,sd,u-74-1
sw2710A-ms98-a-0073,324.716625,324.846625,and,B,sd,u-76-1
sw2710A-ms98-a-0073,324.846625,324.996625,then,I,sd,u-76-1
sw2710A-ms98-a-0073,324.996625,325.243625,they,I,sd,u-76-1
sw2710A-ms98-a-0073,325.243625,325.488000,they,I,sd,u-76-1
sw2710A-ms98-a-0073,325.488000,325.832000,just,I,sd,u-76-1
sw2710A-ms98-a-0073,326.257625,326.536625,can't,I,sd,u-76-1
sw2710A-ms98-a-0073,326.536625,326.746625,pay,I,sd,u-76-1
sw2710A-ms98-a-0073,326.746625,326.976625,for,I,sd,u-76-1
sw2710A-ms98-a-0073,326.976625,327.066625,it,I,sd,u-76-1
sw2710A-ms98-a-0073,327.066625,327.591000,something,B,sd,u-76-2
sw2710A-ms98-a-0073,327.591000,328.016625,something,I,sd,u-76-2
sw2710A-ms98-a-0073,328.016625,328.616625,happens,I,sd,u-76-2
sw2710A-ms98-a-0073,328.616625,328.726625,you,B,sd,u-76-3
sw2710A-ms98-a-0073,328.726625,328.836625,know,I,sd,u-76-3
sw2710A-ms98-a-0073,328.836625,329.056625,you,I,sd,u-76-3
sw2710A-ms98-a-0073,329.056625,329.307500,hear,I,sd,u-76-3
sw2710A-ms98-a-0073,329.307500,329.446625,so,I,sd,u-76-3
sw2710A-ms98-a-0073,329.446625,329.666625,many,I,sd,u-76-3
sw2710A-ms98-a-0073,329.666625,330.466625,stories,I,sd,u-76-3
sw2710A-ms98-a-0073,330.466625,330.966625,listening,I,sd,u-76-3
sw2710A-ms98-a-0073,330.966625,331.126625,to,I,sd,u-76-3
sw2710A-ms98-a-0073,331.126625,331.386625,them,I,sd,u-76-3
sw2710A-ms98-a-0073,331.386625,331.689500,like,I,sd,u-76-3
sw2710A-ms98-a-0074,332.889250,333.360625,uh,I,sd,u-76-3
sw2710A-ms98-a-0074,333.771250,333.900875,you,I,sd,u-76-3
sw2710A-ms98-a-0074,333.900875,334.060875,know,I,sd,u-76-3
sw2710A-ms98-a-0074,334.060875,334.230875,they,I,sd,u-76-3
sw2710A-ms98-a-0074,334.230875,334.590875,lost,I,sd,u-76-3
sw2710A-ms98-a-0074,334.590875,334.852875,their,I,sd,u-76-3
sw2710A-ms98-a-0074,334.852875,335.370875,job,I,sd,u-76-3
sw2710A-ms98-a-0074,335.370875,335.693625,or,B,sd,u-76-4
sw2710A-ms98-a-0074,336.413000,336.870875,uh,I,sd,u-76-4
sw2710A-ms98-a-0074,336.870875,337.120875,they,I,sd,u-76-4
sw2710A-ms98-a-0074,337.120875,337.446125,they've,I,sd,u-76-4
sw2710A-ms98-a-0074,337.619375,338.140875,signed,I,sd,u-76-4
sw2710A-ms98-a-0074,338.140875,338.440875,for,I,sd,u-76-4
sw2710A-ms98-a-0074,338.440875,338.480875,a,I,sd,u-76-4
sw2710A-ms98-a-0074,338.480875,339.197125,friend,I,sd,u-76-4
sw2710A-ms98-a-0075,339.700625,339.776750,you,B,sd,u-76-5
sw2710A-ms98-a-0075,339.776750,339.886750,know,I,sd,u-76-5
sw2710A-ms98-a-0075,339.886750,339.996750,they,I,sd,u-76-5
sw2710A-ms98-a-0075,339.996750,340.226750,got,I,sd,u-76-5
sw2710A-ms98-a-0075,340.226750,340.286750,it,I,sd,u-76-5
sw2710A-ms98-a-0075,340.286750,340.436750,in,I,sd,u-76-5
sw2710A-ms98-a-0075,340.436750,340.636750,their,I,sd,u-76-5
sw2710A-ms98-a-0075,340.636750,340.946750,name,I,sd,u-76-5
sw2710A-ms98-a-0075,340.946750,341.086750,but,B,sd,u-76-6
sw2710A-ms98-a-0075,341.086750,341.206750,they,I,sd,u-76-6
sw2710A-ms98-a-0075,341.206750,341.426750,got,B,+,u-78-1
sw2710A-ms98-a-0075,341.426750,341.606750,it,I,+,u-78-1
sw2710A-ms98-a-0075,341.606750,341.776750,for,I,+,u-78-1
sw2710A-ms98-a-0075,341.776750,341.826750,a,I,+,u-78-1
sw2710A-ms98-a-0075,341.826750,342.256750,friend,I,+,u-78-1
sw2710A-ms98-a-0075,342.256750,342.386750,and,B,sd,u-78-2
sw2710A-ms98-a-0075,342.386750,342.516750,then,I,sd,u-78-2
sw2710A-ms98-a-0075,342.516750,342.642500,the,I,sd,u-78-2
sw2710A-ms98-a-0075,342.642500,343.176750,friend,I,sd,u-78-2
sw2710A-ms98-a-0075,343.176750,344.386750,[laughter],O,,
sw2710A-ms98-a-0075,344.386750,344.656750,wouldn't,B,+,u-80-1
sw2710A-ms98-a-0075,344.656750,345.016750,pay,I,+,u-80-1
sw2710A-ms98-a-0075,345.016750,345.266750,them_1,O,,
sw2710A-ms98-a-0075,345.266750,345.536125,and,B,sd,u-80-2
sw2710A-ms98-a-0075,346.108625,346.326750,now,I,sd,u-80-2
sw2710A-ms98-a-0075,346.326750,346.596750,they're,I,sd,u-80-2
sw2710A-ms98-a-0075,346.596750,346.886750,stuck,I,sd,u-80-2
sw2710A-ms98-a-0075,346.886750,347.076750,with,I,sd,u-80-2
sw2710A-ms98-a-0075,347.076750,347.166750,the,I,sd,u-80-2
sw2710A-ms98-a-0075,347.166750,347.576750,bill,I,sd,u-80-2
sw2710A-ms98-a-0075,347.576750,347.726750,and,B,sd,u-80-3
sw2710A-ms98-a-0075,347.726750,347.966750,it's,I,sd,u-80-3
sw2710A-ms98-a-0075,347.966750,348.386750,ruining,I,sd,u-80-3
sw2710A-ms98-a-0075,348.386750,348.606750,their,I,sd,u-80-3
sw2710A-ms98-a-0075,348.606750,349.216750,credit,I,sd,u-80-3
sw2710A-ms98-a-0075,349.216750,349.623000,and,B,sd,u-80-4
sw2710A-ms98-a-0076,350.540750,350.933750,[vocalized-noise],O,,
sw2710A-ms98-a-0076,350.933750,351.080875,you,B,+,u-82-1
sw2710A-ms98-a-0076,351.080875,351.346125,really,I,+,u-82-1
sw2710A-ms98-a-0076,351.346125,351.560625,have,I,+,u-82-1
sw2710A-ms98-a-0076,351.560625,351.710625,to,I,+,u-82-1
sw2710A-ms98-a-0076,351.710625,352.130625,watch,I,+,u-82-1
sw2710A-ms98-a-0076,352.130625,352.240625,it,I,+,u-82-1
sw2710A-ms98-a-0076,352.240625,352.502750,this,I,+,u-82-1
sw2710A-ms98-a-0076,352.502750,352.720625,you,I,+,u-82-1
sw2710A-ms98-a-0076,352.720625,353.112875,know,I,+,u-82-1
sw2710A-ms98-a-0076,353.112875,353.394250,because_1,O,,
sw2710A-ms98-a-0076,354.411250,354.620625,yeah,B,aa,u-84-1
sw2710A-ms98-a-0076,354.620625,354.940625,because,B,sd,u-84-2
sw2710A-ms98-a-0076,354.940625,355.360625,every,I,sd,u-84-2
sw2710A-ms98-a-0076,355.360625,355.650625,every,I,sd,u-84-2
sw2710A-ms98-a-0076,355.650625,356.020625,month,I,sd,u-84-2
sw2710A-ms98-a-0076,356.020625,356.280625,all,I,sd,u-84-2
sw2710A-ms98-a-0076,356.280625,356.370625,of,I,sd,u-84-2
sw2710A-ms98-a-0076,356.370625,356.560625,these,I,sd,u-84-2
sw2710A-ms98-a-0076,356.560625,356.870625,credit,I,sd,u-84-2
sw2710A-ms98-a-0076,356.870625,357.200625,cards,I,sd,u-84-2
sw2710A-ms98-a-0076,357.200625,357.650625,report,I,sd,u-84-2
sw2710A-ms98-a-0076,357.650625,357.760625,to,I,sd,u-84-2
sw2710A-ms98-a-0076,357.760625,357.830625,the,I,sd,u-84-2
sw2710A-ms98-a-0076,357.830625,358.210625,credit,I,sd,u-84-2
sw2710A-ms98-a-0076,358.210625,358.550625,bureau,I,sd,u-84-2
sw2710A-ms98-a-0076,358.550625,358.680625,you,I,sd,u-84-2
sw2710A-ms98-a-0076,358.680625,359.028375,know,I,sd,u-84-2
sw2710A-ms98-a-0076,359.601625,360.430625,automatically,I,sd,u-84-2
sw2710A-ms98-a-0076,360.430625,360.610625,m[ost]-,I,sd,u-84-2
sw2710A-ms98-a-0076,360.610625,360.960625,most,I,sd,u-84-2
sw2710A-ms98-a-0076,360.960625,361.080625,of,I,sd,u-84-2
sw2710A-ms98-a-0076,361.080625,361.250625,them_1,I,sd,u-84-2
sw2710A-ms98-a-0076,361.250625,361.575625,do,I,sd,u-84-2
sw2710A-ms98-a-0077,363.291000,363.658500,yeah,B,b,u-86-1
sw2710A-ms98-a-0077,363.658500,363.715125,and,B,%,u-86-2
sw2710A-ms98-a-0077,363.715125,363.845125,if,I,%,u-86-2
sw2710A-ms98-a-0077,363.845125,364.105125,you,I,%,u-86-2
sw2710A-ms98-a-0077,364.105125,364.295125,if,I,%,u-86-2
sw2710A-ms98-a-0077,364.295125,364.665125,you're,I,%,u-86-2
sw2710A-ms98-a-0077,364.665125,364.947625,uh,I,%,u-86-2
sw2710A-ms98-a-0078,366.194500,366.416875,it's,B,sd,u-86-3
sw2710A-ms98-a-0078,366.416875,366.776875,bad,I,sd,u-86-3
sw2710A-ms98-a-0078,366.776875,367.106875,because,I,sd,u-86-3
sw2710A-ms98-a-0078,367.106875,367.246875,if,I,sd,u-86-3
sw2710A-ms98-a-0078,367.246875,367.479250,you,I,sd,u-86-3
sw2710A-ms98-a-0078,367.837125,367.946875,you,I,sd,u-86-3
sw2710A-ms98-a-0078,367.946875,368.066875,know,I,sd,u-86-3
sw2710A-ms98-a-0078,368.066875,368.496875,your,I,sd,u-86-3
sw2710A-ms98-a-0078,368.496875,368.746875,bill,I,sd,u-86-3
sw2710A-ms98-a-0078,368.746875,368.906875,is,I,sd,u-86-3
sw2710A-ms98-a-0078,368.906875,369.096875,due,I,sd,u-86-3
sw2710A-ms98-a-0078,369.096875,369.266875,on,I,sd,u-86-3
sw2710A-ms98-a-0078,369.266875,369.456875,the,I,sd,u-86-3
sw2710A-ms98-a-0078,369.456875,370.542125,fifteenth,I,sd,u-86-3
sw2710A-ms98-a-0078,371.450125,371.829125,then,B,+,u-88-1
sw2710A-ms98-a-0078,372.341250,372.608875,you're,I,+,u-88-1
sw2710A-ms98-a-0078,372.608875,372.826875,you're,I,+,u-88-1
sw2710A-ms98-a-0078,372.826875,373.076875,not,I,+,u-88-1
sw2710A-ms98-a-0078,373.076875,373.486875,past,I,+,u-88-1
sw2710A-ms98-a-0078,373.486875,373.636875,due,I,+,u-88-1
sw2710A-ms98-a-0078,373.636875,373.856875,until,I,+,u-88-1
sw2710A-ms98-a-0078,373.856875,374.056875,the,I,+,u-88-1
sw2710A-ms98-a-0078,374.056875,374.526875,fifteenth,I,+,u-88-1
sw2710A-ms98-a-0078,374.526875,374.656875,of,I,+,u-88-1
sw2710A-ms98-a-0078,374.656875,374.746875,the,I,+,u-88-1
sw2710A-ms98-a-0078,374.746875,375.226875,next,I,+,u-88-1
sw2710A-ms98-a-0078,375.226875,375.724500,month,I,+,u-88-1
sw2710A-ms98-a-0078,376.534250,376.877250,but,B,sd,u-90-1
sw2710A-ms98-a-0079,377.948375,378.069875,you,I,sd,u-90-1
sw2710A-ms98-a-0079,378.069875,378.249875,know,I,sd,u-90-1
sw2710A-ms98-a-0079,378.249875,378.539875,if,I,sd,u-90-1
sw2710A-ms98-a-0079,378.539875,378.882125,you,I,sd,u-90-1
sw2710A-ms98-a-0079,379.360375,379.529875,if,I,sd,u-90-1
sw2710A-ms98-a-0079,379.529875,379.669875,you,I,sd,u-90-1
sw2710A-ms98-a-0079,379.669875,380.298875,pay,I,sd,u-90-1
sw2710A-ms98-a-0079,381.138750,381.519875,one,I,sd,u-90-1
sw2710A-ms98-a-0079,381.519875,381.909875,day,I,sd,u-90-1
sw2710A-ms98-a-0079,381.909875,382.339875,after,I,sd,u-90-1
sw2710A-ms98-a-0079,382.339875,382.609875,that,I,sd,u-90-1
sw2710A-ms98-a-0079,382.609875,383.349875,fifteenth,I,sd,u-90-1
sw2710A-ms98-a-0079,383.349875,383.529875,you're,I,sd,u-90-1
sw2710A-ms98-a-0079,383.529875,383.809875,not,I,sd,u-90-1
sw2710A-ms98-a-0079,383.809875,384.069875,one,I,sd,u-90-1
sw2710A-ms98-a-0079,384.069875,384.359875,day,I,sd,u-90-1
sw2710A-ms98-a-0079,384.359875,384.689875,late,I,sd,u-90-1
sw2710A-ms98-a-0079,384.689875,385.004500,you're,B,sd,u-90-2
sw2710A-ms98-a-0079,385.004500,385.393875,thirty,I,sd,u-90-2
sw2710A-ms98-a-0079,385.393875,385.922625,[laughter-days],I,sd,u-90-2
sw2710A-ms98-a-0079,385.922625,386.155750,late,I,sd,u-90-2
sw2710A-ms98-a-0081,389.010000,389.745625,right,B,aa,u-92-1
sw2710A-ms98-a-0082,390.921875,391.476375,right,B,b,u-94-1
sw2710A-ms98-a-0082,391.476375,394.229250,[laughter],O,,
sw2710A-ms98-a-0082,394.229250,395.146750,and,B,sd,u-98-2
sw2710A-ms98-a-0082,395.940750,396.569500,anyway,I,sd,u-98-2
sw2710A-ms98-a-0082,396.569500,396.803750,we,I,sd,u-98-2
sw2710A-ms98-a-0082,397.455375,397.629500,need,I,sd,u-98-2
sw2710A-ms98-a-0082,397.629500,397.769500,to,I,sd,u-98-2
sw2710A-ms98-a-0082,397.769500,398.109500,watch,I,sd,u-98-2
sw2710A-ms98-a-0082,398.109500,398.259500,our,I,sd,u-98-2
sw2710A-ms98-a-0082,398.259500,398.639500,credit,I,sd,u-98-2
sw2710A-ms98-a-0082,398.639500,399.279500,reports,I,sd,u-98-2
sw2710A-ms98-a-0082,399.279500,399.469500,and,I,sd,u-98-2
sw2710A-ms98-a-0082,399.469500,399.659500,all,I,sd,u-98-2
sw2710A-ms98-a-0082,399.659500,399.893875,that,I,sd,u-98-2
sw2710A-ms98-a-0082,399.893875,400.179500,kind,I,sd,u-98-2
sw2710A-ms98-a-0082,400.179500,400.428750,of,I,sd,u-98-2
sw2710A-ms98-a-0084,408.316125,408.722250,um-hum,B,b,u-100-1
sw2710A-ms98-a-0084,409.226875,409.377625,well,B,sd,u-100-2
sw2710A-ms98-a-0084,409.377625,409.497625,you,I,sd,u-100-2
sw2710A-ms98-a-0084,409.497625,409.587625,know,I,sd,u-100-2
sw2710A-ms98-a-0084,409.587625,409.862125,you,I,sd,u-100-2
sw2710A-ms98-a-0084,409.862125,409.997625,you,I,sd,u-100-2
sw2710A-ms98-a-0084,409.997625,410.377625,can,I,sd,u-100-2
sw2710A-ms98-a-0084,410.377625,410.567625,do,I,sd,u-100-2
sw2710A-ms98-a-0084,410.567625,410.996625,that,I,sd,u-100-2
sw2710A-ms98-a-0084,410.996625,411.166125,i,B,sd,u-100-3
sw2710A-ms98-a-0084,411.166125,411.347625,believe,I,sd,u-100-3
sw2710A-ms98-a-0084,411.347625,411.407625,it,I,sd,u-100-3
sw2710A-ms98-a-0084,411.407625,411.717625,costs,I,sd,u-100-3
sw2710A-ms98-a-0084,411.717625,411.997625,about,I,sd,u-100-3
sw2710A-ms98-a-0084,411.997625,412.267625,ten,I,sd,u-100-3
sw2710A-ms98-a-0084,412.267625,412.865250,dollars,I,sd,u-100-3
sw2710A-ms98-a-0086,414.718000,414.937500,oh,B,aa,u-102-1
sw2710A-ms98-a-0086,414.937500,415.110375,yeah,I,aa,u-102-1
sw2710A-ms98-a-0086,415.110375,415.180375,it,B,sd,u-102-2
sw2710A-ms98-a-0086,415.180375,415.439625,is,I,sd,u-102-2
sw2710A-ms98-a-0086,415.439625,415.680375,it,B,sd^r,u-102-3
sw2710A-ms98-a-0086,415.680375,415.960375,is,I,sd^r,u-102-3
sw2710A-ms98-a-0086,415.960375,416.070375,you,B,sd,u-102-4
sw2710A-ms98-a-0086,416.070375,416.250375,might,I,sd,u-102-4
sw2710A-ms98-a-0086,416.250375,416.450375,even,I,sd,u-102-4
sw2710A-ms98-a-0086,416.450375,416.750375,find,I,sd,u-102-4
sw2710A-ms98-a-0086,416.750375,417.210375,somebody's,I,sd,u-102-4
sw2710A-ms98-a-0086,417.210375,417.320375,been,I,sd,u-102-4
sw2710A-ms98-a-0086,417.320375,417.870375,reporting,I,sd,u-102-4
sw2710A-ms98-a-0086,417.870375,418.060375,on,I,sd,u-102-4
sw2710A-ms98-a-0086,418.060375,418.380375,you,I,sd,u-102-4
sw2710A-ms98-a-0086,418.380375,418.560500,and,B,sd,u-102-5
sw2710A-ms98-a-0086,418.560500,418.677375,you,I,sd,u-102-5
sw2710A-ms98-a-0086,418.677375,418.785000,[laughter-didn't],I,sd,u-102-5
sw2710A-ms98-a-0086,418.785000,418.937750,even,I,sd,u-102-5
sw2710A-ms98-a-0086,418.937750,419.133875,know,I,sd,u-102-5
sw2710A-ms98-a-0086,419.133875,419.335750,it,I,sd,u-102-5
