sw3253A-ms98-a-0001,0.179125,0.497375,hi,B,fp,u-1-1
sw3253A-ms98-a-0032,197.104125,197.214125,the,I,sd,u-55-3
sw3253A-ms98-a-0032,197.214125,197.604125,sleeping,I,sd,u-55-3
sw3253A-ms98-a-0032,197.604125,198.474625,[laughter-roll],O,,
sw3253A-ms98-a-0033,199.480250,201.328375,[laughter],O,,
sw3253A-ms98-a-0035,205.174500,206.571125,[laughter],O,,
sw3253A-ms98-a-0037,219.314625,219.814625,right,B,b,u-61-1
sw3253A-ms98-a-0039,222.234250,222.691125,[laughter],O,,
sw3253A-ms98-a-0039,223.510500,223.698750,right,B,aa,u-63-1
sw3253A-ms98-a-0039,223.698750,224.098750,actually,B,sd,u-63-2
sw3253A-ms98-a-0039,224.098750,224.238750,i,I,sd,u-63-2
sw3253A-ms98-a-0039,224.238750,224.528750,just,I,sd,u-63-2
sw3253A-ms98-a-0039,224.528750,225.260875,joined,I,sd,u-63-2
sw3253A-ms98-a-0039,225.260875,225.697750,um,I,sd,u-63-2
sw3253A-ms98-a-0039,226.078750,226.218750,the,I,sd,u-63-2
sw3253A-ms98-a-0039,226.218750,226.908750,Appalachian,I,sd,u-63-2
sw3253A-ms98-a-0039,226.908750,227.338750,Trail,I,sd,u-63-2
sw3253A-ms98-a-0039,227.338750,228.018750,Walking,I,sd,u-63-2
sw3253A-ms98-a-0039,228.018750,228.308750,Club,I,sd,u-63-2
sw3253A-ms98-a-0039,228.308750,228.428750,or,I,sd,u-63-2
sw3253A-ms98-a-0039,228.428750,228.698750,whatever,I,sd,u-63-2
sw3253A-ms98-a-0039,228.698750,228.808750,they,I,sd,u-63-2
sw3253A-ms98-a-0039,228.808750,229.088750,call,I,sd,u-63-2
sw3253A-ms98-a-0039,229.088750,229.318750,it,I,sd,u-63-2
sw3253A-ms98-a-0039,229.318750,229.488750,what,B,%,u-63-3
sw3253A-ms98-a-0039,229.768750,229.941125,uh,B,o@,u-63-4
sw3253A-ms98-a-0039,230.314000,230.648750,and,B,+@,u-65-1
sw3253A-ms98-a-0039,230.648750,230.848750,i'm,I,+@,u-65-1
sw3253A-ms98-a-0039,230.848750,231.098750,very,I,+@,u-65-1
sw3253A-ms98-a-0039,231.098750,231.638750,eager,I,+@,u-65-1
sw3253A-ms98-a-0039,231.638750,232.118750,to,I,+@,u-65-1
sw3253A-ms98-a-0039,232.118750,232.378750,to,I,+@,u-65-1
sw3253A-ms98-a-0039,232.378750,232.888000,start,I,+@,u-65-1
sw3253A-ms98-a-0039,232.967125,233.291625,uh,I,+@,u-65-1
sw3253A-ms98-a-0039,233.412250,233.508750,i,B,sd,u-65-2
sw3253A-ms98-a-0039,233.508750,233.708750,love,I,sd,u-65-2
sw3253A-ms98-a-0039,233.708750,233.848750,to,I,sd,u-65-2
sw3253A-ms98-a-0039,233.848750,234.406125,walk,I,sd,u-65-2
sw3253A-ms98-a-0040,235.158125,235.588125,and,B,sd,u-67-1
sw3253A-ms98-a-0040,235.588125,236.088125,um,I,sd,u-67-1
sw3253A-ms98-a-0040,236.088125,236.188125,i'm,I,sd,u-67-1
sw3253A-ms98-a-0040,236.188125,236.308125,going,I,sd,u-67-1
sw3253A-ms98-a-0040,236.308125,236.378125,to,I,sd,u-67-1
sw3253A-ms98-a-0040,236.378125,236.668125,start,I,sd,u-67-1
sw3253A-ms98-a-0040,236.668125,236.858125,with,I,sd,u-67-1
sw3253A-ms98-a-0040,236.858125,237.038125,day,I,sd,u-67-1
sw3253A-ms98-a-0040,237.038125,237.478125,trips,I,sd,u-67-1
sw3253A-ms98-a-0040,237.478125,237.808125,though,I,sd,u-67-1
sw3253A-ms98-a-0040,237.808125,238.398125,because,I,sd,u-67-1
sw3253A-ms98-a-0040,238.398125,238.468125,i,I,sd,u-67-1
sw3253A-ms98-a-0040,238.468125,238.658125,don't,I,sd,u-67-1
sw3253A-ms98-a-0040,238.658125,238.868125,know,I,sd,u-67-1
sw3253A-ms98-a-0040,238.868125,238.998125,the,I,sd,u-67-1
sw3253A-ms98-a-0040,238.998125,239.668125,territory,I,sd,u-67-1
sw3253A-ms98-a-0040,239.668125,239.788125,and,I,sd,u-67-1
sw3253A-ms98-a-0040,239.788125,240.018125,all,I,sd,u-67-1
sw3253A-ms98-a-0040,240.018125,240.128125,and,B,h,u-67-2
sw3253A-ms98-a-0040,240.128125,240.228125,i'm,I,h,u-67-2
sw3253A-ms98-a-0040,240.228125,240.428125,not,I,h,u-67-2
sw3253A-ms98-a-0040,240.428125,240.731625,sure,I,h,u-67-2
sw3253A-ms98-a-0040,241.078375,241.301500,um,O,,
sw3253A-ms98-a-0040,241.301500,241.433375,my,B,sd,u-67-3
sw3253A-ms98-a-0040,241.433375,241.728125,son,I,sd,u-67-3
sw3253A-ms98-a-0040,241.728125,241.858125,is,I,sd,u-67-3
sw3253A-ms98-a-0040,241.858125,242.108125,not,I,sd,u-67-3
sw3253A-ms98-a-0040,242.108125,242.538125,eager,I,sd,u-67-3
sw3253A-ms98-a-0040,242.538125,242.728125,to,I,sd,u-67-3
sw3253A-ms98-a-0040,242.728125,243.218125,go,I,sd,u-67-3
sw3253A-ms98-a-0040,243.218125,243.518125,and,B,o@,u-67-4
sw3253A-ms98-a-0040,243.518125,244.778125,[laughter],O,,
sw3253A-ms98-a-0040,244.778125,244.878125,you,B,+@,u-69-1
sw3253A-ms98-a-0040,244.878125,245.058125,know,I,+@,u-69-1
sw3253A-ms98-a-0040,245.058125,245.128125,i,I,+@,u-69-1
sw3253A-ms98-a-0040,245.128125,245.458125,think,I,+@,u-69-1
sw3253A-ms98-a-0040,245.658125,245.911000,that,I,+@,u-69-1
sw3253A-ms98-a-0040,246.122000,246.328125,that,I,+@,u-69-1
sw3253A-ms98-a-0040,246.328125,246.518125,that,I,+@,u-69-1
sw3253A-ms98-a-0040,246.518125,246.728125,might,I,+@,u-69-1
sw3253A-ms98-a-0040,246.728125,246.808125,be,I,+@,u-69-1
sw3253A-ms98-a-0040,246.808125,246.889375,a,I,+@,u-69-1
sw3253A-ms98-a-0040,246.889375,247.183125,little,I,+@,u-69-1
sw3253A-ms98-a-0040,247.183125,247.468125,eerie,I,+@,u-69-1
sw3253A-ms98-a-0040,247.468125,247.588125,at,I,+@,u-69-1
sw3253A-ms98-a-0040,247.588125,247.938125,first,I,+@,u-69-1
sw3253A-ms98-a-0040,247.938125,248.178125,going,I,+@,u-69-1
sw3253A-ms98-a-0040,248.178125,248.804625,alone,I,+@,u-69-1
sw3253A-ms98-a-0041,249.649750,250.853250,[laughter],O,,
sw3253A-ms98-a-0042,253.641500,253.921500,oh,B,sd,u-75-1
sw3253A-ms98-a-0042,253.921500,254.431500,but,I,sd,u-75-1
sw3253A-ms98-a-0042,254.431500,254.491500,you,I,sd,u-75-1
sw3253A-ms98-a-0042,254.491500,254.904375,know,I,sd,u-75-1
sw3253A-ms98-a-0042,255.119125,255.238250,i'm,I,sd,u-75-1
sw3253A-ms98-a-0042,255.238250,255.361500,gonna,I,sd,u-75-1
sw3253A-ms98-a-0042,255.361500,255.881500,try,I,sd,u-75-1
sw3253A-ms98-a-0042,255.881500,256.734625,[laughter],O,,
sw3253A-ms98-a-0042,258.122375,258.514875,well,B,fe,u-77-1
sw3253A-ms98-a-0042,258.925500,259.121500,gee,I,fe,u-77-1
sw3253A-ms98-a-0042,259.121500,259.461500,whiz,I,fe,u-77-1
sw3253A-ms98-a-0042,259.461500,259.591500,i,B,sd,u-77-2
sw3253A-ms98-a-0042,259.591500,259.791500,hope,I,sd,u-77-2
sw3253A-ms98-a-0042,259.791500,259.921500,you,I,sd,u-77-2
sw3253A-ms98-a-0042,259.921500,260.071500,get,I,sd,u-77-2
sw3253A-ms98-a-0042,260.071500,260.311500,into,I,sd,u-77-2
sw3253A-ms98-a-0042,260.311500,260.751500,camping,I,sd,u-77-2
sw3253A-ms98-a-0042,260.751500,260.941500,some,I,sd,u-77-2
sw3253A-ms98-a-0042,260.941500,261.131500,day,I,sd,u-77-2
sw3253A-ms98-a-0042,261.131500,261.351500,just,I,sd,u-77-2
sw3253A-ms98-a-0042,261.351500,262.222625,slowly,I,sd,u-77-2
sw3253A-ms98-a-0044,266.461250,266.643375,oh,B,b,u-79-1
sw3253A-ms98-a-0044,266.643375,266.976250,yeah,I,b,u-79-1
sw3253A-ms98-a-0046,277.645500,277.915500,right,B,b,u-81-1
sw3253A-ms98-a-0046,277.915500,278.055625,i,B,sv,u-81-2
sw3253A-ms98-a-0046,278.055625,278.319250,think,I,sv,u-81-2
sw3253A-ms98-a-0046,278.319250,278.535500,that,I,sv,u-81-2
sw3253A-ms98-a-0046,278.535500,278.625500,you,I,sv,u-81-2
sw3253A-ms98-a-0046,278.625500,278.934875,know,I,sv,u-81-2
sw3253A-ms98-a-0046,279.715500,279.925500,i,B,sd,u-81-3
sw3253A-ms98-a-0046,279.925500,280.175500,guess,I,sd,u-81-3
sw3253A-ms98-a-0046,280.175500,280.375500,one,I,sd,u-81-3
sw3253A-ms98-a-0046,280.375500,280.625500,time,I,sd,u-81-3
sw3253A-ms98-a-0046,280.625500,281.149375,recently,I,sd,u-81-3
sw3253A-ms98-a-0046,281.420625,281.505500,we,I,sd,u-81-3
sw3253A-ms98-a-0046,281.505500,281.665500,went,I,sd,u-81-3
sw3253A-ms98-a-0046,281.665500,281.755500,up,I,sd,u-81-3
sw3253A-ms98-a-0046,281.755500,281.885500,to,I,sd,u-81-3
sw3253A-ms98-a-0046,281.885500,282.545500,Maine,I,sd,u-81-3
sw3253A-ms98-a-0046,282.545500,283.055500,and,I,sd,u-81-3
sw3253A-ms98-a-0046,283.055500,283.275500,had,I,sd,u-81-3
sw3253A-ms98-a-0046,283.275500,283.585500,planned,I,sd,u-81-3
sw3253A-ms98-a-0046,283.585500,283.645500,to,I,sd,u-81-3
sw3253A-ms98-a-0046,283.645500,284.225500,camp,I,sd,u-81-3
sw3253A-ms98-a-0047,284.706750,284.846750,and,B,sd,u-81-4
sw3253A-ms98-a-0047,284.846750,284.966750,you,I,sd,u-81-4
sw3253A-ms98-a-0047,284.966750,285.096750,know,I,sd,u-81-4
sw3253A-ms98-a-0047,285.096750,285.226750,the,I,sd,u-81-4
sw3253A-ms98-a-0047,285.226750,285.516750,only,I,sd,u-81-4
sw3253A-ms98-a-0047,285.516750,285.986750,site,I,sd,u-81-4
sw3253A-ms98-a-0047,285.986750,286.326750,left,I,sd,u-81-4
sw3253A-ms98-a-0047,286.326750,286.456750,when,I,sd,u-81-4
sw3253A-ms98-a-0047,286.456750,286.556750,we,I,sd,u-81-4
sw3253A-ms98-a-0047,286.556750,286.786750,got,I,sd,u-81-4
sw3253A-ms98-a-0047,286.786750,286.886750,there,I,sd,u-81-4
sw3253A-ms98-a-0047,286.886750,287.016750,was,I,sd,u-81-4
sw3253A-ms98-a-0047,287.016750,287.076750,in,I,sd,u-81-4
sw3253A-ms98-a-0047,287.076750,287.136750,the,I,sd,u-81-4
sw3253A-ms98-a-0047,287.136750,287.486750,middle,I,sd,u-81-4
sw3253A-ms98-a-0047,287.486750,287.576750,of,I,sd,u-81-4
sw3253A-ms98-a-0047,287.576750,287.656750,a,I,sd,u-81-4
sw3253A-ms98-a-0047,287.656750,288.176750,field,I,sd,u-81-4
sw3253A-ms98-a-0047,288.176750,288.286750,and,B,sd,u-81-5
sw3253A-ms98-a-0047,288.286750,288.366750,i,I,sd,u-81-5
sw3253A-ms98-a-0047,288.366750,288.616750,said,I,sd,u-81-5
sw3253A-ms98-a-0047,288.616750,288.816750,gee,I,sd,u-81-5
sw3253A-ms98-a-0047,288.816750,289.276750,whiz,I,sd,u-81-5
sw3253A-ms98-a-0047,289.276750,289.386750,for,I,sd,u-81-5
sw3253A-ms98-a-0047,289.386750,289.636750,twenty,I,sd,u-81-5
sw3253A-ms98-a-0047,289.636750,289.956750,dollars,I,sd,u-81-5
sw3253A-ms98-a-0047,289.956750,290.036750,we,I,sd,u-81-5
sw3253A-ms98-a-0047,290.036750,290.186750,can,I,sd,u-81-5
sw3253A-ms98-a-0047,290.186750,290.276750,go,I,sd,u-81-5
sw3253A-ms98-a-0047,290.276750,290.496750,down,I,sd,u-81-5
sw3253A-ms98-a-0047,290.496750,290.596750,the,I,sd,u-81-5
sw3253A-ms98-a-0047,290.596750,290.866750,road,I,sd,u-81-5
sw3253A-ms98-a-0047,290.866750,290.986750,and,I,sd,u-81-5
sw3253A-ms98-a-0047,290.986750,291.232000,get,I,sd,u-81-5
sw3253A-ms98-a-0047,291.232000,291.499375,a,I,sd,u-81-5
sw3253A-ms98-a-0047,291.499375,291.829375,a,I,sd,u-81-5
sw3253A-ms98-a-0047,292.119375,292.606750,motel,I,sd,u-81-5
sw3253A-ms98-a-0047,292.606750,292.786750,which,B,+,u-83-1
sw3253A-ms98-a-0047,292.786750,292.896750,we,I,+,u-83-1
sw3253A-ms98-a-0047,292.896750,293.338750,did,I,+,u-83-1
sw3253A-ms98-a-0047,293.896125,294.466750,and,B,%,u-83-2
sw3253A-ms98-a-0047,294.466750,294.636750,so,I,%,u-83-2
sw3253A-ms98-a-0047,294.636750,294.806750,that,I,%,u-83-2
sw3253A-ms98-a-0047,294.806750,294.906750,you,I,%,u-83-2
sw3253A-ms98-a-0047,294.906750,295.036750,know,I,%,u-83-2
sw3253A-ms98-a-0047,295.036750,295.206750,if,B,sd,u-83-3
sw3253A-ms98-a-0047,295.206750,295.296750,the,I,sd,u-83-3
sw3253A-ms98-a-0047,295.296750,295.666750,setting,I,sd,u-83-3
sw3253A-ms98-a-0047,295.666750,295.846750,was,I,sd,u-83-3
sw3253A-ms98-a-0047,295.846750,296.236750,right,I,sd,u-83-3
sw3253A-ms98-a-0047,296.236750,296.386750,and,I,sd,u-83-3
sw3253A-ms98-a-0047,296.386750,296.736750,that,I,sd,u-83-3
sw3253A-ms98-a-0047,296.736750,297.116750,it's,I,sd,u-83-3
sw3253A-ms98-a-0047,297.116750,297.336750,it's,I,sd,u-83-3
sw3253A-ms98-a-0047,297.336750,297.796750,great,I,sd,u-83-3
sw3253A-ms98-a-0047,297.796750,297.966750,but,B,%,u-83-4
sw3253A-ms98-a-0047,297.966750,298.126750,if,I,%,u-83-4
sw3253A-ms98-a-0047,298.126750,298.443125,it's,I,%,u-83-4
sw3253A-ms98-a-0047,298.443125,298.521750,j[ust]-,O,,
