sw3025A-ms98-a-0002,1.733625,2.193625,okay,B,b^m,u-2-1
sw3025A-ms98-a-0055,197.387625,197.467625,we,I,sd,u-52-1
sw3025A-ms98-a-0055,197.467625,197.647625,had,I,sd,u-52-1
sw3025A-ms98-a-0055,197.647625,197.887625,some,I,sd,u-52-1
sw3025A-ms98-a-0055,198.027625,198.447625,uh,I,sd,u-52-1
sw3025A-ms98-a-0055,198.697625,198.997625,friends,I,sd,u-52-1
sw3025A-ms98-a-0055,198.997625,199.187625,over,I,sd,u-52-1
sw3025A-ms98-a-0055,199.187625,199.337625,for,I,sd,u-52-1
sw3025A-ms98-a-0055,199.337625,199.657625,dinner,I,sd,u-52-1
sw3025A-ms98-a-0055,199.657625,199.777625,i,I,sd,u-52-1
sw3025A-ms98-a-0055,199.987625,200.247625,tried,I,sd,u-52-1
sw3025A-ms98-a-0055,200.247625,200.367625,the,I,sd,u-52-1
sw3025A-ms98-a-0055,200.367625,200.857625,dessert,I,sd,u-52-1
sw3025A-ms98-a-0055,200.857625,200.997625,that,I,sd,u-52-1
sw3025A-ms98-a-0055,200.997625,201.327625,sounded,I,sd,u-52-1
sw3025A-ms98-a-0055,201.327625,201.567625,wonder[ful]-,I,sd,u-52-1
sw3025A-ms98-a-0055,201.767625,202.167625,wonderful,I,sd,u-52-1
sw3025A-ms98-a-0055,202.167625,202.227625,in,I,sd,u-52-1
sw3025A-ms98-a-0055,202.227625,202.307625,the,I,sd,u-52-1
sw3025A-ms98-a-0055,202.307625,202.697625,recipe,I,sd,u-52-1
sw3025A-ms98-a-0055,202.697625,202.787625,and,B,sd,u-52-2
sw3025A-ms98-a-0055,202.787625,202.847625,it,I,sd,u-52-2
sw3025A-ms98-a-0055,202.847625,202.977625,was,I,sd,u-52-2
sw3025A-ms98-a-0055,202.977625,203.147625,just,I,sd,u-52-2
sw3025A-ms98-a-0055,203.237625,203.507625,total,I,sd,u-52-2
sw3025A-ms98-a-0055,203.507625,203.877625,bust,I,sd,u-52-2
sw3025A-ms98-a-0056,204.421000,204.491000,i,B,sd,u-52-3
sw3025A-ms98-a-0056,204.491000,204.601000,was,I,sd,u-52-3
sw3025A-ms98-a-0056,204.601000,204.861000,sorry,B,+,u-54-1
sw3025A-ms98-a-0056,204.861000,204.891000,i,I,+,u-54-1
sw3025A-ms98-a-0056,204.891000,205.071000,didn't,I,+,u-54-1
sw3025A-ms98-a-0056,205.071000,205.241000,have,I,+,u-54-1
sw3025A-ms98-a-0056,205.241000,205.391000,some,I,+,u-54-1
sw3025A-ms98-a-0056,205.391000,205.581000,ice,I,+,u-54-1
sw3025A-ms98-a-0056,205.581000,205.711000,cream,I,+,u-54-1
sw3025A-ms98-a-0056,205.711000,205.781000,to,I,+,u-54-1
sw3025A-ms98-a-0056,205.781000,205.981000,fall,I,+,u-54-1
sw3025A-ms98-a-0056,205.981000,206.201000,back,I,+,u-54-1
sw3025A-ms98-a-0056,206.201000,206.401000,on,I,+,u-54-1
sw3025A-ms98-a-0058,214.065750,214.205750,oh,B,ba,u-56-1
sw3025A-ms98-a-0058,214.205750,214.485750,my,I,ba,u-56-1
sw3025A-ms98-a-0058,214.485750,214.705750,that's,I,ba,u-56-1
sw3025A-ms98-a-0058,214.735750,215.515750,ambitious,I,ba,u-56-1
sw3025A-ms98-a-0060,229.125250,229.825250,hum,O,,
sw3025A-ms98-a-0061,230.618250,230.908250,yeah,B,b,u-60-1
sw3025A-ms98-a-0063,235.510375,235.870375,uh-huh,B,b,u-62-1
sw3025A-ms98-a-0065,238.561125,238.821125,yeah,B,b,u-64-1
sw3025A-ms98-a-0067,251.179125,251.409125,huh,B,b,u-66-1
sw3025A-ms98-a-0068,252.110000,252.260000,see,B,%,u-68-1
sw3025A-ms98-a-0068,252.260000,252.290000,i,I,%,u-68-1
sw3025A-ms98-a-0068,252.290000,252.360000,am,I,%,u-68-1
sw3025A-ms98-a-0068,252.360000,252.640000,not,I,%,u-68-1
sw3025A-ms98-a-0068,252.850000,253.090000,that's,B,ba,u-68-2
sw3025A-ms98-a-0068,253.090000,253.510000,interesting,I,ba,u-68-2
sw3025A-ms98-a-0068,253.510000,253.610000,one,B,sd,u-68-3
sw3025A-ms98-a-0068,253.610000,253.670000,of,I,sd,u-68-3
sw3025A-ms98-a-0068,253.670000,253.730000,the,I,sd,u-68-3
sw3025A-ms98-a-0068,253.730000,253.950000,things,I,sd,u-68-3
sw3025A-ms98-a-0068,253.950000,254.020000,i,I,sd,u-68-3
sw3025A-ms98-a-0068,254.020000,254.250000,don't,I,sd,u-68-3
sw3025A-ms98-a-0068,254.250000,254.480000,make,I,sd,u-68-3
sw3025A-ms98-a-0068,254.480000,254.640000,is,I,sd,u-68-3
sw3025A-ms98-a-0068,254.640000,255.110000,dessert,I,sd,u-68-3
sw3025A-ms98-a-0069,256.131000,256.621000,and,B,sd,u-70-1
sw3025A-ms98-a-0069,256.621000,256.851000,uh,I,sd,u-70-1
sw3025A-ms98-a-0069,257.401000,257.491000,my,I,sd,u-70-1
sw3025A-ms98-a-0069,257.491000,257.861000,husband,I,sd,u-70-1
sw3025A-ms98-a-0069,257.861000,258.271000,accuses,I,sd,u-70-1
sw3025A-ms98-a-0069,258.271000,258.431000,me,I,sd,u-70-1
sw3025A-ms98-a-0069,258.431000,258.491000,of,I,sd,u-70-1
sw3025A-ms98-a-0069,258.521000,258.721000,putting,I,sd,u-70-1
sw3025A-ms98-a-0069,258.721000,258.841000,him,I,sd,u-70-1
sw3025A-ms98-a-0069,258.841000,259.031000,through,I,sd,u-70-1
sw3025A-ms98-a-0069,259.031000,259.381000,dessert,I,sd,u-70-1
sw3025A-ms98-a-0069,259.381000,260.101000,deprivation,I,sd,u-70-1
sw3025A-ms98-a-0069,260.101000,260.361000,because,I,sd,u-70-1
sw3025A-ms98-a-0069,260.911000,260.981000,you,I,sd,u-70-1
sw3025A-ms98-a-0069,260.981000,261.081000,know,I,sd,u-70-1
sw3025A-ms98-a-0069,261.351000,261.421000,we,I,sd,u-70-1
sw3025A-ms98-a-0069,261.421000,261.571000,have,I,sd,u-70-1
sw3025A-ms98-a-0069,261.571000,261.791000,ice,I,sd,u-70-1
sw3025A-ms98-a-0069,261.791000,262.031000,cream,I,sd,u-70-1
sw3025A-ms98-a-0069,262.031000,262.771000,[laughter],I,sd,u-70-1
sw3025A-ms98-a-0069,262.771000,262.871000,or,I,sd,u-70-1
sw3025A-ms98-a-0069,262.891000,263.191000,something,I,sd,u-70-1
sw3025A-ms98-a-0069,263.191000,263.391000,like,I,sd,u-70-1
sw3025A-ms98-a-0069,263.391000,263.701000,that,I,sd,u-70-1
sw3025A-ms98-a-0069,263.701000,263.861000,and,B,sd,u-70-2
sw3025A-ms98-a-0069,263.861000,264.121000,that's,I,sd,u-70-2
sw3025A-ms98-a-0069,264.121000,264.291000,why,I,sd,u-70-2
sw3025A-ms98-a-0069,264.291000,264.441000,when,I,sd,u-70-2
sw3025A-ms98-a-0069,264.441000,264.521000,i,I,sd,u-70-2
sw3025A-ms98-a-0069,264.521000,264.881000,took,I,sd,u-70-2
sw3025A-ms98-a-0069,264.881000,265.041000,did,I,sd,u-70-2
sw3025A-ms98-a-0069,265.041000,265.191000,this,I,sd,u-70-2
sw3025A-ms98-a-0070,266.014875,266.754875,experiment,I,sd,u-70-2
sw3025A-ms98-a-0070,266.754875,266.864875,for,I,sd,u-70-2
sw3025A-ms98-a-0070,266.864875,267.024875,this,I,sd,u-70-2
sw3025A-ms98-a-0070,267.224875,267.554875,company,I,sd,u-70-2
sw3025A-ms98-a-0070,267.554875,267.674875,we,I,sd,u-70-2
sw3025A-ms98-a-0070,267.674875,267.854875,had,I,sd,u-70-2
sw3025A-ms98-a-0070,267.854875,268.074875,about,I,sd,u-70-2
sw3025A-ms98-a-0070,268.074875,268.264875,three,I,sd,u-70-2
sw3025A-ms98-a-0070,268.264875,268.504875,weeks,I,sd,u-70-2
sw3025A-ms98-a-0070,268.504875,268.644875,ago,I,sd,u-70-2
sw3025A-ms98-a-0070,268.644875,268.744875,it,B,+,u-72-1
sw3025A-ms98-a-0070,269.444875,269.644875,was,I,+,u-72-1
sw3025A-ms98-a-0070,269.644875,269.824875,just,I,+,u-72-1
sw3025A-ms98-a-0070,269.824875,269.884875,a,I,+,u-72-1
sw3025A-ms98-a-0070,270.244875,270.664875,total,I,+,u-72-1
sw3025A-ms98-a-0070,270.664875,271.364875,fiasco,I,+,u-72-1
sw3025A-ms98-a-0071,272.371500,272.921500,um,B,sd,u-74-1
sw3025A-ms98-a-0072,274.081750,274.371750,everything,I,sd,u-74-1
sw3025A-ms98-a-0072,274.371750,274.561750,else,I,sd,u-74-1
sw3025A-ms98-a-0072,274.561750,274.671750,was,I,sd,u-74-1
sw3025A-ms98-a-0072,274.671750,274.941750,fine,I,sd,u-74-1
sw3025A-ms98-a-0072,274.941750,275.031750,but,B,sd,u-74-2
sw3025A-ms98-a-0072,275.031750,275.171750,that,I,sd,u-74-2
sw3025A-ms98-a-0072,275.171750,275.291750,was,I,sd,u-74-2
sw3025A-ms98-a-0072,275.291750,275.351750,a,I,sd,u-74-2
sw3025A-ms98-a-0072,275.351750,275.931750,fiasco,I,sd,u-74-2
sw3025A-ms98-a-0074,278.830500,279.270500,uh,B,ny,u-76-1
sw3025A-ms98-a-0074,279.270500,279.590500,yeah,I,ny,u-76-1
sw3025A-ms98-a-0075,281.260125,281.626000,yeah,B,b,u-78-1
sw3025A-ms98-a-0075,281.626000,281.717000,and,B,sd,u-78-2
sw3025A-ms98-a-0075,281.717000,281.971375,i,I,sd,u-78-2
sw3025A-ms98-a-0075,281.971375,282.135375,i,I,sd,u-78-2
sw3025A-ms98-a-0075,282.135375,282.432625,also,I,sd,u-78-2
sw3025A-ms98-a-0075,282.432625,282.586875,don't,I,sd,u-78-2
sw3025A-ms98-a-0075,282.586875,282.726875,have,I,sd,u-78-2
sw3025A-ms98-a-0075,282.726875,282.936875,much,I,sd,u-78-2
sw3025A-ms98-a-0075,282.936875,282.996875,of,I,sd,u-78-2
sw3025A-ms98-a-0075,282.996875,283.036875,a,I,sd,u-78-2
sw3025A-ms98-a-0075,283.036875,283.296875,sweet,I,sd,u-78-2
sw3025A-ms98-a-0075,283.356875,283.576875,tooth,I,sd,u-78-2
sw3025A-ms98-a-0075,283.576875,283.666875,so,B,sd,u-78-3
sw3025A-ms98-a-0075,283.666875,283.766875,i,I,sd,u-78-3
sw3025A-ms98-a-0075,283.766875,283.946875,can,I,sd,u-78-3
sw3025A-ms98-a-0075,283.946875,284.136875,live,I,sd,u-78-3
sw3025A-ms98-a-0075,284.136875,284.446875,without,I,sd,u-78-3
sw3025A-ms98-a-0075,284.896875,285.076875,live,I,sd,u-78-3
sw3025A-ms98-a-0075,285.076875,285.416875,without,I,sd,u-78-3
sw3025A-ms98-a-0075,285.416875,285.806875,desserts,I,sd,u-78-3
sw3025A-ms98-a-0075,285.806875,285.906875,for,I,sd,u-78-3
sw3025A-ms98-a-0075,285.906875,285.966875,the,I,sd,u-78-3
sw3025A-ms98-a-0075,285.966875,286.216875,most,I,sd,u-78-3
sw3025A-ms98-a-0075,286.216875,286.526875,part,I,sd,u-78-3
sw3025A-ms98-a-0077,292.213750,292.583750,yeah,B,aa,u-80-1
sw3025A-ms98-a-0078,293.751125,294.131125,uh,B,qy,u-80-2
sw3025A-ms98-a-0078,294.651125,294.741125,do,I,qy,u-80-2
sw3025A-ms98-a-0078,294.741125,294.901125,you,I,qy,u-80-2
sw3025A-ms98-a-0078,294.901125,295.141125,cook,I,qy,u-80-2
sw3025A-ms98-a-0078,295.141125,295.281125,for,I,qy,u-80-2
sw3025A-ms98-a-0078,295.281125,295.691125,yourself,I,qy,u-80-2
sw3025A-ms98-a-0078,295.691125,295.751125,or,B,qrr,u-80-3
sw3025A-ms98-a-0078,295.751125,295.811125,do,I,qrr,u-80-3
sw3025A-ms98-a-0078,295.811125,295.871125,you,I,qrr,u-80-3
sw3025A-ms98-a-0078,295.871125,296.061125,cook,I,qrr,u-80-3
sw3025A-ms98-a-0078,296.061125,296.191125,for,I,qrr,u-80-3
sw3025A-ms98-a-0078,296.191125,296.501125,others,I,qrr,u-80-3
sw3025A-ms98-a-0080,299.190000,299.400000,yeah,B,b,u-82-1
sw3025A-ms98-a-0081,300.923875,301.063875,well,B,sd,u-82-2
sw3025A-ms98-a-0081,301.063875,301.183875,when,I,sd,u-82-2
sw3025A-ms98-a-0081,301.183875,301.303875,i,I,sd,u-82-2
sw3025A-ms98-a-0081,301.303875,301.453875,was,I,sd,u-82-2
sw3025A-ms98-a-0081,301.453875,301.853875,single,I,sd,u-82-2
sw3025A-ms98-a-0081,301.853875,301.933875,i,I,sd,u-82-2
sw3025A-ms98-a-0081,301.933875,302.273875,used,I,sd,u-82-2
sw3025A-ms98-a-0081,302.273875,302.563875,to,I,sd,u-82-2
sw3025A-ms98-a-0081,302.563875,302.653875,uh,I,sd,u-82-2
sw3025A-ms98-a-0081,302.893875,302.953875,i,I,sd,u-82-2
sw3025A-ms98-a-0081,302.953875,303.133875,think,I,sd,u-82-2
sw3025A-ms98-a-0081,303.133875,303.243875,my,I,sd,u-82-2
sw3025A-ms98-a-0081,303.243875,303.593875,favorite,I,sd,u-82-2
sw3025A-ms98-a-0081,303.593875,303.853875,meal,I,sd,u-82-2
sw3025A-ms98-a-0081,303.853875,304.053875,was,I,sd,u-82-2
sw3025A-ms98-a-0081,304.053875,304.203875,a,I,sd,u-82-2
sw3025A-ms98-a-0082,304.903625,305.003625,a,I,sd,u-82-2
sw3025A-ms98-a-0082,305.003625,305.273625,baked,I,sd,u-82-2
sw3025A-ms98-a-0082,305.273625,305.773625,potato,I,sd,u-82-2
sw3025A-ms98-a-0084,307.584125,308.134125,and,B,%,u-84-1
sw3025A-ms98-a-0085,309.403250,309.783250,oh,B,aa,u-86-1
sw3025A-ms98-a-0085,309.783250,309.903250,yeah,I,aa,u-86-1
sw3025A-ms98-a-0086,311.206750,311.366750,oh,B,aa^m,u-88-1
sw3025A-ms98-a-0086,311.366750,311.626750,yeah,I,aa^m,u-88-1
sw3025A-ms98-a-0086,311.886750,312.136750,and,B,sd,u-88-2
sw3025A-ms98-a-0086,312.136750,312.176750,i,I,sd,u-88-2
sw3025A-ms98-a-0086,312.176750,312.336750,mean,I,sd,u-88-2
sw3025A-ms98-a-0086,312.336750,312.406750,i,I,sd,u-88-2
sw3025A-ms98-a-0086,312.406750,312.656750,never,I,sd,u-88-2
sw3025A-ms98-a-0086,312.656750,312.816750,put,I,sd,u-88-2
sw3025A-ms98-a-0086,312.816750,313.136750,anything,I,sd,u-88-2
sw3025A-ms98-a-0086,313.136750,313.296750,other,I,sd,u-88-2
sw3025A-ms98-a-0086,313.296750,313.396750,than,I,sd,u-88-2
sw3025A-ms98-a-0086,313.396750,313.446750,a,I,sd,u-88-2
sw3025A-ms98-a-0086,313.446750,313.656750,little,I,sd,u-88-2
sw3025A-ms98-a-0086,313.656750,313.916750,butter,I,sd,u-88-2
sw3025A-ms98-a-0086,313.916750,314.066750,on,I,sd,u-88-2
sw3025A-ms98-a-0086,314.066750,314.166750,it,I,sd,u-88-2
sw3025A-ms98-a-0086,314.166750,314.286750,if,B,sd,u-88-3
sw3025A-ms98-a-0086,314.286750,314.336750,i,I,sd,u-88-3
sw3025A-ms98-a-0086,314.336750,314.536750,had,I,sd,u-88-3
sw3025A-ms98-a-0086,314.536750,314.696750,or,I,sd,u-88-3
sw3025A-ms98-a-0086,314.996750,315.056750,or,I,sd,u-88-3
sw3025A-ms98-a-0086,315.056750,315.156750,if,I,sd,u-88-3
sw3025A-ms98-a-0086,315.156750,315.196750,i,I,sd,u-88-3
sw3025A-ms98-a-0086,315.196750,315.326750,had,I,sd,u-88-3
sw3025A-ms98-a-0086,315.326750,315.356750,a,I,sd,u-88-3
sw3025A-ms98-a-0086,315.356750,315.506750,little,I,sd,u-88-3
sw3025A-ms98-a-0086,315.506750,315.776750,cheddar,I,sd,u-88-3
sw3025A-ms98-a-0086,315.776750,316.046750,cheese,I,sd,u-88-3
sw3025A-ms98-a-0086,316.046750,316.376750,sometimes,I,sd,u-88-3
sw3025A-ms98-a-0086,316.376750,316.406750,i,I,sd,u-88-3
sw3025A-ms98-a-0086,316.406750,316.506750,would,I,sd,u-88-3
sw3025A-ms98-a-0086,316.566750,316.816750,grate,I,sd,u-88-3
sw3025A-ms98-a-0086,316.816750,316.996750,that,I,sd,u-88-3
sw3025A-ms98-a-0086,316.996750,317.246750,up,I,sd,u-88-3
sw3025A-ms98-a-0088,320.194625,320.634625,and,B,sv,u-90-1
sw3025A-ms98-a-0088,320.634625,320.834625,uh,I,sv,u-90-1
sw3025A-ms98-a-0088,321.044625,321.754625,amazingly,I,sv,u-90-1
sw3025A-ms98-a-0088,322.014625,322.784625,satisfying,I,sv,u-90-1
sw3025A-ms98-a-0090,336.090625,336.420625,yeah,B,aa,u-92-1
sw3025A-ms98-a-0090,336.710625,336.750625,i,B,sd,u-92-2
sw3025A-ms98-a-0090,336.750625,336.870625,did[n't]-,I,sd,u-92-2
sw3025A-ms98-a-0090,336.870625,336.900625,i,I,sd,u-92-2
sw3025A-ms98-a-0090,336.900625,337.160625,didn't,I,sd,u-92-2
sw3025A-ms98-a-0090,337.160625,337.270625,say,I,sd,u-92-2
sw3025A-ms98-a-0090,337.270625,337.420625,it,I,sd,u-92-2
sw3025A-ms98-a-0090,337.420625,337.550625,was,I,sd,u-92-2
sw3025A-ms98-a-0090,337.550625,338.160625,nourishing,I,sd,u-92-2
sw3025A-ms98-a-0090,338.160625,338.270625,but,B,sd,u-92-3
sw3025A-ms98-a-0090,338.270625,338.330625,it,I,sd,u-92-3
sw3025A-ms98-a-0090,338.330625,338.430625,was,I,sd,u-92-3
sw3025A-ms98-a-0090,338.430625,339.050625,satisfying,I,sd,u-92-3
sw3025A-ms98-a-0092,341.168625,341.728625,and,B,%,u-94-1
sw3025A-ms98-a-0093,343.311125,343.561125,yeah,B,aa,u-96-1
sw3025A-ms98-a-0094,345.267750,345.597750,yeah,B,aa^r,u-96-2
sw3025A-ms98-a-0094,345.597750,345.857750,that,O,,
sw3025A-ms98-a-0094,345.857750,346.117750,but,B,sd,u-96-3
sw3025A-ms98-a-0094,346.117750,346.197750,you,I,sd,u-96-3
sw3025A-ms98-a-0094,346.197750,346.357750,know,I,sd,u-96-3
sw3025A-ms98-a-0094,346.397750,346.687750,um,I,sd,u-96-3
sw3025A-ms98-a-0094,347.267750,347.397750,i,I,sd,u-96-3
sw3025A-ms98-a-0094,347.397750,347.497750,i,I,sd,u-96-3
sw3025A-ms98-a-0094,347.497750,347.817750,never,I,sd,u-96-3
sw3025A-ms98-a-0094,347.817750,348.127750,really,I,sd,u-96-3
sw3025A-ms98-a-0094,348.127750,348.497750,enjoyed,I,sd,u-96-3
sw3025A-ms98-a-0094,348.517750,348.907750,cooking,I,sd,u-96-3
sw3025A-ms98-a-0094,348.977750,349.047750,for,I,sd,u-96-3
sw3025A-ms98-a-0094,349.047750,349.527750,myself,I,sd,u-96-3
sw3025A-ms98-a-0094,349.527750,349.657750,so,B,sd,u-96-4
sw3025A-ms98-a-0094,349.657750,349.717750,i,I,sd,u-96-4
sw3025A-ms98-a-0094,349.717750,349.947750,ate,I,sd,u-96-4
sw3025A-ms98-a-0094,349.947750,350.147750,very,I,sd,u-96-4
sw3025A-ms98-a-0094,350.147750,350.557750,simply,I,sd,u-96-4
sw3025A-ms98-a-0094,351.107750,351.287750,and,B,sd,u-98-1
sw3025A-ms98-a-0094,351.287750,351.377750,i,I,sd,u-98-1
sw3025A-ms98-a-0094,351.377750,351.687750,was,I,sd,u-98-1
sw3025A-ms98-a-0095,353.015375,353.215375,that's,I,sd,u-98-1
sw3025A-ms98-a-0095,353.215375,353.305375,why,I,sd,u-98-1
sw3025A-ms98-a-0095,353.305375,353.365375,i,I,sd,u-98-1
sw3025A-ms98-a-0095,353.365375,353.555375,think,I,sd,u-98-1
sw3025A-ms98-a-0095,353.555375,353.695375,that's,I,sd,u-98-1
sw3025A-ms98-a-0095,353.695375,353.795375,one,I,sd,u-98-1
sw3025A-ms98-a-0095,353.795375,353.985375,reason,I,sd,u-98-1
sw3025A-ms98-a-0095,353.985375,354.025375,i,I,sd,u-98-1
sw3025A-ms98-a-0095,354.025375,354.225375,like,I,sd,u-98-1
sw3025A-ms98-a-0095,354.225375,354.405375,having,I,sd,u-98-1
sw3025A-ms98-a-0095,354.405375,354.685375,people,I,sd,u-98-1
sw3025A-ms98-a-0095,354.685375,354.895375,over,I,sd,u-98-1
sw3025A-ms98-a-0095,354.895375,355.135375,because,I,sd,u-98-1
sw3025A-ms98-a-0095,355.135375,355.195375,i,I,sd,u-98-1
sw3025A-ms98-a-0095,355.195375,355.355375,could,I,sd,u-98-1
sw3025A-ms98-a-0095,355.595375,355.885375,try,I,sd,u-98-1
sw3025A-ms98-a-0095,355.975375,356.265375,things,I,sd,u-98-1
sw3025A-ms98-a-0095,356.265375,356.305375,i,B,sd,u-98-2
sw3025A-ms98-a-0095,356.305375,356.445375,mean,I,sd,u-98-2
sw3025A-ms98-a-0095,356.445375,356.475375,i,I,sd,u-98-2
sw3025A-ms98-a-0095,356.475375,356.665375,must,I,sd,u-98-2
sw3025A-ms98-a-0095,356.665375,356.775375,be,I,sd,u-98-2
sw3025A-ms98-a-0095,356.775375,356.815375,a,I,sd,u-98-2
sw3025A-ms98-a-0095,356.815375,357.325375,frustrated,I,sd,u-98-2
sw3025A-ms98-a-0095,357.325375,357.745375,chemist,I,sd,u-98-2
sw3025A-ms98-a-0095,357.745375,357.825375,or,I,sd,u-98-2
sw3025A-ms98-a-0095,357.825375,358.215375,something,I,sd,u-98-2
sw3025A-ms98-a-0095,358.215375,358.445375,like,I,sd,u-98-2
sw3025A-ms98-a-0095,358.445375,358.695375,that,I,sd,u-98-2
sw3025A-ms98-a-0095,359.115375,359.275375,because_1,O,,
sw3025A-ms98-a-0095,359.275375,359.575375,cooking,B,sv,u-100-1
sw3025A-ms98-a-0095,359.575375,359.655375,is,I,sv,u-100-1
sw3025A-ms98-a-0095,359.655375,359.685375,a,I,sv,u-100-1
sw3025A-ms98-a-0095,359.685375,359.845375,little,I,sv,u-100-1
sw3025A-ms98-a-0095,359.845375,359.975375,bit,I,sv,u-100-1
sw3025A-ms98-a-0095,359.975375,360.165375,like,I,sv,u-100-1
sw3025A-ms98-a-0095,360.265375,360.455375,like,I,sv,u-100-1
sw3025A-ms98-a-0095,360.495375,360.745375,being,I,sv,u-100-1
sw3025A-ms98-a-0095,360.745375,360.805375,in,I,sv,u-100-1
sw3025A-ms98-a-0095,360.805375,360.835375,a,I,sv,u-100-1
sw3025A-ms98-a-0095,360.835375,361.285375,chemistry,I,sv,u-100-1
sw3025A-ms98-a-0095,361.285375,361.575375,lab,I,sv,u-100-1
sw3025A-ms98-a-0096,362.893750,363.413750,and,B,%,u-102-1
sw3025A-ms98-a-0096,363.413750,363.703750,uh,I,%,u-102-1
sw3025A-ms98-a-0098,366.187250,366.657250,[laughter],O,,
sw3025A-ms98-a-0098,366.657250,366.937250,[laughter-instead],O,,
sw3025A-ms98-a-0098,366.937250,366.997250,of,O,,
sw3025A-ms98-a-0098,366.997250,367.197250,having,O,,
sw3025A-ms98-a-0098,367.197250,367.257250,an,B,sv,u-104-2
sw3025A-ms98-a-0098,367.267250,367.637250,explosive,O,,
sw3025A-ms98-a-0099,368.445375,368.625375,[laughter],O,,
sw3025A-ms98-a-0100,368.951500,369.391500,[laughter],O,,
sw3025A-ms98-a-0101,369.894500,370.284500,sometimes,B,sv,u-106-1
sw3025A-ms98-a-0101,370.284500,370.394500,it,I,sv,u-106-1
sw3025A-ms98-a-0101,370.394500,370.684500,blows,I,sv,u-106-1
sw3025A-ms98-a-0101,370.684500,370.884500,up,I,sv,u-106-1
sw3025A-ms98-a-0101,370.884500,371.224500,anyway,I,sv,u-106-1
sw3025A-ms98-a-0102,372.245625,372.315625,i,B,sd,u-108-1
sw3025A-ms98-a-0102,372.315625,372.485625,i,I,sd,u-108-1
sw3025A-ms98-a-0102,372.485625,372.795625,once,I,sd,u-108-1
sw3025A-ms98-a-0102,372.795625,372.995625,had,I,sd,u-108-1
sw3025A-ms98-a-0102,372.995625,373.265625,a,I,sd,u-108-1
sw3025A-ms98-a-0102,373.505625,373.615625,an,I,sd,u-108-1
sw3025A-ms98-a-0102,373.615625,373.815625,old,I,sd,u-108-1
sw3025A-ms98-a-0102,373.815625,373.985625,boy,I,sd,u-108-1
sw3025A-ms98-a-0102,373.985625,374.215625,friend,I,sd,u-108-1
sw3025A-ms98-a-0102,374.215625,374.435625,over,I,sd,u-108-1
sw3025A-ms98-a-0102,374.435625,374.685625,to,I,sd,u-108-1
sw3025A-ms98-a-0102,374.795625,374.945625,to,I,sd,u-108-1
sw3025A-ms98-a-0102,374.945625,375.215625,dinner,I,sd,u-108-1
sw3025A-ms98-a-0102,375.215625,375.335625,when,I,sd,u-108-1
sw3025A-ms98-a-0102,375.335625,375.385625,i,I,sd,u-108-1
sw3025A-ms98-a-0102,375.385625,375.625625,was,I,sd,u-108-1
sw3025A-ms98-a-0102,375.625625,375.885625,just,I,sd,u-108-1
sw3025A-ms98-a-0102,375.975625,376.275625,briefly,I,sd,u-108-1
sw3025A-ms98-a-0102,376.275625,376.495625,staying,I,sd,u-108-1
sw3025A-ms98-a-0102,376.495625,376.615625,with,I,sd,u-108-1
sw3025A-ms98-a-0102,376.615625,376.725625,my,I,sd,u-108-1
sw3025A-ms98-a-0102,376.725625,377.215625,parents,I,sd,u-108-1
sw3025A-ms98-a-0103,377.805250,378.265250,and,B,sd,u-108-2
sw3025A-ms98-a-0103,378.265250,378.585250,uh,I,sd,u-108-2
sw3025A-ms98-a-0104,379.499750,379.559750,i,I,sd,u-108-2
sw3025A-ms98-a-0104,379.559750,379.729750,had,I,sd,u-108-2
sw3025A-ms98-a-0104,379.729750,379.859750,this,I,sd,u-108-2
sw3025A-ms98-a-0104,379.859750,380.239750,wonderful,I,sd,u-108-2
sw3025A-ms98-a-0104,380.239750,380.749750,recipe,I,sd,u-108-2
sw3025A-ms98-a-0104,380.749750,380.929750,and,B,sd,u-108-3
sw3025A-ms98-a-0104,380.929750,381.099750,and,I,sd,u-108-3
sw3025A-ms98-a-0104,381.099750,381.169750,you,I,sd,u-108-3
sw3025A-ms98-a-0104,381.169750,381.249750,were,I,sd,u-108-3
sw3025A-ms98-a-0104,381.249750,381.579750,supposed,I,sd,u-108-3
sw3025A-ms98-a-0104,381.579750,381.749750,to,I,sd,u-108-3
sw3025A-ms98-a-0104,381.789750,382.109750,make,I,sd,u-108-3
sw3025A-ms98-a-0104,382.109750,382.179750,a,I,sd,u-108-3
sw3025A-ms98-a-0104,382.179750,382.309750,a,I,sd,u-108-3
sw3025A-ms98-a-0104,382.639750,383.069750,toffee,I,sd,u-108-3
sw3025A-ms98-a-0104,383.069750,383.329750,like,I,sd,u-108-3
sw3025A-ms98-a-0104,383.329750,383.879750,substance,I,sd,u-108-3
sw3025A-ms98-a-0105,384.531125,384.681125,for,I,sd,u-108-3
sw3025A-ms98-a-0105,384.681125,384.741125,a,I,sd,u-108-3
sw3025A-ms98-a-0105,384.741125,385.221125,pie,I,sd,u-108-3
sw3025A-ms98-a-0105,385.221125,385.651125,by,I,sd,u-108-3
sw3025A-ms98-a-0105,385.651125,385.781125,uh,I,sd,u-108-3
sw3025A-ms98-a-0105,386.171125,386.521125,boiling,I,sd,u-108-3
sw3025A-ms98-a-0105,386.521125,387.161125,evaporated,I,sd,u-108-3
sw3025A-ms98-a-0105,387.161125,387.441125,milk,I,sd,u-108-3
