sw3015B-ms98-a-0002,13.207625,13.567625,right,B,b,u-2-1
sw3015B-ms98-a-0033,239.761000,239.931000,here,I,sd,u-36-1
sw3015B-ms98-a-0033,239.931000,239.985375,at,I,sd,u-36-1
sw3015B-ms98-a-0033,239.985375,240.591750,work,I,sd,u-36-1
sw3015B-ms98-a-0033,240.591750,240.958375,and,B,%,u-38-1
sw3015B-ms98-a-0033,240.958375,241.210750,uh,I,%,u-38-1
sw3015B-ms98-a-0033,241.831000,242.171000,i,I,%,u-38-1
sw3015B-ms98-a-0033,242.171000,242.447250,uh,I,%,u-38-1
sw3015B-ms98-a-0034,243.722125,243.803875,i,I,%,u-38-1
sw3015B-ms98-a-0034,243.803875,244.103500,like,I,%,u-38-1
sw3015B-ms98-a-0034,244.103500,244.290125,the,I,%,u-38-1
sw3015B-ms98-a-0034,244.444875,244.520125,i,I,%,u-38-1
sw3015B-ms98-a-0034,244.520125,244.757875,like,I,%,u-38-1
sw3015B-ms98-a-0034,244.757875,244.869750,the,I,%,u-38-1
sw3015B-ms98-a-0034,244.869750,245.476250,convenience,I,%,u-38-1
sw3015B-ms98-a-0034,245.476250,245.517875,of,I,%,u-38-1
sw3015B-ms98-a-0034,245.517875,245.577875,the,I,%,u-38-1
sw3015B-ms98-a-0034,245.577875,246.177875,HMO,I,%,u-38-1
sw3015B-ms98-a-0034,246.177875,246.327875,in,I,%,u-38-1
sw3015B-ms98-a-0034,246.327875,246.537875,in,I,%,u-38-1
sw3015B-ms98-a-0034,246.537875,246.637875,a,I,%,u-38-1
sw3015B-ms98-a-0034,246.637875,246.957875,certain,I,%,u-38-1
sw3015B-ms98-a-0034,246.957875,247.507875,respect,I,%,u-38-1
sw3015B-ms98-a-0034,247.507875,247.847875,because,I,%,u-38-1
sw3015B-ms98-a-0034,247.847875,248.097875,it,I,%,u-38-1
sw3015B-ms98-a-0034,248.097875,248.370750,uh,I,%,u-38-1
sw3015B-ms98-a-0034,248.536500,248.727875,even,I,%,u-38-1
sw3015B-ms98-a-0034,248.727875,248.823125,though,I,%,u-38-1
sw3015B-ms98-a-0034,248.823125,249.046625,you're,I,%,u-38-1
sw3015B-ms98-a-0034,249.306500,249.484750,once,B,sv,u-38-2
sw3015B-ms98-a-0034,249.484750,249.603375,you,I,sv,u-38-2
sw3015B-ms98-a-0034,249.603375,249.949875,find,I,sv,u-38-2
sw3015B-ms98-a-0034,249.949875,249.977875,the,I,sv,u-38-2
sw3015B-ms98-a-0034,249.977875,250.647875,doctor,I,sv,u-38-2
sw3015B-ms98-a-0034,250.647875,250.787875,that,I,sv,u-38-2
sw3015B-ms98-a-0034,250.787875,250.927875,you,I,sv,u-38-2
sw3015B-ms98-a-0034,250.927875,251.247875,like,I,sv,u-38-2
sw3015B-ms98-a-0034,251.247875,251.387875,it's,I,sv,u-38-2
sw3015B-ms98-a-0034,251.387875,251.577875,not,I,sv,u-38-2
sw3015B-ms98-a-0034,251.577875,251.617875,a,I,sv,u-38-2
sw3015B-ms98-a-0034,251.617875,251.977875,problem,I,sv,u-38-2
sw3015B-ms98-a-0034,251.977875,252.037875,you,B,sv(^q),u-38-3
sw3015B-ms98-a-0034,252.037875,252.107875,know,I,sv(^q),u-38-3
sw3015B-ms98-a-0034,252.107875,252.137875,a,I,sv(^q),u-38-3
sw3015B-ms98-a-0034,252.137875,252.287875,lot,I,sv(^q),u-38-3
sw3015B-ms98-a-0034,252.287875,252.347875,of,I,sv(^q),u-38-3
sw3015B-ms98-a-0034,252.347875,252.577875,people,I,sv(^q),u-38-3
sw3015B-ms98-a-0034,252.577875,253.097875,complain,I,sv(^q),u-38-3
sw3015B-ms98-a-0034,253.097875,253.377875,saying,I,sv(^q),u-38-3
sw3015B-ms98-a-0034,253.377875,253.587875,well,I,sv(^q),u-38-3
sw3015B-ms98-a-0034,253.587875,253.647875,i,I,sv(^q),u-38-3
sw3015B-ms98-a-0034,253.647875,253.877875,don't,I,sv(^q),u-38-3
sw3015B-ms98-a-0034,253.877875,254.127875,want,I,sv(^q),u-38-3
sw3015B-ms98-a-0034,254.127875,254.396250,to,I,sv(^q),u-38-3
sw3015B-ms98-a-0034,254.396250,254.585375,uh,I,sv(^q),u-38-3
sw3015B-ms98-a-0035,255.441000,255.611000,be,I,sv(^q),u-38-3
sw3015B-ms98-a-0035,255.611000,255.851000,have,I,sv(^q),u-38-3
sw3015B-ms98-a-0035,255.851000,255.921000,to,I,sv(^q),u-38-3
sw3015B-ms98-a-0035,255.921000,256.021000,be,I,sv(^q),u-38-3
sw3015B-ms98-a-0035,256.021000,256.421000,told,I,sv(^q),u-38-3
sw3015B-ms98-a-0035,256.421000,256.561000,who,I,sv(^q),u-38-3
sw3015B-ms98-a-0035,256.561000,256.691000,i,I,sv(^q),u-38-3
sw3015B-ms98-a-0035,256.691000,256.881000,need,I,sv(^q),u-38-3
sw3015B-ms98-a-0035,256.881000,256.941000,to,I,sv(^q),u-38-3
sw3015B-ms98-a-0035,256.941000,257.210000,go,I,sv(^q),u-38-3
sw3015B-ms98-a-0035,257.210000,257.473625,to,I,sv(^q),u-38-3
sw3015B-ms98-a-0035,257.473625,257.581000,but,B,sv,u-38-4
sw3015B-ms98-a-0035,257.581000,257.661000,you,I,sv,u-38-4
sw3015B-ms98-a-0035,257.661000,257.895375,know,I,sv,u-38-4
sw3015B-ms98-a-0035,258.686375,258.841000,if,I,sv,u-38-4
sw3015B-ms98-a-0035,258.841000,258.931000,you,I,sv,u-38-4
sw3015B-ms98-a-0035,258.931000,259.141000,don't,I,sv,u-38-4
sw3015B-ms98-a-0035,259.141000,259.331000,have,I,sv,u-38-4
sw3015B-ms98-a-0035,259.331000,259.381000,a,I,sv,u-38-4
sw3015B-ms98-a-0035,259.381000,259.771000,doctor,I,sv,u-38-4
sw3015B-ms98-a-0035,259.771000,260.171000,anyway,I,sv,u-38-4
sw3015B-ms98-a-0035,260.171000,260.887375,normally,I,sv,u-38-4
sw3015B-ms98-a-0035,260.887375,261.051000,it,I,sv,u-38-4
sw3015B-ms98-a-0035,261.051000,261.341000,doesn't,I,sv,u-38-4
sw3015B-ms98-a-0035,261.341000,261.511000,really,I,sv,u-38-4
sw3015B-ms98-a-0035,261.511000,261.701000,make,I,sv,u-38-4
sw3015B-ms98-a-0035,261.701000,261.931000,much,I,sv,u-38-4
sw3015B-ms98-a-0035,261.931000,262.572750,difference,I,sv,u-38-4
sw3015B-ms98-a-0036,263.141875,263.427000,because_1,O,,
sw3015B-ms98-a-0036,263.427000,263.693000,you,B,+,u-40-1
sw3015B-ms98-a-0036,263.693000,264.031875,can,I,+,u-40-1
sw3015B-ms98-a-0036,264.031875,264.111875,you,I,+,u-40-1
sw3015B-ms98-a-0036,264.111875,264.381875,know,I,+,u-40-1
sw3015B-ms98-a-0036,264.381875,264.531875,if,I,+,u-40-1
sw3015B-ms98-a-0036,264.531875,264.671875,if,I,+,u-40-1
sw3015B-ms98-a-0036,264.671875,264.761875,you,I,+,u-40-1
sw3015B-ms98-a-0036,264.761875,265.061875,find,I,+,u-40-1
sw3015B-ms98-a-0036,265.061875,265.301875,someone,I,+,u-40-1
sw3015B-ms98-a-0036,265.301875,265.401875,you,I,+,u-40-1
sw3015B-ms98-a-0036,265.401875,265.621875,really,I,+,u-40-1
sw3015B-ms98-a-0036,265.621875,266.031875,like,I,+,u-40-1
sw3015B-ms98-a-0036,266.031875,266.141875,and,B,sd,u-40-2
sw3015B-ms98-a-0036,266.141875,266.271875,then,I,sd,u-40-2
sw3015B-ms98-a-0036,266.271875,266.441875,we,I,sd,u-40-2
sw3015B-ms98-a-0036,266.441875,266.661875,did,I,sd,u-40-2
sw3015B-ms98-a-0036,266.921875,267.211875,find,I,sd,u-40-2
sw3015B-ms98-a-0036,267.211875,267.491875,several,I,sd,u-40-2
sw3015B-ms98-a-0036,267.491875,267.691875,good,I,sd,u-40-2
sw3015B-ms98-a-0036,267.691875,268.311625,doctors,I,sd,u-40-2
sw3015B-ms98-a-0036,268.839000,269.169875,and,B,sd,u-40-3
sw3015B-ms98-a-0036,269.169875,269.433625,um,I,sd,u-40-3
sw3015B-ms98-a-0037,270.704500,270.914500,like,I,sd,u-40-3
sw3015B-ms98-a-0037,270.914500,270.994500,you,I,sd,u-40-3
sw3015B-ms98-a-0037,270.994500,271.264500,say,I,sd,u-40-3
sw3015B-ms98-a-0037,271.264500,271.534500,it's,I,sd,u-40-3
sw3015B-ms98-a-0037,271.534500,271.834500,uh,I,sd,u-40-3
sw3015B-ms98-a-0037,271.834500,272.284500,five,I,sd,u-40-3
sw3015B-ms98-a-0037,272.284500,272.644500,dollars,I,sd,u-40-3
sw3015B-ms98-a-0037,272.644500,272.734500,an,I,sd,u-40-3
sw3015B-ms98-a-0037,272.734500,273.164500,office,I,sd,u-40-3
sw3015B-ms98-a-0037,273.164500,273.627500,visit,I,sd,u-40-3
sw3015B-ms98-a-0037,274.264125,274.724500,and,B,sd,u-40-4
sw3015B-ms98-a-0037,274.724500,275.264125,um,I,sd,u-40-4
sw3015B-ms98-a-0037,275.731125,275.874500,my,I,sd,u-40-4
sw3015B-ms98-a-0037,275.874500,276.184500,wife,I,sd,u-40-4
sw3015B-ms98-a-0037,276.184500,276.304500,was,I,sd,u-40-4
sw3015B-ms98-a-0037,276.304500,276.424500,in,I,sd,u-40-4
sw3015B-ms98-a-0037,276.424500,276.484500,the,I,sd,u-40-4
sw3015B-ms98-a-0037,276.484500,276.994500,hospital,I,sd,u-40-4
sw3015B-ms98-a-0037,276.994500,277.174500,had,I,sd,u-40-4
sw3015B-ms98-a-0037,277.174500,277.386000,our,I,sd,u-40-4
sw3015B-ms98-a-0037,277.644000,277.751125,had,I,sd,u-40-4
sw3015B-ms98-a-0037,277.751125,277.932000,our,I,sd,u-40-4
sw3015B-ms98-a-0037,277.932000,278.627000,daughter,I,sd,u-40-4
sw3015B-ms98-a-0037,278.627000,279.045000,and,B,sd,u-40-5
sw3015B-ms98-a-0037,279.224500,279.264500,i,I,sd,u-40-5
sw3015B-ms98-a-0037,279.264500,279.494500,think,I,sd,u-40-5
sw3015B-ms98-a-0037,279.494500,279.644500,her,I,sd,u-40-5
sw3015B-ms98-a-0037,279.644500,280.014500,total,I,sd,u-40-5
sw3015B-ms98-a-0037,280.014500,280.324500,bill,I,sd,u-40-5
sw3015B-ms98-a-0037,280.324500,280.484500,was,I,sd,u-40-5
sw3015B-ms98-a-0037,280.484500,280.744500,around,I,sd,u-40-5
sw3015B-ms98-a-0037,280.744500,280.924500,three,I,sd,u-40-5
sw3015B-ms98-a-0037,280.924500,281.174500,hundred,I,sd,u-40-5
sw3015B-ms98-a-0037,281.174500,281.764500,dollars,I,sd,u-40-5
sw3015B-ms98-a-0038,282.379125,282.549125,for,B,+,u-42-1
sw3015B-ms98-a-0038,282.549125,283.131875,everything,I,+,u-42-1
sw3015B-ms98-a-0038,283.278750,283.629125,uh,B,sd@,u-42-2
sw3015B-ms98-a-0038,283.629125,283.829125,that,I,sd@,u-42-2
sw3015B-ms98-a-0038,283.829125,284.439125,included,I,sd@,u-42-2
sw3015B-ms98-a-0038,284.439125,284.729125,uh,I,sd@,u-42-2
sw3015B-ms98-a-0039,285.288750,285.428750,you,I,sd@,u-42-2
sw3015B-ms98-a-0039,285.428750,285.558750,know,I,sd@,u-42-2
sw3015B-ms98-a-0039,285.558750,285.648750,the,I,sd@,u-42-2
sw3015B-ms98-a-0039,285.648750,286.428750,doctors,I,sd@,u-42-2
sw3015B-ms98-a-0039,286.428750,286.728750,the,I,sd@,u-42-2
sw3015B-ms98-a-0039,286.728750,287.338750,time,I,sd@,u-42-2
sw3015B-ms98-a-0039,287.338750,287.671750,the,I,sd@,u-42-2
sw3015B-ms98-a-0039,287.777250,288.417000,hospital,I,sd@,u-42-2
sw3015B-ms98-a-0039,288.417000,289.145250,[vocalized-noise],I,sd@,u-42-2
sw3015B-ms98-a-0039,289.145250,289.668750,everything,I,sd@,u-42-2
sw3015B-ms98-a-0040,290.886000,291.195750,delivery,B,+@,u-44-1
sw3015B-ms98-a-0040,291.195750,291.353875,room,I,+@,u-44-1
sw3015B-ms98-a-0040,291.353875,291.476000,and,I,+@,u-44-1
sw3015B-ms98-a-0040,291.476000,291.967250,everything,I,+@,u-44-1
sw3015B-ms98-a-0040,292.163125,292.586000,include,O,,
sw3015B-ms98-a-0040,292.586000,293.036000,including,B,sd,u-46-1
sw3015B-ms98-a-0040,293.036000,293.086000,a,I,sd,u-46-1
sw3015B-ms98-a-0040,293.086000,293.496000,private,I,sd,u-46-1
sw3015B-ms98-a-0040,293.496000,293.867875,room,I,sd,u-46-1
sw3015B-ms98-a-0040,293.867875,294.383875,because,I,sd,u-46-1
sw3015B-ms98-a-0040,294.383875,294.556000,there,I,sd,u-46-1
sw3015B-ms98-a-0040,294.556000,294.676000,was,I,sd,u-46-1
sw3015B-ms98-a-0040,294.676000,294.726000,a,I,sd,u-46-1
sw3015B-ms98-a-0040,294.726000,294.946000,little,I,sd,u-46-1
sw3015B-ms98-a-0040,294.946000,295.316000,extra,I,sd,u-46-1
sw3015B-ms98-a-0040,295.316000,295.446000,that,I,sd,u-46-1
sw3015B-ms98-a-0040,295.446000,295.566000,she,I,sd,u-46-1
sw3015B-ms98-a-0040,295.566000,295.736000,had,I,sd,u-46-1
sw3015B-ms98-a-0040,295.736000,295.806000,to,I,sd,u-46-1
sw3015B-ms98-a-0040,295.806000,296.036000,pay,I,sd,u-46-1
sw3015B-ms98-a-0040,296.036000,296.216000,but,B,sd,u-46-2
sw3015B-ms98-a-0040,296.216000,296.406000,that,I,sd,u-46-2
sw3015B-ms98-a-0040,296.406000,296.606000,was,I,sd,u-46-2
sw3015B-ms98-a-0040,296.746000,296.886000,that,I,sd,u-46-2
sw3015B-ms98-a-0040,296.886000,296.996000,was,I,sd,u-46-2
sw3015B-ms98-a-0040,296.996000,297.326375,still,I,sd,u-46-2
sw3015B-ms98-a-0040,297.510875,297.966000,included,I,sd,u-46-2
sw3015B-ms98-a-0040,297.966000,298.036000,in,I,sd,u-46-2
sw3015B-ms98-a-0040,298.036000,298.246000,that,I,sd,u-46-2
sw3015B-ms98-a-0040,298.246000,298.436000,pr[ice]-,I,sd,u-46-2
sw3015B-ms98-a-0040,298.436000,298.586000,that,I,sd,u-46-2
sw3015B-ms98-a-0040,298.586000,299.056000,cost,I,sd,u-46-2
sw3015B-ms98-a-0040,299.056000,299.296000,so,B,%,u-46-3
sw3015B-ms98-a-0040,299.846000,300.056000,it's,B,sv,u-48-1
sw3015B-ms98-a-0040,300.056000,300.640000,really,I,sv,u-48-1
sw3015B-ms98-a-0040,300.790750,301.436000,nice,I,sv,u-48-1
sw3015B-ms98-a-0040,301.436000,301.846000,because,I,sv,u-48-1
sw3015B-ms98-a-0040,301.846000,302.126000,they,I,sv,u-48-1
sw3015B-ms98-a-0041,302.816000,303.137500,[vocalized-noise],I,sv,u-48-1
sw3015B-ms98-a-0041,303.137500,303.234750,you,I,sv,u-48-1
sw3015B-ms98-a-0041,303.234750,303.355375,know,I,sv,u-48-1
sw3015B-ms98-a-0041,303.355375,303.572875,their,I,sv,u-48-1
sw3015B-ms98-a-0041,303.572875,303.772875,their,I,sv,u-48-1
sw3015B-ms98-a-0041,303.772875,304.262875,attitude,I,sv,u-48-1
sw3015B-ms98-a-0041,304.262875,304.382875,is,I,sv,u-48-1
sw3015B-ms98-a-0041,304.382875,304.762875,different,I,sv,u-48-1
sw3015B-ms98-a-0041,304.762875,305.022875,than,I,sv,u-48-1
sw3015B-ms98-a-0041,305.022875,305.152875,than,I,sv,u-48-1
sw3015B-ms98-a-0041,305.152875,305.212875,a,I,sv,u-48-1
sw3015B-ms98-a-0041,305.212875,305.668250,regular,I,sv,u-48-1
sw3015B-ms98-a-0041,305.826375,306.303750,uh,I,sv,u-48-1
sw3015B-ms98-a-0041,306.593875,307.510625,insurance,I,sv,u-48-1
sw3015B-ms98-a-0041,307.762125,307.902875,uh,I,sv,u-48-1
sw3015B-ms98-a-0041,307.902875,308.142875,health,I,sv,u-48-1
sw3015B-ms98-a-0041,308.142875,308.661625,insurance,I,sv,u-48-1
sw3015B-ms98-a-0041,309.017500,309.229750,uh,I,sv,u-48-1
sw3015B-ms98-a-0041,309.675375,309.922750,the,I,sv,u-48-1
sw3015B-ms98-a-0042,310.529125,310.729125,in,I,sv,u-48-1
sw3015B-ms98-a-0042,310.729125,310.929125,in,I,sv,u-48-1
sw3015B-ms98-a-0042,310.929125,311.088500,a,I,sv,u-48-1
sw3015B-ms98-a-0042,311.657250,312.179125,HMO,I,sv,u-48-1
sw3015B-ms98-a-0042,312.179125,312.279125,you,I,sv,u-48-1
sw3015B-ms98-a-0042,312.279125,312.369125,know,I,sv,u-48-1
sw3015B-ms98-a-0042,312.369125,312.539125,they're,B,sv,u-48-2
sw3015B-ms98-a-0042,312.539125,312.899125,trying,I,sv,u-48-2
sw3015B-ms98-a-0042,312.899125,313.079125,to,I,sv,u-48-2
sw3015B-ms98-a-0042,313.079125,313.648250,prevent,I,sv,u-48-2
sw3015B-ms98-a-0042,313.772500,313.839125,a,I,sv,u-48-2
sw3015B-ms98-a-0042,313.839125,314.379125,problem,I,sv,u-48-2
sw3015B-ms98-a-0042,314.379125,314.674875,by,I,sv,u-48-2
sw3015B-ms98-a-0042,315.288750,315.460375,by,I,sv,u-48-2
sw3015B-ms98-a-0042,315.460375,315.810625,keeping,I,sv,u-48-2
sw3015B-ms98-a-0042,315.810625,315.869125,the,I,sv,u-48-2
sw3015B-ms98-a-0042,315.869125,316.329125,cost,I,sv,u-48-2
sw3015B-ms98-a-0042,316.329125,316.768000,down,I,sv,u-48-2
sw3015B-ms98-a-0042,317.020375,317.129125,at,I,sv,u-48-2
sw3015B-ms98-a-0042,317.129125,317.236000,the,I,sv,u-48-2
sw3015B-ms98-a-0042,317.236000,317.478500,front,I,sv,u-48-2
sw3015B-ms98-a-0042,317.478500,317.793625,end,I,sv,u-48-2
sw3015B-ms98-a-0043,318.146000,318.201500,you,B,+,u-50-1
sw3015B-ms98-a-0043,318.201500,318.281500,know,I,+,u-50-1
sw3015B-ms98-a-0043,318.281500,318.371500,and,I,+,u-50-1
sw3015B-ms98-a-0043,318.371500,318.541500,have,I,+,u-50-1
sw3015B-ms98-a-0043,318.541500,318.691500,you,I,+,u-50-1
sw3015B-ms98-a-0043,318.691500,318.941500,come,I,+,u-50-1
sw3015B-ms98-a-0043,318.941500,319.282000,in,I,+,u-50-1
sw3015B-ms98-a-0043,319.383625,319.451500,you,I,+,u-50-1
sw3015B-ms98-a-0043,319.451500,319.597875,know,I,+,u-50-1
sw3015B-ms98-a-0043,319.597875,319.857750,they,B,sd,u-50-2
sw3015B-ms98-a-0043,319.857750,319.971500,they,I,sd,u-50-2
sw3015B-ms98-a-0043,319.971500,320.301500,charge,I,sd,u-50-2
sw3015B-ms98-a-0043,320.301500,320.512125,five,I,sd,u-50-2
sw3015B-ms98-a-0043,320.512125,320.851000,dollars,I,sd,u-50-2
sw3015B-ms98-a-0043,320.851000,320.915875,a,B,sd,u-50-3
sw3015B-ms98-a-0044,321.519625,321.587250,you,B,+,u-52-1
sw3015B-ms98-a-0044,321.587250,321.725750,know,I,+,u-52-1
sw3015B-ms98-a-0044,321.725750,322.054500,pop,I,+,u-52-1
sw3015B-ms98-a-0044,322.054500,322.474125,you're,B,sv,u-52-2
sw3015B-ms98-a-0044,322.474125,322.700000,more,I,sv,u-52-2
sw3015B-ms98-a-0044,322.700000,322.990000,willing,I,sv,u-52-2
sw3015B-ms98-a-0044,322.990000,323.070000,to,I,sv,u-52-2
sw3015B-ms98-a-0044,323.070000,323.310000,go,I,sv,u-52-2
sw3015B-ms98-a-0044,323.310000,323.480000,in,I,sv,u-52-2
sw3015B-ms98-a-0044,323.480000,323.740000,and,I,sv,u-52-2
sw3015B-ms98-a-0044,323.740000,323.920000,try,I,sv,u-52-2
sw3015B-ms98-a-0044,323.920000,323.990000,to,B,+,u-54-1
sw3015B-ms98-a-0044,323.990000,324.210000,take,I,+,u-54-1
sw3015B-ms98-a-0044,324.210000,324.350000,care,I,+,u-54-1
sw3015B-ms98-a-0044,324.350000,324.410000,of,I,+,u-54-1
sw3015B-ms98-a-0044,324.410000,324.500000,a,I,+,u-54-1
sw3015B-ms98-a-0044,324.500000,324.790000,problem,I,+,u-54-1
sw3015B-ms98-a-0044,324.790000,325.090000,before,I,+,u-54-1
sw3015B-ms98-a-0044,325.090000,325.160000,it,I,+,u-54-1
sw3015B-ms98-a-0044,325.160000,325.480000,grows,I,+,u-54-1
sw3015B-ms98-a-0044,325.480000,325.930000,big,I,+,u-54-1
sw3015B-ms98-a-0046,332.034250,332.414250,yeah,B,b,u-58-1
sw3015B-ms98-a-0048,339.661125,340.071125,right,B,b,u-62-1
sw3015B-ms98-a-0049,340.605750,340.735750,yeah,B,aa,u-64-1
sw3015B-ms98-a-0049,340.735750,340.875750,i,B,sd,u-64-2
sw3015B-ms98-a-0049,340.875750,341.435750,i,I,sd,u-64-2
sw3015B-ms98-a-0049,341.435750,341.645750,uh,I,sd,u-64-2
sw3015B-ms98-a-0049,341.823125,342.131875,i,I,sd,u-64-2
sw3015B-ms98-a-0049,342.131875,342.275750,i,I,sd,u-64-2
sw3015B-ms98-a-0049,342.275750,342.525750,really,I,sd,u-64-2
sw3015B-ms98-a-0049,342.525750,342.905750,liked,I,sd,u-64-2
sw3015B-ms98-a-0049,342.905750,343.065750,it,I,sd,u-64-2
sw3015B-ms98-a-0049,343.065750,343.205750,we,B,sd,u-64-3
sw3015B-ms98-a-0049,343.205750,343.435750,both,I,sd,u-64-3
sw3015B-ms98-a-0049,343.615750,343.755750,my,I,sd,u-64-3
sw3015B-ms98-a-0049,343.755750,344.075750,wife,I,sd,u-64-3
sw3015B-ms98-a-0049,344.075750,344.215750,and,I,sd,u-64-3
sw3015B-ms98-a-0049,344.215750,344.275750,i,I,sd,u-64-3
sw3015B-ms98-a-0049,344.275750,344.485750,both,I,sd,u-64-3
sw3015B-ms98-a-0049,344.485750,344.725750,did,I,sd,u-64-3
sw3015B-ms98-a-0049,344.725750,344.905750,you,B,sv,u-64-4
sw3015B-ms98-a-0049,344.905750,345.055750,you,I,sv,u-64-4
sw3015B-ms98-a-0049,345.055750,345.255750,don't,I,sv,u-64-4
sw3015B-ms98-a-0049,345.255750,345.405750,have,I,sv,u-64-4
sw3015B-ms98-a-0049,345.405750,345.515750,to,I,sv,u-64-4
sw3015B-ms98-a-0049,345.515750,345.845750,worry,I,sv,u-64-4
sw3015B-ms98-a-0049,345.845750,346.127375,about,I,sv,u-64-4
sw3015B-ms98-a-0049,346.229125,346.477375,filling,I,sv,u-64-4
sw3015B-ms98-a-0049,346.477375,346.629000,out,I,sv,u-64-4
sw3015B-ms98-a-0049,346.629000,347.352125,forms,I,sv,u-64-4
sw3015B-ms98-a-0049,347.352125,347.676250,uh,I,sv,u-64-4
sw3015B-ms98-a-0049,347.676250,347.759125,you,I,sv,u-64-4
sw3015B-ms98-a-0049,347.759125,347.879250,know,I,sv,u-64-4
sw3015B-ms98-a-0049,347.879250,347.996000,for,I,sv,u-64-4
sw3015B-ms98-a-0049,347.996000,348.802250,reimbursement,I,sv,u-64-4
sw3015B-ms98-a-0049,348.802250,348.926500,and,I,sv,u-64-4
sw3015B-ms98-a-0049,348.926500,349.035750,all,I,sv,u-64-4
sw3015B-ms98-a-0049,349.615250,349.926250,or,I,sv,u-64-4
sw3015B-ms98-a-0049,350.031625,350.115750,you,I,sv,u-64-4
sw3015B-ms98-a-0049,350.115750,350.225750,know,I,sv,u-64-4
sw3015B-ms98-a-0049,350.225750,350.495750,getting,I,sv,u-64-4
sw3015B-ms98-a-0049,350.495750,350.785750,paid,I,sv,u-64-4
sw3015B-ms98-a-0049,350.785750,351.035750,eight,I,sv,u-64-4
sw3015B-ms98-a-0049,351.035750,351.505750,percent,I,sv,u-64-4
sw3015B-ms98-a-0049,351.505750,351.815750,of,I,sv,u-64-4
sw3015B-ms98-a-0049,351.815750,352.035750,of,I,sv,u-64-4
sw3015B-ms98-a-0049,352.035750,352.365750,whatever,I,sv,u-64-4
sw3015B-ms98-a-0049,352.365750,352.445750,you,B,sv,u-64-5
sw3015B-ms98-a-0049,352.445750,352.670875,just,I,sv,u-64-5
sw3015B-ms98-a-0049,352.670875,352.950750,pay,I,sv,u-64-5
sw3015B-ms98-a-0049,352.950750,353.022375,the,I,sv,u-64-5
sw3015B-ms98-a-0050,353.532625,353.722625,the,I,sv,u-64-5
sw3015B-ms98-a-0050,353.722625,354.032625,five,I,sv,u-64-5
sw3015B-ms98-a-0050,354.032625,354.442625,dollars,I,sv,u-64-5
sw3015B-ms98-a-0050,354.442625,354.652625,right,I,sv,u-64-5
sw3015B-ms98-a-0050,354.652625,354.782625,then,I,sv,u-64-5
sw3015B-ms98-a-0050,354.782625,354.902625,and,B,sv,u-64-6
sw3015B-ms98-a-0050,354.902625,355.142625,then,I,sv,u-64-6
sw3015B-ms98-a-0050,355.142625,355.252625,you're,I,sv,u-64-6
sw3015B-ms98-a-0050,355.252625,355.532625,done,I,sv,u-64-6
sw3015B-ms98-a-0050,355.532625,355.732625,with,I,sv,u-64-6
sw3015B-ms98-a-0050,355.732625,355.972625,it,I,sv,u-64-6
sw3015B-ms98-a-0052,363.493500,363.830500,um-hum,B,b,u-68-1
sw3015B-ms98-a-0054,375.476250,375.792125,right,B,b,u-70-1
sw3015B-ms98-a-0056,385.363500,385.783500,right,B,b,u-72-1
sw3015B-ms98-a-0058,391.966250,392.169625,well,B,%,u-76-1
sw3015B-ms98-a-0058,392.169625,392.369625,they,I,%,u-76-1
sw3015B-ms98-a-0058,392.369625,392.649625,and,I,%,u-76-1
sw3015B-ms98-a-0058,392.649625,392.749625,then,I,%,u-76-1
sw3015B-ms98-a-0058,392.749625,392.779625,a[gain]-,I,%,u-76-1
sw3015B-ms98-a-0058,392.779625,392.949625,they're,I,%,u-76-1
sw3015B-ms98-a-0058,392.949625,393.254625,also,I,%,u-76-1
sw3015B-ms98-a-0058,393.254625,394.030500,[vocalized-noise],O,,
sw3015B-ms98-a-0058,394.030500,394.385125,they're,B,sv,u-76-3
sw3015B-ms98-a-0058,394.516875,394.989625,taking,I,sv,u-76-3
sw3015B-ms98-a-0058,394.989625,395.199625,up,I,sv,u-76-3
sw3015B-ms98-a-0058,395.199625,395.299625,the,I,sv,u-76-3
sw3015B-ms98-a-0058,395.299625,395.709625,cost,I,sv,u-76-3
sw3015B-ms98-a-0058,395.709625,395.779625,of,I,sv,u-76-3
sw3015B-ms98-a-0058,395.779625,396.139625,people,I,sv,u-76-3
sw3015B-ms98-a-0058,396.139625,396.259625,who,I,sv,u-76-3
sw3015B-ms98-a-0058,396.259625,396.599625,can't,I,sv,u-76-3
sw3015B-ms98-a-0058,396.599625,396.989625,pay,I,sv,u-76-3
sw3015B-ms98-a-0058,396.989625,397.109625,you,B,sv,u-78-1
sw3015B-ms98-a-0058,397.109625,397.209625,know,I,sv,u-78-1
sw3015B-ms98-a-0058,397.209625,397.399625,they,I,sv,u-78-1
sw3015B-ms98-a-0058,397.399625,397.529625,they,I,sv,u-78-1
sw3015B-ms98-a-0058,397.529625,397.659625,get,I,sv,u-78-1
sw3015B-ms98-a-0058,397.659625,397.719625,a,I,sv,u-78-1
sw3015B-ms98-a-0058,397.719625,398.019625,lot,I,sv,u-78-1
sw3015B-ms98-a-0058,398.019625,398.209625,of,I,sv,u-78-1
sw3015B-ms98-a-0058,398.209625,398.449625,uh,I,sv,u-78-1
sw3015B-ms98-a-0059,399.089250,399.209250,a,I,sv,u-78-1
sw3015B-ms98-a-0059,399.209250,399.459250,lot,I,sv,u-78-1
