sw4050B-ms98-a-0001,0.040000,0.236875,-[he]llo,O,,
sw4050B-ms98-a-0041,220.847875,220.987875,so,B,%,u-57-2
sw4050B-ms98-a-0041,220.987875,221.147875,it's,B,ad,u-59-1
sw4050B-ms98-a-0041,221.147875,221.327875,just,I,ad,u-59-1
sw4050B-ms98-a-0041,221.327875,221.497875,kind,I,ad,u-59-1
sw4050B-ms98-a-0041,221.497875,221.567875,of,I,ad,u-59-1
sw4050B-ms98-a-0041,221.567875,221.727875,like,I,ad,u-59-1
sw4050B-ms98-a-0041,221.727875,221.877875,get,I,ad,u-59-1
sw4050B-ms98-a-0041,221.877875,221.997875,on,I,ad,u-59-1
sw4050B-ms98-a-0041,221.997875,222.057875,the,I,ad,u-59-1
sw4050B-ms98-a-0041,222.057875,222.667875,telephone,I,ad,u-59-1
sw4050B-ms98-a-0041,222.667875,222.807875,and,B,^q,u-59-2
sw4050B-ms98-a-0042,223.368625,223.578625,it's,B,+,u-61-1
sw4050B-ms98-a-0042,223.578625,223.758625,so,I,+,u-61-1
sw4050B-ms98-a-0042,223.758625,223.898625,and,I,+,u-61-1
sw4050B-ms98-a-0042,223.898625,224.188625,such,I,+,u-61-1
sw4050B-ms98-a-0042,224.188625,224.568625,days,I,+,u-61-1
sw4050B-ms98-a-0042,224.568625,224.848625,from,I,+,u-61-1
sw4050B-ms98-a-0042,224.848625,225.128625,such,I,+,u-61-1
sw4050B-ms98-a-0042,225.128625,225.228625,and,I,+,u-61-1
sw4050B-ms98-a-0042,225.228625,225.548625,such,I,+,u-61-1
sw4050B-ms98-a-0042,225.548625,225.898625,date,I,+,u-61-1
sw4050B-ms98-a-0042,225.898625,226.148625,and,B,sv,u-63-1
sw4050B-ms98-a-0042,226.228625,226.688625,everybody,I,sv,u-63-1
sw4050B-ms98-a-0042,226.688625,226.828625,just,I,sv,u-63-1
sw4050B-ms98-a-0042,226.828625,227.218625,shows,I,sv,u-63-1
sw4050B-ms98-a-0042,227.218625,227.628625,up,I,sv,u-63-1
sw4050B-ms98-a-0044,246.564750,246.644750,i,B,sv,u-65-1
sw4050B-ms98-a-0044,246.644750,246.784750,would,I,sv,u-65-1
sw4050B-ms98-a-0044,246.784750,246.994750,say,I,sv,u-65-1
sw4050B-ms98-a-0044,246.994750,247.164750,you're,I,sv,u-65-1
sw4050B-ms98-a-0044,247.164750,247.694750,spread,I,sv,u-65-1
sw4050B-ms98-a-0044,247.694750,248.034750,out,I,sv,u-65-1
sw4050B-ms98-a-0044,248.034750,248.384750,then,I,sv,u-65-1
sw4050B-ms98-a-0044,248.384750,248.620125,[laughter],O,,
sw4050B-ms98-a-0045,249.753125,249.946125,uh,B,sd,u-67-1
sw4050B-ms98-a-0045,249.946125,250.185000,my,I,sd,u-67-1
sw4050B-ms98-a-0045,250.185000,250.395000,my,I,sd,u-67-1
sw4050B-ms98-a-0045,250.395000,250.815000,immediate,I,sd,u-67-1
sw4050B-ms98-a-0045,250.815000,251.095000,family,I,sd,u-67-1
sw4050B-ms98-a-0045,251.095000,251.175000,you,I,sd,u-67-1
sw4050B-ms98-a-0045,251.175000,251.305000,know,I,sd,u-67-1
sw4050B-ms98-a-0045,251.305000,251.515000,my,I,sd,u-67-1
sw4050B-ms98-a-0045,251.515000,251.675000,my,I,sd,u-67-1
sw4050B-ms98-a-0045,251.675000,252.115000,parents,I,sd,u-67-1
sw4050B-ms98-a-0045,252.115000,252.205000,and,I,sd,u-67-1
sw4050B-ms98-a-0045,252.205000,252.295000,my,I,sd,u-67-1
sw4050B-ms98-a-0045,252.295000,252.615000,brothers,I,sd,u-67-1
sw4050B-ms98-a-0045,252.615000,252.735000,and,I,sd,u-67-1
sw4050B-ms98-a-0045,252.735000,253.005000,sisters,I,sd,u-67-1
sw4050B-ms98-a-0045,253.005000,253.105000,i,I,sd,u-67-1
sw4050B-ms98-a-0045,253.105000,253.305000,guess,I,sd,u-67-1
sw4050B-ms98-a-0045,253.305000,253.455000,we're,I,sd,u-67-1
sw4050B-ms98-a-0045,253.455000,253.515000,the,I,sd,u-67-1
sw4050B-ms98-a-0045,253.515000,253.835000,ones,I,sd,u-67-1
sw4050B-ms98-a-0045,253.835000,254.025000,that,I,sd,u-67-1
sw4050B-ms98-a-0045,254.615000,254.745000,have,I,sd,u-67-1
sw4050B-ms98-a-0045,254.745000,254.815000,the,I,sd,u-67-1
sw4050B-ms98-a-0045,254.815000,255.255000,gypsy,I,sd,u-67-1
sw4050B-ms98-a-0045,255.255000,255.515000,blood,I,sd,u-67-1
sw4050B-ms98-a-0045,255.515000,255.595000,or,I,sd,u-67-1
sw4050B-ms98-a-0045,255.595000,255.935000,whatever,I,sd,u-67-1
sw4050B-ms98-a-0045,255.935000,256.175000,because_1,O,,
sw4050B-ms98-a-0045,256.175000,256.265000,my,B,sd,u-67-2
sw4050B-ms98-a-0045,256.265000,256.455000,dad,I,sd,u-67-2
sw4050B-ms98-a-0045,256.455000,256.585000,was,I,sd,u-67-2
sw4050B-ms98-a-0045,256.585000,256.655000,in,I,sd,u-67-2
sw4050B-ms98-a-0045,256.655000,256.735000,the,I,sd,u-67-2
sw4050B-ms98-a-0045,256.735000,257.055000,Army,I,sd,u-67-2
sw4050B-ms98-a-0045,257.055000,257.185000,and,B,sd,u-67-3
sw4050B-ms98-a-0045,257.185000,257.255000,we,O,,
sw4050B-ms98-a-0045,257.255000,257.316875,w[ere]-,O,,
sw4050B-ms98-a-0046,258.086000,258.166000,we,O,,
sw4050B-ms98-a-0046,258.166000,258.226000,were,O,,
sw4050B-ms98-a-0046,258.226000,258.466000,pretty,B,+,u-69-1
sw4050B-ms98-a-0046,258.466000,258.846000,strung,I,+,u-69-1
sw4050B-ms98-a-0046,258.846000,258.956000,out,I,+,u-69-1
sw4050B-ms98-a-0046,258.956000,259.106000,all,I,+,u-69-1
sw4050B-ms98-a-0046,259.106000,259.336000,over,I,+,u-69-1
sw4050B-ms98-a-0046,259.336000,259.566000,but,B,sd,u-69-2
sw4050B-ms98-a-0046,260.186000,260.446000,since,I,sd,u-69-2
sw4050B-ms98-a-0046,260.446000,260.586000,they've,I,sd,u-69-2
sw4050B-ms98-a-0046,260.586000,260.756000,moved,I,sd,u-69-2
sw4050B-ms98-a-0046,260.756000,260.886000,back,I,sd,u-69-2
sw4050B-ms98-a-0046,260.886000,260.946000,to,I,sd,u-69-2
sw4050B-ms98-a-0046,260.946000,261.666000,Carolina's,I,sd,u-69-2
sw4050B-ms98-a-0046,262.144375,262.637875,uh,I,sd,u-69-2
sw4050B-ms98-a-0046,262.637875,262.776000,we,I,sd,u-69-2
sw4050B-ms98-a-0046,262.776000,263.136000,still,I,sd,u-69-2
sw4050B-ms98-a-0046,263.136000,263.276000,are,I,sd,u-69-2
sw4050B-ms98-a-0046,263.276000,263.366000,the,I,sd,u-69-2
sw4050B-ms98-a-0046,263.366000,263.586000,only,I,sd,u-69-2
sw4050B-ms98-a-0046,263.586000,263.786000,ones,I,sd,u-69-2
sw4050B-ms98-a-0046,263.786000,263.926000,do,I,sd,u-69-2
sw4050B-ms98-a-0046,263.926000,264.116000,not,I,sd,u-69-2
sw4050B-ms98-a-0046,264.116000,264.296000,live,I,sd,u-69-2
sw4050B-ms98-a-0046,264.296000,264.506000,in,I,sd,u-69-2
sw4050B-ms98-a-0046,265.046000,265.106000,in,B,+,u-71-1
sw4050B-ms98-a-0046,265.106000,265.566000,Anson,I,+,u-71-1
sw4050B-ms98-a-0046,265.566000,266.176000,County,I,+,u-71-1
sw4050B-ms98-a-0046,266.176000,266.676000,[laughter],O,,
sw4050B-ms98-a-0047,267.121375,267.291375,i,B,sd,u-73-1
sw4050B-ms98-a-0047,267.291375,267.471375,live,I,sd,u-73-1
sw4050B-ms98-a-0047,267.471375,267.641375,in,I,sd,u-73-1
sw4050B-ms98-a-0047,267.641375,267.971375,Raleigh,I,sd,u-73-1
sw4050B-ms98-a-0047,267.971375,268.061375,and,B,sd,u-73-2
sw4050B-ms98-a-0047,268.061375,268.151375,then,I,sd,u-73-2
sw4050B-ms98-a-0047,268.151375,268.313000,my,I,sd,u-73-2
sw4050B-ms98-a-0047,268.403375,268.601375,my,I,sd,u-73-2
sw4050B-ms98-a-0047,268.601375,268.981375,parents,I,sd,u-73-2
sw4050B-ms98-a-0047,268.981375,269.131375,live,I,sd,u-73-2
sw4050B-ms98-a-0047,269.131375,269.271375,in,I,sd,u-73-2
sw4050B-ms98-a-0047,269.271375,269.631375,Greenville,I,sd,u-73-2
sw4050B-ms98-a-0047,269.631375,269.731375,and,B,sd,u-73-3
sw4050B-ms98-a-0047,269.731375,269.761375,i,I,sd,u-73-3
sw4050B-ms98-a-0047,269.761375,269.921375,have,I,sd,u-73-3
sw4050B-ms98-a-0047,269.921375,270.091375,one,I,sd,u-73-3
sw4050B-ms98-a-0047,270.091375,270.391375,brother,I,sd,u-73-3
sw4050B-ms98-a-0047,270.391375,270.481375,and,I,sd,u-73-3
sw4050B-ms98-a-0047,270.481375,270.661375,his,I,sd,u-73-3
sw4050B-ms98-a-0047,270.661375,270.911375,wife,I,sd,u-73-3
sw4050B-ms98-a-0047,270.911375,271.071375,live,B,+,u-75-1
sw4050B-ms98-a-0047,271.071375,271.151375,in,I,+,u-75-1
sw4050B-ms98-a-0047,271.151375,271.681375,Greenville,I,+,u-75-1
sw4050B-ms98-a-0047,271.681375,271.951375,and,I,+,u-75-1
sw4050B-ms98-a-0047,272.201375,272.611375,um,I,+,u-75-1
sw4050B-ms98-a-0047,272.971375,273.241375,another,I,+,u-75-1
sw4050B-ms98-a-0047,273.241375,273.511375,brother,I,+,u-75-1
sw4050B-ms98-a-0047,273.511375,273.701375,that,I,+,u-75-1
sw4050B-ms98-a-0047,273.701375,274.078750,lives,I,+,u-75-1
sw4050B-ms98-a-0047,274.489375,274.870875,in,I,+,u-75-1
sw4050B-ms98-a-0047,274.870875,275.273875,outside,I,+,u-75-1
sw4050B-ms98-a-0047,275.273875,275.341375,of,I,+,u-75-1
sw4050B-ms98-a-0047,275.341375,276.001375,Fayetteville,I,+,u-75-1
sw4050B-ms98-a-0047,276.001375,276.241375,so,B,sd,u-75-2
sw4050B-ms98-a-0047,276.241375,276.331375,i,I,sd,u-75-2
sw4050B-ms98-a-0047,276.331375,276.561375,mean,I,sd,u-75-2
sw4050B-ms98-a-0047,276.561375,276.681375,we're,I,sd,u-75-2
sw4050B-ms98-a-0047,276.781375,277.061375,we're,I,sd,u-75-2
sw4050B-ms98-a-0048,277.567875,277.687875,we're,I,sd,u-75-2
sw4050B-ms98-a-0048,277.687875,278.077875,spread,I,sd,u-75-2
sw4050B-ms98-a-0048,278.077875,278.357875,out,I,sd,u-75-2
sw4050B-ms98-a-0048,278.357875,278.497875,but,B,sd,u-75-3
sw4050B-ms98-a-0048,278.497875,278.907875,everybody,B,+,u-77-1
sw4050B-ms98-a-0048,278.907875,279.117875,else,I,+,u-77-1
sw4050B-ms98-a-0048,279.117875,279.217875,is,I,+,u-77-1
sw4050B-ms98-a-0048,279.217875,279.937875,centralized,I,+,u-77-1
sw4050B-ms98-a-0048,279.937875,280.147875,in,I,+,u-77-1
sw4050B-ms98-a-0048,280.407875,280.697875,in,I,+,u-77-1
sw4050B-ms98-a-0048,281.137875,281.307875,my,I,+,u-77-1
sw4050B-ms98-a-0048,281.307875,281.527875,home,I,+,u-77-1
sw4050B-ms98-a-0048,281.527875,281.817875,town,I,+,u-77-1
sw4050B-ms98-a-0048,281.817875,282.367875,Waynesboro,I,+,u-77-1
sw4050B-ms98-a-0048,282.367875,282.747875,so,B,%,u-77-2
sw4050B-ms98-a-0049,284.406125,284.736125,nobody,B,sd,u-79-1
sw4050B-ms98-a-0049,284.736125,284.996125,moves,I,sd,u-79-1
sw4050B-ms98-a-0049,284.996125,285.386125,away,I,sd,u-79-1
sw4050B-ms98-a-0049,285.386125,285.776125,except,I,sd,u-79-1
sw4050B-ms98-a-0049,285.776125,286.116125,us,I,sd,u-79-1
sw4050B-ms98-a-0049,286.116125,288.636125,[laughter],O,,
sw4050B-ms98-a-0049,288.636125,288.866125,yeah,B,ny,u-81-1
sw4050B-ms98-a-0049,288.866125,288.946125,i,B,sd^e,u-81-2
sw4050B-ms98-a-0049,288.946125,289.116125,got,I,sd^e,u-81-2
sw4050B-ms98-a-0049,289.116125,289.256125,out,I,sd^e,u-81-2
sw4050B-ms98-a-0049,289.256125,289.356125,as,I,sd^e,u-81-2
sw4050B-ms98-a-0049,289.356125,289.456125,soon,I,sd^e,u-81-2
sw4050B-ms98-a-0049,289.456125,289.546125,as,I,sd^e,u-81-2
sw4050B-ms98-a-0049,289.546125,289.646125,i,I,sd^e,u-81-2
sw4050B-ms98-a-0049,289.646125,290.406125,graduated,I,sd^e,u-81-2
sw4050B-ms98-a-0049,290.406125,291.573000,[laughter],O,,
sw4050B-ms98-a-0050,292.876500,293.126500,just,B,sd(^q),u-83-1
sw4050B-ms98-a-0050,293.126500,293.286500,like,I,sd(^q),u-83-1
sw4050B-ms98-a-0050,293.286500,293.436500,this,I,sd(^q),u-83-1
sw4050B-ms98-a-0050,293.436500,293.706500,town,I,sd(^q),u-83-1
sw4050B-ms98-a-0050,293.706500,293.796500,is,I,sd(^q),u-83-1
sw4050B-ms98-a-0050,293.796500,293.976500,too,I,sd(^q),u-83-1
sw4050B-ms98-a-0050,293.976500,294.306500,small,I,sd(^q),u-83-1
sw4050B-ms98-a-0050,294.306500,294.466500,for,I,sd(^q),u-83-1
sw4050B-ms98-a-0050,294.466500,294.776500,me,I,sd(^q),u-83-1
sw4050B-ms98-a-0050,294.776500,295.416500,good-bye,O,,
sw4050B-ms98-a-0050,295.416500,295.937250,[laughter],O,,
