sw3012A-ms98-a-0002,1.695500,2.285500,hello,B,fp,u-2-1
sw3012A-ms98-a-0062,420.149750,420.249750,of,I,+,u-78-1
sw3012A-ms98-a-0062,420.249750,420.409750,that,I,+,u-78-1
sw3012A-ms98-a-0062,420.409750,421.259750,situation,I,+,u-78-1
sw3012A-ms98-a-0062,421.259750,421.499750,and,B,%,u-80-1
sw3012A-ms98-a-0062,421.949750,422.589750,and,I,%,u-80-1
sw3012A-ms98-a-0062,422.589750,422.978875,the,I,%,u-80-1
sw3012A-ms98-a-0062,423.091875,423.291500,um,I,%,u-80-1
sw3012A-ms98-a-0062,423.291500,423.445500,uh,I,%,u-80-1
sw3012A-ms98-a-0062,423.589875,423.779750,you,I,%,u-80-1
sw3012A-ms98-a-0062,423.779750,424.119750,know,I,%,u-80-1
sw3012A-ms98-a-0064,427.516250,427.856250,that's,B,aa,u-82-1
sw3012A-ms98-a-0064,427.856250,428.286250,right,I,aa,u-82-1
sw3012A-ms98-a-0066,440.478250,440.638250,and,B,sv,u-84-1
sw3012A-ms98-a-0066,440.638250,440.898250,i,I,sv,u-84-1
sw3012A-ms98-a-0066,440.898250,441.018250,i,I,sv,u-84-1
sw3012A-ms98-a-0066,441.018250,441.278250,think,I,sv,u-84-1
sw3012A-ms98-a-0066,441.278250,441.508250,so,I,sv,u-84-1
sw3012A-ms98-a-0066,441.508250,441.808250,much,I,sv,u-84-1
sw3012A-ms98-a-0066,441.808250,441.898250,of,I,sv,u-84-1
sw3012A-ms98-a-0066,441.898250,441.998250,it,I,sv,u-84-1
sw3012A-ms98-a-0066,441.998250,442.168250,is,I,sv,u-84-1
sw3012A-ms98-a-0066,442.168250,442.338250,what,I,sv,u-84-1
sw3012A-ms98-a-0066,442.338250,442.500250,you're,I,sv,u-84-1
sw3012A-ms98-a-0066,442.500250,443.037000,taught,I,sv,u-84-1
sw3012A-ms98-a-0067,443.986375,444.136375,you,B,sv,u-86-1
sw3012A-ms98-a-0067,444.136375,444.326375,know,I,sv,u-86-1
sw3012A-ms98-a-0067,444.326375,444.506375,they,I,sv,u-86-1
sw3012A-ms98-a-0067,444.506375,444.876375,teach,I,sv,u-86-1
sw3012A-ms98-a-0067,444.876375,445.086375,their,I,sv,u-86-1
sw3012A-ms98-a-0067,445.086375,445.766375,children,I,sv,u-86-1
sw3012A-ms98-a-0068,447.350500,447.857125,uh,I,sv,u-86-1
sw3012A-ms98-a-0068,447.970125,448.270500,in,I,sv,u-86-1
sw3012A-ms98-a-0068,448.270500,448.590500,such,I,sv,u-86-1
sw3012A-ms98-a-0068,448.590500,448.670500,a,I,sv,u-86-1
sw3012A-ms98-a-0068,448.670500,448.940500,way,I,sv,u-86-1
sw3012A-ms98-a-0068,448.940500,449.220500,that,I,sv,u-86-1
