sw4353A-ms98-a-0001,0.673000,1.480000,huh,B,b,u-2-1
sw4353A-ms98-a-0065,272.746625,272.906625,at,I,sd,u-102-1
sw4353A-ms98-a-0065,272.906625,273.064250,uh,I,sd,u-102-1
sw4353A-ms98-a-0065,273.391875,273.686625,for,I,sd,u-102-1
sw4353A-ms98-a-0065,273.686625,273.816625,a,I,sd,u-102-1
sw4353A-ms98-a-0065,273.816625,274.306625,university,I,sd,u-102-1
sw4353A-ms98-a-0065,274.306625,274.336625,uh,I,sd,u-102-1
sw4353A-ms98-a-0065,274.336625,274.586625,Georgia,I,sd,u-102-1
sw4353A-ms98-a-0065,274.586625,275.030875,Tech,I,sd,u-102-1
sw4353A-ms98-a-0065,275.030875,275.236625,uh,I,sd,u-102-1
sw4353A-ms98-a-0065,275.236625,275.754625,research,I,sd,u-102-1
sw4353A-ms98-a-0066,276.570500,276.793125,as,O,,
sw4353A-ms98-a-0066,276.793125,277.012250,a,O,,
sw4353A-ms98-a-0066,277.813875,278.053125,so,B,%,u-106-1
sw4353A-ms98-a-0066,278.053125,278.103125,i,I,%,u-106-1
sw4353A-ms98-a-0066,278.103125,278.383125,just,I,%,u-106-1
sw4353A-ms98-a-0066,278.383125,278.496500,uh,I,%,u-106-1
sw4353A-ms98-a-0068,283.233000,283.359500,oh,B,b,u-108-1
sw4353A-ms98-a-0068,283.359500,283.597125,well,I,b,u-108-1
sw4353A-ms98-a-0068,283.597125,283.958625,[laughter],O,,
sw4353A-ms98-a-0070,288.810375,289.173875,um-hum,B,b,u-110-1
sw4353A-ms98-a-0072,293.922125,294.346750,yeah,B,b,u-112-1
