sw2095B-ms98-a-0002,2.887750,3.097750,no,B,nn,u-2-1
sw2095B-ms98-a-0044,250.543375,250.653375,me,I,sd,u-56-2
sw2095B-ms98-a-0044,250.653375,250.923125,say,I,sd,u-56-2
sw2095B-ms98-a-0044,250.923125,251.527000,[laughter-good-bye],O,,
sw2095B-ms98-a-0044,251.527000,252.913375,[laughter],O,,
sw2095B-ms98-a-0044,252.913375,253.013375,we,B,sd,u-56-3
sw2095B-ms98-a-0044,253.013375,253.293375,messed,I,sd,u-56-3
sw2095B-ms98-a-0044,253.293375,253.433375,up,I,sd,u-56-3
sw2095B-ms98-a-0044,253.433375,253.563375,the,I,sd,u-56-3
sw2095B-ms98-a-0044,253.563375,254.523375,[laughter-conversation],O,,
sw2095B-ms98-a-0044,254.523375,256.453375,[laughter],O,,
sw2095B-ms98-a-0044,256.453375,256.923375,[laughter-anyway],O,,
sw2095B-ms98-a-0044,256.923375,258.993375,[laughter],O,,
sw2095B-ms98-a-0047,278.702625,279.352750,inspiring,B,sv,u-58-3
sw2095B-ms98-a-0047,279.802875,280.211375,okay,B,%,u-58-4
sw2095B-ms98-a-0047,280.211375,280.432000,well,B,fc,u-58-5
sw2095B-ms98-a-0047,280.432000,280.722625,nice,I,fc,u-58-5
sw2095B-ms98-a-0047,280.722625,281.042625,talking,I,fc,u-58-5
sw2095B-ms98-a-0047,281.042625,281.112625,to,I,fc,u-58-5
sw2095B-ms98-a-0047,281.112625,281.212625,you,I,fc,u-58-5
sw2095B-ms98-a-0047,281.212625,281.472625,Tony,O,,
