sw3097B-ms98-a-0002,1.351875,1.871250,hi,B,fp,u-2-1
sw3097B-ms98-a-0057,197.932125,198.232125,there's,I,sd,u-98-1
sw3097B-ms98-a-0057,198.232125,198.562125,almost,I,sd,u-98-1
sw3097B-ms98-a-0057,198.562125,198.922125,equally,I,sd,u-98-1
sw3097B-ms98-a-0057,198.922125,199.502125,predominant,I,sd,u-98-1
sw3097B-ms98-a-0057,199.502125,199.582125,in,I,sd,u-98-1
sw3097B-ms98-a-0057,199.582125,199.915250,women,I,sd,u-98-1
sw3097B-ms98-a-0058,201.064250,201.592625,and,B,%,u-100-1
sw3097B-ms98-a-0058,201.592625,201.843125,i,I,%,u-100-1
sw3097B-ms98-a-0059,203.003375,203.358875,uh-huh,B,b,u-102-1
sw3097B-ms98-a-0059,203.674500,204.049875,uh-huh,B,b^r,u-104-1
sw3097B-ms98-a-0059,204.215625,204.875125,right,B,b,u-106-1
sw3097B-ms98-a-0059,205.025750,205.686500,and,B,sv,u-106-2
sw3097B-ms98-a-0059,205.686500,205.884625,i,I,sv,u-106-2
sw3097B-ms98-a-0059,205.884625,206.224625,think,I,sv,u-106-2
sw3097B-ms98-a-0059,206.224625,206.604625,that,I,sv,u-106-2
sw3097B-ms98-a-0059,206.604625,206.876000,that's,I,sv,u-106-2
sw3097B-ms98-a-0059,206.876000,207.749750,a,I,sv,u-106-2
sw3097B-ms98-a-0059,207.749750,207.964375,that's,I,sv,u-106-2
sw3097B-ms98-a-0059,207.964375,208.050875,a,I,sv,u-106-2
sw3097B-ms98-a-0059,208.050875,208.514625,symptom,I,sv,u-106-2
sw3097B-ms98-a-0059,208.514625,208.654625,of,I,sv,u-106-2
sw3097B-ms98-a-0059,208.654625,208.854625,our,I,sv,u-106-2
sw3097B-ms98-a-0059,208.854625,209.504625,society,I,sv,u-106-2
sw3097B-ms98-a-0059,209.504625,209.654625,it's,B,sv,u-106-3
sw3097B-ms98-a-0059,209.654625,209.794625,a,I,sv,u-106-3
sw3097B-ms98-a-0059,209.794625,210.214625,symptom,I,sv,u-106-3
sw3097B-ms98-a-0059,210.214625,210.364625,that,I,sv,u-106-3
sw3097B-ms98-a-0059,210.364625,210.679125,there's,I,sv,u-106-3
sw3097B-ms98-a-0059,210.679125,210.914625,there's,I,sv,u-106-3
sw3097B-ms98-a-0059,210.914625,210.993125,a,I,sv,u-106-3
sw3097B-ms98-a-0059,211.448875,212.075250,general,I,sv,u-106-3
sw3097B-ms98-a-0059,212.075250,212.777000,illness,I,sv,u-106-3
sw3097B-ms98-a-0059,213.225125,213.324625,that,I,sv,u-106-3
sw3097B-ms98-a-0059,213.324625,213.614625,needs,I,sv,u-106-3
sw3097B-ms98-a-0059,213.614625,213.714625,to,I,sv,u-106-3
sw3097B-ms98-a-0059,213.714625,213.874625,be,I,sv,u-106-3
sw3097B-ms98-a-0059,213.874625,214.365000,healed,I,sv,u-106-3
sw3097B-ms98-a-0060,215.008625,215.081375,i,B,sd,u-108-1
sw3097B-ms98-a-0060,215.081375,215.146000,do,I,sd,u-108-1
sw3097B-ms98-a-0060,215.146000,215.251250,not,I,sd,u-108-1
sw3097B-ms98-a-0060,215.251250,215.351250,know,I,sd,u-108-1
sw3097B-ms98-a-0060,215.351250,215.607500,what,I,sd,u-108-1
sw3097B-ms98-a-0060,215.961625,216.021250,the,I,sd,u-108-1
sw3097B-ms98-a-0060,216.021250,216.551250,healing,I,sd,u-108-1
sw3097B-ms98-a-0060,216.551250,217.051250,process,I,sd,u-108-1
sw3097B-ms98-a-0060,217.051250,217.201250,would,I,sd,u-108-1
sw3097B-ms98-a-0060,217.201250,217.431250,be,I,sd,u-108-1
sw3097B-ms98-a-0060,217.431250,217.591250,or,I,sd,u-108-1
sw3097B-ms98-a-0060,217.591250,217.823250,what,I,sd,u-108-1
sw3097B-ms98-a-0060,217.823250,218.031250,was,I,sd,u-108-1
sw3097B-ms98-a-0060,218.031250,218.471250,causing,I,sd,u-108-1
sw3097B-ms98-a-0060,218.471250,218.531250,the,I,sd,u-108-1
sw3097B-ms98-a-0060,218.531250,218.946125,problem,I,sd,u-108-1
sw3097B-ms98-a-0060,219.282375,219.369000,i,B,h,u-110-1
sw3097B-ms98-a-0060,219.369000,219.471250,am,I,h,u-110-1
sw3097B-ms98-a-0060,219.471250,219.767125,not,I,h,u-110-1
sw3097B-ms98-a-0060,220.147500,220.301250,i,I,h,u-110-1
sw3097B-ms98-a-0060,220.301250,220.361250,am,I,h,u-110-1
sw3097B-ms98-a-0060,220.361250,220.541250,not,I,h,u-110-1
sw3097B-ms98-a-0060,220.541250,220.993625,God,I,h,u-110-1
sw3097B-ms98-a-0061,221.638125,222.431750,but,B,sd(^q),u-112-1
sw3097B-ms98-a-0061,222.431750,222.616875,i,I,sd(^q),u-112-1
sw3097B-ms98-a-0061,222.827625,223.008375,i,I,sd(^q),u-112-1
sw3097B-ms98-a-0061,223.008375,223.201375,do,I,sd(^q),u-112-1
sw3097B-ms98-a-0061,223.201375,223.521375,know,I,sd(^q),u-112-1
sw3097B-ms98-a-0061,223.521375,223.641375,that,I,sd(^q),u-112-1
sw3097B-ms98-a-0061,223.641375,223.801375,in,I,sd(^q),u-112-1
sw3097B-ms98-a-0061,223.801375,224.161375,raising,I,sd(^q),u-112-1
sw3097B-ms98-a-0061,224.161375,224.311375,my,I,sd(^q),u-112-1
sw3097B-ms98-a-0061,224.311375,224.820500,boys,I,sd(^q),u-112-1
sw3097B-ms98-a-0062,225.846875,226.420500,i,I,sd(^q),u-112-1
sw3097B-ms98-a-0062,226.981875,227.487625,really,I,sd(^q),u-112-1
sw3097B-ms98-a-0062,227.487625,227.937625,did,I,sd(^q),u-112-1
sw3097B-ms98-a-0062,227.937625,228.230125,meet,I,sd(^q),u-112-1
sw3097B-ms98-a-0062,228.230125,228.437250,a,I,sd(^q),u-112-1
sw3097B-ms98-a-0062,228.437250,228.857625,lot,I,sd(^q),u-112-1
sw3097B-ms98-a-0062,228.857625,229.007625,of,I,sd(^q),u-112-1
sw3097B-ms98-a-0062,229.007625,229.727625,pressures,I,sd(^q),u-112-1
sw3097B-ms98-a-0062,229.727625,230.007625,saying,I,sd(^q),u-112-1
sw3097B-ms98-a-0062,230.007625,230.177625,you,I,sd(^q),u-112-1
sw3097B-ms98-a-0062,230.177625,230.237625,know,I,sd(^q),u-112-1
sw3097B-ms98-a-0062,230.237625,230.397625,you,I,sd(^q),u-112-1
sw3097B-ms98-a-0062,230.397625,230.637625,need,I,sd(^q),u-112-1
sw3097B-ms98-a-0062,230.637625,230.707625,to,I,sd(^q),u-112-1
sw3097B-ms98-a-0062,230.707625,230.837625,get,I,sd(^q),u-112-1
sw3097B-ms98-a-0062,230.837625,230.937625,them,I,sd(^q),u-112-1
sw3097B-ms98-a-0062,230.937625,231.117625,into,I,sd(^q),u-112-1
sw3097B-ms98-a-0062,231.117625,231.497625,music,I,sd(^q),u-112-1
sw3097B-ms98-a-0062,231.497625,231.887625,lessons,I,sd(^q),u-112-1
sw3097B-ms98-a-0062,231.887625,231.967625,you,B,^q,u-112-2
sw3097B-ms98-a-0062,231.967625,232.247625,need,I,^q,u-112-2
sw3097B-ms98-a-0062,232.247625,232.307625,to,I,^q,u-112-2
sw3097B-ms98-a-0062,232.307625,232.417625,get,I,^q,u-112-2
sw3097B-ms98-a-0062,232.417625,232.527625,them,I,^q,u-112-2
sw3097B-ms98-a-0062,232.527625,232.757625,into,B,+,u-114-1
sw3097B-ms98-a-0062,232.757625,233.307625,sports,I,+,u-114-1
sw3097B-ms98-a-0062,233.307625,233.407625,you,B,^q,u-114-2
sw3097B-ms98-a-0062,233.407625,233.707625,need,I,^q,u-114-2
sw3097B-ms98-a-0062,233.707625,233.767625,to,I,^q,u-114-2
sw3097B-ms98-a-0062,233.767625,233.887625,get,I,^q,u-114-2
sw3097B-ms98-a-0062,233.887625,233.987625,them,I,^q,u-114-2
sw3097B-ms98-a-0062,233.987625,234.187625,into,I,^q,u-114-2
sw3097B-ms98-a-0062,234.187625,234.757625,this,I,^q,u-114-2
sw3097B-ms98-a-0062,234.757625,234.887625,they,B,^q,u-114-3
sw3097B-ms98-a-0062,234.887625,235.077625,need,I,^q,u-114-3
sw3097B-ms98-a-0062,235.077625,235.147625,to,I,^q,u-114-3
sw3097B-ms98-a-0062,235.147625,235.267625,be,I,^q,u-114-3
sw3097B-ms98-a-0062,235.267625,235.577625,busy,I,^q,u-114-3
sw3097B-ms98-a-0062,235.577625,235.687625,and,B,^q,u-114-4
sw3097B-ms98-a-0062,235.687625,235.787625,they,I,^q,u-114-4
sw3097B-ms98-a-0062,235.787625,236.017625,need,I,^q,u-114-4
sw3097B-ms98-a-0062,236.017625,236.077625,to,I,^q,u-114-4
sw3097B-ms98-a-0062,236.077625,236.217625,be,I,^q,u-114-4
sw3097B-ms98-a-0062,236.217625,236.775375,active,I,^q,u-114-4
sw3097B-ms98-a-0063,237.518875,237.634625,and,B,sd,u-114-5
sw3097B-ms98-a-0063,237.634625,237.760375,i,I,sd,u-114-5
sw3097B-ms98-a-0063,237.760375,238.232125,fought,I,sd,u-114-5
sw3097B-ms98-a-0063,238.232125,238.392125,all,I,sd,u-114-5
sw3097B-ms98-a-0063,238.392125,238.482125,of,I,sd,u-114-5
sw3097B-ms98-a-0063,238.482125,238.692125,those,I,sd,u-114-5
sw3097B-ms98-a-0063,238.692125,238.942125,things,I,sd,u-114-5
sw3097B-ms98-a-0063,238.942125,238.972125,i,B,sd(^q),u-114-6
sw3097B-ms98-a-0063,238.972125,239.162125,said,I,sd(^q),u-114-6
sw3097B-ms98-a-0063,239.162125,239.282125,if,I,sd(^q),u-114-6
sw3097B-ms98-a-0063,239.282125,239.482125,those,I,sd(^q),u-114-6
sw3097B-ms98-a-0063,239.482125,239.822125,boys,I,sd(^q),u-114-6
sw3097B-ms98-a-0063,239.822125,240.012125,want,I,sd(^q),u-114-6
sw3097B-ms98-a-0063,240.012125,240.082125,to,I,sd(^q),u-114-6
sw3097B-ms98-a-0063,240.082125,240.192125,be,I,sd(^q),u-114-6
sw3097B-ms98-a-0063,240.192125,240.652125,involved,I,sd(^q),u-114-6
sw3097B-ms98-a-0063,240.652125,240.802125,in,I,sd(^q),u-114-6
sw3097B-ms98-a-0063,240.802125,241.102125,that,I,sd(^q),u-114-6
sw3097B-ms98-a-0063,241.102125,241.242125,they,I,sd(^q),u-114-6
sw3097B-ms98-a-0063,241.242125,241.382125,will,I,sd(^q),u-114-6
sw3097B-ms98-a-0063,241.382125,241.672125,come,I,sd(^q),u-114-6
sw3097B-ms98-a-0063,241.672125,241.812125,to,I,sd(^q),u-114-6
sw3097B-ms98-a-0063,241.812125,241.962125,me,I,sd(^q),u-114-6
sw3097B-ms98-a-0063,241.962125,242.102125,and,B,sd(^q),u-114-7
sw3097B-ms98-a-0063,242.102125,242.202125,they,I,sd(^q),u-114-7
sw3097B-ms98-a-0063,242.202125,242.312125,will,I,sd(^q),u-114-7
sw3097B-ms98-a-0063,242.312125,242.512125,say,I,sd(^q),u-114-7
sw3097B-ms98-a-0063,242.512125,242.872125,mom,I,sd(^q),u-114-7
sw3097B-ms98-a-0063,242.872125,243.032125,this,I,sd(^q),u-114-7
sw3097B-ms98-a-0063,243.032125,243.152125,is,I,sd(^q),u-114-7
sw3097B-ms98-a-0063,243.152125,243.572125,important,I,sd(^q),u-114-7
sw3097B-ms98-a-0063,243.572125,243.642125,to,I,sd(^q),u-114-7
sw3097B-ms98-a-0063,243.642125,243.832750,me,I,sd(^q),u-114-7
sw3097B-ms98-a-0063,243.832750,243.932125,i,B,^q,u-114-8
sw3097B-ms98-a-0063,243.932125,244.152125,want,I,^q,u-114-8
sw3097B-ms98-a-0063,244.152125,244.212125,to,I,^q,u-114-8
sw3097B-ms98-a-0063,244.212125,244.422125,do,I,^q,u-114-8
sw3097B-ms98-a-0063,244.422125,244.666625,it,I,^q,u-114-8
sw3097B-ms98-a-0063,244.666625,245.292125,otherwise,B,sd,u-116-1
sw3097B-ms98-a-0063,245.292125,245.442125,i,I,sd,u-116-1
sw3097B-ms98-a-0063,245.442125,245.662125,will,I,sd,u-116-1
sw3097B-ms98-a-0063,245.662125,246.225125,guard,I,sd,u-116-1
sw3097B-ms98-a-0063,246.865375,247.437875,their,I,sd,u-116-1
sw3097B-ms98-a-0063,247.437875,248.232125,ability,I,sd,u-116-1
sw3097B-ms98-a-0063,248.232125,248.372125,to,I,sd,u-116-1
sw3097B-ms98-a-0063,248.372125,248.662125,have,I,sd,u-116-1
sw3097B-ms98-a-0063,248.662125,249.102125,quiet,I,sd,u-116-1
sw3097B-ms98-a-0063,249.102125,249.422125,time,I,sd,u-116-1
sw3097B-ms98-a-0064,250.376375,250.525125,i,B,sd,u-118-1
sw3097B-ms98-a-0064,250.525125,251.220250,refused,I,sd,u-118-1
sw3097B-ms98-a-0064,251.220250,251.310250,to,I,sd,u-118-1
sw3097B-ms98-a-0064,251.310250,251.640250,cram,I,sd,u-118-1
sw3097B-ms98-a-0064,251.640250,251.770250,their,I,sd,u-118-1
sw3097B-ms98-a-0064,251.770250,252.050250,lives,I,sd,u-118-1
sw3097B-ms98-a-0064,252.050250,252.455500,full,I,sd,u-118-1
sw3097B-ms98-a-0064,252.992375,253.085750,and,B,sv,u-120-1
sw3097B-ms98-a-0064,253.085750,253.232625,that's,I,sv,u-120-1
sw3097B-ms98-a-0064,253.232625,253.270250,the,I,sv,u-120-1
sw3097B-ms98-a-0064,253.270250,253.410250,way,I,sv,u-120-1
sw3097B-ms98-a-0064,253.410250,253.480250,it,I,sv,u-120-1
sw3097B-ms98-a-0064,253.480250,253.650250,is,I,sv,u-120-1
sw3097B-ms98-a-0064,253.650250,253.750250,with,I,sv,u-120-1
sw3097B-ms98-a-0064,253.750250,253.820250,a,I,sv,u-120-1
sw3097B-ms98-a-0064,253.820250,254.110250,woman,I,sv,u-120-1
sw3097B-ms98-a-0064,254.110250,254.502000,too,I,sv,u-120-1
sw3097B-ms98-a-0066,259.830125,260.135500,uh-huh,B,b,u-122-1
sw3097B-ms98-a-0068,264.198500,264.448500,uh-huh,B,b,u-124-1
sw3097B-ms98-a-0070,267.214500,267.478125,uh-huh,B,b,u-126-1
sw3097B-ms98-a-0070,268.278250,268.507250,uh-huh,B,b^r,u-128-1
sw3097B-ms98-a-0072,273.229125,273.486750,uh-huh,B,b,u-130-1
sw3097B-ms98-a-0072,274.056125,274.247125,uh-huh,B,b^r,u-130-2
sw3097B-ms98-a-0074,280.461125,280.732000,uh-huh,B,b,u-134-1
sw3097B-ms98-a-0075,282.398500,282.678500,uh-huh,O,,
sw3097B-ms98-a-0075,283.031625,283.331500,well,B,%,u-136-1
sw3097B-ms98-a-0077,285.675750,285.935750,uh-huh,B,b,u-138-1
sw3097B-ms98-a-0078,287.069125,287.296500,uh-huh,B,b,u-140-1
sw3097B-ms98-a-0080,291.684625,292.009250,uh-huh,B,b,u-142-1
sw3097B-ms98-a-0081,293.260750,293.379250,of,B,aa,u-144-1
sw3097B-ms98-a-0081,293.379250,293.879250,course,I,aa,u-144-1
sw3097B-ms98-a-0083,295.833500,296.065875,uh-huh,B,b,u-146-1
sw3097B-ms98-a-0084,297.314125,297.458250,well,B,sd,u-148-1
sw3097B-ms98-a-0084,297.458250,297.588250,i,I,sd,u-148-1
sw3097B-ms98-a-0084,297.588250,297.848250,just,I,sd,u-148-1
sw3097B-ms98-a-0084,297.848250,298.008250,am,I,sd,u-148-1
sw3097B-ms98-a-0084,298.008250,298.268250,very,I,sd,u-148-1
sw3097B-ms98-a-0084,298.268250,298.558250,much,I,sd,u-148-1
sw3097B-ms98-a-0084,298.558250,298.608250,a,I,sd,u-148-1
sw3097B-ms98-a-0084,298.608250,299.300125,believer,I,sd,u-148-1
sw3097B-ms98-a-0084,299.300125,299.568250,in,I,sd,u-148-1
sw3097B-ms98-a-0084,299.568250,300.028250,quiet,I,sd,u-148-1
sw3097B-ms98-a-0084,300.028250,300.508250,personal,I,sd,u-148-1
sw3097B-ms98-a-0084,300.508250,300.838250,time,I,sd,u-148-1
sw3097B-ms98-a-0084,300.838250,300.958250,if,B,qh,u-148-2
sw3097B-ms98-a-0084,300.958250,301.038250,you,I,qh,u-148-2
sw3097B-ms98-a-0084,301.038250,301.128250,do,I,qh,u-148-2
sw3097B-ms98-a-0084,301.128250,301.258250,not,I,qh,u-148-2
sw3097B-ms98-a-0084,301.258250,301.379500,have,I,qh,u-148-2
sw3097B-ms98-a-0084,301.379500,301.447250,the,I,qh,u-148-2
sw3097B-ms98-a-0084,301.447250,301.728250,time,I,qh,u-148-2
sw3097B-ms98-a-0084,301.728250,301.798250,to,I,qh,u-148-2
sw3097B-ms98-a-0084,301.798250,302.088250,talk,I,qh,u-148-2
sw3097B-ms98-a-0084,302.088250,302.178250,to,I,qh,u-148-2
sw3097B-ms98-a-0084,302.178250,302.668250,yourself,I,qh,u-148-2
sw3097B-ms98-a-0084,302.668250,302.788250,who,I,qh,u-148-2
sw3097B-ms98-a-0084,302.788250,302.868250,are,I,qh,u-148-2
sw3097B-ms98-a-0084,302.868250,302.958250,you,I,qh,u-148-2
sw3097B-ms98-a-0084,302.958250,303.118250,going,I,qh,u-148-2
sw3097B-ms98-a-0084,303.118250,303.198250,to,I,qh,u-148-2
sw3097B-ms98-a-0084,303.198250,303.443750,talk,I,qh,u-148-2
sw3097B-ms98-a-0084,303.443750,303.714875,to,I,qh,u-148-2
sw3097B-ms98-a-0084,303.888375,304.191250,right,B,^g,u-148-3
sw3097B-ms98-a-0085,304.789500,304.953750,and,B,sd,u-150-1
sw3097B-ms98-a-0085,304.953750,305.133750,i,I,sd,u-150-1
sw3097B-ms98-a-0085,305.133750,305.633750,guarded,I,sd,u-150-1
sw3097B-ms98-a-0085,305.633750,305.823750,my,I,sd,u-150-1
sw3097B-ms98-a-0085,305.823750,306.493750,children's,I,sd,u-150-1
sw3097B-ms98-a-0085,306.493750,306.913750,rights,I,sd,u-150-1
sw3097B-ms98-a-0085,306.913750,307.013750,for,I,sd,u-150-1
sw3097B-ms98-a-0085,307.013750,307.473750,that,I,sd,u-150-1
sw3097B-ms98-a-0085,307.473750,307.603750,and,B,sv,u-150-2
sw3097B-ms98-a-0085,307.603750,307.703750,i,I,sv,u-150-2
sw3097B-ms98-a-0085,307.703750,308.033750,think,I,sv,u-150-2
sw3097B-ms98-a-0085,308.033750,308.183750,that,I,sv,u-150-2
sw3097B-ms98-a-0085,308.183750,308.433750,that's,I,sv,u-150-2
sw3097B-ms98-a-0085,308.433750,308.593750,one,I,sv,u-150-2
sw3097B-ms98-a-0085,308.593750,308.653750,of,I,sv,u-150-2
sw3097B-ms98-a-0085,308.653750,308.723750,the,I,sv,u-150-2
sw3097B-ms98-a-0085,308.723750,309.053750,things,I,sv,u-150-2
sw3097B-ms98-a-0085,309.053750,309.183750,that,I,sv,u-150-2
sw3097B-ms98-a-0085,309.183750,309.433750,women,I,sv,u-150-2
sw3097B-ms98-a-0085,309.433750,309.523750,are,I,sv,u-150-2
sw3097B-ms98-a-0085,309.523750,310.373750,sacrificing,I,sv,u-150-2
sw3097B-ms98-a-0085,310.373750,310.553750,that,I,sv,u-150-2
sw3097B-ms98-a-0085,310.553750,310.683750,they,I,sv,u-150-2
sw3097B-ms98-a-0085,310.683750,311.023750,should,I,sv,u-150-2
sw3097B-ms98-a-0085,311.023750,311.273750,not,I,sv,u-150-2
sw3097B-ms98-a-0085,311.273750,311.678000,do,I,sv,u-150-2
sw3097B-ms98-a-0086,312.403875,312.450750,they,B,sv,u-152-1
sw3097B-ms98-a-0086,312.450750,312.530750,are,I,sv,u-152-1
sw3097B-ms98-a-0086,312.530750,313.852375,sacrificing,I,sv,u-152-1
sw3097B-ms98-a-0086,313.852375,313.970750,their,I,sv,u-152-1
sw3097B-ms98-a-0086,313.970750,314.540750,time,I,sv,u-152-1
sw3097B-ms98-a-0086,314.540750,314.670750,with,I,sv,u-152-1
sw3097B-ms98-a-0086,314.670750,315.479750,themselves,I,sv,u-152-1
sw3097B-ms98-a-0087,316.430750,316.617875,there's,B,sv,u-152-2
sw3097B-ms98-a-0087,316.617875,317.047875,nothing,I,sv,u-152-2
sw3097B-ms98-a-0087,317.047875,317.537875,wrong,I,sv,u-152-2
sw3097B-ms98-a-0087,317.537875,317.667875,with,I,sv,u-152-2
sw3097B-ms98-a-0087,317.667875,318.304875,sitting,I,sv,u-152-2
sw3097B-ms98-a-0087,318.304875,318.467875,and,I,sv,u-152-2
sw3097B-ms98-a-0087,318.467875,318.967875,being,I,sv,u-152-2
sw3097B-ms98-a-0087,318.967875,319.571750,bored,I,sv,u-152-2
sw3097B-ms98-a-0087,319.899500,320.077875,if,B,+,u-154-1
sw3097B-ms98-a-0087,320.077875,320.272125,you,I,+,u-154-1
sw3097B-ms98-a-0087,320.272125,320.477875,are,I,+,u-154-1
sw3097B-ms98-a-0087,320.477875,321.167875,thinking,I,+,u-154-1
sw3097B-ms98-a-0087,321.167875,322.062000,internally,I,+,u-154-1
sw3097B-ms98-a-0087,322.163750,322.337875,and,B,+,u-156-1
sw3097B-ms98-a-0087,322.337875,322.417875,you,I,+,u-156-1
sw3097B-ms98-a-0087,322.417875,322.557875,are,I,+,u-156-1
sw3097B-ms98-a-0087,322.557875,323.017875,working,B,+,u-158-1
sw3097B-ms98-a-0087,323.017875,323.197875,on,I,+,u-158-1
sw3097B-ms98-a-0087,323.197875,323.436125,your,I,+,u-158-1
sw3097B-ms98-a-0087,323.436125,323.867875,own,I,+,u-158-1
sw3097B-ms98-a-0087,323.867875,324.471000,self,I,+,u-158-1
sw3097B-ms98-a-0087,324.966625,325.087875,you,B,sv,u-160-1
sw3097B-ms98-a-0087,325.087875,325.147875,are,I,sv,u-160-1
sw3097B-ms98-a-0087,325.147875,325.517875,finding,I,sv,u-160-1
sw3097B-ms98-a-0087,325.517875,325.607875,out,I,sv,u-160-1
sw3097B-ms98-a-0087,325.607875,325.787875,who,I,sv,u-160-1
sw3097B-ms98-a-0087,325.787875,325.917875,you,I,sv,u-160-1
sw3097B-ms98-a-0087,325.917875,326.197875,are,I,sv,u-160-1
sw3097B-ms98-a-0089,330.876125,331.188375,well,B,sv,u-162-1
sw3097B-ms98-a-0089,331.188375,331.361875,i,I,sv,u-162-1
sw3097B-ms98-a-0089,331.361875,331.714625,think,I,sv,u-162-1
sw3097B-ms98-a-0091,334.729875,334.980750,um,B,sv,u-164-1
sw3097B-ms98-a-0091,335.417625,335.612000,well,I,sv,u-164-1
sw3097B-ms98-a-0091,335.612000,335.692000,in,I,sv,u-164-1
sw3097B-ms98-a-0091,335.692000,335.752000,the,I,sv,u-164-1
sw3097B-ms98-a-0091,335.752000,336.102000,first,I,sv,u-164-1
sw3097B-ms98-a-0091,336.102000,336.362000,place,I,sv,u-164-1
sw3097B-ms98-a-0091,336.362000,336.472000,it's,I,sv,u-164-1
sw3097B-ms98-a-0091,336.472000,336.692000,not,I,sv,u-164-1
sw3097B-ms98-a-0091,336.692000,336.852000,your,I,sv,u-164-1
sw3097B-ms98-a-0091,336.852000,337.252000,homework,I,sv,u-164-1
sw3097B-ms98-a-0091,337.252000,337.382000,it's,B,sv,u-164-2
sw3097B-ms98-a-0091,337.382000,337.472000,your,I,sv,u-164-2
sw3097B-ms98-a-0091,337.472000,337.872000,children's,I,sv,u-164-2
sw3097B-ms98-a-0091,337.872000,338.365750,homework,I,sv,u-164-2
sw3097B-ms98-a-0092,339.602625,340.225750,and,B,sd,u-166-1
sw3097B-ms98-a-0092,340.225750,340.480500,i,I,sd,u-166-1
sw3097B-ms98-a-0092,340.480500,340.601125,was,I,sd,u-166-1
sw3097B-ms98-a-0092,340.601125,340.932625,always,I,sd,u-166-1
sw3097B-ms98-a-0092,340.932625,341.082625,very,I,sd,u-166-1
sw3097B-ms98-a-0092,341.082625,341.542625,careful,I,sd,u-166-1
sw3097B-ms98-a-0092,341.542625,341.712625,to,I,sd,u-166-1
sw3097B-ms98-a-0092,341.712625,341.902625,be,I,sd,u-166-1
sw3097B-ms98-a-0092,341.902625,342.324625,there,I,sd,u-166-1
sw3097B-ms98-a-0092,342.324625,342.712625,only,I,sd,u-166-1
sw3097B-ms98-a-0092,342.712625,342.872625,when,I,sd,u-166-1
sw3097B-ms98-a-0092,342.872625,343.022625,they,I,sd,u-166-1
sw3097B-ms98-a-0092,343.022625,343.332625,came,I,sd,u-166-1
sw3097B-ms98-a-0092,343.332625,343.522625,to,I,sd,u-166-1
sw3097B-ms98-a-0092,343.522625,343.662625,me,I,sd,u-166-1
sw3097B-ms98-a-0092,343.662625,343.822625,and,I,sd,u-166-1
sw3097B-ms98-a-0092,343.822625,344.212625,asked,I,sd,u-166-1
sw3097B-ms98-a-0092,344.212625,344.428125,me,I,sd,u-166-1
sw3097B-ms98-a-0092,344.544875,344.742625,for,I,sd,u-166-1
sw3097B-ms98-a-0092,344.742625,345.172625,help,I,sd,u-166-1
sw3097B-ms98-a-0092,345.172625,345.212625,i,B,sd,u-168-1
sw3097B-ms98-a-0092,345.212625,345.492625,helped,I,sd,u-168-1
sw3097B-ms98-a-0092,345.492625,345.602625,them,I,sd,u-168-1
sw3097B-ms98-a-0092,345.602625,345.712625,with,I,sd,u-168-1
sw3097B-ms98-a-0092,345.712625,346.232625,exactly,I,sd,u-168-1
sw3097B-ms98-a-0092,346.232625,346.412625,what,I,sd,u-168-1
sw3097B-ms98-a-0092,346.412625,346.602625,they,I,sd,u-168-1
sw3097B-ms98-a-0092,346.602625,346.922625,asked,I,sd,u-168-1
sw3097B-ms98-a-0092,346.922625,347.172625,for,I,sd,u-168-1
sw3097B-ms98-a-0092,347.172625,347.332625,and,B,sd,u-168-2
sw3097B-ms98-a-0092,347.332625,347.582625,that's,I,sd,u-168-2
sw3097B-ms98-a-0092,347.582625,347.822625,all,I,sd,u-168-2
sw3097B-ms98-a-0093,349.101875,349.304125,that's,B,sv,u-170-1
sw3097B-ms98-a-0093,349.304125,349.364125,a,I,sv,u-170-1
sw3097B-ms98-a-0093,349.364125,349.704125,part,I,sv,u-170-1
sw3097B-ms98-a-0093,349.704125,349.764125,of,I,sv,u-170-1
sw3097B-ms98-a-0093,349.764125,349.824125,the,I,sv,u-170-1
sw3097B-ms98-a-0093,349.824125,350.284125,problem,I,sv,u-170-1
sw3097B-ms98-a-0093,350.284125,350.394125,that,I,sv,u-170-1
sw3097B-ms98-a-0093,350.394125,350.674125,women,I,sv,u-170-1
sw3097B-ms98-a-0093,350.674125,350.814125,have,I,sv,u-170-1
sw3097B-ms98-a-0093,350.814125,351.364125,always,I,sv,u-170-1
sw3097B-ms98-a-0093,351.364125,351.584125,had,I,sv,u-170-1
sw3097B-ms98-a-0093,351.584125,351.724125,and,B,sv,u-170-2
sw3097B-ms98-a-0093,351.724125,351.944125,that,I,sv,u-170-2
sw3097B-ms98-a-0093,351.944125,352.184125,is,I,sv,u-170-2
sw3097B-ms98-a-0093,352.184125,352.684125,accepting,I,sv,u-170-2
sw3097B-ms98-a-0093,352.684125,353.684125,responsibility,I,sv,u-170-2
sw3097B-ms98-a-0093,353.684125,353.854125,for,I,sv,u-170-2
sw3097B-ms98-a-0093,353.854125,354.184125,things,I,sv,u-170-2
sw3097B-ms98-a-0093,354.184125,354.424125,that,I,sv,u-170-2
sw3097B-ms98-a-0093,354.424125,354.714125,really,I,sv,u-170-2
sw3097B-ms98-a-0093,354.714125,354.993500,are,I,sv,u-170-2
sw3097B-ms98-a-0093,354.993500,355.194125,other,I,sv,u-170-2
sw3097B-ms98-a-0093,355.194125,355.574125,people's,I,sv,u-170-2
sw3097B-ms98-a-0093,355.574125,356.597625,responsibilities,I,sv,u-170-2
