sw3458A-ms98-a-0003,3.067000,3.227000,yeah,B,ny,u-2-1
sw3458A-ms98-a-0043,210.399500,210.787125,uh-huh,I,b,u-52-1
sw3458A-ms98-a-0045,214.083375,214.285125,oh,B,bk,u-54-1
sw3458A-ms98-a-0045,214.285125,214.413375,i,I,bk,u-54-1
sw3458A-ms98-a-0045,214.413375,214.753000,see,I,bk,u-54-1
sw3458A-ms98-a-0047,224.551875,225.177500,no,O,,
sw3458A-ms98-a-0047,225.177500,225.511875,[vocalized-noise],O,,
sw3458A-ms98-a-0048,226.144500,226.547375,[vocalized-noise],O,,
sw3458A-ms98-a-0050,235.928750,236.309250,right,O,,
sw3458A-ms98-a-0052,244.151750,244.753125,oh,B,b,u-58-1
sw3458A-ms98-a-0054,254.420125,255.015250,right,B,aa,u-60-1
sw3458A-ms98-a-0054,255.015250,255.586375,right,B,aa^r,u-60-2
sw3458A-ms98-a-0056,260.025125,261.446500,[laughter],O,,
sw3458A-ms98-a-0056,261.446500,261.774750,w[ell]-,O,,
sw3458A-ms98-a-0056,261.774750,261.914750,well,B,sd,u-62-1
sw3458A-ms98-a-0056,261.914750,262.094750,i'll,I,sd,u-62-1
sw3458A-ms98-a-0056,262.094750,262.354750,tell,I,sd,u-62-1
sw3458A-ms98-a-0056,262.354750,262.614750,you,I,sd,u-62-1
sw3458A-ms98-a-0056,262.614750,262.864750,since,I,sd,u-62-1
sw3458A-ms98-a-0056,262.864750,262.984750,i've,I,sd,u-62-1
sw3458A-ms98-a-0056,262.984750,263.124750,been,I,sd,u-62-1
sw3458A-ms98-a-0056,263.124750,263.374750,getting,I,sd,u-62-1
sw3458A-ms98-a-0056,263.374750,263.494750,the,I,sd,u-62-1
sw3458A-ms98-a-0056,263.494750,263.894750,Journal,I,sd,u-62-1
sw3458A-ms98-a-0056,263.894750,264.244750,like,I,sd,u-62-1
sw3458A-ms98-a-0056,264.244750,264.686375,maybe,I,sd,u-62-1
sw3458A-ms98-a-0057,265.096000,265.698875,maybe,I,sd,u-62-1
sw3458A-ms98-a-0057,265.698875,265.908875,i'll,I,sd,u-62-1
sw3458A-ms98-a-0057,265.908875,266.114000,read,I,sd,u-62-1
sw3458A-ms98-a-0057,266.264625,266.755250,two,I,sd,u-62-1
sw3458A-ms98-a-0057,267.022750,267.477375,maybe,I,sd,u-62-1
sw3458A-ms98-a-0057,267.477375,267.726750,three,I,sd,u-62-1
sw3458A-ms98-a-0057,267.726750,268.088875,if,B,sd,u-62-2
sw3458A-ms98-a-0057,268.088875,268.278875,i,I,sd,u-62-2
sw3458A-ms98-a-0057,268.278875,268.448875,read,I,sd,u-62-2
sw3458A-ms98-a-0057,268.448875,268.748875,three,I,sd,u-62-2
sw3458A-ms98-a-0057,268.748875,269.412750,articles,I,sd,u-62-2
sw3458A-ms98-a-0057,269.571000,269.868875,in,I,sd,u-62-2
sw3458A-ms98-a-0057,269.868875,270.178875,in,I,sd,u-62-2
sw3458A-ms98-a-0057,270.178875,270.268875,you,I,sd,u-62-2
sw3458A-ms98-a-0057,270.268875,270.378875,know,I,sd,u-62-2
sw3458A-ms98-a-0057,270.378875,270.558875,one,I,sd,u-62-2
sw3458A-ms98-a-0057,270.558875,270.668875,of,I,sd,u-62-2
sw3458A-ms98-a-0057,270.668875,270.958875,the,I,sd,u-62-2
sw3458A-ms98-a-0057,270.958875,271.118875,the,I,sd,u-62-2
sw3458A-ms98-a-0057,271.118875,271.744125,Journals,I,sd,u-62-2
sw3458A-ms98-a-0057,272.048875,272.211375,i,I,sd,u-62-2
sw3458A-ms98-a-0057,272.211375,272.568875,figure,I,sd,u-62-2
sw3458A-ms98-a-0057,272.568875,272.698875,you,I,sd,u-62-2
sw3458A-ms98-a-0057,272.698875,272.798875,know,I,sd,u-62-2
sw3458A-ms98-a-0057,272.798875,272.868875,i,I,sd,u-62-2
sw3458A-ms98-a-0057,272.868875,273.118875,did,I,sd,u-62-2
sw3458A-ms98-a-0057,273.118875,273.460750,really,I,sd,u-62-2
sw3458A-ms98-a-0057,273.460750,273.748875,well,I,sd,u-62-2
sw3458A-ms98-a-0058,274.224125,274.564500,because,B,sd,u-64-1
sw3458A-ms98-a-0058,274.564500,274.754500,there's,I,sd,u-64-1
sw3458A-ms98-a-0058,274.754500,274.944500,just,I,sd,u-64-1
sw3458A-ms98-a-0058,274.944500,275.334500,nothing,I,sd,u-64-1
sw3458A-ms98-a-0058,275.334500,275.474500,in,I,sd,u-64-1
sw3458A-ms98-a-0058,275.474500,275.634500,there,I,sd,u-64-1
sw3458A-ms98-a-0058,275.634500,275.754500,that,I,sd,u-64-1
sw3458A-ms98-a-0058,275.754500,276.164500,interests,I,sd,u-64-1
sw3458A-ms98-a-0058,276.164500,276.374500,me,I,sd,u-64-1
sw3458A-ms98-a-0058,276.374500,276.522250,i,B,sd,u-64-2
sw3458A-ms98-a-0058,276.522250,276.794500,don't,I,sd,u-64-2
sw3458A-ms98-a-0058,276.794500,276.894500,you,I,sd,u-64-2
sw3458A-ms98-a-0058,276.894500,277.004500,know,I,sd,u-64-2
sw3458A-ms98-a-0058,277.004500,277.093375,i,I,sd,u-64-2
sw3458A-ms98-a-0058,277.093375,277.354500,don't,I,sd,u-64-2
sw3458A-ms98-a-0058,277.824500,278.014500,i'm,I,sd,u-64-2
sw3458A-ms98-a-0058,278.014500,278.304625,not,I,sd,u-64-2
sw3458A-ms98-a-0058,278.304625,278.844500,into,I,sd,u-64-2
sw3458A-ms98-a-0058,278.844500,278.874500,r[ecipes]-,I,sd,u-64-2
sw3458A-ms98-a-0058,278.874500,279.054500,you,I,sd,u-64-2
sw3458A-ms98-a-0058,279.054500,279.316375,know,I,sd,u-64-2
sw3458A-ms98-a-0058,279.316375,280.124500,recipes,I,sd,u-64-2
sw3458A-ms98-a-0058,280.124500,280.525375,and,B,%,u-64-3
sw3458A-ms98-a-0058,280.525375,281.174500,[laughter],O,,
sw3458A-ms98-a-0058,281.174500,281.324500,[laughter-you],O,,
sw3458A-ms98-a-0058,281.324500,281.574625,[laughter-know],O,,
sw3458A-ms98-a-0060,284.180375,284.510375,see,B,sd,u-66-1
sw3458A-ms98-a-0060,284.510375,284.690375,now,I,sd,u-66-1
sw3458A-ms98-a-0060,284.690375,284.820375,and,I,sd,u-66-1
sw3458A-ms98-a-0060,284.820375,284.920375,i'm,I,sd,u-66-1
sw3458A-ms98-a-0060,284.920375,285.060375,not,I,sd,u-66-1
sw3458A-ms98-a-0060,285.060375,285.290375,into,I,sd,u-66-1
sw3458A-ms98-a-0060,285.290375,286.020375,crafts,I,sd,u-66-1
sw3458A-ms98-a-0060,286.020375,286.210375,s[o]-,O,,
sw3458A-ms98-a-0060,286.210375,286.539625,so,B,sd,u-66-2
sw3458A-ms98-a-0060,286.539625,286.670375,you,I,sd,u-66-2
sw3458A-ms98-a-0060,286.670375,286.870375,know,I,sd,u-66-2
sw3458A-ms98-a-0060,286.870375,287.110375,that,I,sd,u-66-2
sw3458A-ms98-a-0060,287.110375,287.220375,that,I,sd,u-66-2
sw3458A-ms98-a-0060,287.220375,287.770375,eliminates,I,sd,u-66-2
sw3458A-ms98-a-0060,287.770375,288.140375,like,I,sd,u-66-2
sw3458A-ms98-a-0060,288.140375,288.290375,three,I,sd,u-66-2
sw3458A-ms98-a-0060,288.290375,288.700375,[laughter-quarters],O,,
sw3458A-ms98-a-0060,288.700375,288.830375,[laughter-of],O,,
sw3458A-ms98-a-0060,288.830375,288.950375,[laughter-the],O,,
sw3458A-ms98-a-0060,288.950375,289.870375,[laughter-magazine],O,,
sw3458A-ms98-a-0060,289.870375,290.430375,[laughter],O,,
sw3458A-ms98-a-0060,290.430375,290.560375,you,B,+,u-68-1
sw3458A-ms98-a-0060,290.560375,290.690375,know,I,+,u-68-1
sw3458A-ms98-a-0060,290.910375,291.182125,well,B,sd,u-70-1
sw3458A-ms98-a-0061,291.554250,291.704250,i,I,sd,u-70-1
sw3458A-ms98-a-0061,291.704250,291.931000,just,I,sd,u-70-1
sw3458A-ms98-a-0061,291.931000,292.166125,got,I,sd,u-70-1
sw3458A-ms98-a-0061,292.166125,292.284250,the,I,sd,u-70-1
sw3458A-ms98-a-0061,292.284250,292.534250,new,I,sd,u-70-1
sw3458A-ms98-a-0061,292.534250,292.874250,issue,I,sd,u-70-1
sw3458A-ms98-a-0061,292.874250,293.034250,they,B,sd,u-70-2
sw3458A-ms98-a-0061,293.034250,293.214250,have,I,sd,u-70-2
sw3458A-ms98-a-0061,293.214250,293.474250,Bette,I,sd,u-70-2
sw3458A-ms98-a-0061,293.474250,293.904250,Midler,I,sd,u-70-2
sw3458A-ms98-a-0061,293.904250,294.044250,on,I,sd,u-70-2
sw3458A-ms98-a-0061,294.044250,294.104250,the,I,sd,u-70-2
sw3458A-ms98-a-0061,294.104250,294.464250,cover,I,sd,u-70-2
sw3458A-ms98-a-0061,294.464250,294.583250,so,B,sd,u-70-3
sw3458A-ms98-a-0061,294.583250,294.764250,that,I,sd,u-70-3
sw3458A-ms98-a-0061,294.764250,294.914250,should,I,sd,u-70-3
sw3458A-ms98-a-0061,294.914250,295.129125,be,I,sd,u-70-3
sw3458A-ms98-a-0061,295.460625,295.774250,one,I,sd,u-70-3
sw3458A-ms98-a-0061,295.774250,296.244250,article,I,sd,u-70-3
sw3458A-ms98-a-0061,296.244250,296.414250,that,I,sd,u-70-3
sw3458A-ms98-a-0061,296.414250,296.574250,i'll,I,sd,u-70-3
sw3458A-ms98-a-0061,296.574250,296.755250,read,I,sd,u-70-3
sw3458A-ms98-a-0061,296.755250,297.235000,[laughter-anyway],O,,
sw3458A-ms98-a-0061,297.235000,297.810375,[laughter],O,,
