sw3072A-ms98-a-0002,0.695875,1.035875,okay,B,b^m,u-2-1
sw3072A-ms98-a-0047,177.784875,178.054875,then,I,sd,u-64-1
sw3072A-ms98-a-0047,178.054875,178.114875,i,I,sd,u-64-1
sw3072A-ms98-a-0047,178.114875,178.274875,went,I,sd,u-64-1
sw3072A-ms98-a-0047,178.274875,178.434875,to,I,sd,u-64-1
sw3072A-ms98-a-0047,178.654875,179.194875,England,I,sd,u-64-1
sw3072A-ms98-a-0048,180.443000,180.503000,a,B,+,u-66-1
sw3072A-ms98-a-0048,180.503000,180.813000,few,I,+,u-66-1
sw3072A-ms98-a-0048,180.813000,181.083000,years,I,+,u-66-1
sw3072A-ms98-a-0048,181.083000,181.343000,ago,I,+,u-66-1
sw3072A-ms98-a-0048,181.343000,181.413000,i,B,sd,u-66-2
sw3072A-ms98-a-0048,181.413000,181.583000,was,I,sd,u-66-2
sw3072A-ms98-a-0048,181.583000,181.738500,a,I,sd,u-66-2
sw3072A-ms98-a-0048,181.836500,182.273000,student,B,+,u-68-1
sw3072A-ms98-a-0048,182.273000,182.623000,there,I,+,u-68-1
sw3072A-ms98-a-0048,182.623000,182.773000,and,I,+,u-68-1
sw3072A-ms98-a-0048,182.773000,183.273000,spent,I,+,u-68-1
sw3072A-ms98-a-0048,183.273000,183.641125,um,I,+,u-68-1
sw3072A-ms98-a-0048,184.277625,184.353000,a,I,+,u-68-1
sw3072A-ms98-a-0048,184.353000,185.103000,semester,I,+,u-68-1
sw3072A-ms98-a-0048,185.283000,185.743000,studying,I,+,u-68-1
sw3072A-ms98-a-0048,185.743000,186.153000,abroad,I,+,u-68-1
sw3072A-ms98-a-0048,186.153000,186.283000,in,I,+,u-68-1
sw3072A-ms98-a-0048,186.283000,186.733000,London,I,+,u-68-1
sw3072A-ms98-a-0049,187.432750,187.712750,and,B,sd,u-70-1
sw3072A-ms98-a-0049,187.712750,187.870125,that,I,sd,u-70-1
sw3072A-ms98-a-0049,187.870125,188.171375,was,I,sd,u-70-1
sw3072A-ms98-a-0049,188.171375,188.322750,a,I,sd,u-70-1
sw3072A-ms98-a-0049,188.322750,188.662750,great,I,sd,u-70-1
sw3072A-ms98-a-0049,188.662750,189.052750,time,I,sd,u-70-1
sw3072A-ms98-a-0049,189.052750,189.322750,because,I,sd,u-70-1
sw3072A-ms98-a-0049,189.322750,189.522750,it's,I,sd,u-70-1
sw3072A-ms98-a-0049,189.522750,189.792750,so,I,sd,u-70-1
sw3072A-ms98-a-0049,189.792750,190.012750,that's,I,sd,u-70-1
sw3072A-ms98-a-0049,190.012750,190.172750,such,I,sd,u-70-1
sw3072A-ms98-a-0049,190.172750,190.232750,a,I,sd,u-70-1
sw3072A-ms98-a-0049,190.232750,190.532750,neat,I,sd,u-70-1
sw3072A-ms98-a-0049,190.532750,190.852750,place,I,sd,u-70-1
sw3072A-ms98-a-0049,190.852750,190.942750,and,B,sd,u-70-2
sw3072A-ms98-a-0049,190.942750,191.122750,it's,I,sd,u-70-2
sw3072A-ms98-a-0049,191.122750,191.312750,there's,I,sd,u-70-2
sw3072A-ms98-a-0049,191.312750,191.522750,not,I,sd,u-70-2
sw3072A-ms98-a-0049,191.522750,191.562750,a,I,sd,u-70-2
sw3072A-ms98-a-0049,191.562750,192.002750,language,I,sd,u-70-2
sw3072A-ms98-a-0049,192.002750,192.522750,barrier,I,sd,u-70-2
sw3072A-ms98-a-0049,192.522750,192.712750,so,B,%,u-70-3
sw3072A-ms98-a-0049,192.712750,192.852750,you,I,%,u-70-3
sw3072A-ms98-a-0049,192.852750,193.062750,don't,I,%,u-70-3
sw3072A-ms98-a-0049,193.062750,193.092750,i,B,sd,u-70-4
sw3072A-ms98-a-0049,193.092750,193.212750,mean,I,sd,u-70-4
sw3072A-ms98-a-0049,193.212750,193.422750,there,I,sd,u-70-4
sw3072A-ms98-a-0049,193.422750,193.566375,[laughter],I,sd,u-70-4
sw3072A-ms98-a-0050,193.744625,193.924625,there's,I,sd,u-70-4
sw3072A-ms98-a-0050,193.924625,193.984625,a,I,sd,u-70-4
sw3072A-ms98-a-0050,193.984625,194.234625,little,I,sd,u-70-4
sw3072A-ms98-a-0050,194.234625,194.474625,bit,I,sd,u-70-4
sw3072A-ms98-a-0050,194.474625,194.574625,because_1,I,sd,u-70-4
sw3072A-ms98-a-0050,194.574625,194.734625,there's,I,sd,u-70-4
sw3072A-ms98-a-0050,194.734625,194.854625,some,I,sd,u-70-4
sw3072A-ms98-a-0050,194.854625,194.914625,of,I,sd,u-70-4
sw3072A-ms98-a-0050,194.914625,195.094625,those,I,sd,u-70-4
sw3072A-ms98-a-0050,195.094625,195.404625,English,I,sd,u-70-4
sw3072A-ms98-a-0050,195.404625,195.734625,words,I,sd,u-70-4
sw3072A-ms98-a-0050,195.734625,195.864625,that,I,sd,u-70-4
sw3072A-ms98-a-0050,195.864625,195.954625,you,I,sd,u-70-4
sw3072A-ms98-a-0050,195.954625,196.174625,just,I,sd,u-70-4
sw3072A-ms98-a-0050,196.174625,196.484625,don't,I,sd,u-70-4
sw3072A-ms98-a-0051,197.439250,197.839250,exactly,I,sd,u-70-4
sw3072A-ms98-a-0051,197.839250,197.959250,know,I,sd,u-70-4
sw3072A-ms98-a-0051,197.959250,198.099250,what,I,sd,u-70-4
sw3072A-ms98-a-0051,198.099250,198.199250,they,I,sd,u-70-4
sw3072A-ms98-a-0051,198.199250,198.649250,mean,I,sd,u-70-4
sw3072A-ms98-a-0051,198.649250,198.889250,and,B,sv,u-70-5
sw3072A-ms98-a-0051,199.319250,199.349250,a,I,sv,u-70-5
sw3072A-ms98-a-0051,199.349250,199.449250,lot,I,sv,u-70-5
sw3072A-ms98-a-0051,199.449250,199.509250,of,I,sv,u-70-5
sw3072A-ms98-a-0051,199.509250,199.659250,people,I,sv,u-70-5
sw3072A-ms98-a-0051,199.659250,199.749250,have,I,sv,u-70-5
sw3072A-ms98-a-0051,199.749250,200.029250,trouble,I,sv,u-70-5
sw3072A-ms98-a-0051,200.029250,200.369250,wrestling,I,sv,u-70-5
sw3072A-ms98-a-0051,200.369250,200.489250,with,I,sv,u-70-5
sw3072A-ms98-a-0051,200.489250,200.712125,their,I,sv,u-70-5
sw3072A-ms98-a-0051,200.712125,201.408875,accents,I,sv,u-70-5
sw3072A-ms98-a-0051,201.408875,201.688375,but,B,sv,u-70-6
sw3072A-ms98-a-0051,202.227000,202.542375,it's,I,sv,u-70-6
sw3072A-ms98-a-0052,203.370250,203.470250,it,I,sv,u-70-6
sw3072A-ms98-a-0052,203.470250,203.610250,was,I,sv,u-70-6
sw3072A-ms98-a-0052,203.610250,203.840250,really,I,sv,u-70-6
sw3072A-ms98-a-0052,203.840250,204.240250,fun,I,sv,u-70-6
sw3072A-ms98-a-0052,204.240250,204.270250,i-,O,,
sw3072A-ms98-a-0052,204.270250,204.550250,i-,O,,
sw3072A-ms98-a-0052,204.550250,204.660250,i,B,sd,u-70-7
sw3072A-ms98-a-0052,204.660250,204.950250,really,I,sd,u-70-7
sw3072A-ms98-a-0052,204.950250,205.340250,enjoyed,I,sd,u-70-7
sw3072A-ms98-a-0052,205.340250,205.650250,that,I,sd,u-70-7
sw3072A-ms98-a-0052,205.650250,205.770250,i'm,B,sd,u-70-8
sw3072A-ms98-a-0052,205.830250,206.100250,probably,I,sd,u-70-8
sw3072A-ms98-a-0052,206.100250,206.310250,going,I,sd,u-70-8
sw3072A-ms98-a-0052,206.310250,206.590250,back,I,sd,u-70-8
sw3072A-ms98-a-0052,206.590250,206.810250,there,I,sd,u-70-8
sw3072A-ms98-a-0052,206.810250,206.970250,to,I,sd,u-70-8
sw3072A-ms98-a-0052,206.970250,207.460250,work,I,sd,u-70-8
sw3072A-ms98-a-0052,207.820250,207.960250,for,B,+,u-72-1
sw3072A-ms98-a-0052,207.960250,208.000250,a,I,+,u-72-1
sw3072A-ms98-a-0052,208.000250,208.470250,year,I,+,u-72-1
sw3072A-ms98-a-0054,227.624500,227.731125,it,B,sv,u-74-1
sw3072A-ms98-a-0054,227.731125,227.924625,it's,I,sv,u-74-1
sw3072A-ms98-a-0054,227.924625,228.114625,really,I,sv,u-74-1
sw3072A-ms98-a-0054,228.114625,228.384625,nice,I,sv,u-74-1
sw3072A-ms98-a-0054,228.384625,228.541000,i,B,sd,u-74-2
sw3072A-ms98-a-0054,228.541000,228.695500,would,I,sd,u-74-2
sw3072A-ms98-a-0054,228.695500,228.824625,i,I,sd,u-74-2
sw3072A-ms98-a-0054,228.824625,228.934625,would,I,sd,u-74-2
sw3072A-ms98-a-0054,228.934625,229.424625,spend,I,sd,u-74-2
sw3072A-ms98-a-0054,229.424625,229.574625,all,I,sd,u-74-2
sw3072A-ms98-a-0054,229.574625,229.654625,my,I,sd,u-74-2
sw3072A-ms98-a-0054,229.654625,229.844625,time,I,sd,u-74-2
sw3072A-ms98-a-0054,229.844625,229.954625,in,I,sd,u-74-2
sw3072A-ms98-a-0054,229.954625,230.464625,London,I,sd,u-74-2
sw3072A-ms98-a-0054,230.464625,230.594625,or,B,+,u-76-1
sw3072A-ms98-a-0054,230.594625,230.824625,most,I,+,u-76-1
sw3072A-ms98-a-0054,230.824625,230.884625,of,I,+,u-76-1
sw3072A-ms98-a-0054,230.884625,231.014625,my,I,+,u-76-1
sw3072A-ms98-a-0054,231.014625,231.384625,time,I,+,u-76-1
sw3072A-ms98-a-0054,231.384625,231.484625,and,B,sd,u-76-2
sw3072A-ms98-a-0054,231.484625,231.771375,that's,I,sd,u-76-2
sw3072A-ms98-a-0054,232.417250,232.481250,it,I,sd,u-76-2
sw3072A-ms98-a-0054,232.481250,232.604625,was,I,sd,u-76-2
sw3072A-ms98-a-0054,232.604625,232.754625,really,I,sd,u-76-2
sw3072A-ms98-a-0054,232.754625,233.014625,different,I,sd,u-76-2
sw3072A-ms98-a-0054,233.014625,233.164625,being,I,sd,u-76-2
sw3072A-ms98-a-0054,233.164625,233.264625,in,I,sd,u-76-2
sw3072A-ms98-a-0054,233.264625,233.314625,a,I,sd,u-76-2
sw3072A-ms98-a-0054,233.314625,233.504625,big,I,sd,u-76-2
sw3072A-ms98-a-0054,233.504625,233.924625,city,I,sd,u-76-2
sw3072A-ms98-a-0054,233.924625,234.204625,because,B,sd,u-76-3
sw3072A-ms98-a-0054,234.204625,234.274625,i,I,sd,u-76-3
sw3072A-ms98-a-0054,234.274625,234.644625,don't,I,sd,u-76-3
sw3072A-ms98-a-0055,235.698875,235.948875,get,I,sd,u-76-3
sw3072A-ms98-a-0055,235.948875,236.236875,much,I,sd,u-76-3
sw3072A-ms98-a-0055,236.236875,236.538250,into,I,sd,u-76-3
sw3072A-ms98-a-0055,236.538250,236.978875,[laughter],I,sd,u-76-3
sw3072A-ms98-a-0055,236.978875,237.478875,urban,I,sd,u-76-3
sw3072A-ms98-a-0055,237.478875,237.578875,you,I,sd,u-76-3
sw3072A-ms98-a-0055,237.578875,237.648875,know,I,sd,u-76-3
sw3072A-ms98-a-0055,237.648875,237.888875,really,I,sd,u-76-3
sw3072A-ms98-a-0055,237.888875,238.198875,urban,I,sd,u-76-3
sw3072A-ms98-a-0055,238.198875,238.698875,areas,I,sd,u-76-3
sw3072A-ms98-a-0055,238.698875,238.778875,a,I,sd,u-76-3
sw3072A-ms98-a-0055,238.778875,239.088875,lot,I,sd,u-76-3
sw3072A-ms98-a-0056,239.968625,240.108625,and,B,sd,u-78-1
sw3072A-ms98-a-0056,240.108625,240.168625,it,I,sd,u-78-1
sw3072A-ms98-a-0056,240.168625,240.328625,was,I,sd,u-78-1
sw3072A-ms98-a-0056,240.328625,240.618625,it's,I,sd,u-78-1
sw3072A-ms98-a-0056,240.618625,240.878625,really,I,sd,u-78-1
sw3072A-ms98-a-0056,240.878625,241.038625,it's,I,sd,u-78-1
sw3072A-ms98-a-0056,241.538625,241.688625,sort,I,sd,u-78-1
sw3072A-ms98-a-0056,241.688625,241.768625,of,I,sd,u-78-1
sw3072A-ms98-a-0056,241.768625,241.838625,a,I,sd,u-78-1
sw3072A-ms98-a-0056,241.838625,242.078625,weird,I,sd,u-78-1
sw3072A-ms98-a-0056,242.078625,242.288625,little,I,sd,u-78-1
sw3072A-ms98-a-0056,242.288625,242.818625,anonymous,I,sd,u-78-1
sw3072A-ms98-a-0056,242.818625,243.328625,feeling,I,sd,u-78-1
sw3072A-ms98-a-0056,243.328625,243.438625,where,I,sd,u-78-1
sw3072A-ms98-a-0056,243.438625,243.598625,no,I,sd,u-78-1
sw3072A-ms98-a-0056,243.598625,243.728625,one,I,sd,u-78-1
sw3072A-ms98-a-0056,243.728625,243.958625,knows,I,sd,u-78-1
sw3072A-ms98-a-0056,243.958625,244.078625,who,I,sd,u-78-1
sw3072A-ms98-a-0056,244.078625,244.238625,you,I,sd,u-78-1
sw3072A-ms98-a-0056,244.238625,244.478625,are,I,sd,u-78-1
sw3072A-ms98-a-0056,244.478625,244.568625,and,B,sd,u-78-2
sw3072A-ms98-a-0056,244.568625,244.628625,you,I,sd,u-78-2
sw3072A-ms98-a-0056,244.628625,244.758625,can,I,sd,u-78-2
sw3072A-ms98-a-0056,244.758625,244.948625,spend,I,sd,u-78-2
sw3072A-ms98-a-0056,244.948625,244.988625,a,I,sd,u-78-2
sw3072A-ms98-a-0056,244.988625,245.108625,whole,I,sd,u-78-2
sw3072A-ms98-a-0056,245.108625,245.228625,day,I,sd,u-78-2
sw3072A-ms98-a-0056,245.228625,245.518625,without,I,sd,u-78-2
sw3072A-ms98-a-0056,245.518625,245.878625,talking,I,sd,u-78-2
sw3072A-ms98-a-0056,245.878625,245.948625,to,I,sd,u-78-2
sw3072A-ms98-a-0056,245.948625,246.384125,anyone,I,sd,u-78-2
sw3072A-ms98-a-0056,247.058625,247.158625,which,I,sd,u-78-2
sw3072A-ms98-a-0056,247.158625,247.228625,i,I,sd,u-78-2
sw3072A-ms98-a-0056,247.228625,247.458625,thought,I,sd,u-78-2
sw3072A-ms98-a-0056,247.458625,247.518625,i,I,sd,u-78-2
sw3072A-ms98-a-0056,247.518625,247.628625,would,I,sd,u-78-2
sw3072A-ms98-a-0056,247.628625,247.808625,just,I,sd,u-78-2
sw3072A-ms98-a-0056,247.808625,248.168625,hate,I,sd,u-78-2
sw3072A-ms98-a-0056,248.168625,248.268625,but,B,sd,u-78-3
sw3072A-ms98-a-0056,248.268625,248.338625,it,I,sd,u-78-3
sw3072A-ms98-a-0056,248.338625,248.548625,ended,I,sd,u-78-3
sw3072A-ms98-a-0056,248.548625,248.658625,up,I,sd,u-78-3
sw3072A-ms98-a-0056,248.658625,248.838625,being,I,sd,u-78-3
sw3072A-ms98-a-0056,248.838625,249.028625,kind,I,sd,u-78-3
sw3072A-ms98-a-0056,249.028625,249.098625,of,I,sd,u-78-3
sw3072A-ms98-a-0056,249.098625,249.528625,nice,I,sd,u-78-3
sw3072A-ms98-a-0056,249.528625,249.748625,[laughter-because_1],I,sd,u-78-3
sw3072A-ms98-a-0056,249.748625,249.848625,[laughter-you're],I,sd,u-78-3
sw3072A-ms98-a-0056,249.848625,250.058625,not,I,sd,u-78-3
sw3072A-ms98-a-0056,250.058625,250.588625,accountable,I,sd,u-78-3
sw3072A-ms98-a-0056,250.588625,250.728625,to,I,sd,u-78-3
sw3072A-ms98-a-0056,250.728625,251.158625,anyone,I,sd,u-78-3
sw3072A-ms98-a-0057,252.074375,252.234375,you,B,sd,u-80-1
sw3072A-ms98-a-0057,252.234375,252.354375,could,I,sd,u-80-1
sw3072A-ms98-a-0057,252.354375,252.564375,just,I,sd,u-80-1
sw3072A-ms98-a-0057,252.564375,252.774375,kind,I,sd,u-80-1
sw3072A-ms98-a-0057,252.774375,252.934375,of,I,sd,u-80-1
sw3072A-ms98-a-0058,254.299000,254.479000,kind,B,+,u-82-1
sw3072A-ms98-a-0058,254.479000,254.539000,of,I,+,u-82-1
sw3072A-ms98-a-0058,254.539000,254.749000,walk,I,+,u-82-1
sw3072A-ms98-a-0058,254.749000,254.929000,around,I,+,u-82-1
sw3072A-ms98-a-0058,254.929000,255.019000,and,I,+,u-82-1
sw3072A-ms98-a-0058,255.019000,255.459000,observe,I,+,u-82-1
sw3072A-ms98-a-0058,255.459000,255.509000,i,B,sd,u-84-1
sw3072A-ms98-a-0058,255.509000,255.659000,did,I,sd,u-84-1
sw3072A-ms98-a-0058,255.659000,255.729000,a,I,sd,u-84-1
sw3072A-ms98-a-0058,255.729000,255.919000,lot,I,sd,u-84-1
sw3072A-ms98-a-0058,255.919000,256.029000,of,I,sd,u-84-1
sw3072A-ms98-a-0058,256.199000,256.459000,just,I,sd,u-84-1
sw3072A-ms98-a-0058,256.459000,256.679000,going,I,sd,u-84-1
sw3072A-ms98-a-0058,256.679000,256.839000,out,I,sd,u-84-1
sw3072A-ms98-a-0058,256.839000,256.949000,by,I,sd,u-84-1
sw3072A-ms98-a-0058,256.949000,257.479000,myself,I,sd,u-84-1
sw3072A-ms98-a-0058,257.479000,257.669000,and,I,sd,u-84-1
sw3072A-ms98-a-0058,258.149000,258.459000,riding,I,sd,u-84-1
sw3072A-ms98-a-0058,258.459000,258.549000,on,I,sd,u-84-1
sw3072A-ms98-a-0058,258.549000,258.609000,the,I,sd,u-84-1
sw3072A-ms98-a-0058,258.609000,259.229000,subway,I,sd,u-84-1
sw3072A-ms98-a-0058,259.229000,259.559000,and,I,sd,u-84-1
sw3072A-ms98-a-0058,260.299000,260.339000,w[atching]-,I,sd,u-84-1
sw3072A-ms98-a-0058,260.339000,260.769000,watching,I,sd,u-84-1
sw3072A-ms98-a-0058,260.769000,261.279000,people,I,sd,u-84-1
sw3072A-ms98-a-0059,262.278625,262.388625,and,B,sd,u-86-1
sw3072A-ms98-a-0059,262.388625,262.418625,i,I,sd,u-86-1
sw3072A-ms98-a-0059,262.418625,262.548625,had,I,sd,u-86-1
sw3072A-ms98-a-0059,262.548625,262.608625,a,I,sd,u-86-1
sw3072A-ms98-a-0059,262.608625,262.928625,great,I,sd,u-86-1
sw3072A-ms98-a-0059,262.928625,263.128625,time,I,sd,u-86-1
sw3072A-ms98-a-0059,263.128625,263.358625,doing,I,sd,u-86-1
sw3072A-ms98-a-0059,263.358625,263.678625,that,I,sd,u-86-1
sw3072A-ms98-a-0060,264.969875,265.039875,it,B,sv,u-86-2
sw3072A-ms98-a-0060,265.039875,265.199875,was,I,sv,u-86-2
sw3072A-ms98-a-0060,265.199875,265.409875,really,I,sv,u-86-2
sw3072A-ms98-a-0060,265.409875,265.959875,interesting,I,sv,u-86-2
sw3072A-ms98-a-0062,269.285125,269.495125,yeah,B,b,u-88-1
sw3072A-ms98-a-0062,269.495125,269.555125,i,B,ba,u-88-2
sw3072A-ms98-a-0062,269.555125,269.875125,know,I,ba,u-88-2
sw3072A-ms98-a-0062,269.875125,270.045125,i,B,sd,u-90-1
sw3072A-ms98-a-0062,270.045125,270.285125,[laughter],I,sd,u-90-1
sw3072A-ms98-a-0062,270.285125,270.525125,keep,I,sd,u-90-1
sw3072A-ms98-a-0062,270.525125,270.775125,wanting,I,sd,u-90-1
sw3072A-ms98-a-0062,270.775125,270.845125,to,I,sd,u-90-1
sw3072A-ms98-a-0062,270.845125,271.035125,get,I,sd,u-90-1
sw3072A-ms98-a-0062,271.035125,271.229000,up,I,sd,u-90-1
sw3072A-ms98-a-0062,271.229000,271.424875,to,I,sd,u-90-1
sw3072A-ms98-a-0062,271.424875,271.565125,i,B,sd,u-90-2
sw3072A-ms98-a-0062,271.565125,271.885125,haven't,I,sd,u-90-2
sw3072A-ms98-a-0062,271.885125,271.915125,i,I,sd,u-90-2
sw3072A-ms98-a-0062,271.915125,272.095125,haven't,I,sd,u-90-2
sw3072A-ms98-a-0062,272.095125,272.185125,been,I,sd,u-90-2
sw3072A-ms98-a-0062,272.185125,272.405125,anywhere,I,sd,u-90-2
sw3072A-ms98-a-0062,272.405125,272.585125,else,I,sd,u-90-2
sw3072A-ms98-a-0062,272.585125,272.845125,outside,I,sd,u-90-2
sw3072A-ms98-a-0062,272.845125,272.915125,the,I,sd,u-90-2
sw3072A-ms98-a-0062,272.915125,273.195125,United,I,sd,u-90-2
sw3072A-ms98-a-0062,273.195125,273.935125,States,I,sd,u-90-2
sw3072A-ms98-a-0062,273.935125,273.985125,i,B,sd,u-90-3
sw3072A-ms98-a-0062,273.985125,274.175125,haven't,I,sd,u-90-3
sw3072A-ms98-a-0062,274.175125,274.265125,been,I,sd,u-90-3
sw3072A-ms98-a-0062,274.265125,274.325125,to,I,sd,u-90-3
sw3072A-ms98-a-0062,274.325125,274.925125,Mexico,I,sd,u-90-3
sw3072A-ms98-a-0062,274.925125,275.183125,or,I,sd,u-90-3
sw3072A-ms98-a-0062,275.292375,275.825125,Canada,I,sd,u-90-3
sw3072A-ms98-a-0063,276.802875,277.135750,or,I,sd,u-90-3
sw3072A-ms98-a-0065,279.833375,280.374500,oh,B,b,u-92-1
sw3072A-ms98-a-0067,284.317375,284.537375,yeah,B,b,u-94-1
sw3072A-ms98-a-0067,284.537375,284.657375,that,B,sv,u-94-2
sw3072A-ms98-a-0067,284.657375,284.747375,would,I,sv,u-94-2
sw3072A-ms98-a-0067,284.747375,284.837375,be,I,sv,u-94-2
sw3072A-ms98-a-0067,284.837375,285.197375,nice,I,sv,u-94-2
sw3072A-ms98-a-0067,285.197375,285.227375,i,B,sd,u-94-3
sw3072A-ms98-a-0067,285.227375,285.317375,had,I,sd,u-94-3
sw3072A-ms98-a-0067,285.317375,285.347375,a,I,sd,u-94-3
sw3072A-ms98-a-0067,285.347375,285.827375,friend,I,sd,u-94-3
sw3072A-ms98-a-0067,285.827375,285.977375,from,I,sd,u-94-3
sw3072A-ms98-a-0067,285.977375,286.307000,there,I,sd,u-94-3
sw3072A-ms98-a-0067,286.857375,286.967375,then,B,sd,u-96-1
sw3072A-ms98-a-0067,286.967375,287.027375,i,I,sd,u-96-1
sw3072A-ms98-a-0067,287.027375,287.227375,i'd,I,sd,u-96-1
sw3072A-ms98-a-0067,287.227375,287.357375,love,I,sd,u-96-1
sw3072A-ms98-a-0067,287.357375,287.437375,to,I,sd,u-96-1
sw3072A-ms98-a-0067,287.437375,287.527375,go,I,sd,u-96-1
sw3072A-ms98-a-0067,287.527375,287.817375,somewhere,I,sd,u-96-1
sw3072A-ms98-a-0067,287.817375,287.897375,in,I,sd,u-96-1
sw3072A-ms98-a-0067,287.897375,288.477375,Asia,I,sd,u-96-1
sw3072A-ms98-a-0067,288.477375,288.627375,but,B,sd,u-96-2
sw3072A-ms98-a-0067,288.627375,288.717375,i'd,I,sd,u-96-2
sw3072A-ms98-a-0067,288.717375,288.877375,have,I,sd,u-96-2
sw3072A-ms98-a-0067,288.877375,289.017375,to,I,sd,u-96-2
sw3072A-ms98-a-0067,289.017375,289.177375,have,I,sd,u-96-2
sw3072A-ms98-a-0067,289.177375,289.347375,a,I,sd,u-96-2
sw3072A-ms98-a-0068,289.787125,289.986500,[laughter],I,sd,u-96-2
sw3072A-ms98-a-0069,290.343750,290.613750,tour,I,sd,u-96-2
sw3072A-ms98-a-0069,290.613750,290.933750,guide,I,sd,u-96-2
sw3072A-ms98-a-0069,290.933750,291.143750,with,I,sd,u-96-2
sw3072A-ms98-a-0069,291.143750,291.303750,me,I,sd,u-96-2
sw3072A-ms98-a-0069,291.303750,291.523750,to,I,sd,u-96-2
sw3072A-ms98-a-0070,292.442750,292.712750,help,B,+,u-98-1
sw3072A-ms98-a-0070,292.712750,292.842750,with,I,+,u-98-1
sw3072A-ms98-a-0070,292.842750,292.952750,all,I,+,u-98-1
sw3072A-ms98-a-0070,292.952750,293.012750,the,I,+,u-98-1
sw3072A-ms98-a-0070,293.012750,293.592750,language,I,+,u-98-1
sw3072A-ms98-a-0070,293.592750,293.682750,and,I,+,u-98-1
sw3072A-ms98-a-0070,293.682750,293.832750,all,I,+,u-98-1
sw3072A-ms98-a-0070,293.832750,294.162750,that,I,+,u-98-1
sw3072A-ms98-a-0072,296.295625,296.425625,so,B,aa,u-100-1
sw3072A-ms98-a-0072,296.425625,296.485625,yeah,I,aa,u-100-1
sw3072A-ms98-a-0072,296.485625,296.775625,that's,B,sd,u-100-2
sw3072A-ms98-a-0072,296.775625,296.935625,why,I,sd,u-100-2
sw3072A-ms98-a-0072,296.935625,297.125625,that's,I,sd,u-100-2
sw3072A-ms98-a-0072,297.125625,297.205625,why,I,sd,u-100-2
sw3072A-ms98-a-0072,297.205625,297.485625,England,I,sd,u-100-2
sw3072A-ms98-a-0072,297.485625,297.625625,was,I,sd,u-100-2
sw3072A-ms98-a-0072,297.625625,297.795625,nice,I,sd,u-100-2
sw3072A-ms98-a-0072,297.795625,298.085625,even,B,sd,u-100-3
sw3072A-ms98-a-0072,298.165625,298.435625,we,I,sd,u-100-3
sw3072A-ms98-a-0072,298.435625,298.795625,traveled,I,sd,u-100-3
sw3072A-ms98-a-0072,298.795625,298.895625,in,I,sd,u-100-3
sw3072A-ms98-a-0072,298.895625,299.195625,Europe,I,sd,u-100-3
sw3072A-ms98-a-0072,299.195625,299.455625,for,I,sd,u-100-3
sw3072A-ms98-a-0072,299.455625,299.685625,about,I,sd,u-100-3
sw3072A-ms98-a-0072,299.685625,299.745625,a,I,sd,u-100-3
sw3072A-ms98-a-0072,299.745625,300.105625,week,I,sd,u-100-3
sw3072A-ms98-a-0072,300.605625,300.695625,and,B,sd,u-100-4
sw3072A-ms98-a-0072,300.695625,300.795625,that,I,sd,u-100-4
sw3072A-ms98-a-0072,300.795625,300.915625,was,I,sd,u-100-4
sw3072A-ms98-a-0072,300.915625,301.095625,even,I,sd,u-100-4
sw3072A-ms98-a-0072,301.095625,301.345625,nice,I,sd,u-100-4
sw3072A-ms98-a-0072,301.345625,301.685625,because,I,sd,u-100-4
sw3072A-ms98-a-0072,301.685625,301.815625,there,I,sd,u-100-4
sw3072A-ms98-a-0072,301.815625,302.245625,wasn't,I,sd,u-100-4
sw3072A-ms98-a-0072,302.915625,303.115625,uh,I,sd,u-100-4
sw3072A-ms98-a-0072,303.115625,303.679750,th[e]-,O,,
sw3072A-ms98-a-0072,303.800250,304.095625,most,B,sd,u-100-5
sw3072A-ms98-a-0072,304.095625,304.185625,the,I,sd,u-100-5
sw3072A-ms98-a-0072,304.185625,304.455625,places,I,sd,u-100-5
sw3072A-ms98-a-0072,304.455625,304.595625,we,I,sd,u-100-5
sw3072A-ms98-a-0072,304.595625,304.785625,went,I,sd,u-100-5
sw3072A-ms98-a-0072,304.785625,304.875625,we,I,sd,u-100-5
sw3072A-ms98-a-0072,304.875625,305.025625,went,I,sd,u-100-5
sw3072A-ms98-a-0072,305.025625,305.225625,to,I,sd,u-100-5
sw3072A-ms98-a-0072,305.225625,305.615625,Germany,I,sd,u-100-5
sw3072A-ms98-a-0072,305.615625,305.775625,and,I,sd,u-100-5
sw3072A-ms98-a-0072,305.775625,306.485625,Switzerland,I,sd,u-100-5
sw3072A-ms98-a-0072,306.485625,307.088500,and,I,sd,u-100-5
sw3072A-ms98-a-0074,308.923250,309.063250,well,O,,
sw3072A-ms98-a-0074,309.063250,309.163250,i,O,,
sw3072A-ms98-a-0074,309.163250,309.433250,yeah,B,ny,u-102-1
sw3072A-ms98-a-0074,309.433250,309.593250,we,B,sd^e,u-102-2
sw3072A-ms98-a-0074,309.723250,309.893250,have,I,sd^e,u-102-2
sw3072A-ms98-a-0074,309.893250,310.063250,[laughter-we],O,,
sw3072A-ms98-a-0074,310.063250,310.233250,just,O,,
sw3072A-ms98-a-0074,310.233250,310.433250,kind,O,,
sw3072A-ms98-a-0074,310.433250,310.523250,of,O,,
sw3072A-ms98-a-0075,311.828625,312.018625,we,B,+,u-104-1
sw3072A-ms98-a-0075,312.018625,312.148625,did,I,+,u-104-1
