sw2086A-ms98-a-0002,7.991875,8.279250,uh-huh,B,b,u-2-1
sw2086A-ms98-a-0032,197.472375,198.162375,peppers,I,sd,u-34-1
sw2086A-ms98-a-0032,198.162375,198.512375,and,I,sd,u-34-1
sw2086A-ms98-a-0032,198.512375,198.720750,um,I,sd,u-34-1
sw2086A-ms98-a-0032,199.184000,199.358250,oh,I,sd,u-34-1
sw2086A-ms98-a-0032,199.358250,199.616875,gee,I,sd,u-34-1
sw2086A-ms98-a-0032,199.662125,200.472375,mushrooms,I,sd,u-34-1
sw2086A-ms98-a-0033,200.925000,201.127500,it's,B,sd,u-36-1
sw2086A-ms98-a-0033,201.127500,201.269500,it's,I,sd,u-36-1
sw2086A-ms98-a-0033,201.269500,201.319500,a,I,sd,u-36-1
sw2086A-ms98-a-0033,201.319500,201.639500,pretty,I,sd,u-36-1
sw2086A-ms98-a-0033,201.639500,201.749500,big,I,sd,u-36-1
sw2086A-ms98-a-0033,201.749500,201.839500,and,B,sd,u-36-2
sw2086A-ms98-a-0033,201.839500,201.959500,we,I,sd,u-36-2
sw2086A-ms98-a-0033,201.959500,202.139500,put,I,sd,u-36-2
sw2086A-ms98-a-0033,202.139500,202.229500,that,I,sd,u-36-2
sw2086A-ms98-a-0033,202.229500,202.484250,over,I,sd,u-36-2
sw2086A-ms98-a-0033,202.484250,202.862500,rice,I,sd,u-36-2
sw2086A-ms98-a-0035,206.088500,206.181125,oh,B,bf,u-38-1
sw2086A-ms98-a-0035,206.181125,206.321125,you,I,bf,u-38-1
sw2086A-ms98-a-0035,206.321125,206.709125,don't,I,bf,u-38-1
sw2086A-ms98-a-0035,206.901250,208.196875,[laughter],O,,
sw2086A-ms98-a-0037,214.123625,214.487750,oh,B,b,u-40-1
sw2086A-ms98-a-0039,216.576375,216.857375,uh-huh,B,b,u-42-1
sw2086A-ms98-a-0040,217.977875,218.081000,yeah,B,b,u-44-1
sw2086A-ms98-a-0040,218.081000,218.221000,see,B,sd,u-44-2
sw2086A-ms98-a-0040,218.221000,218.341000,we,I,sd,u-44-2
sw2086A-ms98-a-0040,218.341000,218.633500,never,I,sd,u-44-2
sw2086A-ms98-a-0040,218.878375,219.051000,in,I,sd,u-44-2
sw2086A-ms98-a-0040,219.051000,219.231250,fact,I,sd,u-44-2
sw2086A-ms98-a-0040,219.231250,219.351000,i,I,sd,u-44-2
sw2086A-ms98-a-0040,219.351000,219.551000,never,I,sd,u-44-2
sw2086A-ms98-a-0040,219.551000,219.711000,had,I,sd,u-44-2
sw2086A-ms98-a-0040,219.711000,220.001000,squash,I,sd,u-44-2
sw2086A-ms98-a-0040,220.001000,220.191000,growing,I,sd,u-44-2
sw2086A-ms98-a-0040,220.191000,220.301000,up,I,sd,u-44-2
sw2086A-ms98-a-0040,220.301000,220.501500,my,B,sd,u-44-3
sw2086A-ms98-a-0040,220.637125,220.741000,my,I,sd,u-44-3
sw2086A-ms98-a-0040,220.741000,221.011000,wife,I,sd,u-44-3
sw2086A-ms98-a-0040,221.011000,221.201000,eats,I,sd,u-44-3
sw2086A-ms98-a-0040,221.201000,221.331000,more,I,sd,u-44-3
sw2086A-ms98-a-0040,221.331000,221.929125,vegetables,I,sd,u-44-3
sw2086A-ms98-a-0040,221.929125,222.081000,ate,I,sd,u-44-3
sw2086A-ms98-a-0040,222.081000,222.201000,more,I,sd,u-44-3
sw2086A-ms98-a-0040,222.201000,222.581000,vegetable,I,sd,u-44-3
sw2086A-ms98-a-0040,222.581000,222.671000,than,I,sd,u-44-3
sw2086A-ms98-a-0040,222.671000,222.701000,i,I,sd,u-44-3
sw2086A-ms98-a-0040,222.701000,222.871000,did,I,sd,u-44-3
sw2086A-ms98-a-0040,222.871000,223.131000,growing,I,sd,u-44-3
sw2086A-ms98-a-0040,223.131000,223.311000,up,I,sd,u-44-3
sw2086A-ms98-a-0040,223.311000,223.451000,i'm,B,sd,u-44-4
sw2086A-ms98-a-0040,223.451000,223.601000,i'm,I,sd,u-44-4
sw2086A-ms98-a-0040,223.601000,223.751000,from,I,sd,u-44-4
sw2086A-ms98-a-0040,223.751000,224.211000,Pittsburgh,I,sd,u-44-4
sw2086A-ms98-a-0040,224.211000,224.311000,and,B,sd,u-44-5
sw2086A-ms98-a-0040,224.311000,224.631000,Pittsburgh,I,sd,u-44-5
sw2086A-ms98-a-0040,224.631000,224.731000,is,I,sd,u-44-5
sw2086A-ms98-a-0040,224.731000,224.781000,a,I,sd,u-44-5
sw2086A-ms98-a-0040,224.781000,224.941000,very,I,sd,u-44-5
sw2086A-ms98-a-0040,224.941000,225.101000,meat,I,sd,u-44-5
sw2086A-ms98-a-0040,225.101000,225.201000,and,I,sd,u-44-5
sw2086A-ms98-a-0040,225.201000,225.594125,potato,I,sd,u-44-5
sw2086A-ms98-a-0040,225.594125,225.892375,town,I,sd,u-44-5
sw2086A-ms98-a-0041,226.722625,226.912375,yeah,B,b,u-46-1
sw2086A-ms98-a-0041,226.942750,227.399250,recipes,B,sd,u-46-2
sw2086A-ms98-a-0041,227.399250,227.489250,in,I,sd,u-46-2
sw2086A-ms98-a-0041,227.489250,227.869250,Pittsburgh,I,sd,u-46-2
sw2086A-ms98-a-0041,227.869250,228.329250,consisted,I,sd,u-46-2
sw2086A-ms98-a-0041,228.329250,228.562750,of,I,sd,u-46-2
sw2086A-ms98-a-0041,228.996000,229.259250,red,I,sd,u-46-2
sw2086A-ms98-a-0041,229.259250,229.629250,meat,I,sd,u-46-2
sw2086A-ms98-a-0041,229.990875,230.086625,and,I,sd,u-46-2
sw2086A-ms98-a-0041,230.086625,230.129250,a,I,sd,u-46-2
sw2086A-ms98-a-0041,230.129250,230.729250,potato,I,sd,u-46-2
sw2086A-ms98-a-0042,231.266000,231.508375,red,B,sd^r,u-48-1
sw2086A-ms98-a-0042,231.508375,231.883625,meat,I,sd^r,u-48-1
sw2086A-ms98-a-0042,231.991750,232.096000,and,I,sd^r,u-48-1
sw2086A-ms98-a-0042,232.096000,232.158375,a,I,sd^r,u-48-1
sw2086A-ms98-a-0042,232.158375,232.688000,potato,I,sd^r,u-48-1
sw2086A-ms98-a-0044,245.489000,245.623750,oh,B,bf,u-50-1
sw2086A-ms98-a-0044,245.623750,245.773750,she,I,bf,u-50-1
sw2086A-ms98-a-0044,245.773750,245.923750,had,I,bf,u-50-1
sw2086A-ms98-a-0044,245.923750,246.163750,all,I,bf,u-50-1
sw2086A-ms98-a-0044,246.163750,246.263750,of,I,bf,u-50-1
sw2086A-ms98-a-0044,246.263750,246.564125,those,I,bf,u-50-1
sw2086A-ms98-a-0044,246.763750,247.013750,types,I,bf,u-50-1
sw2086A-ms98-a-0044,247.013750,247.083750,of,I,bf,u-50-1
sw2086A-ms98-a-0044,247.083750,247.605375,vegetables,I,bf,u-50-1
sw2086A-ms98-a-0045,248.194875,248.367875,see,B,sd,u-52-1
sw2086A-ms98-a-0045,248.367875,248.841125,never,I,sd,u-52-1
sw2086A-ms98-a-0045,249.447625,249.607875,no,I,sd,u-52-1
sw2086A-ms98-a-0045,249.607875,250.167875,vegetables,I,sd,u-52-1
sw2086A-ms98-a-0045,250.167875,250.237875,in,I,sd,u-52-1
sw2086A-ms98-a-0045,250.237875,250.431625,my,I,sd,u-52-1
sw2086A-ms98-a-0045,250.431625,250.831625,family,I,sd,u-52-1
sw2086A-ms98-a-0046,251.835375,251.905125,yeah,B,b,u-54-1
sw2086A-ms98-a-0046,251.905125,251.985125,it,B,sd,u-54-2
sw2086A-ms98-a-0046,251.985125,252.105125,was,I,sd,u-54-2
sw2086A-ms98-a-0046,252.105125,252.305125,really,I,sd,u-54-2
sw2086A-ms98-a-0046,252.305125,252.570750,funny,I,sd,u-54-2
sw2086A-ms98-a-0048,254.758000,256.716500,[laughter],O,,
sw2086A-ms98-a-0048,256.716500,256.832000,well,B,bf,u-56-1
sw2086A-ms98-a-0048,256.832000,256.952000,that,I,bf,u-56-1
sw2086A-ms98-a-0048,256.952000,257.122000,was,I,bf,u-56-1
sw2086A-ms98-a-0048,257.122000,257.192000,a,I,bf,u-56-1
sw2086A-ms98-a-0048,257.192000,257.382000,real,I,bf,u-56-1
sw2086A-ms98-a-0048,257.382000,257.819125,farm,I,bf,u-56-1
sw2086A-ms98-a-0050,259.905750,260.245875,no,B,nn,u-58-1
sw2086A-ms98-a-0050,260.481875,260.543250,but,B,sd^e,u-58-2
sw2086A-ms98-a-0050,260.543250,260.743000,i,I,sd^e,u-58-2
sw2086A-ms98-a-0050,260.940125,261.331750,i've,I,sd^e,u-58-2
sw2086A-ms98-a-0050,261.331750,261.631625,i've,I,sd^e,u-58-2
sw2086A-ms98-a-0050,261.673000,261.726000,uh,I,sd^e,u-58-2
sw2086A-ms98-a-0050,261.726000,261.796000,i've,B,sd^r,u-58-3
sw2086A-ms98-a-0050,261.796000,262.036000,heard,I,sd^r,u-58-3
sw2086A-ms98-a-0050,262.036000,262.631125,stories,I,sd^r,u-58-3
sw2086A-ms98-a-0051,262.927000,264.528250,[vocalized-noise],O,,
sw2086A-ms98-a-0052,267.540500,267.793750,uh,B,b,u-60-1
sw2086A-ms98-a-0054,273.635375,274.037500,oh,B,sv,u-62-1
sw2086A-ms98-a-0054,274.037500,274.217500,this,I,sv,u-62-1
sw2086A-ms98-a-0054,274.217500,274.357500,is,I,sv,u-62-1
sw2086A-ms98-a-0054,274.357500,274.669500,terr[ible]-,O,,
sw2086A-ms98-a-0054,274.937750,275.060000,uh,O,,
sw2086A-ms98-a-0054,275.060000,275.206875,you,B,ad,u-62-2
sw2086A-ms98-a-0054,275.206875,275.377500,shouldn't,I,ad,u-62-2
sw2086A-ms98-a-0054,275.377500,275.467500,be,I,ad,u-62-2
sw2086A-ms98-a-0054,275.467500,275.757500,talking,I,ad,u-62-2
sw2086A-ms98-a-0054,275.757500,275.957500,about,I,ad,u-62-2
sw2086A-ms98-a-0054,275.957500,276.107500,this,I,ad,u-62-2
sw2086A-ms98-a-0054,276.107500,276.221375,right,I,ad,u-62-2
sw2086A-ms98-a-0054,276.221375,276.443500,before,I,ad,u-62-2
sw2086A-ms98-a-0054,276.443500,276.581500,you're,I,ad,u-62-2
sw2086A-ms98-a-0054,276.581500,276.803750,while,I,ad,u-62-2
sw2086A-ms98-a-0054,276.803750,276.847500,you're,I,ad,u-62-2
sw2086A-ms98-a-0054,276.847500,277.177500,fixing,I,ad,u-62-2
sw2086A-ms98-a-0054,277.177500,277.569375,dinner,I,ad,u-62-2
sw2086A-ms98-a-0056,279.994500,280.156500,that's,B,aa,u-64-1
sw2086A-ms98-a-0056,280.156500,280.400875,right,I,aa,u-64-1
sw2086A-ms98-a-0056,280.682375,280.801500,you,B,ad,u-64-2
sw2086A-ms98-a-0056,280.801500,280.996500,should,I,ad,u-64-2
sw2086A-ms98-a-0056,280.996500,281.106500,be,I,ad,u-64-2
sw2086A-ms98-a-0056,281.106500,281.576500,careful,I,ad,u-64-2
sw2086A-ms98-a-0056,281.576500,283.696500,[laughter],O,,
sw2086A-ms98-a-0056,283.696500,283.906500,that's,B,sv,u-64-3
sw2086A-ms98-a-0056,283.906500,284.181000,pretty,I,sv,u-64-3
sw2086A-ms98-a-0056,284.181000,284.378875,funny,I,sv,u-64-3
sw2086A-ms98-a-0056,284.812000,284.916500,but,B,sd,u-66-1
sw2086A-ms98-a-0056,284.916500,285.046500,my,I,sd,u-66-1
sw2086A-ms98-a-0056,285.046500,285.296500,dad,I,sd,u-66-1
sw2086A-ms98-a-0056,285.296500,285.446500,used,I,sd,u-66-1
sw2086A-ms98-a-0056,285.446500,285.516500,to,I,sd,u-66-1
sw2086A-ms98-a-0056,285.516500,285.696500,tell,I,sd,u-66-1
sw2086A-ms98-a-0056,285.696500,286.167250,stories,I,sd,u-66-1
sw2086A-ms98-a-0056,286.167250,286.256500,you,I,sd,u-66-1
sw2086A-ms98-a-0056,286.256500,286.316500,know,I,sd,u-66-1
sw2086A-ms98-a-0056,286.316500,286.545750,about,I,sd,u-66-1
sw2086A-ms98-a-0056,287.201125,287.279250,the,I,sd,u-66-1
sw2086A-ms98-a-0056,287.279250,287.446500,way,I,sd,u-66-1
sw2086A-ms98-a-0056,287.446500,287.616500,they,I,sd,u-66-1
sw2086A-ms98-a-0056,287.616500,287.756500,eat,I,sd,u-66-1
sw2086A-ms98-a-0056,287.756500,288.126500,chickens,I,sd,u-66-1
sw2086A-ms98-a-0056,288.126500,288.277125,but,B,sd,u-66-2
sw2086A-ms98-a-0056,288.383500,288.476500,i,I,sd,u-66-2
sw2086A-ms98-a-0056,288.476500,288.636500,never,I,sd,u-66-2
sw2086A-ms98-a-0056,288.636500,288.756500,we,I,sd,u-66-2
sw2086A-ms98-a-0056,288.756500,289.085500,never,I,sd,u-66-2
sw2086A-ms98-a-0056,289.515750,289.596500,we,I,sd,u-66-2
sw2086A-ms98-a-0056,289.596500,289.796500,lived,I,sd,u-66-2
sw2086A-ms98-a-0056,289.796500,289.896500,in,I,sd,u-66-2
sw2086A-ms98-a-0056,289.896500,289.956500,the,I,sd,u-66-2
sw2086A-ms98-a-0056,289.956500,290.526500,suburbs,I,sd,u-66-2
sw2086A-ms98-a-0056,290.526500,290.674375,we,B,sd,u-66-3
sw2086A-ms98-a-0056,290.757250,290.896500,we,I,sd,u-66-3
sw2086A-ms98-a-0056,290.896500,291.056500,bought,I,sd,u-66-3
sw2086A-ms98-a-0056,291.056500,291.276500,everything,I,sd,u-66-3
sw2086A-ms98-a-0056,291.276500,291.336500,in,I,sd,u-66-3
sw2086A-ms98-a-0056,291.336500,291.386500,a,I,sd,u-66-3
sw2086A-ms98-a-0056,291.386500,291.716500,grocery,I,sd,u-66-3
sw2086A-ms98-a-0056,291.716500,291.984250,store,I,sd,u-66-3
sw2086A-ms98-a-0057,292.876750,292.939375,there,B,sd,u-68-1
sw2086A-ms98-a-0057,292.939375,293.059375,was,I,sd,u-68-1
sw2086A-ms98-a-0057,293.059375,293.281125,no,I,sd,u-68-1
sw2086A-ms98-a-0057,294.129625,294.177125,but,B,sd,u-68-2
sw2086A-ms98-a-0057,294.177125,294.252375,it,I,sd,u-68-2
sw2086A-ms98-a-0057,294.252375,294.299375,was,I,sd,u-68-2
sw2086A-ms98-a-0057,294.299375,294.489375,funny,I,sd,u-68-2
sw2086A-ms98-a-0057,294.489375,294.559375,you,I,sd,u-68-2
sw2086A-ms98-a-0057,294.559375,294.779375,know,I,sd,u-68-2
sw2086A-ms98-a-0057,294.779375,294.869375,it,B,%,u-68-3
sw2086A-ms98-a-0057,294.869375,295.089375,so,I,%,u-68-3
sw2086A-ms98-a-0057,295.089375,295.329375,but,B,sd,u-68-4
sw2086A-ms98-a-0057,295.329375,295.519375,when,I,sd,u-68-4
sw2086A-ms98-a-0057,295.519375,295.599375,we,I,sd,u-68-4
sw2086A-ms98-a-0057,295.599375,295.769375,got,I,sd,u-68-4
sw2086A-ms98-a-0057,295.769375,296.129375,married,I,sd,u-68-4
sw2086A-ms98-a-0057,296.129375,296.199375,you,I,sd,u-68-4
sw2086A-ms98-a-0057,296.199375,296.279375,know,I,sd,u-68-4
sw2086A-ms98-a-0057,296.279375,296.319375,a,I,sd,u-68-4
sw2086A-ms98-a-0057,296.319375,296.539375,lot,I,sd,u-68-4
sw2086A-ms98-a-0057,296.539375,296.699375,more,I,sd,u-68-4
sw2086A-ms98-a-0057,296.699375,297.359375,vegetables,I,sd,u-68-4
sw2086A-ms98-a-0057,297.359375,297.389375,a,I,sd,u-68-4
sw2086A-ms98-a-0057,297.389375,297.589375,lot,I,sd,u-68-4
sw2086A-ms98-a-0057,297.589375,297.844625,more,I,sd,u-68-4
sw2086A-ms98-a-0057,298.594125,298.689375,you,I,sd,u-68-4
sw2086A-ms98-a-0057,298.689375,298.789375,know,I,sd,u-68-4
sw2086A-ms98-a-0057,298.789375,298.819375,a,I,sd,u-68-4
sw2086A-ms98-a-0057,298.819375,298.939375,lot,I,sd,u-68-4
sw2086A-ms98-a-0057,298.939375,299.009375,of,I,sd,u-68-4
sw2086A-ms98-a-0057,299.009375,299.560250,changes,I,sd,u-68-4
sw2086A-ms98-a-0059,302.830875,302.980000,i,B,aa,u-70-1
sw2086A-ms98-a-0059,302.980000,303.122125,think,I,aa,u-70-1
sw2086A-ms98-a-0059,303.122125,303.284125,so,I,aa,u-70-1
sw2086A-ms98-a-0059,303.284125,303.493625,too,I,aa,u-70-1
sw2086A-ms98-a-0061,304.050875,304.122750,but,B,sd,u-72-1
sw2086A-ms98-a-0061,304.122750,304.202750,we,I,sd,u-72-1
sw2086A-ms98-a-0061,304.202750,304.352750,just,I,sd,u-72-1
sw2086A-ms98-a-0061,304.352750,304.502750,went,I,sd,u-72-1
sw2086A-ms98-a-0061,304.502750,304.782750,shopping,I,sd,u-72-1
sw2086A-ms98-a-0061,304.782750,304.882750,and,B,sd,u-72-2
sw2086A-ms98-a-0061,304.882750,304.972750,we,I,sd,u-72-2
sw2086A-ms98-a-0061,304.972750,305.192750,came,I,sd,u-72-2
sw2086A-ms98-a-0061,305.192750,305.442750,back,I,sd,u-72-2
sw2086A-ms98-a-0061,305.442750,305.691500,with,I,sd,u-72-2
sw2086A-ms98-a-0061,305.691500,305.899500,uh,I,sd,u-72-2
sw2086A-ms98-a-0061,306.469000,306.661375,with,I,sd,u-72-2
sw2086A-ms98-a-0061,306.661375,306.906250,um,I,sd,u-72-2
sw2086A-ms98-a-0061,307.260250,307.772750,sweets,I,sd,u-72-2
sw2086A-ms98-a-0061,307.772750,307.852750,you,I,sd,u-72-2
sw2086A-ms98-a-0061,307.852750,307.942750,know,I,sd,u-72-2
sw2086A-ms98-a-0061,307.942750,308.302750,chocolate,I,sd,u-72-2
sw2086A-ms98-a-0061,308.302750,308.572750,covered,I,sd,u-72-2
sw2086A-ms98-a-0061,308.572750,309.068750,peanuts,I,sd,u-72-2
sw2086A-ms98-a-0063,310.596125,310.661500,we,B,+,u-74-1
sw2086A-ms98-a-0063,310.661500,310.851500,came,I,+,u-74-1
sw2086A-ms98-a-0063,310.851500,311.031500,back,I,+,u-74-1
sw2086A-ms98-a-0063,311.031500,311.141500,with,I,+,u-74-1
sw2086A-ms98-a-0063,311.141500,311.441500,sweets,I,+,u-74-1
sw2086A-ms98-a-0063,311.441500,311.521500,we,B,sd,u-74-2
sw2086A-ms98-a-0063,311.521500,311.721500,didn't,I,sd,u-74-2
sw2086A-ms98-a-0063,311.721500,311.861500,bring,I,sd,u-74-2
sw2086A-ms98-a-0063,311.861500,312.001500,all,I,sd,u-74-2
sw2086A-ms98-a-0063,312.001500,312.071500,the,I,sd,u-74-2
sw2086A-ms98-a-0063,312.071500,312.351500,healthy,I,sd,u-74-2
sw2086A-ms98-a-0063,312.351500,312.611500,food,I,sd,u-74-2
sw2086A-ms98-a-0063,312.611500,312.831500,back,I,sd,u-74-2
sw2086A-ms98-a-0063,312.831500,313.062750,too,I,sd,u-74-2
sw2086A-ms98-a-0065,319.325750,319.657125,uh-huh,B,b,u-76-1
sw2086A-ms98-a-0067,321.521500,321.676375,well,B,sd,u-76-2
sw2086A-ms98-a-0067,321.676375,321.796375,that's,I,sd,u-76-2
sw2086A-ms98-a-0067,321.796375,321.966375,that's,I,sd,u-76-2
sw2086A-ms98-a-0067,321.966375,322.196375,supposed,I,sd,u-76-2
sw2086A-ms98-a-0067,322.196375,322.266375,to,I,sd,u-76-2
sw2086A-ms98-a-0067,322.266375,322.416375,be,I,sd,u-76-2
sw2086A-ms98-a-0067,322.416375,322.652750,um,I,sd,u-76-2
sw2086A-ms98-a-0067,323.375875,323.426375,the,I,sd,u-76-2
sw2086A-ms98-a-0067,323.426375,323.796375,trend,I,sd,u-76-2
sw2086A-ms98-a-0067,323.796375,323.856375,of,I,sd,u-76-2
sw2086A-ms98-a-0067,323.856375,323.916375,the,I,sd,u-76-2
sw2086A-ms98-a-0067,323.916375,324.459625,future,I,sd,u-76-2
sw2086A-ms98-a-0068,324.937875,325.098125,but,B,+,u-78-1
sw2086A-ms98-a-0068,325.539500,325.864500,uh,I,+,u-78-1
sw2086A-ms98-a-0068,325.864500,325.984500,the,I,+,u-78-1
sw2086A-ms98-a-0068,325.984500,326.204500,cut,I,+,u-78-1
sw2086A-ms98-a-0068,326.204500,326.434500,back,I,+,u-78-1
sw2086A-ms98-a-0068,326.434500,326.721000,i,B,sd,u-78-2
sw2086A-ms98-a-0068,326.721000,326.973375,uh,I,sd,u-78-2
sw2086A-ms98-a-0068,327.248375,327.753500,recently,I,sd,u-78-2
sw2086A-ms98-a-0068,327.896625,328.004500,was,I,sd,u-78-2
sw2086A-ms98-a-0068,328.004500,328.224500,over,I,sd,u-78-2
sw2086A-ms98-a-0068,328.224500,328.254500,a,I,sd,u-78-2
sw2086A-ms98-a-0068,328.254500,328.544500,friends,I,sd,u-78-2
sw2086A-ms98-a-0068,328.544500,328.722500,house,I,sd,u-78-2
sw2086A-ms98-a-0068,328.786625,328.996500,that's,I,sd,u-78-2
sw2086A-ms98-a-0068,328.996500,329.526625,Indian,I,sd,u-78-2
sw2086A-ms98-a-0068,330.023750,330.219875,and,B,sd,u-78-3
sw2086A-ms98-a-0068,330.219875,330.454000,uh,I,sd,u-78-3
sw2086A-ms98-a-0069,331.850375,332.044250,she,I,sd,u-78-3
sw2086A-ms98-a-0069,332.044250,332.154250,had,I,sd,u-78-3
sw2086A-ms98-a-0069,332.154250,332.361000,brought,I,sd,u-78-3
sw2086A-ms98-a-0069,332.425000,332.834250,Indian,I,sd,u-78-3
sw2086A-ms98-a-0069,332.834250,333.449000,sweets,I,sd,u-78-3
sw2086A-ms98-a-0069,333.644875,334.070750,into,I,sd,u-78-3
sw2086A-ms98-a-0069,334.229000,334.321750,the,I,sd,u-78-3
sw2086A-ms98-a-0069,334.321750,334.780250,office,I,sd,u-78-3
sw2086A-ms98-a-0069,335.205875,335.444250,and,B,sd,u-78-4
sw2086A-ms98-a-0069,335.444250,335.534250,it,I,sd,u-78-4
sw2086A-ms98-a-0069,335.534250,335.674250,was,I,sd,u-78-4
sw2086A-ms98-a-0069,335.674250,335.854250,really,I,sd,u-78-4
sw2086A-ms98-a-0069,335.854250,336.044250,funny,I,sd,u-78-4
sw2086A-ms98-a-0069,336.044250,336.244250,because,I,sd,u-78-4
sw2086A-ms98-a-0069,336.244250,336.364250,they,I,sd,u-78-4
sw2086A-ms98-a-0069,336.364250,336.484250,were,I,sd,u-78-4
sw2086A-ms98-a-0069,336.484250,336.744250,made,I,sd,u-78-4
sw2086A-ms98-a-0069,336.744250,337.102500,from,I,sd,u-78-4
sw2086A-ms98-a-0069,337.641125,338.244000,yogurt,I,sd,u-78-4
sw2086A-ms98-a-0069,338.430375,338.614250,and,I,sd,u-78-4
sw2086A-ms98-a-0069,338.614250,339.321000,carrots,I,sd,u-78-4
sw2086A-ms98-a-0070,340.041000,340.171625,yeah,B,aa,u-80-1
sw2086A-ms98-a-0070,340.171625,340.331625,that,B,sd,u-80-2
sw2086A-ms98-a-0070,340.331625,340.451625,was,I,sd,u-80-2
sw2086A-ms98-a-0070,340.451625,340.511625,a,I,sd,u-80-2
sw2086A-ms98-a-0070,340.511625,340.931625,sweet,I,sd,u-80-2
sw2086A-ms98-a-0070,340.931625,341.041625,and,B,sd(^q),u-80-3
sw2086A-ms98-a-0070,341.041625,341.081625,i,I,sd(^q),u-80-3
sw2086A-ms98-a-0070,341.081625,341.181625,was,I,sd(^q),u-80-3
sw2086A-ms98-a-0070,341.181625,341.270750,like,I,sd(^q),u-80-3
sw2086A-ms98-a-0070,341.377500,341.735250,ugh,I,sd(^q),u-80-3
sw2086A-ms98-a-0072,343.707875,343.790000,this,B,^q,u-82-1
sw2086A-ms98-a-0072,343.790000,343.850000,is,I,^q,u-82-1
sw2086A-ms98-a-0072,343.850000,343.930000,a,I,^q,u-82-1
sw2086A-ms98-a-0072,343.930000,344.338000,sweet,I,^q,u-82-1
sw2086A-ms98-a-0072,344.338000,344.490000,oh,B,^q,u-82-2
sw2086A-ms98-a-0072,344.490000,344.680000,it,I,^q,u-82-2
sw2086A-ms98-a-0072,344.680000,344.880000,is,I,^q,u-82-2
sw2086A-ms98-a-0072,344.880000,345.070000,it's,I,^q,u-82-2
sw2086A-ms98-a-0072,345.070000,345.223625,a,I,^q,u-82-2
sw2086A-ms98-a-0072,345.223625,345.650000,candy,I,^q,u-82-2
sw2086A-ms98-a-0072,345.650000,345.730000,i'm,B,sd(^q),u-82-3
sw2086A-ms98-a-0072,345.730000,345.933125,like,I,sd(^q),u-82-3
sw2086A-ms98-a-0072,345.933125,346.410750,ugh,I,sd(^q),u-82-3
sw2086A-ms98-a-0072,346.994625,347.050000,you,I,sd(^q),u-82-3
sw2086A-ms98-a-0072,347.050000,347.191375,know,I,sd(^q),u-82-3
sw2086A-ms98-a-0072,347.398500,347.810000,Indian,B,^q,u-82-4
sw2086A-ms98-a-0072,347.810000,348.140000,candy,I,^q,u-82-4
sw2086A-ms98-a-0072,348.140000,348.230000,is,I,^q,u-82-4
sw2086A-ms98-a-0072,348.230000,348.480000,not,I,^q,u-82-4
sw2086A-ms98-a-0072,348.480000,348.720000,very,I,^q,u-82-4
sw2086A-ms98-a-0072,348.720000,349.027750,good,I,^q,u-82-4
sw2086A-ms98-a-0073,349.815750,349.966000,but,B,sd,u-84-1
sw2086A-ms98-a-0073,349.966000,350.486000,everything,I,sd,u-84-1
sw2086A-ms98-a-0073,350.486000,350.695500,was,I,sd,u-84-1
sw2086A-ms98-a-0073,350.695500,350.814250,and,I,sd,u-84-1
sw2086A-ms98-a-0073,350.814250,351.266000,everything,I,sd,u-84-1
sw2086A-ms98-a-0073,351.266000,351.326000,you,B,sd,u-84-2
sw2086A-ms98-a-0073,351.326000,351.516000,didn't,I,sd,u-84-2
sw2086A-ms98-a-0073,351.516000,351.796000,notice,I,sd,u-84-2
sw2086A-ms98-a-0073,351.796000,351.886000,it,I,sd,u-84-2
sw2086A-ms98-a-0073,351.886000,351.966000,at,I,sd,u-84-2
sw2086A-ms98-a-0073,351.966000,352.236000,first,I,sd,u-84-2
sw2086A-ms98-a-0073,352.236000,352.335250,but,B,sd,u-84-3
sw2086A-ms98-a-0073,352.335250,352.826000,everything,I,sd,u-84-3
sw2086A-ms98-a-0073,352.826000,352.956000,was,I,sd,u-84-3
sw2086A-ms98-a-0073,352.956000,353.246000,sort,I,sd,u-84-3
sw2086A-ms98-a-0073,353.246000,353.316000,of,I,sd,u-84-3
sw2086A-ms98-a-0073,353.316000,353.596000,hot,I,sd,u-84-3
sw2086A-ms98-a-0073,353.596000,353.986000,everything,B,sd,u-84-4
sw2086A-ms98-a-0073,353.986000,354.116000,had,I,sd,u-84-4
sw2086A-ms98-a-0073,354.116000,354.166000,a,I,sd,u-84-4
sw2086A-ms98-a-0073,354.166000,354.336000,little,I,sd,u-84-4
sw2086A-ms98-a-0073,354.336000,354.456000,bit,I,sd,u-84-4
sw2086A-ms98-a-0073,354.456000,354.573750,of,I,sd,u-84-4
sw2086A-ms98-a-0073,354.620125,354.916000,curry,I,sd,u-84-4
sw2086A-ms98-a-0073,354.916000,355.071250,in,I,sd,u-84-4
sw2086A-ms98-a-0073,355.153875,355.319250,every,O,,
sw2086A-ms98-a-0074,355.807750,355.890000,it,B,sd,u-86-1
sw2086A-ms98-a-0074,355.890000,355.990000,was,I,sd,u-86-1
sw2086A-ms98-a-0074,355.990000,356.170000,funny,I,sd,u-86-1
sw2086A-ms98-a-0074,356.170000,356.400000,even,I,sd,u-86-1
sw2086A-ms98-a-0074,356.400000,356.470000,the,I,sd,u-86-1
sw2086A-ms98-a-0074,356.470000,356.870000,sweets,I,sd,u-86-1
sw2086A-ms98-a-0074,356.870000,357.150000,did,I,sd,u-86-1
