sw4771B-ms98-a-0003,27.344750,27.624750,right,B,b,u-2-1
sw4771B-ms98-a-0042,288.935500,289.025500,know,I,sd,u-26-8
sw4771B-ms98-a-0042,289.025500,289.395500,how,I,sd,u-26-8
sw4771B-ms98-a-0042,289.395500,289.578625,uh,I,sd,u-26-8
sw4771B-ms98-a-0042,290.154875,290.415500,yeah,O,,
sw4771B-ms98-a-0042,290.415500,290.875500,there's,B,sv,u-26-9
sw4771B-ms98-a-0042,290.875500,290.905500,a,I,sv,u-26-9
sw4771B-ms98-a-0042,290.905500,291.215500,difference,I,sv,u-26-9
sw4771B-ms98-a-0042,291.215500,291.355500,in,I,sv,u-26-9
sw4771B-ms98-a-0042,291.355500,291.485500,what,I,sv,u-26-9
sw4771B-ms98-a-0042,291.485500,291.545500,you,I,sv,u-26-9
sw4771B-ms98-a-0042,291.545500,291.635500,can,I,sv,u-26-9
sw4771B-ms98-a-0042,291.635500,292.125500,smell,I,sv,u-26-9
sw4771B-ms98-a-0042,292.125500,292.235500,and,I,sv,u-26-9
sw4771B-ms98-a-0042,292.235500,292.385500,what,I,sv,u-26-9
sw4771B-ms98-a-0042,292.385500,292.615500,you,I,sv,u-26-9
sw4771B-ms98-a-0042,292.615500,292.849250,uh,I,sv,u-26-9
sw4771B-ms98-a-0042,293.105375,293.175500,you,I,sv,u-26-9
sw4771B-ms98-a-0042,293.175500,293.235500,know,I,sv,u-26-9
sw4771B-ms98-a-0042,293.235500,293.375500,what's,I,sv,u-26-9
sw4771B-ms98-a-0042,293.375500,293.695500,bad,I,sv,u-26-9
