sw2160A-ms98-a-0002,0.615625,1.015625,hello,B,fp,u-1-1
sw2160A-ms98-a-0039,156.339875,156.819875,stations,I,sv,u-45-6
sw2160A-ms98-a-0039,156.819875,157.239875,joints,I,sv,u-45-6
sw2160A-ms98-a-0040,158.083500,158.483500,and,B,sv,u-47-1
sw2160A-ms98-a-0040,158.483500,158.862500,uh,I,sv,u-47-1
sw2160A-ms98-a-0040,159.054500,159.393500,somebody,I,sv,u-47-1
sw2160A-ms98-a-0040,159.393500,159.653500,walks,I,sv,u-47-1
sw2160A-ms98-a-0040,159.653500,159.763500,in,I,sv,u-47-1
sw2160A-ms98-a-0040,159.763500,159.913500,there,I,sv,u-47-1
sw2160A-ms98-a-0040,159.913500,160.063500,with,I,sv,u-47-1
sw2160A-ms98-a-0040,160.063500,160.113500,a,I,sv,u-47-1
sw2160A-ms98-a-0040,160.113500,160.508750,gun,I,sv,u-47-1
sw2160A-ms98-a-0040,160.731000,160.838875,i,B,sv,u-47-2
sw2160A-ms98-a-0040,160.838875,161.283500,mean,I,sv,u-47-2
sw2160A-ms98-a-0040,161.283500,161.413500,they're,I,sv,u-47-2
sw2160A-ms98-a-0040,161.413500,161.543500,going,I,sv,u-47-2
sw2160A-ms98-a-0040,161.543500,161.623500,to,I,sv,u-47-2
sw2160A-ms98-a-0040,161.623500,161.833500,want,I,sv,u-47-2
sw2160A-ms98-a-0040,161.833500,161.893500,the,I,sv,u-47-2
sw2160A-ms98-a-0040,161.893500,162.371750,money,I,sv,u-47-2
sw2160A-ms98-a-0040,162.944250,163.143500,and,B,sv,u-47-3
sw2160A-ms98-a-0040,163.143500,163.243500,you,I,sv,u-47-3
sw2160A-ms98-a-0040,163.243500,163.403500,can,I,sv,u-47-3
sw2160A-ms98-a-0040,163.403500,163.633500,tell,I,sv,u-47-3
sw2160A-ms98-a-0040,163.633500,163.743500,by,I,sv,u-47-3
sw2160A-ms98-a-0040,163.743500,163.823500,the,I,sv,u-47-3
sw2160A-ms98-a-0040,163.823500,164.233500,people,I,sv,u-47-3
sw2160A-ms98-a-0040,164.233500,164.353500,who,I,sv,u-47-3
sw2160A-ms98-a-0040,164.353500,164.433500,are,I,sv,u-47-3
sw2160A-ms98-a-0040,164.433500,164.763500,always,I,sv,u-47-3
sw2160A-ms98-a-0040,164.763500,165.103500,caught,I,sv,u-47-3
sw2160A-ms98-a-0040,165.103500,165.433500,that,I,sv,u-47-3
sw2160A-ms98-a-0040,165.943500,166.153500,these,I,sv,u-47-3
sw2160A-ms98-a-0040,166.153500,166.483500,people,I,sv,u-47-3
sw2160A-ms98-a-0040,166.483500,166.563500,are,I,sv,u-47-3
sw2160A-ms98-a-0040,166.563500,167.017875,there,I,sv,u-47-3
sw2160A-ms98-a-0040,167.123375,167.223500,to,I,sv,u-47-3
sw2160A-ms98-a-0040,167.223500,167.373500,get,I,sv,u-47-3
sw2160A-ms98-a-0040,167.373500,167.643500,money,I,sv,u-47-3
sw2160A-ms98-a-0040,167.643500,167.793500,for,I,sv,u-47-3
sw2160A-ms98-a-0040,167.793500,168.163500,drugs,I,sv,u-47-3
sw2160A-ms98-a-0040,168.163500,168.203500,i,B,sv,u-47-4
sw2160A-ms98-a-0040,168.203500,168.363500,mean,I,sv,u-47-4
sw2160A-ms98-a-0040,168.363500,168.443500,they,I,sv,u-47-4
sw2160A-ms98-a-0040,168.443500,168.573500,don't,I,sv,u-47-4
sw2160A-ms98-a-0040,168.573500,168.713500,want,I,sv,u-47-4
sw2160A-ms98-a-0040,168.713500,168.773500,the,I,sv,u-47-4
sw2160A-ms98-a-0040,168.773500,169.113500,money,I,sv,u-47-4
sw2160A-ms98-a-0040,169.113500,169.523500,so,I,sv,u-47-4
sw2160A-ms98-a-0040,169.523500,169.673500,uh,I,sv,u-47-4
sw2160A-ms98-a-0040,169.673500,169.743500,so,I,sv,u-47-4
sw2160A-ms98-a-0040,169.743500,169.853500,they,I,sv,u-47-4
sw2160A-ms98-a-0040,169.853500,170.013500,can,I,sv,u-47-4
sw2160A-ms98-a-0040,170.013500,170.463500,do,I,sv,u-47-4
sw2160A-ms98-a-0040,170.463500,170.813500,something,I,sv,u-47-4
sw2160A-ms98-a-0040,170.813500,171.073500,else,I,sv,u-47-4
sw2160A-ms98-a-0040,171.073500,171.223500,with,I,sv,u-47-4
sw2160A-ms98-a-0040,171.223500,171.413500,it,I,sv,u-47-4
sw2160A-ms98-a-0042,173.081375,173.517375,right,B,aa,u-49-1
sw2160A-ms98-a-0042,174.203250,174.679875,right,B,aa,u-49-2
sw2160A-ms98-a-0042,174.679875,174.929875,and,B,%,u-49-3
sw2160A-ms98-a-0042,174.929875,175.250000,so,I,%,u-49-3
sw2160A-ms98-a-0044,188.614875,189.158875,um-hum,O,,
sw2160A-ms98-a-0046,194.714500,195.389875,okay,B,bk,u-51-1
sw2160A-ms98-a-0048,207.433875,207.693875,yeah,B,b,u-53-1
sw2160A-ms98-a-0050,227.004250,227.319750,yeah,B,b,u-55-1
sw2160A-ms98-a-0050,227.702375,228.042125,there's,B,sd,u-55-2
sw2160A-ms98-a-0050,228.042125,228.264375,a,I,sd,u-55-2
sw2160A-ms98-a-0050,228.264375,228.472375,there's,I,sd,u-55-2
sw2160A-ms98-a-0050,228.472375,228.683875,a,I,sd,u-55-2
sw2160A-ms98-a-0050,228.827000,228.942375,a,I,sd,u-55-2
sw2160A-ms98-a-0050,228.942375,229.382375,song,I,sd,u-55-2
sw2160A-ms98-a-0050,229.382375,229.512375,that,I,sd,u-55-2
sw2160A-ms98-a-0050,229.512375,229.602375,i,I,sd,u-55-2
sw2160A-ms98-a-0050,229.602375,229.832375,know,I,sd,u-55-2
sw2160A-ms98-a-0050,229.832375,230.002375,which,I,sd,u-55-2
sw2160A-ms98-a-0050,230.002375,230.222375,says,I,sd,u-55-2
sw2160A-ms98-a-0050,230.222375,230.302375,you,I,sd,u-55-2
sw2160A-ms98-a-0050,230.302375,230.512375,know,I,sd,u-55-2
sw2160A-ms98-a-0050,230.512375,230.762375,that,O,,
sw2160A-ms98-a-0050,230.762375,230.912375,it's,B,sd,u-55-3
sw2160A-ms98-a-0050,230.912375,231.179750,like,I,sd,u-55-3
sw2160A-ms98-a-0050,231.631750,231.892375,in,I,sd,u-55-3
sw2160A-ms98-a-0050,231.892375,232.197000,uh,I,sd,u-55-3
sw2160A-ms98-a-0050,232.752375,233.538375,nineteen,I,sd,u-55-3
sw2160A-ms98-a-0050,233.956375,234.292375,eighty,I,sd,u-55-3
sw2160A-ms98-a-0050,234.292375,234.482375,eight,I,sd,u-55-3
sw2160A-ms98-a-0050,234.482375,234.822375,nineteen,I,sd,u-55-3
sw2160A-ms98-a-0050,234.822375,235.032375,eighty,I,sd,u-55-3
sw2160A-ms98-a-0050,235.032375,235.430375,nine,I,sd,u-55-3
sw2160A-ms98-a-0050,236.172375,236.272375,the,I,sd,u-55-3
sw2160A-ms98-a-0050,236.272375,236.692375,local,I,sd,u-55-3
sw2160A-ms98-a-0050,236.692375,237.112375,state,I,sd,u-55-3
sw2160A-ms98-a-0050,237.112375,237.302375,and,I,sd,u-55-3
sw2160A-ms98-a-0050,237.302375,237.702375,federal,I,sd,u-55-3
sw2160A-ms98-a-0050,237.702375,238.292375,governments,I,sd,u-55-3
sw2160A-ms98-a-0050,238.292375,238.822375,spent,I,sd,u-55-3
sw2160A-ms98-a-0051,239.726500,239.975000,the,I,sd,u-55-3
sw2160A-ms98-a-0051,239.975000,240.322000,least,I,sd,u-55-3
sw2160A-ms98-a-0051,240.322000,240.696500,amount,I,sd,u-55-3
sw2160A-ms98-a-0051,240.696500,240.816500,of,I,sd,u-55-3
sw2160A-ms98-a-0051,240.816500,241.247500,money,I,sd,u-55-3
sw2160A-ms98-a-0051,241.688250,242.108125,on,I,sd,u-55-3
sw2160A-ms98-a-0051,242.313375,242.818000,crime,I,sd,u-55-3
sw2160A-ms98-a-0051,242.818000,242.996500,in,I,sd,u-55-3
sw2160A-ms98-a-0051,242.996500,243.603500,America,I,sd,u-55-3
sw2160A-ms98-a-0052,244.284625,244.654625,and,B,sv,u-55-4
sw2160A-ms98-a-0052,244.654625,244.844625,uh,I,sv,u-55-4
sw2160A-ms98-a-0052,244.844625,245.044625,i,I,sv,u-55-4
sw2160A-ms98-a-0052,245.044625,245.304625,their,I,sv,u-55-4
sw2160A-ms98-a-0052,245.304625,245.724625,figures,I,sv,u-55-4
sw2160A-ms98-a-0052,245.724625,245.834625,i,I,sv,u-55-4
sw2160A-ms98-a-0052,245.834625,246.144625,think,I,sv,u-55-4
sw2160A-ms98-a-0052,246.144625,246.254625,are,I,sv,u-55-4
sw2160A-ms98-a-0052,246.254625,246.604625,true,I,sv,u-55-4
sw2160A-ms98-a-0052,246.604625,246.814625,so,I,sv,u-55-4
sw2160A-ms98-a-0052,246.814625,246.914625,i,B,sv,u-55-5
sw2160A-ms98-a-0052,246.914625,247.074625,mean,I,sv,u-55-5
sw2160A-ms98-a-0052,247.074625,247.211125,it's,I,sv,u-55-5
sw2160A-ms98-a-0052,247.211125,247.433375,like,I,sv,u-55-5
sw2160A-ms98-a-0052,247.694625,248.154625,compared,I,sv,u-55-5
sw2160A-ms98-a-0052,248.154625,248.554625,to,I,sv,u-55-5
sw2160A-ms98-a-0052,248.554625,248.674625,you,I,sv,u-55-5
sw2160A-ms98-a-0052,248.674625,249.004625,know,I,sv,u-55-5
sw2160A-ms98-a-0052,249.004625,249.424625,compared,I,sv,u-55-5
sw2160A-ms98-a-0052,249.424625,249.710125,to,I,sv,u-55-5
sw2160A-ms98-a-0052,250.376750,250.864625,weapons,I,sv,u-55-5
sw2160A-ms98-a-0052,250.864625,250.964625,and,I,sv,u-55-5
sw2160A-ms98-a-0052,250.964625,251.154625,stuff,I,sv,u-55-5
sw2160A-ms98-a-0052,251.154625,251.304625,like,I,sv,u-55-5
sw2160A-ms98-a-0052,251.304625,251.734625,that,I,sv,u-55-5
sw2160A-ms98-a-0052,251.734625,251.804625,i,I,sv,u-55-5
sw2160A-ms98-a-0052,251.804625,252.154625,mean,I,sv,u-55-5
sw2160A-ms98-a-0052,252.754625,252.914625,you're,I,sv,u-55-5
sw2160A-ms98-a-0052,252.914625,253.304625,spending,I,sv,u-55-5
sw2160A-ms98-a-0052,253.304625,253.824625,nothing,I,sv,u-55-5
sw2160A-ms98-a-0052,253.824625,254.178500,on,I,sv,u-55-5
sw2160A-ms98-a-0052,254.415750,254.634625,on,I,sv,u-55-5
sw2160A-ms98-a-0052,254.634625,255.254625,crime,I,sv,u-55-5
sw2160A-ms98-a-0052,255.254625,255.404625,in,I,sv,u-55-5
sw2160A-ms98-a-0052,255.404625,255.464625,the,I,sv,u-55-5
sw2160A-ms98-a-0052,255.464625,255.824625,country,I,sv,u-55-5
sw2160A-ms98-a-0052,255.824625,256.334625,itself,I,sv,u-55-5
sw2160A-ms98-a-0052,256.334625,256.454625,what,B,%,u-55-6
sw2160A-ms98-a-0052,256.454625,256.544625,you're,I,%,u-55-6
sw2160A-ms98-a-0052,256.544625,256.844625,doing,I,%,u-55-6
sw2160A-ms98-a-0052,256.844625,257.048750,is,I,%,u-55-6
sw2160A-ms98-a-0053,257.518625,257.712500,you,I,%,u-55-6
sw2160A-ms98-a-0053,257.712500,257.812500,you,I,%,u-55-6
sw2160A-ms98-a-0053,257.812500,257.972500,know,I,%,u-55-6
sw2160A-ms98-a-0053,257.972500,258.088625,it's,B,sv,u-55-7
sw2160A-ms98-a-0053,258.088625,258.341500,like,I,sv,u-55-7
sw2160A-ms98-a-0053,258.341500,258.492500,you,I,sv,u-55-7
sw2160A-ms98-a-0053,258.492500,258.632500,have,I,sv,u-55-7
sw2160A-ms98-a-0053,258.632500,258.812500,other,I,sv,u-55-7
sw2160A-ms98-a-0053,258.812500,259.092500,things,I,sv,u-55-7
sw2160A-ms98-a-0053,259.092500,259.172500,you,I,sv,u-55-7
sw2160A-ms98-a-0053,259.172500,259.252500,know,I,sv,u-55-7
sw2160A-ms98-a-0053,259.252500,259.352500,it's,O,,
sw2160A-ms98-a-0053,259.352500,259.492500,like,O,,
sw2160A-ms98-a-0053,259.492500,259.642500,you,B,sv,u-55-8
sw2160A-ms98-a-0053,259.642500,259.923750,have,I,sv,u-55-8
sw2160A-ms98-a-0053,260.206250,260.412500,the,I,sv,u-55-8
sw2160A-ms98-a-0053,260.412500,260.732500,AIDS,I,sv,u-55-8
sw2160A-ms98-a-0053,260.732500,260.872500,we're,B,sv,u-55-9
sw2160A-ms98-a-0053,260.872500,260.992500,going,I,sv,u-55-9
sw2160A-ms98-a-0053,260.992500,261.052500,to,I,sv,u-55-9
sw2160A-ms98-a-0053,261.052500,261.402500,solve,I,sv,u-55-9
sw2160A-ms98-a-0053,261.402500,261.542500,try,I,sv,u-55-9
sw2160A-ms98-a-0053,261.542500,261.652500,to,I,sv,u-55-9
sw2160A-ms98-a-0053,261.652500,261.852500,solve,I,sv,u-55-9
sw2160A-ms98-a-0053,261.852500,261.912500,the,B,+,u-57-1
sw2160A-ms98-a-0053,261.912500,262.122500,AIDS,I,+,u-57-1
sw2160A-ms98-a-0053,262.122500,262.532500,problem,I,+,u-57-1
sw2160A-ms98-a-0053,262.532500,262.968000,while,I,+,u-57-1
sw2160A-ms98-a-0053,262.968000,263.605250,while,I,+,u-57-1
sw2160A-ms98-a-0053,263.880125,263.972500,you,I,+,u-57-1
sw2160A-ms98-a-0053,263.972500,264.403375,know,I,+,u-57-1
sw2160A-ms98-a-0053,264.403375,264.622500,some,I,+,u-57-1
sw2160A-ms98-a-0053,264.622500,264.832500,people,I,+,u-57-1
sw2160A-ms98-a-0053,264.832500,264.902500,are,I,+,u-57-1
sw2160A-ms98-a-0053,264.902500,265.162500,getting,I,+,u-57-1
sw2160A-ms98-a-0053,265.162500,265.452500,killed,I,+,u-57-1
sw2160A-ms98-a-0053,265.452500,265.602500,here,I,+,u-57-1
sw2160A-ms98-a-0053,265.602500,265.732500,and,I,+,u-57-1
sw2160A-ms98-a-0053,265.732500,266.053375,there,I,+,u-57-1
sw2160A-ms98-a-0053,266.516625,266.782500,and,B,%,u-57-2
sw2160A-ms98-a-0053,266.782500,267.122500,then,I,%,u-57-2
sw2160A-ms98-a-0055,275.583750,275.891250,uh-huh,B,b,u-59-1
sw2160A-ms98-a-0057,281.764750,281.944750,but,B,sv,u-61-1
sw2160A-ms98-a-0057,282.504750,282.704750,those,I,sv,u-61-1
sw2160A-ms98-a-0057,282.704750,283.074750,people,I,sv,u-61-1
sw2160A-ms98-a-0057,283.074750,283.314750,never,I,sv,u-61-1
sw2160A-ms98-a-0057,283.314750,283.464750,get,I,sv,u-61-1
sw2160A-ms98-a-0057,283.464750,283.804750,caught,I,sv,u-61-1
sw2160A-ms98-a-0057,284.294750,284.354750,the,B,%,u-61-2
sw2160A-ms98-a-0057,284.354750,284.664750,people,I,%,u-61-2
sw2160A-ms98-a-0057,284.664750,284.893375,that,I,%,u-61-2
sw2160A-ms98-a-0058,286.132625,286.487375,that,B,+,u-63-1
sw2160A-ms98-a-0058,286.487375,286.677375,that,I,+,u-63-1
sw2160A-ms98-a-0058,286.677375,286.917375,i,I,+,u-63-1
sw2160A-ms98-a-0058,286.917375,287.227375,see,B,sv,u-63-2
sw2160A-ms98-a-0058,287.697375,287.887375,their,I,sv,u-63-2
sw2160A-ms98-a-0058,287.887375,288.277375,theory,I,sv,u-63-2
sw2160A-ms98-a-0058,288.277375,288.597375,is,I,sv,u-63-2
sw2160A-ms98-a-0058,288.597375,288.817375,that,I,sv,u-63-2
sw2160A-ms98-a-0058,288.817375,288.957375,if,I,sv,u-63-2
sw2160A-ms98-a-0058,288.957375,289.137375,i'm,I,sv,u-63-2
sw2160A-ms98-a-0058,289.137375,289.819875,surrounded,I,sv,u-63-2
sw2160A-ms98-a-0058,290.177375,290.267375,and,I,sv,u-63-2
sw2160A-ms98-a-0058,290.267375,290.327375,i'm,I,sv,u-63-2
sw2160A-ms98-a-0058,290.327375,290.447375,going,I,sv,u-63-2
sw2160A-ms98-a-0058,290.447375,290.507375,to,I,sv,u-63-2
sw2160A-ms98-a-0058,290.507375,290.627375,be,I,sv,u-63-2
sw2160A-ms98-a-0058,290.627375,291.047375,caught,I,sv,u-63-2
sw2160A-ms98-a-0058,291.397375,291.477375,i'm,I,sv,u-63-2
sw2160A-ms98-a-0058,291.477375,291.597375,going,I,sv,u-63-2
sw2160A-ms98-a-0058,291.597375,291.657375,to,I,sv,u-63-2
sw2160A-ms98-a-0058,291.657375,291.827375,try,I,sv,u-63-2
sw2160A-ms98-a-0058,291.827375,291.917375,to,I,sv,u-63-2
sw2160A-ms98-a-0058,291.917375,292.127375,pry,I,sv,u-63-2
sw2160A-ms98-a-0058,292.127375,292.277375,my,I,sv,u-63-2
sw2160A-ms98-a-0058,292.277375,292.457375,way,I,sv,u-63-2
sw2160A-ms98-a-0058,292.457375,292.707375,through,I,sv,u-63-2
sw2160A-ms98-a-0058,292.707375,292.827375,and,B,sv,u-63-3
sw2160A-ms98-a-0058,292.827375,292.927375,they're,I,sv,u-63-3
sw2160A-ms98-a-0058,292.927375,293.027375,not,I,sv,u-63-3
sw2160A-ms98-a-0058,293.027375,293.147375,going,I,sv,u-63-3
sw2160A-ms98-a-0058,293.147375,293.217375,to,I,sv,u-63-3
sw2160A-ms98-a-0058,293.217375,293.417375,take,I,sv,u-63-3
sw2160A-ms98-a-0058,293.417375,293.537375,me,I,sv,u-63-3
sw2160A-ms98-a-0058,293.537375,294.052875,alive,I,sv,u-63-3
sw2160A-ms98-a-0059,295.016375,295.369000,but,B,sv,u-65-1
sw2160A-ms98-a-0059,295.556250,295.696375,i,I,sv,u-65-1
sw2160A-ms98-a-0059,295.696375,295.886375,have,I,sv,u-65-1
sw2160A-ms98-a-0059,295.886375,296.106375,such,I,sv,u-65-1
sw2160A-ms98-a-0059,296.106375,296.156375,a,I,sv,u-65-1
sw2160A-ms98-a-0059,296.156375,296.336375,big,I,sv,u-65-1
sw2160A-ms98-a-0059,296.336375,296.716375,army,I,sv,u-65-1
sw2160A-ms98-a-0059,296.716375,297.096375,outside,I,sv,u-65-1
sw2160A-ms98-a-0059,297.096375,297.156375,of,I,sv,u-65-1
sw2160A-ms98-a-0059,297.156375,297.256375,my,I,sv,u-65-1
sw2160A-ms98-a-0059,297.256375,297.846750,place,I,sv,u-65-1
sw2160A-ms98-a-0059,298.066375,298.226375,that,I,sv,u-65-1
sw2160A-ms98-a-0059,298.226375,298.516375,nobody,I,sv,u-65-1
sw2160A-ms98-a-0059,298.516375,298.666375,can,I,sv,u-65-1
sw2160A-ms98-a-0059,298.666375,298.956375,touch,I,sv,u-65-1
sw2160A-ms98-a-0059,298.956375,299.281250,me,I,sv,u-65-1
sw2160A-ms98-a-0060,299.875875,299.965875,you,B,sv,u-67-1
sw2160A-ms98-a-0060,299.965875,300.085875,know,I,sv,u-67-1
sw2160A-ms98-a-0060,300.085875,300.195875,it's,I,sv,u-67-1
sw2160A-ms98-a-0060,300.195875,300.445875,like,I,sv,u-67-1
sw2160A-ms98-a-0060,300.775875,300.871500,of,B,sv,u-67-2
sw2160A-ms98-a-0060,300.871500,301.229375,course,I,sv,u-67-2
sw2160A-ms98-a-0060,301.459750,301.606750,i,I,sv,u-67-2
sw2160A-ms98-a-0060,301.606750,301.785875,mean,I,sv,u-67-2
sw2160A-ms98-a-0060,301.785875,301.865875,i,I,sv,u-67-2
sw2160A-ms98-a-0060,301.865875,302.055875,might,I,sv,u-67-2
sw2160A-ms98-a-0060,302.055875,302.420750,be,I,sv,u-67-2
sw2160A-ms98-a-0060,302.582750,302.724500,you,I,sv,u-67-2
sw2160A-ms98-a-0060,302.724500,302.835875,know,I,sv,u-67-2
sw2160A-ms98-a-0060,302.835875,303.075875,the,I,sv,u-67-2
sw2160A-ms98-a-0060,303.075875,303.385875,the,I,sv,u-67-2
sw2160A-ms98-a-0060,303.385875,303.855875,leading,I,sv,u-67-2
sw2160A-ms98-a-0060,303.855875,304.115875,drug,I,sv,u-67-2
sw2160A-ms98-a-0060,304.115875,304.375875,dealer,I,sv,u-67-2
sw2160A-ms98-a-0060,304.375875,304.708250,here,I,sv,u-67-2
sw2160A-ms98-a-0060,305.122625,305.385875,but,B,sv,u-67-3
sw2160A-ms98-a-0060,305.545875,305.755875,you,I,sv,u-67-3
sw2160A-ms98-a-0060,305.755875,306.025875,won't,I,sv,u-67-3
sw2160A-ms98-a-0060,306.025875,306.425875,find,I,sv,u-67-3
sw2160A-ms98-a-0060,306.425875,306.808625,me,I,sv,u-67-3
sw2160A-ms98-a-0060,307.034625,307.435875,dealing,I,sv,u-67-3
sw2160A-ms98-a-0060,307.435875,307.545875,in,I,sv,u-67-3
sw2160A-ms98-a-0060,307.545875,307.995875,drugs,I,sv,u-67-3
sw2160A-ms98-a-0060,308.175875,308.255875,i,B,sv,u-67-4
sw2160A-ms98-a-0060,308.255875,308.405875,mean,I,sv,u-67-4
sw2160A-ms98-a-0060,308.405875,308.585875,there's,I,sv,u-67-4
sw2160A-ms98-a-0060,308.585875,308.745875,no,I,sv,u-67-4
sw2160A-ms98-a-0060,308.745875,309.495625,connection,I,sv,u-67-4
sw2160A-ms98-a-0060,310.055875,310.485875,between,B,+,u-69-1
sw2160A-ms98-a-0060,310.485875,310.675875,me,I,+,u-69-1
sw2160A-ms98-a-0060,310.675875,310.885875,and,I,+,u-69-1
sw2160A-ms98-a-0060,310.885875,310.945875,the,I,+,u-69-1
sw2160A-ms98-a-0060,310.945875,311.255875,people,I,+,u-69-1
sw2160A-ms98-a-0060,311.255875,311.425875,that,I,+,u-69-1
sw2160A-ms98-a-0060,311.425875,311.555875,you,I,+,u-69-1
sw2160A-ms98-a-0060,311.555875,311.945875,caught,I,+,u-69-1
sw2160A-ms98-a-0060,312.055875,312.135875,you,I,+,u-69-1
sw2160A-ms98-a-0060,312.135875,312.461750,know,I,+,u-69-1
sw2160A-ms98-a-0062,314.871375,315.201375,right,B,aa,u-71-1
sw2160A-ms98-a-0064,330.173625,330.469875,yeah,B,b,u-73-1
sw2160A-ms98-a-0066,341.955625,342.124250,yeah,B,b,u-75-1
sw2160A-ms98-a-0066,342.124250,342.174250,i,B,sd,u-75-2
sw2160A-ms98-a-0066,342.174250,342.374250,was,I,sd,u-75-2
sw2160A-ms98-a-0066,342.374250,342.524250,i,I,sd,u-75-2
sw2160A-ms98-a-0066,342.524250,342.684250,was,I,sd,u-75-2
sw2160A-ms98-a-0066,342.684250,342.844250,at,I,sd,u-75-2
sw2160A-ms98-a-0066,342.844250,343.096250,a,I,sd,u-75-2
sw2160A-ms98-a-0066,343.281625,343.390875,at,I,sd,u-75-2
sw2160A-ms98-a-0066,343.390875,343.474250,a,I,sd,u-75-2
sw2160A-ms98-a-0066,343.474250,343.970625,party,I,sd,u-75-2
sw2160A-ms98-a-0066,344.253125,344.614250,on,I,sd,u-75-2
sw2160A-ms98-a-0066,344.614250,345.320375,Saturday,I,sd,u-75-2
sw2160A-ms98-a-0066,346.044250,346.144250,and,B,sd,u-75-3
sw2160A-ms98-a-0066,346.144250,346.274250,this,I,sd,u-75-3
sw2160A-ms98-a-0066,346.274250,346.474250,guy,I,sd,u-75-3
sw2160A-ms98-a-0066,346.474250,346.734250,comes,I,sd,u-75-3
sw2160A-ms98-a-0066,346.734250,346.924250,up,O,,
sw2160A-ms98-a-0066,346.924250,347.004250,he,B,sd(^q),u-75-4
sw2160A-ms98-a-0066,347.004250,347.164250,goes,I,sd(^q),u-75-4
sw2160A-ms98-a-0066,347.164250,347.374250,hey,I,sd(^q),u-75-4
sw2160A-ms98-a-0066,347.374250,347.474250,how,I,sd(^q),u-75-4
sw2160A-ms98-a-0066,347.474250,347.574250,you,I,sd(^q),u-75-4
sw2160A-ms98-a-0066,347.574250,347.834250,doing,I,sd(^q),u-75-4
sw2160A-ms98-a-0066,347.834250,348.074250,whatever,O,,
sw2160A-ms98-a-0066,348.074250,348.214250,and,O,,
sw2160A-ms98-a-0066,348.214250,348.304250,then,O,,
sw2160A-ms98-a-0066,348.304250,348.434250,he,B,sd,u-75-5
sw2160A-ms98-a-0066,348.434250,348.664250,started,I,sd,u-75-5
sw2160A-ms98-a-0066,348.664250,348.914250,talking,I,sd,u-75-5
sw2160A-ms98-a-0066,348.914250,349.004250,to,I,sd,u-75-5
sw2160A-ms98-a-0066,349.004250,349.094250,me,I,sd,u-75-5
sw2160A-ms98-a-0066,349.094250,349.194250,and,B,sd,u-75-6
sw2160A-ms98-a-0066,349.194250,349.314250,this,I,sd,u-75-6
sw2160A-ms98-a-0066,349.314250,349.454250,guy,I,sd,u-75-6
sw2160A-ms98-a-0066,349.454250,349.624250,was,I,sd,u-75-6
sw2160A-ms98-a-0066,349.624250,349.864250,from,I,sd,u-75-6
sw2160A-ms98-a-0066,349.864250,350.294250,Jamaica,I,sd,u-75-6
sw2160A-ms98-a-0066,350.294250,350.554250,right,I,sd,u-75-6
sw2160A-ms98-a-0066,351.074250,351.204250,and,B,sd,u-77-1
sw2160A-ms98-a-0066,351.204250,351.354250,he's,I,sd,u-77-1
sw2160A-ms98-a-0066,351.354250,351.524250,got,I,sd,u-77-1
sw2160A-ms98-a-0066,351.524250,351.674250,his,I,sd,u-77-1
sw2160A-ms98-a-0066,351.674250,351.894250,little,I,sd,u-77-1
sw2160A-ms98-a-0066,351.894250,352.389500,brother,I,sd,u-77-1
sw2160A-ms98-a-0066,352.623000,353.054250,selling,I,sd,u-77-1
sw2160A-ms98-a-0066,353.054250,353.554000,drugs,I,sd,u-77-1
sw2160A-ms98-a-0067,354.490250,354.600250,you,B,sd(^q),u-79-1
sw2160A-ms98-a-0067,354.600250,354.873125,know,I,sd(^q),u-79-1
sw2160A-ms98-a-0067,355.280250,355.370250,and,I,sd(^q),u-79-1
sw2160A-ms98-a-0067,355.370250,355.430250,he,I,sd(^q),u-79-1
sw2160A-ms98-a-0067,355.430250,355.580250,goes,I,sd(^q),u-79-1
sw2160A-ms98-a-0067,355.580250,355.730250,yeah,I,sd(^q),u-79-1
sw2160A-ms98-a-0067,355.730250,355.780250,i,I,sd(^q),u-79-1
sw2160A-ms98-a-0067,355.780250,355.980250,just,I,sd(^q),u-79-1
sw2160A-ms98-a-0067,355.980250,356.170250,came,I,sd(^q),u-79-1
sw2160A-ms98-a-0067,356.170250,356.310250,up,I,sd(^q),u-79-1
sw2160A-ms98-a-0067,356.310250,356.460250,here,I,sd(^q),u-79-1
sw2160A-ms98-a-0067,356.460250,356.550250,to,I,sd(^q),u-79-1
sw2160A-ms98-a-0067,356.550250,357.062750,work,I,sd(^q),u-79-1
sw2160A-ms98-a-0067,357.520250,357.630250,and,B,sd(^q),u-79-2
sw2160A-ms98-a-0067,357.630250,357.670250,i,I,sd(^q),u-79-2
sw2160A-ms98-a-0067,357.670250,357.860250,go,I,sd(^q),u-79-2
sw2160A-ms98-a-0067,357.860250,358.010250,oh,I,sd(^q),u-79-2
sw2160A-ms98-a-0067,358.010250,358.150250,you,I,sd(^q),u-79-2
sw2160A-ms98-a-0067,358.150250,358.502125,did,I,sd(^q),u-79-2
sw2160A-ms98-a-0067,359.006875,359.120250,i,I,sd(^q),u-79-2
sw2160A-ms98-a-0067,359.120250,359.290250,bet,I,sd(^q),u-79-2
sw2160A-ms98-a-0067,359.290250,359.400250,you,I,sd(^q),u-79-2
sw2160A-ms98-a-0067,359.400250,359.832625,make,I,sd(^q),u-79-2
sw2160A-ms98-a-0067,359.964375,360.322875,uh,I,sd(^q),u-79-2
sw2160A-ms98-a-0067,360.390625,360.650250,very,I,sd(^q),u-79-2
sw2160A-ms98-a-0067,360.650250,360.780250,good,I,sd(^q),u-79-2
