sw3821A-ms98-a-0002,0.700000,1.108750,well,B,o,u-1-1
sw3821A-ms98-a-0061,224.736000,224.796000,the,I,sd,u-91-3
sw3821A-ms98-a-0061,224.796000,225.036000,local,I,sd,u-91-3
sw3821A-ms98-a-0061,225.036000,225.306000,talk,I,sd,u-91-3
sw3821A-ms98-a-0061,225.306000,225.616000,shows,I,sd,u-91-3
sw3821A-ms98-a-0061,225.616000,225.796000,here,I,sd,u-91-3
sw3821A-ms98-a-0061,225.796000,226.016000,they,I,sd,u-91-3
sw3821A-ms98-a-0061,226.016000,226.196000,had,I,sd,u-91-3
sw3821A-ms98-a-0061,226.196000,226.536000,somebody,I,sd,u-91-3
sw3821A-ms98-a-0061,226.536000,226.746000,on,I,sd,u-91-3
sw3821A-ms98-a-0061,226.746000,227.006000,and,I,sd,u-91-3
sw3821A-ms98-a-0061,227.006000,227.176000,and,I,sd,u-91-3
sw3821A-ms98-a-0061,227.176000,227.459000,said,I,sd,u-91-3
sw3821A-ms98-a-0061,228.103000,228.246000,what,I,sd,u-91-3
sw3821A-ms98-a-0061,228.246000,228.306000,you,I,sd,u-91-3
sw3821A-ms98-a-0061,228.306000,228.456000,can,I,sd,u-91-3
sw3821A-ms98-a-0061,228.456000,228.756000,do,I,sd,u-91-3
sw3821A-ms98-a-0061,228.756000,229.261375,is,I,sd,u-91-3
sw3821A-ms98-a-0061,229.261375,229.728500,uh,I,sd,u-91-3
sw3821A-ms98-a-0062,231.094875,231.456625,call,I,sd,u-91-3
sw3821A-ms98-a-0062,231.456625,231.556625,you,I,sd,u-91-3
sw3821A-ms98-a-0062,231.556625,231.676625,know,I,sd,u-91-3
sw3821A-ms98-a-0062,231.676625,231.776625,if,B,sd(^q),u-91-4
sw3821A-ms98-a-0062,231.776625,231.946625,you've,I,sd(^q),u-91-4
sw3821A-ms98-a-0062,231.946625,232.136625,got,I,sd(^q),u-91-4
sw3821A-ms98-a-0062,232.136625,232.223250,a,I,sd(^q),u-91-4
sw3821A-ms98-a-0062,232.370250,232.516625,pretty,I,sd(^q),u-91-4
sw3821A-ms98-a-0062,232.516625,232.706625,good,I,sd(^q),u-91-4
sw3821A-ms98-a-0062,232.706625,233.268500,rating,I,sd(^q),u-91-4
sw3821A-ms98-a-0062,233.889875,234.089500,uh,I,sd(^q),u-91-4
sw3821A-ms98-a-0062,234.089500,234.366625,credit,I,sd(^q),u-91-4
sw3821A-ms98-a-0062,234.366625,234.782125,rating,I,sd(^q),u-91-4
sw3821A-ms98-a-0063,235.266750,235.565000,you,B,+,u-93-1
sw3821A-ms98-a-0063,235.565000,235.655000,can,I,+,u-93-1
sw3821A-ms98-a-0063,235.655000,235.955000,call,I,+,u-93-1
sw3821A-ms98-a-0063,235.955000,236.175000,your,I,+,u-93-1
sw3821A-ms98-a-0063,236.175000,236.495000,in,I,+,u-93-1
sw3821A-ms98-a-0063,236.495000,236.655000,you,I,+,u-93-1
sw3821A-ms98-a-0063,236.655000,236.805000,know,I,+,u-93-1
sw3821A-ms98-a-0063,236.805000,237.251500,your,I,+,u-93-1
sw3821A-ms98-a-0063,237.451125,237.691625,your,I,+,u-93-1
sw3821A-ms98-a-0063,237.691625,238.127500,card,I,+,u-93-1
sw3821A-ms98-a-0063,238.127500,238.492625,uh,I,+,u-93-1
sw3821A-ms98-a-0063,238.492625,238.725000,wherever,I,+,u-93-1
sw3821A-ms98-a-0063,238.725000,238.865000,you,I,+,u-93-1
sw3821A-ms98-a-0063,238.865000,239.005000,got,I,+,u-93-1
sw3821A-ms98-a-0063,239.005000,239.095000,your,I,+,u-93-1
sw3821A-ms98-a-0063,239.095000,239.365000,card,I,+,u-93-1
sw3821A-ms98-a-0063,239.365000,239.715000,from,I,+,u-93-1
sw3821A-ms98-a-0063,239.715000,240.025000,and,I,+,u-93-1
sw3821A-ms98-a-0063,240.025000,240.205000,tell,I,+,u-93-1
sw3821A-ms98-a-0063,240.205000,240.465000,them,I,+,u-93-1
sw3821A-ms98-a-0063,240.465000,240.825000,hey,I,+,u-93-1
sw3821A-ms98-a-0063,240.825000,241.085000,either,I,+,u-93-1
sw3821A-ms98-a-0063,241.085000,241.615000,drop,I,+,u-93-1
sw3821A-ms98-a-0063,241.615000,241.765000,my,I,+,u-93-1
sw3821A-ms98-a-0063,241.765000,242.389375,rates,I,+,u-93-1
sw3821A-ms98-a-0063,242.743500,242.855000,or,B,+,u-95-1
sw3821A-ms98-a-0063,242.855000,243.125000,drop,I,+,u-95-1
sw3821A-ms98-a-0063,243.125000,243.355000,my,I,+,u-95-1
sw3821A-ms98-a-0063,243.355000,243.655000,you,I,+,u-95-1
sw3821A-ms98-a-0063,243.655000,243.998125,know,I,+,u-95-1
sw3821A-ms98-a-0063,243.998125,244.538125,uh,I,+,u-95-1
sw3821A-ms98-a-0063,244.538125,244.895000,annual,B,+,u-97-1
sw3821A-ms98-a-0063,244.895000,245.566500,fees,I,+,u-97-1
sw3821A-ms98-a-0063,245.841500,245.935000,or,I,+,u-97-1
sw3821A-ms98-a-0063,245.935000,246.115000,i'll,I,+,u-97-1
sw3821A-ms98-a-0063,246.115000,246.255000,just,I,+,u-97-1
sw3821A-ms98-a-0063,246.255000,246.365000,go,I,+,u-97-1
sw3821A-ms98-a-0063,246.365000,246.455000,to,I,+,u-97-1
sw3821A-ms98-a-0063,246.455000,246.825000,somewhere,I,+,u-97-1
sw3821A-ms98-a-0063,246.825000,247.431000,else,I,+,u-97-1
sw3821A-ms98-a-0064,247.615500,247.716000,you,B,sd,u-99-1
sw3821A-ms98-a-0064,247.716000,247.856000,know,I,sd,u-99-1
sw3821A-ms98-a-0064,247.856000,247.946000,and,I,sd,u-99-1
sw3821A-ms98-a-0064,247.946000,248.036000,if,I,sd,u-99-1
sw3821A-ms98-a-0064,248.036000,248.226000,you've,I,sd,u-99-1
sw3821A-ms98-a-0064,248.226000,248.456000,got,I,sd,u-99-1
sw3821A-ms98-a-0064,248.456000,248.576000,if,I,sd,u-99-1
sw3821A-ms98-a-0064,248.576000,248.736000,you've,I,sd,u-99-1
sw3821A-ms98-a-0064,248.736000,248.906000,got,I,sd,u-99-1
sw3821A-ms98-a-0064,248.906000,248.946000,a,I,sd,u-99-1
sw3821A-ms98-a-0064,248.946000,249.223250,pretty,I,sd,u-99-1
sw3821A-ms98-a-0064,249.223250,249.618625,good,I,sd,u-99-1
sw3821A-ms98-a-0064,249.618625,250.089125,uh,B,+,u-101-1
sw3821A-ms98-a-0065,250.994125,251.808250,uh,I,+,u-101-1
sw3821A-ms98-a-0065,252.218750,252.685750,history,I,+,u-101-1
sw3821A-ms98-a-0065,252.685750,252.925750,with,I,+,u-101-1
sw3821A-ms98-a-0065,252.925750,253.188500,them,I,+,u-101-1
sw3821A-ms98-a-0066,253.811375,254.481375,they're,B,+,u-103-1
sw3821A-ms98-a-0066,254.481375,254.951375,more,I,+,u-103-1
sw3821A-ms98-a-0066,254.951375,255.101375,than,I,+,u-103-1
sw3821A-ms98-a-0066,255.101375,255.341375,willing,I,+,u-103-1
sw3821A-ms98-a-0066,255.341375,255.431375,to,I,+,u-103-1
sw3821A-ms98-a-0066,255.431375,255.641375,do,I,+,u-103-1
sw3821A-ms98-a-0066,255.641375,255.980250,that,I,+,u-103-1
sw3821A-ms98-a-0068,262.263250,262.442625,yeah,B,b,u-105-1
sw3821A-ms98-a-0068,262.442625,262.532625,in,B,sd,u-105-2
sw3821A-ms98-a-0068,262.532625,262.792625,fact,I,sd,u-105-2
sw3821A-ms98-a-0068,262.792625,263.094750,that's,I,sd,u-105-2
sw3821A-ms98-a-0068,263.094750,263.332625,that's,I,sd,u-105-2
sw3821A-ms98-a-0068,263.332625,263.452625,what,I,sd,u-105-2
sw3821A-ms98-a-0068,263.452625,263.602625,this,I,sd,u-105-2
sw3821A-ms98-a-0068,263.602625,263.822625,guy,I,sd,u-105-2
sw3821A-ms98-a-0068,263.822625,264.002625,you,B,sd,u-105-3
sw3821A-ms98-a-0068,264.002625,264.152625,know,I,sd,u-105-3
sw3821A-ms98-a-0068,264.152625,264.232625,he,I,sd,u-105-3
sw3821A-ms98-a-0068,264.232625,264.422625,wrote,I,sd,u-105-3
sw3821A-ms98-a-0068,264.422625,264.472625,a,I,sd,u-105-3
sw3821A-ms98-a-0068,264.472625,264.712625,book,I,sd,u-105-3
sw3821A-ms98-a-0068,264.712625,264.842625,on,I,sd,u-105-3
sw3821A-ms98-a-0068,264.842625,264.902625,it,I,sd,u-105-3
sw3821A-ms98-a-0068,264.902625,264.992625,and,B,sd,u-105-4
sw3821A-ms98-a-0068,264.992625,265.062625,he,I,sd,u-105-4
sw3821A-ms98-a-0068,265.062625,265.302625,says,I,sd,u-105-4
sw3821A-ms98-a-0068,265.302625,265.562625,that's,I,sd,u-105-4
sw3821A-ms98-a-0068,265.562625,265.712625,you,I,sd,u-105-4
sw3821A-ms98-a-0068,265.712625,265.882625,know,I,sd,u-105-4
sw3821A-ms98-a-0068,265.882625,266.122625,he's,I,sd,u-105-4
sw3821A-ms98-a-0068,266.122625,266.432625,tried,I,sd,u-105-4
sw3821A-ms98-a-0068,266.432625,266.572625,it,I,sd,u-105-4
sw3821A-ms98-a-0068,266.572625,266.802625,sev[eral]-,I,sd,u-105-4
sw3821A-ms98-a-0068,266.802625,266.992625,with,I,sd,u-105-4
sw3821A-ms98-a-0068,266.992625,267.302625,several,I,sd,u-105-4
sw3821A-ms98-a-0068,267.302625,267.372625,of,I,sd,u-105-4
sw3821A-ms98-a-0068,267.372625,267.522625,his,I,sd,u-105-4
sw3821A-ms98-a-0068,267.522625,268.171125,cards,I,sd,u-105-4
sw3821A-ms98-a-0068,268.578000,268.762625,and,B,sd(^q),u-107-1
sw3821A-ms98-a-0068,268.762625,268.972625,he's,I,sd(^q),u-107-1
sw3821A-ms98-a-0068,268.972625,269.182625,just,I,sd(^q),u-107-1
sw3821A-ms98-a-0068,269.182625,269.392625,told,I,sd(^q),u-107-1
sw3821A-ms98-a-0068,269.392625,269.602625,them,I,sd(^q),u-107-1
sw3821A-ms98-a-0068,269.602625,269.712625,you,I,sd(^q),u-107-1
sw3821A-ms98-a-0068,269.712625,269.932625,know,I,sd(^q),u-107-1
sw3821A-ms98-a-0068,269.932625,270.274500,i,I,sd(^q),u-107-1
sw3821A-ms98-a-0068,271.076875,271.306625,i,I,sd(^q),u-107-1
sw3821A-ms98-a-0068,271.306625,271.512625,can,I,sd(^q),u-107-1
sw3821A-ms98-a-0068,271.512625,271.772625,get,I,sd(^q),u-107-1
sw3821A-ms98-a-0068,271.772625,271.962625,this,I,sd(^q),u-107-1
sw3821A-ms98-a-0068,271.962625,272.292625,card,I,sd(^q),u-107-1
sw3821A-ms98-a-0068,272.292625,272.502625,from,I,sd(^q),u-107-1
sw3821A-ms98-a-0068,272.502625,272.702625,this,I,sd(^q),u-107-1
sw3821A-ms98-a-0068,272.702625,273.187750,bank,I,sd(^q),u-107-1
sw3821A-ms98-a-0069,273.751375,274.062875,at,I,sd(^q),u-107-1
sw3821A-ms98-a-0069,274.062875,274.292875,this,I,sd(^q),u-107-1
sw3821A-ms98-a-0069,274.292875,274.739875,rate,I,sd(^q),u-107-1
sw3821A-ms98-a-0069,274.739875,274.932875,and,B,^q,u-107-2
sw3821A-ms98-a-0069,274.932875,275.322875,yours,I,^q,u-107-2
sw3821A-ms98-a-0069,275.322875,275.472875,is,I,^q,u-107-2
sw3821A-ms98-a-0069,275.472875,275.692875,at,I,^q,u-107-2
sw3821A-ms98-a-0069,275.692875,275.842875,you,I,^q,u-107-2
sw3821A-ms98-a-0069,275.842875,276.003625,know,I,^q,u-107-2
sw3821A-ms98-a-0069,276.003625,276.442875,eighteen,I,^q,u-107-2
sw3821A-ms98-a-0069,276.442875,276.502875,or,I,^q,u-107-2
sw3821A-ms98-a-0069,276.502875,276.922875,nineteen,I,^q,u-107-2
sw3821A-ms98-a-0069,276.922875,277.630750,percent,I,^q,u-107-2
sw3821A-ms98-a-0070,278.073875,278.242500,it,B,^q,u-109-1
sw3821A-ms98-a-0070,278.242500,278.412500,does,I,^q,u-109-1
sw3821A-ms98-a-0070,278.412500,278.622500,not,I,^q,u-109-1
sw3821A-ms98-a-0070,278.622500,278.872500,make,I,^q,u-109-1
sw3821A-ms98-a-0070,278.872500,279.192500,sense,I,^q,u-109-1
sw3821A-ms98-a-0070,279.192500,279.322500,for,I,^q,u-109-1
sw3821A-ms98-a-0070,279.322500,279.462500,me,I,^q,u-109-1
sw3821A-ms98-a-0070,279.462500,279.572500,to,I,^q,u-109-1
sw3821A-ms98-a-0070,279.572500,279.772500,do,I,^q,u-109-1
sw3821A-ms98-a-0070,279.772500,280.192500,that,I,^q,u-109-1
sw3821A-ms98-a-0070,280.192500,280.482500,and,B,^q,u-109-2
sw3821A-ms98-a-0070,280.482500,280.582500,if,I,^q,u-109-2
sw3821A-ms98-a-0070,280.582500,280.702500,you,I,^q,u-109-2
sw3821A-ms98-a-0070,280.702500,280.972500,won't,I,^q,u-109-2
sw3821A-ms98-a-0070,280.972500,281.212500,drop,I,^q,u-109-2
sw3821A-ms98-a-0070,281.212500,281.402500,my,I,^q,u-109-2
sw3821A-ms98-a-0070,281.402500,281.852500,rates,I,^q,u-109-2
sw3821A-ms98-a-0070,281.852500,282.102500,i'll,I,^q,u-109-2
sw3821A-ms98-a-0070,282.102500,282.436625,just,I,^q,u-109-2
sw3821A-ms98-a-0070,282.508250,282.682500,go,I,^q,u-109-2
sw3821A-ms98-a-0070,282.682500,282.862500,ahead,I,^q,u-109-2
sw3821A-ms98-a-0070,282.862500,282.952500,and,I,^q,u-109-2
sw3821A-ms98-a-0070,282.952500,283.142500,send,I,^q,u-109-2
sw3821A-ms98-a-0070,283.142500,283.232500,you,I,^q,u-109-2
sw3821A-ms98-a-0070,283.232500,283.432500,back,I,^q,u-109-2
sw3821A-ms98-a-0070,283.432500,283.522500,your,I,^q,u-109-2
sw3821A-ms98-a-0070,283.522500,283.812500,card,I,^q,u-109-2
sw3821A-ms98-a-0070,283.812500,283.902500,and,B,^q,u-109-3
sw3821A-ms98-a-0070,283.902500,283.992500,i'll,I,^q,u-109-3
sw3821A-ms98-a-0070,283.992500,284.122500,go,I,^q,u-109-3
sw3821A-ms98-a-0070,284.122500,284.442500,somewhere,I,^q,u-109-3
sw3821A-ms98-a-0070,284.442500,284.642500,else,I,^q,u-109-3
sw3821A-ms98-a-0070,284.642500,284.742500,and,I,^q,u-109-3
sw3821A-ms98-a-0070,284.742500,284.892500,get,I,^q,u-109-3
sw3821A-ms98-a-0070,284.892500,284.970000,it,I,^q,u-109-3
sw3821A-ms98-a-0072,293.658125,293.963375,uh-huh,B,b,u-111-1
