sw3584B-ms98-a-0002,1.601250,2.201250,okay,B,aa,u-2-1
sw3584B-ms98-a-0099,293.186750,293.606750,size,I,sd,u-122-1
sw3584B-ms98-a-0099,293.606750,294.286750,property,I,sd,u-122-1
sw3584B-ms98-a-0099,294.286750,294.796750,and,I,sd,u-122-1
sw3584B-ms98-a-0100,295.304750,295.584750,and,I,sd,u-122-1
sw3584B-ms98-a-0100,295.584750,295.884875,uh,I,sd,u-122-1
sw3584B-ms98-a-0100,296.127875,296.414750,one,I,sd,u-122-1
sw3584B-ms98-a-0100,296.414750,296.554750,with,I,sd,u-122-1
sw3584B-ms98-a-0100,296.554750,296.634750,a,I,sd,u-122-1
sw3584B-ms98-a-0100,296.634750,296.964750,grade,I,sd,u-122-1
sw3584B-ms98-a-0100,296.964750,297.124750,on,I,sd,u-122-1
sw3584B-ms98-a-0100,297.124750,297.224750,it,I,sd,u-122-1
sw3584B-ms98-a-0100,297.224750,297.344750,so,I,sd,u-122-1
sw3584B-ms98-a-0100,297.344750,297.384750,i,I,sd,u-122-1
sw3584B-ms98-a-0100,297.384750,297.594750,can,I,sd,u-122-1
sw3584B-ms98-a-0100,297.594750,297.784750,build,I,sd,u-122-1
sw3584B-ms98-a-0100,297.784750,297.847250,a,I,sd,u-122-1
sw3584B-ms98-a-0100,297.847250,298.028000,real,I,sd,u-122-1
sw3584B-ms98-a-0100,298.028000,298.384750,nice,I,sd,u-122-1
sw3584B-ms98-a-0100,298.384750,298.945000,deck,I,sd,u-122-1
sw3584B-ms98-a-0100,299.073250,299.323125,when,O,,
sw3584B-ms98-a-0100,299.323125,299.406375,[vocalized-noise],O,,
