sw2675A-ms98-a-0002,1.237750,1.789625,um-hum,B,b,u-2-1
sw2675A-ms98-a-0064,302.787500,303.057500,yeah,O,,
sw2675A-ms98-a-0065,303.880000,304.226625,and,B,+,u-82-1
sw2675A-ms98-a-0065,304.226625,304.393375,we,I,+,u-82-1
sw2675A-ms98-a-0065,304.393375,304.840000,often,I,+,u-82-1
sw2675A-ms98-a-0065,304.840000,305.240000,forget,I,+,u-82-1
sw2675A-ms98-a-0065,305.240000,305.620000,about,I,+,u-82-1
sw2675A-ms98-a-0065,305.750000,305.820000,the,I,+,u-82-1
sw2675A-ms98-a-0065,305.820000,306.080000,one,I,+,u-82-1
sw2675A-ms98-a-0065,306.080000,306.241625,that,I,+,u-82-1
sw2675A-ms98-a-0065,306.241625,306.407375,the,I,+,u-82-1
sw2675A-ms98-a-0065,306.407375,307.076250,injustice,I,+,u-82-1
sw2675A-ms98-a-0065,307.076250,307.260000,has,I,+,u-82-1
sw2675A-ms98-a-0065,307.260000,307.430000,been,I,+,u-82-1
sw2675A-ms98-a-0065,307.430000,307.699250,done,I,+,u-82-1
sw2675A-ms98-a-0065,307.699250,308.085000,to,I,+,u-82-1
sw2675A-ms98-a-0066,309.366375,309.816375,because,I,+,u-82-1
sw2675A-ms98-a-0066,309.816375,309.926375,i,I,+,u-82-1
sw2675A-ms98-a-0066,309.926375,310.186375,bet,I,+,u-82-1
sw2675A-ms98-a-0066,311.573750,311.769625,they,I,+,u-82-1
sw2675A-ms98-a-0066,311.769625,312.036375,still,I,+,u-82-1
sw2675A-ms98-a-0066,312.036375,312.216375,say,I,+,u-82-1
sw2675A-ms98-a-0066,312.216375,312.401875,our,I,+,u-82-1
sw2675A-ms98-a-0066,312.511125,312.826375,system,I,+,u-82-1
sw2675A-ms98-a-0066,312.826375,312.956375,is,I,+,u-82-1
sw2675A-ms98-a-0066,312.956375,313.016375,the,I,+,u-82-1
sw2675A-ms98-a-0066,313.016375,313.356375,best,I,+,u-82-1
sw2675A-ms98-a-0066,313.356375,313.466375,in,I,+,u-82-1
sw2675A-ms98-a-0066,313.466375,313.536375,the,I,+,u-82-1
sw2675A-ms98-a-0066,313.536375,314.056375,world,I,+,u-82-1
sw2675A-ms98-a-0068,320.889875,321.175625,yeah,B,b,u-84-1
sw2675A-ms98-a-0068,321.175625,321.247625,it's,B,sv,u-84-2
sw2675A-ms98-a-0068,321.247625,321.317750,the,I,sv,u-84-2
sw2675A-ms98-a-0068,321.317750,321.533500,best,I,sv,u-84-2
sw2675A-ms98-a-0068,321.533500,321.709875,one,I,sv,u-84-2
sw2675A-ms98-a-0068,321.709875,321.849875,that,I,sv,u-84-2
sw2675A-ms98-a-0068,321.849875,322.419875,exists,I,sv,u-84-2
sw2675A-ms98-a-0068,322.419875,322.559875,i,I,sv,u-84-2
sw2675A-ms98-a-0068,322.559875,322.848000,guess,I,sv,u-84-2
sw2675A-ms98-a-0068,323.089875,323.269375,so,O,,
sw2675A-ms98-a-0070,330.028375,330.588375,um-hum,O,,
sw2675A-ms98-a-0072,340.620750,341.225000,oh,B,sv,u-86-1
sw2675A-ms98-a-0072,341.353000,341.490750,i,I,sv,u-86-1
sw2675A-ms98-a-0072,341.490750,341.700750,think,I,sv,u-86-1
sw2675A-ms98-a-0072,341.700750,341.730750,a,I,sv,u-86-1
sw2675A-ms98-a-0072,341.730750,341.970750,lot,I,sv,u-86-1
sw2675A-ms98-a-0072,341.970750,342.040750,of,I,sv,u-86-1
sw2675A-ms98-a-0072,342.040750,342.460750,people,I,sv,u-86-1
sw2675A-ms98-a-0072,342.460750,342.944375,are,I,sv,u-86-1
sw2675A-ms98-a-0072,343.697625,343.858750,i,B,sv,u-86-2
sw2675A-ms98-a-0072,343.858750,344.050750,think,I,sv,u-86-2
sw2675A-ms98-a-0072,344.050750,344.292625,they've,I,sv,u-86-2
sw2675A-ms98-a-0072,344.292625,344.680750,lost,I,sv,u-86-2
sw2675A-ms98-a-0072,344.680750,345.029750,sight,I,sv,u-86-2
sw2675A-ms98-a-0072,345.029750,345.169125,of,I,sv,u-86-2
sw2675A-ms98-a-0072,345.300750,345.450750,some,I,sv,u-86-2
sw2675A-ms98-a-0072,345.450750,345.822375,things,I,sv,u-86-2
sw2675A-ms98-a-0072,345.954250,346.100750,that,I,sv,u-86-2
sw2675A-ms98-a-0072,346.100750,346.200750,are,I,sv,u-86-2
sw2675A-ms98-a-0072,346.200750,346.430750,very,I,sv,u-86-2
sw2675A-ms98-a-0072,346.430750,346.890750,important,I,sv,u-86-2
sw2675A-ms98-a-0072,346.890750,346.970750,to,I,sv,u-86-2
sw2675A-ms98-a-0072,346.970750,347.120750,our,I,sv,u-86-2
sw2675A-ms98-a-0072,347.120750,347.730750,country,I,sv,u-86-2
sw2675A-ms98-a-0074,353.419875,353.840375,um-hum,B,b,u-88-1
sw2675A-ms98-a-0075,355.438375,355.853875,yeah,O,,
sw2675A-ms98-a-0075,356.431625,356.786750,yeah,B,b,u-90-1
sw2675A-ms98-a-0077,360.912500,361.442500,um-hum,O,,
sw2675A-ms98-a-0079,366.961500,367.796000,[laughter],O,,
sw2675A-ms98-a-0079,367.796000,368.018625,that,B,b,u-92-1
sw2675A-ms98-a-0079,368.018625,368.398625,bad,I,b,u-92-1
sw2675A-ms98-a-0079,368.398625,368.621250,huh,I,b,u-92-1
sw2675A-ms98-a-0079,368.621250,369.028000,[laughter],O,,
sw2675A-ms98-a-0079,369.028000,369.212625,i,B,sd,u-92-2
sw2675A-ms98-a-0079,369.212625,369.377375,wouldn't,I,sd,u-92-2
sw2675A-ms98-a-0079,369.377375,369.648500,like,I,sd,u-92-2
sw2675A-ms98-a-0079,369.648500,369.758625,it,I,sd,u-92-2
sw2675A-ms98-a-0079,369.758625,369.868625,but,B,sv,u-92-3
sw2675A-ms98-a-0079,369.868625,369.968625,i,I,sv,u-92-3
sw2675A-ms98-a-0079,369.968625,370.198625,don't,I,sv,u-92-3
sw2675A-ms98-a-0079,370.198625,370.328625,know,I,sv,u-92-3
sw2675A-ms98-a-0079,370.328625,370.418625,if,I,sv,u-92-3
sw2675A-ms98-a-0079,370.418625,370.568625,i'd,I,sv,u-92-3
sw2675A-ms98-a-0079,370.568625,370.718625,go,I,sv,u-92-3
sw2675A-ms98-a-0079,370.718625,370.998625,that,I,sv,u-92-3
sw2675A-ms98-a-0079,370.998625,371.478625,far,I,sv,u-92-3
sw2675A-ms98-a-0081,375.092125,375.622125,uh-huh,B,b,u-94-1
sw2675A-ms98-a-0082,377.166625,377.616625,uh-huh,B,b,u-96-1
sw2675A-ms98-a-0084,383.588000,383.918875,yeah,B,b,u-98-1
sw2675A-ms98-a-0084,384.101750,384.191750,well,B,sv,u-98-2
sw2675A-ms98-a-0084,384.191750,384.331875,i,I,sv,u-98-2
sw2675A-ms98-a-0084,384.331875,384.610625,think,I,sv,u-98-2
sw2675A-ms98-a-0084,384.610625,384.991750,pride,I,sv,u-98-2
sw2675A-ms98-a-0084,384.991750,385.131750,in,I,sv,u-98-2
sw2675A-ms98-a-0084,385.131750,385.281750,our,I,sv,u-98-2
sw2675A-ms98-a-0084,385.281750,385.761750,country,I,sv,u-98-2
sw2675A-ms98-a-0084,385.761750,386.031750,and,I,sv,u-98-2
sw2675A-ms98-a-0084,386.031750,386.237250,our,I,sv,u-98-2
sw2675A-ms98-a-0084,386.357750,386.979875,flag,I,sv,u-98-2
sw2675A-ms98-a-0084,387.586375,387.763125,is,I,sv,u-98-2
sw2675A-ms98-a-0084,387.943875,388.021750,i[s]-,I,sv,u-98-2
sw2675A-ms98-a-0084,388.021750,388.281750,so,I,sv,u-98-2
sw2675A-ms98-a-0084,388.281750,388.987625,important,I,sv,u-98-2
sw2675A-ms98-a-0084,389.617500,389.831750,it's,B,sv,u-98-3
sw2675A-ms98-a-0084,389.831750,390.351750,important,I,sv,u-98-3
sw2675A-ms98-a-0084,390.351750,390.498500,in,I,sv,u-98-3
sw2675A-ms98-a-0084,390.600250,390.731750,so,I,sv,u-98-3
sw2675A-ms98-a-0084,390.731750,390.961750,many,I,sv,u-98-3
sw2675A-ms98-a-0084,390.961750,391.541750,facets,I,sv,u-98-3
sw2675A-ms98-a-0084,391.541750,391.651750,of,I,sv,u-98-3
sw2675A-ms98-a-0084,391.651750,391.861750,our,I,sv,u-98-3
sw2675A-ms98-a-0084,391.861750,392.248500,life,O,,
sw2675A-ms98-a-0085,393.372875,393.772875,and,B,sv,u-100-1
sw2675A-ms98-a-0085,393.772875,394.021875,uh,I,sv,u-100-1
sw2675A-ms98-a-0085,394.195125,394.469625,i,I,sv,u-100-1
sw2675A-ms98-a-0085,394.469625,394.650375,i-,I,sv,u-100-1
sw2675A-ms98-a-0085,395.280000,395.535875,i,I,sv,u-100-1
sw2675A-ms98-a-0085,395.535875,395.772875,feel,I,sv,u-100-1
sw2675A-ms98-a-0085,395.772875,396.032875,like,I,sv,u-100-1
sw2675A-ms98-a-0085,396.032875,396.172875,if,I,sv,u-100-1
sw2675A-ms98-a-0085,396.172875,396.332875,they,I,sv,u-100-1
sw2675A-ms98-a-0085,396.332875,396.642875,don't,I,sv,u-100-1
sw2675A-ms98-a-0085,396.642875,396.962875,people,I,sv,u-100-1
sw2675A-ms98-a-0085,396.962875,397.212875,don't,I,sv,u-100-1
sw2675A-ms98-a-0085,397.212875,397.640625,like,I,sv,u-100-1
sw2675A-ms98-a-0085,397.960875,398.102875,what,I,sv,u-100-1
sw2675A-ms98-a-0085,398.102875,398.242875,our,I,sv,u-100-1
sw2675A-ms98-a-0085,398.242875,398.591000,flag,I,sv,u-100-1
sw2675A-ms98-a-0085,398.711500,399.072875,stands,I,sv,u-100-1
sw2675A-ms98-a-0085,399.072875,399.530750,for,I,sv,u-100-1
sw2675A-ms98-a-0085,400.280250,400.522875,they're,I,sv,u-100-1
sw2675A-ms98-a-0085,400.522875,401.012875,welcome,I,sv,u-100-1
sw2675A-ms98-a-0085,401.012875,401.142875,to,I,sv,u-100-1
sw2675A-ms98-a-0085,401.142875,401.351000,go,I,sv,u-100-1
sw2675A-ms98-a-0085,401.441375,401.592875,some,I,sv,u-100-1
sw2675A-ms98-a-0085,401.592875,401.922875,place,I,sv,u-100-1
sw2675A-ms98-a-0085,401.922875,402.293500,else,I,sv,u-100-1
sw2675A-ms98-a-0085,403.027625,403.387875,e[xactly]-,O,,
sw2675A-ms98-a-0086,404.439375,404.699375,there's,B,sv,u-102-1
sw2675A-ms98-a-0086,404.699375,405.079375,nobody,I,sv,u-102-1
sw2675A-ms98-a-0086,405.079375,405.519375,holding,I,sv,u-102-1
sw2675A-ms98-a-0086,405.519375,405.639375,them,I,sv,u-102-1
sw2675A-ms98-a-0086,405.639375,406.059375,here,I,sv,u-102-1
sw2675A-ms98-a-0088,408.098875,408.701625,right,B,b,u-104-1
sw2675A-ms98-a-0088,409.036875,409.268875,they'd,B,sv,u-104-2
sw2675A-ms98-a-0088,409.268875,409.488875,soon,I,sv,u-104-2
sw2675A-ms98-a-0088,409.488875,409.588875,be,I,sv,u-104-2
sw2675A-ms98-a-0088,409.588875,409.988875,back,I,sv,u-104-2
sw2675A-ms98-a-0088,409.988875,410.138875,i'm,B,sv,u-104-3
sw2675A-ms98-a-0088,410.138875,410.598875,sure,I,sv,u-104-3
sw2675A-ms98-a-0089,411.677375,412.017375,yeah,B,b,u-106-1
sw2675A-ms98-a-0091,418.556875,419.066875,um-hum,B,b,u-108-1
sw2675A-ms98-a-0092,420.810875,421.023500,yeah,B,b,u-110-1
sw2675A-ms98-a-0092,421.272000,421.393625,i,B,sv,u-110-2
sw2675A-ms98-a-0092,421.393625,421.566875,don't,I,sv,u-110-2
sw2675A-ms98-a-0092,421.566875,421.690875,know,I,sv,u-110-2
sw2675A-ms98-a-0092,421.690875,422.100875,about,I,sv,u-110-2
sw2675A-ms98-a-0092,422.100875,422.180875,the,I,sv,u-110-2
sw2675A-ms98-a-0092,422.180875,422.600875,judge,I,sv,u-110-2
sw2675A-ms98-a-0092,422.600875,422.960875,making,I,sv,u-110-2
sw2675A-ms98-a-0092,422.960875,423.070875,the,I,sv,u-110-2
sw2675A-ms98-a-0092,423.070875,423.680875,decision,I,sv,u-110-2
sw2675A-ms98-a-0092,423.680875,423.810875,if,I,sv,u-110-2
sw2675A-ms98-a-0092,423.810875,424.180875,that's,I,sv,u-110-2
sw2675A-ms98-a-0092,424.560875,424.650875,do,B,qy,u-110-3
sw2675A-ms98-a-0092,424.650875,424.730875,you,I,qy,u-110-3
sw2675A-ms98-a-0092,424.730875,424.910875,think,I,qy,u-110-3
sw2675A-ms98-a-0092,424.910875,425.190875,that's,I,qy,u-110-3
sw2675A-ms98-a-0092,425.190875,425.652750,good,I,qy,u-110-3
sw2675A-ms98-a-0092,425.750625,425.870875,you,B,+,u-112-1
sw2675A-ms98-a-0092,425.870875,425.950875,know,I,+,u-112-1
sw2675A-ms98-a-0092,425.950875,426.154875,like,I,+,u-112-1
sw2675A-ms98-a-0092,426.154875,426.271000,if,I,+,u-112-1
sw2675A-ms98-a-0092,426.271000,426.410875,a,I,+,u-112-1
sw2675A-ms98-a-0092,426.410875,426.880875,jury,I,+,u-112-1
sw2675A-ms98-a-0093,427.819875,428.289875,uh-huh,B,ny,u-114-1
sw2675A-ms98-a-0095,435.403875,435.633875,make,B,qy^d,u-116-1
sw2675A-ms98-a-0095,435.633875,435.693875,a,I,qy^d,u-116-1
sw2675A-ms98-a-0095,435.693875,436.717000,recommendation,I,qy^d,u-116-1
sw2675A-ms98-a-0095,436.917750,437.013875,do,B,qy,u-118-1
sw2675A-ms98-a-0095,437.013875,437.233875,they,I,qy,u-118-1
sw2675A-ms98-a-0095,437.233875,437.793875,sometimes,I,qy,u-118-1
sw2675A-ms98-a-0095,437.793875,438.113875,make,I,qy,u-118-1
sw2675A-ms98-a-0095,438.113875,438.143875,a,I,qy,u-118-1
sw2675A-ms98-a-0095,438.143875,439.053875,recommendation,I,qy,u-118-1
sw2675A-ms98-a-0095,439.663875,439.803875,that's,B,sd,u-120-1
sw2675A-ms98-a-0095,439.803875,439.913875,what,I,sd,u-120-1
sw2675A-ms98-a-0095,439.913875,439.963875,i,I,sd,u-120-1
sw2675A-ms98-a-0095,439.963875,440.063875,was,I,sd,u-120-1
sw2675A-ms98-a-0095,440.063875,440.433875,thinking,I,sd,u-120-1
sw2675A-ms98-a-0095,440.433875,440.621750,they,I,sd,u-120-1
sw2675A-ms98-a-0095,440.746125,440.871875,they,I,sd,u-120-1
sw2675A-ms98-a-0095,440.992375,441.376500,sometimes,I,sd,u-120-1
sw2675A-ms98-a-0095,441.512125,441.803875,do,I,sd,u-120-1
sw2675A-ms98-a-0097,444.846875,445.261000,um,O,,
sw2675A-ms98-a-0097,446.400625,446.841750,um-hum,O,,
sw2675A-ms98-a-0099,452.716750,452.886750,and,B,^2,u-122-1
sw2675A-ms98-a-0099,452.886750,453.006750,they,I,^2,u-122-1
sw2675A-ms98-a-0099,453.006750,453.745625,recommend,I,^2,u-122-1
sw2675A-ms98-a-0099,453.745625,454.010625,some,O,,
sw2675A-ms98-a-0099,454.874500,455.291000,yeah,B,b,u-124-1
sw2675A-ms98-a-0099,455.441625,455.576750,and,B,sd,u-124-2
sw2675A-ms98-a-0099,455.576750,455.736750,then,I,sd,u-124-2
sw2675A-ms98-a-0099,455.736750,455.806750,the,I,sd,u-124-2
sw2675A-ms98-a-0099,455.806750,456.126750,judge,I,sd,u-124-2
sw2675A-ms98-a-0099,456.126750,456.356750,has,I,sd,u-124-2
sw2675A-ms98-a-0099,456.356750,456.446750,the,I,sd,u-124-2
sw2675A-ms98-a-0099,456.446750,456.856750,final,I,sd,u-124-2
sw2675A-ms98-a-0099,456.856750,457.506250,decision,I,sd,u-124-2
sw2675A-ms98-a-0099,457.913000,458.326750,on,B,+,u-126-1
sw2675A-ms98-a-0099,458.326750,458.606750,what,I,+,u-126-1
sw2675A-ms98-a-0099,458.606750,458.906750,does,I,+,u-126-1
sw2675A-ms98-a-0099,458.906750,459.156750,really,I,+,u-126-1
sw2675A-ms98-a-0099,459.156750,459.652375,happen,I,+,u-126-1
sw2675A-ms98-a-0100,460.794875,461.274875,yeah,I,+,u-126-1
sw2675A-ms98-a-0102,467.496500,467.996500,um-hum,B,b,u-128-1
sw2675A-ms98-a-0104,471.769000,472.199000,well,B,sv,u-130-1
sw2675A-ms98-a-0104,472.199000,472.319000,i,I,sv,u-130-1
sw2675A-ms98-a-0104,472.319000,472.529000,think,I,sv,u-130-1
sw2675A-ms98-a-0104,472.529000,472.859000,that's,I,sv,u-130-1
sw2675A-ms98-a-0104,472.859000,472.959000,where,I,sv,u-130-1
sw2675A-ms98-a-0104,472.959000,473.019000,a,I,sv,u-130-1
sw2675A-ms98-a-0104,473.019000,473.249000,lot,I,sv,u-130-1
sw2675A-ms98-a-0104,473.249000,473.339000,of,I,sv,u-130-1
sw2675A-ms98-a-0104,473.339000,473.689000,people,I,sv,u-130-1
sw2675A-ms98-a-0104,473.689000,473.959000,think,I,sv,u-130-1
sw2675A-ms98-a-0104,473.959000,474.219000,boy,I,sv,u-130-1
sw2675A-ms98-a-0104,474.219000,474.389000,they're,I,sv,u-130-1
sw2675A-ms98-a-0104,474.389000,474.669000,getting,I,sv,u-130-1
sw2675A-ms98-a-0104,474.669000,474.899000,put,I,sv,u-130-1
sw2675A-ms98-a-0104,474.899000,475.149000,away,I,sv,u-130-1
sw2675A-ms98-a-0104,475.149000,475.319000,for,I,sv,u-130-1
sw2675A-ms98-a-0104,475.319000,475.359000,a,I,sv,u-130-1
sw2675A-ms98-a-0104,475.359000,475.629000,long,I,sv,u-130-1
sw2675A-ms98-a-0104,475.629000,476.059000,time,I,sv,u-130-1
sw2675A-ms98-a-0104,476.059000,476.219000,but,B,sv,u-130-2
sw2675A-ms98-a-0104,476.419000,477.182375,actually,I,sv,u-130-2
sw2675A-ms98-a-0104,477.702250,477.849000,their,I,sv,u-130-2
sw2675A-ms98-a-0104,477.849000,478.384625,chance,I,sv,u-130-2
sw2675A-ms98-a-0104,478.512625,478.742875,course,I,sv,u-130-2
sw2675A-ms98-a-0104,478.742875,478.892250,when,I,sv,u-130-2
sw2675A-ms98-a-0104,478.892250,479.024000,a,B,sv,u-130-3
sw2675A-ms98-a-0104,479.024000,479.189000,lot,I,sv,u-130-3
sw2675A-ms98-a-0104,479.189000,479.279000,of,I,sv,u-130-3
sw2675A-ms98-a-0104,479.279000,479.529000,times,I,sv,u-130-3
sw2675A-ms98-a-0104,479.529000,479.639000,when,I,sv,u-130-3
sw2675A-ms98-a-0104,479.639000,479.719000,they,I,sv,u-130-3
sw2675A-ms98-a-0104,479.719000,479.919000,come,I,sv,u-130-3
sw2675A-ms98-a-0104,479.919000,480.089000,up,I,sv,u-130-3
sw2675A-ms98-a-0104,480.089000,480.259000,for,I,sv,u-130-3
sw2675A-ms98-a-0104,480.259000,480.376625,a,I,sv,u-130-3
sw2675A-ms98-a-0104,480.376625,480.799000,parole,I,sv,u-130-3
sw2675A-ms98-a-0104,480.799000,480.979000,they're,I,sv,u-130-3
sw2675A-ms98-a-0104,480.979000,481.559000,denied,I,sv,u-130-3
sw2675A-ms98-a-0104,481.559000,481.659000,it,B,sv,u-130-4
sw2675A-ms98-a-0104,481.659000,482.129000,depends,I,sv,u-130-4
sw2675A-ms98-a-0104,482.129000,482.419000,on,I,sv,u-130-4
sw2675A-ms98-a-0104,483.169000,483.279000,you,B,+,u-132-1
sw2675A-ms98-a-0104,483.279000,483.449000,know,I,+,u-132-1
sw2675A-ms98-a-0104,483.449000,483.669000,what,I,+,u-132-1
sw2675A-ms98-a-0104,483.669000,483.889000,they're,I,+,u-132-1
sw2675A-ms98-a-0104,483.889000,484.139000,what,I,+,u-132-1
sw2675A-ms98-a-0104,484.139000,484.329000,they'd,I,+,u-132-1
sw2675A-ms98-a-0104,484.329000,484.519000,been,I,+,u-132-1
sw2675A-ms98-a-0104,484.519000,484.889000,guilty,I,+,u-132-1
sw2675A-ms98-a-0104,484.889000,485.219000,of,I,+,u-132-1
sw2675A-ms98-a-0104,485.219000,485.584875,and,I,+,u-132-1
sw2675A-ms98-a-0105,486.543125,486.673125,and,I,+,u-132-1
sw2675A-ms98-a-0105,486.673125,486.713125,a,I,+,u-132-1
sw2675A-ms98-a-0105,486.713125,486.953125,lot,I,+,u-132-1
sw2675A-ms98-a-0105,486.953125,487.083125,of,I,+,u-132-1
sw2675A-ms98-a-0105,487.083125,487.463125,different,I,+,u-132-1
sw2675A-ms98-a-0105,487.463125,487.783125,things,I,+,u-132-1
sw2675A-ms98-a-0105,487.783125,487.933125,i,I,+,u-132-1
sw2675A-ms98-a-0105,487.933125,488.303125,guess,I,+,u-132-1
sw2675A-ms98-a-0107,492.042125,492.532375,um-hum,B,b,u-134-1
sw2675A-ms98-a-0107,492.944500,493.074625,a,B,sv,u-134-2
sw2675A-ms98-a-0107,493.074625,493.324625,lot,I,sv,u-134-2
sw2675A-ms98-a-0107,493.324625,493.654625,slip,I,sv,u-134-2
sw2675A-ms98-a-0107,493.654625,494.169875,through,I,sv,u-134-2
sw2675A-ms98-a-0107,494.478625,494.684625,the,I,sv,u-134-2
sw2675A-ms98-a-0107,494.684625,495.034625,the,I,sv,u-134-2
sw2675A-ms98-a-0107,495.034625,495.854625,protective,I,sv,u-134-2
sw2675A-ms98-a-0107,496.474625,497.260125,whatever,I,sv,u-134-2
sw2675A-ms98-a-0107,497.535125,497.714625,they,I,sv,u-134-2
sw2675A-ms98-a-0107,497.714625,497.924625,have,I,sv,u-134-2
sw2675A-ms98-a-0107,497.924625,498.044625,to,I,sv,u-134-2
sw2675A-ms98-a-0107,498.044625,498.164625,do,I,sv,u-134-2
sw2675A-ms98-a-0107,498.164625,498.444625,and,B,sv,u-134-3
sw2675A-ms98-a-0107,498.714625,498.804625,and,I,sv,u-134-3
sw2675A-ms98-a-0107,498.804625,498.944625,there,I,sv,u-134-3
sw2675A-ms98-a-0107,498.944625,499.194625,are,I,sv,u-134-3
sw2675A-ms98-a-0107,499.194625,499.494625,bad,I,sv,u-134-3
sw2675A-ms98-a-0107,499.494625,499.714625,ones,I,sv,u-134-3
sw2675A-ms98-a-0107,499.714625,499.884625,that,I,sv,u-134-3
sw2675A-ms98-a-0107,499.884625,500.044625,do,I,sv,u-134-3
sw2675A-ms98-a-0107,500.044625,500.324625,slip,I,sv,u-134-3
sw2675A-ms98-a-0107,500.474625,500.814625,back,I,sv,u-134-3
sw2675A-ms98-a-0107,500.814625,501.124625,out,I,sv,u-134-3
sw2675A-ms98-a-0107,501.224625,501.554625,and,I,sv,u-134-3
sw2675A-ms98-a-0108,502.572875,502.842875,end,I,sv,u-134-3
sw2675A-ms98-a-0108,502.842875,503.002875,up,I,sv,u-134-3
sw2675A-ms98-a-0108,503.002875,503.363375,hurting,I,sv,u-134-3
sw2675A-ms98-a-0108,503.461375,503.966625,somebody,I,sv,u-134-3
sw2675A-ms98-a-0108,503.966625,504.264125,again,I,sv,u-134-3
sw2675A-ms98-a-0109,506.068625,506.585125,um-hum,B,b,u-136-1
sw2675A-ms98-a-0109,506.845125,507.221375,um-hum,B,b^r,u-136-2
sw2675A-ms98-a-0111,513.643250,514.043000,um-hum,B,b,u-138-1
sw2675A-ms98-a-0112,515.046750,515.420750,um-hum,O,,
sw2675A-ms98-a-0112,515.971125,516.083875,i,B,sv,u-138-2
sw2675A-ms98-a-0112,516.083875,516.356875,always,I,sv,u-138-2
sw2675A-ms98-a-0112,516.466125,516.812000,thought,I,sv,u-138-2
sw2675A-ms98-a-0112,516.812000,517.023875,there,I,sv,u-138-2
sw2675A-ms98-a-0112,517.023875,517.253875,was,I,sv,u-138-2
sw2675A-ms98-a-0112,517.473875,517.603875,it,I,sv,u-138-2
sw2675A-ms98-a-0112,517.603875,517.813875,was,I,sv,u-138-2
sw2675A-ms98-a-0112,517.813875,518.272375,wrong,I,sv,u-138-2
sw2675A-ms98-a-0112,518.543625,518.710000,it,B,sv,u-138-3
sw2675A-ms98-a-0112,518.875625,519.151875,seems,I,sv,u-138-3
sw2675A-ms98-a-0112,519.272375,519.893875,sometimes,I,sv,u-138-3
sw2675A-ms98-a-0112,519.893875,520.025250,that,I,sv,u-138-3
sw2675A-ms98-a-0112,520.025250,520.303875,like,I,sv,u-138-3
sw2675A-ms98-a-0112,520.303875,520.723875,somebody,I,sv,u-138-3
sw2675A-ms98-a-0112,520.723875,520.853875,who,I,sv,u-138-3
sw2675A-ms98-a-0112,520.853875,520.984500,is,I,sv,u-138-3
sw2675A-ms98-a-0112,521.146375,521.422875,stealing,I,sv,u-138-3
sw2675A-ms98-a-0112,521.422875,521.524625,a,I,sv,u-138-3
sw2675A-ms98-a-0112,521.524625,521.753875,loaf,I,sv,u-138-3
sw2675A-ms98-a-0112,521.753875,521.853875,of,I,sv,u-138-3
sw2675A-ms98-a-0112,521.853875,522.163875,bread,I,sv,u-138-3
sw2675A-ms98-a-0112,522.163875,522.273875,to,I,sv,u-138-3
sw2675A-ms98-a-0112,522.273875,522.533875,feed,I,sv,u-138-3
sw2675A-ms98-a-0112,522.533875,522.645375,his,I,sv,u-138-3
sw2675A-ms98-a-0112,522.826250,523.403875,family,I,sv,u-138-3
sw2675A-ms98-a-0113,524.162500,524.562500,got,I,sv,u-138-3
sw2675A-ms98-a-0113,524.562500,525.132500,more,I,sv,u-138-3
sw2675A-ms98-a-0113,525.132500,525.504375,jail,I,sv,u-138-3
sw2675A-ms98-a-0113,525.606125,525.872750,sentence,I,sv,u-138-3
sw2675A-ms98-a-0113,526.004625,526.105375,than,I,sv,u-138-3
sw2675A-ms98-a-0113,526.222125,526.592500,somebody,I,sv,u-138-3
sw2675A-ms98-a-0113,526.592500,526.952500,maybe,I,sv,u-138-3
sw2675A-ms98-a-0113,526.952500,527.182500,that,I,sv,u-138-3
sw2675A-ms98-a-0113,527.182500,527.482500,killed,I,sv,u-138-3
sw2675A-ms98-a-0113,527.482500,528.133500,somebody,I,sv,u-138-3
sw2675A-ms98-a-0113,529.002875,529.140375,it,B,sv,u-140-1
sw2675A-ms98-a-0113,529.253375,529.492500,seemed,I,sv,u-140-1
sw2675A-ms98-a-0113,529.492500,529.749250,like,I,sv,u-140-1
sw2675A-ms98-a-0113,529.869750,530.095375,there,I,sv,u-140-1
sw2675A-ms98-a-0113,530.223500,530.702500,sometimes,I,sv,u-140-1
sw2675A-ms98-a-0113,530.702500,530.992500,there's,I,sv,u-140-1
sw2675A-ms98-a-0113,530.992500,531.249000,not,I,sv,u-140-1
sw2675A-ms98-a-0113,531.249000,531.362000,a,I,sv,u-140-1
sw2675A-ms98-a-0113,531.362000,531.842500,good,I,sv,u-140-1
sw2675A-ms98-a-0113,531.842500,531.902500,the,B,sv,u-140-2
sw2675A-ms98-a-0113,531.902500,532.402500,balance,I,sv,u-140-2
sw2675A-ms98-a-0113,532.402500,532.712500,isn't,I,sv,u-140-2
sw2675A-ms98-a-0113,532.712500,533.156625,right,I,sv,u-140-2
sw2675A-ms98-a-0113,533.913750,534.032500,it,B,sv,u-140-3
sw2675A-ms98-a-0113,534.032500,534.292500,doesn't,I,sv,u-140-3
sw2675A-ms98-a-0113,534.292500,534.472500,make,I,sv,u-140-3
sw2675A-ms98-a-0113,534.472500,534.962500,sense,I,sv,u-140-3
sw2675A-ms98-a-0115,542.126875,542.785875,um-hum,B,b,u-142-1
sw2675A-ms98-a-0115,543.545500,544.148750,um-hum,B,b,u-144-1
sw2675A-ms98-a-0117,547.397500,547.987625,um-hum,O,,
sw2675A-ms98-a-0118,549.588875,550.108875,yeah,B,b,u-144-2
sw2675A-ms98-a-0120,551.905750,552.116125,so,O,,
