sw3862A-ms98-a-0002,0.231125,0.680250,hello,B,fp,u-1-1
sw3862A-ms98-a-0057,267.706500,267.966500,some,I,sd,u-59-2
sw3862A-ms98-a-0057,267.966500,268.126500,of,I,sd,u-59-2
sw3862A-ms98-a-0057,268.126500,268.216500,the,I,sd,u-59-2
sw3862A-ms98-a-0057,268.216500,268.626500,others,I,sd,u-59-2
sw3862A-ms98-a-0057,268.626500,268.811625,that,I,sd,u-59-2
sw3862A-ms98-a-0057,268.811625,269.000000,are,I,sd,u-59-2
sw3862A-ms98-a-0057,269.666500,269.776500,were,I,sd,u-59-2
sw3862A-ms98-a-0057,269.776500,270.036500,like,I,sd,u-59-2
sw3862A-ms98-a-0057,270.036500,270.566500,distant,I,sd,u-59-2
sw3862A-ms98-a-0057,270.566500,270.896500,from,I,sd,u-59-2
sw3862A-ms98-a-0057,270.896500,271.006500,the,I,sd,u-59-2
sw3862A-ms98-a-0057,271.006500,271.226500,other,I,sd,u-59-2
sw3862A-ms98-a-0057,271.226500,271.606500,group,I,sd,u-59-2
sw3862A-ms98-a-0057,271.606500,271.756500,and,B,sd,u-59-3
sw3862A-ms98-a-0057,271.756500,271.975750,they,I,sd,u-59-3
sw3862A-ms98-a-0057,272.107625,272.216500,they,I,sd,u-59-3
sw3862A-ms98-a-0057,272.216500,272.409125,just,I,sd,u-59-3
sw3862A-ms98-a-0058,273.912000,274.242000,didn't,I,sd,u-59-3
sw3862A-ms98-a-0058,274.242000,274.432000,like,I,sd,u-59-3
sw3862A-ms98-a-0058,274.432000,275.122000,participate,I,sd,u-59-3
sw3862A-ms98-a-0058,275.122000,275.625750,together,I,sd,u-59-3
sw3862A-ms98-a-0058,275.625750,275.807500,with,I,sd,u-59-3
sw3862A-ms98-a-0058,275.913000,276.005750,the,I,sd,u-59-3
sw3862A-ms98-a-0058,276.005750,276.342000,others,I,sd,u-59-3
sw3862A-ms98-a-0058,276.342000,276.822000,because,B,+,u-61-1
sw3862A-ms98-a-0058,276.822000,277.056125,they,I,+,u-61-1
sw3862A-ms98-a-0058,277.794375,277.922000,they,I,+,u-61-1
sw3862A-ms98-a-0058,277.922000,278.152000,had,I,+,u-61-1
sw3862A-ms98-a-0058,278.152000,278.502000,some,I,+,u-61-1
sw3862A-ms98-a-0058,278.772000,279.012000,some,I,+,u-61-1
sw3862A-ms98-a-0058,279.012000,279.352000,uh,I,+,u-61-1
sw3862A-ms98-a-0059,281.065500,281.215500,i,I,+,u-61-1
sw3862A-ms98-a-0059,281.215500,281.515500,guess,I,+,u-61-1
sw3862A-ms98-a-0059,281.515500,281.659750,s[light]-,I,+,u-61-1
sw3862A-ms98-a-0059,281.659750,281.825500,a,I,+,u-61-1
sw3862A-ms98-a-0059,281.825500,282.345500,slight,I,+,u-61-1
sw3862A-ms98-a-0059,282.345500,282.915500,mental,I,+,u-61-1
sw3862A-ms98-a-0059,282.915500,283.935500,disabilities,I,+,u-61-1
sw3862A-ms98-a-0059,283.935500,284.065500,and,I,+,u-61-1
sw3862A-ms98-a-0059,284.065500,284.315500,things,I,+,u-61-1
sw3862A-ms98-a-0059,284.315500,284.615500,like,I,+,u-61-1
sw3862A-ms98-a-0059,284.615500,284.954000,um,O,,
sw3862A-ms98-a-0059,286.515500,286.765500,what,B,qw,u-63-1
sw3862A-ms98-a-0059,286.765500,286.925500,what,I,qw,u-63-1
sw3862A-ms98-a-0059,286.925500,286.985500,do,I,qw,u-63-1
sw3862A-ms98-a-0059,286.985500,287.125500,you,I,qw,u-63-1
sw3862A-ms98-a-0059,287.125500,287.377375,call,I,qw,u-63-1
sw3862A-ms98-a-0059,287.377375,288.147625,[Anheimer/Alzheimer],I,qw,u-63-1
sw3862A-ms98-a-0059,288.147625,288.745500,disease,I,qw,u-63-1
sw3862A-ms98-a-0059,288.745500,288.915500,and,I,qw,u-63-1
sw3862A-ms98-a-0059,288.915500,289.225500,stuff,I,qw,u-63-1
sw3862A-ms98-a-0059,289.225500,289.445500,like,I,qw,u-63-1
sw3862A-ms98-a-0059,289.445500,289.685500,that,I,qw,u-63-1
sw3862A-ms98-a-0059,289.685500,289.835500,they,B,sd,u-65-1
sw3862A-ms98-a-0059,289.835500,290.135500,just,I,sd,u-65-1
sw3862A-ms98-a-0059,290.135500,290.435500,don't,I,sd,u-65-1
sw3862A-ms98-a-0059,291.155500,291.445500,don't,I,sd,u-65-1
sw3862A-ms98-a-0059,291.445500,291.695000,um,I,sd,u-65-1
sw3862A-ms98-a-0060,293.377250,293.434500,they,I,sd,u-65-1
sw3862A-ms98-a-0060,293.434500,293.714500,weren't,I,sd,u-65-1
sw3862A-ms98-a-0060,293.714500,293.934500,really,I,sd,u-65-1
sw3862A-ms98-a-0060,293.934500,294.454500,together,I,sd,u-65-1
sw3862A-ms98-a-0060,294.454500,294.614500,with,I,sd,u-65-1
sw3862A-ms98-a-0060,294.614500,294.774500,the,I,sd,u-65-1
sw3862A-ms98-a-0060,294.774500,295.124500,rest,I,sd,u-65-1
sw3862A-ms98-a-0060,295.124500,295.274500,of,I,sd,u-65-1
sw3862A-ms98-a-0060,295.274500,295.384500,them_1,I,sd,u-65-1
sw3862A-ms98-a-0060,295.384500,295.494500,when,I,sd,u-65-1
sw3862A-ms98-a-0060,295.494500,295.604500,they,I,sd,u-65-1
sw3862A-ms98-a-0060,295.604500,295.774500,got,I,sd,u-65-1
sw3862A-ms98-a-0060,295.924500,296.344500,together,I,sd,u-65-1
sw3862A-ms98-a-0060,296.344500,296.494500,for,I,sd,u-65-1
sw3862A-ms98-a-0060,296.494500,296.804500,such,I,sd,u-65-1
sw3862A-ms98-a-0060,296.804500,297.714500,activities,I,sd,u-65-1
