sw2303A-ms98-a-0002,3.422250,4.102000,yes,B,aa,u-2-1
sw2303A-ms98-a-0034,177.774125,177.964125,know,I,sv(^q),u-26-4
sw2303A-ms98-a-0034,177.964125,178.114125,any,I,sv(^q),u-26-4
sw2303A-ms98-a-0034,178.114125,178.495250,better,I,sv(^q),u-26-4
sw2303A-ms98-a-0034,178.864375,179.084125,about,I,sv(^q),u-26-4
sw2303A-ms98-a-0034,179.084125,179.244125,how,I,sv(^q),u-26-4
sw2303A-ms98-a-0034,179.244125,179.394125,we,I,sv(^q),u-26-4
sw2303A-ms98-a-0034,179.394125,179.765250,vote,I,sv(^q),u-26-4
sw2303A-ms98-a-0034,180.104250,180.484125,are,I,sv(^q),u-26-4
sw2303A-ms98-a-0034,180.484125,180.806375,are,I,sv(^q),u-26-4
sw2303A-ms98-a-0034,180.806375,181.160375,are,I,sv(^q),u-26-4
sw2303A-ms98-a-0034,181.160375,181.341750,a,I,sv(^q),u-26-4
sw2303A-ms98-a-0034,181.341750,181.668125,lot,I,sv(^q),u-26-4
sw2303A-ms98-a-0034,181.815000,181.974125,of,I,sv(^q),u-26-4
sw2303A-ms98-a-0034,181.974125,182.044125,the,I,sv(^q),u-26-4
sw2303A-ms98-a-0034,182.044125,182.384125,people,I,sv(^q),u-26-4
sw2303A-ms98-a-0034,182.384125,182.504125,who,I,sv(^q),u-26-4
sw2303A-ms98-a-0034,182.504125,182.774125,think,I,sv(^q),u-26-4
sw2303A-ms98-a-0034,182.774125,182.894125,that,I,sv(^q),u-26-4
sw2303A-ms98-a-0034,182.894125,183.196375,well,I,sv(^q),u-26-4
sw2303A-ms98-a-0034,183.595625,183.764125,look,I,sv(^q),u-26-4
sw2303A-ms98-a-0034,183.764125,183.854125,at,I,sv(^q),u-26-4
sw2303A-ms98-a-0034,183.854125,184.144125,me,I,sv(^q),u-26-4
sw2303A-ms98-a-0034,184.144125,184.274125,i'm,I,sv(^q),u-26-4
sw2303A-ms98-a-0034,184.274125,184.464125,just,I,sv(^q),u-26-4
sw2303A-ms98-a-0034,184.464125,184.514125,a,I,sv(^q),u-26-4
sw2303A-ms98-a-0034,184.514125,184.714125,little,I,sv(^q),u-26-4
sw2303A-ms98-a-0034,184.714125,185.114125,nobody,I,sv(^q),u-26-4
sw2303A-ms98-a-0034,185.114125,185.284125,my,B,^q,u-26-5
sw2303A-ms98-a-0034,185.284125,185.534125,vote's,I,^q,u-26-5
sw2303A-ms98-a-0034,185.534125,185.654125,not,I,^q,u-26-5
sw2303A-ms98-a-0034,185.654125,185.804125,going,I,^q,u-26-5
sw2303A-ms98-a-0034,185.804125,185.882875,to,I,^q,u-26-5
sw2303A-ms98-a-0034,185.882875,186.146500,count,I,^q,u-26-5
sw2303A-ms98-a-0034,186.146500,186.641250,anyway,I,^q,u-26-5
sw2303A-ms98-a-0035,187.535375,187.615375,you,B,sv,u-26-6
sw2303A-ms98-a-0035,187.615375,187.821000,know,I,sv,u-26-6
sw2303A-ms98-a-0035,187.821000,187.925375,and,I,sv,u-26-6
sw2303A-ms98-a-0035,187.925375,187.995375,i,I,sv,u-26-6
sw2303A-ms98-a-0035,187.995375,188.225375,think,I,sv,u-26-6
sw2303A-ms98-a-0035,188.225375,188.385375,that's,I,sv,u-26-6
sw2303A-ms98-a-0035,188.385375,188.855375,probably,I,sv,u-26-6
sw2303A-ms98-a-0035,188.855375,188.905375,a,I,sv,u-26-6
sw2303A-ms98-a-0035,188.905375,189.265375,portion,I,sv,u-26-6
sw2303A-ms98-a-0035,189.265375,189.325375,of,I,sv,u-26-6
sw2303A-ms98-a-0035,189.325375,189.385375,the,I,sv,u-26-6
sw2303A-ms98-a-0035,189.385375,189.965375,population,I,sv,u-26-6
sw2303A-ms98-a-0035,189.965375,190.115375,that's,I,sv,u-26-6
sw2303A-ms98-a-0035,190.115375,190.635375,massively,I,sv,u-26-6
sw2303A-ms98-a-0035,190.635375,190.835375,under,I,sv,u-26-6
sw2303A-ms98-a-0035,190.835375,191.305375,represent[ed]-,O,,
sw2303A-ms98-a-0035,191.305375,191.345375,i,B,sv,u-26-7
sw2303A-ms98-a-0035,191.345375,191.395375,i,I,sv,u-26-7
sw2303A-ms98-a-0035,191.395375,191.565375,i,I,sv,u-26-7
sw2303A-ms98-a-0035,191.565375,191.755375,would,I,sv,u-26-7
sw2303A-ms98-a-0035,191.755375,192.165375,guess,I,sv,u-26-7
sw2303A-ms98-a-0036,192.632875,192.812875,that,I,sv,u-26-7
sw2303A-ms98-a-0036,192.812875,192.922875,tha[t]-,I,sv,u-26-7
sw2303A-ms98-a-0036,192.922875,193.092875,that,I,sv,u-26-7
sw2303A-ms98-a-0036,193.092875,193.382875,portion,I,sv,u-26-7
sw2303A-ms98-a-0036,193.382875,193.452875,of,I,sv,u-26-7
sw2303A-ms98-a-0036,193.452875,193.512875,the,I,sv,u-26-7
sw2303A-ms98-a-0036,193.512875,193.932875,population,I,sv,u-26-7
sw2303A-ms98-a-0036,193.932875,194.022875,is,I,sv,u-26-7
sw2303A-ms98-a-0036,194.022875,194.592875,massively,I,sv,u-26-7
sw2303A-ms98-a-0036,194.592875,194.782875,under,I,sv,u-26-7
sw2303A-ms98-a-0036,194.782875,195.404625,represented,I,sv,u-26-7
sw2303A-ms98-a-0036,195.863875,196.132875,and,O,,
sw2303A-ms98-a-0038,208.168375,208.501750,hum,O,,
sw2303A-ms98-a-0038,208.898375,209.008375,what,B,qw,u-28-2
sw2303A-ms98-a-0038,209.008375,209.068375,do,I,qw,u-28-2
sw2303A-ms98-a-0038,209.068375,209.138375,they,I,qw,u-28-2
sw2303A-ms98-a-0038,209.138375,209.268375,have,I,qw,u-28-2
sw2303A-ms98-a-0038,209.268375,209.348375,to,I,qw,u-28-2
sw2303A-ms98-a-0038,209.348375,209.428375,do,I,qw,u-28-2
sw2303A-ms98-a-0038,209.428375,209.568375,with,I,qw,u-28-2
sw2303A-ms98-a-0038,209.568375,209.668375,one,I,qw,u-28-2
sw2303A-ms98-a-0038,209.668375,210.021125,another,I,qw,u-28-2
sw2303A-ms98-a-0040,224.169125,224.839125,oh,B,bf,u-30-1
sw2303A-ms98-a-0040,224.839125,225.039125,so,I,bf,u-30-1
sw2303A-ms98-a-0040,225.039125,225.159125,they,I,bf,u-30-1
sw2303A-ms98-a-0040,225.159125,225.369125,didn't,I,bf,u-30-1
sw2303A-ms98-a-0040,225.369125,225.489125,want,I,bf,u-30-1
sw2303A-ms98-a-0040,225.489125,225.549125,to,I,bf,u-30-1
sw2303A-ms98-a-0040,225.549125,225.799125,wind,I,bf,u-30-1
sw2303A-ms98-a-0040,225.799125,225.929125,up,I,bf,u-30-1
sw2303A-ms98-a-0040,225.929125,226.219125,being,I,bf,u-30-1
sw2303A-ms98-a-0040,226.219125,226.279125,a,I,bf,u-30-1
sw2303A-ms98-a-0040,226.279125,226.649125,juror,I,bf,u-30-1
sw2303A-ms98-a-0040,226.649125,227.046875,ever,I,bf,u-30-1
sw2303A-ms98-a-0042,231.213125,231.593125,oh,B,sd,u-32-1
sw2303A-ms98-a-0042,231.593125,231.643125,i,I,sd,u-32-1
sw2303A-ms98-a-0042,231.643125,231.863125,didn't,I,sd,u-32-1
sw2303A-ms98-a-0042,231.863125,232.183125,realize,I,sd,u-32-1
sw2303A-ms98-a-0042,232.183125,232.333125,that,I,sd,u-32-1
sw2303A-ms98-a-0042,232.333125,232.773125,actually,I,sd,u-32-1
sw2303A-ms98-a-0042,232.923125,233.063125,that,B,%,u-32-2
sw2303A-ms98-a-0044,235.186125,235.384625,yeah,B,aa,u-34-1
sw2303A-ms98-a-0044,235.384625,235.606125,there,B,aa,u-34-2
sw2303A-ms98-a-0044,235.606125,235.976125,is,I,aa,u-34-2
sw2303A-ms98-a-0044,235.976125,236.166125,there,B,sv,u-34-3
sw2303A-ms98-a-0044,236.166125,236.376125,there,I,sv,u-34-3
sw2303A-ms98-a-0044,236.376125,236.466125,there,I,sv,u-34-3
sw2303A-ms98-a-0044,236.466125,236.546125,are,I,sv,u-34-3
sw2303A-ms98-a-0044,236.546125,236.766125,much,I,sv,u-34-3
sw2303A-ms98-a-0044,236.766125,237.036125,easier,I,sv,u-34-3
sw2303A-ms98-a-0044,237.036125,237.216125,ways,I,sv,u-34-3
sw2303A-ms98-a-0044,237.216125,237.286125,to,I,sv,u-34-3
sw2303A-ms98-a-0044,237.286125,237.396125,get,I,sv,u-34-3
sw2303A-ms98-a-0044,237.396125,237.476125,out,I,sv,u-34-3
sw2303A-ms98-a-0044,237.476125,237.556125,of,I,sv,u-34-3
sw2303A-ms98-a-0044,237.556125,237.776125,jury,I,sv,u-34-3
sw2303A-ms98-a-0044,237.776125,238.106125,duty,I,sv,u-34-3
sw2303A-ms98-a-0044,238.106125,238.437000,[laughter],O,,
sw2303A-ms98-a-0045,239.800875,239.960875,just,B,sd(^q),u-36-1
sw2303A-ms98-a-0045,239.960875,240.080875,go,I,sd(^q),u-36-1
sw2303A-ms98-a-0045,240.080875,240.160875,in,I,sd(^q),u-36-1
sw2303A-ms98-a-0045,240.160875,240.300875,and,I,sd(^q),u-36-1
sw2303A-ms98-a-0045,240.300875,240.620875,say,I,sd(^q),u-36-1
sw2303A-ms98-a-0045,240.620875,240.780875,oh,I,sd(^q),u-36-1
sw2303A-ms98-a-0045,240.780875,240.850875,i,I,sd(^q),u-36-1
sw2303A-ms98-a-0045,240.850875,241.050875,want,I,sd(^q),u-36-1
sw2303A-ms98-a-0045,241.050875,241.110875,to,I,sd(^q),u-36-1
sw2303A-ms98-a-0045,241.110875,241.240875,be,I,sd(^q),u-36-1
sw2303A-ms98-a-0045,241.240875,241.300875,a,I,sd(^q),u-36-1
sw2303A-ms98-a-0045,241.300875,241.652375,juror,I,sd(^q),u-36-1
sw2303A-ms98-a-0045,241.821875,241.956375,i,B,^q,u-36-2
sw2303A-ms98-a-0045,241.956375,242.070875,can,I,^q,u-36-2
sw2303A-ms98-a-0045,242.070875,242.320875,spot,I,^q,u-36-2
sw2303A-ms98-a-0045,242.320875,242.370875,a,I,^q,u-36-2
sw2303A-ms98-a-0045,242.370875,242.630875,guilty,I,^q,u-36-2
sw2303A-ms98-a-0045,242.630875,242.970875,person,I,^q,u-36-2
sw2303A-ms98-a-0045,242.970875,243.020875,a,I,^q,u-36-2
sw2303A-ms98-a-0045,243.020875,243.390875,mile,I,^q,u-36-2
sw2303A-ms98-a-0045,243.390875,243.737000,away,I,^q,u-36-2
sw2303A-ms98-a-0047,253.347875,253.437875,well,B,sv,u-38-1
sw2303A-ms98-a-0047,253.437875,253.627875,that,I,sv,u-38-1
sw2303A-ms98-a-0047,253.697875,253.837875,that,I,sv,u-38-1
sw2303A-ms98-a-0047,253.837875,254.007875,just,I,sv,u-38-1
sw2303A-ms98-a-0047,254.007875,254.207875,seems,I,sv,u-38-1
sw2303A-ms98-a-0047,254.207875,254.317875,to,I,sv,u-38-1
sw2303A-ms98-a-0047,254.317875,254.417875,be,I,sv,u-38-1
sw2303A-ms98-a-0047,254.417875,254.477875,a,I,sv,u-38-1
sw2303A-ms98-a-0047,254.477875,254.867875,person,I,sv,u-38-1
sw2303A-ms98-a-0047,254.867875,255.047875,who,I,sv,u-38-1
sw2303A-ms98-a-0047,255.047875,255.277875,just,I,sv,u-38-1
sw2303A-ms98-a-0047,255.277875,255.647875,doesn't,I,sv,u-38-1
sw2303A-ms98-a-0047,256.017875,256.277875,care,I,sv,u-38-1
sw2303A-ms98-a-0047,256.277875,256.527875,about,I,sv,u-38-1
sw2303A-ms98-a-0047,256.527875,256.737875,much,I,sv,u-38-1
sw2303A-ms98-a-0047,256.737875,256.807875,of,I,sv,u-38-1
sw2303A-ms98-a-0047,256.807875,257.217875,anything,I,sv,u-38-1
sw2303A-ms98-a-0047,257.217875,257.467875,around,I,sv,u-38-1
sw2303A-ms98-a-0047,257.467875,257.637875,sort,I,sv,u-38-1
sw2303A-ms98-a-0047,257.637875,257.777875,of,I,sv,u-38-1
sw2303A-ms98-a-0047,257.777875,257.897875,you,I,sv,u-38-1
sw2303A-ms98-a-0047,257.897875,258.007875,know,I,sv,u-38-1
sw2303A-ms98-a-0047,258.007875,258.337875,doesn't,I,sv,u-38-1
sw2303A-ms98-a-0047,258.337875,258.627875,doesn't,I,sv,u-38-1
sw2303A-ms98-a-0047,258.627875,258.797875,sort,I,sv,u-38-1
sw2303A-ms98-a-0047,258.797875,258.996375,of,I,sv,u-38-1
sw2303A-ms98-a-0047,259.424625,259.801375,likes,I,sv,u-38-1
sw2303A-ms98-a-0047,259.801375,260.137875,rights,I,sv,u-38-1
sw2303A-ms98-a-0047,260.137875,260.607875,probably,I,sv,u-38-1
sw2303A-ms98-a-0047,260.607875,260.727875,but,I,sv,u-38-1
sw2303A-ms98-a-0047,260.727875,261.027875,doesn't,I,sv,u-38-1
sw2303A-ms98-a-0047,261.027875,261.207875,like,I,sv,u-38-1
sw2303A-ms98-a-0047,261.207875,261.557875,respon[sibilities]-,I,sv,u-38-1
sw2303A-ms98-a-0047,261.697875,262.611250,responsibilities,I,sv,u-38-1
sw2303A-ms98-a-0048,263.444500,263.642750,no,O,,
sw2303A-ms98-a-0048,264.025375,264.139625,i,B,sd(^q),u-40-1
sw2303A-ms98-a-0048,264.139625,264.379625,think,I,sd(^q),u-40-1
sw2303A-ms98-a-0049,264.906750,264.987250,i,I,sd(^q),u-40-1
sw2303A-ms98-a-0049,264.987250,265.162500,mean,I,sd(^q),u-40-1
sw2303A-ms98-a-0049,265.162500,265.532500,that's,I,sd(^q),u-40-1
sw2303A-ms98-a-0049,265.532500,265.852500,that's,I,sd(^q),u-40-1
sw2303A-ms98-a-0049,265.852500,266.032500,what,I,sd(^q),u-40-1
sw2303A-ms98-a-0049,266.032500,266.172500,it,I,sd(^q),u-40-1
sw2303A-ms98-a-0049,266.172500,266.272500,what,I,sd(^q),u-40-1
sw2303A-ms98-a-0049,266.272500,266.342500,it,I,sd(^q),u-40-1
sw2303A-ms98-a-0049,266.342500,266.582500,boils,I,sd(^q),u-40-1
sw2303A-ms98-a-0049,266.582500,266.822500,down,I,sd(^q),u-40-1
sw2303A-ms98-a-0049,266.822500,266.962500,to,I,sd(^q),u-40-1
sw2303A-ms98-a-0049,266.962500,267.062500,is,I,sd(^q),u-40-1
sw2303A-ms98-a-0049,267.062500,267.432500,people,I,sd(^q),u-40-1
sw2303A-ms98-a-0049,267.432500,267.562500,like,I,sd(^q),u-40-1
sw2303A-ms98-a-0049,267.562500,267.702500,to,I,sd(^q),u-40-1
sw2303A-ms98-a-0049,267.702500,267.792500,s[ay]-,I,sd(^q),u-40-1
sw2303A-ms98-a-0049,267.792500,267.892500,you,I,sd(^q),u-40-1
sw2303A-ms98-a-0049,267.892500,268.072500,know,I,sd(^q),u-40-1
sw2303A-ms98-a-0049,268.572500,268.872500,people,I,sd(^q),u-40-1
sw2303A-ms98-a-0049,268.872500,268.972500,say,I,sd(^q),u-40-1
sw2303A-ms98-a-0049,268.972500,269.072500,well,I,sd(^q),u-40-1
sw2303A-ms98-a-0049,269.072500,269.102500,i,I,sd(^q),u-40-1
sw2303A-ms98-a-0049,269.102500,269.272500,don't,I,sd(^q),u-40-1
sw2303A-ms98-a-0049,269.272500,269.392500,want,I,sd(^q),u-40-1
sw2303A-ms98-a-0049,269.392500,269.452500,to,I,sd(^q),u-40-1
sw2303A-ms98-a-0049,269.452500,269.572500,be,I,sd(^q),u-40-1
sw2303A-ms98-a-0049,269.572500,269.662500,on,I,sd(^q),u-40-1
sw2303A-ms98-a-0049,269.662500,269.872500,jury,I,sd(^q),u-40-1
sw2303A-ms98-a-0049,269.872500,269.942500,you,I,sd(^q),u-40-1
sw2303A-ms98-a-0049,269.942500,270.002500,know,I,sd(^q),u-40-1
sw2303A-ms98-a-0049,270.002500,270.032500,i,B,^q,u-40-2
sw2303A-ms98-a-0049,270.032500,270.162500,don't,I,^q,u-40-2
sw2303A-ms98-a-0049,270.162500,270.282500,want,I,^q,u-40-2
sw2303A-ms98-a-0049,270.282500,270.342500,to,I,^q,u-40-2
sw2303A-ms98-a-0049,270.342500,270.482500,serve,I,^q,u-40-2
sw2303A-ms98-a-0049,270.482500,270.602500,on,I,^q,u-40-2
sw2303A-ms98-a-0049,270.602500,270.822500,jury,I,^q,u-40-2
sw2303A-ms98-a-0049,270.822500,271.122500,duty,I,^q,u-40-2
sw2303A-ms98-a-0049,271.122500,271.182500,i,B,^q,u-40-3
sw2303A-ms98-a-0049,271.182500,271.322500,don't,I,^q,u-40-3
sw2303A-ms98-a-0049,271.322500,271.442500,want,I,^q,u-40-3
sw2303A-ms98-a-0049,271.442500,271.512500,to,I,^q,u-40-3
sw2303A-ms98-a-0049,271.512500,272.092500,vote,I,^q,u-40-3
sw2303A-ms98-a-0049,272.092500,272.122500,i,B,^q,u-40-4
sw2303A-ms98-a-0049,272.122500,272.302500,don't,I,^q,u-40-4
sw2303A-ms98-a-0049,272.302500,272.472500,want,I,^q,u-40-4
sw2303A-ms98-a-0049,272.472500,272.552500,to,I,^q,u-40-4
sw2303A-ms98-a-0049,272.552500,272.612500,do,I,^q,u-40-4
sw2303A-ms98-a-0049,272.612500,272.752500,this,I,^q,u-40-4
sw2303A-ms98-a-0049,272.752500,272.882500,and,I,^q,u-40-4
sw2303A-ms98-a-0049,272.882500,273.162500,that,I,^q,u-40-4
sw2303A-ms98-a-0049,273.222500,273.432500,well,B,sd,u-40-5
sw2303A-ms98-a-0049,273.432500,273.632500,then,I,sd,u-40-5
sw2303A-ms98-a-0049,273.632500,273.742500,they,I,sd,u-40-5
sw2303A-ms98-a-0049,273.742500,274.032500,could,I,sd,u-40-5
sw2303A-ms98-a-0049,274.112500,274.252500,you,I,sd,u-40-5
sw2303A-ms98-a-0049,274.252500,274.442500,know,I,sd,u-40-5
sw2303A-ms98-a-0049,274.442500,274.602500,i,I,sd,u-40-5
sw2303A-ms98-a-0050,275.411125,275.661125,put,I,sd,u-40-5
sw2303A-ms98-a-0050,275.661125,275.781125,them,I,sd,u-40-5
sw2303A-ms98-a-0050,275.781125,275.891125,in,I,sd,u-40-5
sw2303A-ms98-a-0050,275.891125,275.971125,the,I,sd,u-40-5
sw2303A-ms98-a-0050,275.971125,276.301125,reverse,I,sd,u-40-5
sw2303A-ms98-a-0050,276.301125,276.781125,situation,I,sd,u-40-5
sw2303A-ms98-a-0050,276.781125,276.851125,in,I,sd,u-40-5
sw2303A-ms98-a-0050,276.851125,276.911125,the,I,sd,u-40-5
sw2303A-ms98-a-0050,276.911125,277.201125,place,I,sd,u-40-5
sw2303A-ms98-a-0050,277.201125,277.301125,where,I,sd,u-40-5
sw2303A-ms98-a-0050,277.301125,277.381125,they,I,sd,u-40-5
sw2303A-ms98-a-0050,277.381125,277.541125,don't,I,sd,u-40-5
sw2303A-ms98-a-0050,277.541125,277.751125,have,I,sd,u-40-5
sw2303A-ms98-a-0050,277.751125,277.821125,the,I,sd,u-40-5
sw2303A-ms98-a-0050,277.821125,278.021125,right,I,sd,u-40-5
sw2303A-ms98-a-0050,278.021125,278.091125,to,I,sd,u-40-5
sw2303A-ms98-a-0050,278.091125,278.211125,be,I,sd,u-40-5
sw2303A-ms98-a-0050,278.211125,278.311125,on,I,sd,u-40-5
sw2303A-ms98-a-0050,278.311125,278.521125,jury,I,sd,u-40-5
sw2303A-ms98-a-0050,278.521125,278.701125,duty,I,sd,u-40-5
sw2303A-ms98-a-0050,278.701125,278.921125,and,B,sd,u-40-6
sw2303A-ms98-a-0050,278.921125,279.011125,and,I,sd,u-40-6
sw2303A-ms98-a-0050,279.011125,279.071125,they,I,sd,u-40-6
sw2303A-ms98-a-0050,279.071125,279.191125,don't,I,sd,u-40-6
sw2303A-ms98-a-0050,279.191125,279.361125,have,I,sd,u-40-6
sw2303A-ms98-a-0050,279.361125,279.441125,the,I,sd,u-40-6
sw2303A-ms98-a-0050,279.441125,279.601125,right,I,sd,u-40-6
sw2303A-ms98-a-0050,279.601125,279.691125,to,I,sd,u-40-6
sw2303A-ms98-a-0050,279.691125,279.962000,vote,I,sd,u-40-6
sw2303A-ms98-a-0050,280.372625,280.487250,i,B,sv,u-42-1
sw2303A-ms98-a-0050,280.487250,280.891125,suspect,I,sv,u-42-1
sw2303A-ms98-a-0050,280.891125,281.091125,their,I,sv,u-42-1
sw2303A-ms98-a-0050,281.091125,281.411125,opinions,I,sv,u-42-1
sw2303A-ms98-a-0050,281.411125,281.521125,would,I,sv,u-42-1
sw2303A-ms98-a-0050,281.521125,281.741125,change,I,sv,u-42-1
sw2303A-ms98-a-0050,281.741125,281.891125,very,I,sv,u-42-1
sw2303A-ms98-a-0050,281.891125,282.289625,quickly,I,sv,u-42-1
sw2303A-ms98-a-0052,291.328250,291.778250,yes,B,b,u-44-1
sw2303A-ms98-a-0052,291.778250,292.428250,[laughter],O,,
sw2303A-ms98-a-0054,298.420250,298.830250,yes,B,b,u-46-1
sw2303A-ms98-a-0054,298.910250,299.020250,they,B,sd,u-46-2
sw2303A-ms98-a-0054,299.020250,299.250250,were,I,sd,u-46-2
sw2303A-ms98-a-0054,299.360250,299.460250,they,I,sd,u-46-2
sw2303A-ms98-a-0054,299.460250,299.630250,were,I,sd,u-46-2
sw2303A-ms98-a-0054,299.630250,299.980250,doing,I,sd,u-46-2
sw2303A-ms98-a-0054,299.980250,300.180250,that,I,sd,u-46-2
sw2303A-ms98-a-0054,300.330250,300.910250,unfortunately,B,sv,u-46-3
sw2303A-ms98-a-0054,300.910250,301.060250,what,I,sv,u-46-3
sw2303A-ms98-a-0054,301.230250,301.360250,what,I,sv,u-46-3
sw2303A-ms98-a-0054,301.360250,301.420250,they,I,sv,u-46-3
sw2303A-ms98-a-0054,301.420250,301.530250,were,I,sv,u-46-3
sw2303A-ms98-a-0054,301.640250,301.750250,they,I,sv,u-46-3
sw2303A-ms98-a-0054,301.750250,301.890250,had,I,sv,u-46-3
sw2303A-ms98-a-0054,301.890250,301.970250,they,I,sv,u-46-3
sw2303A-ms98-a-0054,301.970250,302.110250,had,I,sv,u-46-3
sw2303A-ms98-a-0054,302.110250,302.220250,no,I,sv,u-46-3
sw2303A-ms98-a-0054,302.220250,302.380250,idea,I,sv,u-46-3
sw2303A-ms98-a-0054,302.380250,302.470250,what,I,sv,u-46-3
sw2303A-ms98-a-0054,302.470250,302.530250,they,I,sv,u-46-3
sw2303A-ms98-a-0054,302.530250,302.600250,were,I,sv,u-46-3
sw2303A-ms98-a-0054,302.600250,302.970250,voting,I,sv,u-46-3
sw2303A-ms98-a-0054,302.970250,303.180250,on,I,sv,u-46-3
sw2303A-ms98-a-0054,303.180250,303.540250,[laughter],I,sv,u-46-3
sw2303A-ms98-a-0055,304.245750,304.385750,it,I,sv,u-46-3
sw2303A-ms98-a-0055,304.385750,304.615750,turns,I,sv,u-46-3
sw2303A-ms98-a-0055,304.615750,304.973750,out,I,sv,u-46-3
sw2303A-ms98-a-0056,306.084875,306.254875,that's,B,aa,u-48-1
sw2303A-ms98-a-0056,306.254875,306.559875,right,I,aa,u-48-1
sw2303A-ms98-a-0056,306.838625,307.155250,but,B,sd,u-48-2
sw2303A-ms98-a-0056,307.418875,307.534875,but,I,sd,u-48-2
sw2303A-ms98-a-0056,307.534875,307.644875,it's,I,sd,u-48-2
sw2303A-ms98-a-0056,307.644875,307.724875,the,I,sd,u-48-2
sw2303A-ms98-a-0056,307.724875,308.104875,thought,I,sd,u-48-2
sw2303A-ms98-a-0056,308.104875,308.194875,they,I,sd,u-48-2
sw2303A-ms98-a-0056,308.194875,308.334875,all,I,sd,u-48-2
sw2303A-ms98-a-0056,308.334875,308.514875,got,I,sd,u-48-2
sw2303A-ms98-a-0056,308.514875,308.704875,out,I,sd,u-48-2
sw2303A-ms98-a-0056,308.704875,308.824875,but,B,sd,u-48-3
sw2303A-ms98-a-0056,308.824875,308.914875,you,I,sd,u-48-3
sw2303A-ms98-a-0056,308.914875,309.224875,wonder,I,sd,u-48-3
sw2303A-ms98-a-0056,309.224875,309.454875,if,I,sd,u-48-3
sw2303A-ms98-a-0056,309.454875,309.574875,you,I,sd,u-48-3
sw2303A-ms98-a-0056,309.574875,309.724875,know,I,sd,u-48-3
sw2303A-ms98-a-0056,309.724875,309.994875,if,I,sd,u-48-3
sw2303A-ms98-a-0056,310.094875,310.254875,if,I,sd,u-48-3
sw2303A-ms98-a-0056,310.254875,310.584875,now,I,sd,u-48-3
sw2303A-ms98-a-0056,310.584875,310.674875,the,I,sd,u-48-3
sw2303A-ms98-a-0056,310.674875,310.934875,next,I,sd,u-48-3
sw2303A-ms98-a-0056,310.934875,311.294875,election,I,sd,u-48-3
sw2303A-ms98-a-0056,311.294875,311.384875,they,I,sd,u-48-3
sw2303A-ms98-a-0056,311.384875,311.644875,have,I,sd,u-48-3
sw2303A-ms98-a-0056,311.644875,311.754875,if,I,sd,u-48-3
sw2303A-ms98-a-0056,311.754875,311.924875,only,I,sd,u-48-3
sw2303A-ms98-a-0056,311.924875,312.204875,half,I,sd,u-48-3
sw2303A-ms98-a-0056,312.204875,312.264875,of,I,sd,u-48-3
sw2303A-ms98-a-0056,312.264875,312.334875,them_1,I,sd,u-48-3
sw2303A-ms98-a-0056,312.334875,312.404875,are,I,sd,u-48-3
sw2303A-ms98-a-0056,312.404875,312.644875,actually,I,sd,u-48-3
sw2303A-ms98-a-0056,312.644875,312.764875,going,I,sd,u-48-3
sw2303A-ms98-a-0056,312.764875,312.834875,to,I,sd,u-48-3
sw2303A-ms98-a-0056,312.834875,313.014875,show,I,sd,u-48-3
sw2303A-ms98-a-0056,313.014875,313.234500,up,I,sd,u-48-3
sw2303A-ms98-a-0056,313.667625,313.774875,or,B,qh,u-48-4
sw2303A-ms98-a-0056,313.774875,313.944875,how,I,qh,u-48-4
sw2303A-ms98-a-0056,313.944875,314.104875,many,I,qh,u-48-4
sw2303A-ms98-a-0056,314.104875,314.704875,generations,I,qh,u-48-4
sw2303A-ms98-a-0056,314.704875,314.804875,it,I,qh,u-48-4
sw2303A-ms98-a-0056,314.804875,314.904875,will,I,qh,u-48-4
sw2303A-ms98-a-0056,314.904875,315.214875,take,I,qh,u-48-4
sw2303A-ms98-a-0056,315.214875,315.554875,until,I,qh,u-48-4
sw2303A-ms98-a-0056,315.554875,315.754875,only,I,qh,u-48-4
sw2303A-ms98-a-0056,315.754875,316.124875,half,I,qh,u-48-4
sw2303A-ms98-a-0056,316.124875,316.194875,of,I,qh,u-48-4
sw2303A-ms98-a-0056,316.194875,316.254875,the,I,qh,u-48-4
sw2303A-ms98-a-0056,316.254875,316.564875,voters,I,qh,u-48-4
sw2303A-ms98-a-0056,316.564875,316.734875,show,I,qh,u-48-4
sw2303A-ms98-a-0056,316.734875,316.884875,up,I,qh,u-48-4
sw2303A-ms98-a-0056,316.884875,316.984875,in,I,qh,u-48-4
sw2303A-ms98-a-0056,316.984875,317.303875,Russia,I,qh,u-48-4
sw2303A-ms98-a-0058,318.981875,319.301875,right,B,aa,u-50-1
sw2303A-ms98-a-0058,319.301875,319.431875,that,O,,
sw2303A-ms98-a-0058,319.521875,319.711875,that's,B,aa,u-50-2
sw2303A-ms98-a-0058,319.711875,319.921875,true,I,aa,u-50-2
sw2303A-ms98-a-0058,319.921875,320.361875,[laughter],O,,
sw2303A-ms98-a-0060,322.556500,323.027125,right,B,b,u-52-1
sw2303A-ms98-a-0062,324.634750,324.794750,now,B,sv,u-54-1
sw2303A-ms98-a-0062,324.794750,324.934750,if,I,sv,u-54-1
sw2303A-ms98-a-0062,324.934750,325.154750,things,I,sv,u-54-1
sw2303A-ms98-a-0062,325.154750,325.254750,go,I,sv,u-54-1
sw2303A-ms98-a-0062,325.254750,325.314750,the,I,sv,u-54-1
