sw2504B-ms98-a-0002,1.045000,1.634000,okay,B,b^m,u-2-1
sw2504B-ms98-a-0047,292.357875,292.880000,yes,B,b,u-68-1
sw2504B-ms98-a-0047,293.376625,293.940500,uh-huh,B,b,u-68-2
sw2504B-ms98-a-0048,295.903875,296.093875,yeah,B,aa,u-70-1
sw2504B-ms98-a-0048,296.093875,296.383875,i,B,%,u-70-2
sw2504B-ms98-a-0048,296.383875,296.563875,it's,B,sv,u-70-3
sw2504B-ms98-a-0048,296.563875,296.663875,the,I,sv,u-70-3
sw2504B-ms98-a-0048,296.663875,297.033875,same,I,sv,u-70-3
sw2504B-ms98-a-0048,297.033875,297.213875,way,I,sv,u-70-3
sw2504B-ms98-a-0048,297.213875,297.443875,with,I,sv,u-70-3
sw2504B-ms98-a-0048,297.443875,297.843875,everything,I,sv,u-70-3
sw2504B-ms98-a-0048,297.843875,297.943875,in,I,sv,u-70-3
sw2504B-ms98-a-0048,297.943875,298.553875,education,I,sv,u-70-3
sw2504B-ms98-a-0048,298.553875,298.693875,though,I,sv,u-70-3
sw2504B-ms98-a-0048,298.693875,298.843875,it,B,sv,u-70-4
sw2504B-ms98-a-0048,298.843875,299.093875,should,I,sv,u-70-4
sw2504B-ms98-a-0048,299.093875,299.683875,begin,I,sv,u-70-4
sw2504B-ms98-a-0048,299.683875,300.163750,and,I,sv,u-70-4
sw2504B-ms98-a-0049,300.511125,300.741125,right,I,sv,u-70-4
sw2504B-ms98-a-0049,300.846500,301.071125,down,I,sv,u-70-4
sw2504B-ms98-a-0049,301.071125,301.161125,in,I,sv,u-70-4
sw2504B-ms98-a-0049,301.161125,301.261125,the,I,sv,u-70-4
sw2504B-ms98-a-0049,301.261125,301.621125,first,I,sv,u-70-4
sw2504B-ms98-a-0049,301.621125,302.171125,grade,I,sv,u-70-4
sw2504B-ms98-a-0049,302.171125,302.500750,uh,B,sv,u-70-5
sw2504B-ms98-a-0049,302.500750,302.711125,and,I,sv,u-70-5
sw2504B-ms98-a-0049,302.711125,302.861125,your,I,sv,u-70-5
sw2504B-ms98-a-0049,302.861125,303.188000,very,I,sv,u-70-5
sw2504B-ms98-a-0049,303.301000,303.661125,best,I,sv,u-70-5
sw2504B-ms98-a-0049,303.661125,304.171125,teachers,I,sv,u-70-5
sw2504B-ms98-a-0049,304.171125,304.301125,in,I,sv,u-70-5
sw2504B-ms98-a-0049,304.301125,304.441125,my,I,sv,u-70-5
sw2504B-ms98-a-0049,304.441125,305.111125,estimation,I,sv,u-70-5
sw2504B-ms98-a-0049,305.111125,305.291125,should,I,sv,u-70-5
sw2504B-ms98-a-0049,305.291125,305.489500,be,I,sv,u-70-5
sw2504B-ms98-a-0049,305.489500,305.721125,first,I,sv,u-70-5
sw2504B-ms98-a-0049,305.721125,306.021125,second,I,sv,u-70-5
sw2504B-ms98-a-0049,306.021125,306.141125,or,I,sv,u-70-5
sw2504B-ms98-a-0049,306.141125,306.441125,third,I,sv,u-70-5
sw2504B-ms98-a-0049,306.441125,306.928000,grade,I,sv,u-70-5
sw2504B-ms98-a-0049,307.304625,307.491125,so,I,sv,u-70-5
sw2504B-ms98-a-0049,307.491125,307.701125,that,I,sv,u-70-5
sw2504B-ms98-a-0049,307.701125,307.791125,the,I,sv,u-70-5
sw2504B-ms98-a-0049,307.791125,308.358500,children,I,sv,u-70-5
sw2504B-ms98-a-0050,308.538125,308.961250,develop,I,sv,u-70-5
sw2504B-ms98-a-0050,308.961250,309.141250,good,I,sv,u-70-5
sw2504B-ms98-a-0050,309.141250,309.511250,learning,I,sv,u-70-5
sw2504B-ms98-a-0050,309.511250,310.131250,patterns,I,sv,u-70-5
sw2504B-ms98-a-0050,310.131250,310.331250,and,B,sv,u-70-6
sw2504B-ms98-a-0050,310.331250,310.541250,have,I,sv,u-70-6
sw2504B-ms98-a-0050,310.541250,310.811250,some,I,sv,u-70-6
sw2504B-ms98-a-0050,310.811250,311.471250,success,I,sv,u-70-6
sw2504B-ms98-a-0050,311.471250,311.651250,and,I,sv,u-70-6
sw2504B-ms98-a-0050,311.651250,311.821250,want,I,sv,u-70-6
sw2504B-ms98-a-0050,311.821250,311.931250,to,I,sv,u-70-6
sw2504B-ms98-a-0050,311.931250,312.091250,go,I,sv,u-70-6
sw2504B-ms98-a-0050,312.091250,312.381250,on,I,sv,u-70-6
sw2504B-ms98-a-0050,312.381250,312.771250,learning,I,sv,u-70-6
sw2504B-ms98-a-0050,312.771250,312.911250,and,I,sv,u-70-6
sw2504B-ms98-a-0050,312.911250,313.441250,continue,I,sv,u-70-6
sw2504B-ms98-a-0050,313.441250,313.869750,learning,I,sv,u-70-6
sw2504B-ms98-a-0050,314.325500,314.721250,uh,I,sv,u-70-6
sw2504B-ms98-a-0050,314.721250,315.001250,and,B,+,u-72-1
sw2504B-ms98-a-0050,315.001250,315.221250,not,I,+,u-72-1
sw2504B-ms98-a-0050,315.221250,315.421250,wait,I,+,u-72-1
sw2504B-ms98-a-0050,315.421250,315.711250,until,I,+,u-72-1
sw2504B-ms98-a-0050,315.711250,315.881250,they're,I,+,u-72-1
sw2504B-ms98-a-0050,315.881250,316.001250,in,I,+,u-72-1
sw2504B-ms98-a-0050,316.001250,316.251250,high,I,+,u-72-1
sw2504B-ms98-a-0050,316.251250,316.611250,school,I,+,u-72-1
sw2504B-ms98-a-0050,316.611250,316.711250,and,B,sv,u-72-2
sw2504B-ms98-a-0050,316.711250,316.891250,then,I,sv,u-72-2
sw2504B-ms98-a-0050,316.891250,317.011250,it's,I,sv,u-72-2
sw2504B-ms98-a-0050,317.011250,317.191250,too,I,sv,u-72-2
sw2504B-ms98-a-0050,317.191250,317.411250,late,I,sv,u-72-2
sw2504B-ms98-a-0050,317.411250,317.501250,to,I,sv,u-72-2
sw2504B-ms98-a-0050,317.501250,317.711250,try,I,sv,u-72-2
sw2504B-ms98-a-0050,317.711250,317.861250,to,I,sv,u-72-2
sw2504B-ms98-a-0050,317.861250,318.271250,change,I,sv,u-72-2
sw2504B-ms98-a-0050,318.271250,318.431250,them,I,sv,u-72-2
sw2504B-ms98-a-0050,318.431250,318.901250,around,I,sv,u-72-2
sw2504B-ms98-a-0050,318.901250,319.031250,at,I,sv,u-72-2
sw2504B-ms98-a-0050,319.031250,319.221250,that,I,sv,u-72-2
sw2504B-ms98-a-0050,319.221250,319.699500,point,I,sv,u-72-2
sw2504B-ms98-a-0051,320.377750,320.740750,but,B,sv,u-74-1
sw2504B-ms98-a-0051,320.740750,320.930750,uh,I,sv,u-74-1
sw2504B-ms98-a-0051,320.930750,321.410750,everything,I,sv,u-74-1
sw2504B-ms98-a-0051,321.410750,321.650750,should,I,sv,u-74-1
sw2504B-ms98-a-0051,321.650750,321.730750,be,I,sv,u-74-1
sw2504B-ms98-a-0051,321.730750,322.150750,started,I,sv,u-74-1
sw2504B-ms98-a-0051,322.150750,322.300750,on,I,sv,u-74-1
sw2504B-ms98-a-0051,322.300750,322.360750,the,I,sv,u-74-1
sw2504B-ms98-a-0051,322.360750,322.690750,lower,I,sv,u-74-1
sw2504B-ms98-a-0051,322.690750,323.240750,levels,I,sv,u-74-1
sw2504B-ms98-a-0051,323.240750,323.820750,and,B,sv,u-74-2
sw2504B-ms98-a-0051,323.820750,323.970750,uh,I,sv,u-74-2
sw2504B-ms98-a-0051,323.970750,324.560750,certainly,I,sv,u-74-2
sw2504B-ms98-a-0051,324.560750,324.730750,if,I,sv,u-74-2
sw2504B-ms98-a-0051,324.730750,324.820750,the,I,sv,u-74-2
sw2504B-ms98-a-0051,324.820750,325.360750,youngsters,I,sv,u-74-2
sw2504B-ms98-a-0051,325.360750,325.640750,had,I,sv,u-74-2
sw2504B-ms98-a-0051,325.640750,325.880750,that,I,sv,u-74-2
sw2504B-ms98-a-0051,325.880750,326.610750,opportunity,I,sv,u-74-2
sw2504B-ms98-a-0051,326.610750,326.770750,that,I,sv,u-74-2
sw2504B-ms98-a-0052,327.487875,327.555000,you,I,sv,u-74-2
sw2504B-ms98-a-0052,327.555000,327.705000,know,I,sv,u-74-2
sw2504B-ms98-a-0052,327.705000,328.155000,they,I,sv,u-74-2
sw2504B-ms98-a-0052,328.155000,328.405000,they,I,sv,u-74-2
sw2504B-ms98-a-0052,328.405000,329.235000,understood,I,sv,u-74-2
sw2504B-ms98-a-0052,329.235000,329.493000,that,I,sv,u-74-2
sw2504B-ms98-a-0052,329.493000,329.675000,the,I,sv,u-74-2
sw2504B-ms98-a-0052,329.675000,330.215000,principles,I,sv,u-74-2
sw2504B-ms98-a-0052,330.215000,330.345000,of,I,sv,u-74-2
sw2504B-ms98-a-0052,330.345000,330.405000,the,I,sv,u-74-2
sw2504B-ms98-a-0052,330.405000,331.108125,country,I,sv,u-74-2
sw2504B-ms98-a-0052,331.108125,331.426375,were,I,sv,u-74-2
sw2504B-ms98-a-0052,331.769125,332.665000,established,I,sv,u-74-2
sw2504B-ms98-a-0052,332.665000,332.815000,so,I,sv,u-74-2
sw2504B-ms98-a-0052,332.815000,332.935000,that,I,sv,u-74-2
sw2504B-ms98-a-0052,332.935000,333.405000,everyone,I,sv,u-74-2
sw2504B-ms98-a-0052,333.405000,333.624375,would,I,sv,u-74-2
sw2504B-ms98-a-0052,333.624375,333.899375,have,I,sv,u-74-2
sw2504B-ms98-a-0052,333.899375,334.055000,a,I,sv,u-74-2
sw2504B-ms98-a-0052,334.055000,334.525000,say,I,sv,u-74-2
sw2504B-ms98-a-0052,334.525000,334.775000,and,I,sv,u-74-2
sw2504B-ms98-a-0052,334.775000,335.265000,everyone,I,sv,u-74-2
sw2504B-ms98-a-0052,335.265000,335.375000,would,I,sv,u-74-2
sw2504B-ms98-a-0052,335.375000,335.623875,have,I,sv,u-74-2
sw2504B-ms98-a-0052,335.623875,335.820500,a,I,sv,u-74-2
sw2504B-ms98-a-0052,335.820500,336.315000,vote,I,sv,u-74-2
sw2504B-ms98-a-0053,336.806875,337.248875,and,I,sv,u-74-2
sw2504B-ms98-a-0053,337.248875,337.438875,what,I,sv,u-74-2
sw2504B-ms98-a-0053,337.438875,337.698875,that,I,sv,u-74-2
sw2504B-ms98-a-0053,337.698875,338.028875,vote,I,sv,u-74-2
sw2504B-ms98-a-0053,338.028875,338.644375,meant,I,sv,u-74-2
sw2504B-ms98-a-0053,338.753500,339.308875,and,B,aa,u-74-3
sw2504B-ms98-a-0053,339.308875,339.463125,uh,B,+,u-76-1
sw2504B-ms98-a-0053,339.617625,339.948875,but,I,+,u-76-1
sw2504B-ms98-a-0053,339.948875,340.168875,it,I,+,u-76-1
sw2504B-ms98-a-0053,340.168875,340.577000,but,I,+,u-76-1
sw2504B-ms98-a-0053,340.577000,340.920750,you're,I,+,u-76-1
sw2504B-ms98-a-0053,340.920750,341.248875,right,I,+,u-76-1
sw2504B-ms98-a-0053,341.248875,341.458875,from,I,+,u-76-1
sw2504B-ms98-a-0053,341.458875,341.518875,the,I,+,u-76-1
sw2504B-ms98-a-0053,341.518875,342.228875,standpoint,I,+,u-76-1
sw2504B-ms98-a-0053,342.228875,342.388875,that,I,+,u-76-1
sw2504B-ms98-a-0053,342.388875,342.748875,people,I,+,u-76-1
sw2504B-ms98-a-0053,342.748875,342.888875,do,I,+,u-76-1
sw2504B-ms98-a-0053,342.888875,343.058875,have,I,+,u-76-1
sw2504B-ms98-a-0053,343.058875,343.158875,a,I,+,u-76-1
sw2504B-ms98-a-0053,343.158875,343.498875,negative,I,+,u-76-1
sw2504B-ms98-a-0053,343.498875,344.098875,attitude,I,+,u-76-1
sw2504B-ms98-a-0053,344.098875,344.538875,towards,I,+,u-76-1
sw2504B-ms98-a-0053,344.538875,345.507125,politicians,I,+,u-76-1
sw2504B-ms98-a-0054,346.015125,346.235250,and,B,sv,u-78-1
sw2504B-ms98-a-0054,346.235250,346.635250,perhaps,I,sv,u-78-1
sw2504B-ms98-a-0054,346.635250,346.835250,it's,I,sv,u-78-1
sw2504B-ms98-a-0054,346.835250,347.275250,because,I,sv,u-78-1
sw2504B-ms98-a-0054,347.275250,347.503125,our,I,sv,u-78-1
sw2504B-ms98-a-0054,347.642500,348.335250,campaigns,I,sv,u-78-1
sw2504B-ms98-a-0054,348.335250,348.455250,have,I,sv,u-78-1
sw2504B-ms98-a-0054,348.455250,348.805250,become,I,sv,u-78-1
sw2504B-ms98-a-0054,348.805250,348.945250,so,I,sv,u-78-1
sw2504B-ms98-a-0054,348.945250,349.495250,terribly,I,sv,u-78-1
sw2504B-ms98-a-0054,349.495250,350.185250,expensive,I,sv,u-78-1
sw2504B-ms98-a-0054,350.185250,350.395750,to,I,sv,u-78-1
sw2504B-ms98-a-0054,350.489875,351.091250,run,I,sv,u-78-1
sw2504B-ms98-a-0054,351.750375,352.065250,uh,I,sv,u-78-1
sw2504B-ms98-a-0054,352.065250,352.305250,that,I,sv,u-78-1
sw2504B-ms98-a-0054,352.305250,352.605250,only,I,sv,u-78-1
sw2504B-ms98-a-0054,352.605250,352.695250,the,I,sv,u-78-1
sw2504B-ms98-a-0054,352.695250,353.045250,most,I,sv,u-78-1
sw2504B-ms98-a-0054,353.045250,353.624500,wealthy,I,sv,u-78-1
sw2504B-ms98-a-0054,353.820375,354.045250,can,I,sv,u-78-1
sw2504B-ms98-a-0054,354.045250,354.285250,do,I,sv,u-78-1
sw2504B-ms98-a-0054,354.285250,354.786750,so,I,sv,u-78-1
sw2504B-ms98-a-0055,355.396875,355.829625,and,B,sv,u-80-1
sw2504B-ms98-a-0055,355.829625,356.019625,they're,I,sv,u-80-1
sw2504B-ms98-a-0055,356.019625,356.319625,not,I,sv,u-80-1
sw2504B-ms98-a-0055,356.319625,356.899625,always,I,sv,u-80-1
sw2504B-ms98-a-0055,356.899625,357.029625,the,I,sv,u-80-1
sw2504B-ms98-a-0055,357.029625,357.329625,best,I,sv,u-80-1
sw2504B-ms98-a-0055,357.329625,357.779625,person,I,sv,u-80-1
sw2504B-ms98-a-0055,357.779625,357.929625,for,I,sv,u-80-1
sw2504B-ms98-a-0055,357.929625,358.059625,the,I,sv,u-80-1
sw2504B-ms98-a-0055,358.059625,358.530750,job,I,sv,u-80-1
sw2504B-ms98-a-0055,358.854750,359.069625,but,B,sv,u-82-1
sw2504B-ms98-a-0055,359.069625,359.269625,they,I,sv,u-82-1
sw2504B-ms98-a-0055,359.269625,359.519625,have,I,sv,u-82-1
sw2504B-ms98-a-0055,359.519625,359.589625,the,I,sv,u-82-1
sw2504B-ms98-a-0055,359.589625,359.889625,money,I,sv,u-82-1
sw2504B-ms98-a-0055,359.889625,360.049625,to,I,sv,u-82-1
sw2504B-ms98-a-0055,360.049625,360.219625,be,I,sv,u-82-1
sw2504B-ms98-a-0055,360.219625,360.429625,able,I,sv,u-82-1
sw2504B-ms98-a-0055,360.429625,360.619625,to,I,sv,u-82-1
sw2504B-ms98-a-0055,360.619625,360.819625,do,I,sv,u-82-1
sw2504B-ms98-a-0055,360.819625,361.132625,it,I,sv,u-82-1
sw2504B-ms98-a-0055,361.803125,362.374125,so,B,sv,u-82-2
sw2504B-ms98-a-0055,362.374125,362.750500,uh,I,sv,u-82-2
sw2504B-ms98-a-0055,362.908625,363.119625,so,B,+,u-84-1
sw2504B-ms98-a-0055,363.119625,363.329625,that,I,+,u-84-1
sw2504B-ms98-a-0055,363.329625,363.549625,there,I,+,u-84-1
sw2504B-ms98-a-0055,363.549625,363.864125,are,I,+,u-84-1
sw2504B-ms98-a-0055,363.864125,364.026125,a,I,+,u-84-1
sw2504B-ms98-a-0055,364.026125,364.379625,lot,I,+,u-84-1
sw2504B-ms98-a-0055,364.379625,364.449625,of,I,+,u-84-1
sw2504B-ms98-a-0055,364.449625,364.989625,problems,I,+,u-84-1
sw2504B-ms98-a-0055,364.989625,365.319625,along,I,+,u-84-1
sw2504B-ms98-a-0055,365.319625,365.569625,that,I,+,u-84-1
sw2504B-ms98-a-0055,365.569625,365.859625,line,I,+,u-84-1
sw2504B-ms98-a-0055,365.859625,366.269625,also,I,+,u-84-1
sw2504B-ms98-a-0055,366.269625,366.731000,and,B,%,u-84-2
sw2504B-ms98-a-0055,366.994750,367.429625,perhaps,I,%,u-84-2
sw2504B-ms98-a-0055,367.429625,367.509625,the,I,%,u-84-2
sw2504B-ms98-a-0055,367.509625,367.974500,government,I,%,u-84-2
sw2504B-ms98-a-0057,376.106375,376.472125,sure,B,aa,u-86-1
sw2504B-ms98-a-0059,379.284625,379.750625,right,B,b,u-88-1
sw2504B-ms98-a-0061,389.335375,390.034000,uh-huh,B,b,u-90-1
sw2504B-ms98-a-0063,397.128500,397.772000,yes,B,aa,u-92-1
sw2504B-ms98-a-0065,401.549250,402.058500,right,B,b,u-94-1
sw2504B-ms98-a-0065,402.530500,402.808875,that's,B,aa,u-96-1
sw2504B-ms98-a-0065,402.808875,403.196750,right,I,aa,u-96-1
sw2504B-ms98-a-0065,403.196750,403.472625,and,B,aa,u-96-2
sw2504B-ms98-a-0065,403.472625,403.572625,i,I,aa,u-96-2
sw2504B-ms98-a-0065,403.572625,403.842625,think,I,aa,u-96-2
sw2504B-ms98-a-0065,403.842625,403.932625,you,I,aa,u-96-2
sw2504B-ms98-a-0065,403.932625,404.072625,know,I,aa,u-96-2
sw2504B-ms98-a-0065,404.072625,404.372625,that's,I,aa,u-96-2
sw2504B-ms98-a-0065,404.372625,404.512625,an,I,aa,u-96-2
sw2504B-ms98-a-0065,404.512625,404.952625,excellent,I,aa,u-96-2
sw2504B-ms98-a-0065,404.952625,405.532625,idea,I,aa,u-96-2
sw2504B-ms98-a-0065,405.532625,405.752625,they,B,sv,u-96-3
sw2504B-ms98-a-0065,405.752625,405.872625,for,I,sv,u-96-3
sw2504B-ms98-a-0065,405.872625,406.042625,them,I,sv,u-96-3
sw2504B-ms98-a-0065,406.042625,406.202625,to,I,sv,u-96-3
sw2504B-ms98-a-0065,406.202625,406.716750,realize,I,sv,u-96-3
sw2504B-ms98-a-0065,406.716750,406.883375,that,I,sv,u-96-3
sw2504B-ms98-a-0065,407.391875,407.709625,that,I,sv,u-96-3
sw2504B-ms98-a-0065,407.709625,408.022625,their,I,sv,u-96-3
sw2504B-ms98-a-0065,408.022625,408.232625,going,I,sv,u-96-3
sw2504B-ms98-a-0065,408.232625,408.292625,to,I,sv,u-96-3
sw2504B-ms98-a-0065,408.292625,408.392625,have,I,sv,u-96-3
sw2504B-ms98-a-0065,408.392625,408.522625,to,I,sv,u-96-3
sw2504B-ms98-a-0065,408.522625,408.622625,do,I,sv,u-96-3
sw2504B-ms98-a-0065,408.622625,408.772625,what,I,sv,u-96-3
sw2504B-ms98-a-0065,408.772625,409.072625,someone,I,sv,u-96-3
sw2504B-ms98-a-0065,409.072625,409.292625,else,I,sv,u-96-3
sw2504B-ms98-a-0065,409.292625,409.582625,says,I,sv,u-96-3
sw2504B-ms98-a-0065,409.582625,409.862625,even,I,sv,u-96-3
sw2504B-ms98-a-0065,409.862625,410.012625,though,I,sv,u-96-3
sw2504B-ms98-a-0065,410.012625,410.172625,they,I,sv,u-96-3
sw2504B-ms98-a-0065,410.172625,410.462625,didn't,I,sv,u-96-3
sw2504B-ms98-a-0065,410.462625,410.712625,vote,I,sv,u-96-3
sw2504B-ms98-a-0065,410.712625,410.962625,for,I,sv,u-96-3
sw2504B-ms98-a-0065,410.962625,411.227375,it,I,sv,u-96-3
sw2504B-ms98-a-0066,411.763125,412.533125,and,B,+,u-98-1
sw2504B-ms98-a-0066,412.533125,412.693125,that,I,+,u-98-1
sw2504B-ms98-a-0066,412.693125,413.033125,maybe,I,+,u-98-1
sw2504B-ms98-a-0066,413.033125,413.343125,maybe,I,+,u-98-1
sw2504B-ms98-a-0066,413.343125,413.513125,to,I,+,u-98-1
sw2504B-ms98-a-0066,413.513125,413.743125,think,I,+,u-98-1
sw2504B-ms98-a-0066,413.743125,414.073125,twice,I,+,u-98-1
sw2504B-ms98-a-0066,414.073125,414.363125,about,I,+,u-98-1
sw2504B-ms98-a-0066,414.363125,414.698875,voting,I,+,u-98-1
sw2504B-ms98-a-0066,415.101875,415.273125,now,B,sv,u-98-2
sw2504B-ms98-a-0066,415.273125,415.443125,some,I,sv,u-98-2
sw2504B-ms98-a-0066,415.443125,415.853125,people,B,+,u-100-1
sw2504B-ms98-a-0066,415.853125,416.403125,object,I,+,u-100-1
sw2504B-ms98-a-0066,416.403125,416.653125,during,I,+,u-100-1
sw2504B-ms98-a-0066,416.653125,417.453125,primaries,I,+,u-100-1
sw2504B-ms98-a-0066,417.453125,417.793125,having,I,+,u-100-1
sw2504B-ms98-a-0066,417.793125,417.983125,to,I,+,u-100-1
sw2504B-ms98-a-0066,417.983125,418.608625,declare,I,+,u-100-1
sw2504B-ms98-a-0066,418.608625,418.795250,a,I,+,u-100-1
sw2504B-ms98-a-0066,418.795250,419.370125,party,I,+,u-100-1
sw2504B-ms98-a-0067,420.029000,420.319000,whether,I,+,u-100-1
sw2504B-ms98-a-0067,420.319000,420.919000,Republican,I,+,u-100-1
sw2504B-ms98-a-0067,420.919000,421.069000,or,I,+,u-100-1
sw2504B-ms98-a-0067,421.069000,421.837750,Democrat,I,+,u-100-1
sw2504B-ms98-a-0067,422.244500,422.709000,and,B,sv,u-100-2
sw2504B-ms98-a-0067,422.709000,422.839000,you,B,+,u-102-1
sw2504B-ms98-a-0067,422.839000,423.049000,do,I,+,u-102-1
sw2504B-ms98-a-0067,423.049000,423.299000,that,I,+,u-102-1
sw2504B-ms98-a-0067,423.299000,423.429000,in,I,+,u-102-1
sw2504B-ms98-a-0067,423.429000,423.509000,the,I,+,u-102-1
sw2504B-ms98-a-0067,423.509000,424.303500,primary,I,+,u-102-1
sw2504B-ms98-a-0067,424.673250,425.087500,uh,B,sv,u-102-2
sw2504B-ms98-a-0067,425.087500,425.309000,and,I,sv,u-102-2
sw2504B-ms98-a-0067,425.309000,425.409000,i,I,sv,u-102-2
sw2504B-ms98-a-0067,425.409000,425.679000,don't,I,sv,u-102-2
sw2504B-ms98-a-0067,425.679000,425.849000,know,I,sv,u-102-2
sw2504B-ms98-a-0067,425.849000,426.219000,that,I,sv,u-102-2
sw2504B-ms98-a-0067,426.219000,426.829000,uh,I,sv,u-102-2
sw2504B-ms98-a-0067,426.829000,426.919000,a,I,sv,u-102-2
sw2504B-ms98-a-0067,426.919000,427.099000,lot,I,sv,u-102-2
sw2504B-ms98-a-0067,427.099000,427.169000,of,I,sv,u-102-2
sw2504B-ms98-a-0067,427.169000,427.499000,people,I,sv,u-102-2
sw2504B-ms98-a-0067,427.499000,427.839000,vote,I,sv,u-102-2
sw2504B-ms98-a-0067,427.839000,427.979000,in,I,sv,u-102-2
sw2504B-ms98-a-0067,427.979000,428.679000,primaries,I,sv,u-102-2
sw2504B-ms98-a-0067,428.679000,428.879000,for,I,sv,u-102-2
sw2504B-ms98-a-0067,428.879000,429.149000,that,I,sv,u-102-2
sw2504B-ms98-a-0067,429.149000,429.549000,very,I,sv,u-102-2
sw2504B-ms98-a-0067,429.549000,430.025500,reason,I,sv,u-102-2
sw2504B-ms98-a-0068,430.588625,430.848625,uh,B,sv,u-102-3
sw2504B-ms98-a-0068,430.848625,431.018625,they,I,sv,u-102-3
sw2504B-ms98-a-0068,431.018625,431.208625,can,I,sv,u-102-3
sw2504B-ms98-a-0068,431.208625,431.618625,declare,I,sv,u-102-3
sw2504B-ms98-a-0068,431.618625,432.078625,anything,I,sv,u-102-3
sw2504B-ms98-a-0068,432.078625,432.262875,they,I,sv,u-102-3
sw2504B-ms98-a-0068,432.262875,432.828625,want,I,sv,u-102-3
sw2504B-ms98-a-0068,432.828625,433.308625,and,B,sv,u-102-4
sw2504B-ms98-a-0068,433.308625,433.448625,they,I,sv,u-102-4
sw2504B-ms98-a-0068,433.448625,433.698625,can,I,sv,u-102-4
sw2504B-ms98-a-0068,433.698625,434.259375,actually,I,sv,u-102-4
sw2504B-ms98-a-0068,434.259375,434.438625,rig,I,sv,u-102-4
sw2504B-ms98-a-0068,434.438625,434.533625,it,I,sv,u-102-4
sw2504B-ms98-a-0068,434.533625,434.691750,if,B,sv,u-102-5
sw2504B-ms98-a-0068,434.691750,435.018625,they,I,sv,u-102-5
sw2504B-ms98-a-0068,435.018625,435.348625,really,I,sv,u-102-5
sw2504B-ms98-a-0068,435.348625,435.618625,wanted,I,sv,u-102-5
sw2504B-ms98-a-0068,435.618625,435.708625,to,I,sv,u-102-5
sw2504B-ms98-a-0068,435.708625,435.988625,vote,I,sv,u-102-5
sw2504B-ms98-a-0068,435.988625,436.588625,Republican,I,sv,u-102-5
sw2504B-ms98-a-0068,436.588625,436.758625,they,I,sv,u-102-5
sw2504B-ms98-a-0068,436.758625,436.928625,could,I,sv,u-102-5
sw2504B-ms98-a-0068,436.928625,437.138625,go,I,sv,u-102-5
sw2504B-ms98-a-0068,437.138625,437.298625,in,I,sv,u-102-5
sw2504B-ms98-a-0068,437.298625,437.368625,the,I,sv,u-102-5
sw2504B-ms98-a-0068,437.368625,437.868625,primary,I,sv,u-102-5
sw2504B-ms98-a-0068,437.868625,437.958625,and,I,sv,u-102-5
sw2504B-ms98-a-0068,437.958625,438.138625,say,I,sv,u-102-5
sw2504B-ms98-a-0068,438.138625,438.228625,they,I,sv,u-102-5
sw2504B-ms98-a-0068,438.228625,438.368625,were,I,sv,u-102-5
sw2504B-ms98-a-0068,438.368625,438.758625,voting,I,sv,u-102-5
sw2504B-ms98-a-0068,438.758625,439.458625,Democrat,I,sv,u-102-5
sw2504B-ms98-a-0068,439.458625,439.708625,and,I,sv,u-102-5
sw2504B-ms98-a-0068,439.708625,439.888625,then,I,sv,u-102-5
sw2504B-ms98-a-0068,439.888625,440.378625,stack,I,sv,u-102-5
sw2504B-ms98-a-0068,440.378625,440.468625,the,I,sv,u-102-5
sw2504B-ms98-a-0068,440.468625,441.295000,ballot,I,sv,u-102-5
sw2504B-ms98-a-0069,441.474000,441.604625,for,I,sv,u-102-5
sw2504B-ms98-a-0069,441.604625,442.094625,someone,I,sv,u-102-5
sw2504B-ms98-a-0069,442.094625,442.324625,that,I,sv,u-102-5
sw2504B-ms98-a-0069,442.324625,442.714625,perhaps,I,sv,u-102-5
sw2504B-ms98-a-0069,442.714625,442.834625,the,I,sv,u-102-5
sw2504B-ms98-a-0069,442.834625,443.424625,Republican,I,sv,u-102-5
sw2504B-ms98-a-0069,443.424625,443.664625,could,I,sv,u-102-5
sw2504B-ms98-a-0069,443.664625,444.078250,beat,I,sv,u-102-5
sw2504B-ms98-a-0069,444.537750,445.014625,but,B,sv,u-102-6
sw2504B-ms98-a-0069,445.014625,445.454500,uh,I,sv,u-102-6
sw2504B-ms98-a-0070,445.961000,446.443125,it's,I,sv,u-102-6
sw2504B-ms98-a-0070,446.443125,446.986750,uh,I,sv,u-102-6
sw2504B-ms98-a-0070,447.344625,447.703125,it's,I,sv,u-102-6
sw2504B-ms98-a-0070,447.703125,447.923125,just,I,sv,u-102-6
sw2504B-ms98-a-0070,447.923125,448.003125,a,I,sv,u-102-6
sw2504B-ms98-a-0070,448.003125,448.393125,sad,I,sv,u-102-6
sw2504B-ms98-a-0070,448.393125,449.203750,situation,I,sv,u-102-6
sw2504B-ms98-a-0070,449.203750,449.743125,and,B,sv,u-102-7
sw2504B-ms98-a-0070,449.743125,449.928125,uh,I,sv,u-102-7
sw2504B-ms98-a-0070,450.237000,450.323125,i,I,sv,u-102-7
sw2504B-ms98-a-0070,450.323125,450.533125,do,I,sv,u-102-7
sw2504B-ms98-a-0070,450.533125,450.843125,think,I,sv,u-102-7
sw2504B-ms98-a-0070,450.843125,451.323125,more,I,sv,u-102-7
sw2504B-ms98-a-0070,451.323125,451.723125,needs,I,sv,u-102-7
sw2504B-ms98-a-0070,451.723125,451.863125,to,I,sv,u-102-7
