sw2996A-ms98-a-0003,6.848750,7.219625,yeah,B,ny,u-2-1
sw2996A-ms98-a-0054,220.858000,221.159625,uh-huh,B,b,u-54-1
sw2996A-ms98-a-0056,230.796875,232.627875,[laughter],O,,
sw2996A-ms98-a-0056,232.627875,232.907875,that's,B,o@,u-58-1
sw2996A-ms98-a-0056,232.907875,233.157875,true,I,o@,u-58-1
sw2996A-ms98-a-0056,233.157875,233.317875,i,I,o@,u-58-1
sw2996A-ms98-a-0056,233.317875,233.447875,tell,I,o@,u-58-1
sw2996A-ms98-a-0056,233.447875,233.537875,you,I,o@,u-58-1
sw2996A-ms98-a-0056,233.537875,233.677875,what,I,o@,u-58-1
sw2996A-ms98-a-0056,233.677875,233.857875,hit,I,o@,u-58-1
sw2996A-ms98-a-0056,233.857875,234.037875,me,I,o@,u-58-1
sw2996A-ms98-a-0056,234.037875,234.137875,the,I,o@,u-58-1
sw2996A-ms98-a-0056,234.137875,234.597875,first,I,o@,u-58-1
sw2996A-ms98-a-0056,234.597875,234.787875,year,I,o@,u-58-1
sw2996A-ms98-a-0056,234.787875,234.897875,i,I,o@,u-58-1
sw2996A-ms98-a-0056,234.897875,235.127875,was,I,o@,u-58-1
sw2996A-ms98-a-0056,235.127875,235.538625,here,I,o@,u-58-1
sw2996A-ms98-a-0056,236.096000,236.347875,uh,I,o@,u-58-1
sw2996A-ms98-a-0056,236.497875,237.037875,Christmas,I,o@,u-58-1
sw2996A-ms98-a-0056,237.037875,237.567875,eve,I,o@,u-58-1
sw2996A-ms98-a-0056,237.567875,237.707875,in,I,o@,u-58-1
sw2996A-ms98-a-0056,237.707875,237.847875,New,I,o@,u-58-1
sw2996A-ms98-a-0056,237.847875,238.227875,York,I,o@,u-58-1
sw2996A-ms98-a-0056,238.437875,238.537875,there,I,o@,u-58-1
sw2996A-ms98-a-0056,238.537875,238.767875,used,I,o@,u-58-1
sw2996A-ms98-a-0056,238.767875,238.847875,to,I,o@,u-58-1
sw2996A-ms98-a-0056,238.847875,239.007875,be,I,o@,u-58-1
sw2996A-ms98-a-0056,239.237875,239.781625,stores,I,o@,u-58-1
sw2996A-ms98-a-0056,240.007625,240.477875,open,I,o@,u-58-1
sw2996A-ms98-a-0056,241.267875,241.352500,the,I,o@,u-58-1
sw2996A-ms98-a-0056,241.352500,241.817875,department,I,o@,u-58-1
sw2996A-ms98-a-0056,241.817875,242.167875,stores,I,o@,u-58-1
sw2996A-ms98-a-0056,242.167875,242.547875,wouldn't,I,o@,u-58-1
sw2996A-ms98-a-0056,242.547875,243.226375,close,I,o@,u-58-1
sw2996A-ms98-a-0056,243.505250,244.020625,uh,I,o@,u-58-1
sw2996A-ms98-a-0057,244.859625,245.212250,well,B,+@,u-60-1
sw2996A-ms98-a-0057,246.033250,246.199625,i'd,I,+@,u-60-1
sw2996A-ms98-a-0057,246.199625,246.329625,say,I,+@,u-60-1
sw2996A-ms98-a-0057,246.329625,246.449625,they,I,+@,u-60-1
sw2996A-ms98-a-0057,246.449625,246.729625,closed,I,+@,u-60-1
sw2996A-ms98-a-0057,246.729625,247.049625,maybe,I,+@,u-60-1
sw2996A-ms98-a-0057,247.169625,247.329625,eight,I,+@,u-60-1
sw2996A-ms98-a-0057,247.329625,247.439625,or,I,+@,u-60-1
sw2996A-ms98-a-0057,247.439625,247.709625,nine,I,+@,u-60-1
sw2996A-ms98-a-0057,247.709625,247.999625,o'clock,I,+@,u-60-1
sw2996A-ms98-a-0057,247.999625,248.059625,the,I,+@,u-60-1
sw2996A-ms98-a-0057,248.059625,248.469625,department,I,+@,u-60-1
sw2996A-ms98-a-0057,248.469625,248.889625,stores,I,+@,u-60-1
sw2996A-ms98-a-0057,248.889625,249.019625,on,I,+@,u-60-1
sw2996A-ms98-a-0057,249.019625,249.439625,Christmas,I,+@,u-60-1
sw2996A-ms98-a-0057,249.439625,249.789625,eve,I,+@,u-60-1
sw2996A-ms98-a-0057,250.339625,250.849625,but,B,sd,u-62-1
sw2996A-ms98-a-0057,250.969625,251.129625,uh,I,sd,u-62-1
sw2996A-ms98-a-0057,251.129625,251.339625,there,I,sd,u-62-1
sw2996A-ms98-a-0057,251.339625,251.469625,were,I,sd,u-62-1
sw2996A-ms98-a-0057,251.469625,252.049625,stores,I,sd,u-62-1
sw2996A-ms98-a-0057,252.309625,252.529625,that,I,sd,u-62-1
sw2996A-ms98-a-0057,252.529625,252.669625,you,I,sd,u-62-1
sw2996A-ms98-a-0057,252.669625,252.849625,could,I,sd,u-62-1
sw2996A-ms98-a-0057,252.849625,253.039625,go,I,sd,u-62-1
sw2996A-ms98-a-0057,253.139625,253.536500,to,I,sd,u-62-1
sw2996A-ms98-a-0057,254.493500,255.006000,uh,I,sd,u-62-1
sw2996A-ms98-a-0057,255.483625,255.599625,you,I,sd,u-62-1
sw2996A-ms98-a-0057,255.599625,255.729625,know,I,sd,u-62-1
sw2996A-ms98-a-0057,255.729625,255.949625,like,I,sd,u-62-1
sw2996A-ms98-a-0057,255.949625,256.649625,discount,I,sd,u-62-1
sw2996A-ms98-a-0057,256.649625,257.369625,stores,I,sd,u-62-1
sw2996A-ms98-a-0057,257.369625,257.659625,and,I,sd,u-62-1
sw2996A-ms98-a-0058,258.342250,258.432250,and,I,sd,u-62-1
sw2996A-ms98-a-0058,258.432250,258.802250,stores,I,sd,u-62-1
sw2996A-ms98-a-0058,258.802250,259.132250,down,I,sd,u-62-1
sw2996A-ms98-a-0058,259.132250,259.262250,in,I,sd,u-62-1
sw2996A-ms98-a-0058,259.262250,259.362250,the,I,sd,u-62-1
sw2996A-ms98-a-0058,259.362250,260.182250,village,I,sd,u-62-1
sw2996A-ms98-a-0058,260.182250,260.372250,and,I,sd,u-62-1
sw2996A-ms98-a-0058,260.492250,260.676875,just,I,sd,u-62-1
sw2996A-ms98-a-0058,260.676875,260.952250,all,I,sd,u-62-1
sw2996A-ms98-a-0058,260.952250,261.122250,over,I,sd,u-62-1
sw2996A-ms98-a-0058,261.122250,261.182250,the,I,sd,u-62-1
sw2996A-ms98-a-0058,261.182250,261.646125,place,I,sd,u-62-1
sw2996A-ms98-a-0058,262.060500,262.182250,where,I,sd,u-62-1
sw2996A-ms98-a-0058,262.182250,262.282250,you,I,sd,u-62-1
sw2996A-ms98-a-0058,262.282250,262.402250,could,I,sd,u-62-1
sw2996A-ms98-a-0058,262.402250,262.552250,go,I,sd,u-62-1
sw2996A-ms98-a-0058,262.552250,262.692250,to,I,sd,u-62-1
sw2996A-ms98-a-0058,262.692250,262.792250,and,B,sd,u-62-2
sw2996A-ms98-a-0058,262.792250,262.852250,you,I,sd,u-62-2
sw2996A-ms98-a-0058,262.852250,262.982250,could,I,sd,u-62-2
sw2996A-ms98-a-0058,262.982250,263.322250,shop,I,sd,u-62-2
sw2996A-ms98-a-0058,263.322250,263.482250,till,I,sd,u-62-2
sw2996A-ms98-a-0058,263.482250,263.702250,like,I,sd,u-62-2
sw2996A-ms98-a-0058,263.702250,263.972250,twelve,I,sd,u-62-2
sw2996A-ms98-a-0058,263.972250,264.052250,or,I,sd,u-62-2
sw2996A-ms98-a-0058,264.052250,264.282250,one,I,sd,u-62-2
sw2996A-ms98-a-0058,264.282250,264.782250,o'clock,I,sd,u-62-2
sw2996A-ms98-a-0058,264.782250,264.952250,that,I,sd,u-62-2
sw2996A-ms98-a-0058,264.952250,265.192250,night,I,sd,u-62-2
sw2996A-ms98-a-0058,265.192250,265.312250,and,B,sd,u-62-3
sw2996A-ms98-a-0058,265.312250,265.442250,that,I,sd,u-62-3
sw2996A-ms98-a-0058,265.442250,265.592250,was,I,sd,u-62-3
sw2996A-ms98-a-0058,265.592250,265.752250,like,I,sd,u-62-3
sw2996A-ms98-a-0058,265.752250,265.872250,that,I,sd,u-62-3
sw2996A-ms98-a-0058,265.872250,265.992250,was,I,sd,u-62-3
sw2996A-ms98-a-0058,266.242250,266.532250,really,I,sd,u-62-3
sw2996A-ms98-a-0058,266.532250,266.632250,the,I,sd,u-62-3
sw2996A-ms98-a-0058,266.632250,266.852250,only,I,sd,u-62-3
sw2996A-ms98-a-0058,266.852250,267.092250,night,I,sd,u-62-3
sw2996A-ms98-a-0058,267.092250,267.192250,they,I,sd,u-62-3
sw2996A-ms98-a-0058,267.192250,267.442250,were,I,sd,u-62-3
sw2996A-ms98-a-0058,267.442250,267.732250,open,I,sd,u-62-3
sw2996A-ms98-a-0058,267.732250,267.932250,that,I,sd,u-62-3
sw2996A-ms98-a-0058,267.932250,268.152250,late,I,sd,u-62-3
sw2996A-ms98-a-0058,268.152250,268.272250,but,B,sd,u-62-4
sw2996A-ms98-a-0058,268.272250,268.362250,it,I,sd,u-62-4
sw2996A-ms98-a-0058,268.362250,268.522250,was,I,sd,u-62-4
sw2996A-ms98-a-0058,268.522250,269.012250,Christmas,I,sd,u-62-4
sw2996A-ms98-a-0058,269.012250,269.352250,eve,I,sd,u-62-4
sw2996A-ms98-a-0058,269.952125,270.008625,and,B,sd,u-64-1
sw2996A-ms98-a-0058,270.008625,270.081875,when,I,sd,u-64-1
sw2996A-ms98-a-0058,270.081875,270.152250,i,I,sd,u-64-1
sw2996A-ms98-a-0058,270.152250,270.432250,came,I,sd,u-64-1
sw2996A-ms98-a-0058,270.432250,270.552250,to,I,sd,u-64-1
sw2996A-ms98-a-0058,270.552250,271.173625,Dallas,I,sd,u-64-1
sw2996A-ms98-a-0059,271.568125,271.765750,i,I,sd,u-64-1
sw2996A-ms98-a-0059,271.765750,271.928125,thought,I,sd,u-64-1
sw2996A-ms98-a-0059,271.928125,271.988125,i,I,sd,u-64-1
sw2996A-ms98-a-0059,271.988125,272.118125,was,I,sd,u-64-1
sw2996A-ms98-a-0059,272.118125,272.288125,going,I,sd,u-64-1
sw2996A-ms98-a-0059,272.288125,272.348125,to,I,sd,u-64-1
sw2996A-ms98-a-0059,272.348125,272.418125,do,I,sd,u-64-1
sw2996A-ms98-a-0059,272.418125,272.658125,that,I,sd,u-64-1
sw2996A-ms98-a-0059,272.658125,273.148125,Christmas,I,sd,u-64-1
sw2996A-ms98-a-0059,273.148125,273.448125,eve,I,sd,u-64-1
sw2996A-ms98-a-0059,273.448125,273.638125,and,B,sd,u-64-2
sw2996A-ms98-a-0059,273.638125,273.734375,i,I,sd,u-64-2
sw2996A-ms98-a-0059,273.734375,274.043250,couldn't,I,sd,u-64-2
sw2996A-ms98-a-0059,274.043250,274.368125,find,I,sd,u-64-2
sw2996A-ms98-a-0059,274.368125,274.808125,hardly,I,sd,u-64-2
sw2996A-ms98-a-0059,274.808125,275.248125,anything,I,sd,u-64-2
sw2996A-ms98-a-0059,275.248125,275.563125,open,I,sd,u-64-2
sw2996A-ms98-a-0059,275.563125,276.827125,[laughter],O,,
sw2996A-ms98-a-0059,276.827125,277.218125,after,B,+,u-66-1
sw2996A-ms98-a-0059,277.218125,277.528125,five,I,+,u-66-1
sw2996A-ms98-a-0059,277.528125,277.978125,o'clock,I,+,u-66-1
sw2996A-ms98-a-0059,277.978125,278.118125,in,I,+,u-66-1
sw2996A-ms98-a-0059,278.118125,278.248125,the,I,+,u-66-1
sw2996A-ms98-a-0059,278.248125,279.024125,afternoon,I,+,u-66-1
sw2996A-ms98-a-0059,279.491250,280.155125,[laughter-and],O,,
sw2996A-ms98-a-0059,280.155125,280.386500,i,B,na^m,u-68-1
sw2996A-ms98-a-0059,280.386500,280.699250,was,I,na^m,u-68-1
sw2996A-ms98-a-0059,281.245375,281.488125,oh,I,na^m,u-68-1
sw2996A-ms98-a-0059,281.488125,281.742125,i,I,na^m,u-68-1
sw2996A-ms98-a-0059,281.742125,281.983250,was,I,na^m,u-68-1
sw2996A-ms98-a-0059,282.077125,282.280500,i,I,na^m,u-68-1
sw2996A-ms98-a-0059,282.280500,282.688125,really,I,na^m,u-68-1
sw2996A-ms98-a-0059,282.688125,282.978125,i,I,na^m,u-68-1
sw2996A-ms98-a-0059,282.978125,283.318125,really,I,na^m,u-68-1
sw2996A-ms98-a-0059,283.318125,284.000000,was,I,na^m,u-68-1
sw2996A-ms98-a-0059,284.000000,284.820875,[laughter-stuck],O,,
sw2996A-ms98-a-0060,285.442250,286.334500,[laughter],O,,
sw2996A-ms98-a-0060,286.334500,286.544500,and,B,sd,u-68-2
sw2996A-ms98-a-0060,286.544500,286.584500,i,I,sd,u-68-2
sw2996A-ms98-a-0060,286.584500,286.824500,think,I,sd,u-68-2
sw2996A-ms98-a-0060,287.104500,287.534500,Target,I,sd,u-68-2
sw2996A-ms98-a-0060,287.534500,287.724500,was,I,sd,u-68-2
sw2996A-ms98-a-0060,287.724500,287.804500,the,I,sd,u-68-2
sw2996A-ms98-a-0060,287.804500,288.074500,one,I,sd,u-68-2
sw2996A-ms98-a-0060,288.074500,288.274500,that,I,sd,u-68-2
sw2996A-ms98-a-0060,288.274500,288.602750,stayed,I,sd,u-68-2
sw2996A-ms98-a-0060,288.602750,289.017125,open,I,sd,u-68-2
sw2996A-ms98-a-0060,289.017125,289.384500,later,I,sd,u-68-2
sw2996A-ms98-a-0060,289.384500,289.544500,than,I,sd,u-68-2
sw2996A-ms98-a-0060,289.544500,289.824500,any[body]-,I,sd,u-68-2
sw2996A-ms98-a-0060,289.824500,290.294500,anybody,I,sd,u-68-2
sw2996A-ms98-a-0060,290.294500,290.674500,else,I,sd,u-68-2
sw2996A-ms98-a-0060,291.694500,292.064500,and,B,sd,u-68-3
sw2996A-ms98-a-0060,292.064500,292.416250,uh,I,sd,u-68-3
sw2996A-ms98-a-0060,293.158250,293.253625,i,I,sd,u-68-3
sw2996A-ms98-a-0060,293.253625,293.414500,was,I,sd,u-68-3
sw2996A-ms98-a-0060,293.414500,293.634500,able,I,sd,u-68-3
sw2996A-ms98-a-0060,293.634500,293.714500,to,I,sd,u-68-3
sw2996A-ms98-a-0060,293.714500,293.984500,pick,I,sd,u-68-3
sw2996A-ms98-a-0060,293.984500,294.164500,up,I,sd,u-68-3
sw2996A-ms98-a-0060,294.164500,294.254500,a,I,sd,u-68-3
sw2996A-ms98-a-0060,294.414500,294.574500,few,I,sd,u-68-3
sw2996A-ms98-a-0060,294.574500,294.964500,things,I,sd,u-68-3
sw2996A-ms98-a-0060,294.964500,295.154500,in,I,sd,u-68-3
sw2996A-ms98-a-0060,295.154500,295.354500,there,I,sd,u-68-3
sw2996A-ms98-a-0060,295.354500,295.614500,but,B,sd,u-68-4
sw2996A-ms98-a-0060,297.094500,297.372500,boy,I,sd,u-68-4
sw2996A-ms98-a-0060,297.372500,297.485125,i,I,sd,u-68-4
sw2996A-ms98-a-0060,297.485125,297.632000,wa[s]-,I,sd,u-68-4
sw2996A-ms98-a-0060,297.632000,297.794500,i,I,sd,u-68-4
sw2996A-ms98-a-0060,297.794500,298.094500,was,I,sd,u-68-4
sw2996A-ms98-a-0060,298.094500,298.614500,really,I,sd,u-68-4
sw2996A-ms98-a-0060,298.614500,299.324000,shocked,I,sd,u-68-4
sw2996A-ms98-a-0061,300.006375,300.106375,and,B,sd,u-70-1
sw2996A-ms98-a-0061,300.106375,300.196375,then,I,sd,u-70-1
sw2996A-ms98-a-0061,300.196375,300.476375,another,I,sd,u-70-1
sw2996A-ms98-a-0061,300.476375,300.836375,shock,I,sd,u-70-1
sw2996A-ms98-a-0061,300.836375,301.004500,i,I,sd,u-70-1
sw2996A-ms98-a-0061,301.004500,301.436375,had,I,sd,u-70-1
sw2996A-ms98-a-0061,301.436375,303.126375,[laughter],I,sd,u-70-1
sw2996A-ms98-a-0061,303.126375,303.426375,well,I,sd,u-70-1
sw2996A-ms98-a-0061,303.946375,304.106375,when,I,sd,u-70-1
sw2996A-ms98-a-0061,304.106375,304.222500,i,I,sd,u-70-1
sw2996A-ms98-a-0061,304.222500,304.544625,went,I,sd,u-70-1
sw2996A-ms98-a-0061,304.544625,304.714125,to,I,sd,u-70-1
sw2996A-ms98-a-0061,304.714125,305.006375,uh,I,sd,u-70-1
sw2996A-ms98-a-0061,306.696375,306.816375,to,I,sd,u-70-1
sw2996A-ms98-a-0061,306.816375,306.996375,buy,I,sd,u-70-1
sw2996A-ms98-a-0061,306.996375,307.056375,a,I,sd,u-70-1
sw2996A-ms98-a-0061,307.056375,307.436375,slice,I,sd,u-70-1
sw2996A-ms98-a-0061,307.436375,307.516375,of,I,sd,u-70-1
sw2996A-ms98-a-0061,307.516375,308.190625,[laughter-pizza],O,,
sw2996A-ms98-a-0061,309.406250,309.701000,and,B,+,u-72-1
sw2996A-ms98-a-0061,309.701000,309.976375,found,I,+,u-72-1
sw2996A-ms98-a-0061,309.976375,310.086375,out,I,+,u-72-1
sw2996A-ms98-a-0061,310.086375,310.196375,that,I,+,u-72-1
sw2996A-ms98-a-0061,310.196375,310.226375,i,I,+,u-72-1
sw2996A-ms98-a-0061,310.226375,310.436375,had,I,+,u-72-1
sw2996A-ms98-a-0061,310.436375,310.516375,to,I,+,u-72-1
sw2996A-ms98-a-0061,310.516375,310.766375,buy,I,+,u-72-1
sw2996A-ms98-a-0061,310.766375,310.886375,the,I,+,u-72-1
sw2996A-ms98-a-0061,310.886375,311.086375,whole,I,+,u-72-1
sw2996A-ms98-a-0061,311.086375,311.592625,pie,I,+,u-72-1
sw2996A-ms98-a-0061,312.052500,313.816375,[laughter],O,,
sw2996A-ms98-a-0062,315.202125,315.362125,yeah,B,aa,u-74-1
sw2996A-ms98-a-0062,315.362125,315.662125,now,B,%,u-74-2
sw2996A-ms98-a-0062,315.662125,315.842125,but,B,%,u-74-3
sw2996A-ms98-a-0062,315.842125,316.012125,they,I,%,u-74-3
sw2996A-ms98-a-0062,316.012125,316.252125,but,O,,
sw2996A-ms98-a-0062,316.252125,316.502125,back,B,sd,u-74-4
sw2996A-ms98-a-0062,316.502125,316.702125,then,I,sd,u-74-4
sw2996A-ms98-a-0062,316.702125,316.842125,they,I,sd,u-74-4
sw2996A-ms98-a-0062,316.842125,317.152125,didn't,I,sd,u-74-4
sw2996A-ms98-a-0062,317.152125,317.272125,when,B,sd,u-76-1
sw2996A-ms98-a-0062,317.272125,317.392125,i,I,sd,u-76-1
sw2996A-ms98-a-0062,317.392125,317.652125,first,I,sd,u-76-1
sw2996A-ms98-a-0062,317.652125,318.002125,came,I,sd,u-76-1
sw2996A-ms98-a-0062,318.132125,318.462125,no,I,sd,u-76-1
sw2996A-ms98-a-0063,320.587250,320.897250,anyway,B,%,u-76-2
sw2996A-ms98-a-0065,325.280875,326.320000,[laughter],O,,
sw2996A-ms98-a-0066,326.828875,327.105750,[laughter],O,,
sw2996A-ms98-a-0068,329.862500,330.338125,yeah,O,,
sw2996A-ms98-a-0070,336.435750,337.249875,right,B,b,u-80-1
sw2996A-ms98-a-0070,337.877125,338.479000,right,B,b,u-82-1
sw2996A-ms98-a-0072,344.787625,345.197375,uh-huh,B,b,u-84-1
sw2996A-ms98-a-0074,347.376375,347.852500,uh-huh,O,,
sw2996A-ms98-a-0076,350.967125,351.174125,yeah,B,b,u-86-1
sw2996A-ms98-a-0076,351.174125,351.338875,and,B,ad,u-86-2
sw2996A-ms98-a-0076,351.338875,351.593000,talk,I,ad,u-86-2
sw2996A-ms98-a-0076,351.593000,351.793250,a,I,ad,u-86-2
sw2996A-ms98-a-0076,353.024875,353.395000,talking,B,+,u-88-1
sw2996A-ms98-a-0076,353.395000,353.645000,about,I,+,u-88-1
sw2996A-ms98-a-0076,353.645000,354.215000,alcohol,I,+,u-88-1
sw2996A-ms98-a-0076,354.215000,354.375000,and,I,+,u-88-1
sw2996A-ms98-a-0076,354.375000,354.615000,beer,I,+,u-88-1
sw2996A-ms98-a-0076,354.615000,354.805000,look,I,+,u-88-1
sw2996A-ms98-a-0076,354.805000,354.915000,at,I,+,u-88-1
sw2996A-ms98-a-0076,354.915000,355.005000,the,I,+,u-88-1
sw2996A-ms98-a-0076,355.005000,355.615000,taxes,I,+,u-88-1
sw2996A-ms98-a-0076,355.615000,355.835000,on,I,+,u-88-1
sw2996A-ms98-a-0076,355.835000,356.281375,that,I,+,u-88-1
sw2996A-ms98-a-0076,356.439625,356.675000,and,B,+,u-90-1
sw2996A-ms98-a-0076,356.675000,356.875000,the,I,+,u-90-1
sw2996A-ms98-a-0076,356.875000,357.305000,taxes,I,+,u-90-1
sw2996A-ms98-a-0076,357.305000,357.445000,on,I,+,u-90-1
sw2996A-ms98-a-0076,357.445000,357.535000,a,I,+,u-90-1
sw2996A-ms98-a-0076,357.535000,358.035000,package,I,+,u-90-1
sw2996A-ms98-a-0076,358.035000,358.255000,of,I,+,u-90-1
sw2996A-ms98-a-0076,358.255000,358.505000,of,I,+,u-90-1
sw2996A-ms98-a-0076,358.505000,359.095000,cigarettes,I,+,u-90-1
sw2996A-ms98-a-0076,359.095000,359.240250,i,B,sd,u-90-2
sw2996A-ms98-a-0076,359.240250,359.424750,used,I,sd,u-90-2
sw2996A-ms98-a-0076,359.424750,359.555000,to,I,sd,u-90-2
sw2996A-ms98-a-0076,359.555000,360.055000,smoke,I,sd,u-90-2
sw2996A-ms98-a-0076,360.055000,360.185000,you,I,sd,u-90-2
sw2996A-ms98-a-0076,360.185000,360.478375,know,I,sd,u-90-2
sw2996A-ms98-a-0076,361.313750,361.660250,and,B,sd,u-92-1
sw2996A-ms98-a-0076,361.660250,361.967750,uh,I,sd,u-92-1
sw2996A-ms98-a-0077,363.310625,363.550625,that,I,sd,u-92-1
sw2996A-ms98-a-0077,363.550625,363.720625,would,I,sd,u-92-1
sw2996A-ms98-a-0077,363.720625,363.820625,have,I,sd,u-92-1
sw2996A-ms98-a-0077,363.820625,363.960625,been,I,sd,u-92-1
sw2996A-ms98-a-0077,363.960625,364.438125,enough,I,sd,u-92-1
sw2996A-ms98-a-0077,364.438125,364.671625,to,I,sd,u-92-1
sw2996A-ms98-a-0077,364.671625,364.800625,to,I,sd,u-92-1
sw2996A-ms98-a-0077,364.800625,365.020625,make,I,sd,u-92-1
sw2996A-ms98-a-0077,365.020625,365.130625,me,I,sd,u-92-1
sw2996A-ms98-a-0077,365.450625,365.560625,me,I,sd,u-92-1
sw2996A-ms98-a-0077,365.560625,365.770625,give,I,sd,u-92-1
sw2996A-ms98-a-0077,365.770625,365.870625,them_1,I,sd,u-92-1
sw2996A-ms98-a-0077,365.870625,366.050625,up,I,sd,u-92-1
sw2996A-ms98-a-0077,366.050625,366.140625,the,B,sd,u-92-2
sw2996A-ms98-a-0077,366.140625,366.480625,price,I,sd,u-92-2
sw2996A-ms98-a-0077,366.480625,366.620625,of,I,sd,u-92-2
sw2996A-ms98-a-0077,366.620625,366.740625,them_1,I,sd,u-92-2
sw2996A-ms98-a-0077,366.740625,366.930625,now,I,sd,u-92-2
sw2996A-ms98-a-0077,366.930625,367.070625,but,B,sd,u-92-3
sw2996A-ms98-a-0077,367.070625,367.140625,i,I,sd,u-92-3
sw2996A-ms98-a-0077,367.140625,367.360625,gave,I,sd,u-92-3
sw2996A-ms98-a-0077,367.360625,367.490625,them_1,I,sd,u-92-3
sw2996A-ms98-a-0077,367.490625,367.650625,up,I,sd,u-92-3
sw2996A-ms98-a-0077,367.910625,368.061250,c[ouple]-,I,sd,u-92-3
sw2996A-ms98-a-0077,368.061250,368.125250,a,I,sd,u-92-3
sw2996A-ms98-a-0077,368.125250,368.370625,couple,I,sd,u-92-3
sw2996A-ms98-a-0077,368.370625,368.690625,years,I,sd,u-92-3
sw2996A-ms98-a-0077,368.690625,368.900625,ago,I,sd,u-92-3
sw2996A-ms98-a-0077,368.900625,369.190625,because,I,sd,u-92-3
sw2996A-ms98-a-0077,369.190625,369.250625,i,I,sd,u-92-3
sw2996A-ms98-a-0077,369.250625,369.430625,had,I,sd,u-92-3
sw2996A-ms98-a-0077,369.430625,369.630625,some,I,sd,u-92-3
sw2996A-ms98-a-0077,369.630625,370.050625,sinus,I,sd,u-92-3
sw2996A-ms98-a-0077,370.050625,370.580625,problems,I,sd,u-92-3
sw2996A-ms98-a-0079,372.314875,372.794875,well,B,%,u-94-1
sw2996A-ms98-a-0081,374.500000,374.610000,well,B,sd,u-96-1
sw2996A-ms98-a-0081,374.610000,374.760000,they're,I,sd,u-96-1
sw2996A-ms98-a-0081,374.760000,374.990000,like,I,sd,u-96-1
sw2996A-ms98-a-0081,374.990000,375.230000,two,I,sd,u-96-1
sw2996A-ms98-a-0082,376.252375,376.452375,or,B,sd,u-96-2
sw2996A-ms98-a-0082,376.452375,376.645875,i,I,sd,u-96-2
sw2996A-ms98-a-0082,377.082750,377.251000,i,I,sd,u-96-2
sw2996A-ms98-a-0082,377.251000,377.632375,believe,I,sd,u-96-2
sw2996A-ms98-a-0082,377.632375,377.762375,they're,I,sd,u-96-2
sw2996A-ms98-a-0082,377.762375,378.042375,hitting,I,sd,u-96-2
sw2996A-ms98-a-0082,378.042375,378.232375,two,I,sd,u-96-2
sw2996A-ms98-a-0082,378.232375,378.612375,dollars,I,sd,u-96-2
sw2996A-ms98-a-0082,378.612375,378.662375,a,I,sd,u-96-2
sw2996A-ms98-a-0082,378.662375,379.042375,pack,I,sd,u-96-2
sw2996A-ms98-a-0082,379.042375,379.332375,now,I,sd,u-96-2
sw2996A-ms98-a-0083,379.705750,379.915750,maybe,O,,
sw2996A-ms98-a-0083,379.915750,379.945750,a,B,sd,u-98-1
sw2996A-ms98-a-0083,379.945750,380.095750,little,I,sd,u-98-1
sw2996A-ms98-a-0083,380.095750,380.185750,bit,I,sd,u-98-1
sw2996A-ms98-a-0083,380.185750,380.215750,a,I,sd,u-98-1
sw2996A-ms98-a-0083,380.215750,380.385750,little,I,sd,u-98-1
sw2996A-ms98-a-0083,380.385750,380.575750,bit,I,sd,u-98-1
sw2996A-ms98-a-0083,381.025750,381.055750,a,I,sd,u-98-1
sw2996A-ms98-a-0083,381.055750,381.215750,little,I,sd,u-98-1
sw2996A-ms98-a-0083,381.215750,381.335750,bit,I,sd,u-98-1
sw2996A-ms98-a-0083,381.335750,381.655750,more,I,sd,u-98-1
sw2996A-ms98-a-0083,381.655750,381.755750,in,I,sd,u-98-1
sw2996A-ms98-a-0083,381.755750,381.965750,some,I,sd,u-98-1
sw2996A-ms98-a-0083,381.965750,382.381375,places,I,sd,u-98-1
sw2996A-ms98-a-0085,386.603125,387.277375,uh,B,o@,u-100-1
sw2996A-ms98-a-0085,387.830750,388.294625,well,I,o@,u-100-1
sw2996A-ms98-a-0085,389.047875,389.171125,i,I,o@,u-100-1
sw2996A-ms98-a-0085,389.171125,389.381125,believe,I,o@,u-100-1
sw2996A-ms98-a-0085,389.381125,389.511125,it's,I,o@,u-100-1
sw2996A-ms98-a-0085,389.511125,389.561125,a,I,o@,u-100-1
sw2996A-ms98-a-0085,389.561125,389.711125,little,I,o@,u-100-1
sw2996A-ms98-a-0085,389.711125,389.941125,more,I,o@,u-100-1
sw2996A-ms98-a-0085,389.941125,390.061125,than,I,o@,u-100-1
sw2996A-ms98-a-0085,390.061125,390.331125,twelve,I,o@,u-100-1
sw2996A-ms98-a-0085,390.331125,390.601125,dollars,I,o@,u-100-1
sw2996A-ms98-a-0085,390.601125,390.761125,for,I,o@,u-100-1
sw2996A-ms98-a-0085,390.761125,390.811125,a,I,o@,u-100-1
sw2996A-ms98-a-0085,390.811125,391.321125,carton,I,o@,u-100-1
sw2996A-ms98-a-0085,392.044750,392.165250,i,B,+@,u-102-1
sw2996A-ms98-a-0085,392.165250,392.361125,think,I,+@,u-102-1
sw2996A-ms98-a-0085,392.361125,392.551125,it's,I,+@,u-102-1
sw2996A-ms98-a-0085,392.551125,392.801125,maybe,I,+@,u-102-1
sw2996A-ms98-a-0085,392.801125,393.401125,thirteen,I,+@,u-102-1
sw2996A-ms98-a-0085,393.401125,393.471125,or,I,+@,u-102-1
sw2996A-ms98-a-0085,393.471125,394.031125,something,I,+@,u-102-1
