sw2340B-ms98-a-0002,0.697750,0.987750,hello,B,fp,u-1-1
sw2340B-ms98-a-0082,270.362500,270.532500,think,I,sv,u-91-6
sw2340B-ms98-a-0082,270.532500,270.702500,that's,I,sv,u-91-6
sw2340B-ms98-a-0082,270.702500,270.832500,a,I,sv,u-91-6
sw2340B-ms98-a-0082,270.832500,271.202500,real,I,sv,u-91-6
sw2340B-ms98-a-0082,271.202500,271.352500,real,I,sv,u-91-6
sw2340B-ms98-a-0082,271.352500,271.562500,neat,I,sv,u-91-6
sw2340B-ms98-a-0082,271.562500,272.065375,idea,I,sv,u-91-6
sw2340B-ms98-a-0084,279.398250,279.768250,yeah,B,b,u-93-1
sw2340B-ms98-a-0086,295.806375,296.128375,that's,B,%,u-95-1
sw2340B-ms98-a-0087,297.065125,297.455000,yeah,B,b,u-97-1
sw2340B-ms98-a-0089,301.601625,301.978250,right,B,b,u-99-1
sw2340B-ms98-a-0091,307.390500,307.810875,right,B,b,u-101-1
sw2340B-ms98-a-0092,309.711875,310.457750,stagnant,B,aa,u-103-1
sw2340B-ms98-a-0092,310.457750,311.159875,[laughter],O,,
sw2340B-ms98-a-0092,311.159875,311.569875,yeah,B,aa,u-103-2
sw2340B-ms98-a-0092,311.569875,311.759875,that's,B,aa,u-103-3
sw2340B-ms98-a-0092,311.759875,312.289875,exactly,I,aa,u-103-3
sw2340B-ms98-a-0092,312.289875,312.679875,right,I,aa,u-103-3
sw2340B-ms98-a-0092,313.309875,313.359875,i,B,sv,u-103-4
sw2340B-ms98-a-0092,313.359875,313.649875,think,I,sv,u-103-4
sw2340B-ms98-a-0092,313.649875,313.749875,they're,I,sv,u-103-4
sw2340B-ms98-a-0092,313.749875,313.969875,really,I,sv,u-103-4
sw2340B-ms98-a-0092,313.969875,314.259875,neat,I,sv,u-103-4
sw2340B-ms98-a-0092,314.689875,315.171125,um,B,sd,u-103-5
sw2340B-ms98-a-0092,315.717250,315.950000,of,I,sd,u-103-5
sw2340B-ms98-a-0092,315.950000,316.179875,course,I,sd,u-103-5
sw2340B-ms98-a-0092,316.179875,316.299875,i've,I,sd,u-103-5
sw2340B-ms98-a-0092,316.299875,316.509875,seen,I,sd,u-103-5
sw2340B-ms98-a-0092,316.509875,316.689875,those,I,sd,u-103-5
sw2340B-ms98-a-0092,316.689875,317.129875,reports,I,sd,u-103-5
sw2340B-ms98-a-0092,317.129875,317.269875,on,I,sd,u-103-5
sw2340B-ms98-a-0092,317.269875,317.689875,TV,I,sd,u-103-5
sw2340B-ms98-a-0092,317.689875,317.829875,the,I,sd,u-103-5
sw2340B-ms98-a-0092,317.829875,318.409875,horrible,I,sd,u-103-5
sw2340B-ms98-a-0092,318.409875,318.639875,ones,I,sd,u-103-5
sw2340B-ms98-a-0092,318.639875,318.749875,and,B,sd,u-105-1
sw2340B-ms98-a-0092,318.749875,319.049875,that,I,sd,u-105-1
sw2340B-ms98-a-0092,319.049875,319.699875,scares,I,sd,u-105-1
sw2340B-ms98-a-0092,319.699875,320.415000,me,I,sd,u-105-1
sw2340B-ms98-a-0094,322.703125,325.271500,[laughter],O,,
sw2340B-ms98-a-0095,325.997375,326.187375,it,O,,
sw2340B-ms98-a-0095,326.187375,326.477375,really,O,,
sw2340B-ms98-a-0095,326.477375,326.697375,is,O,,
sw2340B-ms98-a-0095,326.697375,326.897375,it,O,,
sw2340B-ms98-a-0095,326.897375,327.117375,it's,B,sv,u-109-1
sw2340B-ms98-a-0095,327.117375,327.327375,sad,I,sv,u-109-1
sw2340B-ms98-a-0095,327.327375,327.397375,to,I,sv,u-109-1
sw2340B-ms98-a-0095,327.397375,327.647375,think,I,sv,u-109-1
sw2340B-ms98-a-0095,327.647375,327.747375,that,I,sv,u-109-1
sw2340B-ms98-a-0095,327.747375,327.897375,we,I,sv,u-109-1
sw2340B-ms98-a-0095,327.897375,328.087375,would,I,sv,u-109-1
sw2340B-ms98-a-0095,328.087375,328.287375,do,I,sv,u-109-1
sw2340B-ms98-a-0095,328.287375,328.517375,that,I,sv,u-109-1
sw2340B-ms98-a-0095,328.517375,328.637375,to,I,sv,u-109-1
sw2340B-ms98-a-0095,328.637375,329.127375,people,I,sv,u-109-1
sw2340B-ms98-a-0095,329.127375,329.376750,and,B,sd,u-109-2
sw2340B-ms98-a-0095,329.953000,330.117375,you,I,sd,u-109-2
sw2340B-ms98-a-0095,330.117375,330.357375,know,I,sd,u-109-2
sw2340B-ms98-a-0095,330.357375,330.467375,i've,I,sd,u-109-2
sw2340B-ms98-a-0095,330.467375,330.767375,seen,I,sd,u-109-2
sw2340B-ms98-a-0095,330.767375,331.027375,them,I,sd,u-109-2
sw2340B-ms98-a-0095,331.027375,331.207375,on,I,sd,u-109-2
sw2340B-ms98-a-0095,331.207375,331.557375,TV,I,sd,u-109-2
sw2340B-ms98-a-0095,331.557375,331.787375,with,I,sd,u-109-2
sw2340B-ms98-a-0095,331.787375,332.057375,uh,I,sd,u-109-2
sw2340B-ms98-a-0095,332.137375,332.367375,bed,I,sd,u-109-2
sw2340B-ms98-a-0095,332.367375,333.237375,sores,I,sd,u-109-2
sw2340B-ms98-a-0095,333.237375,333.560125,and,B,sd,u-109-3
sw2340B-ms98-a-0096,334.243625,334.643625,uh,O,,
sw2340B-ms98-a-0096,334.643625,334.793625,they,B,+,u-111-1
sw2340B-ms98-a-0096,334.793625,334.993625,just,I,+,u-111-1
sw2340B-ms98-a-0096,334.993625,335.253625,stay,I,+,u-111-1
sw2340B-ms98-a-0096,335.253625,335.343625,in,I,+,u-111-1
sw2340B-ms98-a-0096,335.343625,335.403625,the,I,+,u-111-1
sw2340B-ms98-a-0096,335.403625,335.693625,same,I,+,u-111-1
sw2340B-ms98-a-0096,335.693625,336.223625,clothes,I,+,u-111-1
sw2340B-ms98-a-0096,336.223625,336.283625,or,I,+,u-111-1
sw2340B-ms98-a-0096,336.283625,336.373625,the,I,+,u-111-1
sw2340B-ms98-a-0096,336.373625,336.653625,same,I,+,u-111-1
sw2340B-ms98-a-0096,336.653625,337.053625,sheets,I,+,u-111-1
sw2340B-ms98-a-0096,337.053625,337.153625,and,I,+,u-111-1
sw2340B-ms98-a-0096,337.153625,337.353625,not,I,+,u-111-1
sw2340B-ms98-a-0096,337.353625,337.493625,do,I,+,u-111-1
sw2340B-ms98-a-0096,337.493625,337.803625,laundry,I,+,u-111-1
sw2340B-ms98-a-0096,337.803625,337.913625,and,B,sd(^q),u-111-2
sw2340B-ms98-a-0096,337.913625,337.983625,i,I,sd(^q),u-111-2
sw2340B-ms98-a-0096,337.983625,338.253625,just,I,sd(^q),u-111-2
sw2340B-ms98-a-0096,338.253625,338.554625,think,I,sd(^q),u-111-2
sw2340B-ms98-a-0096,339.093250,339.498625,how,I,sd(^q),u-111-2
sw2340B-ms98-a-0096,339.498625,339.622875,can,I,sd(^q),u-111-2
sw2340B-ms98-a-0096,339.622875,339.813625,you,I,sd(^q),u-111-2
sw2340B-ms98-a-0096,339.813625,340.083625,do,I,sd(^q),u-111-2
sw2340B-ms98-a-0096,340.083625,340.440875,that,I,sd(^q),u-111-2
sw2340B-ms98-a-0096,340.440875,340.674375,the[se]-,O,,
sw2340B-ms98-a-0096,340.674375,341.023625,these,B,sv,u-111-3
sw2340B-ms98-a-0096,341.023625,341.373625,people,I,sv,u-111-3
sw2340B-ms98-a-0096,341.373625,341.637750,have,I,sv,u-111-3
sw2340B-ms98-a-0096,342.118750,342.437375,have,I,sv,u-111-3
sw2340B-ms98-a-0096,342.437375,342.743625,given,I,sv,u-111-3
sw2340B-ms98-a-0096,342.743625,342.943625,so,I,sv,u-111-3
sw2340B-ms98-a-0096,342.943625,343.233625,much,I,sv,u-111-3
sw2340B-ms98-a-0096,343.233625,343.343625,of,I,sv,u-111-3
sw2340B-ms98-a-0096,343.343625,343.503625,their,I,sv,u-111-3
sw2340B-ms98-a-0096,343.503625,344.083625,lives,I,sv,u-111-3
sw2340B-ms98-a-0096,344.083625,344.213625,you,I,sv,u-111-3
sw2340B-ms98-a-0096,344.213625,344.483625,know,I,sv,u-111-3
sw2340B-ms98-a-0096,344.483625,344.845625,to,I,sv,u-111-3
sw2340B-ms98-a-0097,345.920125,346.210125,to,I,sv,u-111-3
sw2340B-ms98-a-0097,346.210125,346.680125,America,I,sv,u-111-3
sw2340B-ms98-a-0097,346.680125,346.830125,you,B,+,u-113-1
sw2340B-ms98-a-0097,346.830125,347.030125,know,I,+,u-113-1
sw2340B-ms98-a-0097,347.030125,347.200125,or,I,+,u-113-1
sw2340B-ms98-a-0097,347.200125,347.540125,whatever,I,+,u-113-1
sw2340B-ms98-a-0097,347.540125,347.650125,and,B,sv,u-113-2
sw2340B-ms98-a-0097,347.650125,347.890125,here,I,sv,u-113-2
sw2340B-ms98-a-0097,347.890125,347.990125,is,I,sv,u-113-2
sw2340B-ms98-a-0097,347.990125,348.200125,here,I,sv,u-113-2
sw2340B-ms98-a-0097,348.200125,348.320125,is,I,sv,u-113-2
sw2340B-ms98-a-0097,348.320125,348.470125,how,I,sv,u-113-2
sw2340B-ms98-a-0097,348.470125,348.570125,we,I,sv,u-113-2
sw2340B-ms98-a-0097,348.570125,348.980125,treat,I,sv,u-113-2
sw2340B-ms98-a-0097,348.980125,349.219250,them_1,O,,
sw2340B-ms98-a-0097,349.772375,349.862875,we,O,,
sw2340B-ms98-a-0097,349.862875,350.003875,just,B,sv,u-113-3
sw2340B-ms98-a-0097,350.003875,350.170125,put,I,sv,u-113-3
sw2340B-ms98-a-0097,350.170125,350.270125,them_1,I,sv,u-113-3
sw2340B-ms98-a-0097,350.270125,350.370125,in,I,sv,u-113-3
sw2340B-ms98-a-0097,350.370125,350.430125,a,I,sv,u-113-3
sw2340B-ms98-a-0097,350.430125,350.810125,home,I,sv,u-113-3
sw2340B-ms98-a-0097,350.810125,351.061250,and,I,sv,u-113-3
sw2340B-ms98-a-0097,351.332375,351.800125,leave,I,sv,u-113-3
sw2340B-ms98-a-0097,351.800125,352.058875,them_1,O,,
sw2340B-ms98-a-0099,362.910125,363.450125,um-hum,B,b,u-115-1
sw2340B-ms98-a-0101,371.320000,371.530125,right,B,b,u-117-1
sw2340B-ms98-a-0103,377.938875,378.108500,i,B,%,u-119-1
sw2340B-ms98-a-0103,378.108500,378.298500,think,I,%,u-119-1
sw2340B-ms98-a-0103,378.298500,378.580000,it's,O,,
sw2340B-ms98-a-0104,380.119750,380.489750,right,B,aa,u-121-1
sw2340B-ms98-a-0104,380.489750,380.549750,i,B,sv,u-121-2
sw2340B-ms98-a-0104,380.549750,380.759750,think,I,sv,u-121-2
sw2340B-ms98-a-0104,380.759750,380.939750,it's,I,sv,u-121-2
sw2340B-ms98-a-0104,380.939750,381.229750,neat,I,sv,u-121-2
sw2340B-ms98-a-0104,381.229750,381.365875,i,B,sv,u-121-3
sw2340B-ms98-a-0104,381.365875,381.674750,think,I,sv,u-121-3
sw2340B-ms98-a-0104,381.674750,382.129750,uh,I,sv,u-121-3
sw2340B-ms98-a-0104,382.129750,382.389750,you,I,sv,u-121-3
sw2340B-ms98-a-0104,382.389750,382.699750,learn,I,sv,u-121-3
sw2340B-ms98-a-0104,382.699750,382.759750,a,I,sv,u-121-3
sw2340B-ms98-a-0104,382.759750,383.029750,lot,I,sv,u-121-3
sw2340B-ms98-a-0104,383.029750,383.469750,from,I,sv,u-121-3
sw2340B-ms98-a-0104,383.589750,383.715000,them_1,O,,
sw2340B-ms98-a-0104,383.958250,384.056625,y[ou]-,O,,
sw2340B-ms98-a-0105,384.584750,384.734750,from,B,+,u-123-1
sw2340B-ms98-a-0105,384.734750,384.874750,all,I,+,u-123-1
sw2340B-ms98-a-0105,384.874750,385.034750,their,I,+,u-123-1
sw2340B-ms98-a-0105,385.034750,385.624750,experiences,I,+,u-123-1
sw2340B-ms98-a-0105,385.624750,385.794750,and,B,sd,u-123-2
sw2340B-ms98-a-0105,385.794750,385.974750,and,I,sd,u-123-2
sw2340B-ms98-a-0105,385.974750,386.174750,that's,I,sd,u-123-2
sw2340B-ms98-a-0105,386.174750,386.264750,one,I,sd,u-123-2
sw2340B-ms98-a-0105,386.264750,386.324750,of,I,sd,u-123-2
sw2340B-ms98-a-0105,386.324750,386.404750,my,I,sd,u-123-2
sw2340B-ms98-a-0105,386.404750,386.664750,favorite,I,sd,u-123-2
sw2340B-ms98-a-0105,386.664750,386.854750,things,I,sd,u-123-2
sw2340B-ms98-a-0105,386.854750,386.934750,to,I,sd,u-123-2
sw2340B-ms98-a-0105,386.934750,387.034750,do,I,sd,u-123-2
sw2340B-ms98-a-0105,387.034750,387.214750,sit,I,sd,u-123-2
sw2340B-ms98-a-0105,387.214750,387.364750,around,I,sd,u-123-2
sw2340B-ms98-a-0105,387.364750,387.454750,and,I,sd,u-123-2
sw2340B-ms98-a-0105,387.454750,387.694750,listen,I,sd,u-123-2
sw2340B-ms98-a-0105,387.694750,387.784750,to,I,sd,u-123-2
sw2340B-ms98-a-0105,387.784750,387.914750,their,I,sd,u-123-2
sw2340B-ms98-a-0105,387.914750,388.784125,stories,I,sd,u-123-2
sw2340B-ms98-a-0106,389.439500,389.539500,i,B,sv,u-125-1
sw2340B-ms98-a-0106,389.539500,389.749500,think,I,sv,u-125-1
sw2340B-ms98-a-0106,389.749500,389.979500,that's,I,sv,u-125-1
sw2340B-ms98-a-0106,390.059500,390.549500,neat,I,sv,u-125-1
sw2340B-ms98-a-0106,390.719500,390.939500,because_1,O,,
sw2340B-ms98-a-0106,390.939500,391.069500,they,B,sv,u-125-2
sw2340B-ms98-a-0106,391.069500,391.312000,really,I,sv,u-125-2
sw2340B-ms98-a-0106,391.312000,391.481500,have,I,sv,u-125-2
sw2340B-ms98-a-0106,391.481500,391.639500,a,I,sv,u-125-2
sw2340B-ms98-a-0106,391.639500,391.799500,lot,I,sv,u-125-2
sw2340B-ms98-a-0106,391.799500,391.871750,of,I,sv,u-125-2
sw2340B-ms98-a-0106,391.871750,392.014625,good,I,sv,u-125-2
sw2340B-ms98-a-0106,392.014625,392.199125,i[deas]-,I,sv,u-125-2
sw2340B-ms98-a-0106,392.199125,392.789500,insights,I,sv,u-125-2
sw2340B-ms98-a-0107,393.800750,394.139625,that,B,+,u-127-1
sw2340B-ms98-a-0107,394.139625,394.374250,my,I,+,u-127-1
sw2340B-ms98-a-0107,394.374250,394.581125,fa[ther]-,I,+,u-127-1
sw2340B-ms98-a-0107,394.581125,395.101875,my,I,+,u-127-1
sw2340B-ms98-a-0107,395.297750,395.952125,husband's,I,+,u-127-1
sw2340B-ms98-a-0107,395.952125,396.427625,father,I,+,u-127-1
sw2340B-ms98-a-0107,397.083000,397.322125,is,I,+,u-127-1
sw2340B-ms98-a-0107,397.322125,397.692125,really,I,+,u-127-1
sw2340B-ms98-a-0107,397.692125,398.013875,old,I,+,u-127-1
sw2340B-ms98-a-0107,398.013875,398.499750,he,B,sd,u-127-2
sw2340B-ms98-a-0107,398.499750,398.772125,he,I,sd,u-127-2
sw2340B-ms98-a-0107,398.772125,399.032125,had,I,sd,u-127-2
sw2340B-ms98-a-0107,399.032125,399.242125,him,I,sd,u-127-2
sw2340B-ms98-a-0107,399.242125,399.482125,late,I,sd,u-127-2
sw2340B-ms98-a-0107,399.482125,399.552125,in,I,sd,u-127-2
sw2340B-ms98-a-0107,399.552125,399.872125,life,I,sd,u-127-2
sw2340B-ms98-a-0107,399.872125,400.012125,and,B,sd,u-127-3
sw2340B-ms98-a-0107,400.012125,400.450125,he's,I,sd,u-127-3
sw2340B-ms98-a-0107,400.857125,401.007750,he'll,I,sd,u-127-3
sw2340B-ms98-a-0107,401.007750,401.105750,be,I,sd,u-127-3
sw2340B-ms98-a-0107,401.105750,401.542125,eighty,I,sd,u-127-3
sw2340B-ms98-a-0107,401.542125,401.752125,this,I,sd,u-127-3
sw2340B-ms98-a-0107,401.752125,402.040250,year,I,sd,u-127-3
sw2340B-ms98-a-0108,402.790000,402.970000,and,B,sd,u-129-1
sw2340B-ms98-a-0108,402.970000,403.080000,i,I,sd,u-129-1
sw2340B-ms98-a-0108,403.080000,403.947375,just,I,sd,u-129-1
sw2340B-ms98-a-0108,404.289750,404.541750,uh,I,sd,u-129-1
sw2340B-ms98-a-0108,404.541750,404.840000,he,I,sd,u-129-1
sw2340B-ms98-a-0108,404.840000,405.070000,lives,I,sd,u-129-1
sw2340B-ms98-a-0108,405.070000,405.190000,with,I,sd,u-129-1
sw2340B-ms98-a-0108,405.190000,405.630000,different,I,sd,u-129-1
sw2340B-ms98-a-0109,406.213000,406.363000,you,I,sd,u-129-1
sw2340B-ms98-a-0109,406.363000,406.423000,know,I,sd,u-129-1
sw2340B-ms98-a-0109,406.423000,406.693000,people,I,sd,u-129-1
sw2340B-ms98-a-0109,406.693000,406.783000,in,I,sd,u-129-1
sw2340B-ms98-a-0109,406.783000,406.843000,the,I,sd,u-129-1
sw2340B-ms98-a-0109,406.843000,407.213000,family,I,sd,u-129-1
sw2340B-ms98-a-0109,407.213000,407.403000,he'll,B,sd,u-129-2
sw2340B-ms98-a-0109,407.403000,407.753000,switch,I,sd,u-129-2
sw2340B-ms98-a-0109,407.753000,407.903000,from,I,sd,u-129-2
sw2340B-ms98-a-0109,407.903000,408.085375,time,I,sd,u-129-2
sw2340B-ms98-a-0109,408.085375,408.134750,to,I,sd,u-129-2
sw2340B-ms98-a-0109,408.134750,408.300625,time,I,sd,u-129-2
sw2340B-ms98-a-0109,408.687625,408.833000,i,B,%,u-129-3
sw2340B-ms98-a-0109,408.833000,409.053000,just,I,%,u-129-3
sw2340B-ms98-a-0110,409.719000,410.204625,yeah,B,aa,u-131-1
sw2340B-ms98-a-0110,410.466625,410.579000,i,B,sd,u-131-2
sw2340B-ms98-a-0110,410.579000,410.749000,just,I,sd,u-131-2
sw2340B-ms98-a-0110,410.749000,410.909000,couldn't,I,sd,u-131-2
sw2340B-ms98-a-0110,410.909000,411.289000,imagine,I,sd,u-131-2
sw2340B-ms98-a-0110,411.289000,411.671500,locking,I,sd,u-131-2
sw2340B-ms98-a-0110,411.841000,412.179000,not,B,sd,u-131-3
sw2340B-ms98-a-0110,412.179000,412.519000,locking,I,sd,u-131-3
sw2340B-ms98-a-0110,412.519000,412.639000,him,I,sd,u-131-3
sw2340B-ms98-a-0110,412.639000,412.789000,up,I,sd,u-131-3
sw2340B-ms98-a-0110,412.789000,412.939000,but,I,sd,u-131-3
sw2340B-ms98-a-0110,412.939000,413.179000,putting,I,sd,u-131-3
sw2340B-ms98-a-0110,413.179000,413.349000,him,I,sd,u-131-3
sw2340B-ms98-a-0110,413.349000,413.459000,in,I,sd,u-131-3
sw2340B-ms98-a-0110,413.459000,413.529000,a,I,sd,u-131-3
sw2340B-ms98-a-0110,413.529000,413.829000,home,I,sd,u-131-3
sw2340B-ms98-a-0110,413.829000,413.939000,and,I,sd,u-131-3
sw2340B-ms98-a-0110,413.939000,414.274000,just,I,sd,u-131-3
sw2340B-ms98-a-0111,415.194250,416.683375,[laughter-lock],O,,
sw2340B-ms98-a-0111,416.683375,416.941000,[laughter-him],O,,
sw2340B-ms98-a-0111,416.941000,417.539750,[laughter-up],O,,
sw2340B-ms98-a-0113,420.112250,420.466125,oh,O,,
sw2340B-ms98-a-0113,420.466125,420.619750,i,B,aa,u-135-1
sw2340B-ms98-a-0113,420.619750,421.003875,know,I,aa,u-135-1
sw2340B-ms98-a-0113,421.421625,421.593375,i,B,aa^r,u-135-2
sw2340B-ms98-a-0113,421.593375,421.841625,know,I,aa^r,u-135-2
sw2340B-ms98-a-0114,423.407375,423.520250,r[ight]-,O,,
sw2340B-ms98-a-0114,423.520250,423.912000,right,B,aa,u-137-1
sw2340B-ms98-a-0114,423.912000,424.300875,right,O,,
sw2340B-ms98-a-0115,425.036000,425.856875,exactly,B,aa,u-137-2
sw2340B-ms98-a-0117,427.923625,428.622625,um-hum,O,,
sw2340B-ms98-a-0118,429.631375,429.841375,that's,B,aa,u-139-1
sw2340B-ms98-a-0118,429.841375,430.307125,right,I,aa,u-139-1
sw2340B-ms98-a-0120,435.445625,436.515375,[laughter],O,,
sw2340B-ms98-a-0122,439.201000,439.609500,oh,B,^q,u-143-1
sw2340B-ms98-a-0122,439.609500,439.749500,you're,I,^q,u-143-1
sw2340B-ms98-a-0122,439.749500,439.869500,not,I,^q,u-143-1
sw2340B-ms98-a-0122,439.869500,439.999500,going,I,^q,u-143-1
sw2340B-ms98-a-0122,439.999500,440.059500,to,I,^q,u-143-1
sw2340B-ms98-a-0122,440.059500,440.189500,put,I,^q,u-143-1
sw2340B-ms98-a-0122,440.189500,440.289500,me,I,^q,u-143-1
sw2340B-ms98-a-0122,440.289500,440.669500,away,I,^q,u-143-1
sw2340B-ms98-a-0122,440.669500,442.039500,[laughter],O,,
sw2340B-ms98-a-0122,442.039500,442.159500,that's,B,sd,u-145-1
sw2340B-ms98-a-0122,442.159500,442.269500,what,I,sd,u-145-1
sw2340B-ms98-a-0122,442.269500,442.369500,my,I,sd,u-145-1
sw2340B-ms98-a-0122,442.369500,442.669500,mother,I,sd,u-145-1
sw2340B-ms98-a-0122,442.669500,442.889500,she,B,%,u-145-2
sw2340B-ms98-a-0122,442.889500,443.231250,always,I,%,u-145-2
sw2340B-ms98-a-0122,443.528875,443.669500,you're,B,^q,u-145-3
sw2340B-ms98-a-0122,443.669500,443.789500,going,I,^q,u-145-3
sw2340B-ms98-a-0122,443.789500,443.849500,to,I,^q,u-145-3
sw2340B-ms98-a-0122,443.849500,444.059500,lock,I,^q,u-145-3
sw2340B-ms98-a-0122,444.059500,444.239500,me,I,^q,u-145-3
sw2340B-ms98-a-0122,444.239500,444.369500,up,I,^q,u-145-3
sw2340B-ms98-a-0122,444.369500,444.519500,one,I,^q,u-145-3
sw2340B-ms98-a-0122,444.519500,444.709500,day,I,^q,u-145-3
sw2340B-ms98-a-0122,444.709500,444.929500,aren't,I,^q,u-145-3
sw2340B-ms98-a-0122,444.929500,445.069500,you,I,^q,u-145-3
sw2340B-ms98-a-0122,445.069500,445.169500,i,B,^q,u-147-1
sw2340B-ms98-a-0122,445.169500,445.349500,can,I,^q,u-147-1
sw2340B-ms98-a-0122,445.349500,445.499500,t[ell]-,I,^q,u-147-1
sw2340B-ms98-a-0122,445.499500,445.569500,i,I,^q,u-147-1
sw2340B-ms98-a-0122,445.569500,445.729500,can,I,^q,u-147-1
sw2340B-ms98-a-0122,445.729500,445.909500,tell,I,^q,u-147-1
sw2340B-ms98-a-0122,445.909500,446.029500,you're,B,^q,u-147-2
sw2340B-ms98-a-0122,446.029500,446.149500,going,I,^q,u-147-2
sw2340B-ms98-a-0122,446.149500,446.209500,to,I,^q,u-147-2
sw2340B-ms98-a-0122,446.209500,446.339500,lock,I,^q,u-147-2
sw2340B-ms98-a-0122,446.339500,446.529500,me,I,^q,u-147-2
sw2340B-ms98-a-0122,446.529500,446.739500,up,I,^q,u-147-2
sw2340B-ms98-a-0124,449.439250,449.582000,i,B,aa,u-149-1
sw2340B-ms98-a-0124,449.582000,449.926000,know,I,aa,u-149-1
sw2340B-ms98-a-0124,450.077875,450.286500,it,O,,
sw2340B-ms98-a-0126,455.726875,456.001125,right,B,b,u-151-1
sw2340B-ms98-a-0128,458.497125,458.757125,that's,B,ba,u-153-1
sw2340B-ms98-a-0128,458.757125,459.367125,great,I,ba,u-153-1
sw2340B-ms98-a-0130,465.165625,466.137125,gosh,B,ba,u-155-1
sw2340B-ms98-a-0132,468.717000,469.120125,right,B,b,u-157-1
sw2340B-ms98-a-0134,474.736625,475.246625,yes,B,b,u-159-1
sw2340B-ms98-a-0135,475.759500,476.199500,prepare,B,^2,u-161-1
sw2340B-ms98-a-0135,476.199500,476.329500,your,I,^2,u-161-1
sw2340B-ms98-a-0136,477.073250,477.193250,well,B,ba,u-163-1
sw2340B-ms98-a-0136,477.193250,477.393250,that's,I,ba,u-163-1
sw2340B-ms98-a-0136,477.393250,477.573250,great,I,ba,u-163-1
sw2340B-ms98-a-0136,477.573250,477.623250,c[an]-,O,,
sw2340B-ms98-a-0136,477.623250,477.763250,now,B,qy,u-163-2
sw2340B-ms98-a-0136,477.763250,477.973250,can,I,qy,u-163-2
sw2340B-ms98-a-0136,477.973250,478.182875,she,I,qy,u-163-2
sw2340B-ms98-a-0136,478.182875,478.563250,leave,I,qy,u-163-2
sw2340B-ms98-a-0136,478.563250,479.063250,um,I,qy,u-163-2
sw2340B-ms98-a-0136,479.063250,479.243250,on,I,qy,u-163-2
sw2340B-ms98-a-0136,479.243250,479.313250,a,I,qy,u-163-2
sw2340B-ms98-a-0136,479.313250,479.503250,day,I,qy,u-163-2
sw2340B-ms98-a-0136,479.503250,479.593250,by,I,qy,u-163-2
sw2340B-ms98-a-0136,479.593250,480.193250,herself,I,qy,u-163-2
sw2340B-ms98-a-0138,483.670000,484.050000,oh,B,ba,u-165-1
sw2340B-ms98-a-0138,484.050000,484.500000,man,I,ba,u-165-1
sw2340B-ms98-a-0138,484.780000,485.100000,that's,B,ba,u-167-1
sw2340B-ms98-a-0138,485.100000,486.092375,neat,I,ba,u-167-1
sw2340B-ms98-a-0140,489.221375,489.530125,yeah,O,,
sw2340B-ms98-a-0141,490.630250,492.924500,[laughter],O,,
sw2340B-ms98-a-0142,493.510000,493.896750,right,B,b,u-171-1
sw2340B-ms98-a-0144,502.625500,502.988500,right,B,b,u-173-1
sw2340B-ms98-a-0145,503.989750,504.119750,i,B,aa,u-175-1
sw2340B-ms98-a-0145,504.119750,504.469750,know,I,aa,u-175-1
sw2340B-ms98-a-0145,504.469750,504.719750,bless,B,ba,u-175-2
sw2340B-ms98-a-0145,504.719750,504.839750,their,I,ba,u-175-2
sw2340B-ms98-a-0145,504.839750,505.169750,hearts,I,ba,u-175-2
sw2340B-ms98-a-0145,505.169750,505.229750,you,B,sv,u-175-3
sw2340B-ms98-a-0145,505.229750,505.499750,hate,I,sv,u-175-3
sw2340B-ms98-a-0145,505.499750,505.579750,to,I,sv,u-175-3
sw2340B-ms98-a-0145,505.579750,505.879750,hurt,I,sv,u-175-3
sw2340B-ms98-a-0145,505.879750,506.019750,them_1,I,sv,u-175-3
sw2340B-ms98-a-0145,506.019750,506.229750,by,I,sv,u-175-3
sw2340B-ms98-a-0145,506.229750,506.499750,doing,I,sv,u-175-3
sw2340B-ms98-a-0145,506.499750,506.679750,that,I,sv,u-175-3
sw2340B-ms98-a-0145,506.679750,507.211625,that's,B,sv,u-175-4
sw2340B-ms98-a-0145,507.509250,507.659750,like,B,+,u-177-1
sw2340B-ms98-a-0145,507.659750,507.799750,their,I,+,u-177-1
sw2340B-ms98-a-0145,507.799750,508.150875,one,I,+,u-177-1
sw2340B-ms98-a-0145,508.550125,509.089750,last,I,+,u-177-1
sw2340B-ms98-a-0145,509.089750,509.359750,thing,I,+,u-177-1
sw2340B-ms98-a-0145,509.359750,509.489750,that,I,+,u-177-1
sw2340B-ms98-a-0145,509.489750,509.619750,they,I,+,u-177-1
sw2340B-ms98-a-0145,509.619750,509.839750,can,I,+,u-177-1
sw2340B-ms98-a-0145,509.839750,510.239750,still,I,+,u-177-1
sw2340B-ms98-a-0145,510.239750,510.447375,do,I,+,u-177-1
sw2340B-ms98-a-0145,510.447375,510.752500,and,B,sv,u-177-2
sw2340B-ms98-a-0145,511.269750,511.419750,you,I,sv,u-177-2
sw2340B-ms98-a-0145,511.419750,511.749750,take,I,sv,u-177-2
sw2340B-ms98-a-0145,511.749750,511.989750,away,I,sv,u-177-2
sw2340B-ms98-a-0145,511.989750,512.199750,that,I,sv,u-177-2
sw2340B-ms98-a-0145,512.199750,512.789750,driving,I,sv,u-177-2
sw2340B-ms98-a-0145,512.789750,513.419750,ability,I,sv,u-177-2
