sw3194A-ms98-a-0001,1.256000,1.679875,um-hum,B,b,u-2-1
sw3194A-ms98-a-0046,214.569375,214.809375,that,I,qy,u-44-1
sw3194A-ms98-a-0046,215.119375,215.599375,okay,B,bk,u-46-1
sw3194A-ms98-a-0048,219.831875,220.207250,right,B,b,u-48-1
sw3194A-ms98-a-0048,220.583500,220.871625,right,B,b^r,u-48-2
sw3194A-ms98-a-0050,229.777000,230.460125,[laughter],O,,
sw3194A-ms98-a-0052,238.485000,238.915000,i,B,sv,u-52-1
sw3194A-ms98-a-0052,238.915000,239.096500,i,I,sv,u-52-1
sw3194A-ms98-a-0052,239.096500,239.315000,know,I,sv,u-52-1
sw3194A-ms98-a-0052,239.315000,239.565000,with,I,sv,u-52-1
sw3194A-ms98-a-0052,239.565000,239.705000,our,I,sv,u-52-1
sw3194A-ms98-a-0052,239.705000,240.367625,family,I,sv,u-52-1
sw3194A-ms98-a-0052,240.687750,240.875000,that,I,sv,u-52-1
sw3194A-ms98-a-0052,240.875000,240.995000,we,I,sv,u-52-1
sw3194A-ms98-a-0052,240.995000,241.235000,could,I,sv,u-52-1
sw3194A-ms98-a-0052,241.235000,241.785000,really,I,sv,u-52-1
sw3194A-ms98-a-0052,241.785000,241.965000,be,I,sv,u-52-1
sw3194A-ms98-a-0052,241.965000,242.655875,helpful,I,sv,u-52-1
sw3194A-ms98-a-0052,242.655875,242.889375,if,I,sv,u-52-1
sw3194A-ms98-a-0052,242.889375,243.035000,we,I,sv,u-52-1
sw3194A-ms98-a-0052,243.035000,243.335000,could,I,sv,u-52-1
sw3194A-ms98-a-0052,243.335000,243.745000,find,I,sv,u-52-1
sw3194A-ms98-a-0052,243.745000,243.855375,a,I,sv,u-52-1
sw3194A-ms98-a-0052,243.855375,244.062500,way,I,sv,u-52-1
sw3194A-ms98-a-0052,244.062500,244.215000,to,I,sv,u-52-1
sw3194A-ms98-a-0052,244.215000,244.735000,just,I,sv,u-52-1
sw3194A-ms98-a-0052,244.735000,245.195000,um,I,sv,u-52-1
sw3194A-ms98-a-0052,245.195000,245.365000,get,I,sv,u-52-1
sw3194A-ms98-a-0052,245.365000,245.525875,it,I,sv,u-52-1
sw3194A-ms98-a-0052,245.525875,246.227625,into,I,sv,u-52-1
sw3194A-ms98-a-0052,246.619875,246.955000,different,I,sv,u-52-1
sw3194A-ms98-a-0052,246.955000,247.795000,categories,I,sv,u-52-1
sw3194A-ms98-a-0052,247.795000,247.995000,like,I,sv,u-52-1
sw3194A-ms98-a-0052,247.995000,248.245000,that,I,sv,u-52-1
sw3194A-ms98-a-0052,248.245000,248.448250,and,B,sd,u-52-2
sw3194A-ms98-a-0053,249.566375,249.806375,i-,O,,
sw3194A-ms98-a-0053,249.806375,250.003000,i,B,+,u-54-1
sw3194A-ms98-a-0053,250.003000,250.156375,don't,I,+,u-54-1
sw3194A-ms98-a-0053,250.156375,250.256375,know,I,+,u-54-1
sw3194A-ms98-a-0053,250.256375,250.376375,what,I,+,u-54-1
sw3194A-ms98-a-0053,250.376375,250.446375,it,I,+,u-54-1
sw3194A-ms98-a-0053,250.446375,250.596375,would,I,+,u-54-1
sw3194A-ms98-a-0053,250.596375,250.886375,take,I,+,u-54-1
sw3194A-ms98-a-0053,250.886375,251.495125,to,I,+,u-54-1
sw3194A-ms98-a-0053,251.495125,251.676000,to,I,+,u-54-1
sw3194A-ms98-a-0053,251.676000,251.836375,get,I,+,u-54-1
sw3194A-ms98-a-0053,251.836375,251.986375,my,I,+,u-54-1
sw3194A-ms98-a-0053,251.986375,252.526375,children,I,+,u-54-1
sw3194A-ms98-a-0053,252.526375,252.696375,to,I,+,u-54-1
sw3194A-ms98-a-0053,252.696375,253.104125,start,I,+,u-54-1
sw3194A-ms98-a-0053,253.269875,253.670500,working,I,+,u-54-1
sw3194A-ms98-a-0053,253.670500,253.850625,on,I,+,u-54-1
sw3194A-ms98-a-0053,253.850625,254.076375,it,I,+,u-54-1
sw3194A-ms98-a-0053,254.076375,254.306375,i,B,sv,u-54-2
sw3194A-ms98-a-0054,254.911625,255.042625,i,I,sv,u-54-2
sw3194A-ms98-a-0054,255.042625,255.251625,have,I,sv,u-54-2
sw3194A-ms98-a-0054,255.251625,255.501625,two,I,sv,u-54-2
sw3194A-ms98-a-0054,255.501625,255.811625,older,I,sv,u-54-2
sw3194A-ms98-a-0054,255.811625,256.161625,ones,I,sv,u-54-2
sw3194A-ms98-a-0054,256.161625,256.311625,that,I,sv,u-54-2
sw3194A-ms98-a-0054,256.311625,256.771625,probably,I,sv,u-54-2
sw3194A-ms98-a-0054,256.771625,256.995625,would,I,sv,u-54-2
sw3194A-ms98-a-0054,256.995625,257.181625,go,I,sv,u-54-2
sw3194A-ms98-a-0054,257.181625,257.591625,along,I,sv,u-54-2
sw3194A-ms98-a-0054,257.591625,257.781625,with,I,sv,u-54-2
sw3194A-ms98-a-0054,257.781625,258.153000,the,I,sv,u-54-2
sw3194A-ms98-a-0054,258.443125,258.603000,if,I,sv,u-54-2
sw3194A-ms98-a-0054,258.603000,258.753750,i,I,sv,u-54-2
sw3194A-ms98-a-0054,258.753750,259.011625,had,I,sv,u-54-2
sw3194A-ms98-a-0054,259.011625,259.251625,it,I,sv,u-54-2
sw3194A-ms98-a-0054,259.251625,260.044625,arranged,I,sv,u-54-2
sw3194A-ms98-a-0054,260.044625,260.341625,so,I,sv,u-54-2
sw3194A-ms98-a-0054,260.341625,260.471625,that,I,sv,u-54-2
sw3194A-ms98-a-0054,260.471625,260.561625,it,I,sv,u-54-2
sw3194A-ms98-a-0054,260.561625,260.865250,wasn't,I,sv,u-54-2
sw3194A-ms98-a-0054,260.865250,261.057375,a,I,sv,u-54-2
sw3194A-ms98-a-0054,261.057375,261.251625,big,I,sv,u-54-2
sw3194A-ms98-a-0054,261.251625,261.971625,project,I,sv,u-54-2
sw3194A-ms98-a-0054,261.971625,262.101625,you,I,sv,u-54-2
sw3194A-ms98-a-0054,262.101625,262.361625,know,I,sv,u-54-2
sw3194A-ms98-a-0056,266.326875,266.639250,okay_1,O,,
sw3194A-ms98-a-0058,281.207125,281.592375,yeah,B,b,u-58-1
sw3194A-ms98-a-0060,288.640500,289.040500,uh-huh,B,b,u-60-1
sw3194A-ms98-a-0062,291.845625,292.265625,oh,B,b,u-62-1
