sw3206A-ms98-a-0001,0.040000,0.172375,yeah,B,o,u-1-1
sw3206A-ms98-a-0044,274.785250,275.025250,over,I,sd,u-45-5
sw3206A-ms98-a-0044,275.025250,275.145250,the,I,sd,u-45-5
sw3206A-ms98-a-0044,275.145250,275.526375,city,I,sd,u-45-5
sw3206A-ms98-a-0044,275.887875,276.325250,and,B,sd,u-45-6
sw3206A-ms98-a-0044,276.325250,276.455250,i,I,sd,u-45-6
sw3206A-ms98-a-0044,276.455250,276.625250,don't,I,sd,u-45-6
sw3206A-ms98-a-0044,276.625250,276.695250,know,I,sd,u-45-6
sw3206A-ms98-a-0044,276.695250,277.035250,why,I,sd,u-45-6
sw3206A-ms98-a-0044,277.035250,277.225250,we,I,sd,u-45-6
sw3206A-ms98-a-0044,277.225250,277.625250,couldn't,I,sd,u-45-6
sw3206A-ms98-a-0044,277.625250,278.035250,have,I,sd,u-45-6
sw3206A-ms98-a-0044,278.035250,278.655250,duplicate,I,sd,u-45-6
sw3206A-ms98-a-0044,278.655250,279.135250,voting,I,sd,u-45-6
sw3206A-ms98-a-0044,279.135250,279.265250,on,I,sd,u-45-6
sw3206A-ms98-a-0044,279.265250,279.605250,some,I,sd,u-45-6
sw3206A-ms98-a-0044,279.605250,279.715250,of,I,sd,u-45-6
sw3206A-ms98-a-0044,279.715250,280.241625,this,I,sd,u-45-6
sw3206A-ms98-a-0046,288.254500,288.524500,yes,B,aa,u-47-1
sw3206A-ms98-a-0046,288.524500,288.654500,i,B,aa,u-47-2
sw3206A-ms98-a-0046,288.654500,289.091375,know,I,aa,u-47-2
sw3206A-ms98-a-0048,291.858625,292.028625,but,B,qh,u-49-1
sw3206A-ms98-a-0048,292.028625,292.228625,is,I,qh,u-49-1
sw3206A-ms98-a-0048,292.228625,292.498625,there,I,qh,u-49-1
sw3206A-ms98-a-0048,292.498625,292.838625,is,I,qh,u-49-1
sw3206A-ms98-a-0048,292.838625,293.218625,every,I,qh,u-49-1
sw3206A-ms98-a-0048,293.218625,293.755125,list,I,qh,u-49-1
sw3206A-ms98-a-0048,293.755125,294.346375,checked,I,qh,u-49-1
sw3206A-ms98-a-0048,294.346375,294.708625,as,I,qh,u-49-1
sw3206A-ms98-a-0048,294.708625,295.348625,thoroughly,I,qh,u-49-1
sw3206A-ms98-a-0048,295.348625,295.518625,as,I,qh,u-49-1
sw3206A-ms98-a-0048,295.518625,295.624625,a,I,qh,u-49-1
sw3206A-ms98-a-0048,296.110500,296.228625,you,B,%,u-49-2
sw3206A-ms98-a-0048,296.228625,296.501750,know,I,%,u-49-2
sw3206A-ms98-a-0048,297.138375,297.481375,we,I,%,u-49-2
sw3206A-ms98-a-0048,297.797750,298.108625,back,B,%,u-49-3
sw3206A-ms98-a-0048,298.108625,298.248625,in,I,%,u-49-3
sw3206A-ms98-a-0048,298.248625,298.448625,it,O,,
sw3206A-ms98-a-0048,298.448625,298.718625,when,B,%,u-49-4
sw3206A-ms98-a-0048,298.718625,298.924125,i,I,%,u-49-4
sw3206A-ms98-a-0048,298.924125,299.150000,lived,I,%,u-49-4
