sw3061A-ms98-a-0003,0.801500,1.490250,yes,B,o,u-2-1
sw3061A-ms98-a-0037,152.102000,152.511125,um,I,sd,u-88-1
sw3061A-ms98-a-0038,153.218125,153.709125,she,I,sd,u-88-1
sw3061A-ms98-a-0038,153.709125,154.129125,just,I,sd,u-88-1
sw3061A-ms98-a-0038,154.129125,154.339125,loved,I,sd,u-88-1
sw3061A-ms98-a-0038,154.339125,154.499125,this,I,sd,u-88-1
sw3061A-ms98-a-0038,154.499125,154.649125,little,I,sd,u-88-1
sw3061A-ms98-a-0038,154.649125,154.819125,dog,I,sd,u-88-1
sw3061A-ms98-a-0038,154.819125,154.879125,to,B,+,u-90-1
sw3061A-ms98-a-0038,154.879125,155.239125,pieces,I,+,u-90-1
sw3061A-ms98-a-0038,155.239125,155.359125,but,B,sd,u-90-2
sw3061A-ms98-a-0038,155.359125,155.509125,i,I,sd,u-90-2
sw3061A-ms98-a-0038,155.509125,155.669125,think,I,sd,u-90-2
sw3061A-ms98-a-0038,155.669125,155.799125,she,I,sd,u-90-2
sw3061A-ms98-a-0038,155.799125,156.019125,loved,I,sd,u-90-2
sw3061A-ms98-a-0038,156.019125,156.079125,her,I,sd,u-90-2
sw3061A-ms98-a-0038,156.079125,156.259125,too,I,sd,u-90-2
sw3061A-ms98-a-0038,156.259125,156.519125,much,I,sd,u-90-2
sw3061A-ms98-a-0038,156.519125,157.039125,because,I,sd,u-90-2
sw3061A-ms98-a-0038,157.039125,157.149125,the,I,sd,u-90-2
sw3061A-ms98-a-0038,157.149125,157.489875,dog,I,sd,u-90-2
sw3061A-ms98-a-0038,157.489875,157.938125,has,I,sd,u-90-2
sw3061A-ms98-a-0038,157.938125,158.279125,never,I,sd,u-90-2
sw3061A-ms98-a-0038,158.279125,158.419125,been,I,sd,u-90-2
sw3061A-ms98-a-0038,158.419125,158.569125,real,I,sd,u-90-2
sw3061A-ms98-a-0038,158.569125,159.129125,comfortable,I,sd,u-90-2
sw3061A-ms98-a-0038,159.129125,159.319125,with,I,sd,u-90-2
sw3061A-ms98-a-0038,159.319125,159.543250,her,I,sd,u-90-2
sw3061A-ms98-a-0038,159.660000,159.719125,i,B,sv,u-90-3
sw3061A-ms98-a-0038,159.719125,159.939125,think,I,sv,u-90-3
sw3061A-ms98-a-0038,159.939125,160.129125,she,B,+,u-92-1
sw3061A-ms98-a-0038,160.129125,160.259125,was,I,+,u-92-1
sw3061A-ms98-a-0038,160.259125,160.469125,always,I,+,u-92-1
sw3061A-ms98-a-0038,160.469125,160.549125,a,I,+,u-92-1
sw3061A-ms98-a-0038,160.549125,160.719125,little,I,+,u-92-1
sw3061A-ms98-a-0038,160.719125,160.869125,bit,I,+,u-92-1
sw3061A-ms98-a-0038,160.869125,161.109125,leery,I,+,u-92-1
sw3061A-ms98-a-0038,161.109125,161.169125,of,I,+,u-92-1
sw3061A-ms98-a-0038,161.169125,161.299125,her,I,+,u-92-1
sw3061A-ms98-a-0039,161.710000,161.830000,our,B,sd,u-94-1
sw3061A-ms98-a-0039,161.830000,162.100000,son,I,sd,u-94-1
sw3061A-ms98-a-0039,162.100000,162.240000,on,I,sd,u-94-1
sw3061A-ms98-a-0039,162.240000,162.330000,the,I,sd,u-94-1
sw3061A-ms98-a-0039,162.330000,162.480000,other,I,sd,u-94-1
sw3061A-ms98-a-0039,162.480000,162.770000,hand,I,sd,u-94-1
sw3061A-ms98-a-0039,162.770000,162.850000,who,I,sd,u-94-1
sw3061A-ms98-a-0039,162.850000,163.010000,was,I,sd,u-94-1
sw3061A-ms98-a-0039,163.010000,163.220000,about,I,sd,u-94-1
sw3061A-ms98-a-0039,163.220000,163.610000,eleven,I,sd,u-94-1
sw3061A-ms98-a-0039,163.610000,163.710000,at,I,sd,u-94-1
sw3061A-ms98-a-0039,163.710000,163.790000,the,I,sd,u-94-1
sw3061A-ms98-a-0039,163.790000,164.226000,time,I,sd,u-94-1
sw3061A-ms98-a-0039,164.649125,165.097250,was,I,sd,u-94-1
sw3061A-ms98-a-0039,165.097250,165.621000,um,I,sd,u-94-1
sw3061A-ms98-a-0039,165.963750,166.260000,not,I,sd,u-94-1
sw3061A-ms98-a-0039,166.260000,166.520000,very,I,sd,u-94-1
sw3061A-ms98-a-0039,166.520000,166.880000,interested,I,sd,u-94-1
sw3061A-ms98-a-0039,166.880000,167.000000,in,I,sd,u-94-1
sw3061A-ms98-a-0039,167.000000,167.497000,pets,I,sd,u-94-1
sw3061A-ms98-a-0039,167.704125,168.064250,but,B,sd,u-94-2
sw3061A-ms98-a-0039,168.169625,168.300000,as,I,sd,u-94-2
sw3061A-ms98-a-0039,168.300000,168.430000,it,I,sd,u-94-2
sw3061A-ms98-a-0039,168.430000,168.670000,turned,I,sd,u-94-2
sw3061A-ms98-a-0039,168.670000,169.070000,out,I,sd,u-94-2
sw3061A-ms98-a-0039,169.070000,169.280000,he,I,sd,u-94-2
sw3061A-ms98-a-0039,169.280000,169.460000,and,I,sd,u-94-2
sw3061A-ms98-a-0039,169.460000,169.590000,this,I,sd,u-94-2
sw3061A-ms98-a-0039,169.590000,169.920000,dog,I,sd,u-94-2
sw3061A-ms98-a-0039,169.920000,170.030000,have,I,sd,u-94-2
sw3061A-ms98-a-0039,170.030000,170.220000,gotten,I,sd,u-94-2
sw3061A-ms98-a-0039,170.220000,170.280000,to,I,sd,u-94-2
sw3061A-ms98-a-0039,170.280000,170.410000,be,I,sd,u-94-2
sw3061A-ms98-a-0039,170.410000,170.640000,really,I,sd,u-94-2
sw3061A-ms98-a-0039,170.640000,170.800000,good,I,sd,u-94-2
sw3061A-ms98-a-0039,170.800000,171.295500,pals,I,sd,u-94-2
sw3061A-ms98-a-0040,171.565250,171.755250,so,B,sv,u-96-1
sw3061A-ms98-a-0040,171.755250,171.875250,you,I,sv,u-96-1
sw3061A-ms98-a-0040,171.875250,172.045250,just,I,sv,u-96-1
sw3061A-ms98-a-0040,172.045250,172.235250,never,I,sv,u-96-1
sw3061A-ms98-a-0040,172.235250,172.345250,know,I,sv,u-96-1
sw3061A-ms98-a-0040,172.345250,172.465250,how,I,sv,u-96-1
sw3061A-ms98-a-0040,172.465250,172.635250,that,I,sv,u-96-1
sw3061A-ms98-a-0040,172.635250,172.935250,works,I,sv,u-96-1
sw3061A-ms98-a-0040,172.935250,173.065250,out,I,sv,u-96-1
sw3061A-ms98-a-0040,173.065250,174.494375,[laughter],O,,
sw3061A-ms98-a-0042,180.074500,180.304500,uh-huh,B,b,u-98-1
sw3061A-ms98-a-0042,180.304500,181.104500,yes,B,b,u-98-2
sw3061A-ms98-a-0044,182.921375,183.466000,yeah,B,b,u-100-1
sw3061A-ms98-a-0046,185.237875,185.591750,that's,B,ba,u-102-1
sw3061A-ms98-a-0046,185.591750,186.045875,right,I,ba,u-102-1
sw3061A-ms98-a-0047,187.144875,187.424875,that,B,%,u-104-1
sw3061A-ms98-a-0047,187.424875,187.894875,yes,B,b,u-104-2
sw3061A-ms98-a-0047,187.894875,188.014875,they're,B,sv,u-104-3
sw3061A-ms98-a-0047,188.014875,188.405375,very,I,sv,u-104-3
sw3061A-ms98-a-0047,188.533375,189.514875,{unjudgmental},O,,
sw3061A-ms98-a-0047,189.514875,191.174875,[laughter],O,,
sw3061A-ms98-a-0047,191.174875,191.564875,oh,B,ba,u-108-1
sw3061A-ms98-a-0047,191.564875,192.114875,dear,I,ba,u-108-1
sw3061A-ms98-a-0049,197.823750,198.192000,yes,B,b,u-110-1
sw3061A-ms98-a-0049,198.192000,198.286875,i,B,sd,u-110-2
sw3061A-ms98-a-0049,198.286875,198.414000,have,I,sd,u-110-2
sw3061A-ms98-a-0049,198.414000,198.673875,been,I,sd,u-110-2
sw3061A-ms98-a-0049,198.673875,198.782000,i,I,sd,u-110-2
sw3061A-ms98-a-0049,198.782000,198.902000,have,I,sd,u-110-2
sw3061A-ms98-a-0049,198.902000,199.022000,been,I,sd,u-110-2
sw3061A-ms98-a-0049,199.022000,199.262000,reading,I,sd,u-110-2
sw3061A-ms98-a-0049,199.262000,199.382000,and,I,sd,u-110-2
sw3061A-ms98-a-0049,199.382000,199.792000,seeing,I,sd,u-110-2
sw3061A-ms98-a-0049,199.792000,200.042000,about,I,sd,u-110-2
sw3061A-ms98-a-0049,200.042000,200.162000,that,I,sd,u-110-2
sw3061A-ms98-a-0049,200.162000,200.292000,on,I,sd,u-110-2
sw3061A-ms98-a-0049,200.292000,200.998500,television,I,sd,u-110-2
sw3061A-ms98-a-0049,201.164250,201.478625,uh-huh,B,b,u-112-1
sw3061A-ms98-a-0049,201.634750,201.782000,and,B,%,u-112-2
sw3061A-ms98-a-0049,201.782000,202.104750,how,I,%,u-112-2
sw3061A-ms98-a-0051,204.479250,204.859250,uh-huh,B,b,u-114-1
sw3061A-ms98-a-0052,205.714000,206.034625,is,B,qy,u-116-1
sw3061A-ms98-a-0052,206.034625,206.318750,that,I,qy,u-116-1
sw3061A-ms98-a-0052,206.318750,206.897750,right,I,qy,u-116-1
sw3061A-ms98-a-0054,210.182250,210.402250,isn't,B,bh,u-118-1
sw3061A-ms98-a-0054,210.402250,210.532250,that,I,bh,u-118-1
sw3061A-ms98-a-0054,210.532250,211.142250,amazing,I,bh,u-118-1
sw3061A-ms98-a-0056,214.895500,215.385500,uh-huh,B,b,u-120-1
sw3061A-ms98-a-0056,215.739750,216.196875,yes,B,b,u-120-2
sw3061A-ms98-a-0056,216.599875,216.758625,it's,B,sv,u-120-3
sw3061A-ms98-a-0056,216.758625,217.035500,funny,I,sv,u-120-3
sw3061A-ms98-a-0056,217.035500,217.316375,how,I,sv,u-120-3
sw3061A-ms98-a-0056,217.316375,217.689250,um,I,sv,u-120-3
sw3061A-ms98-a-0056,217.689250,217.875500,how,I,sv,u-120-3
sw3061A-ms98-a-0056,217.875500,218.255500,pets,I,sv,u-120-3
sw3061A-ms98-a-0056,218.255500,218.475500,can,I,sv,u-120-3
sw3061A-ms98-a-0056,218.475500,218.685500,kind,I,sv,u-120-3
sw3061A-ms98-a-0056,218.685500,218.875500,of,I,sv,u-120-3
sw3061A-ms98-a-0056,218.875500,219.239875,um,I,sv,u-120-3
sw3061A-ms98-a-0056,219.714500,219.835500,oh,I,sv,u-120-3
sw3061A-ms98-a-0056,219.835500,220.105500,take,I,sv,u-120-3
sw3061A-ms98-a-0056,220.105500,220.190875,on,I,sv,u-120-3
sw3061A-ms98-a-0056,220.190875,220.254875,a,I,sv,u-120-3
sw3061A-ms98-a-0056,220.254875,220.545500,certain,I,sv,u-120-3
sw3061A-ms98-a-0056,220.545500,221.085500,status,I,sv,u-120-3
sw3061A-ms98-a-0056,221.085500,221.185500,in,I,sv,u-120-3
sw3061A-ms98-a-0056,221.185500,221.385500,certain,I,sv,u-120-3
sw3061A-ms98-a-0056,221.385500,221.755500,areas,I,sv,u-120-3
sw3061A-ms98-a-0056,221.755500,221.858250,i,B,sd,u-122-1
sw3061A-ms98-a-0056,221.858250,222.042875,mean,I,sd,u-122-1
sw3061A-ms98-a-0056,222.042875,222.425875,um,I,sd,u-122-1
sw3061A-ms98-a-0056,222.617875,222.705500,that,I,sd,u-122-1
sw3061A-ms98-a-0056,222.705500,222.895500,made,I,sd,u-122-1
sw3061A-ms98-a-0056,222.895500,223.005500,me,I,sd,u-122-1
sw3061A-ms98-a-0056,223.005500,223.285500,think,I,sd,u-122-1
sw3061A-ms98-a-0056,223.285500,223.505500,of,I,sd,u-122-1
sw3061A-ms98-a-0056,223.505500,223.815375,uh,I,sd,u-122-1
sw3061A-ms98-a-0056,224.030000,224.225500,when,I,sd,u-122-1
sw3061A-ms98-a-0056,224.225500,224.325500,our,I,sd,u-122-1
sw3061A-ms98-a-0056,224.325500,224.635500,daughter,I,sd,u-122-1
sw3061A-ms98-a-0056,224.635500,224.835500,was,I,sd,u-122-1
sw3061A-ms98-a-0056,224.835500,225.125500,looking,I,sd,u-122-1
sw3061A-ms98-a-0056,225.125500,225.225500,at,I,sd,u-122-1
sw3061A-ms98-a-0056,225.225500,225.805500,colleges,I,sd,u-122-1
sw3061A-ms98-a-0056,225.805500,225.935500,we,I,sd,u-122-1
sw3061A-ms98-a-0056,225.935500,226.345500,visited,I,sd,u-122-1
sw3061A-ms98-a-0056,226.345500,226.375500,a,I,sd,u-122-1
sw3061A-ms98-a-0056,226.375500,226.925500,campus,I,sd,u-122-1
sw3061A-ms98-a-0056,226.925500,227.195500,in,I,sd,u-122-1
sw3061A-ms98-a-0056,227.195500,227.565500,um,I,sd,u-122-1
sw3061A-ms98-a-0056,227.565500,227.813375,Saint,I,sd,u-122-1
sw3061A-ms98-a-0056,227.813375,228.176500,Louis,I,sd,u-122-1
sw3061A-ms98-a-0056,228.176500,228.556375,and,B,sd,u-122-2
sw3061A-ms98-a-0057,228.982625,229.530000,um,B,+,u-124-1
sw3061A-ms98-a-0057,229.530000,229.813250,there,I,+,u-124-1
sw3061A-ms98-a-0057,229.813250,229.988375,were,I,+,u-124-1
sw3061A-ms98-a-0057,230.154125,230.573250,several,I,+,u-124-1
sw3061A-ms98-a-0057,230.573250,230.913250,dogs,I,+,u-124-1
sw3061A-ms98-a-0057,230.913250,231.053250,on,I,+,u-124-1
sw3061A-ms98-a-0057,231.053250,231.123250,the,I,+,u-124-1
sw3061A-ms98-a-0057,231.123250,231.613250,campus,I,+,u-124-1
sw3061A-ms98-a-0057,231.613250,232.083250,and,B,%,u-124-2
sw3061A-ms98-a-0057,232.083250,232.472875,and,B,+,u-126-1
sw3061A-ms98-a-0057,232.909750,233.273250,the,I,+,u-126-1
sw3061A-ms98-a-0057,233.273250,233.483250,what,B,sd,u-126-2
sw3061A-ms98-a-0057,233.483250,233.643250,was,I,sd,u-126-2
sw3061A-ms98-a-0057,233.643250,234.053250,interesting,I,sd,u-126-2
sw3061A-ms98-a-0057,234.053250,234.283250,about,I,sd,u-126-2
sw3061A-ms98-a-0057,234.283250,234.373250,it,I,sd,u-126-2
sw3061A-ms98-a-0057,234.373250,234.593250,was,I,sd,u-126-2
sw3061A-ms98-a-0057,234.593250,234.953250,that,I,sd,u-126-2
sw3061A-ms98-a-0057,234.953250,235.083250,they,I,sd,u-126-2
sw3061A-ms98-a-0057,235.083250,235.213250,were,I,sd,u-126-2
sw3061A-ms98-a-0057,235.213250,235.533250,very,I,sd,u-126-2
sw3061A-ms98-a-0057,235.533250,236.023250,friendly,I,sd,u-126-2
sw3061A-ms98-a-0057,236.023250,236.173250,but,B,sd,u-126-3
sw3061A-ms98-a-0057,236.173250,236.263250,they,I,sd,u-126-3
sw3061A-ms98-a-0057,236.263250,236.543250,didn't,I,sd,u-126-3
sw3061A-ms98-a-0057,236.543250,236.823250,appear,I,sd,u-126-3
sw3061A-ms98-a-0057,236.823250,236.953250,to,I,sd,u-126-3
sw3061A-ms98-a-0057,236.953250,237.343250,belong,I,sd,u-126-3
sw3061A-ms98-a-0057,237.343250,237.443250,to,I,sd,u-126-3
sw3061A-ms98-a-0057,237.443250,237.943250,anyone,I,sd,u-126-3
sw3061A-ms98-a-0057,237.943250,238.293250,and,B,sd,u-126-4
sw3061A-ms98-a-0057,238.293250,238.763250,um,I,sd,u-126-4
sw3061A-ms98-a-0057,238.763250,238.973250,i'm,B,+,u-128-1
sw3061A-ms98-a-0057,238.973250,239.283250,sure,I,+,u-128-1
sw3061A-ms98-a-0057,239.283250,239.833250,someone,I,+,u-128-1
sw3061A-ms98-a-0057,239.833250,239.963250,you,I,+,u-128-1
sw3061A-ms98-a-0057,239.963250,240.083250,know,I,+,u-128-1
sw3061A-ms98-a-0057,240.083250,240.323250,fed,I,+,u-128-1
sw3061A-ms98-a-0057,240.323250,240.453250,them,I,+,u-128-1
sw3061A-ms98-a-0057,240.453250,240.543250,they,B,sd,u-128-2
sw3061A-ms98-a-0057,240.543250,240.633250,were,I,sd,u-128-2
sw3061A-ms98-a-0057,240.633250,240.903250,healthy,I,sd,u-128-2
sw3061A-ms98-a-0057,240.903250,241.213250,looking,B,+,u-130-1
sw3061A-ms98-a-0057,241.213250,241.523250,dogs,I,+,u-130-1
sw3061A-ms98-a-0058,241.951125,242.157750,but,B,sd,u-130-2
sw3061A-ms98-a-0058,242.157750,242.417750,um,I,sd,u-130-2
sw3061A-ms98-a-0058,242.417750,242.637750,our,I,sd,u-130-2
sw3061A-ms98-a-0058,242.637750,243.057750,guide,I,sd,u-130-2
sw3061A-ms98-a-0058,243.057750,243.267750,that,I,sd,u-130-2
sw3061A-ms98-a-0058,243.267750,243.477750,day,I,sd,u-130-2
sw3061A-ms98-a-0058,243.477750,243.973000,said,I,sd,u-130-2
sw3061A-ms98-a-0058,244.221500,244.357750,that,I,sd,u-130-2
sw3061A-ms98-a-0058,244.357750,244.457750,the,I,sd,u-130-2
sw3061A-ms98-a-0058,244.457750,244.673750,la[dy]-,I,sd,u-130-2
sw3061A-ms98-a-0058,244.673750,245.005125,one,I,sd,u-130-2
sw3061A-ms98-a-0058,245.005125,245.648375,woman,I,sd,u-130-2
sw3061A-ms98-a-0058,245.648375,245.795250,uh,I,sd,u-130-2
sw3061A-ms98-a-0058,245.795250,246.117750,many,I,sd,u-130-2
sw3061A-ms98-a-0058,246.117750,246.317750,many,I,sd,u-130-2
sw3061A-ms98-a-0058,246.317750,246.557750,years,I,sd,u-130-2
sw3061A-ms98-a-0058,246.557750,246.817750,ago,I,sd,u-130-2
sw3061A-ms98-a-0058,246.817750,247.037750,had,I,sd,u-130-2
sw3061A-ms98-a-0058,247.037750,247.306625,given,I,sd,u-130-2
sw3061A-ms98-a-0058,247.306625,247.495000,a,I,sd,u-130-2
sw3061A-ms98-a-0058,247.495000,247.997750,huge,I,sd,u-130-2
sw3061A-ms98-a-0058,247.997750,248.177750,sum,I,sd,u-130-2
sw3061A-ms98-a-0058,248.177750,248.287750,of,I,sd,u-130-2
sw3061A-ms98-a-0058,248.287750,248.598125,money,I,sd,u-130-2
sw3061A-ms98-a-0058,248.598125,248.885750,to,I,sd,u-130-2
sw3061A-ms98-a-0058,249.025125,249.172875,to,I,sd,u-130-2
sw3061A-ms98-a-0058,249.172875,249.300875,the,I,sd,u-130-2
sw3061A-ms98-a-0058,249.300875,250.277750,university,I,sd,u-130-2
sw3061A-ms98-a-0058,250.277750,250.577750,on,I,sd,u-130-2
sw3061A-ms98-a-0058,250.577750,250.647750,the,I,sd,u-130-2
sw3061A-ms98-a-0058,250.647750,251.248125,condition,I,sd,u-130-2
sw3061A-ms98-a-0058,251.368625,251.897750,that,I,sd,u-130-2
sw3061A-ms98-a-0058,251.897750,252.087750,there,I,sd,u-130-2
sw3061A-ms98-a-0058,252.087750,252.456875,be,I,sd,u-130-2
sw3061A-ms98-a-0058,252.622500,252.937750,um,I,sd,u-130-2
sw3061A-ms98-a-0058,252.937750,253.337750,dogs,I,sd,u-130-2
sw3061A-ms98-a-0058,253.337750,253.527750,just,I,sd,u-130-2
sw3061A-ms98-a-0058,253.527750,253.687750,kind,I,sd,u-130-2
sw3061A-ms98-a-0058,253.687750,253.787750,of,I,sd,u-130-2
sw3061A-ms98-a-0058,253.787750,254.027750,left,I,sd,u-130-2
sw3061A-ms98-a-0058,254.027750,254.137750,to,I,sd,u-130-2
sw3061A-ms98-a-0058,254.137750,254.367750,roam,I,sd,u-130-2
sw3061A-ms98-a-0058,254.367750,254.636375,ar[ound]-,I,sd,u-130-2
sw3061A-ms98-a-0058,254.636375,255.009250,around,I,sd,u-130-2
sw3061A-ms98-a-0058,255.009250,255.154750,the,I,sd,u-130-2
sw3061A-ms98-a-0058,255.154750,255.701875,campus,I,sd,u-130-2
sw3061A-ms98-a-0059,256.098250,256.169875,which,B,+,u-132-1
sw3061A-ms98-a-0059,256.169875,256.273250,is,I,+,u-132-1
sw3061A-ms98-a-0059,256.273250,256.433625,the,I,+,u-132-1
sw3061A-ms98-a-0059,256.433625,256.803625,strangest,I,+,u-132-1
sw3061A-ms98-a-0059,256.803625,256.973625,thing,I,+,u-132-1
sw3061A-ms98-a-0059,256.973625,257.003625,i,I,+,u-132-1
sw3061A-ms98-a-0059,257.003625,257.133625,had,I,+,u-132-1
sw3061A-ms98-a-0059,257.133625,257.383625,ever,I,+,u-132-1
sw3061A-ms98-a-0059,257.383625,257.763625,heard,I,+,u-132-1
sw3061A-ms98-a-0059,257.763625,259.035875,[laughter],O,,
sw3061A-ms98-a-0060,260.234125,260.324500,i,B,b,u-134-1
sw3061A-ms98-a-0060,260.324500,260.845250,know,I,b,u-134-1
sw3061A-ms98-a-0062,262.829625,263.359125,yes,B,aa,u-136-1
sw3061A-ms98-a-0062,263.359125,263.468000,i,B,sv,u-136-2
sw3061A-ms98-a-0062,263.468000,263.656000,know,I,sv,u-136-2
sw3061A-ms98-a-0062,263.656000,263.945875,i[t]-,O,,
sw3061A-ms98-a-0063,264.849375,265.197375,yes,B,aa,u-138-1
sw3061A-ms98-a-0063,265.197375,265.367375,it,B,sv,u-138-2
sw3061A-ms98-a-0063,265.367375,265.627375,really,I,sv,u-138-2
sw3061A-ms98-a-0063,265.627375,265.867375,was,I,sv,u-138-2
sw3061A-ms98-a-0063,265.867375,265.977375,it,B,sd,u-138-3
sw3061A-ms98-a-0063,265.977375,266.167375,was,I,sd,u-138-3
sw3061A-ms98-a-0063,266.167375,266.357375,just,I,sd,u-138-3
sw3061A-ms98-a-0063,266.357375,266.407375,a,I,sd,u-138-3
sw3061A-ms98-a-0063,266.407375,266.667375,nice,I,sd,u-138-3
sw3061A-ms98-a-0063,266.667375,266.977375,touch,I,sd,u-138-3
sw3061A-ms98-a-0063,266.977375,267.087375,and,B,sv,u-140-1
sw3061A-ms98-a-0063,267.087375,267.177375,it,I,sv,u-140-1
sw3061A-ms98-a-0063,267.177375,267.337375,kind,I,sv,u-140-1
sw3061A-ms98-a-0063,267.337375,267.397375,of,I,sv,u-140-1
sw3061A-ms98-a-0063,267.397375,267.577375,made,I,sv,u-140-1
sw3061A-ms98-a-0063,267.577375,267.657375,it,I,sv,u-140-1
sw3061A-ms98-a-0063,267.657375,267.817375,seem,I,sv,u-140-1
sw3061A-ms98-a-0063,267.817375,267.997375,more,I,sv,u-140-1
sw3061A-ms98-a-0063,267.997375,268.377375,homy,I,sv,u-140-1
sw3061A-ms98-a-0063,268.377375,268.653000,too,I,sv,u-140-1
sw3061A-ms98-a-0063,268.653000,270.007375,[laughter],O,,
sw3061A-ms98-a-0063,270.007375,270.297375,but,B,%,u-142-1
sw3061A-ms98-a-0063,270.297375,270.657375,um,I,%,u-142-1
sw3061A-ms98-a-0063,270.657375,270.707375,th[e]-,O,,
sw3061A-ms98-a-0063,270.707375,270.957375,i,B,sv,u-142-2
sw3061A-ms98-a-0063,270.957375,271.157375,thought,I,sv,u-142-2
sw3061A-ms98-a-0063,271.157375,271.287375,that,I,sv,u-142-2
sw3061A-ms98-a-0063,271.287375,271.437375,was,I,sv,u-142-2
sw3061A-ms98-a-0063,271.437375,271.667375,most,I,sv,u-142-2
sw3061A-ms98-a-0063,271.667375,271.917375,unique,I,sv,u-142-2
sw3061A-ms98-a-0063,271.917375,272.087250,and,B,sv,u-142-3
sw3061A-ms98-a-0063,272.369750,272.458750,it,I,sv,u-142-3
sw3061A-ms98-a-0063,272.458750,272.667375,just,I,sv,u-142-3
sw3061A-ms98-a-0063,272.667375,272.727375,you,I,sv,u-142-3
sw3061A-ms98-a-0063,272.727375,272.817375,know,I,sv,u-142-3
sw3061A-ms98-a-0063,272.817375,273.027375,kind,I,sv,u-142-3
sw3061A-ms98-a-0063,273.027375,273.087375,of,I,sv,u-142-3
sw3061A-ms98-a-0063,273.087375,273.257375,goes,I,sv,u-142-3
sw3061A-ms98-a-0063,273.257375,273.477375,along,I,sv,u-142-3
sw3061A-ms98-a-0063,273.477375,273.607375,with,I,sv,u-142-3
sw3061A-ms98-a-0063,273.607375,273.717375,what,I,sv,u-142-3
sw3061A-ms98-a-0063,273.717375,273.777375,you,I,sv,u-142-3
sw3061A-ms98-a-0063,273.777375,273.877375,were,I,sv,u-142-3
sw3061A-ms98-a-0063,273.877375,274.177375,saying,I,sv,u-142-3
sw3061A-ms98-a-0063,274.177375,274.467375,about,B,+,u-144-1
sw3061A-ms98-a-0063,274.467375,274.597375,the,I,+,u-144-1
sw3061A-ms98-a-0063,274.597375,274.887375,dog,I,+,u-144-1
sw3061A-ms98-a-0063,274.887375,275.117375,having,I,+,u-144-1
sw3061A-ms98-a-0063,275.117375,275.277375,sort,I,+,u-144-1
sw3061A-ms98-a-0063,275.277375,275.337375,of,I,+,u-144-1
sw3061A-ms98-a-0063,275.337375,275.547375,free,I,+,u-144-1
sw3061A-ms98-a-0063,275.547375,275.707375,run,I,+,u-144-1
sw3061A-ms98-a-0063,275.707375,275.807375,of,I,+,u-144-1
sw3061A-ms98-a-0063,275.807375,275.967375,the,I,+,u-144-1
sw3061A-ms98-a-0063,275.967375,276.197375,the,I,+,u-144-1
sw3061A-ms98-a-0063,276.197375,276.607375,nursing,I,+,u-144-1
sw3061A-ms98-a-0063,276.607375,276.891875,home,I,+,u-144-1
sw3061A-ms98-a-0064,277.394375,277.734375,so,B,%,u-146-1
sw3061A-ms98-a-0064,277.734375,278.124375,um,I,%,u-146-1
sw3061A-ms98-a-0064,278.564375,278.814375,but,I,%,u-146-1
sw3061A-ms98-a-0064,278.814375,279.020375,uh,I,%,u-146-1
sw3061A-ms98-a-0064,279.020375,279.506750,i,I,%,u-146-1
sw3061A-ms98-a-0064,279.890875,280.084375,this,B,sd,u-146-2
sw3061A-ms98-a-0064,280.084375,280.194375,is,I,sd,u-146-2
sw3061A-ms98-a-0064,280.194375,280.274375,the,I,sd,u-146-2
sw3061A-ms98-a-0064,280.274375,280.464375,only,I,sd,u-146-2
sw3061A-ms98-a-0064,280.464375,280.694375,pet,I,sd,u-146-2
sw3061A-ms98-a-0064,280.694375,280.864375,we've,I,sd,u-146-2
sw3061A-ms98-a-0064,280.864375,281.254375,had,I,sd,u-146-2
sw3061A-ms98-a-0064,281.254375,281.494375,sin[ce]-,O,,
sw3061A-ms98-a-0064,281.494375,281.584375,you,B,+,u-148-1
sw3061A-ms98-a-0064,281.584375,281.714375,know,I,+,u-148-1
sw3061A-ms98-a-0064,281.714375,281.794375,in,B,sd,u-148-2
sw3061A-ms98-a-0064,281.794375,281.944375,all,I,sd,u-148-2
sw3061A-ms98-a-0064,281.944375,282.084375,our,I,sd,u-148-2
sw3061A-ms98-a-0064,282.084375,282.364375,years,I,sd,u-148-2
sw3061A-ms98-a-0064,282.364375,282.488750,of,I,sd,u-148-2
sw3061A-ms98-a-0064,282.488750,283.042375,marriage,I,sd,u-148-2
sw3061A-ms98-a-0064,283.042375,283.416500,um,I,sd,u-148-2
sw3061A-ms98-a-0064,283.879750,284.014375,and,B,sd,u-148-3
sw3061A-ms98-a-0064,284.014375,284.164375,it's,I,sd,u-148-3
sw3061A-ms98-a-0064,284.164375,284.424375,been,I,sd,u-148-3
sw3061A-ms98-a-0064,284.424375,284.583500,uh,I,sd,u-148-3
sw3061A-ms98-a-0064,284.749250,284.974375,sort,I,sd,u-148-3
sw3061A-ms98-a-0064,284.974375,285.074375,of,I,sd,u-148-3
sw3061A-ms98-a-0064,285.074375,285.281375,a,I,sd,u-148-3
sw3061A-ms98-a-0064,285.281375,285.401875,a,I,sd,u-148-3
sw3061A-ms98-a-0064,285.401875,285.784375,change,I,sd,u-148-3
sw3061A-ms98-a-0064,285.784375,285.934375,for,I,sd,u-148-3
sw3061A-ms98-a-0064,285.934375,286.084375,my,I,sd,u-148-3
sw3061A-ms98-a-0064,286.084375,286.474375,husband,I,sd,u-148-3
sw3061A-ms98-a-0064,286.474375,286.734375,because,I,sd,u-148-3
sw3061A-ms98-a-0064,286.734375,286.894375,as,I,sd,u-148-3
