sw4329B-ms98-a-0002,2.639875,2.966500,okay,B,b,u-2-1
sw4329B-ms98-a-0065,226.781000,227.110750,fine,B,+,u-72-1
sw4329B-ms98-a-0065,227.110750,227.212000,an[d]-,O,,
sw4329B-ms98-a-0065,227.810875,228.067250,yeah,B,ny,u-74-1
sw4329B-ms98-a-0067,238.449500,238.694125,right,B,b,u-76-1
sw4329B-ms98-a-0069,242.262125,242.369000,oh,O,,
sw4329B-ms98-a-0069,242.369000,242.499000,we're,B,sd,u-78-1
sw4329B-ms98-a-0069,242.499000,242.689000,doing,I,sd,u-78-1
sw4329B-ms98-a-0069,242.689000,242.769000,it,I,sd,u-78-1
sw4329B-ms98-a-0069,242.769000,242.889000,for,I,sd,u-78-1
sw4329B-ms98-a-0069,242.889000,242.949000,a,I,sd,u-78-1
sw4329B-ms98-a-0069,242.949000,243.249000,church,I,sd,u-78-1
sw4329B-ms98-a-0069,243.249000,243.639000,choir,I,sd,u-78-1
sw4329B-ms98-a-0069,243.639000,243.842500,so,B,%,u-78-2
sw4329B-ms98-a-0070,244.750250,245.010125,yeah,B,ny,u-80-1
sw4329B-ms98-a-0070,245.316750,245.749500,so,B,%,u-82-1
sw4329B-ms98-a-0071,247.051500,247.177000,well,B,ft,u-84-1
sw4329B-ms98-a-0071,247.177000,247.455500,thank,I,ft,u-84-1
sw4329B-ms98-a-0071,247.455500,247.701250,you,I,ft,u-84-1
sw4329B-ms98-a-0071,248.753750,248.880750,bye,O,,
sw4329B-ms98-a-0071,248.880750,249.052375,bye,O,,
