sw3696B-ms98-a-0003,0.344500,0.728875,hi,B,fp,u-1-1
sw3696B-ms98-a-0045,257.845375,258.045375,go,I,sd,u-63-1
sw3696B-ms98-a-0045,258.045375,258.385125,about,I,sd,u-63-1
sw3696B-ms98-a-0045,258.385125,258.665375,uh,I,sd,u-63-1
sw3696B-ms98-a-0046,259.585000,259.885000,getting,I,sd,u-63-1
sw3696B-ms98-a-0046,259.885000,260.015000,them,I,sd,u-63-1
sw3696B-ms98-a-0046,260.015000,260.565000,together,I,sd,u-63-1
sw3696B-ms98-a-0046,260.565000,260.823250,but,B,sv,u-63-2
sw3696B-ms98-a-0047,262.154500,262.541125,that,I,sv,u-63-2
sw3696B-ms98-a-0047,262.541125,262.676750,uh,I,sv,u-63-2
sw3696B-ms98-a-0047,262.676750,262.854500,would,I,sv,u-63-2
sw3696B-ms98-a-0047,262.854500,263.104500,be,I,sv,u-63-2
sw3696B-ms98-a-0047,263.104500,263.245500,uh,I,sv,u-63-2
sw3696B-ms98-a-0049,283.628625,283.708625,yeah,B,b,u-65-1
sw3696B-ms98-a-0049,283.708625,283.801375,i,B,sd,u-65-2
sw3696B-ms98-a-0049,283.801375,283.988625,kind,I,sd,u-65-2
sw3696B-ms98-a-0049,283.988625,284.078625,of,I,sd,u-65-2
sw3696B-ms98-a-0049,284.078625,284.338625,wonder,I,sd,u-65-2
sw3696B-ms98-a-0049,284.338625,284.601750,what,I,sd,u-65-2
sw3696B-ms98-a-0049,284.805125,284.958625,what,I,sd,u-65-2
sw3696B-ms98-a-0049,284.958625,285.168625,kind,I,sd,u-65-2
sw3696B-ms98-a-0049,285.168625,285.248625,of,I,sd,u-65-2
sw3696B-ms98-a-0049,285.248625,285.678625,tradition,I,sd,u-65-2
sw3696B-ms98-a-0049,285.678625,285.768625,we're,I,sd,u-65-2
sw3696B-ms98-a-0049,285.768625,285.888625,going,I,sd,u-65-2
sw3696B-ms98-a-0049,285.888625,285.948625,to,I,sd,u-65-2
sw3696B-ms98-a-0049,285.948625,286.458625,establish,I,sd,u-65-2
sw3696B-ms98-a-0049,286.458625,286.628625,for,I,sd,u-65-2
sw3696B-ms98-a-0049,286.628625,286.738625,our,I,sd,u-65-2
sw3696B-ms98-a-0049,286.738625,287.252375,family,I,sd,u-65-2
sw3696B-ms98-a-0049,287.911500,288.001625,you,O,,
sw3696B-ms98-a-0049,288.001625,288.048625,know,O,,
sw3696B-ms98-a-0049,288.048625,288.078625,i,B,sd,u-65-3
sw3696B-ms98-a-0049,288.078625,288.178625,had,I,sd,u-65-3
sw3696B-ms98-a-0049,288.178625,288.378625,hoped,I,sd,u-65-3
sw3696B-ms98-a-0049,288.378625,288.568625,that,I,sd,u-65-3
sw3696B-ms98-a-0049,288.568625,288.978625,our,I,sd,u-65-3
sw3696B-ms98-a-0049,288.978625,289.078625,our,I,sd,u-65-3
sw3696B-ms98-a-0049,289.078625,289.448625,kids,I,sd,u-65-3
sw3696B-ms98-a-0049,289.448625,289.648625,get,I,sd,u-65-3
sw3696B-ms98-a-0049,289.648625,290.168625,together,I,sd,u-65-3
sw3696B-ms98-a-0049,290.168625,290.462375,uh,I,sd,u-65-3
sw3696B-ms98-a-0049,291.082750,291.191875,at,I,sd,u-65-3
sw3696B-ms98-a-0049,291.191875,291.409250,least,I,sd,u-65-3
sw3696B-ms98-a-0049,291.409250,292.168625,regularly,I,sd,u-65-3
sw3696B-ms98-a-0049,292.168625,292.609625,[laughter],O,,
