sw4646B-ms98-a-0002,5.789625,6.279625,no,B,nn,u-2-1
sw4646B-ms98-a-0039,269.235125,269.435125,has,I,sv,u-48-1
sw4646B-ms98-a-0039,269.435125,269.565125,to,I,sv,u-48-1
sw4646B-ms98-a-0039,269.565125,270.045125,be,I,sv,u-48-1
sw4646B-ms98-a-0039,270.045125,270.165125,i,B,sv,u-48-2
sw4646B-ms98-a-0039,270.165125,270.405125,think,I,sv,u-48-2
sw4646B-ms98-a-0039,270.405125,270.475125,the,B,+,u-50-1
sw4646B-ms98-a-0039,270.475125,271.055125,retirement,I,+,u-50-1
sw4646B-ms98-a-0039,271.055125,271.205125,home,I,+,u-50-1
sw4646B-ms98-a-0039,271.205125,271.636625,idea's,I,+,u-50-1
sw4646B-ms98-a-0039,271.636625,271.742125,a,I,+,u-50-1
sw4646B-ms98-a-0039,271.742125,272.005125,nice,I,+,u-50-1
sw4646B-ms98-a-0039,272.005125,272.463875,idea,I,+,u-50-1
sw4646B-ms98-a-0039,272.844375,272.935125,to,I,+,u-50-1
sw4646B-ms98-a-0039,272.935125,273.155125,go,I,+,u-50-1
sw4646B-ms98-a-0039,273.155125,273.295125,and,I,+,u-50-1
sw4646B-ms98-a-0039,273.295125,273.645125,find,I,+,u-50-1
sw4646B-ms98-a-0039,273.645125,273.945125,older,I,+,u-50-1
sw4646B-ms98-a-0039,273.945125,274.535125,people,I,+,u-50-1
sw4646B-ms98-a-0039,274.535125,274.845125,and,I,+,u-50-1
sw4646B-ms98-a-0039,274.845125,274.965125,with,I,+,u-50-1
sw4646B-ms98-a-0039,274.965125,275.355125,similar,I,+,u-50-1
sw4646B-ms98-a-0039,275.355125,275.905125,interests,I,+,u-50-1
sw4646B-ms98-a-0039,275.905125,276.035125,and,I,+,u-50-1
sw4646B-ms98-a-0039,276.035125,276.565125,someplace,I,+,u-50-1
sw4646B-ms98-a-0039,276.565125,276.705125,to,I,+,u-50-1
sw4646B-ms98-a-0039,276.705125,277.295125,stay,I,+,u-50-1
sw4646B-ms98-a-0039,277.295125,277.492250,and,B,sv,u-50-2
sw4646B-ms98-a-0040,278.247625,278.487625,because_1,I,sv,u-50-2
sw4646B-ms98-a-0040,278.487625,278.619625,uh,I,sv,u-50-2
sw4646B-ms98-a-0040,278.853375,279.007625,like,I,sv,u-50-2
sw4646B-ms98-a-0040,279.007625,279.107625,if,I,sv,u-50-2
sw4646B-ms98-a-0040,279.107625,279.197625,your,I,sv,u-50-2
sw4646B-ms98-a-0040,279.197625,279.687625,spouse,I,sv,u-50-2
sw4646B-ms98-a-0040,279.687625,280.235750,died,I,sv,u-50-2
sw4646B-ms98-a-0040,280.812000,280.917625,all,I,sv,u-50-2
sw4646B-ms98-a-0040,280.917625,280.977625,of,I,sv,u-50-2
sw4646B-ms98-a-0040,280.977625,281.037625,a,I,sv,u-50-2
sw4646B-ms98-a-0040,281.037625,281.187625,sudden,I,sv,u-50-2
sw4646B-ms98-a-0040,281.187625,281.267625,you,I,sv,u-50-2
sw4646B-ms98-a-0040,281.267625,281.387625,be,I,sv,u-50-2
sw4646B-ms98-a-0040,281.387625,281.577625,all,I,sv,u-50-2
sw4646B-ms98-a-0040,281.577625,282.128125,alone,I,sv,u-50-2
sw4646B-ms98-a-0040,282.342875,282.417625,it'd,I,sv,u-50-2
sw4646B-ms98-a-0040,282.417625,282.497625,be,I,sv,u-50-2
sw4646B-ms98-a-0040,282.497625,282.717625,nice,I,sv,u-50-2
sw4646B-ms98-a-0040,282.717625,282.807625,to,I,sv,u-50-2
sw4646B-ms98-a-0040,282.807625,282.937625,go,I,sv,u-50-2
sw4646B-ms98-a-0040,282.937625,283.467625,someplace,I,sv,u-50-2
sw4646B-ms98-a-0040,283.467625,283.827625,people,I,sv,u-50-2
sw4646B-ms98-a-0040,283.827625,284.177625,similar,I,sv,u-50-2
sw4646B-ms98-a-0040,284.177625,284.317625,to,I,sv,u-50-2
sw4646B-ms98-a-0040,284.317625,284.672875,you,I,sv,u-50-2
sw4646B-ms98-a-0040,285.209125,285.348500,and,O,,
sw4646B-ms98-a-0040,285.348500,285.607625,have,B,+,u-52-1
sw4646B-ms98-a-0040,285.607625,286.127625,friends,I,+,u-52-1
