sw3360B-ms98-a-0003,10.516625,11.091500,right,B,b,u-2-1
sw3360B-ms98-a-0051,242.235000,242.425000,[laughter-that],O,,
sw3360B-ms98-a-0051,242.425000,242.918000,[laughter-far],O,,
sw3360B-ms98-a-0053,256.877875,257.307875,right,B,b,u-32-1
sw3360B-ms98-a-0055,260.998750,261.558750,right,B,b,u-34-1
sw3360B-ms98-a-0056,262.751750,263.131750,well,B,sv,u-34-2
sw3360B-ms98-a-0058,265.446125,265.523625,i,I,sv,u-34-2
sw3360B-ms98-a-0058,265.523625,265.692125,mean,I,sv,u-34-2
sw3360B-ms98-a-0058,265.692125,265.782125,you,I,sv,u-34-2
sw3360B-ms98-a-0058,265.782125,265.932125,can,I,sv,u-34-2
sw3360B-ms98-a-0058,265.932125,266.302125,tell,I,sv,u-34-2
sw3360B-ms98-a-0058,266.302125,266.472125,just,I,sv,u-34-2
sw3360B-ms98-a-0058,266.472125,266.845375,by,I,sv,u-34-2
sw3360B-ms98-a-0059,268.507750,268.727750,just,I,sv,u-34-2
sw3360B-ms98-a-0059,268.727750,268.917750,by,I,sv,u-34-2
sw3360B-ms98-a-0059,268.917750,269.057750,how,I,sv,u-34-2
sw3360B-ms98-a-0059,269.057750,269.367750,much,I,sv,u-34-2
sw3360B-ms98-a-0059,269.367750,269.617750,money,I,sv,u-34-2
sw3360B-ms98-a-0059,269.617750,269.697750,you,I,sv,u-34-2
sw3360B-ms98-a-0059,269.697750,269.897750,have,I,sv,u-34-2
sw3360B-ms98-a-0059,269.897750,270.237750,left,I,sv,u-34-2
sw3360B-ms98-a-0059,270.237750,270.527750,over,I,sv,u-34-2
sw3360B-ms98-a-0059,271.517750,271.627750,and,B,sd,u-34-3
sw3360B-ms98-a-0059,271.627750,271.717750,all,I,sd,u-34-3
sw3360B-ms98-a-0059,271.717750,271.797750,of,I,sd,u-34-3
sw3360B-ms98-a-0059,271.797750,271.857750,a,I,sd,u-34-3
sw3360B-ms98-a-0059,271.857750,272.247750,sudden,I,sd,u-34-3
sw3360B-ms98-a-0061,274.724875,274.933250,i,I,sd,u-34-3
sw3360B-ms98-a-0061,274.933250,275.082625,don't,I,sd,u-34-3
sw3360B-ms98-a-0061,275.082625,275.257500,know,I,sd,u-34-3
sw3360B-ms98-a-0061,275.999500,276.222625,it's,I,sd,u-34-3
sw3360B-ms98-a-0061,276.222625,276.430125,just,I,sd,u-34-3
sw3360B-ms98-a-0061,276.995000,277.182625,it's,I,sd,u-34-3
sw3360B-ms98-a-0061,277.182625,277.432625,eating,I,sd,u-34-3
sw3360B-ms98-a-0061,277.432625,277.632625,me,I,sd,u-34-3
sw3360B-ms98-a-0061,277.632625,278.172625,alive,I,sd,u-34-3
