sw3136A-ms98-a-0002,16.103250,16.534375,yeah,B,ny,u-2-1
sw3136A-ms98-a-0040,246.009500,246.159500,my,I,sd,u-64-3
sw3136A-ms98-a-0040,246.159500,246.504125,front,I,sd,u-64-3
sw3136A-ms98-a-0040,246.504125,246.902875,yard,I,sd,u-64-3
sw3136A-ms98-a-0040,246.902875,247.098625,uh,I,sd,u-64-3
sw3136A-ms98-a-0040,247.098625,247.249500,you,I,sd,u-64-3
sw3136A-ms98-a-0040,247.249500,247.339500,know,I,sd,u-64-3
sw3136A-ms98-a-0040,247.339500,247.533500,one,I,sd,u-64-3
sw3136A-ms98-a-0040,247.533500,247.654000,on,I,sd,u-64-3
sw3136A-ms98-a-0040,247.654000,247.849500,either,I,sd,u-64-3
sw3136A-ms98-a-0040,247.849500,248.059500,side,I,sd,u-64-3
sw3136A-ms98-a-0040,248.059500,248.119500,of,I,sd,u-64-3
sw3136A-ms98-a-0040,248.119500,248.179500,the,I,sd,u-64-3
sw3136A-ms98-a-0040,248.179500,248.525250,yard,I,sd,u-64-3
sw3136A-ms98-a-0041,249.049500,249.209000,a[nd]-,O,,
sw3136A-ms98-a-0041,249.209000,249.398000,and,B,sd,u-66-1
sw3136A-ms98-a-0041,249.398000,249.528000,they're,I,sd,u-66-1
sw3136A-ms98-a-0041,249.528000,249.988375,big,I,sd,u-66-1
sw3136A-ms98-a-0041,249.988375,250.358250,and,B,sd,u-66-2
sw3136A-ms98-a-0041,250.358250,250.840375,[vocalized-noise],I,sd,u-66-2
sw3136A-ms98-a-0041,250.840375,250.988000,they're,I,sd,u-66-2
sw3136A-ms98-a-0041,250.988000,251.198000,real,I,sd,u-66-2
sw3136A-ms98-a-0041,251.198000,251.568000,full,I,sd,u-66-2
sw3136A-ms98-a-0041,251.568000,251.678000,and,I,sd,u-66-2
sw3136A-ms98-a-0041,251.678000,252.328000,everything,I,sd,u-66-2
sw3136A-ms98-a-0041,252.328000,252.408000,you,I,sd,u-66-2
sw3136A-ms98-a-0041,252.408000,252.548000,know,I,sd,u-66-2
sw3136A-ms98-a-0041,252.548000,252.628000,in,I,sd,u-66-2
sw3136A-ms98-a-0041,252.628000,252.688000,the,I,sd,u-66-2
sw3136A-ms98-a-0041,252.688000,252.988000,summer,I,sd,u-66-2
sw3136A-ms98-a-0041,252.988000,253.298000,time,I,sd,u-66-2
sw3136A-ms98-a-0041,253.298000,253.503750,but,B,sd,u-66-3
sw3136A-ms98-a-0041,253.835250,254.018000,it,I,sd,u-66-3
sw3136A-ms98-a-0041,254.258000,254.458000,it's,I,sd,u-66-3
sw3136A-ms98-a-0041,254.458000,254.858000,killing,I,sd,u-66-3
sw3136A-ms98-a-0041,254.858000,255.368000,everything,I,sd,u-66-3
sw3136A-ms98-a-0041,255.368000,256.191500,underneath,I,sd,u-66-3
sw3136A-ms98-a-0042,257.069250,257.269250,where,B,+,u-68-1
sw3136A-ms98-a-0042,257.269250,257.389250,the,I,+,u-68-1
sw3136A-ms98-a-0042,257.389250,257.729250,leaves,I,+,u-68-1
sw3136A-ms98-a-0042,257.729250,257.849250,are,I,+,u-68-1
sw3136A-ms98-a-0042,257.849250,258.309250,shading,I,+,u-68-1
sw3136A-ms98-a-0042,258.309250,258.389250,the,I,+,u-68-1
sw3136A-ms98-a-0042,258.389250,258.829250,tree,I,+,u-68-1
sw3136A-ms98-a-0042,258.829250,259.069250,but,B,sd,u-68-2
sw3136A-ms98-a-0043,259.637875,259.901500,toward,I,sd,u-68-2
sw3136A-ms98-a-0043,259.901500,259.971500,the,I,sd,u-68-2
sw3136A-ms98-a-0043,259.971500,260.101500,end,I,sd,u-68-2
sw3136A-ms98-a-0043,260.101500,260.161500,of,I,sd,u-68-2
sw3136A-ms98-a-0043,260.161500,260.291500,the,I,sd,u-68-2
sw3136A-ms98-a-0043,260.291500,260.481500,summer,I,sd,u-68-2
sw3136A-ms98-a-0043,260.481500,260.541500,you,I,sd,u-68-2
sw3136A-ms98-a-0043,260.541500,260.631500,know,I,sd,u-68-2
sw3136A-ms98-a-0043,260.631500,260.781500,when,I,sd,u-68-2
sw3136A-ms98-a-0043,260.781500,261.161500,everything,I,sd,u-68-2
sw3136A-ms98-a-0043,261.161500,261.471500,starts,I,sd,u-68-2
sw3136A-ms98-a-0043,261.471500,261.801500,dying,I,sd,u-68-2
sw3136A-ms98-a-0043,261.801500,262.081500,off,I,sd,u-68-2
sw3136A-ms98-a-0043,262.081500,262.221500,and,I,sd,u-68-2
sw3136A-ms98-a-0043,262.221500,262.661500,whatnot,I,sd,u-68-2
sw3136A-ms98-a-0043,262.661500,262.841500,and,I,sd,u-68-2
sw3136A-ms98-a-0043,262.841500,262.971500,then,I,sd,u-68-2
sw3136A-ms98-a-0043,262.971500,263.071500,the,I,sd,u-68-2
sw3136A-ms98-a-0043,263.071500,263.371500,light,I,sd,u-68-2
sw3136A-ms98-a-0043,263.371500,263.551500,can,I,sd,u-68-2
sw3136A-ms98-a-0043,263.551500,263.751500,get,I,sd,u-68-2
sw3136A-ms98-a-0043,263.751500,263.941500,through,I,sd,u-68-2
sw3136A-ms98-a-0043,263.941500,264.021500,the,I,sd,u-68-2
sw3136A-ms98-a-0043,264.021500,264.446375,tree,I,sd,u-68-2
sw3136A-ms98-a-0043,264.804250,264.941500,then,I,sd,u-68-2
sw3136A-ms98-a-0043,264.941500,265.021500,the,I,sd,u-68-2
sw3136A-ms98-a-0043,265.021500,265.341500,grass,I,sd,u-68-2
sw3136A-ms98-a-0043,265.341500,265.671500,starts,I,sd,u-68-2
sw3136A-ms98-a-0043,265.671500,266.051500,growing,I,sd,u-68-2
sw3136A-ms98-a-0043,266.051500,266.181500,but,B,sd,u-68-3
sw3136A-ms98-a-0043,266.181500,266.361500,by,I,sd,u-68-3
sw3136A-ms98-a-0043,266.361500,266.551500,then,I,sd,u-68-3
sw3136A-ms98-a-0043,266.551500,266.711500,it's,I,sd,u-68-3
sw3136A-ms98-a-0043,266.711500,266.911500,so,I,sd,u-68-3
sw3136A-ms98-a-0043,266.911500,267.271500,late,I,sd,u-68-3
sw3136A-ms98-a-0043,267.271500,267.411500,then,I,sd,u-68-3
sw3136A-ms98-a-0043,267.411500,267.481500,the,I,sd,u-68-3
sw3136A-ms98-a-0043,267.481500,267.771500,winter,I,sd,u-68-3
sw3136A-ms98-a-0043,267.771500,268.121500,comes,I,sd,u-68-3
sw3136A-ms98-a-0043,268.121500,268.221500,and,I,sd,u-68-3
sw3136A-ms98-a-0043,268.221500,268.331500,it,I,sd,u-68-3
sw3136A-ms98-a-0043,268.331500,268.681500,stops,I,sd,u-68-3
sw3136A-ms98-a-0043,268.681500,268.751500,you,B,sv,u-68-4
sw3136A-ms98-a-0043,268.751500,268.921500,know,I,sv,u-68-4
sw3136A-ms98-a-0043,268.921500,269.218125,it's,I,sv,u-68-4
sw3136A-ms98-a-0043,269.218125,269.496875,just,O,,
sw3136A-ms98-a-0043,269.921500,270.041500,it's,B,+,u-70-1
sw3136A-ms98-a-0043,270.041500,270.111500,a,I,+,u-70-1
sw3136A-ms98-a-0043,270.111500,270.391500,never,I,+,u-70-1
sw3136A-ms98-a-0043,270.391500,270.661500,ending,I,+,u-70-1
sw3136A-ms98-a-0043,270.661500,271.281500,cycle,I,+,u-70-1
sw3136A-ms98-a-0044,272.638375,273.070000,yeah,B,ny,u-74-1
sw3136A-ms98-a-0044,273.235750,273.368375,it,B,sd^e,u-74-2
sw3136A-ms98-a-0044,273.368375,273.618375,really,I,sd^e,u-74-2
sw3136A-ms98-a-0044,273.618375,273.998375,is,I,sd^e,u-74-2
sw3136A-ms98-a-0044,273.998375,274.158375,so,B,sd,u-76-1
sw3136A-ms98-a-0044,274.158375,274.328375,we've,I,sd,u-76-1
sw3136A-ms98-a-0044,274.328375,274.468375,been,I,sd,u-76-1
sw3136A-ms98-a-0044,274.468375,274.798375,trying,I,sd,u-76-1
sw3136A-ms98-a-0044,274.798375,274.878375,to,I,sd,u-76-1
sw3136A-ms98-a-0044,274.878375,275.058375,get,I,sd,u-76-1
sw3136A-ms98-a-0044,275.058375,275.588375,something,I,sd,u-76-1
sw3136A-ms98-a-0044,275.588375,275.668375,or,I,sd,u-76-1
sw3136A-ms98-a-0044,275.668375,275.808375,to,I,sd,u-76-1
sw3136A-ms98-a-0044,275.808375,276.078375,pull,I,sd,u-76-1
sw3136A-ms98-a-0044,276.078375,276.318375,some,I,sd,u-76-1
sw3136A-ms98-a-0044,276.318375,276.758375,grass,I,sd,u-76-1
sw3136A-ms98-a-0044,276.758375,277.258375,underneath,I,sd,u-76-1
sw3136A-ms98-a-0044,277.258375,277.548375,there,I,sd,u-76-1
sw3136A-ms98-a-0044,277.548375,277.708375,and,I,sd,u-76-1
sw3136A-ms98-a-0044,278.528375,278.718375,and,I,sd,u-76-1
sw3136A-ms98-a-0044,278.718375,279.278375,whatnot,I,sd,u-76-1
sw3136A-ms98-a-0044,279.278375,279.648375,so,B,%,u-76-2
sw3136A-ms98-a-0046,294.876625,295.306625,uh-huh,B,b,u-78-1
sw3136A-ms98-a-0048,304.597000,305.017000,huh,I,b,u-78-1
sw3136A-ms98-a-0050,316.071250,316.511250,yeah,O,,
sw3136A-ms98-a-0052,321.829250,322.158875,[laughter-yeah],O,,
sw3136A-ms98-a-0053,323.174750,323.646000,really,O,,
sw3136A-ms98-a-0053,324.090500,324.210125,and,O,,
sw3136A-ms98-a-0053,324.210125,324.360125,i've,O,,
sw3136A-ms98-a-0053,324.360125,324.636750,cut,O,,
sw3136A-ms98-a-0053,324.813875,325.220125,well,B,sd,u-86-3
sw3136A-ms98-a-0053,325.220125,325.320125,i,I,sd,u-86-3
sw3136A-ms98-a-0053,325.320125,325.470125,don't,I,sd,u-86-3
sw3136A-ms98-a-0053,325.470125,325.690125,really,I,sd,u-86-3
sw3136A-ms98-a-0053,325.690125,325.810125,have,I,sd,u-86-3
sw3136A-ms98-a-0053,325.810125,325.940125,to,I,sd,u-86-3
sw3136A-ms98-a-0053,325.940125,326.130125,worry,I,sd,u-86-3
sw3136A-ms98-a-0053,326.130125,326.340125,about,I,sd,u-86-3
sw3136A-ms98-a-0053,326.340125,326.470125,that,I,sd,u-86-3
sw3136A-ms98-a-0053,326.470125,326.610125,that,I,sd,u-86-3
sw3136A-ms98-a-0053,326.610125,326.860125,much,I,sd,u-86-3
sw3136A-ms98-a-0053,326.860125,327.200125,because,I,sd,u-86-3
sw3136A-ms98-a-0053,327.450125,327.750125,my,I,sd,u-86-3
sw3136A-ms98-a-0053,327.750125,328.200125,sons',I,sd,u-86-3
sw3136A-ms98-a-0053,328.200125,328.730125,bedrooms,I,sd,u-86-3
sw3136A-ms98-a-0053,329.000125,329.100125,are,I,sd,u-86-3
sw3136A-ms98-a-0053,329.100125,329.200125,in,I,sd,u-86-3
sw3136A-ms98-a-0053,329.200125,329.270125,the,I,sd,u-86-3
sw3136A-ms98-a-0053,329.270125,329.847500,front,I,sd,u-86-3
sw3136A-ms98-a-0054,330.466875,330.636875,and,B,sd,u-86-4
sw3136A-ms98-a-0054,330.636875,330.806875,they've,I,sd,u-86-4
sw3136A-ms98-a-0054,330.806875,331.086875,got,I,sd,u-86-4
sw3136A-ms98-a-0054,331.086875,331.816875,mini-blinds,I,sd,u-86-4
sw3136A-ms98-a-0054,331.816875,331.986875,and,I,sd,u-86-4
sw3136A-ms98-a-0054,331.986875,332.416875,stuff,I,sd,u-86-4
sw3136A-ms98-a-0054,332.736875,332.876875,but,B,sd,u-88-1
sw3136A-ms98-a-0054,332.876875,333.137125,only,I,sd,u-88-1
sw3136A-ms98-a-0054,333.329125,333.626875,only,I,sd,u-88-1
sw3136A-ms98-a-0054,333.626875,334.026875,one,I,sd,u-88-1
sw3136A-ms98-a-0054,334.026875,334.217750,is,I,sd,u-88-1
sw3136A-ms98-a-0054,334.217750,334.669625,really,I,sd,u-88-1
sw3136A-ms98-a-0054,334.669625,334.946875,like,I,sd,u-88-1
sw3136A-ms98-a-0054,334.946875,335.066875,in,I,sd,u-88-1
sw3136A-ms98-a-0054,335.066875,335.126875,the,I,sd,u-88-1
sw3136A-ms98-a-0054,335.126875,335.556875,flower,I,sd,u-88-1
sw3136A-ms98-a-0054,335.556875,335.806875,bed,I,sd,u-88-1
sw3136A-ms98-a-0054,335.806875,336.346875,part,I,sd,u-88-1
sw3136A-ms98-a-0054,336.346875,336.446875,and,B,sd,u-88-2
sw3136A-ms98-a-0054,336.446875,336.536875,the,I,sd,u-88-2
sw3136A-ms98-a-0054,336.536875,336.706875,other,I,sd,u-88-2
sw3136A-ms98-a-0054,336.706875,336.836875,one,I,sd,u-88-2
sw3136A-ms98-a-0054,336.836875,336.956875,is,I,sd,u-88-2
sw3136A-ms98-a-0054,336.956875,337.026875,out,I,sd,u-88-2
sw3136A-ms98-a-0054,337.026875,337.116875,on,I,sd,u-88-2
sw3136A-ms98-a-0054,337.116875,337.176875,the,I,sd,u-88-2
sw3136A-ms98-a-0054,337.176875,337.827875,porch,I,sd,u-88-2
sw3136A-ms98-a-0055,338.647500,338.781125,so,B,sd,u-90-1
sw3136A-ms98-a-0055,338.781125,339.051125,there's,I,sd,u-90-1
sw3136A-ms98-a-0055,339.051125,339.321125,not,I,sd,u-90-1
sw3136A-ms98-a-0055,339.321125,339.561125,really,I,sd,u-90-1
sw3136A-ms98-a-0055,339.771125,339.981125,much,I,sd,u-90-1
sw3136A-ms98-a-0055,339.981125,340.071125,i,I,sd,u-90-1
sw3136A-ms98-a-0055,340.071125,340.261125,can,I,sd,u-90-1
sw3136A-ms98-a-0055,340.261125,340.411125,do,I,sd,u-90-1
sw3136A-ms98-a-0055,340.411125,340.791125,about,I,sd,u-90-1
sw3136A-ms98-a-0055,340.791125,341.298375,that,I,sd,u-90-1
sw3136A-ms98-a-0057,365.114625,365.614625,yeah,B,b,u-92-1
sw3136A-ms98-a-0059,368.629125,368.739125,i,B,aa,u-94-1
sw3136A-ms98-a-0059,368.739125,368.799125,do,I,aa,u-94-1
sw3136A-ms98-a-0059,368.799125,368.959125,too,I,aa,u-94-1
sw3136A-ms98-a-0059,368.959125,369.159125,that's,B,sd,u-94-2
sw3136A-ms98-a-0059,369.159125,369.239125,why,I,sd,u-94-2
sw3136A-ms98-a-0059,369.239125,369.279125,i,I,sd,u-94-2
sw3136A-ms98-a-0059,369.279125,369.479125,look,I,sd,u-94-2
sw3136A-ms98-a-0059,369.479125,369.589125,at,I,sd,u-94-2
sw3136A-ms98-a-0059,369.589125,369.669125,my,I,sd,u-94-2
sw3136A-ms98-a-0059,369.669125,370.059125,neighbors,I,sd,u-94-2
sw3136A-ms98-a-0059,370.059125,370.348625,yard,I,sd,u-94-2
sw3136A-ms98-a-0059,370.622125,371.579125,[laughter],O,,
sw3136A-ms98-a-0059,371.579125,371.689125,i,B,sd,u-96-1
sw3136A-ms98-a-0059,371.689125,371.809125,don't,I,sd,u-96-1
sw3136A-ms98-a-0059,371.809125,371.969125,have,I,sd,u-96-1
sw3136A-ms98-a-0059,371.969125,372.239125,anything,I,sd,u-96-1
sw3136A-ms98-a-0059,372.239125,372.329125,to,I,sd,u-96-1
sw3136A-ms98-a-0059,372.329125,372.539125,look,I,sd,u-96-1
sw3136A-ms98-a-0059,372.539125,372.689125,at,I,sd,u-96-1
sw3136A-ms98-a-0059,372.689125,372.769125,so,B,sd,u-96-2
sw3136A-ms98-a-0059,372.769125,372.819125,i,I,sd,u-96-2
sw3136A-ms98-a-0059,372.819125,373.039125,look,I,sd,u-96-2
sw3136A-ms98-a-0059,373.039125,373.179125,at,I,sd,u-96-2
sw3136A-ms98-a-0059,373.179125,373.549125,theirs,I,sd,u-96-2
sw3136A-ms98-a-0061,381.751625,382.232875,uh-huh,B,b,u-98-1
sw3136A-ms98-a-0063,388.066250,388.576250,yeah,B,b,u-100-1
sw3136A-ms98-a-0065,396.016250,396.499000,yeah,B,b,u-102-1
sw3136A-ms98-a-0065,396.702375,396.886250,it,B,sd,u-102-2
sw3136A-ms98-a-0065,397.006250,397.286250,it's,I,sd,u-102-2
sw3136A-ms98-a-0065,397.286250,397.506250,really,I,sd,u-102-2
sw3136A-ms98-a-0065,397.506250,397.556250,a,I,sd,u-102-2
sw3136A-ms98-a-0065,397.556250,397.806250,pain,I,sd,u-102-2
sw3136A-ms98-a-0065,397.806250,397.906250,my,B,sd,u-102-3
sw3136A-ms98-a-0065,397.906250,398.296250,husband,I,sd,u-102-3
sw3136A-ms98-a-0065,398.296250,398.536250,works,I,sd,u-102-3
sw3136A-ms98-a-0065,398.536250,398.576250,a,I,sd,u-102-3
sw3136A-ms98-a-0065,398.576250,398.786250,lot,I,sd,u-102-3
sw3136A-ms98-a-0065,398.786250,399.090750,so,B,sd,u-102-4
sw3136A-ms98-a-0065,399.667000,400.046625,um,I,sd,u-102-4
sw3136A-ms98-a-0065,400.713250,400.832625,a,I,sd,u-102-4
sw3136A-ms98-a-0065,400.832625,401.069625,lot,I,sd,u-102-4
sw3136A-ms98-a-0067,403.767000,404.099125,yeah,B,b,u-104-1
sw3136A-ms98-a-0067,404.611375,404.768250,i'm,B,%,u-104-2
sw3136A-ms98-a-0067,405.348250,405.558250,it's,B,sd,u-104-3
sw3136A-ms98-a-0067,405.558250,405.858250,usually,I,sd,u-104-3
sw3136A-ms98-a-0067,405.858250,406.008250,me,I,sd,u-104-3
sw3136A-ms98-a-0067,406.008250,406.098250,and,I,sd,u-104-3
sw3136A-ms98-a-0067,406.098250,406.158250,the,I,sd,u-104-3
sw3136A-ms98-a-0067,406.158250,406.488250,kids,I,sd,u-104-3
sw3136A-ms98-a-0067,406.488250,406.598250,that,I,sd,u-104-3
sw3136A-ms98-a-0067,406.598250,406.748250,go,I,sd,u-104-3
sw3136A-ms98-a-0067,406.748250,406.928250,out,I,sd,u-104-3
sw3136A-ms98-a-0067,406.928250,407.018250,and,I,sd,u-104-3
sw3136A-ms98-a-0067,407.018250,407.098250,mow,I,sd,u-104-3
sw3136A-ms98-a-0067,407.098250,407.158250,the,I,sd,u-104-3
sw3136A-ms98-a-0067,407.158250,407.718250,yard,I,sd,u-104-3
sw3136A-ms98-a-0067,407.718250,407.898250,and,B,sd,u-104-4
sw3136A-ms98-a-0068,409.249000,409.399000,and,B,+,u-106-1
sw3136A-ms98-a-0068,409.399000,409.489000,i,I,+,u-106-1
sw3136A-ms98-a-0068,409.489000,409.986875,just,I,+,u-106-1
sw3136A-ms98-a-0068,410.608250,410.729000,i,I,+,u-106-1
sw3136A-ms98-a-0068,410.729000,411.069000,really,I,+,u-106-1
sw3136A-ms98-a-0068,411.069000,411.209000,do,I,+,u-106-1
sw3136A-ms98-a-0068,411.209000,411.498625,not,I,+,u-106-1
sw3136A-ms98-a-0068,412.014625,412.509000,appreciate,I,+,u-106-1
sw3136A-ms98-a-0068,412.509000,412.779000,having,I,+,u-106-1
sw3136A-ms98-a-0068,412.779000,412.859000,to,I,+,u-106-1
sw3136A-ms98-a-0068,412.859000,412.999000,go,I,+,u-106-1
sw3136A-ms98-a-0068,412.999000,413.209000,out,I,+,u-106-1
sw3136A-ms98-a-0068,413.209000,413.369000,there,I,+,u-106-1
sw3136A-ms98-a-0068,413.369000,413.499000,and,I,+,u-106-1
sw3136A-ms98-a-0068,413.499000,413.659000,do,I,+,u-106-1
sw3136A-ms98-a-0068,413.659000,413.769000,it,I,+,u-106-1
sw3136A-ms98-a-0068,413.769000,413.849000,i,B,sd,u-106-2
sw3136A-ms98-a-0068,413.849000,414.409000,hate,I,sd,u-106-2
sw3136A-ms98-a-0068,414.409000,414.529000,to,I,sd,u-106-2
sw3136A-ms98-a-0068,414.529000,414.679000,mow,I,sd,u-106-2
sw3136A-ms98-a-0068,414.679000,414.789000,the,I,sd,u-106-2
sw3136A-ms98-a-0068,414.789000,415.249000,yard,I,sd,u-106-2
sw3136A-ms98-a-0068,415.399000,415.529000,more,I,sd,u-106-2
sw3136A-ms98-a-0068,415.529000,415.619000,than,I,sd,u-106-2
sw3136A-ms98-a-0068,415.619000,416.088875,anything,I,sd,u-106-2
sw3136A-ms98-a-0068,416.088875,416.416500,else,I,sd,u-106-2
sw3136A-ms98-a-0068,416.416500,416.519000,i,B,sd,u-106-3
sw3136A-ms98-a-0068,416.519000,416.929000,hate,I,sd,u-106-3
sw3136A-ms98-a-0068,416.929000,417.019000,to,I,sd,u-106-3
sw3136A-ms98-a-0068,417.019000,417.189000,mow,I,sd,u-106-3
sw3136A-ms98-a-0068,417.189000,417.389000,that,I,sd,u-106-3
sw3136A-ms98-a-0068,417.389000,417.759000,yard,I,sd,u-106-3
sw3136A-ms98-a-0070,423.805250,423.965250,yeah,B,b,u-110-1
sw3136A-ms98-a-0070,423.965250,424.115250,well,B,sd,u-110-2
sw3136A-ms98-a-0070,424.115250,424.465250,mine's,I,sd,u-110-2
sw3136A-ms98-a-0070,424.465250,424.905250,getting,I,sd,u-110-2
sw3136A-ms98-a-0070,425.155250,425.295250,there,I,sd,u-110-2
sw3136A-ms98-a-0070,425.295250,425.475250,he,B,sd,u-110-3
sw3136A-ms98-a-0070,425.475250,425.875250,helps,I,sd,u-110-3
sw3136A-ms98-a-0070,425.875250,425.966750,he,B,sd,u-110-4
sw3136A-ms98-a-0070,425.966750,426.151250,does,I,sd,u-110-4
sw3136A-ms98-a-0070,426.151250,426.495250,half,I,sd,u-110-4
sw3136A-ms98-a-0070,426.495250,426.625250,and,B,sd,u-110-5
sw3136A-ms98-a-0070,426.625250,426.695250,i,I,sd,u-110-5
sw3136A-ms98-a-0070,426.695250,426.874125,do,I,sd,u-110-5
sw3136A-ms98-a-0070,426.874125,427.131750,half,I,sd,u-110-5
sw3136A-ms98-a-0070,427.301250,427.630625,so,B,o@,u-110-6
sw3136A-ms98-a-0070,428.206875,428.445250,pretty,B,+@,u-112-1
sw3136A-ms98-a-0070,428.445250,428.815250,soon,I,+@,u-112-1
sw3136A-ms98-a-0070,428.815250,429.085000,though,I,+@,u-112-1
sw3136A-ms98-a-0070,429.085000,429.480500,by,I,+@,u-112-1
sw3136A-ms98-a-0070,429.480500,429.885250,next,I,+@,u-112-1
sw3136A-ms98-a-0070,429.885250,430.055250,year,I,+@,u-112-1
sw3136A-ms98-a-0070,430.055250,430.165250,he,I,+@,u-112-1
sw3136A-ms98-a-0070,430.165250,430.375250,should,I,+@,u-112-1
sw3136A-ms98-a-0070,430.375250,430.455250,be,I,+@,u-112-1
sw3136A-ms98-a-0070,430.455250,430.575250,able,I,+@,u-112-1
sw3136A-ms98-a-0070,430.575250,430.665250,to,I,+@,u-112-1
sw3136A-ms98-a-0070,430.665250,430.775250,do,I,+@,u-112-1
sw3136A-ms98-a-0070,430.775250,430.865250,it,I,+@,u-112-1
sw3136A-ms98-a-0070,430.865250,430.975250,all,I,+@,u-112-1
sw3136A-ms98-a-0070,430.975250,431.105250,by,I,+@,u-112-1
sw3136A-ms98-a-0070,431.105250,431.742250,himself,I,+@,u-112-1
sw3136A-ms98-a-0071,432.379000,432.549000,whether,B,+@,u-114-1
sw3136A-ms98-a-0071,432.549000,432.779000,he,I,+@,u-114-1
sw3136A-ms98-a-0071,432.779000,433.149000,likes,I,+@,u-114-1
sw3136A-ms98-a-0071,433.149000,433.219000,it,I,+@,u-114-1
sw3136A-ms98-a-0071,433.219000,433.319000,or,I,+@,u-114-1
sw3136A-ms98-a-0071,433.319000,433.927000,not,I,+@,u-114-1
sw3136A-ms98-a-0073,438.909375,439.047500,oh,B,sv,u-116-1
sw3136A-ms98-a-0073,439.047500,439.347500,sure,I,sv,u-116-1
sw3136A-ms98-a-0073,439.347500,439.467500,i'll,I,sv,u-116-1
sw3136A-ms98-a-0073,439.467500,439.587500,be,I,sv,u-116-1
sw3136A-ms98-a-0073,439.587500,439.757500,more,I,sv,u-116-1
sw3136A-ms98-a-0073,439.757500,439.847500,then,I,sv,u-116-1
sw3136A-ms98-a-0073,439.847500,440.087500,glad,I,sv,u-116-1
sw3136A-ms98-a-0073,440.087500,440.147500,to,I,sv,u-116-1
sw3136A-ms98-a-0073,440.147500,440.367500,pay,I,sv,u-116-1
sw3136A-ms98-a-0073,440.367500,440.537500,him,I,sv,u-116-1
sw3136A-ms98-a-0073,440.537500,440.747500,if,B,+,u-118-1
sw3136A-ms98-a-0073,440.747500,440.857500,he'd,I,+,u-118-1
sw3136A-ms98-a-0073,440.857500,441.037500,just,I,+,u-118-1
sw3136A-ms98-a-0073,441.037500,441.247500,go,I,+,u-118-1
sw3136A-ms98-a-0073,441.247500,441.397500,out,I,+,u-118-1
sw3136A-ms98-a-0073,441.397500,441.527500,there,I,+,u-118-1
sw3136A-ms98-a-0073,441.527500,441.727500,and,I,+,u-118-1
sw3136A-ms98-a-0073,441.727500,441.937500,do,I,+,u-118-1
sw3136A-ms98-a-0073,441.937500,442.107500,it,I,+,u-118-1
sw3136A-ms98-a-0073,442.337500,442.577500,and,B,+,u-120-1
sw3136A-ms98-a-0073,442.577500,442.787500,and,I,+,u-120-1
sw3136A-ms98-a-0073,442.787500,442.947500,do,I,+,u-120-1
sw3136A-ms98-a-0073,442.947500,443.097500,it,I,+,u-120-1
sw3136A-ms98-a-0073,443.097500,443.177500,to,I,+,u-120-1
sw3136A-ms98-a-0073,443.177500,443.297500,where,I,+,u-120-1
sw3136A-ms98-a-0073,443.297500,443.357500,i,I,+,u-120-1
sw3136A-ms98-a-0073,443.357500,443.507500,don't,I,+,u-120-1
sw3136A-ms98-a-0073,443.507500,443.617500,have,I,+,u-120-1
sw3136A-ms98-a-0073,443.617500,443.687500,to,I,+,u-120-1
sw3136A-ms98-a-0073,443.687500,443.787500,go,I,+,u-120-1
sw3136A-ms98-a-0073,443.787500,444.057500,back,I,+,u-120-1
sw3136A-ms98-a-0073,444.057500,444.197500,out,I,+,u-120-1
sw3136A-ms98-a-0073,444.197500,444.287500,and,I,+,u-120-1
sw3136A-ms98-a-0073,444.287500,444.587500,redo,I,+,u-120-1
sw3136A-ms98-a-0073,444.587500,444.787500,it,I,+,u-120-1
sw3136A-ms98-a-0073,444.787500,444.984000,that,B,sd,u-122-1
sw3136A-ms98-a-0073,445.149750,445.367500,that's,I,sd,u-122-1
sw3136A-ms98-a-0073,445.367500,445.587500,my,I,sd,u-122-1
sw3136A-ms98-a-0073,445.587500,445.777500,only,I,sd,u-122-1
sw3136A-ms98-a-0073,445.777500,446.037500,thing,I,sd,u-122-1
sw3136A-ms98-a-0073,446.037500,446.207500,with,I,sd,u-122-1
sw3136A-ms98-a-0073,446.207500,446.438875,him,I,sd,u-122-1
sw3136A-ms98-a-0074,446.920875,447.170875,that's,B,sd,u-124-1
sw3136A-ms98-a-0074,447.170875,447.440875,why,I,sd,u-124-1
sw3136A-ms98-a-0074,447.440875,447.740875,i'm,I,sd,u-124-1
sw3136A-ms98-a-0074,447.740875,448.150875,help,I,sd,u-124-1
sw3136A-ms98-a-0074,448.150875,448.422000,having,I,sd,u-124-1
sw3136A-ms98-a-0074,448.422000,448.620875,him,I,sd,u-124-1
sw3136A-ms98-a-0074,448.620875,448.850875,help,I,sd,u-124-1
sw3136A-ms98-a-0074,448.850875,449.179875,me,I,sd,u-124-1
sw3136A-ms98-a-0074,449.348875,449.670875,now,I,sd,u-124-1
